,UKF260,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
SEMA4B,-0.013627528083467884,0.03382085376586009,0.1052432049993751,0.07743358731357515,0.09080780007368583,0.031039364664266798,0.05664747737585301,-0.026058454137099858
FGF12,0.03470037907806941,0.04566371797654861,0.03869760351588109,0.0347370958405291,-0.02378401198239721,0.017218318155408568,0.04742877193329736,-0.013467268303436607
CP,0.010255869891531879,-0.0071785907721943374,0.026706091114619544,0.02487654636486044,-0.07342179076461544,0.011418556755478088,0.01030566695722446,-0.0016869748889964463
NLGN3,0.07319902491473097,-0.09695182591588375,-0.013842978647714988,-0.019148548373586004,-0.05406345176487176,0.05217533383531658,0.07107339800254511,0.04170590110885369
GZMB,0.04763910181628514,,,,,,0.12570353886154015,-0.03081206539839654
PROC,-0.00941681949645727,-0.03554989070981319,0.12074586520504706,-0.03025855520440397,0.035276660408356704,-0.005825159401137919,0.03284737521493245,-0.007004071753162389
TNFSF11,,0.026193664793621115,,,,,-0.026347131336161744,-0.024368072493625423
AGT,0.08164342115717788,0.08261464299659331,0.06691777213697818,0.10491319589596736,0.00459178281877376,0.05698422225268452,0.0005978348647499068,0.07558847675628463
PTHLH,0.009600009553393109,-0.054529946143098064,-0.04747337814488993,-0.0032148987828273337,-0.056256887286365076,0.032538124223623434,0.06268371868642234,-0.026396319642707364
COL1A1,0.0088034703448837,-0.06550885866745272,0.09081302149635208,0.060310079116697564,0.044792908648107664,0.02958529195277641,-0.02819785352648141,-0.02837928323924877
LAMB2,0.08265581682470825,-0.059219795834898004,0.06326727242693282,0.020049439668875395,-0.0029120666186172343,0.06010367270680483,0.02047532088543959,-0.03838150983158667
DSC2,0.014545945221534145,0.0395990640647057,0.046551792876253585,-0.040539401990163676,-0.0029320532479373725,0.025709954006266383,0.06491023266011071,0.08491427160697378
WNT5B,-0.02901435664040173,0.055954187713006455,-0.06249788631178302,0.013940353355375811,-0.016899059261668237,0.007868566995624118,0.0724302975761132,0.030435814068261503
LEFTY1,-0.043203125614763783,-0.027050363648740163,0.018597524294630144,0.007402077676032405,-0.024340443670018006,0.003938371688335744,-0.03052448645198972,-0.03731741983899755
FGL1,0.006249680104305621,,,,,0.0726994169345538,,0.11805735960860039
CXCL5,0.007544273676750078,-0.03219196086914102,0.07242127526294784,,,0.11918085345734022,-0.026840762629629665,-0.03379106785378411
S100A1,0.013441513262071554,-0.005051691780770576,-0.007064317482119482,0.06352350613864043,-0.045559679636637145,-0.0066474877479701456,0.11355367037293966,0.06372121064615922
C4BPA,,0.06843507356227362,,,,,-0.014834676540620912,
NPTX1,0.0025623579087070488,0.028310391833463303,-0.0638244507852972,-0.002037749202858678,-0.05536202063561131,-0.018327142401979343,,0.030907173250919018
TGS1,-0.06501299664049963,-0.018934911380773124,0.07004689501671647,0.06330168741299289,-0.017733746396248834,0.0028073825690375954,0.025776780498519666,0.015764432712231293
SST,-0.04131102753554588,,,,,0.05475984608034959,,-0.046280304759986284
IL34,0.03660487353164547,0.06655141061422412,0.03921921906481358,-0.033270460194798304,-0.0351970768579992,-0.021940239639229087,0.04670348998601678,-0.023863455833977185
DHH,,-0.02634642913355849,,,,-0.03228059020693991,0.13136501761483105,
XCL2,-0.033350393738172834,,,,,,-0.015484677997761773,-0.0098458911804806
TF,0.057400206247823035,-0.01853040862339652,0.049246340015543386,0.035150183107308254,0.08604588704221942,-0.04239709173429233,-0.0017914553711952342,0.03610149800278534
IL33,0.011780017380663725,-0.05305884714044331,-0.033115564285253925,0.051539499600794354,-0.026971707976361885,-1.3096277958248274e-05,-0.0006582616874357404,-0.022700810566645153
RBP4,0.009249807274128654,-0.028743043974527115,-0.051882975108505654,,0.042819559793590395,0.06230540544143303,0.03297628204188319,0.05452314961139059
CCL19,,,,,0.09751610379452327,,0.0874526513253993,0.10433250412119001
CCL20,-0.014772196556486865,,-0.019570686225927624,-0.035782411084275254,,-0.02040953350373274,0.05507460455064137,-0.028329530283622645
NAMPT,-0.041941694135761425,0.01626424991320165,0.11226635736257234,-0.0632607622374081,-0.003856413742287874,-0.021109631214368728,-0.012887632003086359,-0.09672140029534315
