,UKF248,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
FYN,0.024650839823915326,-0.06921155220326787,-0.005333638020165136,-0.016607265175056812,0.013397557177997321,-0.01865703239594179,0.05702909199349819,0.06724844383080032,0.07017354399107353,0.009151117948930773,0.022101438473514895,-0.00015649317066031675,0.10323803934115183,-0.01918257451106867
ACE,-0.03909246396850834,-0.03686242183140597,-0.044418151599331365,-0.01005941745328688,-0.017444386000702052,0.08634190114633199,0.10956745148056413,-0.09147037008213287,0.012089287774651064,-0.0026874149974549,0.027629361765085556,0.0737027024501554,-0.04111927968357858,-0.046874024130417774
IL18,-0.014602037233741497,-0.02631241822774328,0.03214307912452532,-0.021195162366061383,-0.001336064478490825,-0.05984672996686408,0.029182622079796872,-0.09803774192360362,0.032815098236229856,0.013021882784715761,-0.009815547068995002,0.02294109152791866,0.020705093134156503,-0.0747217720782462
PPBP,,,,,,,,,-0.022881042534938556,-0.0092919469964744,-0.0019597053666163605,,,
CCL27,-0.015215873329044996,0.04231978666735841,-0.024984997858947665,-0.023229317709810775,-0.011850579065932442,0.010838082514082989,-0.02745518210053318,0.09512641776994969,0.021862338720277215,-0.044522231088521935,-0.004830453767656499,0.007995742529746266,0.1002270504205412,
SERPING1,-0.03815739108715649,-0.11550653350920119,0.013183187458006805,-0.002200385552751348,0.011863678050087914,-0.0008719773521193895,0.0227895525122066,-0.1060684385253096,-0.05265883362054695,0.0021346755377515945,-0.0004311580920473844,0.019062264169658647,-0.04147297480221445,-0.09843066760891593
AZGP1,-0.0038798145595989775,0.0419815023493267,0.08634326131778103,-0.015312323067170702,0.02937957575630738,0.02004395926168075,0.022710367453300358,0.0988982766813429,0.06151698974710036,0.05589841745150529,0.03305612057079213,0.03534145214554907,0.014010682151763093,-0.019037534476695397
INHA,0.03067140744375233,0.03115541031554196,-0.019084139399409124,-0.019023340099804633,-0.018258134834297914,8.133861162561784e-05,,-0.06468223611828347,-0.024232052441988342,-0.044349179968031845,0.10680885832501723,0.05263244321380671,-0.04098834027850105,-0.03189278234927349
SEMA3G,0.02150381603877953,-0.0027749643366235532,0.029342424660132066,-0.025683511008984326,0.0028015228604926835,0.015786531524565012,-0.03206633316689404,0.006743192440045835,,,-0.01859927365931485,0.1110773289795066,-0.05202226427913141,
OXT,,,,,,,,,,,,-0.013199636788018897,,
COL6A1,-0.024218053625215327,0.008798383297699407,0.0492788223424489,0.00748182874156244,-0.027605132195388994,0.07356055003353305,0.09887388475225968,0.010629514211892864,-0.06843073915596529,0.021126127282078206,-0.017692384850164784,0.015646159982300428,-0.07582081836074456,0.0673115618441073
FGF17,0.09436465262850129,-0.02576240180398483,-0.024509832011463336,0.02558051933637915,-0.011099333038404281,0.04953393708600314,,,-0.026811863462171397,0.04443451056365453,,-0.024936809697434694,-0.020066900657939115,-0.03450735839435643
TNFSF8,,-0.017508785166099643,-0.015704742891971348,-0.013259369824307027,,,-0.010978432365111368,-0.051203565600158804,0.04409681098407642,-0.023446181549972123,-0.018051187819399975,-0.014035571752314738,0.006632723942051949,
FGF20,0.01677431959245292,-0.0024512879370422592,0.03881631618858767,-0.021015392735080875,-0.023782276016235986,0.04614294258922379,-0.023691409019696453,,-0.011139262543120391,-0.024926791897611173,-0.037290341027569146,-0.028398410407990272,-0.03454656460769485,
ICAM3,-0.02971182837162173,0.03718162550159614,0.06750269958851823,-0.03566831189654562,0.012962665756753877,-0.003126335018281054,-0.013285469920157677,-0.014556560208081444,0.05156607715245238,0.037725653194347834,0.04942568290656103,0.030220654222670357,0.004923283990827776,-0.009656095995269526
LAMA4,-0.023651955810760225,-0.03030232552043074,-0.003789728651802407,0.0010781165563069728,0.039746846349177654,0.08410937664891341,0.08104298914825919,-0.08216197688143982,-0.007825446197044852,0.028716542849305502,-0.06989982115963392,0.03830247658866946,-0.02878948628034121,-0.08011911201020722
DLL4,-0.04086945582500601,-0.03237080994326467,-0.0016747710880862295,-0.02606137868914667,-0.01659416800743693,0.03509327525208078,0.07455409801345278,-0.10586573022967569,0.023898780433263805,0.05621410918846856,0.08039825388411698,0.08458887534595327,0.06050109540130661,0.04858440010458891
SEMA3A,0.04254911428986595,0.025322045914852386,-0.036579579356071035,0.04634432593956848,0.016676066023093714,0.022329668690960303,0.03816924007386036,0.006773326364549234,0.07012193867553333,-0.025127099772646468,-0.009904063481386532,-0.04077999804164761,0.02368550425220032,-0.02422652948740449
RLN2,,0.01429950554687193,-0.02016886392853594,-0.013506323871788937,-0.010707076218219414,0.04816293568389017,,0.0075366768545983885,-0.017168262075412694,,-0.03005643571458868,0.1495757871150436,0.0837773798009598,
C5,0.0696729031009411,-0.013450316136237766,0.039710535556816424,-0.038145680405175096,-0.0012828411283091318,-0.04388769459381093,-0.05109101042066944,0.03458597806785772,0.028831966051696967,0.0429848044844622,-0.022139049295969458,0.021663647910972517,0.05469941661850135,-0.0667907670025445
COMP,,,,,,,,,,,-0.021616781448185185,,0.0005004268208957926,
EDN2,0.0024041023394162217,,0.05110003572069434,-0.01640117810109274,,0.01327358811177083,,,,,,,,
C1QA,-0.09158110096616583,-0.09950426141490704,0.026011066602251894,-0.07561617573582809,-0.02971255437712477,-0.04275868494309717,0.0900729708369055,-0.07905385637791848,-0.053909735776395046,-0.05629837787128154,-0.0005004392722427973,0.019981085567757118,-0.05138118358997785,0.128440831470215
UTS2B,-0.018396869838128008,0.01529095961085196,,-0.011674764571656402,-0.028914057210260895,,,,,,,,0.07552397192448722,
COL9A3,0.029563033886093812,-0.013252775216402264,0.046370616736086376,-0.011138646875782717,0.03816229885821001,-0.04129783137082619,0.024728115552004524,-0.06064923598884943,-0.010557832313411454,0.02047806670102856,0.004949719998105218,0.0857225394715452,0.05390400555675374,-0.06371050230311723
DLK1,,-0.02940934316305807,,-0.036024308571340695,,,0.07752777623635615,0.09992269409489357,,,,,,
HGF,0.00948663910011158,-0.04968648179125559,0.01894216863635382,-0.02028075437117543,0.027125224312364252,-0.03017762849464731,0.0321403597793197,-0.02245442630702184,-0.049259263205406564,0.0019438972769636688,0.013328998847341542,-0.0014213544290467962,0.04812580728693336,0.040218469418708776
P4HB,-0.02470821889928632,0.05376910002549929,-0.009987175918345057,0.01970462563523365,-0.005535784613177502,0.05247934882593435,0.07333925922378545,-0.11562531579878871,-0.081771829651433,-0.002517774826383553,-0.06365293880080368,0.02843707305086948,-0.08952437088568069,-0.01345310112291712
ADCYAP1,-0.048254113574782175,0.00019813590467890224,0.08635252414734401,0.064543602451829,0.029695347199406804,-0.01684497406121479,0.039268735780274754,,-0.009698306051565896,0.07117419149887448,0.0958694010232524,-0.013842664813252662,-0.035479701821125045,-0.008883295895526918
GREM1,-0.024182013260703173,-0.015272193882294378,0.04862194888134617,-0.03693843954302368,-0.013455994307376073,0.026454260180770135,0.15811735877042274,0.00036850145363060023,-0.038015748137885066,0.040929256538982266,0.08969740461096537,-0.023598512690758654,0.002030208863255311,0.01662873563316036
EGF,0.009354962126442585,0.0032079383561462284,-0.03859849777373398,0.047436914943727,-0.02062536208064797,0.039953161725373984,-0.02487459613150468,0.07047532464581771,-0.02099103191304055,-9.055606601428221e-07,-0.02612122169957447,0.01910244496249212,0.03242886334304134,-0.046226527508551454
VEGFB,0.013939233095158893,0.010704588133250346,0.03633993660417021,0.0023277884861131926,-0.04076550868942431,0.025345399125504618,-0.0011821313903792004,0.026864531219863267,-0.041685453684232,0.043146855046149735,-0.025130935173347815,0.032476870836708326,0.023482093737912213,-0.0028431430791793274
FARP2,-0.012587314075282402,-0.009531407191118332,0.025391736460295432,-0.008039292952504655,-0.010469296889311922,-0.030194079928164527,0.005415014829005005,-0.06308628725278333,0.021985415942084478,0.00043720763100991934,-0.03810474346633107,0.0046363391903559755,0.0714409362070339,-0.016766708082347415
BMP3,,,,,-0.023720637946226333,,,,,,,,,
IHH,,,,,-0.03768077356991945,,,,0.055366992082379475,0.12468384707392766,,0.009582688083153658,,
LAMA2,-0.02335253964388268,-0.02370585263095513,-0.0644209304693129,0.022254018720865812,-0.02741237649996355,0.04583444380557193,0.101704222328755,-0.0011381437237968199,0.017499458913565885,0.05090897300584964,-0.012202754912914456,-0.01384735149961871,-0.03042222184602321,0.02074999953586914
SERPINC1,,,,0.009800589315259959,,,,,,-0.02043581113000214,,0.1540884227260445,,
NRG1,-0.021386096921802662,-0.011865619835801606,-0.01243028341738996,-0.02201586839670602,0.017146710459200677,0.0303284057200185,0.09369562020640747,0.17972743631838597,-0.036174415933435344,-0.04413873467824593,,0.07451984905253106,0.07110121529076444,
SPINK1,0.00745694944343941,0.25068694712062484,,,,0.013861257423998807,,,-0.0020276756497029018,0.043882787340555,,-0.01846046532731605,0.03247458788528799,
EFEMP2,-0.0066938295196275486,-0.09190072894443337,0.0030797772650179925,-0.006245321267312086,-0.01791063167648407,-0.008878665106672618,0.03798752815814561,-0.04076546265108582,-0.03155239003195649,0.029109892578141526,-0.028689512900733845,-0.02999525773274364,-0.015472672918429626,0.025233704700441034
SELPLG,-0.03706216541007041,-0.04790671731740866,-0.032219767362173295,0.004518452640199674,0.01700697346879292,-0.012604090464577002,0.01388846188491252,-0.09588548882497404,0.08525505441753256,0.0032076720760040364,0.004640150178862755,-0.007025803479757091,0.027091300545985044,0.06644284491197339
GDF6,0.08259431456378241,0.037278314208671205,-0.0003116329734863101,,,,,,8.14643268625704e-05,0.12718472833878516,,-0.016476375184160435,,
HLA-E,-0.0030208179674652224,-0.08082214606942865,0.013833350810173596,-0.06806426238718241,-0.021492761656708423,-0.01020907770550535,0.0029241030534099843,-0.13576027057624443,-0.04621194202601661,0.008233421117006397,0.010542589566355764,0.032289679259752166,-0.02639888517363265,0.07330211908525353
PTN,0.03830725756321048,-0.10670013905417522,0.00521190637122127,0.014920333410279834,0.014122679066457406,-0.05433831025879139,0.08070333919826457,-0.019443281929672204,-0.07572088361241563,0.023340348287282216,-0.016727704606621978,0.012917239803681127,0.04862203194761021,-0.008372078584418472
CD274,-0.013897518155515137,0.05707476884175896,0.08080134205395899,0.034816342011060535,-0.01596131231708989,-0.01099315920802002,0.0030333601149710797,0.036270480506988285,-0.04901226625936139,-0.04000569043823723,0.049987847963128745,-0.03842175050094312,-0.004265002533484464,
FGF10,,,,,-0.01503379975647704,,,0.025292556855186228,,,,,,
CD14,-0.09079913511278216,-0.10610310178253461,-0.014367978646820255,0.019648500841155887,-0.00832028213457727,-0.010374078051501296,0.03067237434667984,-0.16731695396320073,-0.04737530909764572,-0.029397921064187163,0.029101750966604844,0.028881318507698848,-0.0061364059856358595,0.08261047856241278
SFTPD,-0.0017509516496856598,,,0.017217377750101005,-0.02007537195286055,-0.0019023376590897516,-0.031439650500820454,-0.04741457296553115,0.01442608059292628,0.0007268089170878043,0.024339716925013286,-0.04062103159317181,0.041442736735802684,-0.04490807136166585
SLIT1,0.03361438449806485,-0.06820872239841833,-0.022661220377400672,-0.06274927954487004,-0.00725730565311488,0.04984111363678136,-0.004243255673775592,0.004646778403221204,-0.0009229964088118378,0.057856216752453136,-0.02534664049691611,-0.010421200573622103,0.019319933298652003,0.02037831204510504
CNTF,,-0.013927769085458728,0.1415102978773226,-0.010647509228032525,0.028531703792749417,-0.02300518076865964,,,,,-0.018599280998705985,-0.015394728092963925,,-0.044908264069257756
BST1,-0.0017068020991924616,-0.01221010119930475,-0.03612573030297037,-0.032562280655789456,-0.02527495408604659,-0.010591597297736762,0.05626236261196838,0.06386303366890955,0.04095026138686713,0.01428829900961958,-0.01957883914299461,0.02693889726402839,0.03649693479760513,0.003635823849728099
AGTRAP,-0.04476360556843892,-0.0013521554031491582,0.03321755615943215,-0.008822587220027642,0.020028294106828215,0.04752436518844093,-0.00021588665806740207,0.10099102864853414,0.05573387653943104,0.026344540536212505,-0.03169847269142485,-0.006778667742876032,0.023545573276465913,0.04082306951064232
LAMC1,0.01691641601751638,0.024985734106633697,0.020358649807314107,-0.024902873802872084,-0.03559161765641303,0.05742101043101594,0.12646937546920123,-0.06722502166623608,-0.08482518030301635,0.01858877310910454,0.0024755871537834317,0.08263954489857846,-0.04841223414774108,0.09368675955469945
COL6A3,-0.041875614367502215,0.03881392025368073,0.01130396824143776,0.02680859516169195,0.04855106102860836,-0.006597917275598065,0.01780809456106484,0.0018169658924024053,-0.04225893078878552,-0.03345401163892935,-0.001694597027439635,-0.035344291550895045,-0.04787401023787505,-0.036285049661593294
FN1,-0.035318286961446524,-0.024708907809301676,0.03198100538143665,-0.02272713711206468,-0.04132146199849185,0.04835511383653858,0.0999675791750919,-0.14639230594020392,-0.06140669827879068,0.019080057149001142,-0.035432772915351275,-0.014497675067618176,-0.09657112086049488,-0.03347930449732304
MIF,0.027838157267560306,0.12206384806628,-0.006982839328779391,0.05713736045252242,-0.01601286881560902,0.057047944854385156,-0.024161976524416134,0.07559306562443659,-0.030795499709344976,0.027412619610637286,0.07199730936615946,-0.007250108598565137,0.049558054541083724,0.009294886789634155
JAG1,0.005763736207170976,0.025989744380904203,0.04215780413056301,-0.015142772667422894,-0.035946856515735245,0.013526786215229118,0.0646392004889085,-0.11167432590112404,-0.017383875603230046,0.021513371401393946,-0.07383309599123364,-0.044672236726083496,-0.03856068970003905,-0.09071513025618054
NID2,-0.0023498404436372855,0.010747666131553205,-0.003060165305381082,-0.02802722225780696,0.02991819704458143,-0.023800113002416634,0.10682476632313286,-0.072761965104853,0.03801939309611519,0.02788011512650134,-0.031470104828932026,0.05813062653486454,-0.01626530959384175,0.03882378429662169
EFNB1,0.006592860374681559,0.04097777104783009,-0.03289284175440543,-0.016588822053635526,-0.029854910411963812,0.022788299858517345,0.09635305790199307,0.010200143992673126,-0.021787943238487657,0.057624708848550296,-0.032807182419953944,0.05410066431949612,0.03641345334788209,0.009258312955888755
COL4A2,-0.046124235968969717,-0.05077029537043903,0.01650611571580587,-0.03286827860672208,0.04911208699082642,0.04313622794399706,0.06910243673546163,-0.12820823314853186,-0.0033519060131933258,-0.020070207076401773,-0.05689801522905913,0.022823051847040095,-0.07378285399855053,0.03979356390637737
SPP1,-0.03347114151337036,0.05219356837676067,-0.003406557664016943,-0.025737724336246708,0.03694437528673961,0.0009702526251636082,0.08593204227521467,-0.07708909778974225,-0.11952522653308185,-0.01573094623952009,-0.008280015503387186,0.030501829217629416,-0.0810043829484082,0.14312701884304993
PODXL2,-0.03716791004662374,-0.03372135108416444,-0.02825480034539402,0.0315559858263003,-0.03043449562790771,-0.05811514476712957,0.04482436562275205,0.14299254277211704,0.05486422064695704,0.004711190521380917,-0.023081853339136805,0.007596913481464656,0.08737883517128922,0.05399551363222753
IFNE,,,,,0.09759201994154865,,,,,,,,,
FGF9,0.001182871190908119,0.024723708528967617,0.012345977221839992,0.007372086471881512,0.03722386016980336,-0.04296238424961883,,,0.005321080654432348,0.004740785686737042,,-0.008994193102291223,-0.007731470973860089,0.007628788848231143
ITIH2,-0.029055122124306828,-0.01860803716647328,0.05679130890962178,,0.033210797110843085,0.019406440671967874,,,0.00781627992606122,0.00010342875746053391,-0.03494280554368359,0.026063436101882376,-0.013527769700133698,
ADAM10,-0.028055464764023905,-0.060210801715947615,-0.005705671711468088,-0.07501464453397368,-0.01925832061436026,0.02113733536892645,0.01593436609287018,-0.14284906535978997,-0.0007210516452603436,0.0463746342868147,-0.025895211310313637,-0.020710281308527638,-0.019025351489812336,-0.031362161933637236
CFH,-0.03852126666679304,-0.035973853187357,-0.026158531120635466,0.006953473702598517,-0.03576862928781015,-0.02516537675780702,0.09742077884351967,-0.06373314909216785,0.04630322427298906,-0.04437759583726778,-0.030224932810610575,0.050272116278660774,-0.027171099446775062,-0.072509791267556
COL4A5,-0.003352163020831529,0.008839141966041613,0.08639720870194476,0.037211496412515366,-0.012351099207482712,0.08797992610347095,0.012099383541505826,0.11239659123935779,0.004713007545054751,0.048006228647226215,0.005590217758760883,0.006469698832328802,0.05101589932532215,0.027456621122493852
LTBP3,-0.015620655937126676,-0.004207146872016811,0.08822998764713001,-0.02259919202680807,-0.05031811093056368,0.05998325470971138,0.08040964078664926,0.032212626415497145,-0.04768351355873766,0.04227731751643681,-0.00017319507615319102,0.013630571039838377,-0.009071064783437213,0.045394571650711694
GNB3,0.011258764584112419,0.025412877471002755,0.01858505744730204,-0.002890021986881457,-0.00550007964856832,0.08611555700541519,0.03510942256957678,0.07069955000516472,0.0429985393349947,0.029469371042822417,-0.015217781377937492,-0.0018895706955418213,0.05630333670261792,
COL6A2,-0.06770008502275975,0.010003836865898086,-0.0053033418598472685,-0.011639930304078522,-0.016313932905685773,0.04270840990118901,0.10525805390510126,-0.0186005247770647,-0.05122037105663896,-0.0008221953740868528,-0.04284210667409672,0.014680004793110539,-0.059144358216666346,-0.07532362214986693
PLG,,,,,,0.0426493241816912,,,,,,,,
GDF9,0.04194021210503717,0.06304878638004902,-0.010223433648355942,-0.03294950017243052,0.06344987401676454,0.05174370618695455,-0.03206174050648099,-0.032210853507022415,0.030810415264603583,0.13752167867760912,-0.027305329025406607,0.045650161046968556,-0.0375647106921594,0.058751682184446236
NCAM1,0.012216191613812613,-0.06884643137996224,0.01768920616677764,-0.0274727362260207,-0.04236964689662939,-0.022862604485248402,-0.020531617088812244,-0.031537130083265634,-0.000893872478601487,-0.03578764238484152,0.009987031780380299,-0.03149016691967543,0.05571690034732641,0.0045692824599588375
APOC2,-0.024945376539220486,-0.014266822985033225,0.03214913067588489,-0.00041630215954643684,0.008870740444524487,0.03455624431018822,0.022498823821919818,-0.07634357794472611,0.05275355445241627,0.02699711278077218,-0.05433868910818072,0.02735136356124841,0.0663413320804417,0.1490773913298705
BST2,-0.01791847684192095,-0.09294077243635072,0.02218649624704864,-0.0651493532552815,0.06550414183140356,-0.01441744120444914,0.009212343923120125,0.01652861671100297,0.03655620848840098,-0.01776799385277243,-0.013682529761553564,-0.026409452720316303,0.008155473815500771,0.04972212362200931
COL5A1,-0.052349331348219265,0.004072159221730746,0.007258173094135121,-0.010563061124214325,-0.024843799910276305,0.019929950479974867,0.0798006908022216,-0.08541193554733148,-0.07933421181877769,0.003679400117852845,0.03143377138482371,0.016049663557397897,-0.06969146370070889,-0.03695323293896242
CALM3,0.013502060610001521,-0.08741180141239654,-0.017428382876403158,0.02004014662286667,-0.017011395044256847,-0.021230803127367172,-0.050877559465704804,-0.01399059726074114,0.08144479426493653,-0.0011086292633878583,0.045750343080134995,-0.0440133802927494,-0.008861906175187053,-0.060468265230392046
THBS2,0.03144339496973814,-0.012328061129474977,-0.03092765358876411,-0.007594830342893652,0.04363058615859977,-0.007428673191091907,-0.016185244041766973,-0.04326928677197958,0.048380562790551015,0.013404816939912068,0.01164561995108656,0.015479929511502274,0.023630091400127357,-0.008133588693557334
SERPINE2,0.018244979284602957,0.05162028338872241,0.06844960120684944,-0.0016126203910195056,-0.03481395922758714,0.025569287730187545,0.037699660161290914,-0.07331361514536411,-0.027559839266812228,0.04750791217174784,-0.02303323915045239,0.023483718398149004,0.04916515327459243,0.13386416625316097
EFNB2,0.007517365346626853,0.012276700276483235,0.018708816042315387,0.007949584802760253,0.049242646723407536,-0.013830451811191996,0.06510027764808311,-0.015346360280405607,0.03253791409178677,-0.020551822234205513,-0.028972584865346908,0.026160116922686688,0.006367763593800937,-0.0667416640747973
PROK1,-0.015409845246474698,0.02771379144082275,,-0.0008116189674171023,,,,,-0.017168265884115328,-0.022559526728989636,0.03497006349640995,-0.014436244851511203,,
LACRT,,,,,0.011765010757469059,,,,,,,,,
MMP9,0.016111134203464002,-0.0033147251477201414,-0.007380450144344757,-0.017779779708546137,,0.017707351481122024,0.12306624598350996,-0.10794368812288392,-0.016976878071419402,0.0064096063078376625,-0.05305026662523559,0.06475730815830735,-0.07642750507897568,
DMP1,-0.004166518690023802,,,,,,-0.02849693793845878,,,,,,,
NPPA,-0.04444917952770099,-0.06938141874637178,0.028512609744588926,-0.01207986164877139,-0.025131337674515322,0.008300484723603386,-0.013121522214460203,-0.008319499442880744,-0.04025773460626371,0.06152061781531223,0.02231325119688481,-0.03214116837044775,0.12695282087039148,
APOB,,,0.07901183488046847,0.004327085892352572,-0.01404912934333851,,,,,,-0.020409539930120388,,0.003383663358485356,
C4B,,-0.023759874112375737,,-0.013987920436458226,,-0.024282221168188935,-0.026740688915261986,-0.03469231058476351,,,-0.020656136333892763,0.002640212218271579,0.03707046507391556,
NTNG2,-0.021521352524209007,-0.01892493445948869,0.036905201416716105,-0.007043235343557589,0.028218022396661217,0.03283112841299463,-0.0334522684451371,-0.007215589617119676,-0.010826297095350464,-0.02850359367449028,-0.01678964723262197,0.00893095279610871,-0.006593047445273851,-0.05056957484626122
LAMA1,-0.036400079188055844,-0.045682844547625084,-0.0005734520330682791,-0.025752799252131933,-0.006022063512368782,0.017103307585194166,-0.02229097624247249,,0.029588816551573485,-0.029454055142588066,-0.018219807762716606,-0.001840614285298519,-0.009584065946292917,-0.0643071738276319
UCN,-0.02507623626145912,-0.014099098417948649,-0.027105348411747988,-0.012469224962506494,-0.005213546121587608,0.0660074225637867,0.039045916686418485,-0.06145571948225889,-0.024040453104397046,0.00863677715785506,0.10726847039035019,-0.01916780840434068,0.008003310171009076,0.03638550087104623
ARTN,-0.02733381931541438,0.1089182364631042,-0.024509845404399207,-0.01777978143444027,,0.03612464711346989,,,-0.03231267775218404,0.01285191556701189,0.01243824180061908,-0.027853636823172444,0.08036552977338275,
PDGFD,-0.020643832649201974,0.00019499668960334983,-0.01147025367486823,0.025256677585303672,-0.020929511192196795,-0.016411765944342904,0.09999276568504142,-0.018817958506721133,0.008183098966037167,0.02231376344612081,-0.019720737698682482,-0.03161408938890913,0.03634241210004193,-0.04622639820806751
EDN1,-0.011724947031173862,0.045893027059673935,-0.029940417742240707,0.003337270221687309,-0.013967206335168115,0.03671990247313587,0.03471509524267053,-0.05769772708395625,0.0007170216643602998,0.005843813417063603,0.07374811125439215,0.052340311121954836,0.08289485360388053,-0.07971315521432037
ARPC5,-0.05663509761525312,0.03174270987956022,0.045246435073641414,0.027460302377178798,0.016991932061286148,-0.025240887798591502,0.039852348548489104,-0.06318702295924948,-0.02995279873685993,-0.021548143984883972,0.023199093498305887,0.030686055729621294,-0.025785922778048934,-0.031196995843632426
GSTO1,-0.03953755274299044,-0.01940062373003206,-3.879291086305416e-06,0.02831086597773253,0.0072969562395228576,0.0072754358893620035,0.053014329662977415,-0.07924183918576858,-0.0018789943081248086,0.03332261263259172,0.04370097367390553,-0.01682441845203063,-0.026334009116801095,0.0021512128311054497
PROK2,,,,,0.015037427005465856,,,,-0.014917880791248185,-0.023006775932875905,,,0.07927414893443324,
SYK,-0.023986205024066367,-0.0021586739645096187,-0.04376811759919144,-0.00791441605083717,-0.030273050172066086,-0.0032468836417987893,-0.030770781175645346,-0.012288022718341769,0.008405087561965464,0.008468594417765301,-0.005202657656486794,0.052490618728384945,-0.010095026013659114,-0.02724638114122266
CD40LG,,,,,,,,,,,,,-0.0005459477117149007,
ST6GAL1,-0.05007577605574037,-0.08839034705426282,0.040831919009756815,-0.09044774776300336,-0.03068699388171452,-0.037650621307111824,0.07096796876359758,-0.060563570808758134,0.06861204490696711,0.03760862721732079,0.00989330075801329,-0.005293366479389696,0.0647229219805983,0.12751579047119702
WNT3,-0.01653689017137342,0.03141756172978339,0.0036951461410177793,0.02257292665746991,-0.02413050303144252,0.00034675636472652707,0.025938746107027524,0.07621430392974807,-0.025974345177943465,0.008073130889196284,-0.037815887151679495,0.01157843327965162,0.05934075813728754,0.17321881280713533
HSP90B1,-0.014488282243651564,0.03419255159399936,0.01765918231026716,0.010191110843086746,0.007318031349872657,0.03466823295331543,0.12697464109213655,-0.10916269880391487,-0.07951765069720114,0.009307850862709214,-0.06258519788767294,0.02823077702134965,-0.05098796993365968,0.03536308981945563
ZP3,-0.030322173308005962,0.007246049711353865,-0.02950782786034901,0.018382270232121866,-0.014049130593656,0.0021395914580370975,-0.0424307097604716,-0.028643653778250653,0.005166308594373208,0.09748022300621685,-0.014248524599558512,-0.010178618838654549,0.1257756433407217,0.057692994579517154
ANGPT4,-0.016122392470829344,,,,,,,,,,0.13011590155784794,,,
NRG2,-0.01070102391789571,-0.02592550951555103,-0.03947269986869843,-0.032277318722774104,-0.019061693314617868,-0.016008806521421632,0.056539547288841537,0.037821139098952475,0.0750785511650421,0.04322194162992449,0.033325916075933375,-0.049877263541032606,0.0583543259465506,0.021710019065024042
MELTF,0.0026110346282683127,0.01675585142797135,0.004869626914424995,-0.004348601422092809,0.04121079340603969,0.027436938116201518,0.1336057959308457,-0.12266917443110217,0.046813903617719956,0.03808021846639525,0.04336656308072577,-0.043236087469169356,0.12172458401715167,0.1455895430562294
NLGN1,-0.010294451983029312,-0.04343345436818939,-0.004645093590801693,0.0013174774484487517,-0.03519315894687596,0.021399624059373935,0.05362541573913067,-0.01022448655962486,0.027979542013204236,0.018162878773932568,-0.0029424431210058567,0.024029691610243625,0.08143459966002768,0.020896325614246643
SLIT3,0.018313281362133893,-0.023930597782748628,-0.0023757780899190516,0.016336960311633234,0.002871862494610547,-0.00823867305290039,-0.033152523872224664,-0.04076877535052199,0.029666840807616526,0.03352301286844698,0.01351042697871354,0.02414437745736978,0.020717333724856058,0.004493629725354603
CCL8,-0.056564909505529344,-0.02951955856847841,-0.021101756610101514,-0.030594567671650405,-0.01267761194834602,-0.02146544519935691,-0.03643967686085784,-0.08429940874685497,0.0013451576905255506,-0.027858652761151934,,0.016612888297436186,-0.02189736246202119,-0.0338408470352313
S100A4,-0.07232843750209073,-0.00437530497861134,0.019094324514056422,0.022818689721575823,0.027363308085507153,0.041547867199778044,0.019256579884016595,0.03748511672851547,-0.07987173191580323,-0.017765253524309407,-0.009325640678326844,0.003634216598231477,0.0004457942394782667,-0.0711086282161841
TNFSF13B,-0.039734422510164596,-0.04900554925614576,0.011403022866229627,-0.025044231937725533,0.05892057246046222,-0.04497358733817289,0.14465253093271555,-0.01974474033155379,0.017163469519982537,-0.0024280406870683213,-0.05012241658025309,0.05394904892611623,-0.030262201568166607,-0.08274430425938059
HSPG2,-0.01643672267941339,-0.06156099172294411,-0.035442496527693615,-0.039991582056682885,-0.015594197224646033,0.044310210994905244,0.10428653440055168,-0.08132159044761876,-0.00014457357059567222,0.04967619804331961,-0.0068194613790557475,0.04518311002468744,-0.0351606787445737,-0.03606718976148593
FAM3C,-0.0024975458503995306,0.0749971615784538,-0.017128386195434227,0.04422178133656417,0.027476048639147495,0.01857303892860264,-0.010287699545727141,-0.09885594860566611,0.016017970152720926,0.04744232807582557,0.06094265298739736,0.0025512955169452274,-0.019068131793331812,-0.01675733532986203
FLT3LG,-0.0183838568930273,-0.027092997749211832,-0.010644798959009081,-0.007486345496103371,-0.022914742486390995,0.05121888616814576,0.08135660996534239,0.004342567885684097,-0.04141116726916955,0.0743056099067886,0.03423180805703053,0.038249470471565905,-0.016865975642437234,
A2M,-0.060090212969213616,-0.0822056969416257,0.0378538410430916,-0.06759451919393156,0.014095329674817822,-0.037782183636435006,0.13489574002154664,-0.16262203181716306,-0.044084049216717734,-0.019386465916583006,-0.03407670753255545,0.06315786791962089,-0.044305441051264396,0.08615633394501253
VCL,-0.050091988018677154,0.012686678252881733,0.03519978706858997,-0.02858569697971539,-0.04230763770082276,0.04444839226616955,0.005440096206066405,-0.042893942269616084,-0.059543208392198864,0.010143605027954371,0.053100179068047065,-0.004518047172167247,-0.07857924932220672,-0.014693722771986219
FGF2,0.01804173534371596,0.0549318293266161,0.022473898922865318,-0.02101229831280197,-0.007737512001109397,0.05240297505543292,0.017134473750748398,0.024559944343112514,0.04509267767939605,0.0559737815028387,0.01599585064665944,0.0008449994371678637,0.04712746837101473,-0.03126074864509401
