,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
NMU,0.04816800226725854,-0.002205243161831598,,,-0.028382031899767433,0.0053880487448660416,,-0.019624371852997056,0.11695739937967062,-0.0312831293693694,-0.01977440313443262,0.012296503883664309,0.03619221744369297,,-0.01942704697168566,-0.03921253809451633
SCGB3A2,,0.01791552189098568,,,,,,,,-0.02225462625777691,,-0.02097353311449945,-0.002069126191552635,,0.0017581684677820657,-0.01870528136291565
LAMB3,0.02093058655083774,0.012626397770160485,-0.004614834632972061,-0.03602960881905379,0.017343715463908827,-0.007277154919267673,-0.01348644382940987,0.04987247832083213,-0.026016588015464685,-0.004799336991183941,-0.08975221388506228,0.031598397157196596,-0.02756471010869861,0.021362910462936372,0.050922189175825146,-0.025053870506516845
LGALS9,0.005335607011885063,-0.04525651789388754,0.007069840408434825,-0.02660413084651967,-0.0370230250423852,0.047451864321037956,-0.0017840667330357917,-0.023635580568087046,-0.0320094126043094,-0.05794751316321798,0.10196547694677066,0.050320368404101264,0.021044362826050125,-0.010241728052196745,0.01783227929208617,-0.04497656822151523
VIM,-0.026661774290393646,0.021594369554238112,0.045561471904015965,0.03814265706911901,-0.08861903584607135,-0.007309332276788669,-0.12459615046053678,0.01605761056572612,-0.04573720231749352,-0.1367410546025751,0.07843001636515355,-0.027911896646025936,-0.10221250969344466,-0.0020927992091583233,-0.015081184311054955,-0.04589191425843079
PLAU,0.04242473090338459,0.00841487131616788,-0.04760080809639487,0.02177098062321613,-0.00283510244974,0.0030667689811230765,-0.04340970047864027,-0.011287318367084348,-0.022636069252333163,-0.08687324608752203,0.06283002956145774,0.02944140260042231,-0.003687231060374922,0.02645539491251178,0.0393233920190872,-0.05470266229951687
TGFB3,0.06096519706438837,-0.012158148045072105,0.022333425360132542,0.02015454708623078,-0.021717848733971347,-0.0012847558727169261,0.05935590913759263,-0.05429535349630008,-0.004819722318897057,-0.040346492460711425,0.039135241671529146,0.1278057363200024,0.058653539892201255,-0.025732023974270803,0.01698922192792997,-0.04427521649117435
APLN,0.0029260880699772383,0.05918175554401441,0.12497949906683496,-0.028076301927235377,0.01910743079551271,0.004539431735482256,-0.002447295609903673,0.03422683919062942,-0.012480959063069124,-0.109119231704897,0.043546096563583825,-0.008487141640063986,-0.032005848530351794,0.007135869805930539,-0.028051527395713094,0.029329546216948346
SHANK2,0.10282165155850505,0.005207495679612988,-0.0013291719992363702,0.03249190497002473,0.0516397956046184,-0.0003818746347719328,0.008328733376970085,0.010042023586783959,0.0472963697528392,0.0778524212534298,,0.026866198049360242,0.0709642065255477,-0.018119419717711582,-0.005064655171101201,0.003913059204721952
LTF,0.12764408992084111,-0.023941307642279083,,-0.032788180721128025,-0.04262891908554306,-0.02561018424423805,-0.04650075801116261,0.01721880108541995,-0.02807076640743624,-0.016309658765342582,-0.0036220894446691017,0.06914719814377404,0.025884143137425715,0.031390205793925534,-0.08450724092872054,0.07124372232962474
PYY,,,,,,,-0.019552795379324767,,,0.011411022197077021,,-0.02448866637279633,-0.023390225297911505,,,-0.017046311406650527
PENK,-0.005562278933820634,-0.036760803150862664,0.07678539789968294,-0.034790806275673734,0.14262260756157621,0.03588652537990008,0.09778331050706592,-0.016011339109119917,-0.024227453240328874,-0.009435809039930323,,,,0.07177378758695514,-0.03066301982576805,0.05504918695293492
CTF1,-0.0011944825519440698,-0.019113671547618238,0.007241703354126744,-0.029340814968831983,0.053543413508694286,-0.055007416718584064,0.003242041894187139,-0.025566068886431623,0.044348612926129176,-0.009643362142589117,0.03525938656014176,0.00821747231495915,0.07701411682952636,-0.010797395687916538,-0.004726544775056271,-0.07387282548270221
COL3A1,-0.006873054534393648,-0.002194587040830004,0.03521428974447446,-0.010535334865133661,-0.020449119660906585,-0.013791896933340927,-0.020151153829356172,-0.0008037799795223867,0.026831186654752127,0.006740928864670588,-0.010212606934105051,-0.03340097563061982,-0.05105883456210682,-0.03397925898057605,-0.018163601142732164,-0.022437546533126688
S100A10,-0.02039042529508747,0.0028249993148951225,-0.04317603342975315,0.009513672068823429,-0.11698292627038762,-0.01187874752578714,-0.07002457140609848,0.0237230002166768,-0.053137050153230364,-0.14391417036204357,0.07863486970885758,-0.0031029899046408544,-0.030946489923462408,-0.02222880119223546,0.023545459464115136,-0.05106086646918659
FGF13,0.044992671673409555,-0.05272508742815803,-0.01584974840418859,-0.008434486650403864,0.06108224688703289,0.007292199609170142,0.06540172564887568,0.03500689873249641,0.034334457234911776,0.12941426152560195,,0.04559465571275302,0.0804540580481017,-0.016864629180546604,0.0012597065374211566,-0.04657152323614314
SEMA4A,-0.03625022145985756,-0.007067481971119508,-0.015159792062792709,0.03293285429583977,0.05326344985753916,-0.019760955755569683,0.009759598739244478,-0.05205540422045245,-0.030542555479471135,0.06854171601338156,0.1009651863693765,0.03164847126468495,0.018313617745710154,-0.03912980115981705,0.061951314403047894,0.03948208774927029
EFNA4,0.041004834383635405,-0.014386549535657286,-0.01143858431823912,0.03199268418333325,-0.04860405563290942,-0.04984988938024697,0.07103771951417603,-0.01432235596366781,-0.034166650266240946,-0.009435073151115053,-0.024847971941211383,0.06421160747618504,0.07050249730125832,-0.004524405005193326,-0.022102773067714267,0.05739504079087965
HSPA8,0.07446158811838664,-0.009134016037029754,-0.01964090633510388,0.04703014895358882,0.0791051727594017,0.004275053238262108,0.09962395593345551,0.05588123231494823,-0.008039287403152164,0.09369448889788949,-0.0442952351054568,0.04738647066138331,0.08146341106286613,0.030095950480868883,-0.027957763583972332,-0.05080238328414697
NPB,-0.01279382757883736,0.0040424067148519425,-0.015000505485657057,-0.017678835966963825,-0.02317768678766205,,-0.023321664083868023,0.06989451653125352,0.06495069417257163,0.029317055415660827,-0.043307712587467954,0.029964060058461927,-0.039989842514567976,0.02646895782571044,0.010609778998553377,-0.018831842245454613
ULBP1,-0.06286338391186125,0.007067435255089375,-0.012658228210821828,-0.01131101491282545,0.012936665551100507,0.03449313534290058,-0.012474091532742993,,,-0.014899816240272892,-0.03160438206378452,0.1112803208299521,-0.019919224322968453,,-0.04016171301518547,-0.028341517201455963
SEMA3E,0.07302460112595308,0.021157818545105497,0.03225748899986696,-0.04371475841663953,-0.05305198290756326,0.02943104098252146,-0.042119951168044026,0.00776128250236988,-0.0018462042353334755,0.057513806744787815,-0.035581282959103795,0.08244617742613851,0.047786918252136414,0.008936316124335625,0.024025239494584478,-0.059903508817025615
FGF3,,,,,,,,,,,,0.10497393998676174,0.05982132105510074,,0.030925320233588457,
ADAM9,0.07863558742488765,0.001919032735237599,0.01213610502453325,-0.0707651588723415,0.045368344156528226,0.007794173369268738,-0.0781119415368836,0.004989802723179637,-0.03558172245647932,-0.08405931149648627,-0.0007785279340850429,0.046017505854074,-0.06772245245889115,0.006779802201282544,-0.056143344713508035,-0.04027026817515616
ASIP,0.038681696524287594,,,-0.016285282287064388,,,-0.021513343564220584,0.04953815693451031,-0.02966296327677288,-0.019128747562563657,-0.07046514171165964,0.008306330356631357,0.04179036988190043,-0.010386882213120237,0.05853300948591266,-0.028740513017254738
IBSP,-0.02611520933165065,-0.024677391608150762,,0.0042774921679162,0.0224125867788115,-0.04289638510849436,,,-0.01565281228930767,0.00944412524815364,-0.05507705714629692,0.021931182588277188,-0.02279021281972498,-0.02189017043093778,-0.004021302479768364,0.04214970721109672
MMP12,,-0.016999380239271437,,,,,,,,,,,,,-0.021544622038816567,
FAT4,0.052992165132726456,0.0017048089002062621,-0.003328573575348541,0.006501656217866574,0.016424176566826362,-0.000983784727812997,-0.03177790950197512,-0.005895449986437127,-0.044919112478553944,-0.015804019433161225,-0.02118211770596017,0.09750768243349539,0.06305653205995872,-0.03766226849602103,0.026034684105606474,0.03207189231444627
MDK,0.07802798355017593,-0.03618974701403623,-0.01950012163012827,0.043402351867602815,-0.018409583451444358,-0.011851856910256328,-0.07664623953979938,0.0245297569778181,-0.07169328871934649,-0.09194844500911939,0.10926499669164452,0.11752336001703144,0.0033098304051078367,0.011185735363872186,0.04769883261699882,-0.06068354551008681
BMP5,,,,0.005406174840645824,,,,,,,,0.032833811636015925,0.04723689177415901,,0.09363198842463559,-0.030336972315504217
CAMP,,,-0.012732244557347493,0.0049026936772999545,,,,,,,,0.14978527961206448,-0.028745745955876048,,-0.031549901075160584,-0.02340150414281809
HSPA1A,-0.14723775056216223,0.018453834999853043,0.006951137792816447,-0.006510609707536574,-0.05506775217234129,-0.010135639461640143,0.014322976454681162,-0.05487011466756486,0.03738294560264698,0.07540159668153013,0.05252576524194824,-0.02398687187923505,-0.09429795993023025,-0.0036895356570465217,0.017986142193109813,0.03572132929893648
SOST,-0.028911050288558626,-0.026331707336673102,,,,,,,,-0.018385980820160894,0.06919985055594619,,,,,
SEMA3F,-0.013258102782648551,-0.0496258041828473,-0.012781823223869148,0.011004604832695337,0.021477177995515104,-0.036372947834539905,0.022617395260362733,0.0031309016774524966,-0.02186610505445682,-0.021871263177196777,-0.05638371076818157,0.02068151518910026,0.09880861187816069,0.03103587311451931,0.06172242644564736,-0.007891520124243713
ARF6,-0.015129369435545726,-0.03020145116449434,0.044128901745566725,-0.0033107416554211686,0.03724691420151646,0.048930407506679346,0.03146171235791126,0.03847311897958356,-0.009275513999066936,-0.03864371802823632,0.04143522517236409,-0.015131255269713165,-0.01340899282165797,-0.01026852972835871,-0.0423795653753382,-0.07848422918278862
IL6,0.06314683464459418,0.04762763554905493,-0.01683863770997085,0.027928251107092412,-0.002299572244672849,0.009477509596806964,0.0050607431826098954,,-0.0073775085489121706,-0.01898232909572862,-0.06715704300223399,0.0653261153828603,-0.01841995300723523,,-0.04929175938784787,-0.05680692090038931
CALM1,0.060754278728099936,0.03198666094931406,-0.03940038896390612,-0.012535233569248669,0.060913833309914386,-0.015163032353926676,0.005963478371849988,0.04170727732719146,0.031304967589638896,0.12943505624636706,-0.13813154705855848,0.020686199326950715,0.038618712816994846,0.039020256029365846,-0.049342286632917835,0.05441753410588379
VIP,0.0003542211185359983,0.008072767962958182,0.0301010658600853,-0.027605950565628215,0.12746114263879219,0.02503819086058958,0.018160262507929528,0.025018618417849296,-0.03229168174235191,0.02124048545617993,,,,,,0.025772315250071776
NMB,0.01616808986629244,0.037790725295237845,-0.0048571959698555855,0.030356526281827678,-0.037432996909272695,-0.026877043534718245,-0.019794147114901985,0.0286148925058332,0.04670489531248241,-0.12327439920651923,-0.03368327295250759,0.047235567956877444,0.0653441734129999,-0.009745571114187338,-0.002838255889779071,-0.012259746306310871
CCL26,-0.0016844394818999332,-0.01757494619368436,-0.013288377705121578,-0.0036777348509542335,-0.02646961345324702,0.0037797513146969938,-0.014518882205604057,,,-0.005339826267021402,-0.049156141326438973,-0.010507555894859731,0.030204925466740376,-0.020414582763808652,0.0012612360163169723,-0.036174033026877474
FBLN1,-0.012489537581555434,0.01646350762119127,-0.03825731542117733,0.015037529233537536,-0.025314328611817555,-0.032128961133855535,0.0023682589521658213,-0.010872759485596547,0.02082775195961198,0.09258843760723914,-0.027084702382321673,-0.013637518386602,-0.018267705353058186,0.03740926157118877,-0.05156768309551791,-0.024942781506690062
SAA1,0.07461887793626223,-0.0042230799614145454,,0.0494171917511088,,-0.02842448362009298,-0.01609283550985869,-0.022234865065050208,-0.02550741732611705,,-0.047454873304063915,0.026549533166201622,-0.0926718467919434,-0.0017483555405452705,-0.0824833821160101,-0.08310918637432041
MICB,-0.046151138764578825,-0.053702709768585294,-0.022072495213661898,-0.04041359123408736,-0.03493775025814395,0.006787717482784355,0.017934607925963617,-0.01457633924403298,-0.03516695482891062,-0.013963775785627608,0.09241829264643513,0.03528740647278774,-0.03813461138362736,-0.0011445105106401776,0.028103067058931917,-0.04838305730791052
MMP13,,-0.02011379140847411,,,0.048604672852555826,,,,,-0.01272225315261106,0.00565841265555618,,,,,
F13A1,0.05423603124721856,-0.026634562419731014,-0.01863978870951834,0.023419001906383095,-0.025994446267494465,-0.04387980079414003,0.020677713083755128,-0.01063007565033131,-0.03420934154452429,-0.01394092043557425,,-0.010947035816999894,-0.040042682758698295,0.014806297707262647,-0.08071090620461399,-0.01736269391827423
CXCL11,0.07795561320742779,-0.019472889462273622,-0.025580597156727246,0.004290997261632163,-0.01022639634158222,0.00911481391073557,0.03901927597777914,-0.011246628620698754,-0.019176911628912677,-0.015619999813422764,-0.07491992450326741,,,,,0.017382509930829664
COL5A2,0.06544692648820265,-0.03247044293044666,0.006684113871569849,0.0026231096488278463,-0.012286954008023878,0.018573154184618763,-0.07728031932897081,-0.02351139572689895,-0.05930096157171208,-0.08283306108039624,-0.11018889621783556,-0.03492951146547092,-0.03782956853666929,-0.05978321311611492,-0.03088556956018576,-0.008796205741477282
EFNA5,0.0035100544497929137,-0.01852335424892303,-0.011745055951600617,0.012749873560875214,0.06420092604832102,0.007853702427025306,0.018298029198161876,-0.005600688836831314,0.06885286763641679,0.05023307348000342,-0.03682481224807261,-0.05151609815314827,0.029864618579764638,0.0008856686652434878,0.049340331693039134,0.07167448034045544
AREG,0.12972739999541044,-0.0014862005971450131,-0.03612060116431499,-0.0250353427295715,,0.041640420766998774,-0.005725895542695571,,0.012814680274884423,,,0.0836600879974052,0.029491602722483835,-0.023281582037784954,-0.046971817027234804,-0.022423925166717176
EDIL3,0.0054590059844620295,0.023722221883135847,-0.06434508520777604,0.04289875620124709,0.05980401425728874,0.03870610996922281,0.10122426004053445,0.00015220579897326473,0.001109864525673191,0.00023603783514612744,-0.02324121644220322,0.03726258447972167,0.01053864343562959,0.04644894391539198,-0.003430468631663546,0.06407015884740234
CD86,0.029134666893217837,-0.06230793860351455,0.028465126289056265,0.004815482897285371,0.05097526263377235,-0.019144260599754867,-0.024686094238612448,0.01989332730525469,0.014982296822526388,-0.03912819893448747,-0.1274831649024917,-0.008145994141771484,-0.0026252003765482993,0.05309788514863671,0.04976067932300636,0.015971621831448506
AHSG,,,,,,,,,,,,,0.06507478802071698,,,
WNT9B,0.21032487810443848,,,-0.016041741542202774,,,-0.017211408964207957,0.04108819096468925,,,,,,,,
HRAS,-0.01553558382190967,-0.005479680343824952,0.019873651472294137,-0.061191660949395335,0.005090656810364192,0.03929842264766768,-0.03226073446041523,0.0718353750653862,0.008561603519101306,0.08821250768681435,0.014421559893028487,-0.048312182887145186,-0.03788946935366935,-0.011399940917786669,0.050913003680774296,0.0007081493950289062
C1QTNF5,,,,,,,,,,,-0.005982516505740885,-0.009088234141094949,0.05246771439907848,0.031014197724238645,-0.02529004300684663,-0.032135004033696346
RLN1,,-0.017512764229844782,,,,0.022309642318618855,,0.017566641193084015,,,,-0.018765556554077932,-0.0036282498567220514,0.04662357647909722,,
COL4A1,0.0009893835361190323,-0.019018887818499426,0.06743822124796221,-0.0023021941477297573,0.03599693979668743,-0.0009117244243094801,-0.09564428520741675,0.0022729457446872296,0.006659942857347646,-0.008863218674330183,-0.016565835673473882,-0.027884360381074443,-0.034144512578628834,-0.049365911303578223,0.00906993781872117,0.024597043237358646
CCL3,-0.029547344322422654,-0.05344724642643341,-0.03449662255522217,-0.02662688443750213,-0.03889698991997788,0.018667664140545867,-0.0316154537512883,0.050619139921359094,-0.03515691947787287,-0.05074127719950612,-0.0410449363395944,0.004544104406457949,-0.027282748667898645,0.060354098027875634,-0.03152124540782409,-0.03863746982907583
BGN,0.03122187104566666,-0.015587068582499957,0.0005819380212022118,0.011630615615334941,0.014220064395112593,-0.026607702287112994,0.0012471619701002396,-0.011264018794618361,-0.03867319604781342,-0.018586183273390684,-0.06341307965517068,-0.07135226017625931,-0.07165689701603013,0.006787614074945789,0.022827203245099677,0.006626416721157135
RETN,,0.03355361470938593,-0.012541629391523106,0.040498065240194094,,,,-0.030970101894919853,0.0010163561041207803,,0.09976159906972742,-0.016676464441124556,0.06311080853910678,,0.06655756136178204,0.12902542997391123
S100A9,-0.07572651209933556,0.008194916214164048,-0.03504433074381464,0.009490995086531662,-0.02831731709462302,-0.012355656909097512,-0.07395742375357454,-0.002278076822056493,-0.04266882801471635,-0.0629966095266405,-0.02668508495468971,0.011245389307845133,-0.01834836819132143,-0.00967521096162593,-0.05188627660492552,0.007222058338293956
HCRT,0.12383483377334198,,-0.021489228233311012,0.01869483380644089,-0.05106914434900472,0.01458374182621986,-0.020629946836865434,0.056097982168715366,-0.020671594950421368,-0.009519432775079507,-0.08280739091140425,0.025386616044285548,0.05630133599329446,0.010760757994514637,-0.0031959384086027373,-0.05321545707206576
FADD,0.06078365394450398,-0.00903576120001763,-0.034235718459067,-0.024775218691945305,0.00036925167051163544,-0.011002544055740289,-0.016147607390340865,-0.04345123802509016,0.008458224541347814,-0.01359448068915294,0.0915728030117431,-0.013845243524609118,0.04378348345660475,-0.030619776347006945,-0.00019765987925531104,0.0273552272458404
ACTR2,0.009582307455863687,-0.04198590254381567,-0.04076388950761413,0.026469319041176158,0.014418801753748945,0.003390372937412381,-0.011076259382705653,-0.012422325959322442,-0.07071287593067599,0.054380314368464765,0.04118700015056417,-0.04080681741699056,-0.0506381731723146,0.03433647789715948,-0.018115527610646866,-0.0022337236264106685
BMP2,-0.03874552434393006,0.0313885312515204,-0.019291419510268738,-0.0010405159298740923,-0.015093605812766628,-0.022843077621066316,-0.015490418196720646,-0.039815764955754736,-0.05213361959426547,-0.05212963568699821,0.09888596205315471,-0.005014363593255655,0.04856604076039943,0.09087944814486064,-0.016906666634493684,-0.002788112463203634
PDYN,0.0554021448788432,-0.02164562012086181,0.0007950271150404751,0.01882378549176073,0.051777663684444045,0.02835997957009494,0.14031210900668245,-0.021375449916764596,-0.029791543380784442,0.1845253929490206,,0.013856984607322277,0.03235299452328522,,0.09925051160479093,-0.03180099538257922
CD55,0.02801051846712646,-0.017107180002690688,0.01203166573179804,0.01374872567747583,-0.018237639442177406,-0.048867909347874404,0.020099130199921975,0.035545764521875134,-0.06284066221878977,0.0426346699640346,0.036235427896615255,-0.07431005038510526,-0.031878056216610426,0.01568611594907499,0.03707493420267424,0.03943704016851626
OSTN,,,,0.06018953489194343,,-0.022511930584591472,0.012765045591333839,0.00676258512227971,,,,,,0.043287019589527825,,-0.028673540689532134
PDX1,,,,,0.046061427180192904,,-0.022084160057898046,,,,,0.002057665080989116,-0.008197161786083755,,0.02077624120866852,
CD6,,-0.0345657896052861,0.004701802501695231,0.05066858566453478,-0.004006099470659572,-0.029155126982798762,0.011069700324740223,-0.022149262821620597,-0.023478241124264686,0.08460867728126024,-0.05259929197387063,0.01763366962501534,,-0.02168492797421721,-0.030210792500845567,-0.032655218848653855
IL16,0.0447851307515043,-0.011493527732496556,-0.00292187554396214,0.05409751219808664,-0.00868768530834136,0.04569167918812724,0.007189108655438236,-0.033301713836962794,0.038120370111380406,-0.017204276070031242,0.05499126768963035,0.033572133909107744,0.07934774636920583,-0.006224516635956363,-0.046337285288256445,0.09371720991775664
LAMA5,0.032427509944876115,0.013258070449156962,-0.009865432799792517,0.01136426966766998,-0.004182483264323013,0.017361507300224097,-0.07075913982742947,0.006468607048262253,-0.04823139921317013,-0.10917356472145288,0.11868530896475267,-0.0036494992955459784,-0.031254700959278646,0.02506214242702091,0.01850544857423981,0.04594850101143695
RGMB,0.006872717379608743,0.008602188969837008,-0.040765908088347395,0.0008327565152209292,0.01410198825117461,-0.04720922144196166,-0.06492150247661632,-0.0028280115198673216,-0.018257734815141837,0.02984267725793163,-0.06607218016982438,0.01400198467443558,-0.034833492474405,0.011313562755332627,0.040869563180217686,0.01069096765944568
INSL5,,,,-0.005742710427937819,,-0.03868888304559766,-0.026364251155586226,0.06651031956588985,,,0.032738650098450034,,,,,
IL12A,0.025136323099973743,-0.010068019274002443,-0.023178786243723576,0.05486223268435213,-0.040470481445489995,0.004957873399067751,-0.034338150249099,0.01948614425277812,-0.019176922175941483,-0.022883373779737315,0.016319102090539963,0.027076457805540063,0.03918398335113957,0.1104833487781726,-0.024748574983097887,-0.019180995110876096
S100A8,-0.010612050796851758,-0.0485089851817115,0.006291596761844914,-0.01964009085553022,-0.02542011135659067,0.0006157966418688784,-0.1006429943695816,0.01777785056655787,-0.020263205037716007,-0.0797665277156712,-0.0018754807364857677,0.036758737602193794,-0.010339721996406008,0.03593940121916016,0.007387887367808432,-0.032644813827682403
TAC3,0.01750172267738372,-0.024671086432975067,-0.011194162502060814,-0.034164789891274264,-0.02871958525514764,0.015100069735056114,0.024706278790636055,0.03537456780186135,0.04187296035746409,0.05570639170195376,,0.01340134950245422,0.09531123546418639,,0.02287980643179746,0.073777973954022
TAC4,,0.03783124970798262,,-0.0017038882740270727,-0.032076040150099704,-0.029155130526021197,,,,,0.04170630673509283,,,,,
MFAP5,,-0.018498719959704618,-0.013997076099956167,,,,,-0.017082310883752908,0.0013588189710883906,,-0.030668142275861694,-0.022389283581846605,-0.015278904129969404,-0.023281585818109685,0.00914993399923737,0.026119990586652875
CXCL16,0.019702831413729225,0.013133270775415432,0.07263060223092718,-0.005764713676673216,-0.03671813084990825,0.02527375086242431,-0.03879012089000716,-0.028480274326369584,0.015130733590007949,0.04224122939786627,0.08506066961018297,0.022448987331540788,-0.019714721460772182,0.014602028078951229,-0.12060315478542963,-0.009225939141730139
AGRN,0.05727612719930576,-0.021393391808599397,-0.0311901006093136,-0.025696992217462335,0.044062538612034324,-0.003131496768302327,-0.10086281299535055,-0.0099151159811545,-0.048232463587549214,0.017457416162441525,-0.02367514046429564,0.05634801422546656,0.0577847829430612,0.01682325602475049,0.07248144437090145,0.00980456137908687
COL4A6,0.06657135849427143,-0.023605604983272473,-0.025362307248070128,-0.021896655554480438,,-0.0033935979833656293,-0.026484241500003093,0.03927785791860259,,-0.013752907948239728,-0.04543977227931205,0.006960594889178065,0.14756677960672346,0.06213339665867958,-0.03994436770669058,0.033135633941385405
FST,-0.034211644655424235,-0.038135210338075716,-0.025580601382201685,-0.035847667281682594,0.037021648184442715,-0.04344167390627875,-0.004495627525687453,0.014605002262160138,-0.027970688029408282,,-0.05228301516484781,0.051883776035261446,-0.022850813026779118,-0.033380999084821956,-0.059608780717788475,-0.03292013831028418
MEGF10,0.01897741213922479,0.025760141848076387,0.01282350490788082,0.025819364053305604,-0.011040921155881137,-0.01077831059834141,0.032347857671017916,-0.03778988884842133,-0.005167126819410377,-0.031477588105696376,0.05655833447569254,0.04835461067975403,-0.00432781425471739,0.04250405617437413,0.028433868044066196,0.04524398229892878
C1QB,-0.0507279206776878,-0.07140174719800205,0.017892762973192318,-0.022451370571437895,-0.07113048249202453,-0.0045453778104730495,-0.04569782924185204,-0.015114845541823544,-0.03563537460720562,-0.06266683955450317,0.0024537117455785853,0.0598814159935163,0.05345105425678587,-0.0069206351135587,-0.02914749443295236,0.019031001867001712
HLA-B,0.1092432915515656,0.017794925285514077,0.03469040530649149,0.04115182299119553,-0.038162754830024646,0.038694915245307236,0.08141590520226116,-0.03923367161682753,-0.05413071809309477,-0.1381080386317684,0.03959577356261757,0.020704194021554326,-0.1090993892278085,-0.02725211464884344,-0.039454527039638206,-0.02514383085934178
PDGFA,0.030630836114026387,0.015519324829571189,-0.01936030849716231,-0.03241406394959601,0.05064929808750396,0.01029790782185218,-0.09623593072311783,0.050721572027759815,0.06506460867457767,-0.030643780674085637,-0.07057912523177684,-0.018632281554030034,-0.06887556975942911,-0.05676296271841206,0.06463280658157872,0.01942288945446811
LAMA3,-0.012567206819146927,-0.019938331957106436,-0.018103145989783975,-0.030701934868690946,0.012748167708298487,0.014662374306650397,0.0015098225862981533,-0.020415973727400213,-0.027570468718025917,-0.03232166434145215,-0.004570041391483911,,-0.017337144750944798,0.03372520960342097,-0.02502067436801047,0.029123348687222054
DKK1,,-0.022328655067185697,,,0.01838532612850193,0.05641120626032694,-0.022857372987668215,0.02969460481467223,0.0010108620761402755,,0.009546865142124732,0.005041864943014737,0.02448583319144864,-0.017122449040064977,-0.011157873235049806,-0.045114796192858415
INHBA,0.045904308578843214,-0.032899691534983566,-0.012541627568709898,0.022597382676094523,0.1265595090560517,0.031228975829175446,-0.011793474401082842,-0.031970657669516865,-0.03726208608892939,-0.026924639616525622,0.028165907631371702,0.013368478631577143,0.020696242660889066,-0.025126374817243658,0.021021836586786562,-0.03777817096432829
IL7,0.09331549391540166,-0.013599003231935825,0.0027922287488176887,0.042445304943515026,,-0.025914460865326804,0.010271202777388836,0.029675817634785925,-0.02052760859671053,-0.016310184871835068,-0.052599356192828906,-0.022106561057822143,0.016704992045033198,-0.017875019745644913,-0.04190557246208182,-0.03399645268389619
FABP5,0.10981752456912895,-0.014027642309096934,-0.06665691669913738,-0.012933800539694841,-0.0683720137420539,-0.0013084094676512462,0.0038065518510562828,0.006303491724260453,-0.032123618333609605,-0.13151602298033108,-0.057927519001600716,0.04080215201289499,0.09136590506216263,-0.025005648746546826,0.12205293812493753,-0.009548681373387675
CCL4,0.03407944469518586,-0.027287121799177208,-0.01720781444230768,-0.02788921113830962,-0.06314157831222095,0.07196312240132177,-0.03848132422529135,0.002703152969782216,-0.030449305212622894,-0.04504814320698249,-0.13281984597654217,0.009571265650868917,-0.06683900715649004,-0.06654477013858298,-0.049588969937078,-0.017500075202800777
FBN1,0.0816948776311411,0.0013842792586314183,-0.017116450027725622,0.01442552927099767,-0.010133614268130508,-0.041411909431205346,-0.05395312918310316,-0.04727668209096753,-0.001995481812350943,-0.022820020119714988,-0.01671282935095364,0.009253924539098648,-0.0024301047356113793,0.027912316834039743,-0.058531204965511445,-0.016713344588737813
TCTN1,-0.010473319746323786,-0.004696119926080909,-0.014662886169999495,0.0007852172742926696,-0.049344906235249106,-0.009627793887433102,0.02183844559038233,-0.008415596935757224,0.025467185918706066,-0.04102814471063267,0.0016824393207744562,0.015981370541093626,0.01933450158754027,-0.02880921853919682,0.01810750314199632,-0.015496284523002935
NCR3LG1,,,,,,,,,,,,-0.0013012782323173874,-0.026104290766225956,0.09229341629353371,-0.03361293412637646,-0.021069145373556076
BMP7,0.053781737357556605,-0.0011826711978301845,0.0075702282710222845,-0.0003527801454562545,-9.065716046734599e-05,-0.002676948307834293,-0.036343585851282216,-0.018762335462439154,0.030218262760777607,-0.04464816569776832,0.032134380425173345,-0.021928665293672427,-0.07936961296639962,0.048853529428516645,-0.043426007634770655,0.06284936246241751
NLGN2,0.016731758304660775,0.006278170757432856,-0.001932481260607401,-0.006099336027688176,0.0022520767007197843,0.014230875057006622,0.020929106769714923,0.040690064419717356,-0.0050257221737392685,0.04638732416956134,0.008688213319624834,0.08524784551448429,0.035803673435416086,0.0578539707866189,0.058361278275980095,0.037706396828271774
CCL25,,0.007118280719044068,,-0.016969102986745543,,-0.027033777241782273,,,,0.04664933116310508,,0.0006240067132803429,0.07360751865604633,,0.06567594911567022,0.002164505735347329
NPNT,0.04859168977556676,0.019591644274186894,-0.058972103791564374,0.010707869930543784,-0.00652243166264828,-0.021765048769480332,-0.014105754222017174,-0.00530165773063918,0.06288447239913339,-0.07056081418872534,-0.09545692962001459,-0.010688077001866412,0.062248659143673224,0.015651848787010925,0.040643132276956255,0.0837152963123549
KITLG,0.059561749342591154,7.60540298317416e-05,-0.01834898474121763,0.0041568962610266675,0.06551183587486276,0.0139235819035601,0.01489685805993924,0.004949148637183472,-0.06288506727977414,0.07248902209462456,-0.011701340735381826,0.020830615985835917,-0.03277497414984563,-0.03781713429863355,-0.032748429711869954,0.03323659647015813
MADCAM1,-0.001537436675831746,-0.041406338007812155,0.004858987089615313,-0.018389082090939677,0.048044239186604075,0.07757691193173731,-0.028902794631212526,0.035490501876787026,-0.02716519295772161,-0.0233756337381711,-0.04333276882953876,0.09196503368601937,-0.020355742871588974,-0.023665788448257383,-0.023053055743431673,-0.0031435366486423214
