,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GDF10,0.07790608424713223,0.06766888278761915,0.008456349555586733,,-0.027707154291375522,0.02547205443709863,0.03895440416728772,-0.033583893043817106,0.04320939912505032,0.013286088129109641,-0.03373297535411594,0.002991676370907857,-0.023474387260511927,0.006620178530512195,0.008073654092686821,-0.0008500273874025141
EFNB3,0.001766164018854922,0.025347184821489014,-0.00648392807744393,-0.018884724927573635,-0.019500892189502784,-0.06007234378479712,0.004712358523516321,0.017471449189484057,-0.009069252316850721,0.04551273240971904,0.04780757706708358,0.03054418486352294,0.025313215242643437,0.01967703110475513,0.030961814559984962,0.019632351079699732
LTB,0.015107675277109135,-0.00246371365943979,0.08673549664810291,-0.029009539224574346,0.02528543042765654,0.019435037201681864,-0.013296559613421927,-0.01122631779852938,0.0386143284186051,0.05371494949002597,-0.0022282602613845587,-0.009172882950569094,-0.0009146781718922342,-0.03183724158731804,-0.07632728992067724,-0.02033503086723133
ANGPT2,0.08928060165974916,-0.01260940964090628,-0.02194616641642004,0.011654289502528826,0.0481704839226926,0.08103107688196211,0.012095764678053922,0.06871570111827234,0.018045045128979864,-0.02844199653243327,0.08073534179298143,0.054725053911500184,0.02362234674209453,-0.006938655439180446,0.02141783123433088,-0.00828565076867101
NRTN,,,,,,,,,,,,,-0.02347439568183779,0.07246459228459812,,
ADAM17,0.021913633738707996,0.001959820698049936,0.022537840686239666,-0.06911304586256153,0.04786797232872442,0.055224208055264117,0.054445683781803006,0.0366171710544803,-0.026618902593120882,-0.04063180686024434,-0.011239186148172688,-0.0283633458856507,0.044104099488720815,-0.052427168834779325,0.016632073029190377,0.02889898923398951
LRPAP1,0.01814022128309968,-0.0016374286120222957,-0.052580328899145934,0.030953877175955227,0.0015601618154928425,-0.004174201651719164,-0.013770358865561208,0.0430302358129734,0.032864181868607505,-0.08549090904016256,0.0009149001257950949,0.05504233591652837,0.06954106619784328,-0.0020135616467418264,0.08026656665157113,0.0866800002472304
NID1,0.06758487735278645,0.04145826751667004,0.012525716601015967,0.0008689759902848586,-0.006909478945353975,0.11210860700522898,0.03422490802640059,0.012328702474290385,0.06403858939624028,0.01374767643973428,0.02316799232114637,-0.018790848361868794,0.06022116999912191,-0.016379796067750918,-0.06716258353292068,0.012906568082250417
MST1,-0.044804028235669015,0.017943101632196857,-0.034468091539605145,0.011055651579053824,0.04084921592425412,0.07121385999111127,0.03598330650661231,0.01777662227885587,0.0401084500658371,0.08376739287766714,0.003461341917908173,-0.010811791365365055,-0.051911114523784906,0.009463018537782005,-0.011640863744580069,-0.005065541589215923
IL13,,,,,,0.13707975405552728,,-0.003952290860186424,0.08178015336123652,,,,,,,
DCN,0.05944744302240591,-0.03873213316279156,0.025377376674723215,0.025469090332169233,-0.05677571848200246,0.07934166701900486,0.03948887169564999,0.010643472682894669,0.13753789901745153,0.04436892974649073,0.05638703417417399,-0.02839446093882047,0.05997475599434491,0.05680746892222604,-0.07468740247211868,-0.01655091469600492
IGFL2,,,,,,,-0.016771985225950737,,,,,0.016193527522366098,,,-0.005069678510943415,
COL7A1,0.05432369427260834,0.026662187047916803,-0.028932191758577107,-0.04820602533363136,0.1423197894677173,0.12389832982093632,0.020526813524936363,0.01295653440393068,0.030871603354159356,-0.02481233051547833,-0.018520164342482683,-0.0040724773706198565,0.035635794904186016,-0.06067097992199003,-0.03511908858672313,0.048516269377663054
CALR,-0.01582209674926239,0.039921647504736237,0.01481453043573472,-0.049493221712230265,-0.01217237508171359,0.07947634541430572,0.03180984706559065,0.05571509762081764,0.06086769559966306,0.05720577131255133,-0.06179152521829601,-0.03752181917938992,0.03849191156267687,-0.0681102522158375,-0.11015739655632387,0.1065407986157226
PIGA,-0.056067712915427254,-0.029628482741928756,0.02314551838520619,-0.0069785808920282645,-0.004353173094288471,0.0209342281714259,0.020601902118973843,0.10140071196989506,0.06361146509503487,0.08851568759373529,0.0032133194836378404,0.024975193164852912,-0.029089359744898593,0.0031323565239880988,-0.0009148438673863752,0.04086631670652776
CD200,0.06393675948746826,-0.006638450924909263,0.001964193223978939,0.013575465923586874,-0.04689046164824898,-0.08553448707441283,-0.05179273585575228,-0.0006052630333239662,0.07894523488201734,-0.015228683595646537,-0.0022977082316813823,0.08920496653628882,-0.024252066660954242,0.02491304313099116,0.06092972641976318,0.008177197554790632
GRP,,-0.026173000264250696,-0.012026459003614876,,,,-0.026040536541754835,0.05950519360230672,,,,0.0459888544912856,0.016034354440485996,0.1363255061239578,0.001980159079927989,0.054814015013494234
CDH1,,0.02685519410574682,-0.028796300082931204,-0.01394331106967772,,0.07105622955712412,-0.019970072234236795,-0.0287010487236875,0.08435046343475204,-0.012925487001530133,-0.042118799396434835,-0.03145017059850937,0.06878498566364306,0.06077004677736172,0.017018763255652464,-0.0075870655455246155
LPL,-0.016272710247562643,0.06073015444780283,0.029584373264793313,0.03364405522841593,0.002791848115738945,0.13984612512673314,0.018947525078844524,0.04436028781816527,-0.06257250021454787,-0.02190183577345558,0.06076217058811843,0.07812542349253673,0.05861994964773767,-0.04648788451330937,0.013114269766767897,0.10238506030975061
SEMA5A,-0.004427541834569751,-0.0033226095297326404,0.025357338212393072,-0.030966659337230217,0.037407960012894044,0.10938433680809986,0.00042634102087057475,0.058783102487820614,0.04441246565298687,-0.029856940924675758,0.09365245110545567,0.08425403151893873,-0.04742362440831335,-0.019339650138618315,0.07434672371157103,0.054475994103621965
SEMA7A,0.0014367235299387454,-0.0028628893763872894,-0.007344924344701852,-0.0301791921251108,0.022653787754626144,0.02134853458427959,-0.02348255835362227,-0.030387215290141243,-0.08402822400754907,-0.008541586194418034,-0.004240685799220713,-0.020491727759735935,-0.06886146689855212,-0.014697841293405553,0.01362664637044871,0.004167485786700018
SEMA4G,0.10336478293607941,0.05472759978089803,-0.0195811248757197,-0.03697982704635064,-0.04629270654942633,0.11072124836348655,0.06438901887235714,0.008334068276463097,0.054351163591700453,-0.020519851785658055,0.018187207786021054,0.07987216041674873,0.01955773963504115,0.004442565282747239,0.03207417304380093,0.08614317755479356
SEMA3B,0.03403607176914018,0.03088117363623161,-0.008230238491746941,-0.05126386034287934,-0.058283443189840106,0.02887538079814306,0.009979324445931945,0.019623957198229704,0.06526430948026322,0.04736932383439636,-0.008244526435740189,-0.04756974220686322,-0.07810400220320347,-0.060541191170503834,-0.0018668952373725493,0.1066874013102288
RPH3A,0.11960079788998695,-0.039208167133522355,-0.03630182611585505,-0.020070699626414976,-0.045343347852024866,-0.014243493351999837,-0.0005625270771499292,0.018215190514081277,0.05377235788516979,,-0.026659292682835033,0.014538881313260869,0.001977431659650658,0.012089935006257792,-0.03980482603798749,-0.01705905600699357
JAG2,-0.008667685745241559,0.004818306710078538,0.003146373016944052,0.04536575791553513,-0.026548663408414063,-0.06968900807111855,-0.016772145947322126,-0.04083416452371529,-0.04185855715501258,0.074732155457979,0.05058431919098861,-0.00132118401670272,0.013604692736475592,0.03904273678974459,0.03533697704173841,-0.0053405361155216425
CGN,0.022130334529779513,0.010476670349687673,-0.016374321141718776,0.025305230715538553,-0.02654873621995677,-0.008863711219390457,0.007638227774879425,-0.012081791835830667,0.013998326402341816,0.19138468251592763,0.018320149095585152,0.08515128218788008,-0.025078022164507618,-0.028659577466303186,-0.03718582116688566,0.06979937199773839
GDF15,-0.01881012714608504,0.022079523611689588,-0.01882490460187023,-0.012089055159842458,-0.023579041961098328,0.05850252262392819,-0.004758150820908009,0.08294313370735244,-0.06075153218250377,-0.062033648410576236,-0.05365401573312343,-0.0160802664255808,-0.009353850884628107,0.030818407630181704,-0.048957083945320196,0.07242858264865067
SEMA4F,0.020043480888898027,0.015822700109362826,0.04238409249794676,-0.02031306053729427,-0.06776355084292347,-0.12204444031707547,-0.005831246065021749,0.018798069293601494,0.07386346245122294,0.08999271246039119,-0.034658339690778715,-0.004901048817671488,-0.011269112971392022,0.05623311113093908,0.0618344917977886,0.030682788684743865
NXPH1,0.1496345600101499,0.01367528619963373,-0.020934953735902963,0.023557841310388135,-0.03313285335751627,0.04965850562810675,-0.003671575431096148,-0.01194223714789913,0.07429408604309162,-0.0022811273404742863,0.041260214696618544,0.11754307411911562,-0.009779017232509256,-0.022188573427568727,0.050127646750687545,0.02899465821138094
ARF1,0.00606715892959275,0.011311852693342119,-0.03720644112587508,-0.004033760100957502,0.004646925863484119,-0.1040973570630326,-0.02575086053563261,-0.0331385751294026,-0.07789543403057732,-0.05607715893052173,3.336301885972672e-05,0.04311937628919933,0.017572588083598174,0.06251156463078622,-0.05286951667934186,-0.012437946215250458
DSC3,,-0.011895055934572773,,,,,,,,,,,,,-0.016553059435226686,
EBI3,0.02938560969322856,0.05161343815734917,0.08589345276307664,0.02610830467408245,-0.054465987742960985,0.017221887524706415,-0.03632330857374704,0.010062123990760065,-0.06863264001056214,-0.05027987740736453,0.013588946182147218,0.06459321905601827,0.01624738425418396,0.020691922810754958,-0.01091966485212939,0.027154143504830607
TIMP1,0.048636641546395784,-0.0180285183636409,-0.08784500105054158,-0.014060438973294575,0.04953903621018636,0.13313981598400024,-0.03354821942423841,0.03432639948502644,-0.0646793362946947,0.04232944701056265,-0.09453786467397718,-0.12629352670444535,0.03594995566849913,-0.0902523907393369,-0.08924001747146396,0.10569956003554482
SEMA3C,-0.006253068203984425,-0.025278784007635474,0.03713387782584622,-0.0018306097540160906,0.03223251935808601,0.004143484143353742,0.05430380455206791,-0.022286445884592672,0.01412696965276896,-0.040080557405272464,0.03167659528179451,0.0032668070083920545,0.022954644543307035,0.02694572718923189,0.030343183762458634,0.05857669308187812
GNRH2,,,,,,,,,,,,,,,-0.017937495885787746,
GAS6,-0.019517651568272242,0.05524584014348929,0.005955098911573105,-0.03837258957402097,-0.031099831047096276,0.0675065763465078,0.01336687505716727,0.015474801393161812,-0.014983367017528035,-0.009787412969195266,0.032244791589594736,-0.007452566595302132,0.04548316245119714,0.07525590753600536,0.009978504108260957,-0.069243248500958
MEPE,0.14339193296768918,-0.03185320085186612,,0.055984957548523236,-0.03784703517338687,-0.04211422610960817,0.014602682521058244,-0.03234034733005866,,,0.08500926486608244,-0.005784910302370324,,-0.033854754990027124,-0.02287371046040375,-0.02361235862525964
SERPINE1,-0.10893406199728542,-0.009351201842607718,-0.038770434937847195,-0.03537598873255722,0.046883257063419795,-0.050217003837336245,-0.020143141393424824,0.046148998697658074,-0.013531707886089664,-0.03348973719940388,-0.09125552194376206,-0.1016822136459158,0.031526883104233336,-0.03083555543645586,-0.06653091095978786,0.11598924577849722
RSPO2,0.05377877881608672,0.01516687816562109,-0.018824902204170095,0.07111060444254236,-0.03308313198946735,-0.02489885162600621,0.03477181432985605,-0.03824023444115219,,,-0.030590274459080236,0.06943760069244018,-0.062185864440862534,0.012515224305900985,-0.044052604059696215,-0.012453211460402291
SHBG,0.003704302766667594,-0.015407613559396842,0.03652994450660086,0.017678735012088966,-0.03020529089154055,0.03897998325401331,-0.018594809387012187,0.033362759201449,-0.042249147799713484,0.11179083865718001,-0.019684624274474476,-0.027469584239059743,-0.013796578322479791,0.01582313548280593,-0.022551973380832507,-0.007444630799454626
LGALS3BP,0.05070423234206493,0.0523160952879322,-0.017363834106978764,-0.02593430912405162,-0.0015138516541926429,0.13727085585987475,0.017849853133859096,-0.010433140308310423,0.13352720868666249,0.009538404395470108,-0.02848593367160427,-0.08872895899650543,0.0645269645595626,-0.04745407044475512,-0.08944242453215163,0.14150039534400213
LAMB1,-0.026677294537653752,0.0021342264523879543,-0.032759172212753304,0.0052037203443369645,0.0370646003824574,0.08152043172463345,0.010605772974926254,-0.0031240259586219135,-0.0720801732755668,0.024829892495148546,-0.041550243159933144,-0.040236163719417885,0.06737499785159351,-0.054347380053047775,-0.07509661340572789,0.009864537653292448
SPTBN2,0.05453900836700014,0.06376712862695007,-0.03798837342731771,0.061681770909704274,-0.04536946244401277,-0.06605681561977952,0.012945948753827928,-0.03653443151059336,0.024899486538849557,-0.04199863413771194,-0.04317946826438846,0.04956477349922595,0.04660827465839538,0.029353655474134564,0.05695776375103493,0.009598241908823746
COL1A2,0.04431490307713422,-0.010772943334560702,-0.05053587139790489,-0.022113796270492567,-0.02926793733982671,0.08829309727178086,0.07196946537563118,0.033071242098987194,0.05236461312289023,0.04391462623524856,0.033668674516621075,-0.027935410147329514,0.042025727968542634,-0.01998701973535725,-0.09287487314509899,-0.004536556168322676
DEFB1,,,0.04979085111031228,,-0.016378867486703766,,-0.014942851071533828,,,,,,,,-0.023741072278355188,-0.024574777789389598
CEACAM16,,,,,,,,-0.025535765931567738,0.01150951206434976,,,,,,,
SCT,,,,,,,-0.013734321568345916,,,,,,,,,
WNT11,,0.023907426355727106,,-0.018699922968657953,,-0.026068402525694086,,,,,0.10976647675592462,-0.03480096737744609,,0.05741344027357375,0.09296684017643204,0.024365760750876035
LGALS1,-0.05434211533315854,0.013188100541568555,0.004611080206537472,-0.0033789131382242757,-0.05560288466652369,0.002386808710175409,-0.02667644206377175,0.07487633290563486,-0.13287860140957392,-0.042010978894436245,-0.13201722798515583,-0.10934241227430344,-0.006456650922462137,-0.05401700294438476,-0.030039301285860177,0.05790828151200514
BCAN,0.15721560048805192,-0.035263656040650015,0.00667340831401925,0.02105701984650139,-0.022398400105284787,0.1371937114076202,0.006993678246508247,0.057559794275560995,0.040960089340025575,0.08306829494469463,0.14851698939034513,0.13235411084165388,0.03367900569071562,0.05469545591771222,0.07299683130142473,0.004935920185855231
ANOS1,0.04899738423459187,0.04220709582108458,-0.06084822010476449,0.0447304981581104,0.00359872628978096,0.11501733510931902,0.03955000531659695,0.014619533509321238,0.08662618700670455,-0.009620507276552476,0.03032606819330115,0.03456565057848184,-0.01580863942409305,0.06062975623059327,0.08300554022655017,-0.01619879994991459
EDA,-0.03564746967799213,-0.012481862252443838,0.03709951099149236,0.02047968180144662,-0.03516967317051549,0.021149757671083912,0.042627991783667205,-0.030729900475250788,-0.02258064052313493,-0.06779126362610942,-0.005403856866522167,-0.0024173106574831276,0.014081354274916172,0.06023170868597492,-0.00584962741985706,0.02489158123042694
FGF22,0.07751204602312083,-0.01774925690354061,0.05065190163829976,,-0.02376383312053381,-0.023895120997749673,,0.05454698472710515,,,-0.020618397714873248,0.017912198843596447,-0.025150959051876254,0.024922678268933348,-0.01753395982096764,0.04946478601112194
SHANK1,,-0.017049477118407406,-0.011880546968061031,0.06660549481536039,,-0.02273468999264139,-0.006421937473553719,-0.019678119213661045,,,-0.004655003418932272,-0.031181922263195674,,-0.016703373653444962,0.04190720657288978,0.026707382547612714
NPVF,,,,,,,,,,,-0.024758962021413797,-0.029147140551296635,,,,
RAET1G,,,,,,,,,,,,,,,0.04062856768511629,-0.020318502349348955
