,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
KITLG,0.06113570120512309,-0.016961766899072857,0.007782667513426725,0.040517068144956765,0.08774024377331169,0.024496780548258414,-0.0067172351131259255,0.0011560263152743714,0.0515074115397887,-0.014696648718352075,0.0333190467704309
MADCAM1,-0.016075861788287005,-0.030402756282883314,-0.02042783941404099,-0.014123485090605235,-0.05158298903115914,-0.030329289148431963,0.020724721851407554,-0.016719809439270525,-0.014613786454026868,0.03368794846161914,-0.036426289224034035
F12,0.0240233095523054,-0.0072941455073911214,0.06768326954845251,-0.05630965557135395,-0.09361696793457631,0.04132441441673022,0.06352450784540488,0.046169219427084116,0.01797968058860976,0.0014164322514989976,0.09998108974821958
S100B,0.004390447301637616,0.02987611505921683,-0.04940317499941335,0.021496907510974703,0.11239540842330088,0.02878697808822183,0.03334808788235779,0.048175247981802366,-0.0771144517517102,0.15866989750184093,0.10250473106036116
IL27,,-0.019206609680920753,,-0.018747273056318823,,-0.019326123523640357,,-0.0202798223841403,,0.09180451312706835,-0.011397779587098011
CD99,0.0820896163336785,-0.007943667393730027,0.05302706744715862,0.03140630173792354,0.17601656745840322,-0.005072663944508574,0.1137534967661594,0.12436233227346881,-0.02492355573632973,0.07324998168414017,0.11821426427972466
PDGFB,-0.04606091926881506,0.04663769993656369,0.030334499084708092,0.10695428036098453,0.03664979122866964,-0.025454019662997786,0.07978579210559313,0.033567397104681894,-0.039357984453458915,0.04231327619214914,0.05940654241734971
CLEC2D,-0.009693712937497224,-0.012135132890134018,0.0338444452615718,0.0193002775018846,0.14024112679312561,-0.012921171400977368,0.0483374808590648,0.04226903337414976,0.06360852356444516,-0.0015474522427801943,0.05919342506011499
F8,0.036026689199962686,0.007611568085716429,0.002235846376283089,0.047351562602872724,0.09336739404484684,0.05894914153373211,0.04106782059907935,0.07937631042585744,0.07586511932285168,0.11341410807072368,0.10599620253920486
C3,-0.0025993102576151524,-0.023207427600601505,-0.026872339960724273,-0.00434048617955369,0.1193219677535326,0.005517645947145475,-0.004163614098226771,0.005049706575616,-0.03985550522942314,0.07627923786295691,-0.004408342181592287
DLK2,,0.029226049119581037,-0.0014152650499142398,-0.005407980349578735,-0.04714726879651363,-0.04307920756173112,0.07486311675999506,0.04137521105054384,0.01556539036403259,0.03011343085539434,-0.06798528146953017
TSLP,0.04159488400310566,0.0012140608174961874,0.07174041461842257,-0.007306496156475007,0.05792518350511888,0.054543456815160755,-0.0281688449573529,0.006716293834601002,0.05399458029384385,-0.02888844444375323,0.07036310939925051
OSM,-0.015115630150992886,-0.039846904726182374,-0.02248969198804129,0.01494236090311972,0.07016585032515318,-0.046517040652696975,0.06484575033974399,0.06052255114753469,-0.013443521876157681,0.057346130409434974,0.0037369621693398606
PRND,0.013492841632681203,0.009595501588003513,,,-0.012297957791914371,,,,,0.05271297660924752,
SLPI,-0.011300398615809703,-0.01794332875011601,-0.0015792498524308232,-0.014585191130679954,0.16606023782575327,-0.001202959827992397,0.0384361430209815,-0.014328312811812497,-0.0003160523380393272,0.011059781639692547,-0.04049836667872993
AFDN,-0.010350311369278695,-0.0296035106641363,0.03181250092233968,0.021504492292182563,0.0921037262298273,0.005246246980607426,0.017108142781557093,-0.02185839325552268,0.056851133076847096,0.01657005540049216,-0.03324766764431741
KISS1,,,-0.04298624098405512,-0.0342053929153949,,,-0.024305748690714172,0.08737135174730098,,,
ULBP2,-0.030217276924455604,0.03863312751631963,-0.04807916340547779,-0.038157159254188645,0.033971105641857714,-0.02206991301375681,-0.01754618985412655,0.026631240120998566,0.09450018197230282,0.05880830719610316,-0.004333705712246934
ICAM4,,0.04010309088744366,-0.005499686050120526,0.03508704666745927,,-0.022423088993653455,,0.043778888808006455,,0.05965292950096545,0.03231748106881116
TDGF1,,,,,,-0.016705353344226674,,,,,
ANGPTL1,0.07118881257044718,-0.03614600735917546,-0.03708939664944448,-0.015038008462371664,0.11056432396042033,-0.017839313150619405,-0.028888397373342648,0.09863521428881328,-0.0326352715905424,-0.038016756932301395,0.012761186165047995
LTBP1,0.06289510332747868,-0.04788549219788407,-0.0054183061329202776,0.021718739462880682,0.10394094742666775,0.007518201745031306,0.00343001692263612,0.07363579493775763,-0.00043785449423102487,0.02315285764732565,0.014737313317664324
CD160,,,-0.029269899754858192,,,,,,,,
NTN4,-0.024229270344983588,-0.020974309031588666,-0.03884379198597077,0.02668494056953913,-0.01634543679924791,0.027719765154605717,0.007640443052120642,0.08046357679425951,-0.011400107470367566,0.07832183093645384,-0.0007955135310552466
APP,0.02537347265493664,-0.06069572434329833,-0.078000656083872,0.05547193212687162,-0.17100789698846117,-0.013016010039306341,0.011811680492984172,0.012317537765064992,0.019049324682643694,-0.07157455438816367,0.006953800726655276
RIMS2,0.10001916561269855,0.00546225603091735,-0.03398160102896767,0.001672730195799836,-0.10149060583950642,-0.045050101018644595,0.040593424362800216,0.03928089882083814,-0.00108522880960832,-0.03250936703673153,-0.062320098826832204
WNT7A,-0.01653629308233781,-0.0073476515747262425,-0.015761475124911606,-0.042072378059992324,0.041716832733015,-0.018315451933445685,-0.0018846241154942935,0.01783556417264366,0.05044816791847731,0.05472606504196858,0.03551594564019067
GAST,,,,,,,,-0.015995259445015862,-0.02741149397838588,0.04745435083199077,-0.04542990251150294
GPI,0.0026397610410153695,-0.016146009479632975,-0.021768586218291183,-0.03242929380275373,-0.11455626954745551,-0.013856205442136362,-0.0180734717938655,-0.015315843754170553,0.009916603217041797,-0.1058633046518481,-0.010526147726660029
IL1B,0.025309049310362174,-0.01650637954670127,-0.0248684515316353,0.021563609069725036,0.11039111949069436,-0.03445261167797193,-0.017581338087289598,0.0016711111511983276,0.10536118800813879,0.08267003781600803,0.046609201356574544
SFTPA2,,,,,,,-0.017275707373659254,-0.01382204646669754,,,-0.02778985246016931
HAS2,0.05838961493440248,-0.05303560748575939,0.042913970141312825,0.0024070409050427973,0.10324079041464794,0.027067764251625024,0.022341653704804967,-0.05235903058492887,0.008928045082601376,-0.022253545643798223,-0.03968921038253019
IL11,,-0.01920661461924532,,0.004501277379206084,-0.008336863278251274,-0.023222723858455585,-0.034257487303948314,0.09442858392218742,-0.02881149604109695,0.07300671608261221,0.019783802633622942
SEMA4B,0.03972701527438639,-0.003864428445907363,0.03344237794095717,-0.001699594314452527,0.15970864256064943,0.06411454554332788,0.06799594869982711,0.034349377184463674,0.05699417202147917,0.05883763147939055,0.023012272602512266
FGF12,0.00538140000671614,0.019581332035441497,0.014296577717213231,0.07041055227941798,-0.07827829480975079,0.008329263452751198,0.018527672430543273,0.007950006315058503,0.045699847197581675,0.029065737051955892,-0.0018346347639912781
CP,-0.020078045646459288,-0.049604158260969235,-0.06925239279693234,0.030396439592475833,0.03950358043713354,-0.03149230448836867,-0.05227585642665599,-0.022257662222311313,-0.07270001342507496,-0.01676676190686193,-0.08569620612592457
NLGN3,0.02991724840836918,0.04332597652660288,-0.009662897099996352,-0.006412462849161083,0.14991474088838885,0.007319048408282476,0.027428732259255538,-0.026797509021450592,0.03509593833795509,0.13327368508620885,0.11168803437387369
GZMB,0.0033111105805800046,-0.026368150893600555,0.053677642924929596,-0.027051201499171906,,0.08584994804092723,-0.007605391212119216,-0.01982861446692363,,0.03736417807312579,-0.06668109043315124
PROC,-0.049088847909588555,-6.333962548375693e-06,0.02410161356324542,0.023297168964908938,0.1085206728763464,0.03658254766642936,0.047169585248160326,-0.016896439781751992,0.0029506119722469653,0.0407874387476553,-0.02935287170369505
TNFSF11,,-0.013043374502255222,,,,,-0.016352011367179176,-0.016896433289838385,,-0.04719858862298653,0.11009157596392664
AGT,0.020930099388005514,-0.015586718184543666,-0.011812874270274585,-0.027869792470798068,0.16387191218961344,0.010221051584093147,0.03660272202980565,0.005261746116530359,0.04943630973331182,0.010276972722402815,0.12064946105514336
PTHLH,0.057332861197589347,-0.04868484865218086,-0.007367891650654499,0.007817637276835323,0.042294236822762274,0.006068846265657933,0.009730590666334226,0.08134316521714459,0.02956808329901769,0.07314513139751111,0.054648575826003576
COL1A1,-0.0005033612369130405,-0.007698433675703127,-0.02956512379345845,0.08980436556763208,0.17671112257407906,-0.012974344337911158,-0.013079536659457864,-0.02696834771466097,0.007383251180059149,-0.11268051147633268,0.010725780129456599
LAMB2,-0.0016434963713883568,-0.012218451388071195,-0.021351855311106137,0.026220823063276444,0.1396546754687837,-0.07554645348337734,-0.03759265285120444,0.04161732408859705,0.04748236331633421,-0.062454578897210955,0.060650154912108005
DSC2,-0.033432261592837416,-0.007997801320835607,0.010390953022514136,0.027349125163113906,0.046356955314312664,0.004158623933222297,0.013448842314107883,0.05146215739843251,-0.033968948670601476,0.11568211216877378,0.09686505948705061
WNT5B,-0.013767885168665775,-0.027326755076588802,-0.018305978288799624,-0.024435435364954204,0.012051208498853829,0.019073167132540727,0.007808457039864699,0.01715992721079084,-0.033779183520859575,0.01770908605947056,0.06800263340598815
LEFTY1,-0.01785106523449941,0.004149329894593049,0.03757530020885773,0.038745781993013234,0.07101234961372714,-0.005530733371228552,0.08179301610457933,0.03486195349865518,-0.038603640370808094,0.04427987001302083,-0.04437647435699191
FGL1,,0.03215931520980541,,-0.02315910529123412,-0.0065046323565020785,,0.05059430775892441,-0.022414351891690717,0.01983806924880453,,0.06483501444461474
CXCL5,-0.02640480936484842,-0.020928688377590186,0.03287435785704316,-0.021285243329352485,-0.022366547635732006,0.007845055084412437,0.004317752582517997,-0.011506342751548724,0.04078987422067343,0.012487617302113866,-0.027718912791857692
S100A1,-0.002683928910262023,-0.007590389164631731,0.030891859035875747,0.024824539722846706,-0.17736431426329644,0.012315236256228594,0.018738681010170614,0.039174528621910856,-0.02817286574060098,0.06435522098671825,0.020283211808217468
C4BPA,,,,0.028534940874705202,,-0.012408523060073545,,,,-0.009839829201450571,
NPTX1,-0.02407372840874393,-0.0479835882358665,-0.025435471640532975,-0.025649684519037395,-0.13947342760208153,-0.008853027974110372,0.06560284173602075,0.017298852489746674,-0.022749587737967675,,-0.058290812600643914
TGS1,-0.005786960857585285,-0.012296803125598678,-0.0232308517623276,0.02514923166260437,0.045693274435200625,0.010521190757463304,0.031013741328419955,-0.04211724251985095,0.06453361641839257,0.029073219319428526,-0.010609626440685348
SST,0.04775031550016904,-0.03963983314764022,-0.03855550283687588,0.050766654009270135,-0.13023817157730586,-0.04347179040793576,0.028329966667031983,0.11973953003566755,-0.02403972178245316,,-0.04213198481660522
IL34,-0.007286171288142755,0.0257661177051896,0.01731123298656556,0.0013668078295943334,-0.053099373119594305,0.0016326120547493703,-0.013169269731495948,0.014718253764730753,0.04396866050497863,-0.006089803420320521,0.03582939922569703
DHH,,,,,,,-0.04886003304760267,0.021580226953452106,0.03505715427675621,0.003391145037503794,
XCL2,0.036090100261548776,-0.014604784864301798,,,,-0.01500089320441772,,,,-0.0276119154866841,0.06029970188167871
TF,-0.03575110157223384,0.009944244796882289,-0.022045018901745976,-0.02153736558636767,-0.10726950793257986,-0.007334207501585303,0.008280349813953083,0.01312585451238089,-0.05011990139018505,-0.025372526884534802,-0.020663386720407566
IL33,0.06758517332270586,-0.02231071371712911,0.05073523221172177,0.05286506265769255,0.18511565291108406,-0.015067050372934224,-0.013890086776680882,0.029897937200104453,-0.01275657362608288,-0.004410658864361074,-0.0091678301222628
RBP4,,0.04843156244812776,-0.022310505013988267,-0.04334160826291744,-0.09826853819850176,0.028922520043365117,0.14336546697010763,0.0700676388793571,-0.030152927238354908,0.03107588458782313,-0.022567584203718655
CCL19,,,-0.009635376503722074,,,-0.015453652526199183,,,,-0.01686310811264838,0.05663557158209042
CCL20,,-0.01293596724916633,-0.0299213574013815,0.031189640670554797,-0.01870781850634424,-0.023372399704412898,-0.037376491202123045,-0.013710665969069953,0.13650954349109373,0.0001726917748916039,-0.02239520776136809
NAMPT,0.007395322183052411,-0.06373934535838861,0.02222521624095538,-0.015035961322640781,0.09938895316524464,0.001413100307246371,-0.03625253997363004,-0.027617374541724214,0.07337233957021015,-0.09707023515653007,-0.014064024894618617
