,MGH258,UKF266,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PCSK9,,,,,,,,-0.025251213619244234,-0.024445596525417924,,0.03547734747516016,,,,
FGF23,,,,,,,,,,,,,,,0.14161338487058345
NPW,,-0.008514827996050212,,,-0.02191288391408963,-0.016077900266738065,0.015603623986384043,0.03675469853006149,-0.009153514331126262,0.049398754990685134,-0.015206582549628086,,0.08980740412342078,0.02313068564381483,0.01879056796683746
CXCL9,0.041360687081250846,,0.04702646510245467,-0.036631970988287424,,-0.08641142575743846,0.03256075039982608,,,-0.00028079785467534206,,,-0.022219457961254626,0.06596651727459135,
ANGPTL4,-0.028116116807558888,0.012604724539337381,-0.007700675739620629,0.04309752555774858,0.031143122211559127,-0.07267685032547377,0.13590819366350074,-0.041951015128237554,-0.0912026596932241,0.0773748439700982,-0.014605255069908712,0.050578372643970526,-0.0942118320397636,-0.13798410853100015,-0.02690372185224233
UCN2,,,,,,,,-0.023360411459234478,0.0577816782369813,,-0.023630931103791657,,,,
OBP2A,,,,,,,,,,,,,-0.044865013601895584,,
COL4A3,,,0.010062517580564428,,-0.024811686284289338,,,,0.023077872440632998,0.01027672167761725,-0.021042702074485005,,0.022252892667889622,0.040890079647336076,
NRG3,-0.04706688283852606,0.009756473502511272,-0.0025192858979335244,0.03677788143861982,0.020317757301965913,0.004432086239328055,0.014254805431874327,-0.019307876617431084,0.033031498241091965,0.030208279413873263,0.0026724437127920997,0.046589957956093137,0.15803704423867193,0.131123412083147,0.05135121115291758
IL23A,,,,,0.026693171280028575,0.04861356237813431,,-0.02525120481056269,0.061365025937064055,,,,-0.011002072983958016,-0.008109591111570086,
COLQ,0.027756696727817744,0.02224577406033015,-0.010498185969284589,-0.026915280415837427,-0.02697909459414516,0.039902846154543425,0.06720083278144791,0.0606052011166514,0.10628607775097497,0.019477871623056243,-0.03599006654054513,,0.10097315566038897,0.024842929291332683,-0.06983707607100767
SCGB1A1,,,,,,,,,0.11240622549098757,,-0.024195800165555337,,,,
TNFSF12,0.02045262836300959,-0.038435137100402646,-0.027646794105077453,0.08861883148013391,0.020248302124816854,0.05507303949513836,0.1311941364660329,-0.01449873424015516,0.026504690395601514,0.0021640471756739646,-0.02972347468532637,-0.09234868537788962,0.09183612036072672,0.04221913266127118,0.038550579090951366
DKK2,,0.014125027677439018,0.0526863882182534,-0.01597288337143376,,,-0.03460338542917978,-0.014784818156584499,,,-0.02785042928654761,0.16551165029573117,0.05861793359814152,-0.00865291188213324,
FYN,-0.03627954362457331,0.04051172077768439,0.04002429466953771,0.012625821373735401,0.040603189755910575,0.06107619286052658,-0.021169256701869893,0.03521351229860194,0.09195560444452441,-0.04897300242489885,0.044639740498751204,-0.01601618196391284,0.10616740495334262,0.16008044740471505,0.038679029316100406
ACE,-0.018083268976942454,-0.02414417816522178,0.0035447412685772227,-0.02646588631216625,-0.027274605422696666,0.0016215277350033713,0.11561523597630552,0.031954462628214206,0.09026737686613899,-0.03941691536082646,0.03973350500141615,,0.03524019429438038,0.049937565713166716,0.05750354952415001
IL18,0.002689894426905025,0.03210597421679835,0.025343341049761346,0.006914414435787776,0.01942984241790105,0.04129043500166106,0.1342804845123499,0.06100092756570628,0.028669391417684292,-0.00220526455283979,-0.05596175475123729,-0.014506254036789,0.17116727330134845,0.028812015203879174,0.11106824520403186
PPBP,,,,,,,,-0.030917671919834744,0.04298159152082441,-0.07497955933777313,,,,0.082875782911953,
CCL27,-0.029517215471062265,,0.013443156647747806,0.06711005514362564,0.008999900746607746,-0.053820708267362787,0.0952231315276164,0.06479582209670777,0.05773904881040954,0.0685396161703205,0.002343782731939049,,0.053486866639104354,0.04672686848156719,
SERPING1,0.0358600183185822,0.002979978485705138,0.026561964726049252,0.022214923595841683,0.010550346178505948,0.06999124734269736,0.032167042945107076,-0.01662057735139931,-0.025192702806785525,-0.03901233214281468,0.025950162645268796,-0.11219852444199682,-0.0487319656283101,-0.08658070814347428,0.1582325091743021
AZGP1,-0.02644748191392221,0.014708053426576197,-0.008853277693210126,0.047017803993089836,-0.039764500118943044,,0.005876393963636489,0.05223933807027003,0.04860691826833206,-0.029000940103604437,0.004767174491737901,-0.06544607201580013,0.08087347668386326,-0.011070575845094816,-0.04187683844353794
INHA,-0.0036091284150623786,-0.030873935737191414,0.033788507316827726,0.04687339531873568,-0.015632793558697202,0.0062481836526082635,0.08730362639914173,-0.03267314667791306,-0.0028234571675629337,-0.012530135385506595,-0.06298884478024507,,0.04082565300172776,0.0414394821073116,0.023277971202246242
SEMA3G,0.002733606470773189,0.0159239252508795,-0.013207283511055342,0.05901712441357086,0.019881593404203198,-0.014131413259457703,0.09428661195348081,,,-0.06008308600579921,0.011445140963531702,,0.007360731833015033,0.0008248343845015473,
OXT,,,,,,,,,,,-0.02026146260259767,,,,
COL6A1,-0.035784154242810236,0.05454756278550377,0.03548065112617488,0.03414377589783611,0.019220804424650524,-0.014499769957264458,0.15262692098936628,0.007516250203665979,-0.060996484476947374,0.029062226250687384,-0.034615428020018504,0.09690015497181292,-0.17444670942133814,-0.03971441958906457,-0.04713766780899608
FGF17,,0.012649654164682667,-0.0722675541658512,0.02430873864376316,0.0277343233874707,,,0.03159244307684049,0.037140385148351204,,-0.020030005651712025,,-0.012496520231990743,-0.030903611380577303,-0.013064746035556653
TNFSF8,-0.03204689453700921,,,,,,,-0.033548001299040384,0.03432743561497516,-0.013922937822824697,0.09905027817984978,,0.07228253399177298,-0.03710497217618866,
FGF20,0.02725493700674229,-0.020464929911965225,0.0031415312952947755,-0.020773809425803643,-0.023954574454485175,0.1254833832231489,0.010285501850951518,0.04789440673138032,-0.04179193137276724,-0.0033977848513416227,0.0180671245929966,,0.11846533577519261,0.018280772426732907,
ICAM3,-0.06177537663211281,0.0008098501942281775,-0.024150354283006274,0.012707356116007837,-0.016275654805171354,0.041798907733916105,0.03311704441548805,0.10712038656805997,-0.02955989049518141,-0.005171578924359604,-0.018946689602619728,0.048031386828742015,-0.003701553308947983,0.09264420842975132,0.058666852659650444
LAMA4,-0.03497568374775523,0.016440516700221522,-0.012122336302537968,-0.01557288959767478,-0.04011728536933442,0.0608265993597907,0.14271205566307008,-0.010709448486430687,0.03131847867874517,-0.009957582523429669,0.023306930533518434,0.05496849555859007,-0.039797473340376734,-0.0242974174535888,0.007814921672760681
DLL4,-0.026236591152996667,-0.05885529244377755,0.03868377144512767,0.05159180681299904,0.035369180447281094,-0.025321834250454422,0.05052814684362747,0.024738227135979486,0.07738005158646379,-0.02669831346882573,0.044271690753203335,-0.047532232133436915,0.02329291398360707,0.08590065171401336,-0.01952628439243891
SEMA3A,0.04240105422711813,0.031029796534600265,-0.02571251243419005,0.07270346061117135,-0.020335971066098787,,,0.0646281115496355,-0.013159693420754473,-0.049902554086086064,-0.0665717046273237,-0.010151224937757348,0.061041445459296455,0.00021711513173632574,0.025807587444387672
RLN2,,0.09841056322099263,-0.00347045826136785,-0.03625956942153205,-0.018872411768220035,,,-0.023198361415168626,,0.014931428871146056,-0.02363092849798297,,-0.002360358146912226,-0.02921928146995805,
C5,-0.03513113500091096,0.008350798249410908,0.017384978440459886,-0.031299694880657467,-0.021610516895229425,0.04485008920352172,0.027748084480822256,0.1260557790516919,-0.04164653583624722,-0.012848718284724739,0.010456762192473943,0.06496607260110165,0.059011392309219576,0.016371541569205082,-0.03237912227410768
COMP,,,,,,,,,,0.05454230768324899,,,-0.007012719512634942,,
EDN2,,,,,-0.035345113585009254,,,,,,,,,,
C1QA,0.055977127504859336,0.052956312036475495,-0.01126115181886685,0.0015561968955020136,0.04822321025292741,0.0008412009893777057,0.05983447066607413,0.04778980117637789,0.026044860648239142,-0.04056133197259731,0.021015622741846957,-0.10035486073837474,-0.04729618625308077,-0.02234860527371572,-0.056932638174432296
UTS2B,0.008632708813052411,-0.01789563567179469,0.01823278633623817,,,0.028269763590122753,,,,,,,0.0035819842296523413,,
COL9A3,0.01718803807263162,0.054231650427256466,0.013985791975496507,0.04891327612136596,0.014956147044048188,-0.09084554644570678,-0.09249368949147417,0.12599648350870554,0.0723729439880845,0.01315852842664627,-0.08871926569236768,-0.05007547168369836,0.147942499305962,0.054818782181707076,0.02123080739061738
DLK1,,0.02686663240625354,,,,,,,,,,,,0.006891148072433264,
HGF,-0.03372243234475184,0.023919344393644185,0.06478103971350425,-0.03711411488019838,-0.028744780565800356,-0.04183440819738436,0.0656240135844678,0.028649175896283685,0.01571837652314248,-0.013076242946667864,-0.024967654834014617,-0.04902084119849855,0.07069055432442115,0.0128520326261464,0.012712545417522751
P4HB,0.015948476794428897,0.07095416370839067,0.01680929843103346,0.010250845891932432,0.020128157809302834,0.07209827897915833,0.022429392079563983,-0.032424044934727905,-0.07680634865950862,-0.028243232412640262,-0.04259569604083988,0.03849374275097891,-0.15756156943620855,-0.1735969805364854,0.03360813709202536
ADCYAP1,-0.029890685404046387,-0.007251537815784265,0.021616346179237314,-0.06257843360112499,-0.027809033472918496,0.00955291848698398,0.033022630245668434,0.013481959649384046,0.050185557198123454,0.003051589990483781,-0.05331937991804046,,0.07408244154598811,-0.03854969319597155,0.04848372656055368
GREM1,0.051605678695794605,0.059027469131737384,0.004124273874614562,0.006976904801571159,-0.0036722495092986205,-0.059244024890089945,-0.04186077379874325,-0.0014890035137937237,-0.04252688230538431,0.05786650826068156,0.04338140869577716,-0.0007486327235188777,-0.0020507892067453035,0.008315636075130663,0.021711068148863095
EGF,-0.010711693609617146,0.03613995327078301,-0.006949398906099151,-0.012016642293542395,-0.014670198353510069,-0.01993025866554944,-0.008128715071634885,-0.028363822887666843,0.011455830481618627,0.06154674478113582,0.034898726258486376,,0.12112887999713233,0.053520125943545355,0.0040145982785652155
VEGFB,0.013469852126741925,0.04577668830681312,0.02518585556523371,-0.03780354486849114,-0.05046225821484644,-0.04029368856909421,-0.04590748495128203,-0.05558918307417729,-0.09516210799397791,-0.07520034465130505,-0.03609024252801367,0.06311249867715298,0.03151377540731556,0.001905517547654531,0.03988181770443088
FARP2,-0.030774464129103393,-0.006204779615901065,0.07707971976554545,-0.0241881057601858,0.001768056536168286,0.0006920786835245879,0.08714392997605971,-0.004986291107484408,0.02413929281353575,-0.020065470740163235,0.016932935710998118,0.032485919989746245,0.12464233277840991,0.050741100097123466,-0.049325978008575896
BMP3,,0.027155834821842167,0.02299120410698136,0.07147130717280369,,,,,,,,,,,
IHH,,,0.017774750721926077,,,,,-0.016461435979886006,0.0013266903915244354,,0.04051643097516695,,,,
LAMA2,0.02127292292427987,-0.004044563334587575,0.05331052830383194,-0.021132096748086516,-0.03785496574546737,-0.048178485071035886,0.10050095617399986,0.08484038394567163,0.06164324701006752,-0.02387769589631546,-0.05174864303938533,-0.019104404508318306,-0.03502517683526933,0.0730877650695099,0.04462678734571901
SERPINC1,,,,,,,,,-0.006207131375356787,,-0.023053054006522397,,,,
NRG1,,-0.015674053987980642,0.0213350665209417,0.004260181841139212,0.00023552773293243734,0.024955520473050125,0.10000816249592462,0.04060126211111625,0.013137655030798353,,-0.016886613158575967,,0.12586929354927567,0.007913474831829267,
SPINK1,,,,,-0.018872411768220035,,-0.05084555833356862,-0.006456773659384327,-0.06373352251908189,,-0.028336842434594244,,-0.02903990142578471,-0.13213239470384525,
EFEMP2,0.017522678267392088,0.05796626276716328,0.0038559209580343763,0.01885411799285037,0.06196301919328578,-0.1050745992758808,0.07401717551682502,0.0015324226852189632,0.01140533346038721,0.002176792660007034,-0.06473773292330945,-0.01665161937200505,-0.012025665584107297,-0.02525993277247637,0.008535651085784765
SELPLG,0.015463577831649386,0.05900096524200378,-0.003096837537673899,0.0017071072184171303,0.0390611445511164,-0.06613366292231618,0.08459661593289476,0.03579005702065123,0.07271698830482697,0.026571910141978995,0.06707738440925408,-0.04483006814208754,0.17192957373198145,0.050233148449777325,-0.10023761362779739
GDF6,,-0.003953444996797263,,,,,,-0.005712178084652931,0.031307310013697465,,0.0031473272654734645,,,,
HLA-E,0.0030980624342579546,0.027148774394588775,-0.025787315718964567,0.021300922743287744,0.017727191452093036,-0.1249514230247106,0.046603887740949625,0.02259878821581435,-0.018445615448019998,-0.01941367906866548,0.12045634685974103,-0.06625761418855132,-0.012727702209040839,-0.04945481531977382,-0.0719194874773072
PTN,-0.058413613913693235,0.07252999859329316,0.008978494222213603,0.0006167310497367919,-0.009658459473644352,-0.048723961569821825,0.11816859176065884,0.104006840844699,0.06305167766596849,-0.03376918566074648,-0.017477788909980835,-0.0169733029716709,0.137493278080242,0.1380792391884899,0.15091157538231995
CD274,-0.04338281172304316,-0.03056765762017609,0.030494821467690204,0.073608899065524,0.0237923632914592,0.04351725919635579,0.003232989991868188,0.03274476002562535,0.026359069363337297,-0.011562791181632108,-0.003936333522260628,-0.0638062616473335,0.0007216767568768141,-0.01565642803533118,
FGF10,,,-0.05753460438209112,,,,,,,,,,,,
CD14,-0.01480471760996938,0.06205698862770352,-0.0221209354547626,0.011455210001151727,-0.00835357639486072,0.007113480136744515,0.05945831249663705,0.060070233766102384,0.03992178055013696,0.0448706962357248,-0.05354073070655687,-0.1213363211633283,0.04109987781568875,-0.1799789201450692,-0.03599995400578859
SFTPD,,-0.04046058633052126,-0.01908554428088677,,0.011828076767684326,0.021981578782614853,0.014111250721095925,0.04158994560590954,0.027316588634666027,0.031675463351512036,0.01990907564782191,0.12068175267635851,0.1611605068733545,0.06818910187359277,-0.06166373252195034
SLIT1,-0.009658863271434115,-0.03597394233627313,0.015288231725473429,0.05159015658143217,-0.021078205780007603,-0.04240335859566859,0.09747840643975836,0.05386184346057002,0.0035576647750628285,-0.033590099065982024,-0.09106343521813108,-0.02644682065090476,0.07388900742517038,0.032971077101354676,0.02719407419224269
LPA,,-0.017895640158301872,,,,,,,,,,,,,
CNTF,-0.02136925225023584,,0.02198146031700501,-0.004675351468530699,-0.021912884015686803,,,,,0.012977060613924998,0.038313753998787156,,,,0.01657139327663657
BST1,0.0525766874591159,-0.001810019733478599,0.000139653860536264,-0.014396314143574224,0.035832369327442805,-0.011910256657875548,0.08751423261438168,0.01009593240920067,0.03463189917865193,-0.008982911539951411,-0.012803638020098939,0.02562530805913444,0.055352978260687885,0.060285046346845506,-0.09758313107087836
AGTRAP,-0.0029514064457899507,0.00989755580914941,0.013454944677260465,-0.01655786628462408,-0.007639461831648712,0.02454077753751324,0.07933700974147474,0.09859946683751014,0.03248163081682644,-0.06212598955392012,0.07720857463813136,0.03875709539470447,0.08366884777388345,0.02176967148165737,-0.0065409968947636905
LAMC1,-0.05081391831538827,0.017425920956909573,-0.036135736013429315,0.08550357701793565,-0.00920954648661655,0.06132239425416563,0.09228670893654581,-0.02875267880786161,-0.022501296209513265,-0.023936652006410482,-0.005743992897295815,0.09478531491987724,-0.07008942914907694,0.03549398334494977,0.07943813735689872
COL6A3,0.035214907246642585,-0.029055005724512202,0.06743908619302208,0.08518357935118032,0.04961392235383246,0.03773939391627856,0.002267759604300013,0.014777591097070606,-0.03090886698871072,-0.003265584534546266,0.027253816926350337,0.012204054809695114,-0.08862749588703497,-0.05741156518587704,0.09838455526748777
FN1,-0.05361713153130231,0.04594982065540938,0.02501337876830602,-0.023886653428389627,-0.04862267653688127,0.07165705128150804,0.14851188448393338,-0.04042355541443561,-0.051894789901370045,-0.06632835780571962,-0.0024477451936880893,-0.013853688064267454,-0.18372501866611773,-0.11153058145091597,0.019764158188176215
MIF,0.032971563965154986,0.0057827980340379405,-0.03238485515833156,0.05705944728626431,0.012516723853855195,-0.013869604987554211,0.16943693019680403,-0.028449341746984637,-0.04023900774073201,0.0790937936279018,-0.10061078399002056,-0.0519664429501467,0.08970314513352255,-0.056088227448209335,-0.030679562183110826
JAG1,-0.04716518427227742,0.007728134210375225,-0.029254794425730597,-0.015731412955474103,-0.038436112163368175,0.01619865920505433,0.07240119620459912,-0.04169858845963361,-0.045405062996301385,-0.018710069481102237,-0.005891504468817981,0.0643625296948466,-0.18768584627767948,-0.08594781180421063,-0.03165164941490158
NID2,0.01741287246428068,0.07532638818403668,0.014405818145234311,-0.03240393912505093,-0.027177839716497655,0.04472408898043656,0.15465646923738924,0.015083926415170017,0.014176137860234963,-0.06385933678922931,-0.0009007097289651626,0.04744768403326964,-0.09159830990677138,0.02434480730790555,-0.01451638698468791
EFNB1,0.0841629771504348,0.044033096375633546,0.07692398780204646,-0.025533393113394694,0.01340347829044376,0.04581031415050817,0.12287881656705017,0.08994003441185879,0.0005274206447598082,-0.04632073780219649,0.043698883549080775,0.01843449214628869,0.0894769818704869,0.0794041082939593,0.058837633245479574
COL4A2,-0.03921681373064908,0.006862448582077295,-0.008774593764065648,0.01579119026419453,0.026765279387902945,0.05371852676518125,0.16353686824548336,0.03709353541070328,0.021346185916961188,-0.011690850306422784,0.01679040475167105,0.08163680589118051,-0.1291891712166044,0.055546650870519715,0.05300742583502903
SPP1,0.07725429957742089,0.08988285548547237,-0.028196534061050684,0.01267486368643677,-0.010028079755762705,-0.06818680668942849,-0.10791741035981324,-0.03611834140421126,-0.0902986057728776,0.003180680895320286,-0.02114099421771324,-0.05496088244601502,-0.18479834438799142,-0.1800773633664831,-0.07804253733654894
PODXL2,-0.08030765007783758,-0.00030033632980666376,0.04016629029249008,0.004268603853028432,0.052318893682454716,0.07429577668045433,0.0749960969399983,0.06548240425044914,0.03866370637587621,0.039188983161680846,-0.06717365813222531,-0.0025883304858812972,0.19229589965997324,0.04787302418433465,-0.036452808540875424
IFNE,,,0.031425011064851634,,,,,,,,,,,,
FGF9,-0.0011854245715215723,0.01094413563146156,0.026141605071953684,0.03856896225167068,0.031631021129848315,,,-0.0062812741418258764,0.04738438401396764,,0.015813648858769618,,0.013931817156152448,0.03088457669487564,0.05518663810793073
ITIH2,-0.0429777378789787,-0.02846141555142315,-0.011976282434773831,-0.051038217914649874,0.01315541030141731,0.01954207401335752,-0.0412429369185015,0.07775877408161329,0.07136228136867269,-0.021918968463506397,-0.005802976472125015,-0.011159438477587573,0.07482294032826511,-0.009980195973613222,
ADAM10,-0.00043584361535471303,0.026232951152083166,0.04149789252257533,-0.0072642282610532564,-0.037778190013011304,0.02013691941504389,0.03602817873024662,0.021703874517968173,-0.006748403601656824,0.013070388789763906,-0.01301791957686142,0.05122537115786144,-0.07648299020995147,-0.03082475768058961,0.031399860972675366
CFH,-0.0667245229291074,0.04648092879724283,0.04484467887433298,0.02564495276659278,0.04845282083098799,-0.024300939027099632,0.1523299004356249,0.07029415882160385,0.08100268402152967,-0.056666912277097595,0.0265951787526818,0.12152156502792284,-0.0033560418732267194,-0.009262524121602321,0.07902727632075708
COL4A5,-0.024971605047187942,0.03660272685276882,0.027160926138495505,0.01065286816351681,0.04471272062778358,0.02293578433844125,-0.03179068562173776,0.10766151067405005,0.024873386674493948,0.026950770265948647,0.01574610597256495,0.027544587593534172,0.14088668294642562,0.1412910201692065,0.12924977955010258
LTBP3,0.04090190438406703,0.03653450925557628,0.028906281147632776,-0.08829987491414737,0.03320510717680117,-0.018687976400324362,0.13116196595169669,-0.046722826648799745,-0.055313604237888295,-0.03700443881366919,0.010805335506169418,-0.05285210606473534,-0.02379852283083243,-0.029188395090023203,0.043806616872974914
GNB3,0.008849799685301564,0.003721737205059605,0.032247962913188835,0.07001223867540501,0.04485988689142334,0.03610398006548134,0.04050382095457401,0.02898157751425518,0.017731625883781753,0.014658231480795404,-0.025008356538821754,,0.11512467821574916,0.0020841151059097325,
COL6A2,0.03379412703611681,0.07642744768653088,0.023337128668695768,-0.10733520656880399,0.04349963930431522,0.006554826839059221,0.16604494591671967,0.016693232130352592,-0.054582418197446914,-0.020432017473597706,-0.04946521030459045,-0.04277583426410488,-0.155764756623464,-0.07447463675430016,-0.05675826365413654
PLG,,,,,0.019640992937487854,,,,,,,,,,
GDF9,-0.03440538212770656,0.01604396145092833,0.05623768079718096,,-0.03503124096865169,-0.06131929885018023,0.04350014133883425,0.0018017879960907526,0.019664197489704906,0.06026775688452122,-0.05265196938787106,,0.08724244570479599,-0.06312442143576015,0.03316936581331176
NCAM1,-0.03136407934179187,0.026602325140679364,-0.02944933522646407,-0.010723039768233755,0.0381777381936651,-0.185734333593061,-0.1400835985969275,0.031459446978021735,-0.014014652905184012,0.0472771349334465,-0.1000743745489452,0.07856572924473573,0.05227854990673177,0.059804972019818506,0.002446903802779777
APOC2,0.05194806747640586,0.019809760180255133,0.04213900420032049,0.027019678708305166,-0.020308295531481405,0.04762435769005871,0.06085238392728867,0.06639885811122836,0.007727304165726102,-0.030000126851574438,-0.036935142423659896,-0.034426741625644026,0.18758919098092436,0.0536788057498087,0.00521187786891715
BST2,-0.07361888215930293,-0.03909839177872964,0.025643291485357444,0.039367497135154285,0.0027560284725018807,-0.004723039035512856,0.10405212484652201,0.09172324890861282,0.05739476135264803,-0.04732086920573177,0.08095844837275441,-0.03164701663157532,0.07238359247634181,0.017965530965920164,0.05036539885992181
COL5A1,-0.027715911052059956,0.010790553871107028,0.020365474555352633,-0.07124919275838898,0.02082561729085289,0.06003113736049073,0.07982193589405308,-0.008065157438881566,-0.06642337707410813,-0.002546406204015881,-0.04840556580672649,-0.04691155236552005,-0.13475853700180132,-0.06596995022967131,-0.03957608315752108
CALM3,0.0013433535394482051,-0.06001953590796803,-0.015010872894208785,0.03471079932933658,0.011634011235296275,0.004347857743867896,-0.025875765556909347,0.06664580082644533,0.040202971590499334,0.041390417779709116,-0.06010597945329491,0.03747312414528187,0.01951858387655745,0.07253448804264225,0.07937463384848269
THBS2,-0.022685624231529603,0.015616388633457979,0.06639073279285627,0.03891006620892123,-0.00811304172707523,-0.04022771448223985,-0.057727416184424396,0.05617345412554812,-0.037445559252013705,0.029337726121632345,0.028764287265387056,0.026641764613257474,-0.029463276627654408,0.037738199470788054,-0.026680788219597483
SERPINE2,-0.023359987391029374,0.0015997378269223571,0.0073528820638590195,-0.0020496763370898763,0.012991635281956303,0.02487391477644246,0.11291067140237958,-0.00245533686346805,-0.006742819040731873,0.02399575155487541,0.005389463590971619,-0.027013298794109637,0.1385822615044116,-0.026570887389367154,-0.004002149305640183
EFNB2,0.003382836524056192,-0.035022548288166505,0.048216107215576065,0.007847735974235019,-0.03036129914850946,0.019412709200947592,0.07482390943975906,0.03798825331751783,-0.021091830423420062,0.020312056860907292,0.0011288355618725011,-0.04032298738555262,-0.0989908103190888,-0.001104445779004963,0.0111483188092036
PROK1,,-0.02585230035304804,,,,,,0.051235723337035625,0.08808835771250127,0.03258221057533406,-0.004434338891885158,,,0.06109746610748206,
LACRT,,,0.02392204775315326,,,,,,,,,,,,
MMP9,-0.03425286164627714,-0.01164705616190152,,0.0043967459533193485,0.007410789851553274,0.026158247182264484,0.16935158034396955,-0.01718442472163148,-0.02087269130253791,-0.05055282120358878,-0.01092930328452844,,-0.11635798474239677,-0.06104412284393423,
DMP1,,,,,,,,,,,,,,-0.02043353872074317,
NPPA,0.10418947689376437,0.004019285504329877,0.022673686362931173,-0.00622449760510977,0.00740135001991858,-0.02591740766155939,0.02053297593097519,0.0383516825185829,0.08156092666501383,0.01599524450832757,-0.00010831626010824126,-0.014521560677518815,0.07488764423497808,0.0788335227247619,
APOB,,,0.03639297641517787,,,,0.044343962296961414,,,-0.015830939973782446,,,0.05934470976559176,-0.0348261961795807,
C4B,,,,,-0.03274046921521679,,,,,-0.02031091757667771,-0.027356099234277974,-0.007204845419864344,0.09058198460006543,,
NTNG2,0.09536215382723849,-0.05397543040176021,-0.06620181281477276,0.04752423660440252,-0.009930767155462924,0.002592900099221646,-0.011971196332921416,-0.0181637670438291,0.06177637459660428,0.04481120846378769,-0.03322432930276674,0.06585610273249273,0.019563212395460945,0.052452490645169485,0.0006264997185519336
LAMA1,-0.06849123696969699,0.025504691377588148,0.07255057077599752,-0.022679768212691086,-0.026870696455311344,-0.041951835499387295,0.06705159107420289,0.03183220667174725,0.09824610252159748,0.07257035136046805,0.05260484771828993,,0.13415474106531916,0.0587969657970183,-0.005649222290739402
UCN,0.052458721390753985,0.04545247731942012,0.02907135940545939,-0.0609640734241958,0.01943105337073969,-0.07897311745296025,0.06704494408712035,-0.02136866230243195,0.058042010894257354,0.02366121547739057,0.07797448347431601,-0.044354718041220244,0.1649998882241364,0.05936116002012991,0.0011531001521619668
ARTN,,0.02169280576790982,,0.08109035168500547,-0.021912885539644544,0.03140963523998189,-0.012545946519041696,0.006324696473215822,-0.009480757740498507,-0.012379539008791402,-0.02458130438730868,,-0.0101860904763425,0.07618086168643035,
PDGFD,-0.06800361084123385,-0.046268141337171165,0.016333766494908187,0.016189734379939553,0.03595646265368022,-0.004072629697715455,0.03927572262041077,0.06293690083603937,0.0872278790325758,-0.05725967181850406,-0.006068782284300293,-0.045648512355155046,0.08008459152828724,0.07382975121707755,0.2566339838187015
EDN1,0.028068783356678242,-0.01385858225401513,0.017995325414960687,-0.06486913628331333,-0.03151330461610707,-0.07947918685763718,0.07131838306924283,-0.035409837721935296,-0.02526891325036406,-0.0572433021760147,0.017152919221251367,0.07713104264594468,0.07451104488224389,0.08072148752265118,0.009848747048724986
ARPC5,0.05660000982242606,0.03380732171342854,-0.022652231905242622,0.03330388955865026,0.008629256981920833,-0.09363525393914564,0.062198182218478865,-0.04321307519526016,0.001956888618066853,-0.08583949658683772,-0.10627500350187682,0.04612349918397619,-0.1434130808092374,-0.10806051118703577,0.045761959918538604
GSTO1,0.08410986798224834,-0.044353018183324155,0.0021399588466675455,0.05071825445893543,0.011794518545845432,-0.01908841443609668,0.07419623514364292,-0.037012033738159096,0.03724268347365261,-0.00833987186592558,0.05740575159843864,0.05209259584974407,-0.053713466925370136,-0.06886834753127953,0.1389674609856642
PROK2,,,0.024724111338638152,,,,,-0.020157566830215003,0.0869668938385723,,,,0.0005283917861284244,,
SYK,-0.011189875772510908,0.021747352929103177,0.0024936818016199503,0.013472301943017682,-0.019315045454627342,-0.008095622099188038,0.15889175462892496,0.012636936300295123,0.04817359272245935,0.019582153094242508,-0.07977609415923734,-0.03881218223518802,0.10181111795896348,0.00016750645127838767,0.02591345858795355
CD40LG,,,,,,,,,,,,,0.0004101934433214827,,
ST6GAL1,0.11189041212815905,-0.01690080704164294,-0.0012491735547396979,-0.025085316815136604,0.030119204763386292,-0.058939169165122214,-0.0012100974555390948,0.12414242891189711,0.09850449653997208,0.031229837788900438,0.005907669830070344,0.05694167399573246,0.1688754562804991,0.033739928211151515,0.011215366971025586
WNT3,0.037947646661064156,-0.02819136094050491,0.037999640253323405,0.046254992677191374,-0.010319096888501798,0.06536697861326772,-0.06014581993865622,-0.013054382606200282,-0.00813792862152474,-0.0012198025337963098,-0.04420596120120676,-0.046911536291678935,0.03545666403664831,0.1015132043311283,0.004835821652433057
HSP90B1,-0.05677586170175249,0.04847288315555758,0.05920241766387615,-0.05707030277525375,-0.0360188661815352,-0.02464684553809143,-0.011245095003528703,-0.03778323957285616,-0.04421533408194136,0.0038689515959760964,-0.01149520969465882,-0.04581569716087123,-0.22690673816316187,-0.20512240405603918,0.031775935117434484
ZP3,-0.016589560062696324,0.046169271635376805,-0.02698386664363507,0.025350127170191496,-0.029516656558668957,0.0458107151085682,0.05574606609536928,0.11660556919123724,-0.025812709344663034,-0.034765289709726276,0.012387624223694136,-0.04875349518213999,0.11542684407823141,0.04601040144127046,0.05540212646626688
ANGPT4,,,,,,,,,,0.07049558502710976,,,,,
NRG2,0.036013623721626795,0.022739409973507357,-0.04391720776819924,0.059167624632377416,0.014077576571552147,0.03632874952716257,0.03988577137432026,0.016833226519908345,0.016132582140642848,0.0036643189510124374,-0.021270128516698163,0.17165775340042866,0.06924131262312702,0.05406912763342849,-0.00438330962020507
