,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CD70,,-0.017622306293447593,,0.104971694593746,,-0.005243164754105907,0.03263498806114353,,,,-0.011502475377120487,-0.023273661477580098,,0.03368306801250993,0.0978632918497867,0.045729325373631065
HP,-0.06714975463953865,0.04012053514782027,,0.018064532465989408,-0.05692384962361699,-0.02286579576116667,,0.07143914684145473,0.006330085283909279,0.0645808080344466,0.06633198391022892,0.11177962015592081,-0.03407496681464188,-0.021319515237690545,0.018293129269678274,0.05172196097702404
CXCL2,0.037648550146516066,-0.0091415432434731,0.01607583432032537,0.03626744019403458,0.05688900031054517,0.07379380794521596,0.04670024849654475,0.005971281819209022,-0.006501038453419915,,0.036254149108997186,-0.03105644024996906,0.0034767633684286673,0.0065239215966533546,0.054954929446939346,0.0019074972904634985
NPPB,,-0.01919372424188544,,0.048639908804169976,,-0.012635502060648117,,,,,0.058953805155309555,-0.0354789048249251,,0.010907353232289264,-0.014244063687289282,
CCK,0.03304457596121157,-0.004132316997856265,-0.03821093423316266,-0.06932543353006337,-0.08915916639832995,-0.00745918916628198,,-0.02559380448130916,,-0.03159230371948459,-0.01687838309869025,-0.009599534147074104,-0.061142763593015625,-0.04701635966254176,-0.018478395864426764,-0.10590431977523013
SEMA6A,0.020977615210086054,-0.017768908603224564,-0.038652326190559846,-0.06287583087866354,0.07644147300085208,-0.02650715820497947,0.06273763229008668,-0.00530348787613395,-0.0022276674102138625,-0.047195157439980956,0.014281940584190573,0.07042258568098343,0.040163956370667844,0.021745359925291186,0.07297543740780725,0.02478585271987671
IRAK4,0.05369830326234749,0.040713306352107556,0.01499581596430383,0.0007631065533147336,0.061126342835379946,0.005521700539526051,-0.001349380333561355,-0.05220965037414334,-0.011148301770822116,-0.02776878203790362,-0.013332732186109907,0.02211046138172085,-0.005779953754450849,-0.030162385468860017,0.07724127232113628,0.032512252693423796
GSTP1,-0.007839783697612138,-0.04156473863362491,-0.01872504971676287,0.06517299369034701,0.12353936921296817,-0.004241890193414366,0.008714856090568797,-0.1048676068354402,0.06997275204956814,-0.04594155359833345,0.013055220473608926,0.053684441977944454,-0.0005635221410116166,-0.04329747034467278,0.08768801074643132,0.08157227319223824
VCAM1,-0.020877059470278424,0.026305096610492604,-0.010485154492327188,0.022499839597629225,0.07739183745234038,0.0039892017614455,-0.009580919870261259,0.020119744905469247,0.11347998611812532,0.0509781483196343,-0.026870068662771286,-0.024378656967391804,-0.04714754806986693,-0.009221189966253956,-0.013573102309495615,0.05307157063882424
NXPH3,-0.021673212811965166,0.0265762097876083,0.01614300305206488,0.007239758541054978,0.10406657336873117,0.057866547731114625,-0.02779049041169924,0.015133703933467475,-0.08062044294891595,0.025654270728079957,0.022469912261164876,0.020538692455424366,-0.025407355268802702,-0.012104117843750314,0.1219995326920916,0.008750660439482675
MTMR4,-0.028984253501903937,0.04986440444081503,-0.052430236655726666,0.00212496583067248,0.046010381042290646,-0.04399302368134443,0.028652834726232323,-0.03352248365555578,0.05542208960156718,0.015777815944315113,0.027803978639433097,-0.009279020604497833,0.009449112704405278,-0.040119601419682606,0.013334558837128616,0.052635490930840426
LAMC2,-0.025175157005993657,-0.015065066573336372,,0.05125590643668882,,-0.01590668742486356,-0.003519983729038177,,,,0.07290270286449971,-0.02319922131866025,-0.025723535350574957,0.010123357956047806,-0.02713930944184963,-0.024623259536477825
IL10,-0.039941264496015726,0.014910835785085976,0.09652000082807807,0.06335587922028102,0.11168491175448858,-0.0017471436604996164,-0.023579708495085946,0.01664422600869336,-0.0777425234056264,0.05422422200907526,0.008325479742333164,0.058935069071600815,0.015059512336433028,0.004205664816283255,0.034475040329298795,0.03831985368742662
SEMA4D,0.061319214664533064,-0.0026469655081279944,-0.014502783199939383,0.009792400323420157,0.00390713051606509,-0.00021550919717619224,-0.00326146155239812,-0.009112616554148032,0.007850207750270894,-0.0204651714200312,-0.03542888792050994,0.055529505861116504,-0.007479280485423622,-0.037725410452804815,0.05537786317057627,-0.02114115408506076
TRH,-0.04912837926132983,0.049120179047117594,,0.03128870345483749,0.012884913310373593,0.004789261667654644,,0.033974077832042704,-0.05423318225430449,,-0.006488601297130118,0.016628909400427678,-0.0077050686181147875,-0.0015205994094044139,0.08882306904616562,-0.050321876765048706
SEMA6D,0.07415444102088646,-0.029840054782991392,0.013800854579697671,-0.0693755836571622,0.05653673387290939,0.01667346097703107,0.038310830831494384,0.028332720612439032,-0.008007785883935302,0.06224481794588022,-0.02428520275997383,-0.03233479516957034,0.029216168810435553,-0.0151664020900137,0.021881962404793318,0.004752850123053954
CEL,,,,,,,,,-0.005408970283049095,-0.0350907051141023,-0.03309804380874683,-0.02884060363816469,-0.006630815048342478,0.018458514130726297,-0.0036564234755061026,0.01210444629947408
PDCD1LG2,0.04138911958880386,-0.024574578849088653,-0.017964228526821367,0.028501481452082467,0.03604621106312021,0.027789908466514086,0.005458318907986152,0.12046654204190436,0.07106984124398473,0.017507690657582765,0.1135472683488153,0.03508619715327289,0.030367409086331357,0.003956215969992397,0.05296999869134405,-0.03241465306103252
SPINT1,0.03423832389656172,0.01041910079683413,0.0006282159707028418,-0.008279106972770177,-0.01212440332863227,-0.006567905877732267,0.020354682898818994,-0.010124192120026198,-0.025469822001321783,0.07104143896842834,-0.03975384251788601,0.07078727974164854,-0.05082489411817004,-0.06425822758743956,-0.017733429303413196,0.03560661636084483
CTHRC1,0.07489153565293886,0.030956270111774438,0.03419673995050869,-0.012414547293362043,0.07407131950994068,0.028636441584113007,0.03718186922167532,0.12010992924033945,0.0276168394593893,0.08904924163831479,0.08678974422269267,0.04911635628008628,-0.03692716992804024,0.024639325787360743,0.014500071442660504,0.01146585611119418
PODXL,-0.012586706590782057,0.02929337330147061,-0.0006491335168574485,-0.0185791208511931,0.0718434380948533,0.036931304466942254,-0.002257208926341908,0.05172293485036132,-0.016495625504749676,0.029763522796158078,-0.018829527170024844,0.078214713434052,0.051140268803777846,-0.041600769154615504,0.00410684262532234,0.02130527934627702
JAM3,0.08243110414356611,-0.025292642470072596,0.008689682395307995,-0.05314986998545872,0.08190724622578222,-0.013024194314054998,0.048227314738403596,0.038774292977015075,-0.009087995862628739,-0.02269654708673874,-0.045486556577926676,-0.02233405907618019,0.010161328312199954,0.03127620797806111,0.04780936284668973,0.05148394408843385
TGFB2,-0.08565684305228512,0.00850447366638592,0.03220055482814481,-0.05970511210531206,0.11636872613596479,0.025001833521379815,-0.01632658038102993,0.036775821663985755,0.029691192934966474,0.09861612647876472,-0.009461684515869626,0.05505926574455429,-0.0056634241299906634,-0.13025595848795743,0.01548142333567007,-0.015606658439806693
COL18A1,0.07965203912497629,-0.00978962338629642,0.050905300511542476,0.054737165190336314,0.09240832605429564,-0.0026013355474162137,0.038627824077718094,0.0037310888462198403,-0.0581105459042897,0.09644639131942871,0.00423739127795629,-0.006127739872647915,0.03618923731607613,0.029708773222066217,0.0019312131232250456,-0.04432644865048691
NODAL,,-0.0309544930379257,-0.01955039172279508,0.1288168974566528,0.02885430011292509,,,0.04091487642388408,-0.03480030051079336,0.05816052343927437,-0.018439386202125527,0.1081946362231529,-0.013190447122774113,-0.016849429762645102,-0.021834919400633982,-0.03943929670158718
INHBB,-0.0022069869756475894,0.02887918434339313,0.0056842054674601265,-0.033558740977591914,-0.013194531485830649,0.011200268983717955,0.039031737235199294,0.011019171806737425,-0.0011607245713192186,0.09172319696893244,-0.0025111771028605233,-0.0042352129328993345,-0.014154505038208337,0.0031019151459725893,0.04207984196726428,-0.00816840501336743
LCN1,,0.007118437869230138,,,-0.02010832245262311,,,0.012914454873693687,,,0.041929079703197855,0.020390560831902924,,,-0.01613386316598444,0.06816071789402045
ARF4,0.007909833421447136,-0.02136144418968538,0.017273914495918415,0.1071730135639779,0.058085872034148125,0.0443578428159217,0.011573921605548335,0.025525317537626904,-0.007870257041391942,-0.024871961140957317,0.02936705975895107,0.03949333720680142,0.010796614568639406,0.06570649956827698,-0.040126582233338745,0.010802977422443788
CXCL14,-0.008699892873458312,0.04115563898342595,0.0015206218354530776,0.03016685137027136,-0.037863821236570484,0.024161102118472163,0.028975511219664473,0.1139659125656396,0.02575177857310032,-0.00018243463566090473,0.02284750138291174,-0.007708812769835815,0.007452322240845092,-0.005056201801488291,-0.02457872121492249,-0.009391194121055074
LIF,0.036879350919789076,-0.02519214775248107,0.06720739405241455,0.035578073676694986,0.05647481944515794,-0.01170098122246725,0.042322341111513395,0.035477433790727333,0.1153043459995506,-0.020794805107232694,-0.011117795964052782,-0.031143157671046875,-0.014994395226828343,-0.07056790083404177,-0.023510663189046366,0.05593132989016047
IL17B,-0.030090838888643754,,,,0.05953199482610901,,0.00827635001650792,0.056721900804983856,-0.02700916584741819,,-0.030242482516211793,-0.03299462806787132,,0.04990018433166788,-0.027252352375268872,-0.019527370763847512
MMP1,,0.06088643217379433,,,,,0.015643516855843163,0.10772420771986041,-0.05644558636504963,,-0.01015584656923216,-0.033965090525919076,,-0.015179420312633876,-0.007194772056841287,0.021804828732173345
MATN1,-0.023708776597760675,-0.01977999737039243,,,0.052581201084850634,0.030150978155176665,-0.01472707227931876,,,,-0.0028195859001659443,0.046860767224410176,-0.02602059913459459,-0.021603855529377842,-0.019403846007113684,-0.017795489062133272
ADAM28,0.021910740076159226,-0.035214665725010655,0.04102362135271363,0.00030781962018151235,0.10929434704694162,-0.0023862074337771,-0.0033451532639446886,0.04182477031983343,0.012002031820158668,0.048681205542745305,0.06761322392680036,0.06349790981705333,0.0715968778514485,-0.04431812440285888,0.0717684751279846,0.028923674678056316
TCN2,-0.005065604063709084,-0.0323140055697233,-0.022929734450291957,-0.005779239884279452,0.05312881263275849,0.019978186586680574,-0.048007018121294515,0.04324422384264254,-0.017079836910215494,0.01626815489023202,0.04963774418752023,0.03137906129892062,0.0035010524339118654,0.049195048557502945,0.008393794005469664,0.007747167381577087
THPO,,-0.02577415557087489,,-0.03592200741004925,-0.04102873995524948,0.0515037191536061,,,-0.05513194225632686,0.02841904812007866,,,,-0.018740344028190872,-0.021005329912828836,-0.007983006343515583
CUBN,0.04809785520795126,0.001001291160547109,-0.010951747577634527,0.02286880155437094,-0.05132418589975285,0.05981966502809603,-0.021241836256993222,0.0650386354678184,-0.02340819898924969,0.02606183937573363,-0.007099878151428151,0.0922907271399631,-0.06085499008620869,0.003533003508154993,0.02385141680630468,0.012879140882419612
TIMP3,-0.033867125716219644,0.012193172100518573,-0.018458897392382326,-0.025437349890710344,0.07051893901701069,0.0449330687114106,-0.02227571801804608,0.07144328964892827,-0.005131619616787355,0.02959956063527342,0.01045313084357586,-0.015669517549776805,-0.022636901897213586,-0.007796971786521227,0.00979072648087741,-0.014309215096696375
PIGF,0.04463916746848008,0.04258152654454927,0.04354368074976093,0.00376895867538132,0.06619932103239264,0.025893564275909654,0.02701053278653471,-0.04216138322429124,-0.050067374319995875,0.03335358757329474,0.029899832850007576,-0.006767407423185203,0.026216010364924575,0.03710566030400616,0.005234590591169923,-0.025365605817552636
CRH,,0.05932826928880567,-0.02453569006094462,0.03969940134877578,-0.030921312171919582,-0.02014104795272315,,,,,-0.029719514712445758,0.031521615114836,0.08977743003440712,-0.021637548452217333,-0.023924454145143242,-0.03897492984706604
BDNF,0.028417829786076834,0.0008734487974035054,-0.021948619394219805,-0.03469832765948146,-0.08523940201694682,0.04688314907276204,0.11234092421917283,0.019290758418786705,-0.024089125743325113,,0.04463294193069312,0.0374788514907002,0.033706779422987,-0.0027577148358686144,-0.013842799557556781,0.10341150016506138
CCL5,0.035021933585493166,-0.03996892183312531,0.014821574432262691,0.004109808650117949,0.0546172962866306,-0.018783379253227272,0.04016161442322187,0.05333525295957802,0.006807040727767999,-0.008516058719284406,0.04293802312819579,0.058835699333459814,0.03744460575381926,-0.018737764379623954,0.0782708755358432,0.020593858594128454
GAD1,0.014959499315352686,0.013132516794361612,-0.012747712683192,0.03601739314054852,-0.058857570413681816,-0.06670352170632905,-0.02206282112435982,-0.019432232931843627,-0.045583794082771883,0.014414962308603337,-0.011270645289235834,0.017188220320893646,-0.05466711744603387,-0.006592373754099121,-0.03442091514308311,-0.06118805474108368
COL14A1,0.02988823149102785,0.0024415414623325943,-0.009539130248575542,-0.011041925464620564,0.06052563770602809,-0.02779175821642712,0.02623255883280987,0.09820793481306551,-0.0679937985624386,0.026270073777077036,-0.0031889542237278847,-0.051556351664115416,-0.05183539507957981,-0.008818818990982242,0.02688015637335569,-0.04868565543245251
HLA-A,0.018830282575470127,-0.04996167112429102,-0.03645892497898142,0.059835390665993624,0.10331476868567664,0.03230535974959363,-0.004607570931129759,0.004638123944527436,0.032861109386026474,0.0017384248819947543,0.0622605371397469,-0.03779006765693357,0.03414838815615682,0.10847911261694988,-0.003730761554097317,0.029243010070157456
CD5L,,0.0011943784488037278,-0.0013927401571276908,,,,,,,-0.029886072699326124,,,,,,
FGF18,,-0.01597053131900142,,0.05590428070847408,,-0.013709482985406807,-0.015291577097737352,,,,-0.03575385838878365,0.01840159899552881,,-0.026231118434382365,0.037275746253520016,0.05831507380920564
ADM,-0.044012340972399734,0.0011269289655005295,0.02844866367466301,0.09213286904167284,0.06049746470947329,0.0023804213746272535,-0.0334692627829669,0.02078049389477803,0.12037108402657677,0.005763225775056296,0.03258473077538366,-0.12167803358842831,0.010175305831974624,0.07099490861613075,-0.04459618265394531,0.07429348740140057
CCL15,,-0.029448330899426344,,,,,,0.005233356174458461,,,,,,,-0.013837169949029181,
GNAI2,0.04251135717444945,-0.00773670423732362,-0.030267668682021607,-0.013971255591703986,0.06047127224312724,-0.017406124602621663,-0.02494253030867123,0.03581735180091769,0.034565156419046,0.0633966036144067,0.0030185245401641815,0.0044308236817749026,0.03743699206953102,0.029737620294577976,0.011171953934332027,0.017278239424476757
HDC,,,,,0.053164344613061465,,,,,,,,,,0.06905366330355556,0.14893341469970608
COL11A1,,0.03329777442995424,0.04401791974994358,-0.01859699377045516,0.006551868062374111,-0.005011448082401186,-0.024973621911949014,0.09222931760724767,0.053038098864720364,0.014250438120878645,0.025513201854206722,-0.0851529242397746,-0.06205933059279124,-0.014275304366827299,0.06192828123675528,0.031418230676071794
NUCB2,-0.07178968447930652,-0.011884091275790626,0.00012922965776005778,-0.0005337226671152287,0.05836476419404765,0.04851549667352712,0.024508385545177147,0.08590858775031406,-0.045510452829175777,0.0526802511223169,-0.003978325370819144,-0.00202724192108484,-0.0292213373749438,0.08616183236000542,0.020131478364538383,0.019412595338762016
FGF16,,,,,,,,,,,,,,,,0.06774594777043566
CXCL1,-0.019634841796265796,-0.021236390904667855,-0.00039193500666914337,0.026871296570543768,0.004106598958129294,-0.028949899885810006,0.010680176529612314,-0.026639987476075842,-0.033929967435863226,,-0.017868816576920184,-0.060354062107695346,-0.011884487452405708,0.11640571238869554,-0.008968139633013027,0.001010717930195848
