,MGH258,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1
SLPI,-0.0349618961180168,0.029645803619648563,-0.015278055081325521,-0.005455768258616299,0.027704515541712844,0.014424746393406873,0.017544994508073994,0.020321880479471248,0.03593058476682283,-0.015366902427766317,0.016789281715093734
AFDN,-0.025393641392904807,0.05118652439509001,0.024677601915627744,-0.03462955615915223,0.04954096438698289,-0.050548073217284814,-0.01737591526330882,-0.0041895198910731415,-0.03437280267610303,0.010215048569945222,0.002929092332953634
KISS1,,,-0.027928920355761205,,,,,,,,
ULBP2,0.021153930544472403,0.011409443211010109,-0.009105628566990936,-0.013085181424712315,0.08729883427617567,0.032741743087137655,-0.010986753130751101,-0.06798214591322131,-0.0333189106930453,0.011987564041598531,-0.02844024270483747
ICAM4,,-0.01466612854742028,-0.01737953813154826,-0.017370582205206368,,0.007974042138919613,,0.08153546718680871,,,-0.01598880161575617
TDGF1,,,,,,0.011289832151689251,-0.017680386374217337,,,,
ANGPTL1,-0.006047920328726285,0.020295852369511227,-0.019985568430550948,-0.01817631583020894,0.009315789385444464,-0.049401498469668216,0.020354776682628875,-0.004485445816537434,0.04908597996659337,0.011698762065742191,-0.023684093504104442
LTBP1,-0.025398894276540362,-0.01688524077235592,0.00032897229095486845,0.06720096124357017,-0.04544515181983327,0.04271953289045518,0.04771561275492625,0.08497736662865255,-0.015299130364337932,-0.02488704335417709,0.06170286513155478
NTN4,0.009368224112553463,0.028489581840198553,0.05659142180758112,0.021507131765020265,0.052629812658263615,-0.02054359491470334,0.053567763613977616,0.03404043622942254,-0.031957024559079825,0.024451591733865907,0.05549734808469658
APP,0.1486374712750325,0.06890442929944672,0.01049705822317732,0.0055934808142564605,-0.015304313092282926,0.038833946345108825,0.10277634095776535,-0.10909857331894739,-0.0006294555012900144,-0.04808761310748387,0.023172444160571307
RIMS2,-0.022571393213179438,-0.031630290848832045,0.06004618467435632,0.01795221953484258,-0.040301597968552615,-0.033379330296701114,0.01959632265154778,,-0.023116235379844592,-0.025150960948198343,0.009044877058849654
WNT7A,0.014550678984937618,0.02083610569005378,-0.03709176020718758,0.053053959730185264,0.039048899217776996,-0.05490927135241675,0.018286443034507462,0.02472043490612104,0.03193939370703228,-0.02135652544415631,-0.049856651749571795
GAST,,,,,,,,,,0.10617690419928914,-0.018373115468986165
GPI,0.10814890094955974,0.023264924409329247,-0.04052844695997474,-0.04489285891775601,0.0415215696016662,-0.000388572774560549,-0.018617540412792195,0.013353274731804823,0.02610585362721177,0.042092008881031394,-0.028677988299133157
IL1B,0.06270854329279649,0.05837344654763607,0.048095301557756376,-0.02411223099015203,-0.047573183926832005,-0.05260350566017788,-0.006236159793908486,0.05851938063338337,-0.07466611813046191,0.0036430069624490357,0.04197122101772551
HAS2,-0.004237452306169567,0.023487797978129776,0.004745190811404339,0.027305896558136377,0.11929645834971027,0.01379332802629574,-0.021490519177526375,0.018093844880101306,0.13820799920623036,0.013144371896868587,-0.030352340262848096
IL11,,0.053226888484806535,0.035207730605988675,0.0222329391767507,-0.02262786676392885,-0.014476699057679725,,0.022441099240703272,,0.07174594434855616,-0.0350129053966279
SEMA4B,0.053588048602178126,0.0195319140385591,-0.03328569943798626,-0.020123379910339367,0.06089251568235846,-0.022325714653393117,-0.01797685876372327,0.021895998474876815,0.05269147629505702,-0.057203186442899664,-0.025241380243151132
FGF12,0.04659092554624481,0.014811687654169934,0.08814266597358,0.04106027067913398,-0.0568443769549549,0.040927751787766926,-0.051089001616995956,-0.03388135727243665,0.0937882632791699,-0.04090850130676617,0.05949944918009821
CP,-0.05215952563586874,0.04511183250690028,-0.0027662372367961248,0.0369284153924942,-0.012998303499731993,-0.004382747483054506,0.0025039904497208432,-0.03535424768480885,-0.03970633772858466,-0.016555699468523873,-0.005541102065133899
NLGN3,-0.01957428066212709,0.01718307945096928,0.010110960893086607,0.09285894497350058,0.0263691563421592,-0.02609829255775159,-0.00457746419398667,0.03011363889672587,0.0020981653722729377,-0.009748193463338972,-0.0009659081865963482
GZMB,0.04548598412661655,-0.019307064149872852,-0.009041888970603597,0.12322852850177128,,0.059889385239142494,-0.015033799569251396,,,,0.07744682754678374
PROC,0.0011888656824104431,-0.030405593523570862,-0.005134321201060414,-0.019448629024192636,-0.045245478672401085,0.009869864672064051,-0.011850578713542226,0.16034660332405834,0.010902694742346508,-0.016370685173196564,-0.011061242094550047
TNFSF11,,-0.015096329428629828,,,,,,,,,0.03885383577936066
AGT,0.09772456880208075,0.06154018164347165,0.03569317744736505,0.02774493476930763,0.10033728262296893,0.0326982705138145,0.005426460537406733,-0.03568670397343744,0.006254500013550241,-0.02347005398008431,-0.04318607649037499
PTHLH,0.028236114254385252,0.03491555791456183,0.04836868305026492,-0.0028564484301841003,-0.032904404271421675,-0.00676141954840372,0.01830292420152787,0.05035306249202196,0.044127088326698614,0.06232973373169571,-0.01697850839066347
COL1A1,0.05015755445174671,0.019009862789535974,0.016538638358641475,-0.026627640843141263,0.03219368813131426,-0.017846753391170988,0.06619642913198659,-0.02788527270678858,0.07912898532368567,0.0582337145683376,0.08580399404376417
LAMB2,0.0143304728030626,0.06479536456804863,-0.00235464698626188,-0.037577508508373256,0.08306261016225383,-0.06659879518228844,-0.0188478778335557,-0.0017627011433316833,0.04234578403245563,-0.0190278920920536,0.011362447044319709
DSC2,-0.04197559802341187,0.06448231113124982,0.02078275693643319,0.07412055903455486,0.027308617397520673,0.040640589846958626,-0.032021129749931085,0.09421575211153473,0.06992317743339278,0.02286285578433601,0.03611286234095524
WNT5B,0.0822885182449421,0.024362611669093596,-0.02412862949892079,0.01195094603373111,-0.024609198808047187,0.02062444484287728,-0.016102600087622997,0.11167464998781151,0.06980816105270345,-0.028298867962149074,0.05255321481092932
LEFTY1,-0.04083689337560091,-0.015333632266830769,0.008865573987590542,-0.011933574903923501,-0.024709830636605732,-0.004586361545281227,-0.007815800915224725,0.04697260874230117,0.00613064652541624,-0.029054986343721244,-0.027610730546260627
FGL1,,-0.028551676353606423,-0.018909556419638585,-0.019693751646265904,0.0019147620266508631,,,,,-0.027915630011755694,
CXCL5,-0.028112570692005383,0.032944934354500015,-0.01737953623771785,-0.03378938296860603,-0.01468611981696043,-0.023215689470117325,-0.032124860900832,,,-0.013077063135552236,-0.030881173975747835
S100A1,-0.07349068929286029,0.005373337242725595,-0.0293265665272828,0.0770400345381486,-0.08607641875510404,0.09317774356127696,-0.03504868391007921,-0.08016918283146458,-0.02366221204370668,0.056047834145570116,-0.04662880182386543
C4BPA,,,0.0353924525554391,,,0.01454214490725661,,,,,-0.013418612540730181
NPTX1,-0.038429766518579093,-0.004536059691575891,-0.03714666541204409,0.011549690320687738,-0.03342276398814372,-0.025734587804836652,-0.014318708843474108,0.02889584107467269,-0.04757974424843626,-0.017122451527959423,
TGS1,0.048669138356837574,0.008832814195068636,0.09877535995821081,-0.0229497731989327,-0.04711699434963645,-0.0392419819908682,-0.0066848790245005825,0.034940313281470584,0.05362551521240767,0.020334431637277283,0.027449670225141953
SST,0.03826413265007923,0.05662987497514432,0.02215609920286276,0.030725447730392166,-0.01748549549744541,0.039227237167592764,-0.054330160972247264,,,-0.036210429485866336,
IL34,-0.045521887672376624,-0.0477780333409479,-0.005312202248998844,-0.020238336242377766,-0.04797750477767916,-0.06558614216009603,-0.03759357996197814,0.055970248732683,0.028580899984385493,0.03663157420438731,-0.007730136659480684
DHH,,,,,,,,,,-0.030158702812968587,0.064096282227525
XCL2,-0.0313189955320243,-0.01690349713623921,,0.16542563637245222,,0.017267098309397863,,,,,0.01585331884696736
TF,-0.08252127425765092,0.017694313012425255,0.01073724104086259,0.06927112060891216,-0.02886464704676207,-0.001159527881795136,-0.06168366998359975,-0.07529330565310137,-0.0633057072537896,0.006158901207434583,-0.05887961609337512
IL33,0.027704485332931177,-0.017124687846393274,0.016763131369348403,0.052022367894401234,0.07998363281175626,0.009212916754453761,0.012083450680908499,0.09791240080411528,0.06355057843267839,0.01815981849041191,0.04353524772580479
RBP4,,0.002098971241792094,0.0001222558718268134,0.060499712289449496,-0.05420257804798759,0.03580688370606607,-0.01989602983535672,,0.026345369792501766,-0.02269456664496647,-0.02474246668328185
CCL19,,,,,,-0.01762846629010281,0.09097328838434919,,-0.02038349258397709,,0.1749201145001685
CCL20,,-0.0383017066080621,-0.030483318199256912,0.014427640934558228,-0.013530625651571999,-0.01842665049693709,,0.11566758235930959,,-0.019067961630951574,-0.0014604319305439011
NAMPT,-0.0460856604954985,0.08448060738400323,-0.027126409228537908,-0.03208444498317809,0.08376369583917669,-0.0714966336907495,0.055225252622197525,-0.008990178351362354,-0.014247529847939557,0.03212236040900948,-0.009182268434815483
