,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
SFRP2,-0.022842439373026376,,0.043328826399462374,,0.01831547247131498,0.11047124745061161,-0.016312163744119895,-0.02560678228844697,-0.012726016862192688,0.024343758805416588,0.17018997421669546,0.09320533955252322,0.002650417409812253,-0.032192356568827234,0.0063767128402610965,0.04794984507216193
CFC1,,,,,-0.02501372805023871,,-0.0125516435751869,0.176441123017544,,,,,,,,
CD70,0.05180846975279588,,-0.0024996971573099038,,,,0.025810239145437428,,-0.05219069458895115,,,0.09779347601260546,-0.029053130875594316,,-0.045725335531808624,0.03298693949460081
HP,0.03420941140911084,0.10126020599421313,-0.007083363177509169,-0.027330105903128735,,-0.010356463798394406,0.021767830903699072,-0.04320746153501941,,-0.008760927932489133,-0.013011775321132112,0.026175311882819526,-0.025319636386706024,0.05478103963053221,0.02587311425641713,-0.005279390557680497
CXCL2,-0.0249427587003729,0.03447390516459893,0.07128805466894975,0.0064570226992863395,-0.006848834453115543,-0.01736379822334022,0.017386679800644574,-0.0015886363575873931,-0.04490281211087368,-0.0009581592046948428,-0.010157051515286359,0.06927317018401369,-0.06479587443593852,0.0053847393642506205,-0.07175705413763221,0.04456595502479164
NPPB,-0.022165399412081423,0.023553771125317542,0.021883857164958134,,,,-0.010990729573309333,,,-0.017652306058399014,,0.11162600526531664,0.029816810375471514,,-0.013456945407196285,-0.021477780820567182
CCK,-0.018003747176177216,0.0674693071888052,-0.027653781951640154,-0.03840295568719299,-0.048050099578081575,-0.07391487490681307,-0.030258885502159143,0.03390188783984022,,-0.00694406089400409,,-0.008470975312868433,0.0580781815389732,0.05054473188737052,-0.04427219595333586,-0.027862479767342324
SEMA6A,0.056003870498476264,-0.008861346477570886,-0.05260345828279988,-0.0026356357069376017,0.06616388476046724,0.03886752744169785,-0.015454643438221812,-0.025641256791195693,0.00013508417081672803,0.03436772676242432,-0.09223780962973453,-0.04523199861398891,0.06121505647112019,0.018242088814485576,0.037213900448801525,0.014638654529627189
IRAK4,0.08491269628475023,-0.01721697019089476,-0.048614493940149786,0.023321231210149417,0.031127217351949264,0.0210791650292524,-0.003254729392674045,-0.038813642311866355,-0.013564272951520025,0.032574372377893575,-0.02927750303417319,-0.010561963256754276,0.08098185020146664,0.06377313213018442,0.009311531625662657,0.09939399588064468
GSTP1,-0.054441673166335955,0.018178579680931495,-0.006959238023718111,-0.009431463973820517,0.03580878787548812,0.062212754326936896,-0.0017933676062202276,-0.04199072486385549,0.0011365021490469791,0.019829299208088513,-0.04125481781054692,0.02227648822511238,0.04415570815572711,-0.05398621863062999,-0.07184320171586481,0.01884615310543926
VCAM1,0.04275594743937187,-0.024568172610035955,-0.01964368060706107,0.039792404312094666,0.011916004430545692,0.060055516475542414,0.05328266734456438,-0.04326987201592282,0.06760810171258201,0.0574364636767648,-0.09904147600862663,0.10528173368398079,-0.036898778959645585,0.05009514501996741,0.023102780543652113,0.1109635286691578
NXPH3,0.01835643578913498,0.001117214141337592,0.011130052923804503,-0.01844094410338335,0.04005745643024114,0.022741478621156802,0.045678818432735885,-0.04857903527400598,0.043049257848489224,0.0012568006733695096,0.056847464248198615,0.009793636471324259,0.039205059303232655,0.030126636477575484,-0.0059978754765847,0.0039006468735449536
MTMR4,-0.0002148352888389058,0.02736267959675204,-0.022480117097784975,0.0381666159812315,-0.0004889747415400991,-0.04018667090992476,-0.022355443512486733,0.05313483841880232,0.06350677140808347,0.022362046188308914,0.09501236541674486,-0.023592393448309018,-0.011124858605201219,0.04532697826273616,-0.01512969331481625,0.07051685493447968
LAMC2,-0.017397520854180795,,0.030980579704507905,,0.06951114266252459,,0.006159286742863309,,0.0012987472628519742,,,-0.023832258119478325,0.013720207235606355,0.11601839257632614,0.06771578285932625,0.013513527835380354
IL10,0.038317558062738566,0.026658959575927524,-0.032731447430676235,-0.04423851265124521,,-0.029840693899547056,0.07068088338468816,-0.0037145677099372438,-0.030425108314463312,-0.015801323562179916,0.1485199041595235,-0.025016228161058876,-0.05414388391167389,0.09234535205157354,-0.00696223124191221,0.08381075664606195
SEMA4D,0.014288715582471297,0.03196046726798308,0.035264116582246055,-0.034848139773964164,-0.013296010041852574,-0.03976148448465422,0.013570974752962149,0.03834942555224026,-0.035952738895295884,0.002751169816264815,0.10722348612773387,0.006492105778071462,0.0953293545598333,-0.035919073165627924,0.010872799857511647,0.07827592724632822
TRH,0.033531241885946986,0.014707879715283374,-0.030898098247963572,-0.014043902836548095,0.03816887851390168,0.010234788734482832,-0.004473582106762744,-0.029818892052242054,,-0.033022337835182734,-0.0743137567952787,0.006212830464685643,-0.019167352151304207,0.06460444451788143,-0.041099384662289844,0.09665893253280715
SEMA6D,0.020622063845375967,0.017034877199470565,0.010867834700599323,-0.015208156764908564,0.043707670321184375,0.024118228345432716,-0.028699666014250256,0.07475126692920288,-0.017376133614552314,0.03332012438201318,-0.07947720430837642,-0.0013621293178546648,0.014568544501220634,-0.026736616172858444,0.002478493191681195,0.0195064953463851
CEL,,0.043741958062499274,,-0.027707157390204067,,,,,,,-0.04878683253273271,0.06167880180938152,-0.028840602220714724,0.19311639615333168,0.007856153427399745,0.05374874537995062
PDCD1LG2,0.07112387568321123,0.05767254648070668,0.007914455143287638,-0.0312254006931689,-0.014243561496532307,0.02815640522767065,0.010658857804051491,-0.04268980534683032,-0.027421764719872795,0.06005214586200625,-0.011234800973673806,0.01081970844950502,-0.03810427659278346,-0.02607697803643709,-0.008059148228375723,0.07936961674015187
SPINT1,-0.020317654331499947,0.027739414761967673,0.047786497756593826,-0.03745930452632483,0.021247210009094766,0.06593442882843949,0.02128761518149018,-0.009819235194906071,-0.008036349219504678,-0.023192941256455928,0.07357916082923611,0.0395917857759849,0.09789614496265238,0.031117162760189918,-0.004437818079110077,0.06874490227504572
CTHRC1,0.050745724652331105,-0.01380953898417214,0.01960892422315442,-0.01345387405738466,0.05857412449920658,0.04505080686127585,0.0241757632620693,-0.013834293222383979,0.07045812190777284,0.0014265413701781474,-0.012834110226844329,0.04471677769952681,-0.014405764606692406,0.011949280191507407,0.04312236769757516,0.07277061037719781
PODXL,0.08429048517620594,0.05166957207354029,0.015703888666429484,0.04196807806903948,0.0879501849238344,0.06676259872154691,0.04171357980835241,0.02504893635377403,-0.015883405148871623,-0.062486552175102246,-0.09526003716993688,0.04171640686686554,-0.054108257583870466,0.0468342619491856,0.06408172139973346,0.023480181125236886
JAM3,0.035734315594268214,0.0394307073260812,-0.05383902952840174,-0.0009253136212588707,0.02457171638330202,0.036310156191289286,0.025031893115783563,-0.07053974256033166,-0.03957373518003459,0.027817604887781393,-0.04355223546902977,0.04189984084510199,0.009293219642870255,-0.02124302743366908,0.05719339149061973,-0.02946250500781549
TGFB2,0.06037902376837955,0.021014062911046755,0.007539669204172204,0.05074653639813605,0.009249233097415233,0.10608692429446955,0.036907096624462433,0.07452102690502735,-0.04298087354337084,-0.008799546330877357,-0.14031286200296741,0.01546728856498477,0.04704768129644573,0.0010679812905319817,-0.013638527495473852,0.006670093376263829
COL18A1,0.0525600317255993,0.007388725789664952,0.040489169599263554,-0.02415489508849847,0.09679107314163239,0.05187193127762614,0.032378975362596596,-0.02365903166977243,-0.0225190786146166,-0.033323653711063606,0.013820072381273057,0.06674254721204312,-0.0783412789268464,0.013894293846961114,0.019063209169687373,0.03388621774446288
NODAL,0.041442670211915,,-0.025670197209838805,0.012468428016083454,0.08369194923262661,0.12790680857057848,,,,-0.024267925349052116,0.056244452296875455,0.03348147910272397,-0.003062664374719957,0.09282679562024057,0.07272282056087777,-0.006454562951921421
INHBB,0.0014578107759752707,0.11809196786333212,0.06016890132478187,0.02957850568785027,-0.01353949197534503,0.036438551762330275,-0.013135898702082748,0.04368967229896171,0.00453387280787191,0.030772628967794313,0.06145245772241047,0.02759176809785363,-0.02064945661567012,0.08899470505677304,-0.034248619277587065,-0.02623553682494685
LCN1,0.02164168814864406,,,,,0.05887762170651123,,,,,,0.06954877539341431,-0.02060674731380075,,,-0.024327297636084936
ARF4,0.055184482774314224,0.03773585764111275,0.05159989909245126,-0.04560320224198565,0.04309492228150998,0.057252319303322974,0.028370023776236552,-0.05921904595065376,-0.05231748791549939,0.019647515237419897,-0.01997701863723487,0.006657701571652502,0.05546719573305672,0.029095920039412165,0.04262352318665116,0.02507139255993507
CXCL14,0.0724822925478427,0.04820486310047011,0.0463094407443554,-0.03145352029268636,-0.03739185146173103,0.008341756079016662,0.02907657356297663,-0.0005660461252042434,-0.02897309560961289,0.012926699545333814,-0.02736815200680138,-0.006094566995210882,-0.059546627207005695,0.010101113424308479,-0.006706892448789438,0.020624311836257486
LIF,0.015579711737315939,0.0025257084160453607,0.08984359356682635,0.01141019100934544,-0.017969399028681676,0.03707832427170784,0.006979048830834809,-0.026051986621365653,0.034438919052024425,0.12357508446897379,0.007609391116927163,0.03914374349136068,0.023563192434949577,0.013665492278058869,0.05406390666000211,-0.005689843166349373
IL17B,,-0.026389736331250073,,,,0.13298689873782582,,,-0.01699813178060355,,0.08565986470144765,-0.026823129079135654,0.029783049068513204,,-0.02496568483914684,-0.04109220963980944
MMP1,-0.02398536077716863,-0.0010781414941513445,,-0.014043899772911199,,,,,-0.004482953133740614,,0.13902602345362924,-0.020058903295325226,-0.03396508885661225,,0.023753510965642457,0.031623158651053314
MATN1,-0.02284244248585705,0.023347605145488823,,,0.08801483714341433,0.05341040823064889,-0.011128764518348154,,-0.012894789969917851,-0.014372789618699675,,-0.027252751421880703,0.010263772649572095,-0.01916970733874123,0.035443574414351184,0.07057989640427693
ADAM28,0.058822142798701245,0.0032551734231164244,-0.06081298523605472,-0.0070488649826375835,0.0987173361982361,-0.022376844144127942,-0.0002424264473244501,-0.052876596879146476,-0.03588086649032133,0.042435946905564015,0.048357460272556704,0.018462156336216895,0.02287515240366457,-0.031199961881083187,-0.019323786248604112,0.09580727033709
TCN2,0.06267898353114801,0.022926588553586893,-0.01578420616857517,-0.04485062439977894,0.0561968463222805,0.08679814848561986,-0.03401115865842975,-0.015749538000948613,-0.048804999105510304,-0.053512222662792916,-0.07213773532772612,0.01857393024934919,0.005826931220055843,0.044037426963995936,0.025294095806188893,0.09153390312240538
THPO,0.015252997216596226,,-0.02644360694532564,,0.005927623610750683,0.00949132086840951,-0.022846871005798346,0.12381414991994996,,-0.014372791269738224,0.08786860064414988,,,,-0.02231942572946439,0.021001433747131884
CUBN,-0.01603192502923145,-0.016858228764438606,0.004832318120613488,-0.03527151056286107,-0.006417454471245939,0.08177065301424054,0.05270996956874184,-0.019886364640813996,-0.02954579124277614,-0.04204055866036434,0.021257688670785944,-0.041025906096460306,0.027568868030385475,0.060045697357355717,-0.03579715487127563,0.0628023327807657
TIMP3,0.0002624819707331055,-0.012012140385230952,-0.018729843736882967,0.027734240316553666,0.03865287747884634,-0.0054727103685238455,0.06038808315891943,0.04928296622112042,0.009663198018159506,-0.07041437142117858,0.02101967436142227,-0.06722313298848391,-0.12011133788298144,-0.0037878249740184713,-0.018217977356503788,0.06534890134955267
PIGF,0.02735912772991531,-0.05110312813443433,0.00988817475742954,0.018900916401165875,0.04206426761330476,0.043111798371315645,0.04050093372034828,-0.0008345140329009136,-0.0013463309491391299,0.019901985249373824,-0.07202620691026587,0.054801204629064675,0.06107095460015148,0.04887333241077318,0.055455924883572406,0.017020824881392293
CRH,-0.020383271589857616,,-0.01470206000635857,-0.014271162017185276,-0.014618875376723817,0.086528621281561,-0.017519273101213133,0.0029932973285569636,,-0.019658276523533393,,-0.052404411485803194,0.061946854993468664,-0.03231030137225791,-0.018618977234687414,0.060648819341539054
BDNF,0.006981355660787719,0.07235868348746252,0.036083821764223624,-0.031113389377438343,-0.05610248304334707,-0.03243075978532037,0.0037411602298905305,-0.025669003900206974,0.05867894147957319,-0.016187454434460628,-0.0810303642582728,0.03583510013482875,0.03278197706857993,-0.028556542646054513,-0.021048797981209292,0.07664920298066505
CCL5,-0.01734145889842323,,-0.03792009688345513,-0.043341281602018916,0.029770600363058976,0.05404632628322633,0.122370148242014,-0.021638490756742068,-0.045957207980751834,0.05139073937372641,-0.06927098266003279,0.04974404705218042,-0.017970719265635825,-0.04221449695120916,-0.0036409405167682585,0.08105589260993425
GAD1,-0.02254914831470258,0.004696923500814942,-0.03192473980493671,0.008636765629838249,0.00338839076887123,-0.008841582841564487,-0.0036117283530658698,0.058382317561947214,-0.019317854842201318,-0.027674537166810446,-0.02816030432871749,0.009729611870450792,0.048893073897932786,0.014981152419194697,-0.0718547485165841,-0.005263701647317248
COL14A1,-0.0329002778703493,-0.0009440302475081945,0.0242349687488935,0.0622681016488028,0.07438696140644649,0.1702861675885756,-0.024174084848978337,-0.02108497095550949,-0.035341537235876325,0.040812157409895244,0.07629061011729593,0.09419695581557794,-0.027601375683301798,-0.024342654047663486,0.018888958359516757,0.12337967138473326
HLA-A,0.044858049536402184,-0.031093027768664117,0.028996704401546995,-0.034388573893347776,-0.01547233965344748,0.0808992404318936,0.029105595175774594,0.006585490668418229,0.0366096052290249,0.04780846191061618,0.07684533890125186,0.028605413164254013,-0.07783536363657025,0.04380675062710257,-0.002190773765959616,0.0006068458860407387
CD5L,-0.02038326923166835,,,,,,,-0.026988945002285235,,,,,,,,
FGF18,-0.018443174500565217,0.07692550946131956,-0.011680676729665608,-0.019471718455399117,-0.0012172895985908736,,0.07939052220005775,,0.18248156246648903,,,0.03946060984584882,0.006098460128736184,,-0.031240808536720333,0.04678422290627315
ADM,0.021564254535062534,-0.08345773175811465,0.020683931780874736,0.034771069031713654,0.08046414966289855,0.07565217979037234,-0.008323341064166,-0.036586029529925304,-0.015491823122680869,0.10319668063934834,0.006939611404670248,-0.01367597681877098,-0.020175030098886132,-0.012623867801377087,-0.06415573111596447,0.007510371333834327
CCL15,0.029565113809734988,,,,,,,,,,,,,,,-0.0004542733339154937
GNAI2,0.09540994701427731,0.0500310066504522,-0.04329884900682247,-0.030688796749699973,0.06696719374549964,0.03300782768173599,0.06502094084591031,-0.0229410406755953,-0.04062227772570826,-0.008879178965696961,0.02145958132303115,2.8245007841411275e-05,0.01348807509443333,-0.014084118383002735,0.02259033840101789,0.021074630126883705
HDC,,,,,,0.014601609636448977,,,,,,,,,,-0.0018029056073021698
COL11A1,-0.0014809301603204252,-0.04522298093570519,-0.025540470898851475,0.10316574788826219,0.06780185110669242,-0.013504521620576904,0.05397707733882773,-0.03276013216323771,-0.013949606930703434,0.014065522563727995,-0.1033077929219263,0.014683923020981576,0.0010390604690145762,0.051043764999408055,-0.006863121507265039,0.030020816070871374
NUCB2,-0.012788727284993934,0.0042552025492383315,-0.04170394801354347,0.001957709062268505,-0.007091072661532077,0.06232281086851212,0.010232170205147028,0.04692689460425015,0.028491660026555087,0.018055796377054425,-0.05168459277282415,-0.05392370804931472,-0.05064434549271359,0.031189798584754305,-0.01552928627942128,0.005555420642031264
CXCL1,0.0014705991040970395,-0.005619845860606803,-0.031052007114511237,-0.0447575744746781,,-0.008589975776672299,0.07673691758083297,0.023954977085615326,-0.062352064549100514,-0.01949842307166832,0.023984435980304194,0.06902901976405353,-0.07526780016756486,-0.028814869434214834,-0.04326552051011399,0.02684687740452644
