,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
CD99,0.016890663136658702,0.07310309791712248,0.010128000289912243,0.05294746181368538,0.1290388788588846,-0.0403280492799555,0.011381409255202785,0.09430023836007642,0.1090892239824528,0.06785076394986995,0.09987164222112628
PDGFB,-0.058102255805079966,0.041233511474245296,-0.08836548371264742,0.05092594882279239,0.0202416726179668,0.0244379162774011,-0.0030210731751576154,0.06954090175181939,0.017037142005009456,0.06715729771340648,0.048252691277180876
CLEC2D,-0.015516198310749773,0.0398894643214508,0.02745234451643173,-0.033306750808942215,0.10757361921049238,-0.014442028800990417,0.02227459793087374,0.04388342951504792,0.07702842345432138,0.0465791543197411,0.04260279718484112
F8,0.06616608493164819,0.011522024676339795,-0.013793055169892892,0.02830943226581696,0.04762074556850916,0.014972735622205526,-0.007240897428513978,0.03874527350113766,0.030796733172119197,0.09675365028575215,0.05049495136128349
C3,0.005454864598966727,0.08402224061898118,0.0038015444154567905,-0.008721389018021733,0.10002016612240398,0.07585104922462413,0.0060666615823178815,-0.10986700220131601,0.11789066100090569,0.13265816683640916,-0.0986223516083063
DLK2,0.05881903814655171,0.0016770198426443567,-0.008635900621128153,-0.02112062924566477,0.00847844586955858,0.08479383805329149,-0.020536412200411,0.22571811068241787,-0.0617462238107188,-0.03607467532389725,-0.019280637278445836
TSLP,-0.038917660840950975,-0.037561596665594145,0.022418149266778233,0.05688640610131477,0.08499255153257411,-0.025423187121227663,-0.024873752562543313,0.05113952059232446,0.037716546502493765,-0.06150884186324062,0.028536562463579503
OSM,-0.020797440160737687,0.030070356044050825,0.04693948382304801,0.00658326361928629,0.10729903503286124,0.03846141448438867,,0.008125951731376202,0.04618173763992032,0.1713822547162905,0.00968501885942489
PRND,,-0.0031537980695564185,,,0.03562417899854969,,,,,0.09278299373847289,
SLPI,-0.10256471743804066,0.01062839315029153,0.02930233478930381,0.027682442832325304,0.05687374467555131,0.08752434511014046,0.01178803660412348,0.01375732131415872,-0.04821556638612533,0.043222776544305924,-0.07642970413529722
AFDN,0.04143617324941739,0.018740768190046057,0.010020066078491397,-0.04440847402620959,0.06318305117584982,-0.01302448047083782,-0.005955218596818255,0.058725665287155705,-0.02115957621130421,-0.0233920565581726,0.029825923759829027
KISS1,,,-0.022684447256113082,,,,,,-0.013986317296063961,,
ULBP2,0.02074253278974302,-0.01684250444618112,0.027964779603128116,-0.004544151333325712,-0.01882082617521571,-0.014370201389302461,0.052607106975505545,0.15320373926985897,-0.06191609695910916,0.08732114580633217,0.004602542939965944
ICAM4,,-0.01815650541656989,-0.0141160206359136,-0.011128823134627219,,0.0024698997036203393,,,,0.03085976689559527,0.014286507086038625
TDGF1,,,,,,-0.011403270177581921,-0.014823524543140476,,,,
ANGPTL1,0.03490990268904652,0.10266397852818838,0.02930874923448449,-0.011645033063594832,0.08484113584549421,-0.017392857626054487,0.0037287368390175003,-0.027129765318535563,,0.018457703510842128,0.15004423154455285
LTBP1,0.08262888903816548,0.02025430332003087,0.04991409604513045,0.018417094555827757,0.06254706181602035,0.023467184612505184,0.007030893418172813,-0.02856594268338767,-0.053442038855587105,0.04403705613646087,0.06098082426651057
NTN4,-0.023172951119721088,0.08897159511237444,-0.02323913672996528,-0.01870963502087156,0.02143592323948124,0.013791771534219167,0.051599804349092,-0.017133548177970203,0.05995882096196494,0.13300961562587138,0.04499098887912997
APP,0.02220695606672885,0.05013473840344422,-0.024811605739715813,0.001747381216302408,-0.0938558144243626,-0.07293718551465526,0.018517092048028087,0.03859855931843903,0.051928015537962516,-0.029953079159613337,-0.06129719712193548
RIMS2,-0.009994096217460018,-0.008667196866654969,-0.03511369380971315,-0.02855461931681578,-0.05867321724777348,0.06680869067077294,-0.023803649960286555,-0.03808169883065153,-0.0002309646610948757,-0.01723995327904348,-0.052292776841592795
WNT7A,-0.04540977597021107,-0.04115636009975692,-0.0030857964341060922,0.05147021606617077,0.10831862127658931,-0.042775559090122525,0.05643367416121862,-0.04279784308578899,0.015544504855763891,0.006348693844787741,0.01751821775473143
GAST,,,,,,,,,,-0.02307516841145611,-0.02511212099149066
GPI,-0.06470550577439765,-0.08663749739917692,0.03104070359642395,0.05035807358356931,-0.008684157508653078,-0.07406488290424933,-0.009464943228246214,0.004697654659608716,-0.08378567201701848,-0.11474356537891225,-0.14234216719057938
IL1B,0.03811576575883887,0.10975664779983497,-0.020601643207152825,-0.010366879976594943,-0.006008739888649311,0.07357111635092158,0.08808873288315562,-0.043406081423447096,-0.06137560933018535,0.11831172366268926,-0.011200639735924642
SFTPA2,,,,,,,,,,,-0.02844244989627332
HAS2,-0.033363574844513175,0.027408673128211273,-0.020132333527182217,-0.006874265717224844,0.08754772304559354,-0.004305358837965855,0.013805144458066439,0.02642098065694612,-0.1067893025626744,0.04445238730081043,-0.018897777070685146
IL11,,-0.027520036086507996,-0.01596332049638297,-0.011475419195390526,-0.02333301773293921,0.029741595146714327,,0.11613068206850614,0.1346613506332051,0.05305312808989466,0.0011565717017567843
SEMA4B,-0.046783512350699295,-0.003576003430617924,0.004115307526131878,0.01825245929524977,0.07783009777334426,-0.002726870719649077,0.027377060879033487,0.021934291828149606,0.12251302893254411,0.046020847472571166,0.06667710664351835
FGF12,0.03763771640650747,-0.028779196291189493,0.012092285920688981,-0.08087324464009224,-0.07109159250311847,-0.021557550565200204,0.02237658434439104,-0.012687952729915313,-0.06697621823176284,0.07322103040657614,-0.007807546440482241
CP,-0.06463931140605146,0.027422995173857156,0.037719880508845297,0.007281759513938965,0.008740785742169833,0.09031401612225169,-0.0037581587346796775,-0.0714228413510716,0.014074691851134679,0.05182501288643092,-0.06313708072100514
NLGN3,0.04433161654268514,0.021480005406889907,-0.019467545082280456,-0.05756997062265237,0.04119644755512795,-0.03680213567791788,0.0032557848545804262,-0.023177827409304585,0.1323099729539834,0.0670868067807667,0.0366144422218104
GZMB,,0.028799189199416764,-0.001697015616421624,0.015245150877187351,,-0.004848044343581504,-0.012604582964116245,,,0.05196921178089032,-0.057046371272551216
PROC,-0.009658395419079008,0.009816806313381797,0.03611810893678215,-0.012460166853609848,-0.04665546103892451,0.003301219818887447,-0.009935718637166245,0.03153934065811627,0.16719398901711674,0.014869393186137819,-0.04291003338286622
TNFSF11,,0.037215916207676114,,,,,,-0.029597638852105784,,-0.021913775454962134,0.12335093626467214
AGT,0.061995088526507106,0.005772337324204101,0.0034484807591450553,-0.08401797542448389,0.10370098492533303,0.06719552364880944,0.036618655173690284,0.046828173527788564,-0.0006015615387276238,-0.005897321344688804,0.15695055255399185
PTHLH,0.0048677958594019214,0.006622972817952831,0.012971230121698582,-0.03583572425487751,-0.017236314082010165,0.03226163987980149,-0.010255663631849366,0.08482082523002459,0.10429531112978539,0.10511738028496313,0.00960539157604553
COL1A1,0.04176279499899324,0.04677311888987748,0.014603955239280398,0.019646193549021307,0.1251359520447539,0.0037205373406787425,0.00564059863258236,0.05020649692755949,0.12228974759707611,-0.032814675686632204,0.06772295418719923
LAMB2,0.029150677499104844,0.06962273324503775,-0.0350250203256196,-0.006071363722112115,0.09502930579313978,-0.05813192293511139,-0.004595747151679518,0.03888801351381422,0.07637673138635945,0.0037634281191132805,0.09884529220606579
DSC2,-0.034181595284643075,-0.050380760234071904,-0.03793322142847122,-0.05986490772507025,0.036769727110545956,0.0032686697990355414,0.020917823430458397,0.010743806612404544,0.08113358501428965,0.06567573837745685,0.04056857942033604
WNT5B,-0.04500422586513115,0.016344597350322135,0.00259918922498706,-0.023821989117377332,-0.025376093918713375,-0.005963640589231768,0.05489625656022737,-0.03640376038109524,0.019488393250852117,0.09010042271282474,-0.0071139606664057525
LEFTY1,,-0.043562336241093264,0.014844585938722333,-0.02588185336599443,0.03836285680706264,-0.021485392938623258,-0.017799412504772294,0.026461772470451186,0.06448572761388965,0.020872472077355177,-0.045418580407400634
FGL1,,-0.015650667372622665,-0.015358733161674154,-0.012617209736520921,0.11786744602816285,,,,,,0.10809810778673133
CXCL5,0.0699526357144675,0.014911139607532825,-0.014116019097705339,0.016925617787136193,-0.015143782562104408,-0.01389222944782538,0.06646136499010832,-0.03314911333359026,0.05167744624241549,0.0008795574624448838,0.05212439639339981
S100A1,0.10303223945985866,-0.036210989459959424,-0.03319370211636185,-0.05352839019781786,-0.11661447985468949,-0.01853121776362046,0.07512044317996429,-0.12004609483143784,-0.05830728927358248,0.04351642259257436,0.07303366394309935
C4BPA,,,-0.024188064578574205,,,-0.0165121179795681,,-0.02523652461914912,,0.03320266439382865,
NPTX1,0.00820419791571717,-0.03573469874880046,-0.030171290602938442,-0.029513566923652954,-0.06338892852310515,-0.06459685430417052,0.0011081849025107887,-0.0008261913029526476,-0.02731338428066048,,-0.10676023959142455
TGS1,-0.047027193056321186,-0.00957664530685934,-0.012738887168858785,-0.04544965932929014,0.09014201262886978,-0.017822813328244244,0.004110404788394192,0.015290929908791339,-0.0747538408427685,0.07258878932835824,0.03909449056534589
SST,-0.011557099090876266,-0.01027403842326938,0.0033690669652210368,-0.031066104457676002,-0.05779271127484834,-0.06159654860379669,-0.011816359305671917,,,,-0.04539934966596707
IL34,-0.0021401627590838176,0.04543935270031529,0.02093020814577289,-0.03124046293034171,-0.0007780669451231255,0.018894805099479536,-0.01802358668956914,0.03259593780828475,-0.014634975766857797,0.051147816657459634,-0.0014349135671081665
DHH,,,,,,,,-0.02712977841995739,,0.05160419628117052,
XCL2,,0.045187270757245206,,-0.017168913931584286,,-0.01773402589219457,,,,0.09501918386022867,-0.00478270392455705
TF,-0.0005887524756761202,-0.04071297594007211,-0.04309498903310661,-0.04886912571095061,-0.08734917946329417,0.10418602279951246,0.026416130823404497,-0.18635475668762075,0.038727949073144044,-0.0060190090551722215,-0.029055297977319348
IL33,-0.014385024356224616,-0.007248051186925667,0.01029081163284246,-0.01699262802839986,0.04464083612576047,0.030552316628536566,0.014010263221793443,0.00987486744107013,-0.03209124328569319,0.03697706637879224,-0.04543827677848765
RBP4,-0.030609007891682888,0.02517012763286818,0.043362582610589985,-0.026212667672249362,-0.05589169001033687,-0.016210989877793514,-0.0018247183772020482,0.04529722121269589,-0.009125092150258779,-0.03790862532593908,-0.05962521331165227
CCL19,,,,,,-0.010548844514421634,0.07562784359055347,,,0.04139431512875342,0.22406830235545855
CCL20,-0.006988665379774137,-0.026103441871828375,0.07819706027769391,0.025741346388643695,0.04197382677207858,0.03572469309977032,,,-0.018621225538715667,0.0708006120733818,0.013018598122983619
NAMPT,-0.08914439784016118,0.022605259781697373,0.027508005728522092,0.10518678847107342,0.10632048974272142,0.018876631078638458,0.027093940955344977,-0.04812787520256337,-0.14771851086383206,-0.04458959459138073,-0.08593236636700541
