,UKF259,UKF260,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NPTX1,-0.022627517391140814,-0.036557322883248894,-0.015133851779831824,0.02108607088785356,-0.06551961252391936,-0.023877483630368988,-0.04301423772372111,,0.07431510732897272,-0.0015897751489599796
TGS1,-0.012638698731617652,0.050129403232540566,0.04178683673600077,-0.06361133662288328,-0.051828082113769,0.007473688298113392,-0.05861583702023501,0.11036784287885185,-0.017156854854419933,-0.004242726188525947
SST,0.0405822073515757,-0.0006152211032871466,-0.042415779717041906,-0.0403695580827278,-0.02261599396101918,-0.030744857941430698,-0.037723640711612744,,0.07787303781078744,-0.021993005278417885
IL34,-0.025004740204795674,-0.006752036539123999,-0.017325746841688843,-0.0352097141636145,0.0869943134134456,-0.012040413113363927,0.01761827681555127,0.010054540746642382,0.028597971585094816,0.04906292030176642
DHH,,,,-0.05117271340455561,0.07707229261801646,-0.029588226440205312,-0.04104581440311236,0.03604661273040807,,
XCL2,,-0.01187478892792057,,,,,,-0.018618952810375317,-0.022538028662918284,
RSPO1,,,-0.013752911865157608,,,,,,,
TF,-0.013301456708467512,0.011726218913726699,0.032678083765943104,-0.11243958738151341,0.06846440633040349,0.061504514016905924,0.03453429389804555,0.04469899930540074,0.05918283901935988,0.019368036668769562
IL33,0.0073589509534885324,-0.029636404695931467,0.06307097776532393,0.008602356532152154,0.09840616471234301,0.04606254447374187,0.0029770083288876963,0.06593019844331927,0.012178102777814545,-0.054396443696581635
RBP4,0.0347418086213723,0.01441041045641192,-0.05395644372851007,-0.028481504200647188,-0.024700661126263353,0.031857606928204406,0.05041175545869675,0.1329082485068957,0.045314847966304084,0.004115092773945914
CCL19,,,,,,,,0.0017843978037497313,0.040829072347806625,
CCL20,0.019612776575062375,-0.0216790250264059,-0.013552785552886052,0.08300299588323945,0.06276570912876052,0.012795330429769769,-0.024479841181649337,0.07613603811258109,-0.0662770844224923,
NAMPT,-0.06445369703851225,0.05507112120982398,0.02637526149903858,0.041497622153184255,-0.07033159766600158,-0.05295965094843159,-0.05548693021597086,0.07007789313565718,-0.06739670851528091,-0.028938683564849514
