,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CXCL2,0.0331831495177318,0.053925538233966244,0.0066045020282914915,-0.09342927142861357,-0.07810486505069228,-0.09289561486836413,0.06412910471041776,-0.029863034165482694,-0.04680850460745234,0.016996115729837717,-0.011194771392133802,0.002497389531974697,-0.029588405183956862,0.10667779273584417,-0.042275493686391705,-0.028006207198794507
NPPB,,0.059928397305657403,,,,,-0.004125340717305614,,-0.018725787354738083,0.09077234452330152,0.04082715948464794,,0.011100506070270596,,,
CCK,0.2966777561662375,0.04582407858988293,0.14410479404035595,0.37801031284153896,0.2037754470845042,0.4220462167705029,-0.07089854216740418,0.2736461824042929,0.3601096560242691,0.07363132904818688,0.1365798408665353,0.007368940156104703,0.008273164501020731,0.043320222906404,0.13413233138608718,0.264474597747903
SEMA6A,-0.066413392224622,-0.024264326018241054,0.05164111825275671,0.11076903679354562,-0.059993316548874964,-0.38598962819452687,0.017335993328931515,-0.1286290024608078,-0.27306631397005937,0.09115093710619754,0.005266332073459449,0.051500479432758206,-0.04266281604800565,-0.014255807406013406,0.09468338423263935,-0.23033924730419417
IRAK4,-0.04546263755953675,0.03505742096092017,-0.001020180610639243,-0.03419171000571839,-0.041161936006911364,-0.19941949359679967,0.010249842407124546,-0.04519595375965192,-0.11032880491067076,0.027664576901249262,-0.02831531957280077,0.02982095140989416,0.007406024987839832,-0.005107693081595774,-0.03234133285128944,0.075332825939966
GSTP1,0.04941262443781309,0.026014110564838124,-0.02538473183774192,-0.16313540622264483,-0.06469561287382065,-0.4077999166096958,0.0219064317224626,-0.16066833261976243,-0.2279676960188913,0.08876137021009052,0.08509130038068964,0.049836533381361556,-0.04135629363994586,0.03257058501869047,-0.08491868420256302,0.023526591198455793
VCAM1,-0.12431334646396425,-0.03374110039697043,0.024448947456620906,-0.14164960278310956,-0.10183007968883645,-0.325580018482816,-0.04575716205666723,-0.09500875420298932,-0.05590285824636669,0.037308468538102914,0.032473895617979254,0.007592135524140422,-0.04844588969069169,-0.05584295605382395,-0.0872736244500502,-0.09108638917536198
NXPH3,-0.07592695988278966,-0.023347168253294633,-0.04614545160467701,0.03894953012431678,-0.05858008641588454,-0.1336055718959936,-0.061291447695308726,0.11806967007058525,-0.009135122911944663,0.08485231911514785,0.07493252235629363,-0.03621324563042893,0.004948140205897939,0.08249125600653107,0.03953257484471696,0.08916602282433533
MTMR4,0.011994992766941458,0.0016435799128980122,0.00665838643755423,-0.02185844467994503,0.027703117640235152,-0.027588480431488583,-0.006631949374135612,0.11861943341424354,0.05194375678475673,0.0696853442971016,-0.008539461485198912,-0.010087014476830655,-0.00486445627281044,0.0058060781524236615,0.07547862155174274,-0.0002289473866762233
LAMC2,-0.032640579854965324,-0.02487289452025516,,,0.10872872839352317,,-0.023510051530711146,,,0.013135948448077188,0.047214612355893214,0.023677133056733007,-0.02221692938869254,,-0.043465445618505336,
IL10,-0.05178541817952153,0.001898817179926455,-0.023555883877068,-0.06628777249005524,,-0.015165511754140338,-0.03800219517730956,-0.0704834717642544,-0.027242782822604658,-0.021777752189225598,0.055923885582200704,0.051857620769689854,0.022390172885764194,,-0.0304185849710684,
SEMA4D,0.2216430534473475,0.029975315344974045,0.02308802442483219,0.016649075557006076,-0.09228781804694434,-0.041809999342902124,-0.03673890094911254,-0.06684416665624633,0.0017202847140014108,0.04269194405775022,0.08497229700459903,0.029555933043057574,0.06293465642057465,-0.08130221123712784,0.06556791914112844,-0.15471933119696396
TRH,0.12690986150312827,0.016979727873250073,,0.11033820429958235,-0.06548649104862865,-0.039135529316959766,0.041046756465116546,0.03203921769674948,-0.09518861061197854,0.053248378463938234,0.028398280471885223,-0.02901271839451156,0.019634214335547923,0.1737553376265895,0.30696580185961464,
SEMA6D,0.0858418856264134,-0.04033482668654071,-0.009820967037697614,0.17981400956747887,-0.05828776355361123,-0.14969310034539654,0.07959330709585713,0.06414491896844035,-0.12140822847021293,0.042827346216677935,0.024219430720309056,0.06450938756676391,0.018320720249111785,0.0696634530323977,0.1596553808470469,0.024818666530898172
CEL,,,,0.04899523636624907,,,,,,-0.0009604683940805457,-0.04549655122718841,-0.04031949234369402,-0.005815602535575887,,0.042142532403814444,
PDCD1LG2,0.012657591701597986,-0.00420082532144098,-0.03442650190501824,0.018620754623912578,-0.0020936248153877114,-0.04526654750978412,-0.03880175358551972,-0.035265715030283994,-0.04660201590656327,0.031298442481094715,-0.024760613522083436,-0.07089373946536376,0.025823333143090103,,-0.008638024347900425,
SPINT1,-0.03944772862165079,-0.013856272372299422,0.028170051144859005,0.12906661903127925,0.015520791757450563,-0.09956753824544108,-0.013348599746630127,-0.04918369761197883,0.05892200443687301,0.10047686217294778,0.02915882211858122,-0.007161749309060915,0.023374409506035657,,-0.016489623199547932,
CTHRC1,0.1317322397880785,0.07722530927110118,-0.02467077358051805,0.11602962880367299,-0.08143120924322911,-0.15744545193559709,0.06518012498736599,-0.01418458245399135,-0.09637481113038113,0.02213474510506695,0.02795455002926276,-0.01329166251227197,-0.03357418396795865,,0.21606896403574294,-0.10229727763922883
PODXL,0.08651655023318935,0.04217849078628294,0.03339356562170988,-0.138020056431809,-0.0734175185764987,-0.2692979719837818,0.02308096847265362,0.09157378133170692,-0.0078075022616852004,0.029885251149096712,-0.033910052867343804,0.05941235748513097,-0.00023577487705922845,0.03950511361741493,0.24683594096814807,0.06467902105251556
JAM3,-0.1268116041701046,0.059850359660383365,-0.028480117890873635,-0.04687916325326908,-0.08792635160878733,-0.4082278361880276,-0.021462665067471347,-0.20164920351534965,-0.20824473099924606,-0.01219249181523685,-0.002829431769714298,0.0526362933153014,0.04010421092665634,0.008066908390762656,0.1445859903263546,-0.10667153426661674
TGFB2,-0.022170531360877994,0.042118259143094985,-0.02800102255500013,0.17633635637785416,0.04322269280647225,-0.2536811125537135,0.018288348274054532,-0.04178454534599872,-0.10460282958444579,-0.006511918632733596,0.02440692910145585,0.04320710789265548,-0.024105766730019088,-0.06448716795328244,-0.002118796088271648,-0.0074682760498090165
COL18A1,0.08166918540417675,0.04599431822189972,0.030341289821398026,-0.013313782799303047,-0.04013067649670451,-0.2331629096146568,0.09051757604668591,-0.13563441323851652,-0.0813614527677488,0.048367994433401965,-0.04541438846552217,0.01419021460843732,-0.007209404271670258,-0.012757358810103035,0.15917351422443793,0.019177306626102404
NODAL,,0.020724355721739706,-0.015840202495251785,-0.03469131645240212,0.025057864046123753,-0.14370351481708146,,,0.027242227699238748,0.0072464164493308,-0.03442229313604911,-0.014242894108818085,0.004361564871551999,,0.06404757474588235,
INHBB,-0.07571085128339765,0.001141583625753635,-0.014405602809900839,0.016089207191799647,-0.024988073013736605,-0.10808323991546058,-0.07013072525307085,0.018255996425032887,-0.14540538693572683,0.0063936811668325886,-0.019264549891390276,-0.00024197441560260246,0.0192803781763881,0.05114503148316195,0.092936004445578,0.0348444772231001
LCN1,,0.16715972474671842,,,,-0.010512466123815206,,,,-0.02576354771906149,-0.006862881720140006,,,,-0.0036082715527427996,
ARF4,-0.05363946212557297,0.0383984878484281,-0.05989356301586414,-0.07857338816329092,0.002362753294405457,-0.09311805035276435,0.025953031802759114,-0.042867284700977795,-0.20843004850640626,0.058923588752899644,0.05454323387769976,0.03723807035793935,-0.048231202034974024,0.055981620966387924,0.04265208230744368,-0.01696869745627901
CXCL14,0.2239090369557577,-0.04706954318506852,0.05488769763525483,0.40261893042266983,0.08969072193439312,0.2594974426409106,-0.008482687202259679,0.06002063269280207,0.2882115760163884,-0.05792912339262379,0.0019364043333280644,-0.04002875261146537,0.03555946851220102,-0.04474910465507315,-0.08841045609201349,0.24179042659154537
LIF,-0.10055230732905356,0.08107946729847389,-0.02004486758470526,-0.05935484239727696,-0.061344531192311626,-0.14527394667852234,0.0675751339654659,-0.04424596967483504,-0.05040240211212261,0.01800679127037977,-0.027803089689771656,0.08919345643865688,-0.034127829602120775,-0.06049981243712585,-0.11798142685348796,
IL17B,-0.024384805535677505,,,,,-0.08151058107325024,,,,0.06235748508421163,0.028768753662223815,,-0.031608326814565345,,0.036143239718556645,
MMP1,,0.016936779128351367,,0.006325954652643403,,,,,,-0.02702644294459112,-0.005785906613485261,,-0.02288857034525252,,0.04789951514189891,
MATN1,-0.030739360061130875,0.06332696506764307,,,-0.02099279012027032,0.04233477123545997,0.04136951280893152,,0.02853731644758294,0.008667122547508356,0.07535268698335433,-0.03618067598586983,-0.009078195658431237,,0.014632592607400487,
ADAM28,0.002178863853046921,0.024172269065317706,-0.006426143537822607,-0.0034092183711152465,-0.05262831618881359,-0.1828320490523897,-0.051992849374549045,-0.14121654471601167,-0.06857033362013591,0.036315644932437295,0.018691062666451264,0.09629466642355224,0.025040898681205046,-0.06701491782491625,0.03205128816429335,-0.04417059061750624
TCN2,-0.0829134661402916,0.06902023630680645,-0.013457294249255597,0.11024076542916647,0.00121972915958199,-0.18843913385680122,0.024570597018175485,-0.046374160216612594,0.024182613638612203,0.032465455450611844,0.06703373956413539,0.019857213605988966,0.009794411136835079,0.10372635694104945,0.009559304481960103,0.07185115979391983
THPO,,0.046790823579073125,,,-0.01028347850617169,-0.02299503848772664,-0.023151966571116147,0.03320813828731475,-0.024779875532280324,,,,-0.02825797518937347,,0.03885439476300338,
CUBN,-0.0872671295004257,0.0702258303118867,0.004976157441125241,-0.0030181804867639487,0.03828767118042817,-0.1089775860843763,-0.02498566516262942,0.07980088493160653,0.013306311382913669,-0.014431265367461626,0.009428233813500704,0.004737709136267434,0.01626573230260849,-0.03617655486890238,-0.06094959699398727,
TIMP3,-0.12106509185084403,-0.017420845584747095,0.008324416341654046,0.22994327031218392,-0.014906216401132395,-0.25895080024667316,-0.040022721017925894,0.08999885884388466,-0.007032990354390796,-0.03748967317373928,0.03312190134754728,-0.06660122937721974,-0.05302123309296972,-0.013931276584064073,0.1337062085103411,0.011477855338165813
PIGF,0.01391772641828971,0.02738960988064646,0.008215547597028437,-0.0624426404169993,-0.02827609558787698,-0.3003665479495612,0.008814692660365771,0.04171849604683436,-0.1047910346360427,0.11881562947283263,0.05485580088100013,0.061221767271246584,0.039396562349641895,0.05223668884233895,0.02668597459865581,0.04263852537153933
CRH,,0.06380722058288583,-0.01987941236353574,0.26420010170532193,-0.01632975777344168,0.23639605003042619,-0.029768427743849198,0.19286419826612955,0.04962855318225248,0.03561970650484686,0.04316482350375731,-0.014781789720594513,0.08097163939759083,0.08455049020679119,0.07652360432122511,0.16659322101869856
BDNF,0.19233006403872374,-9.116808319378725e-05,0.05388842112514811,0.08257327391501948,0.07816619774941119,0.5914982386872928,0.06529059290628375,0.08029885220643326,0.0881733103999534,0.018860357441361664,0.026583646779194087,0.02581740376416555,-0.04821507452509209,-0.031253261612973156,0.034476769383172776,0.19131862789534185
CCL5,-0.05547368225999098,0.08204315833508345,0.033348738474767145,-0.031712855005294575,0.06420414500555136,-0.049092247831876414,-0.017278038008784115,-0.03351622076525432,0.029919183413487163,-0.006102520916042783,0.022308655227745264,0.028716337017463237,-0.01169206126601747,0.18205600632687813,-0.08375989938110066,
GAD1,0.32914725550829516,0.0902921546556119,0.05445878097705967,0.3878712034116267,0.1225405588659428,0.4925269946154772,-0.06515431561508282,0.2355260551668742,0.41176984365711533,0.06724484885275184,0.08469202362839742,-0.018851385749167865,0.045668391699221905,0.09119138228403402,0.19702235179285638,0.16606883809515188
COL14A1,-0.03220222850704072,0.0002068758110527362,0.0023222228970895564,-0.035852803367902496,-0.06634882202081177,-0.08984962589622389,-0.02710540336800912,-0.04775843697260046,-0.07873817420982557,0.048341022757902655,0.06295293654782588,-0.02474796997816308,-0.023766103191910522,,-0.07589289462860085,
HLA-A,-0.18399218581058271,0.05179600809245091,0.0004423408833474131,-0.33146967718749676,-0.11274215176855894,-0.3813463526048364,-0.053820587589491084,-0.2227227740296735,-0.2901533413974515,-0.044499738315797906,-0.0961751118767621,-0.08312145351913235,-0.0030788451627627718,0.08799698656769037,0.2158136732317594,-0.05385543931047231
CD5L,,-0.005741887883103914,0.034710874944985794,,,,,-0.022277442583137293,,,,,,,,
FGF18,,-0.02636784504046045,,-0.0072109200054590854,0.00554748484847358,,0.0071643678456062825,,,0.025131631085078484,-0.01642963500000867,,-0.03009894156459208,,-0.06026966651400013,
ADM,-0.24180887364428996,0.0054144964398772895,0.006735531086791751,-0.13121228845464256,0.07273955972709696,-0.15809203550140735,0.07430024977216451,0.03975348142809646,-0.25096543293502804,-0.028523932466790435,-0.0798826801826092,0.06618554757961982,-0.07486301552106278,0.0016242469997851511,-0.22908149490308619,0.14728004312347143
CCL15,,-0.019868321430729148,,,,,,,,,,,,,,
GNAI2,-0.0033911750175515845,0.07049362553736002,0.04932697361775813,-0.12550500564721406,-0.1027741717017944,-0.44025648787815214,0.020547008749006758,-0.17690258995694313,-0.19950358211793942,-0.012697787470952257,-0.07199184823758792,0.0006341584512188559,0.01887894139147754,0.05733257034244893,0.06140227722800212,-0.11317654185861394
HDC,,,,,,-0.17392461254599653,,,,,,,,,0.04337507430750457,
COL11A1,,0.024536138416420997,-0.019292544015458025,-0.1993780770904599,-0.05835435532862736,0.012794289696367197,0.05275441671863029,0.11980111449174038,-0.028484223720207726,0.08898409068234192,0.03265206985938751,-0.05628068392453559,0.002025990530381922,,0.008736150421999557,0.008171239841635074
NUCB2,-0.013918995551196217,-0.013585596339669648,-0.048646182209312314,-0.060975038128800084,0.07065137403261242,-0.0552085551535294,0.016746070168515637,0.06921851259649554,-0.029428925258137093,0.011735304476133435,-0.07782626220155323,-0.005063913699112296,-0.05807321474668693,-0.06781664522427748,0.03902917112774581,0.018107213329012058
FGF16,,,,,,,,,,,,,,,-0.04325979876881243,
CXCL1,-0.06093788367233181,0.0620644174437316,-0.021325855337581183,0.041301616495507454,,0.01840316492258345,0.02762574916303093,0.018380724966802035,-0.03361688677751765,-0.054227722225041845,-0.03821054191637089,0.06124469949478892,-0.058974204781708936,0.17276650401674437,-0.05313423649168801,-0.0386289019628131
VCAN,-0.047172251938771295,-0.007609410833277027,-0.033878082912920965,-0.3019971095351583,-0.09079069347394948,-0.3882628534005547,0.009205610021902335,-0.0824670922634064,-0.2916794582625401,-0.02878557535089031,0.01269401078559472,-0.015178291536448276,-0.055340013859634725,0.16428659570512233,0.08584318640612869,-0.08434333534577886
MMP7,-0.09530395624121546,0.04753970313144044,,,-0.012685180877575876,-0.028302160490249365,-0.0036263299925827254,-0.026974578454751565,-0.03829982216826229,-0.017440562246639466,-0.028806388253956972,,0.007830281669673506,,0.06917309351325732,
PTPN6,0.06655694170381797,0.017178943607234824,0.008072042297118423,-0.014833438878931673,-0.12425530591531887,-0.18313229377469098,0.0503966377885796,-0.058809533210141145,-0.021904684623623712,0.01975652177829106,0.013505619604830522,-0.037976521724265674,0.016912181983588875,0.08045668886649368,0.014201842527944548,0.08671312333823854
PTGS2,-0.10189861252624739,0.0011607492638594549,-0.019032207215936934,-0.023973996628277077,0.05120515938598136,0.5806670893875283,-0.04107391454494208,-0.0350380612644256,0.029653284669009333,-0.027723651692956108,-0.06276542355660066,0.0032842347027350937,-0.0017221891209664873,0.0026618777708978447,-0.04868820099890896,0.18799453972931982
XCL1,,-0.009244398056483106,,-0.04256233386658506,,,0.025189633839819245,0.011570914370678241,,,,,,,0.03071507181925482,
