,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916inf
S100A9,-0.028962997355181163,-0.01446226307838129,-0.04332462494904232,-0.1575773385963192,-0.024977635127482318,-0.015621458834625292,-0.09923273538035425,-0.14791668035270158,-0.043263649294988896,0.007379106655782659,-0.1683316752324169,-0.06413841050065969
HCRT,,0.028301711102560773,0.0322334147730143,0.011243742501168004,-0.019835089728708778,0.01328423679146185,-0.036937847137880016,-0.054049440009975885,0.0972413216524346,0.011310944302368372,0.060821574311958136,0.020859806689824345
FADD,-0.024900722346860558,0.040429376107848414,0.01892290876380853,-0.1897766588867477,-0.05185468293546768,-0.028245627760278672,0.0420853282869276,0.05777174037751978,0.04546086132956994,0.0281255083105511,0.03237691233341837,-0.017496151108266
ACTR2,-0.007547757170902764,-0.0038265421226352466,0.020264390565458448,-0.00762447731434749,0.03068148184586177,-0.018784614315268754,0.009237815396768548,-0.09888910841121788,-0.1374424352030926,-0.029630922206447616,-0.0925185281934464,-0.0115202515319777
BMP2,-0.024790561100687912,0.007028560977130878,-0.03361559844389412,-0.0354075719301711,0.045494305918812546,-0.012014606291193471,-0.04224401254736068,0.058340923029209575,0.06480813168164926,0.004212382340042682,0.014655151606320905,-0.04910039139474031
PDYN,0.016374855185042208,0.014356799040728821,0.045329909509317624,0.3215315191288022,0.03197912660348573,0.005726518631174705,0.01885198192140917,0.06673059186208825,0.007767372647461401,,0.021276011414499963,0.12463938074125347
CD55,-0.01619203991736509,-0.00818303182934846,0.013676412896122854,0.06204037158915437,0.06470177605737595,0.040977907490446754,-0.03993771386445007,0.035316229148747574,0.07532385514709389,0.019688624689734934,-0.028492845653882035,-0.1334558955521192
OSTN,,0.011781462762028872,,0.04325016124222916,-0.03065185665461539,-0.025774776842660215,,,,-0.015594462230208054,,
PDX1,,,0.03322769335460054,,-0.021233273153607953,,,0.028386005458675125,0.02789944211784077,,0.05417039410123456,
CD6,-0.031192988619359003,-0.02925102795808164,-0.02376003118830296,0.03653098230339228,-0.008296081166349977,0.006104335723311926,-0.02410068576824835,0.0034869159618383366,,-0.02005172075164231,0.022573237780342034,
IL16,0.008502069371528845,0.02395154104759383,0.03712416184782681,-0.05684947848763375,0.039152413623787574,-0.05910014854186382,0.025498468335827945,0.04200581491430379,0.09174434955455436,-0.04736618831535209,0.02503519633870805,-0.046993740482410035
LAMA5,0.03683162292579422,-0.03801578976592436,-0.006723623082092329,-0.16771752696289516,-0.06205069301384634,0.003606156618992895,0.0026334757342370723,-0.05176881107135652,-0.05683958703154465,0.043062064655488626,-0.11641249455564748,0.07949454872614616
RGMB,0.04021866826225463,0.025323432516518737,0.03284847144105072,-0.03042198431205998,0.05595383356019835,-0.004805028250972534,0.09947590952822843,0.030626391910808952,-0.02888933805553083,0.021972000227327412,0.11847007151088886,0.07604687647224984
INSL5,,-0.024493006835245378,,-0.0641672057650769,-0.02534845540012663,-0.005324818601064866,,,,,,
IL12A,0.00014573131166106451,0.042108922747601675,0.06103079989017914,-0.10160713820501958,0.062196993123772755,0.037715045528986496,0.14183419682977047,0.06951021948557347,0.00015201590752203577,-0.019209351748354586,-0.03793653036152315,-0.0569768771777582
S100A8,0.023274715255324215,-0.015062634667557565,-0.008898205007013885,-0.19575316202224496,-0.05382429052225107,-0.026948485271902703,-0.12335235203361189,-0.05383770648177506,0.0010790609441397978,0.007215685482550113,-0.09739253697774494,-0.06585552301540125
TAC3,-0.006831564816541701,0.0770896468589092,0.0492896677494462,0.194550375385425,0.041838336591832115,0.042400619449303734,0.1174964067621606,0.040270895716303795,0.04193432909846596,,0.02968088563083124,0.13768612272517822
TAC4,0.04893654765119562,0.04443972888528709,-0.02607029595655535,-0.04835505996298729,,,,,,,,
MFAP5,-0.01669368377708146,,,,,-0.0028718062273387136,-0.023376884095434723,0.05778835677045997,0.010948537498633063,-0.021528125804023253,-0.05641947435803972,
CXCL16,0.008521893139008203,-0.00431713205575056,0.006085421443016076,-0.21841641004325257,-0.050163403225528175,-0.05259604631886229,-0.07577205813347657,0.051562441338784994,0.05928490344736352,0.09125897730921648,-0.055978578157126466,-0.07480275914304868
AGRN,0.007612928880184578,-0.021567824674862596,-0.06674904573620905,-0.24716648387917403,-0.05454439708543834,0.026128472434406066,0.006985475650638766,0.11530022528822387,0.06059236590574475,0.08105691753677775,0.021674561472683884,0.002267505599112187
COL4A6,-0.021302257984110878,-0.019532265887963134,,-0.07167862838536342,-0.0040494855540368895,0.0019586016879019697,,0.10070516167152221,0.11581036485041502,0.016079604253299747,0.03192076911455121,
FST,-0.02232636288517475,-0.03197685450487852,0.050460833292743194,0.00801399658099843,-0.006186730462365125,-0.0014936337725504375,0.10842384105297738,0.10038541357392985,0.039152825747422744,0.07705923603047267,-0.11033992735144614,
MEGF10,0.027570053853539896,0.015869783886472057,0.0443455719716315,0.022896953501584237,0.015105363115740369,-0.02963329384594692,0.02122764233539794,0.1120534720160748,0.05773219363635656,0.0017844025462406769,0.08034517234004807,-0.1021286684952772
C1QB,0.013354377793983716,-0.022549278372669557,-0.06185424883486344,-0.2570220028666447,-0.016221334934015806,-0.01334446918727999,-0.11530656174890604,0.004448995106880568,0.04453734010441113,0.0604543933064435,-0.15689281002230993,-0.03147851005375125
HLA-B,0.024418875241776914,0.018835775721504945,0.012988686729441385,-0.28266757467899906,0.06349649463210602,0.036536986044027914,-0.12620877209904385,-0.05059019169434605,-0.07501552705433155,0.060796920778530175,-0.1890867817810826,-0.08949758310838321
PDGFA,0.026546443303423452,-0.018926568981196313,0.02741937157335022,-0.13248132875976387,-0.08379149298037479,0.03886861127882993,0.030244495990214802,-0.08998391931161098,-0.12247954313430481,-0.027988183791340163,-0.013126173694004395,0.010664324758368642
LAMA3,-0.028236282104992575,0.026359005778864776,0.043127429422607985,0.23105113033836344,-0.03190719693823513,-0.03275319060806769,0.047817141999733546,,-0.002845104779216305,-0.017631835505648733,-0.028037097406050097,
DKK1,0.01669933915783527,,-0.02151358625792292,0.13763485683324464,-0.016787921425390227,-0.020936467706532704,-0.04859968581440537,0.08234254951027821,0.058068825222607465,0.049088324995024565,-0.06301044463760205,-0.03300018966768987
INHBA,-0.048205509273436656,-0.0317660336646901,0.06783023770761784,0.26347777663159994,0.0008770877699518789,-0.02530462026439869,-0.0382499618751501,-0.047930324877636654,-0.0252840071411711,-0.019444499347605296,-0.012044987117723277,0.11923415571064105
IL7,-0.04006814565845164,0.0022233898262105914,,-0.0342246894269046,-0.004506920013153818,0.014272457663866376,-0.021071827388790754,0.0694675179348685,0.07740118220369861,-0.01652875696870755,0.05085966136037193,
FABP5,0.010946544426265102,-0.03856081500763076,-0.06200215191648771,-0.13684240662462951,0.05452139852554217,0.05505938121151142,-0.06760837207688375,0.04042679940427514,0.004903937579970408,0.03558413981327733,0.0749812646812084,0.00934062699621378
CCL4,0.054262409405377035,0.0012464425009895306,-0.07946509123514044,-0.09272956397053718,0.02240211071495829,-0.011584979847781597,-0.11173441494959614,-0.0017658167108808758,0.014743589605165626,0.066839057682232,0.006084404711688743,0.02768330525281782
FBN1,-0.06556294709892686,-0.0323044300371303,-0.02412782373325206,-0.09283180515627773,-0.030060133599452577,0.020056075984102167,-0.05656999602237306,0.07387675881501024,0.030463424977306558,-0.016347842333120085,-0.10455810208691453,-0.04599773649477597
TCTN1,-0.027094733925580147,0.004572021607126386,-0.014399564469604241,-0.2363047752620775,0.007427775536789255,-0.07056164468331227,-0.08313632778286378,0.12805715761145986,0.08352159821657312,0.034050619505971574,0.004034901445082421,0.03100832552335762
NCR3LG1,,,,,,,,-0.030014849738064776,-0.0400463699163369,-0.01652876574490185,0.025798596897519732,
BMP7,-0.02481002210167299,0.004430691331940963,-0.021588199198280082,-0.13013149319959993,-0.017924741896677934,-0.00985636011069707,0.001612914647483639,-0.016926998237658548,-0.0733422745687191,0.030194659369931428,-0.09327762442240015,0.01485990516564012
NLGN2,-0.002927207522012546,0.0038335461874311125,-0.036173335454604036,-0.0183815117659772,-0.029166184281479133,0.035726119701529696,0.05998565232168874,0.0958300359237385,0.008035856504596293,-0.05253330960480109,0.09145100340720198,0.008540128093717262
CCL25,-0.02639695256446405,0.012345977964826406,,-0.0448367026992288,,,,0.024685877150993695,0.07780404167608364,,0.07596881896844022,
NPNT,0.05803125969901798,-0.026323403425667444,0.010122263758974561,-0.2600909245302834,-0.035192700475722,0.05718467174742944,-0.038820545977005266,0.06187126561498673,0.05972679801185882,0.022478762420632653,0.06210300655546603,-0.10020532966464696
KITLG,-0.017218335789105817,-0.0036519681197378145,0.030112060374689175,0.04684613017314351,-0.03166879610996554,-0.041915129774913754,0.05307245813534275,-0.029084035588573576,-0.03341209336433708,-0.02859773109136231,0.03401935752337768,0.03379974430451388
MADCAM1,0.01822032912946837,0.012324585599760393,0.04647421829312353,0.09447727406277096,-0.017954227418548505,0.061894390478567936,-0.027885384422227932,0.0027705592483437827,0.08011817089441377,-0.021883392091323256,-0.014011202265041742,
F12,0.02437612065212659,-0.04206520658099195,0.01456721096232896,0.19308325061153536,0.03537938797239765,0.011515488380787111,0.07246652528914152,0.05707357281474728,0.06856120943401638,0.04226791942381723,0.0808210785369034,0.04474656562280767
S100B,0.007534944695309897,0.017058504034802278,-0.03772205182260973,-0.2821230376831432,0.038158364256603614,-0.0371194753119516,-0.08614898960450094,0.19628729331977646,0.16759278911397968,-0.039977508958516525,-0.036790442885713225,-0.12192353468161388
IL27,0.06622444146017067,-0.030910818342414933,,,0.044606884445640746,,,,-0.027522892063802557,,-0.021066968215641902,
CD99,0.027042203842854756,-0.003501166329587486,-0.03140370420382338,-0.310583834116295,-0.04109599365792358,-0.055908343235429335,-0.10399203864025469,0.12780167407764084,0.16208778552739242,0.05577758166388023,-0.06391760014792253,-0.12295148874483006
PDGFB,0.00471754557340986,-0.004831106900466552,-0.042480159318300396,0.08483433731893972,0.006533511040703378,0.0037447425194808695,-0.03073306290859151,0.019002478132201586,0.06270439995272083,0.011149365328095106,-0.04515433109506254,0.13238455733667503
CLEC2D,0.029441300203202167,-0.06650090541235927,-0.023296376566798917,-0.12818309561141247,-0.059689688665156816,-0.019872652323648054,-0.04846266075883105,0.043699472881942224,0.02346708633208689,-0.0038395190545973904,0.009954289191107236,-0.05909991872072527
F8,-0.003452933503116789,-0.020705662403964743,-0.01648940508030183,-0.05053184178763031,0.02005490419879772,-0.03164769098624475,0.01816539798227568,0.0527679746131107,0.1347468949391906,-0.009001348105893444,0.02774324033022429,0.00702588659133638
C3,-0.016875625271066418,-0.009895618311102876,-0.05696732504663863,-0.29329122646238254,0.009954865003734107,-0.05167033741938657,-0.10569057671236022,-0.05306009102066493,-0.055630408754671776,0.029250401229052335,-0.1177504746622819,-0.18150778634498962
DLK2,-0.01974306316925071,-0.021994647510198004,0.0549228004642258,0.07997317324592365,-0.03208159146320634,-0.009610909677094413,-0.03677132522325313,0.068123491437902,0.08776849161065578,-0.017631842548476655,-0.004052940887658717,0.16561404448993158
TSLP,0.02143226469730473,0.006512175082092833,0.059915260569119784,-0.14126957718170483,0.024159471330488843,-0.003752420772089136,-0.021071836982919593,0.013435941505284706,0.04655032401572687,-0.029432788410652947,0.05285560465731671,-0.056977058114901925
OSM,0.04319406403129972,-0.02849111760022865,-0.03188189738693955,-0.13003745834058103,0.011664684860142827,,-0.09007933159010917,0.07382223466778318,0.1088928175172477,-0.03834361097842618,-0.09126529385718035,-0.02911612328407465
PRND,-0.01733250418104153,,,-0.0390265491070028,,,,,,,,
SLPI,0.021276224256005897,0.015610767539827803,0.014523256356086414,-0.21000873487211247,0.023866589021131146,-0.02660113560964368,-0.01815873971800456,-0.0821780448501047,-0.10284121944212607,0.0839528636108413,-0.1762930067404721,
AFDN,-0.0017771243255831873,-0.031053627848344534,0.01874328345697686,-0.09459810363160687,0.021660726474886035,-0.01000915296693239,0.05177583247944344,0.06423346009674233,0.06085122265906207,-0.04571792751443688,0.09049208474835851,-0.09591990319938794
KISS1,,-0.022995466715102778,,,,,,0.036383390940436244,0.04416779646688928,,-0.02638534369662586,
ULBP2,-0.0782371897233053,0.02751094699034037,0.013239053903272006,-0.03474525475185528,-0.010032471948759636,0.020878755156529472,0.050344958808646985,0.10465412017424851,0.1445436806159298,-0.024722359845794486,0.049418291496711605,
ICAM4,0.006376444489659434,-0.01430956104056622,,,0.0064293305027513575,,,,-0.00038516752086393896,,,
TDGF1,,,-0.02294190512937333,,-0.01530626867037742,-0.02136558418688207,-0.026603729802562922,,,,,
ANGPTL1,0.01689289018321289,-0.018789077350641975,0.04846794014014903,-0.18240114704310784,0.04199471195944371,0.02296723005568748,0.04199836374150982,0.12475801204135527,0.04905102399077045,0.025102007837950812,0.04173399538697534,-0.059206744917471466
LTBP1,-0.006778875685251626,-0.05831335088893468,0.00774539190546477,-0.07199644827127975,0.008600809110845388,-0.059818345912223445,0.03893765475501204,0.05768335264845011,0.05550371013518182,-0.022230590084378814,0.03263015393203401,0.0688550363855985
NTN4,0.09025449004835832,0.009104525740838402,0.08380734826922911,0.04963263577563109,0.022933780886812423,-0.024418958845761316,0.09844137146091152,0.07808138277275642,0.06935928712983008,-0.00801141823335765,-0.041328556557985084,0.07438583844829529
APP,0.06495873269007595,0.032587225714237486,0.10204864885325086,0.2161583185274616,0.0001582255990100927,-0.048333085157347605,0.11021271934586924,0.030414124006686204,-0.049625932343121786,-0.015896479179218843,0.05452498117665642,-0.0024605197422680864
RIMS2,-0.030836218093318355,0.014278683162561121,0.04419805708285182,0.27387289699598694,0.006678382323094392,0.005830378278504505,0.13558119267152927,0.08927122463560515,0.020876973447159202,-0.001560724910032296,0.023586343425509824,0.02261532776298079
WNT7A,0.024574256951337758,-0.015743747181599547,0.013022384353994118,-0.0375811920525374,-0.05299206401727274,0.07396926230968423,0.05638843609975891,0.041758074920686755,0.023961010579060655,0.16924819413439607,0.027064670464209645,-0.03950407506580834
GAST,,,,,,,,,0.0020260857771658494,-0.01907737484324861,,
GPI,0.010399861306589687,-0.02360477217559588,0.09080626500059243,0.2530088794642709,-0.07934864091834574,0.07566727110221964,0.12797538524662386,-0.13188235985745328,-0.12056255171646652,0.014354884660958035,-0.07813980814958552,0.1545476282559878
IL1B,0.03764170880574554,0.015053815327421798,-0.02435849886476707,-0.1374360388534807,0.024597701088269936,0.0016204048347510452,-0.055457002377913824,-0.069886080987896,0.04524723010982804,-0.05056235000147544,0.0035072494623710356,-0.09340313946615314
SFTPA2,,,,,,,,0.07640115640619363,0.0452533590910985,,0.0518295965393384,
HAS2,0.001436335214702865,0.027018196661562903,-0.05213172946895338,-0.13164945463542482,-0.0012901823255872808,-0.015535352998521356,-0.007344167596643146,-0.02942989454740884,-0.1119015540871327,0.008427896111648623,-0.012265378433152256,
IL11,-0.023605608056772014,-0.0276257308601896,0.06523877464512884,-0.02267483427797968,-0.03466128120953168,,0.004993347402106811,-0.04339319904329147,-0.016908517664086044,0.00481715456623125,0.052339993331484785,
SEMA4B,0.003605950464065047,-0.021990704777036747,-0.0015937072975862688,-0.2432328325102592,-0.0703424219037144,-0.06334658677985436,-0.03386603579626952,-0.011991458807627323,0.003895744420243801,0.05429305430566703,-0.04725930238601504,-0.0553057709269546
FGF12,0.023037384495764042,0.008890274414472323,0.01608732368787605,0.26788969525107326,0.0602045727081715,0.08336646239725126,0.11195300368203386,0.11329402374485635,0.09268263337957755,0.007046682200503468,-0.0036689277823780783,0.08242774570041846
CP,0.03201059399622266,0.004055165526917619,-0.028440686156099796,-0.1629214336341858,-0.016674561376397348,0.01195407760016992,-0.04621285678571979,-0.03772274613424806,-0.028315245355844443,0.024643191207175265,-0.12876594070009667,-0.15292344312328415
NLGN3,0.05988438330912389,0.013027322356072934,-0.025529686638814202,-0.178001273937607,-0.0233120610224003,0.027977322483833524,0.0872527168529981,0.13483060612085268,0.03333058294809965,0.007981270657370306,0.08516560823055351,0.09870306272301245
GZMB,-0.021297008842559154,-0.018185875110873998,0.05105875814269854,,-0.010701405218426439,0.013222604743540492,-0.03592974111803125,-0.041798100294568666,-0.04365684037781855,,-0.033392084456767016,
PROC,0.011852981081356307,0.017518678576174184,-0.023286768017534102,-0.118952919520076,-0.011322047098364697,-0.014320645024855534,-0.017890870986565357,-0.0008063413411963513,0.07684817007169449,-0.05056235485759742,0.06871808144120063,
TNFSF11,-0.01603076816720284,,,,,,,-0.02708581776615543,0.025911591741462577,,,
AGT,0.06746266150228011,0.018328344203728093,-0.023511955423267575,-0.3303577362820173,0.07363123983573384,-0.05254457919273924,0.014084154852265777,-0.07648604718683094,-0.12376820356293697,-0.0023254757495179326,-0.12034983863543482,-0.13159959827323212
PTHLH,0.036785477747651146,0.022109419734557406,0.08409729828577513,0.04916935707099888,-0.02240410733812215,-0.01624863362116261,-0.0014652750217735593,0.15065832975750293,0.08510319989068507,0.11401780659066764,-0.017805522344645115,0.09169944729182129
COL1A1,0.016082120215208422,-0.023441042301081537,0.06252102972761198,-0.17656694684918553,-0.04877107112634644,-0.017018874894172926,-0.06206908261076363,-0.1392086283381564,-0.10015253567399421,0.0663614575189849,-0.09045135636824056,0.0966320624839187
LAMB2,0.06164710352475861,0.015483351142355576,-0.02735376394926325,-0.24483902677826455,-0.03237970146498576,-0.008793079601910546,-0.019283943704266327,-0.012652017589099748,-0.027770031942849757,0.030868914386831207,-0.019907497211392008,0.05502755949026534
DSC2,-0.024597711499097074,-0.013468953378403791,0.01956690183255165,-0.0620727114723499,0.010524956347157501,0.06479377967598113,-0.003782043380451116,0.06284669552934957,0.07392699201532354,-0.02443291321958365,-0.025302927466016617,-0.004534274690107585
WNT5B,0.009102447661527499,-0.012294328277509356,0.029274573969498518,0.03012874893209767,0.03410089576823794,-0.03226187414896449,0.07105581380777078,0.0333402198318646,0.09167475799046855,-0.038230223482982655,0.10107493285566145,-0.03828052773508525
LEFTY1,0.02032743263293458,0.023205173325286953,-0.029549868133895554,-0.0372027536511298,0.03868511119647752,-0.025654819489183748,0.04022636138414785,0.11268436988327846,0.07669749843772268,-0.008634008745038587,0.08266804899545517,
FGL1,0.0041782097241847465,-0.015569312014435207,0.03134640447016656,-0.031252572253657136,,,-0.03726920625570146,-0.02325590499871433,-0.022045124928710635,0.1093831889124784,0.06369909263422124,0.0761734875146932
CXCL5,-0.025722097557405236,-0.014309559481268061,0.13457789381909016,-0.03861063867393007,-0.01864712429395709,0.010670824647761713,-0.031079786096014972,-0.06476231572708292,-0.06237927875269918,0.08798740820243633,-0.05400008203431608,-0.03828057089833672
S100A1,-0.011645245356128308,0.03434231419256989,0.02616644222535293,0.21494798684176403,0.038006309012439586,0.007582815707442879,0.011524020676211217,0.0535140627716725,0.11396907296408267,-0.04459031965648986,-0.004962209247195642,-0.07680244953766245
C4BPA,,-0.008663714309544487,,,-0.022163722351252097,,,,,,,
NPTX1,-0.08077785773709546,-0.03058495986163364,0.02121941703842609,0.2804735712823251,0.037141888332727406,0.023913848155728074,0.07531522359129546,0.036123713784503395,0.09559590807267912,-0.015832862417086604,0.02535785953616051,0.14162498975852447
TGS1,0.008205325770680274,-0.02295210995114478,-0.06178712618733056,-0.08045420382289091,0.055446495076710636,-0.0005658125632503094,0.11550998690305225,0.04816592009980491,-0.019935560042871964,0.008580234118901053,0.009484742882133626,-0.025423758302965768
SST,0.06428603173766584,-0.0035961420500914406,0.023990088580023182,0.33453066073041887,0.032811291299823846,0.027309171666238714,-0.059601609350201104,0.09607600508325997,0.028934155666953155,-0.0026148719676712196,0.03771406239140258,0.02978249209120187
IL34,0.0373011177670877,-0.03333758110902466,0.05666039470334038,0.2642533861005053,0.08711012881553896,0.044402584636626864,0.12142892293320866,0.17580461181571955,0.013877108898148856,0.044006889305490446,-0.08277693618017407,0.13821001724602208
DHH,,,,,,,-0.021339154970423314,0.00884101702349606,0.05531033830787403,-0.027887279548481837,-0.0635224170422243,
XCL2,0.020241798932948883,,,,0.036011727852413515,,,,,,,
TF,0.06049520961633636,0.00820664262343395,-0.03190864608988199,0.01637929909607374,0.03990020655480394,-0.03380148073070693,-0.1203343020065259,0.06427524579132149,0.03532551282970021,-0.07905667122506627,0.07430203291444926,-0.1692214410429218
IL33,0.07755205420787137,0.011883958312008565,-0.02449758201783411,-0.1476935652430885,0.05106260049129572,0.02412798709821584,-0.05700234197717106,0.05894259856380887,0.02280499329590914,-0.021714462447791155,0.007113587808162349,0.02740441625309197
RBP4,0.022153209899526065,-0.029137525554935876,0.11050700553493124,0.25460553128090585,0.03446430306149693,-0.0166512155549641,0.07385848525531367,0.1364696424301242,0.15503132466845332,-0.020985309885002138,0.00968037115121279,0.10694271660039278
CCL19,,,0.006361338187075012,,-0.014159398644890579,0.04690372883031012,-0.041848180060827356,,,,,
CCL20,-0.040672521220795385,0.03836149883662585,,-0.03557277923483413,-0.0031327326852073475,,-0.038249957127722306,-0.11246430985532863,-0.10604450479369434,-0.017631845100227986,-0.015404445015795982,
NAMPT,-0.05583976099029883,0.030474260541471884,0.012420910415759242,-0.14387035138178816,-0.03361061277073401,-0.046970246777582936,-0.06365326616985574,-0.14754649042612353,-0.1721033212866361,-0.008225632560435622,-0.12713139035637164,-0.002251661714204205
