,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NMU,0.05289143015285837,,0.04311654235741485,-0.028571535508227205,-0.018749986168886464,,-0.007603657002940702,0.1793480759221859,0.013678591772212196,0.09433126559152748,0.06166422892893651,-0.03714561331053479,0.03247525806274608,-0.02474354525698893,0.021613707947040435,-0.019414524281827536,
SCGB3A2,-0.03221488336574975,,,,,,,,-0.022022738406701978,0.10863756490313202,,,-0.019805645601112077,0.033580525482951755,0.022012204690487484,0.07426737422340146,
LAMB3,0.0021979312908953913,-0.029946106297133266,0.12803165815990628,0.10407950040360876,0.14304702924917534,-0.037572214083152644,0.11531712389896427,0.13892402945490068,-0.010907744770996252,0.028380624104176966,0.044103914876067615,0.1508913259889137,0.049288914287403715,0.044694407347516535,0.14136386180743205,-0.061966259311186433,0.2610940094219679
LGALS9,-0.01853692875300283,0.006376811136856922,0.01204121591208877,-0.02714142065022626,-0.06877949158719972,0.03683069290426866,-0.031062732543666642,-0.2315787301383024,0.000312184061730048,-0.0011287755746541412,0.0464027809895096,0.04813821126357152,-0.029154352182893185,0.009016607192997642,0.047804507151850396,-0.0010213803759548017,-0.0008761018368770041
VIM,-0.0815499175238814,-0.038012435514765665,0.01967822598452911,-0.05030636828698067,-0.0988353547982776,-0.04427918661576048,-0.1542507873346448,-0.235143091608169,-0.14070602186960973,0.02497304784925795,-0.14133532415923442,-0.04885079369047276,0.006901632543135939,0.01668644800491386,0.07116112560242928,-0.18450232405674413,-0.07112595828626513
PLAU,-0.03407067629164016,0.026357105667635706,-0.0004216653393987668,-0.01950071953034984,-0.07814600883678645,-0.021446343015326292,-0.019714088098340216,-0.08298255466922871,-0.09585327666990943,0.09359343025547706,-0.027771515880227002,0.08712324678591235,0.00223450340083395,0.07317604569809573,0.11448014490204644,-0.09611114949730572,-0.040145284147711145
TGFB3,0.04569917706036736,0.022715936233971418,0.0016553206641237467,0.023940694820696544,0.007427133619720703,-0.05006493351452984,0.008446252796884357,-0.05248371493346071,-0.09010484570644282,0.016849796031940614,0.012755182552036242,0.049837125460132914,0.07918052704577042,0.05920835590887514,0.05428821772986634,-0.0009928990776015287,0.03039228551561877
APLN,-0.04776376526844406,-0.01115668000433219,-0.07560305044716216,0.05018047745742566,-0.08417223857315437,0.03426450972039043,-0.01900793516408797,-0.03785464866236769,-0.09740997553893804,0.10110230328319121,0.07396466822646078,-0.01878447470676941,-0.0017369498983741095,-0.05707339080968005,-0.02680720487257721,0.03795576758775862,-0.034875879918837796
SHANK2,0.02186416887749664,0.0176850653450332,0.0854179928946297,0.07143077424701857,0.12363723591408626,0.09845050241265933,-0.015441901943982364,0.15891508558010906,0.08041897934301787,,-0.05634955618819954,,0.002162767804686005,0.05487527351957007,-0.004098548418509487,0.1541269920413909,0.23733731487732426
LTF,-0.005275592091818545,0.010019917523049713,-0.007486560677190785,-0.004864878675992439,-0.058743581589816296,-0.038884385545197235,-0.0464623443306217,-0.20766605831898086,-0.010840527761562652,-0.05831740935759737,-0.07347471195786606,0.023641401129235785,0.07880729342099936,-0.043989502887425105,-0.01436526085978482,-0.06080855198122556,-0.10008827771949023
PYY,,,,,,-0.016780700258317138,,,-0.013210695045984627,,,,-0.023125042632334294,,0.04489498217909688,-0.033848869660609744,
PENK,0.01984661483129698,-0.028018556940858266,0.17863190602307633,0.08209210496115515,0.11741041691027816,0.07682737878155232,0.09023185140536134,-0.018535820310640164,0.00538556349229431,-0.01918354169883846,,,,0.08067752467401439,-0.03358647029336136,0.10052358247292803,0.061662483380642605
CTF1,-0.0010630941781686128,-0.00839401981902246,-0.03552622248542247,-0.04877901266861744,-0.007436883264491972,-0.03228172089320694,0.0048054168065557665,0.013707063453484334,-0.02408042368837603,0.03489479766403427,-0.04673470035604217,0.038776575276511,-0.014608987191685267,-0.010910384987402207,0.048007919939292085,-0.09420661750465378,-0.006048455430599908
COL3A1,-0.022092866826602633,-0.03340058793448081,0.05201969580563084,0.02921695832425562,-0.05546636010456883,0.01285341790459767,0.025915976643897488,-0.06793850797623538,-0.03919973799814842,0.1354858324592589,0.1213449060427307,0.1643860368599932,0.08064726073584014,0.13289949205589222,0.048538773789516314,-0.01803419456750358,0.03528627176407277
S100A10,-0.07353159612769372,0.021351554900337567,-0.06331194040084114,-0.048250861147588295,-0.10188270131021315,-0.02658063851302603,-0.143864295765732,-0.22347260515301237,-0.09996514841521932,0.016710986986931374,-0.14887213383020012,-0.10835583350275309,-0.021399328564619825,-0.006699634287898853,-0.07282590687063975,-0.1364090345889224,-0.08173966285880459
FGF13,0.10388713511636716,0.014381681286076075,0.09951139492388973,0.04652491946088268,0.13393167913210177,0.01810357632646852,0.10570121159551557,0.1993904026975903,0.13055277874852586,0.08538012746693767,,,0.033932540170603605,0.027694541251073127,-0.00011537500597331864,0.06595827194736704,0.1704757018805836
SEMA4A,0.036439408670903096,-0.0061569511039690486,0.04772923784662355,0.0032248396666708285,0.052378865184925405,0.008662033532810719,0.020140160197056816,0.10929082614670317,0.04076863856156001,0.047924201169351095,0.021554982687169516,0.04258912108246913,0.04089906513970605,0.006554054044644688,0.09554381039065718,0.13239458724649528,0.22021764962196647
EFNA4,0.01757722931560134,0.032840248674103255,0.09685378355580863,-0.022820893934550612,-0.005475982424177071,-0.030082041936881222,-0.015308574178427192,0.007650950954823307,-0.007280036896014837,0.08327236311064055,0.006289574275944747,-0.01644935493256784,-0.01983607212745794,-0.04496497064429595,0.06746934123492396,0.026335568801881242,0.16236245801992585
HSPA8,0.040668874371499984,0.061774566435569216,0.1386031612827406,0.09442044542353803,0.043793828772947796,0.04095608298645859,0.09826497557825238,0.125029438383435,0.09615852859558748,0.04793121208351755,0.07174343117656343,0.004577761356700347,-0.000889524919928235,0.029123683612888182,-0.004043379632623078,0.06192547207429635,0.15564559223624344
NPB,-0.017925582101171466,-0.010485320964414836,,-0.04459746713111946,,0.07493112269452296,-0.014173496735290062,-0.013268251459855905,0.005886178141075891,0.0029469458640053203,-0.03527788731217457,0.01789076672119887,0.0027968673754139193,0.023023732408296176,0.017739372955937485,-0.03629833956441994,-0.012338407718443615
ULBP1,-0.037602348685426265,-0.017968690649954572,-0.013296214158892998,0.05254595135098836,0.13024839068002617,-0.02058370453147455,,,0.008179181957789008,,0.0052865937865637135,0.023070088636439938,-0.021338534710117905,-0.030242611036630614,-0.017397544751880337,-0.0007992035833334962,
SEMA3E,0.04521252409351044,0.01812254172075106,-0.0638921575173945,-0.047648876660389715,0.02273310507347948,0.02009049955358072,-0.01735503414986998,0.026218629682425852,0.08507263612194503,0.03223375847706631,-0.09303996338023382,-0.05108515227132906,0.020671074302719354,-0.06785877209004312,-0.015746526940039134,-0.058316490402312446,-0.08378698564307674
FGF3,,,,,,,,,,,,,-0.016585589439808073,0.05168335411302671,,,
ADAM9,0.030663922716431532,0.012794777518083307,0.005226822059979266,-0.041766938423251555,-0.11476706669284176,-0.025730399789948084,-0.027473889910550324,-0.11115912088099361,-0.05955299754430034,0.015631813690721703,-0.0009391998524360338,-0.007403110535930599,0.0158870378180412,0.028981224275242416,0.024950581185673303,-0.09744349891118118,0.0262093054582617
ASIP,,-0.009658804012609186,-0.020986850978725883,,,-0.0034859816992355804,-0.007745064087755579,-0.07900285398667914,-0.01892943061539688,-0.04214593643316996,0.026055938113791265,-0.0315954765637225,0.005822669694393507,-0.0083637901236308,0.09028640241058945,-0.02074210073180862,
IBSP,0.0069834438748043355,-0.030288475380978085,0.026076337253001618,0.02454454823339606,-0.042447362970894756,,,-0.10980019550113844,-0.01264403488714876,0.09559811319889931,0.05916207754733465,0.06411780547774558,0.03223345346273535,0.0425010555517385,0.05942602471471414,-0.06911599255037769,
MMP12,-0.018206530580478757,,,,,,,,,,,,,-0.02119723183801847,,,
FAT4,0.0006383845372123979,-0.010457202814269552,0.16316235854580188,-0.011736692901016017,0.07000292169189716,0.004945458647581799,0.017209991739217254,0.0097858129294544,-0.02810742898260868,-0.025231694693692325,-0.07225619510723225,-0.061634472519886324,-0.010206979676202455,0.0026490171708032097,0.03637350795217104,-0.0033426699819159938,-0.066208169914201
MDK,0.041892473730964115,0.052970023776844094,0.10533133295168019,-0.05668502220595754,-0.08803536679308033,-0.08384445099382774,0.05048458667514018,-0.09936959110169274,-0.12609907007575988,-0.022863213280563732,0.08009928913462179,-0.03635650425726181,0.028265805072910166,0.0034123803175231527,0.05161244215650971,-0.14433714427947936,0.12286912334510358
BMP5,,-0.015839688671872916,,,,,,,,-0.033043034700131216,,,-0.02335385632875868,0.011109703365945944,0.105756379584641,0.021532784855212414,
CAMP,,-0.018760325476285967,0.014679596468266304,,,,,,,,,,0.021734592080957734,-0.031041183565523458,0.012879425573415699,-0.03429062632205364,
HSPA1A,-0.06965559212938205,-0.011775534457136699,-0.018677522056633915,-0.006340192907810059,-0.12601906354133352,-0.03378230117093205,-0.023510488619270818,-0.023749327514448214,0.018889846426679097,-0.004541649307996415,-0.11219154725797803,-0.022576919790141297,-0.04968633119132544,-0.0028999340957312587,-0.008103222548936024,-0.004758220282148611,0.019799148511052796
SOST,-0.016145140091684416,,,,,,,,-0.018194403323738,,,-0.018876495676541812,,,,,
SEMA3F,-0.020359967407412537,-0.00048690284642289975,0.14394637251693224,0.02398879161302738,-0.013151582661410083,-0.035029102854265234,-0.012611189394412789,-0.05184703180378858,0.005226738715513829,0.1116062442002033,0.09126607807225222,0.07238349543988891,0.08771570496919322,0.05963872474863934,0.14205182396312258,-0.030018390880797767,
ARF6,-0.04844483764800324,-0.03930132782825007,-0.010084997123383201,-0.006483838219930932,0.017637739695865056,0.005901525274179301,0.006566562031104558,0.018725154237167082,-0.01101690876990468,0.01997026799731493,0.0005484431606281016,0.05455013718186642,-0.009639164833878123,0.009548094545758728,0.01931369301313435,-0.004516343356284748,0.07206382606439583
IL6,-0.03844063592097418,0.05692320548358719,0.07526459277631561,-0.008874557457590493,-0.03899293113023263,0.012933836829901669,,-0.019274305506492402,-0.01878453779375753,0.03183341199406739,-0.002839373495880503,0.015896990359868097,-0.005359765546686106,0.038179758788441265,0.07656137529817685,-0.08821110433248017,
CALM1,0.0724803316462758,0.028413253947376486,0.13401033979627416,0.05982455424747627,0.13313773738249152,0.005164648501381135,0.0988564137378426,0.26027229409449115,0.14829875468323442,0.021994550815478277,0.0549717071214325,0.045428633116671606,-0.005558882960867172,0.025802185798406582,0.01723015855178711,0.15818179253558515,0.24530624163204987
VIP,0.02503835240437574,0.0010747725441312976,0.16475682522348103,0.07330469640249943,0.1524486068349783,-0.03257144007888224,0.017531419617139048,0.241139791581481,-0.003648896839560873,0.17555863309204525,,,,,0.02896374673657635,-0.03153562191181564,0.08849270797340412
NMB,-0.021900536321711364,-0.007864110306177534,-0.00929784081094032,0.01868636278618056,-0.06696546937976197,0.027351461087459995,-0.07055502364963516,-0.11453704832683125,-0.09202222333953528,0.06853177512891458,-0.09269682384837227,-0.07593236541342943,-0.05252491574142994,-0.02037999362068765,-0.013099671546181153,-0.0898000497253846,-0.02254913891768641
CCL26,-0.034178600042411265,0.019570292712932383,0.108988175724994,-0.028821136102409804,-0.03752830999694268,-0.012460469495613873,,,-0.020861542796224944,0.0686134118730095,-0.0291138270383242,0.0901689698777354,0.046510776866146464,0.0054263621310123985,0.10765809916665692,-0.03168045657190731,
FBLN1,0.03141411789461093,0.0213857972300514,0.05038824401950549,-0.0011691818417213181,0.044793963532795,-0.009067989929070862,0.058017983702418216,-0.050555576116241896,0.03186680765210798,0.00243548701133988,0.06283243808766455,0.12473860877075474,0.08176967606444512,0.08850833654328386,0.029881373691782898,0.004748813938801172,0.08630801336552148
SAA1,-0.05097963161920211,0.03137461801782808,-0.010698758608600643,,-0.024855776242742315,-0.007916525775637206,0.024317178883415985,-0.09612557333392635,,-0.058108094347070746,0.12176877983217366,-0.06813243444709657,-0.010250840483559375,0.0014045157525457575,-0.03082540610029727,-0.07580741964084106,
MICB,0.0018176801384877385,0.03796497760287613,0.015311821680853708,0.07419574886949554,-0.03608087194027725,-0.0006011730155343814,-0.0023294557172437434,0.02726579695247563,-0.033346595660333274,0.06789368193706646,0.09555814017390935,0.03558276461596928,-0.03291748613234519,-0.026970696770422894,0.051936589061726754,-0.03624524942308136,-0.0330001764626805
MMP13,-0.021542100547981485,,,-0.02719899925718108,,,,,0.04161907088931855,0.07099677761508252,,0.22135112980411392,,,-0.0335864561043108,,
F13A1,-0.0012464432272956097,-0.005326492522463953,0.0981954915987267,-0.0415532786673049,0.009211050468609167,0.024454739482655356,0.015826840348817362,-0.1089698655534671,-0.02696320240755771,-0.030727211177145424,-0.058244053886402795,,0.009313263297621686,0.03109833059699849,-0.023578048948000422,-0.09295770179819794,0.056023447582548756
CXCL11,0.011852954871641484,0.01524041378601095,-0.01906336752788884,-0.006560156554181954,0.005527557688622358,0.07097670142641294,-0.03100937392440419,-0.013003359665771682,0.006604171417488648,,-0.04183366032033086,0.08380220263364116,,,0.029386106745970343,0.004807786670475201,
COL5A2,0.01269107880274236,-0.02930905098130235,0.006775666323675126,-0.018713593753956707,-0.06947571845950155,-0.05887746913012989,0.01254019673514115,-0.00973464812165802,-0.12225427764639096,0.10014162900928625,0.0861054772423957,0.13406833350109973,0.07323242692495475,0.12528500401838094,0.0707600001726863,-0.08586923492427019,0.30456109918227703
EFNA5,0.032833454970102496,0.03893976242065634,0.1652788187036731,0.03880816269636573,0.07785579358991969,0.024637788598981542,-0.01966664639109157,0.1332306319758356,0.0827450502064853,0.027958263797390616,-0.10341255453389715,0.07387465052951228,-0.0032162048442484757,-0.008085106864705803,0.0683572450585656,0.035703368212997334,0.31423714420875815
AREG,0.011476866420940332,0.02879701690659672,-0.011232503153033885,,0.03827691819263183,-0.03856724519100904,,-0.05659833299164548,,,,,0.02742168812924134,0.02409959895724399,0.08181913283399829,-0.017242460938632166,
EDIL3,0.04726182312846708,-2.560677605785509e-05,0.14138843644332305,0.05874781833551996,0.02707042969770021,0.0007229584260589793,0.0837774702873831,-0.17047491550306512,-0.01031592059781451,0.007965845932231739,0.07892850165082373,0.2209749722217051,0.01917314867236104,0.014974402328838765,0.05490880149575087,0.09218138271277546,-0.17116973456168774
CD86,-0.053645260798468986,0.03471623444288655,-0.012234464305949638,0.022564379828442706,-0.028763315752979097,-0.020611528151439868,-0.032130402487581936,-0.03448528388848005,-0.030283057554102,0.03339835307782072,-0.03510235757662122,0.08733272165656793,0.022410716198117967,0.03477334853132979,0.0017992481392958698,-0.04218899885419423,-0.0857580576509826
AHSG,,,0.010524811863288566,,,,,,,0.024229206000188686,0.013722691407300801,,,,,,
WNT9B,,-0.009514359950649533,,,,-0.014771263609554556,0.06887685334766276,,,,,,,,,,
HRAS,0.029964257469154133,-0.009645779176644222,-0.044090062267863606,0.051012729958174845,0.08135449173804839,0.015149718585076091,0.03610657545648342,0.13004079402051685,0.015570674633283148,0.02706478325023886,-0.12704620110957232,-0.020318475990863595,-0.053958868845404726,-0.05520977255517323,0.04476462447134035,0.0533198310122179,0.0934922404046733
C1QTNF5,,,,,,,,,,,-0.054834346088036175,0.10132573851772418,-0.044014441875370916,-0.009661687126825897,0.004645324875190047,0.007473675572245459,
RLN1,0.018649352759816502,,,,0.040145846503979746,,0.007408672781104122,,,,-0.041191915016827556,,0.03072627252565262,,-0.02639550669390415,,
COL4A1,-0.02141187075870962,-0.0039037881783306632,-0.030083107769933008,-0.018215747451034752,-0.08496002579469164,-0.08491025713942728,0.001548478699581078,-0.09079903713317898,-0.04274472630375292,0.15843097539839257,0.11718888005050081,0.1770836503299315,0.10036602735564626,0.11407492966114263,0.05463816448467392,0.03619777708303288,-0.06171298790530392
CCL3,-0.015842171225121,-0.019182573266689287,-0.04797517469644574,-0.052988972721678976,-0.08435198449110182,0.0006690682517427566,-0.01559000555248472,-0.15001410301593918,-0.07354382603419568,0.025126436857371728,0.04308538264914632,0.11533841341795563,-0.006073099138543752,-0.008144787620673537,0.0815382141686046,0.0559619364981284,-0.05677077024333577
BGN,-0.054567404068541464,-0.002227500449503974,-0.042842964727262865,0.015781506474948137,-0.048708429247133145,-0.004116246528292818,0.05054290011324442,-0.14418548635799103,-0.013855440174842706,0.12331028025946729,0.13919064446290616,0.12300189328333297,0.04315093815754344,0.09324942939242907,0.05000486165544086,0.0026237814200675037,0.017355545566562876
RETN,-0.025281872357192925,-0.011739518485046813,0.03406453926347618,,,,-0.0248392510959693,-0.031008796809858852,,-0.00470799870454357,-0.08603253613172894,-0.029887354968845894,-0.029313086961157114,0.02937033683570985,0.01716244596026736,-0.022871992735146077,
S100A9,-0.03056826964067952,0.03294442540093006,0.0038840132355552823,0.009985587861945571,-0.07762929335307069,-0.05379749156974198,0.03860886662810467,-0.2052679136745645,-0.051437611923820674,0.017957349153348737,-0.14925171865400239,-0.0036184298423340136,0.0030187644461110536,0.04425353138453793,-0.02349093967764471,-0.06177494717594251,-0.09199437756426568
HCRT,,0.08498303666789224,-0.05289950295104343,-0.04892532254153167,0.009117784865278908,-0.01770513870259771,0.03171012150780092,-0.01781329195010013,-0.008928517123496378,0.031349096079651854,0.014251264806157392,0.08326585881763227,-0.008573864557924525,-0.012877680605195556,0.06702155476064386,-0.041555172655846365,-0.04230653736080849
FADD,-0.03505347717652208,-0.0009242716276409804,-0.029906583791545725,-0.043329972309637976,-0.08396974806856408,-0.039867075612566055,-0.04625450799705399,0.05056591596655493,-0.04542560634285399,0.05451508341068741,-0.00022129667862261934,-0.006566807685907279,0.04019124387662568,0.025885233048931214,0.03194495137770677,0.05893652434393159,0.05237970753160696
ACTR2,0.04205208899528546,0.0005810973331331545,0.025112062596266686,0.01954405429233926,0.06964664855828022,-0.02960263139450646,0.006549748087403836,-0.030880878143448257,0.026289449430048958,0.028499114713468467,0.10922364588122332,0.06521617254456318,0.007969518684357474,-0.031511277074108925,-0.01542352692342685,0.08545995129777857,-0.01875036085240906
BMP2,-0.024775629966517925,-0.04165652751004744,-0.05491374872939712,-0.05627275267726994,0.046994762683188064,-0.023009029630212306,-0.027703037265583902,0.014930221241234175,0.038752441197808025,0.0817566338805442,0.01712457053814336,0.07174020727526968,-0.004498652363284133,0.005844426806996585,0.03954512380816707,-0.05213517764673809,-0.07115803955094542
PDYN,0.061731330313245084,0.01745529496336826,0.12989184885611163,0.06290184538216817,0.18187633933477623,0.06299855354753035,0.08110625153698982,0.09193066547275221,0.12342977997082964,,,,-0.006089537623822697,-0.010694662151724944,,0.05295951921030744,0.3168219447489232
CD55,0.012622011558268417,-0.008341134555767616,0.07843043534830943,0.07570040669407102,-0.013442688972040123,-0.01870947814516393,0.025196606353800693,-0.04383149117527951,0.02038209790150597,0.14334922336730005,0.10983286280139495,-0.003636797700945792,-0.037690000344071925,0.07416103668494524,0.06872142183685458,0.030902848101648537,-0.03922177860470688
OSTN,,-0.0047938118216626895,-0.015877451932568416,,0.09748975799448653,0.025474611275978984,0.08926956282800393,,,,,,,,,0.05914578167743921,
PDX1,,,,-0.03958710724840521,,-0.018953181025979957,,,,,,,0.03755885394522525,0.011511493783549159,,,
CD6,-0.0004151602969465257,0.08370996849958032,-0.01997194356388817,0.029528447226418418,0.018346749593745038,0.032509603566728246,0.03005563733811117,-0.00552993214485597,-0.01663519695581905,0.15207740814892373,-0.042466982224066606,0.023916827052445567,-0.020775755698751914,-0.004279424149425146,0.03200604561205502,-0.024994561816320694,
IL16,-0.020857383522870712,0.0013575564479338116,0.036725562390885036,-0.007482166520966463,-0.04542065665429883,0.022616145355923094,0.042482943737757746,-0.06934692124491576,-0.034087647917584736,0.02375419008605369,-0.06039415999518211,0.005695503509387379,-0.0014630879684579294,-0.007489116435839512,0.05735449440734436,0.006109770885032692,0.09752008770328385
LAMA5,-0.01939133265931985,0.016113864973035262,-0.05356751893571441,0.005054514496845631,0.008208930351783043,-0.03138218866733914,0.0022228168079959777,0.048668295925144676,-0.09925893535636092,0.06999598157242841,-0.1368669368498067,0.08064996206721488,0.03949468119694783,-0.03779881408984829,0.029424650751870264,-0.03443917193012951,0.20103293047163281
RGMB,-0.006406321098522749,0.028600430528436086,-0.00022311240500524085,0.0024091988179910768,-0.008509092011467975,-0.006737698217257707,0.06944775454690291,0.13111282299569169,-0.03888660297606962,0.06018746348549659,0.07984998348970797,-0.016538985847679738,-0.014628551665687984,0.022831208710960452,0.04959300453618661,0.005557908945626704,0.06506107543765803
INSL5,,-0.01628528359066353,-0.014138100769873306,,-0.04347390491790161,0.026260730197177097,-0.03708968374106459,,,-0.01522487411776494,,0.0677997631508961,,,0.047918072035770844,,
IL12A,-0.027333965520799208,-0.01461280090042219,-0.022763974426713407,-0.008866460259915575,-0.06516871709227268,0.01121851297306488,-0.027838010840451465,0.07118637132792976,-0.022644934530762134,-0.010121383444540001,-0.0018100488980898274,-0.03361087384760893,0.010361708446656048,0.006609826680528909,-0.0020738353735686157,-0.05904226055233587,-0.04833980913384022
S100A8,-0.07273021295347191,-0.0037079469933294284,-0.019969081430558377,-0.04326135304421628,-0.04658475485532098,-0.05275276292478853,-0.005793060041511989,-0.19763390142769396,-0.07365922920191215,-0.0544215901526934,-0.15316455118584715,0.09572419971017422,0.008870955499475081,0.08092294152288391,0.057466611930884315,-0.015121021212225588,-0.01632848413949433
TAC3,0.05209778522088119,-0.020263143363127692,0.1190649335602866,0.07656108280262028,0.11961602957567968,-0.027809488433476425,0.057082280289582336,0.14800302280575248,0.014338915029616586,,,,-0.03108568947465616,-0.0008577342178121536,0.04737930804865995,0.07177934517363949,0.10563890915790376
TAC4,0.07121819376640104,-0.018368215482844688,,-0.034925629738615654,0.05080742328387045,,,,,,,-0.0741739673299228,,,,,
MFAP5,-0.0028658528143546626,,,,,,0.0060460493211998605,-0.01592048452230677,,0.08133769132495804,,0.04547707263299727,-0.03601980769870268,0.010354003439456529,0.013238724985305504,-0.06608130006976255,
CXCL16,0.010250746329015474,0.013227620388656568,-0.06974308716272742,-0.11185884912543337,-0.09420652427549793,-0.005939124301288705,-0.0452310954403032,-0.19282279707845384,-0.02921730254264547,-0.0769682294549276,-0.007140968168488238,0.01956155877330389,-0.026452692668450326,-0.02027565765897039,0.03407731973902962,0.023504688252749928,-0.03346850221689659
AGRN,0.015107431960088284,0.05735097718650984,-0.09667989656537011,-0.05449019241427573,-0.0886376169702277,-0.011643307186683605,-0.006144527888066565,-0.05817178088901045,-0.05845156824712305,0.1244474857520085,0.17227321326786096,0.1561976775924482,0.08689891562380724,0.11237206870685398,0.08504596451989872,-0.009431618928642586,0.06702465283687059
COL4A6,-0.025281872806503652,-0.01298691056158913,0.005929844705735257,,-0.03640525638164349,-0.010097406510616868,-0.04281043530178938,,-0.013609605956410758,-0.05118945823348307,0.11865985051177348,-0.015389307648671826,-0.021542382546418715,0.053759387570750855,0.10289674882943244,-0.01777112046677797,
FST,-0.007571977090244323,0.006472699357905581,0.04358509505884329,0.05336630211867306,-0.022292544036343453,0.0020739050545347426,-0.03840056766655326,0.05966016427078444,,0.05193187440915628,-0.04626707072462151,-0.03343977034583817,-0.04173132653706957,0.03022851356165888,0.03749361063973783,-0.11833735759095523,
MEGF10,0.06902890557281524,-0.008725927782703636,-0.010303998482342409,-0.05122040223248297,-0.03695350518278887,-0.011092421554413787,-0.047920128376705284,-0.06950602320929487,-0.011744099668515652,-0.029225812010975426,0.1060366558679727,-0.07886165564589069,-0.021977359231259666,-0.023892217189556413,0.048671667256255345,0.10887151660672624,-0.09539070347215985
C1QB,-0.005463009561249664,0.017375895754187222,0.040538839199608115,-0.025210459977679203,-0.11742092250141865,-0.05059849741377913,-0.022720319884619533,-0.2440288518717645,-0.08903564382963243,-0.09709684463542698,0.031126424632749977,0.07269986548898695,0.04949994333269332,0.07428372456016637,0.004780454470452561,0.012442539556083161,-0.12370394631538012
HLA-B,-0.044658402876649655,0.02943998399780546,-0.08027930295559735,0.01964142533627812,-0.09024672293104456,0.015779526563048745,-0.09282322953969807,-0.2376778993706795,-0.11201054898155773,0.004638568933246029,0.023328941925061616,0.13944572378352102,0.07185408617097067,0.032871932979272794,0.10437973870402703,0.037852063136692975,-0.15012607260551758
PDGFA,-0.032288259837142425,0.07057504616505494,-0.07873724559966157,-0.024140738333662776,0.014579865941333892,0.014704965316831974,0.009454746913618237,0.034556121220161745,-0.05293068062768527,-0.06463357847171051,0.04350079554268525,0.04762103464419406,-0.039603855547770433,0.033470830050323704,0.06399421136543348,0.0073645634434394034,-0.04746306932490637
LAMA3,-0.02315168684681782,-0.018209323392578018,0.042500208448873505,0.05626369771689112,0.04291106226395102,0.011569295469620622,-0.005420505854395771,0.06647559469486161,-0.03198488037570546,,,0.016572135919676653,,-0.024617235538721808,-0.007075711816073594,-0.035209468019859344,
DKK1,0.003665030060213512,,-0.062417016598781516,-0.028821136102409804,0.014326911027711777,-0.00963592220404094,-0.018552821308656483,-0.07336481413299402,,0.014637114218775303,-0.155679533945725,0.06049810104831414,-0.0068795643285358525,-0.005082398187130659,0.035755704085804856,-0.09592543369481549,-0.02799772379486207
INHBA,-0.03762618561464493,-0.021121084489946016,0.06523978429110028,0.11062231794190083,0.1775469193688363,0.08745375391851823,0.03623027655769842,-0.02485385949963466,-0.0003752688922517185,0.06950909254250856,0.014294271902720817,0.022219060261496233,-0.03720940357152876,0.02874346481417575,0.008070888343257235,-0.0022062424822862207,0.11072366629515545
LEP,,,,,,,,,,,,,,,0.0056244842675733184,,
IL7,-0.0011101429062809743,-0.015749209309853275,-0.0014913261227573582,,-0.029119548536206553,-0.0074976624345566975,0.029782172125518192,-0.04407894754149238,-0.016140236669750885,0.05418337922710515,,0.04375916379791408,-0.020584917515431223,0.03394087033304616,-0.005261948987756748,-0.020978337891775025,
FABP5,-0.009217295685771808,-0.015797606149850197,-0.026771414788470838,-0.0609046981152184,-0.04299297831953776,-0.07597348512082501,0.01833972083683939,-0.10171095296121421,-0.11490504896906871,0.011433285711493378,-0.09633751087816254,0.07643949119445416,0.005062102172563412,0.04819861962589358,0.01532266992060436,-0.12479702004746615,-0.02177401740612022
CCL4,-0.017369243275312928,0.04959031504351129,-0.03688376257129356,-0.022380398075487064,-0.04360179505852888,-0.03360964429602592,0.0125629794041681,-0.17507717413904797,-0.08963118745545041,-0.026825312505192832,0.05022162400872802,0.11097920703733136,0.028373894637135178,0.006687647791638273,0.021147466018232235,-0.07053623710520712,-0.1329667575030885
FBN1,-0.009219663677122127,0.02793117064334451,0.019134730367849736,0.0041785418755638385,-0.03423711155154951,-0.048077124182714634,-0.029570460421182183,-0.047632308839454955,-0.014339584435571576,0.07142086277072349,0.05721130924878427,0.12744357499377001,0.09254395756438841,0.06316817016384241,0.04350003315341701,-0.11628794915775857,0.04542537489213849
TCTN1,0.06096024471327206,0.02074251275375117,0.05611673601643522,0.022852797568239738,-0.1021288791381543,0.02673138832096863,-0.0678317646089764,-0.03527610701055082,-0.06699480517053723,0.07302386433385528,-0.015361626674836384,-0.06203586571477173,0.005974207813533165,0.008358182621669638,0.027575233802841263,-0.0291773422574878,0.08778020717821847
NCR3LG1,,,,,,,,,,,,,0.002213412446596803,-0.024748255868486387,,-0.017455390438625578,
BMP7,-0.01792096954361263,-0.020522456256950455,-0.11441542787970836,-0.007967200848322111,-0.07058992867981115,-0.031194019112134437,-0.03245105929583836,-0.12594053358577448,-0.1125192214746638,0.031058155940651897,-0.11635221797045468,-0.02781039005112538,0.014980984746802144,-0.11897961394147505,0.0028409072457637307,0.08468180614100963,-0.027099754779176373
