,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
COL9A3,0.03389822848356149,0.01840373291232365,-0.02458571810285147,0.027322951930739414,0.020045570241049644,0.04170952617600276,-0.01205752275015256,-0.07313260969993124,0.017431431658167258,0.06616718193355019,0.04100794209781112,0.032322545386666617,0.029285450133843583
DLK1,,,,-0.014710122568737348,-0.013883657187953471,,,,,,,,
HGF,-0.03478370002199159,-0.013764902383951729,-0.012744520368538275,0.011316604791432807,0.04661452414582517,0.04187297831254602,-0.012412291363208717,0.019423723854852894,0.017687114134997,-0.008476368087367285,0.0538317714200516,0.030583621052104663,-0.049857308126569834
P4HB,0.03136842728886009,-0.0925533826150243,0.006410818980442459,0.04071152196041894,0.06738586961007574,0.062180620091566295,0.005291113505946446,-0.03326455217645669,0.005331547211578017,-0.01475104594138885,0.010780994959270188,0.07907471770075497,-0.09903566946198605
ADCYAP1,,-0.013187818445367287,0.04318278724120695,-0.032027091941720064,-0.028057026245773522,0.0024987867620822886,0.028023116506156655,-0.044188948426084035,0.036943787013133646,0.09103389987133165,0.021832992428104245,-0.022386081359007503,0.036931882944261134
GREM1,-0.02159448436355987,-0.01983695040377112,0.02568833865592922,0.028297446141009385,-0.011081176856546925,0.0031116817263723375,0.0005084508164566608,-0.05373157442021504,0.04341784945327834,-0.008040440202095468,9.963968205779093e-06,-0.029757597726221777,0.02982099132010054
EGF,0.06939251980088706,-0.01467015194192988,0.021765224641157353,-0.01726914865096545,-0.019015586865438684,0.05898183243892751,-0.009248540007455975,-0.04078030975925452,0.04366877389682068,-0.015175137893791135,0.05426440158126175,-0.017671403457580163,0.04339421237424249
VEGFB,0.026724631926436374,-0.025657059581418312,-0.0005054969449238264,-0.002133063327006956,-0.03230151660402487,0.09029195906094094,-0.03867637686994983,-0.030915565871286983,-0.004206419343950516,-0.0297722700893021,0.06400694574015817,-0.042962781315154776,0.028748780734669216
FARP2,0.015959256651735615,0.014946673555797233,0.033163758692597,-0.03802416156874421,-0.02482039967269199,0.051373949869687546,-0.00203247864030731,-0.06811781013069731,0.02494956536914044,0.003042538393772518,0.004480349508810381,-0.013931649993550175,0.0005848342929011779
IHH,,,,,,,,,-0.022000860722359277,-0.0185111525369446,,-0.013864957751393178,
LAMA2,-0.013214663925959328,0.02488044103812136,-0.035540832202410215,-0.009268210930916674,-0.022603047827310714,0.034775099782937344,0.028612900205437376,-0.02375685376751125,0.03737017818796173,0.051940008180298695,-0.0028765414486872356,0.1006395369528178,-0.05452864533048758
SERPINC1,,,,,,,,,,-0.015175139101006815,,-0.013692343643888123,
NRG1,0.07646792301281326,-0.02617299615838229,0.034535233182589414,-0.006174076850950078,0.04310225582033103,-0.027033309613450997,0.05477482426130654,-0.06033555226469689,-0.011347066987815803,-0.03277635686804006,,0.04893039093629898,-0.022750268765146627
SPINK1,-0.01565981307940122,0.003976525072580276,,-0.0313978721669216,-0.027793106491978838,,-0.01708791120255195,,-0.037256587573105335,-0.001304334580974606,,-0.016830645704790335,-0.024532607654276003
EFEMP2,0.0668945478726895,0.05502368858211396,0.007693693222308553,-0.05048791539116589,0.025147135703056153,0.08312304589423591,-0.0050273026629673815,-0.004975027215702014,-0.025735013667202815,-0.00975749207085764,0.05805155082170143,-0.029484495530053004,-0.005833395693626031
SELPLG,-0.00340350178206891,-0.05042189100361745,0.0379502142979544,-0.004690308319926041,-0.02068322456570063,0.03927234207764267,0.06716252807549633,-0.012799046078642164,0.06313218669323542,0.0347964450022103,-0.001260598134371155,0.030146360974344956,0.14021257855349079
GDF6,0.06450274701942207,0.03214571734409035,,-0.0177694348627553,,-0.015762527340337777,,,-0.018997031961576837,-0.00735727357245328,,0.014948490002207902,
HLA-E,-0.08684133981887325,-0.04271973104397983,-0.00823041419309653,0.015006108326681896,-0.04247738500966611,0.0387717930749221,-0.024987559276668368,0.023944450982814787,0.04246627001628478,0.046422199307666216,0.06423065030792002,0.05831589623417534,-0.008257178347696292
PTN,0.07339169162611657,0.03006494795708488,0.03127235075782212,-0.0017052382891951244,0.02326547673382978,0.08042153329298526,-0.053922475367277733,-0.07266469780083473,0.04733731067726629,0.0411351576102363,0.08748620405531742,-0.019923924226773367,-0.028791216768443945
CD274,0.0449598027862683,0.08200207847632561,-0.03149657570018001,-0.021458735703130373,0.04678010650683392,-0.011044992533154068,-0.02812227991859563,-0.020913217498499646,0.03261805076380265,-0.01586552276536812,-0.00023785469954562037,-0.03502960833183082,0.019914878633020244
CD14,-0.05711639854049468,-0.008398744209931523,-0.06514003153372923,-0.023763180266171077,0.08640740391937096,0.012685629729889394,-0.05446801392942695,-0.04319550021390908,0.05923917152412334,0.07302586103358862,0.035663620916311756,0.02701945038310423,0.09962863291105709
SFTPD,-0.006691683722518838,0.0372217021135068,-0.018140662230072005,,0.02463891546369016,,-0.028892245280995852,0.04004272847445318,0.0030888217353024017,-0.040536158083349344,0.03383997656742235,0.0076078383958898335,0.05901917988438616
SLIT1,-0.0793437142437552,0.06472839227746184,-0.009228965999630684,0.032084572893973866,-0.03088233056589138,-0.00634976252356073,0.021646574559637147,-0.004477988639766134,0.0574922038041133,0.0732164242853777,-0.02887230040704758,-0.0058965725146060705,-0.04808123459433306
CNTF,,,,-0.012502865597905833,-0.01554178952445841,-0.016491606744579373,-0.019840888427541562,,,,-0.0022528760202518076,-0.0140355733000328,
BST1,0.07532445722674092,-0.0014755769309971504,0.015320699965751977,0.021189431159084112,-0.012095467299547486,0.0326660442094737,-0.008399352837018167,0.07098380131015047,0.030626462488658773,0.056637758325476836,0.024980318763633033,0.10697919176802224,0.0010639012403524488
AGTRAP,-0.008463439346225773,0.014028611981305332,0.03206990575533147,0.010639686939551115,-0.01971591228889532,0.060308444714263616,-0.00958123726000964,-0.045215067218029155,0.006527090908851896,-0.02714271050597681,-0.014750625530720611,0.010008496837546177,-0.016431003526401994
LAMC1,0.019530913384613442,-0.0379764018994989,-0.026367644488267252,-0.0033371385703562535,0.045057383824689025,0.032967344406429545,0.05950210279417567,-0.013004771195471563,0.003025758382570509,0.01760523825526354,0.09043581741302156,0.10608012130916986,-0.08267557655236131
COL6A3,-0.02666886383513101,0.02378133340255824,-0.01669818974999897,-0.05410587531665166,-0.05235524920557438,-0.016355506471029072,0.0020350807743607833,0.023640872301095246,-0.025044397638752505,0.008702027139917924,0.042859149217487374,0.080154464808833,-0.052661710788119334
FN1,-0.06594343251090445,-0.01696410792848873,0.0683065208807316,-0.004345989235357979,-0.02270503001795362,0.06445190675980379,-0.005796695933809958,0.04814696722064616,-0.027282756631407754,-0.007684081861429504,0.06524485816021183,0.04589131328469199,-0.1305986036096573
MIF,0.03549211714634769,0.0009448283601050987,0.0691921407908456,-0.0280916282508323,0.010670947425406469,0.056626818259408435,-0.04074920165087044,0.07469425607823282,-0.027326727415374025,-0.05040299742804813,0.004234913909417308,0.007462247790530888,0.07195609998367884
JAG1,0.009024281165483525,0.027978234045641467,0.006306128705168365,6.943128434187645e-05,0.038575560635445656,0.08525740081474338,0.002437555288828756,-0.03253469696938396,0.04546330327866598,-0.05720289956496271,0.025180906153389127,0.047547739019830434,-0.1300220585104558
NID2,0.007171326655648578,0.04010915342192903,0.04610897470712025,0.022108946111206486,0.02520580369184428,0.07727799131906664,0.0289228308091183,-0.07522173588898501,-0.03356506021000508,-0.007934441536743934,0.11410226685818847,0.046025108287792944,-0.04542314958872985
EFNB1,0.03354056626007248,-0.022045232638760442,-0.04458581485490855,-0.03400382008133473,0.030451103474685076,0.05357343320761908,-0.03458205117642164,0.009176364684809335,0.07187631127530235,0.0107944145364184,-0.014217215086668115,0.016326482098562696,0.008526003142995245
COL4A2,0.002500310881628735,-0.030041039389575825,0.0013501245036163943,-0.013094022323046633,0.033011264503046235,0.08615469277083958,0.03291413532849318,-0.0164777449570427,-0.0311351612865996,0.060917511102087776,0.08573347650742938,0.0453986497703648,-0.0739840097811197
SPP1,-0.1026843490027319,0.017231976076452788,-0.055237092820498324,0.013835929516781259,0.07909846186168451,0.04569311451609924,-0.06246967638304389,0.02477022376701816,0.06087916099360803,0.005069507336636828,0.08228247075377915,0.029254063112134257,-0.04302867369002644
PODXL2,0.07725024989614718,0.0166852839870945,-0.003886170832334329,0.07114887958128362,0.048953367888659595,0.012953468416403206,-0.03174651284517017,-0.07737260910819409,0.01450041107147037,0.018270730267975644,0.07546063417741573,-0.014910386546007608,0.05565245421097681
FGF9,-0.04488886093127272,0.03918276156754717,-0.042631078686803665,0.010268632062942281,-0.045951196924483524,-0.038281524481156466,0.010039277666224266,,0.07252681155371013,0.11123986957263969,,-0.021922755518755725,0.009019582353969905
ITIH2,-0.02008088887278703,-0.009356258952069617,,-0.016704311100056494,-0.023686819042863773,-0.01605780728111911,-0.0032495393461229997,-0.001691248343588192,0.05080077372788086,0.002572860111923482,0.003092457398449154,0.07414977358740019,-0.05523864056720404
ADAM10,0.02195140821634838,0.008281121411309843,-0.03621719993672398,0.0026218034486928275,-0.05469932826783917,0.028729456549140643,0.020751683499911477,-0.019113302595505522,0.0305426206426014,0.010828467711444122,-0.0024063090957336213,-0.0462163633854414,-0.05468438141290049
CFH,0.0031735359448402814,-0.01116431505304267,-0.03300962590286211,-0.03308629369502256,-0.011479712098840151,0.04160618290147856,0.036748292132417607,0.08485872571603932,-0.0281505959605563,0.008054725356583144,0.026513086114066192,0.06371323151017573,-0.03306978817767608
COL4A5,0.03686694607620934,0.010841319533081773,-0.03896489686114134,-0.001621575996038886,0.02534221551610144,0.0018285810501324602,0.04324184941363611,-0.025647041681051967,-0.03375820891640279,0.036295740717452174,0.0285316245337166,-0.05088688177428678,-0.013139097470635614
LTBP3,-0.034283409990475244,-0.016880479907098157,-0.020909525771710024,0.022751146649372653,-0.05279948975843905,0.12349132017181377,-0.03759091357208973,0.054207568023789954,-0.02660103281977615,-0.018055495754475803,0.0990057026128835,-0.010997174885133052,0.021198347032651072
GNB3,0.1229659523399191,-0.004889698274603602,-0.02589524505021159,0.0546179147762766,0.038291380782978855,0.020305160909714917,0.008655449163928637,-0.008809805541719402,-0.0007928362083389323,0.045661903964123736,0.0646215860702132,-0.048102512943597096,0.01515356687396297
COL6A2,0.007506078771312888,-0.0185141771290698,0.02021486538316602,0.007064694534530615,0.061855813126105504,-0.015278746821610512,0.016322527415458102,0.09013458828688035,-0.0640226313101208,-0.04245914501332367,0.06329038663368561,0.08793331258365325,-0.08821780011410735
PLG,,,,,,,-0.01059783083021173,,,,,,
GDF9,-0.03671955893347817,0.02682871131612307,0.007977430898727489,0.07919641499188412,0.05824894570592063,0.05416697842820709,-0.060096386319579254,-0.0017340304980441958,0.029313350013839643,-0.013869578770414247,0.02770122602483588,-0.01936829537863563,0.13835102195970708
NCAM1,-0.00486535479032416,0.03788138566960504,-0.020290644874410242,0.03542484638523033,0.05279388006135979,0.010896428571229385,0.028937048857301584,-0.050646316698443945,0.07383348512182962,-0.026742227357598774,-0.07377515128285175,-0.03946060839516424,-0.021220241844082204
APOC2,-0.04838325124454074,-0.035165798870592804,-0.027925111221899775,0.03734742904634018,0.02745584292504022,0.06614874419630407,0.031998469324129496,-0.02069809709097166,0.05374184818830092,0.07960338479517325,-0.033029593263673086,-0.013383508508937115,0.05264512866978995
BST2,0.016681355926920136,-0.03572754469505702,-0.044313428229909184,0.022519449952218454,-0.016069798945890796,0.0684170893740869,-0.03454405267108829,-0.12679413597666053,0.02204131564716942,0.09971799912396705,0.08681093500478906,0.013632961762086398,0.04545856747346327
COL5A1,0.04886854676780078,-0.016846673959447132,0.05056433082168554,-0.011677222371703273,-0.02197189017901487,0.005719169855910393,0.0024474194940681026,-0.058995872851989914,-0.014554862990812227,0.008413265910382514,0.0343053266162561,0.07533572480892532,-0.10801219629844662
CALM3,-0.01949835424927333,0.033405563414455844,-0.05010749441766864,-0.014171885802678055,-0.061871514321069826,-0.06784781374974164,0.07596971192903296,-0.03533262592748921,0.0004541615688202111,-0.013645795422221328,0.10513442240123862,-0.017999051449728822,0.02852484798098023
THBS2,0.04988406538021068,-0.02135505585083428,0.029735907772513916,0.03576466222674075,0.07301178088709578,-0.0018444425785730015,-0.011007514413581344,-0.01583543700566103,-0.01653297482684379,-0.054514113113306166,-0.04179758015741788,0.056001648519227946,-0.0050258666700351865
SERPINE2,0.033796559694666425,0.04401346048261925,-0.02410766025645986,0.018656483476295713,0.05600481602155035,-0.021645762163479472,0.08526417153694456,0.013602731033288162,0.012503487947726512,0.022233331410824477,-0.002213694078866246,0.0347721469269744,-0.02698973097763597
EFNB2,0.060328518423458405,0.018649298150668535,0.06430808504886075,0.03973774796190687,-0.055803704316843394,0.02430159155531654,0.002418568136468508,-0.00033074307986113137,-0.03390049723412459,-0.007614463694020914,0.09646476065294611,0.03117043885234454,-0.06367861958578969
PROK1,,-0.023083357968890904,-0.013917717544795238,-0.020381326968286338,-0.017046458174205255,,,,-0.016807132074650386,-0.016752158942333263,-0.023474380548344186,-0.013161711695526039,
MMP9,0.01843399438773334,0.00813015096379913,-0.01080697186562825,-0.017156875601528437,0.02026388558391545,0.09214991901171608,-0.004487009153560374,0.04433167597802756,-0.024740328970452207,-0.06024007110600318,0.0362669793234175,0.047979227997386555,-0.11340641294035796
DMP1,,-0.016906329696568786,,,,,,,,,,,
NPPA,0.0868239888678579,-0.0015527002081128015,-0.017731317374487195,-9.761866552727696e-05,-0.028940773655138308,0.04966775716897425,0.05754113773086629,-0.0866483500097104,-0.034051775806178415,0.02055831577831455,-0.05399795873549026,-0.007878938836956177,-0.01906962345005938
APOB,,,-0.010966478580961152,,-0.022439101926966465,-0.012644891025719666,,,,,-0.005743727079305582,,-0.01445493904027854
C4B,0.011250893834883204,,-0.012594078243646561,-0.021329080833221735,,,0.0063165204022741835,,,,-0.026070388329003658,-0.016248134037514596,0.08561173176815631
NTNG2,0.01513859704474751,0.027306168226740837,0.06151841807389632,0.016238651344212773,-0.01733273609856161,0.06598674029978381,-0.001812669337882695,-0.04842818049774625,0.012559618582985623,0.06835560938810438,-0.032204120838195724,-0.004588253640289646,-0.011048301605863915
LAMA1,0.05433748869689165,-0.00815778217076006,-0.0064151144453023536,0.0036533013113734577,-0.03179352096104741,0.05234168748916337,0.03888428018142392,-0.0644663133085281,-0.002396170429985394,0.03374909392943451,-0.034716657376732185,0.008393939635201953,0.03603376906699866
UCN,-0.0527932476030621,-0.020570497984142896,0.007739179701361628,-0.004256671312327055,-0.0017165261228187809,-0.003292219176821975,0.04128850816886635,0.07756053609601675,0.034496891533252,0.13947202005010043,0.09663424647729175,0.017674810941402063,0.003526536323873697
ARTN,0.02078855568223772,-0.02242243490068077,,-0.007509229653185675,-0.018435304760434937,0.019998791488424685,-0.0028700216087137595,-0.03310640904211224,-0.03163298182427696,0.0065579433724327575,0.06478840785502399,-0.02539452200411434,-0.012827158261228917
PDGFD,-0.01748240993092389,0.02100796827272869,-0.022384511411808052,-0.03742604970684212,-0.01149940743342571,-0.027033314173886606,0.023064078183282825,0.08366859871046942,-0.02215443434256189,0.05430136885720066,0.05690586841083271,0.03216934643402373,-0.0017252139116142886
EDN1,0.03311392970810146,-0.03891072718496235,0.05809251087661391,0.0200844268101484,0.053943549556536526,0.05870310220373017,0.019436603993810066,-0.02793275206919872,-0.06033080095797599,0.019410466271286057,0.07936494394753892,0.07660804867708614,-0.013028158674817918
ARPC5,-0.011185408118729567,-0.020312120058237994,-0.022047976566013778,0.049804564711203723,0.048971206868285225,0.04633487662483475,-0.08679185491755166,0.06868189155631321,-0.0026271996446897935,-0.015973127925147136,-0.00856455833442715,0.032096038148720404,-0.050127727203758916
GSTO1,-0.0384196830886342,-0.007409113178291847,-0.02492662113611812,-0.004097637648002601,-0.058982146375274686,-0.02991009763621174,-0.014505432462670033,0.019477552062856757,-0.01461995108892422,0.005194879624253728,0.03412388805722635,0.027288929240587144,-0.036054788585312705
PROK2,,,,,,,,,-0.014604083745253462,-0.017084275384328784,,,-0.013179541141234832
SYK,0.053133912814293305,0.010168557030472659,-0.01697981671998488,-0.02421005941729238,-0.04933309440060922,0.010037653843837396,0.015977212743234367,0.005366690354567342,0.01449304972965954,0.09880841313431997,0.04187806064117489,-0.019128395052853065,0.08011651485553768
CD40LG,,,,,,,,,,,,,-0.015632038912894573
ST6GAL1,-0.03381559231627775,0.016927492801692628,0.013865452601918418,0.02896537985520057,-0.037915912145088396,-0.0035848585385482665,0.03009820509054522,-0.02479843212312983,-0.008386648126009888,0.03596998262201719,0.025539901048300843,0.013145786989237707,0.07113874667270338
WNT3,0.04778492784217426,-0.031217439065638074,0.02738966513927431,-0.04176804180548412,-0.023395995146007,0.020541326544668982,0.05678256977108994,0.03140021941321555,-0.026508552336490496,0.14638151959702553,-0.001767958168994222,0.03991555575031534,0.05557968478392094
HSP90B1,-0.021911355416519597,-0.014955572555561285,0.055371157929610865,0.002912937686370342,0.04594936065994867,0.005068752707246553,-0.03402496372335563,0.011101734608012698,0.006038910935891189,-0.016230429299008465,-0.06483502455319752,0.0158328312333269,-0.05238318851173565
ZP3,0.04573159213576377,0.01726541984365048,0.0440098854424061,-0.03400423124134642,-0.028057028303518725,0.050595759158622376,-0.014762302854300621,-0.05240596919455882,-0.027105765218820067,-0.024176941510839097,-0.038377474927815826,-0.022997532169179893,0.010395253501470893
ANGPT4,,-0.01322549518048998,-0.015365728799337878,,,,,,,,-0.03248213183199959,,
NRG2,0.00022580065068789537,0.05618088068803894,-0.022632226829575046,-0.010803431758091802,0.01225049732249754,-0.03084900795435061,-0.03362009942739565,-0.008849268007770155,0.037538365301933725,-0.011654260519315474,0.027381268511020466,-0.021469245743489858,-0.012055410972690608
MELTF,0.004077141488201432,-0.010443860280012212,-0.0028433310414408973,0.04468301103740457,-0.03809520913404549,0.02523819940308986,0.00729888807358143,-0.09014860664007555,0.0010990685180712553,0.0047341004589038956,-0.018975137610308893,0.06713818603707855,0.060738834192892485
NLGN1,0.03578583974341409,-0.04875910093247235,0.029731801994169672,-0.022901879692444817,0.03182168797897808,0.06817507286604362,-0.017120541650917358,0.05014702998268538,0.03586825552756723,0.028768766832668085,0.044392773768378864,-0.06986372100822798,0.025635936796881868
SLIT3,0.039807343265565245,-0.01598848669489692,-0.02221809851659795,-0.008285048036448051,-0.04048439492176885,-0.039867442650096827,0.0551746410621309,-0.04418891316075497,-0.04425090807492871,0.0717264257250367,-0.032986870640242236,0.08523104907263293,-0.04117772700359475
CCL8,0.060216108055837055,-0.016815627976277336,-0.009972887818879901,0.05601750922663718,0.015743439662257296,0.030657563328606047,-0.018512938782387238,-0.05453332734826221,-0.031225259238554622,-0.02846728224600906,,0.09846574987259966,0.10814992808629394
S100A4,-0.02174240288648605,-0.030049002450573382,-0.006107849857606273,0.053089783804828476,0.01977676607208177,0.05899864509041048,-0.037591863536606866,0.02465618301692364,-0.0218587241933299,0.07048872797436756,0.09270347345821826,0.09249504331758987,0.03133068149931285
TNFSF13B,0.027121393001150837,-0.0808342122833835,-0.004577619224509105,0.026657182825863383,0.00020716434508805505,0.07701567134477796,0.02566467607272423,0.07012281910752136,0.03339330130247545,0.06468304438822088,0.04540940760781615,0.06553252948979064,0.047793959308610245
HSPG2,0.06109963327437397,0.013863889968685946,-0.039813097788249006,-0.009454528974257395,0.006221834768125048,-0.014863984931700299,0.057921077711855874,-0.013343786894882855,-0.07177602041583521,0.02818902762662413,0.07342559238151011,0.06602152645559665,-0.04233343146968032
FAM3C,0.06553294968591948,0.057598571647211126,-0.02148584848642529,-0.00653014742483125,0.021675045066097277,0.01065758632118839,-0.0211319550697672,0.019376029176068104,0.03970801756222505,0.014398806360595586,0.024336062377765907,-0.028992973542937617,0.001675363083242582
FLT3LG,0.03147642701157978,0.07698185431607561,0.005472908095977423,-0.024185613997283452,0.033491816878851235,0.08998886145898148,0.050834552147003886,0.04533906404041618,0.06800610132517511,0.02992814092314092,0.00038724730929270236,-0.03565453091798387,0.027613844429441186
A2M,-0.06531936888535886,-0.0025887617472424383,-0.023362411938596964,-0.03917928130894853,-0.00949032660790723,0.02570419387697739,0.05178766222754824,-0.004523155344760638,0.04507056000546423,0.09923056020389823,0.10962287131580296,0.051000967436676446,-0.06128902964159744
VCL,0.015490785651395816,-0.0329910772912497,-0.0003662874375524335,-0.05231581875234708,0.022520657504644416,-0.030814608107567653,0.003029405751217232,0.032167787866546005,-0.0130760049373184,0.01668185554589896,0.044504819034261116,0.1051742774435346,-0.07514310660932977
FGF2,-0.026804322611372517,0.0021154200080067244,0.014207582258100652,-0.004094975696765162,0.0660926088306481,0.02974336218073315,0.021700824762204803,0.1019407734313053,0.07515679409767721,-0.01944511690729135,-0.03077128923473382,-0.05080847822058226,-0.01996911987023102
AGRP,,,,-0.01375563966270533,0.0781955701936894,,,-0.037108530698334086,-0.017316251130075337,-0.013008863730699559,,-0.01351765766452986,
CNTN3,-0.041054174402399814,0.02674022022681512,-0.011279010774451467,-0.020347477382196697,-0.042708796943743854,-0.03944176370529416,0.08018215794304674,-0.017251720193736386,0.13422788440372316,0.07645313732619867,0.13344483938272012,-0.03080264880004959,
RNASE2,0.02174087430922437,0.00465211895615264,0.011219615018210456,0.011710689108673957,-0.044737901144800606,0.01879373715943242,0.019053418133588046,-0.040433401625119096,0.082112249180952,0.10158464469357545,0.024802888147191865,0.05152996098524165,0.006860431554091986
ADM2,0.12560186043268962,-0.018819309236182594,-0.018728503574879086,-0.019144495193915943,,,,0.020672348929409872,,,,0.06770687265156614,-0.014857032593613675
GAL,-0.029992351534747698,0.017486752973140413,-0.007986694751349662,-0.029944755998537437,0.03228638822361682,-0.019526460691642728,0.0011826870524737632,-0.06212336385373013,-0.04037978675175904,0.005023689518696701,,-0.017395264173165826,-0.014657285103492018
CXCL6,-0.026255060937925973,0.08444091104281828,,,-0.01554178322634323,,,,0.017015709877846355,-0.013745140070366818,,-0.030150686087148444,-0.02684444619236032
PDGFC,0.09373560012423814,-0.008810714238160992,0.03166227989129135,0.014855255209074044,0.0176780212405575,0.11173621467849584,0.02252040720891825,-0.03323557767663211,0.05709755658428906,0.020833115237358188,0.07046857169193374,0.07239908480680321,-0.06681634927985287
COL8A2,0.016916873290692132,0.031045746235481505,-0.0023027175808937065,0.03059238394776959,-0.008153418187078581,0.030289542160282464,0.003993337345675022,-0.07312971583516976,0.04497699233946578,0.01145825058087257,0.035171565069822115,-0.022735552927171564,0.05030605930865096
SPON2,0.03440396703645879,0.024539766996150982,-0.023462751926843585,0.02371237772399586,-0.013109181059651559,0.07416061203780576,0.00556296455273651,0.01004996911837891,0.016780484189001375,0.08602261883366405,0.05510308399645096,0.10909322322389982,-0.061170819540273896
LCN2,-0.022667527531319516,,,-0.018778631815482404,,,,,-0.02414862032557669,0.0324286291108732,,,
SEMA3D,,-0.013405255353561121,0.03110404176316581,-0.008221826817705606,0.09494974780046776,0.00760910108487137,-0.020054146044688335,-0.040780306478643745,,,0.06474993222176616,,
BMP6,,0.11244725799263877,-0.010806972532807338,-0.013375561917449626,-0.018814493311069488,0.012966554849379695,,,-0.03059187722973848,-0.0205521819778061,-0.014913851821295352,-0.025092678574694324,-0.0014036856997541515
TIMP2,-0.010943093063079995,0.022591316263479773,-0.005567451996522243,-0.002959973200090836,0.015275410565385283,0.029075993303659925,-0.03255932312378087,0.08908787354004641,0.024074342595086166,0.01599569947421435,0.05904340927446442,0.05689461062932308,-0.012870903200591624
EFNA1,0.06927738975553631,0.006003795381924394,0.0030086129385400564,0.013572857851485692,0.09451049579662871,0.04333937807405727,0.0014344988681711576,0.07319318806926206,-0.07025751666273973,0.01981593016389495,0.0013583320626274313,0.0006169159192793018,-0.0282815973128993
S100A12,,0.05181735592173233,,0.0593765477892952,,,,,-0.018531375867885506,,0.09406809521097462,,-0.016190487574729566
TFPI,0.017172956180977965,-0.04854647301912226,-0.012516689460896277,-0.01357245690682109,0.034593917408023526,0.02665037871698626,-0.02414392561701564,-0.012197349330792785,0.006148679964881092,0.006210776939821249,0.06335259620582659,0.08174554598219211,-0.006546342743874332
GPC3,0.11162517278279771,-0.028086626099631126,0.07792553611123167,0.08697179940923104,-0.0059591947006182805,0.022778734319709115,,0.08026311629620944,0.010048160465248483,-0.006675460636145804,0.06523142276805666,0.08922275461002144,-0.04984461578549988
NMU,0.05125606513508251,0.028998899129501914,,,-0.04038575825984838,-0.03234563272660357,0.005873253329360814,-0.06286366170366857,0.03742409909419876,0.022561932123928253,,0.002926989223381628,-0.005687708502223414
SCGB3A2,,0.009580869322841043,,,,,-0.027651248650111603,,-0.020973531992356294,0.08101885208595135,,-0.02266931618671066,-0.023371267123961478
LAMB3,0.049696051143488414,-0.05228981398632935,-0.009807248842950422,0.008535518603130779,0.028072398199629825,-0.061571415873908165,0.03847267405480948,-0.070292814778152,0.02510423342041946,0.1258129844176856,0.09974334107396125,0.05258728703159143,-0.005731137130924804
LGALS9,0.018752234683932754,-0.03803292539959962,0.011293233354108478,0.009683346972824983,0.03094155454763707,0.02029532156838911,-0.018111107656732555,0.02560158931455111,0.011420243996191628,0.06286335341866098,-0.03595315872102913,0.02238171142094035,0.12039891277148551
VIM,-0.06852322245842399,-0.03836161372329279,-0.07779336880809311,0.029274868833671357,0.032119589667178115,0.07786552852571818,-0.048362714422896066,0.13955643698402476,0.003440779158764703,-0.06654922387391576,0.11533938240200046,0.05022462538394814,0.04990365093078688
PLAU,0.03206465979244459,-0.013369618644897696,-0.024055592956350146,-0.0010310835691531087,0.04671477406487189,0.057137134524543796,-0.012699644540569752,-0.0017401566483727063,0.030115352944636044,0.07989644938552581,0.04731642964310109,0.0018941479336620293,-0.026701905611279803
TGFB3,0.015586988436918343,-0.005115284575104132,0.0013558188315157369,-0.023471111933354882,0.023800709511986536,0.028597768275310114,0.017718882240587902,0.027493500152625517,-0.005993166102973964,0.012537059568825008,0.00840679388785123,0.026659536000023052,-0.01184966871847638
APLN,0.007779029998021386,0.02805802667717229,-0.01989931331234119,0.004901495053606778,0.07183945972641802,0.03222121807972753,-0.08032255211285934,0.1305983800493572,0.006732215141657323,-0.0017466808695518518,-0.024546165323215244,-0.01018095817777277,0.0071688550372666715
SHANK2,-0.04310486837403611,-0.024557041839915077,0.020894588703077508,-0.033860622991411675,-0.052041770084368805,-0.04609021707116479,-0.033802107083325525,,0.05474677635404357,-0.0370377108403361,0.017954178673852617,-0.023139732639345652,0.012459849478841883
LTF,-0.011966518921391856,-0.02170070380719284,,0.01668602725050901,0.062242744507632224,0.021617065751314384,-0.04589557062854259,-0.052905788918316835,0.13978003369376155,0.03295912907665596,-0.013005442853861241,0.03261766569264607,0.03209491672027978
PYY,,,,,,,-0.016587047750889712,,-0.024488665062583632,0.06788114145137668,,,-0.024532618826868545
PENK,-0.044102695604812996,-0.0008389164279790472,-0.02022259920252712,0.049343801266308294,-0.03969035630600804,-0.026418395489973993,-0.007049974247891161,,,,0.059815666589956844,-0.01821227867011336,-0.01759923070399191
CTF1,0.044602486097169894,-0.039124605680312154,-0.01734286300060681,-0.012897137036341863,-0.006036480217419502,0.05652165058356189,-0.018203756846282334,0.010000827025083908,-0.03669774628391262,-0.014875029990497963,0.11766279030022675,-0.011655970247813603,0.05542713370702443
COL3A1,-0.015654622836124593,0.013220561220101295,-0.025875439470311075,0.02453988097033776,-0.06256756971605111,0.04304264467648096,0.046567527436132725,-0.05494629397731101,-0.01013714369359674,0.03918074836568516,0.06772034133581663,0.11746647213608315,-0.09031983560018636
S100A10,-0.06933551563184617,-0.03719109365708541,-0.037974014875141945,-0.01127660704095138,0.09393782719023558,0.06965778240128774,-0.0744264372335373,0.13731897493381087,0.012790268304256178,-0.0643387931061752,-0.015467813331519765,0.011159008885670608,0.01924385330060813
