,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF296,UKF313,ZH1007nec,ZH1019T1,ZH916T1
LTBP1,0.014795940084831065,-0.010811367566950444,-0.01331949193183734,-0.025236573214873256,-0.03430877947931679,-0.01342123641937941,-0.010297981365436654,0.03768649401367311,0.05064882112318904,0.05960485963977207,-0.017260109783904153
CD160,,,-0.01861795120574588,,,,,,,,
NTN4,0.007890429264798757,0.0139186121252461,-0.036683704436444024,0.028948618368949675,0.07668196206427098,0.0024207803415037853,0.032881216239907585,0.06411875396773904,-0.036136922205275986,-0.06865870930687663,0.09284984418559117
APP,0.06151324630771477,0.03254568498100997,0.03719039441064813,0.030535816163220243,-0.03060952477657031,-0.03669691246227334,-0.00809725210401504,0.02053516507116001,0.03936329678784074,0.022039588923579448,-0.014239008499052946
RIMS2,-0.03265898373077974,-0.06051976981217085,-0.014289940810395323,0.04938853320055839,0.03942628620130428,0.002345115179574947,-0.03716935505716103,0.03205485498759408,-0.03527015525918492,,-0.005146784764394037
WNT7A,-0.009923226740048802,-0.05465909756126465,-0.0013899553163478657,0.020073789816426293,0.06704413500268015,0.06225254073779707,0.014388516922643165,,-0.01906806229040198,0.07011770367265727,-0.029038056163959186
GAST,,,,,,,,,,,-0.026152014263929317
GPI,-0.054562983519398076,0.048024617574918244,0.05270436061387043,-0.04534440638526016,0.02095265272408846,-0.05273428813302942,0.02549777015499904,0.008420584451229495,0.029682187414719813,0.0003091253014636721,0.003627634437931634
IL1B,0.04694782189714555,-0.06582697324741132,-0.042020556671631924,0.028294657309773662,-0.0220579499189947,0.019064460882374058,-0.012514139214841818,-0.04452849317278135,-0.02898321424930757,-0.123910496051824,0.042942745770039085
HAS2,0.11421526069153129,0.0663420953764547,-0.019265630775663605,0.02933819155023151,0.0005654451669633612,0.009790247005474744,-0.021401955140442453,0.05404091338839988,0.13682680273951975,0.13678693245349458,0.0027794686462555293
IL11,,-0.016547083435378224,,-0.03954733880721794,0.009412796205245252,0.08159186359475037,,-0.03393764576124616,0.015910197486258947,0.1850596012177085,-0.012446355167570077
SEMA4B,-0.06974529740616522,-0.01439250562210169,0.008276467906867271,0.045038391355227136,-0.007004464420625855,0.07383930298482128,-0.00788354805877425,0.011253660605505514,0.08781040427241667,0.0274617945332399,0.018519345551621068
FGF12,0.06843050081470714,-0.011310023455033211,-0.03767358365815174,0.050008937664679926,-0.02705450171250603,-0.008922224030034509,0.02477493904830945,-0.04964584638139949,0.0802979223398636,0.1130203534013471,0.02218414697652828
CP,0.13592964145598707,0.011759149294625801,-0.04061496953428218,0.06629209249275772,0.02358299691876405,0.038438560711821425,0.055656563135944644,0.02183153609365843,-0.0029142686601547514,-0.016182017735184715,0.006423863035824471
NLGN3,-0.01612562606762306,-0.01768505739976413,0.023396144118587998,0.04699875209292065,-0.00698768285389475,0.0017580948003976327,-0.010364516628726804,-0.007271008591654394,-0.06899511109938743,0.023949436735417703,-0.0012202254328132353
GZMB,,-0.04000888513953444,-0.016393590194613304,0.04120242870998789,0.009708409859495275,0.035211541603039305,-0.013124742044713379,0.012219517139795941,,,0.03617869857289786
PROC,-0.037805538928789274,0.07125535754106664,-0.03346220110009476,,-0.03710485453720305,-0.024709034108186173,-0.01034574047494488,,0.026135417446229936,-0.09660030544544754,0.0782020099299472
TNFSF11,,0.015252114664045371,,,,,,-0.05745386862665224,,,-0.035224580671242046
AGT,0.00809137145059978,-0.011618269348673443,-0.0036388966487425267,0.13541725056410675,-0.0639605991263047,0.020063142351005613,0.035084806253738623,0.020021328877567565,0.09074757693029935,0.0006015792357166659,-0.03432525820263016
PTHLH,0.04947409959020612,0.015065781999786306,0.029961556855028496,0.13633685708751636,0.002498657748698935,0.022971927142978396,-0.0018137508669819943,0.042203107864933136,-0.029923999425727016,0.031999196506087596,0.01385741965353819
COL1A1,-0.018072724653278784,-0.06561701687529818,0.034192469947761144,-0.00760216922087921,-0.0012727777962538017,0.014950248765048694,-0.0056040302081833,0.021498437184274473,0.017013364862600334,-0.0658291637548252,-0.014273179179220745
LAMB2,0.0635058969016259,-0.015079410103053836,-0.04874209348491263,-0.022606839431342726,-0.08805626124016126,0.019901302636730903,0.019094236162432762,-0.04022811567767783,-0.02177339699138212,0.0036645800888800667,-0.025814955100195186
DSC2,0.04751528324175512,-0.031053114438114437,0.030653438476970392,0.01916949089966643,-0.006602777964670299,0.0070986757168588835,-0.009165673913941597,0.07705915043586381,-0.04274350831849962,-0.019823359241846732,-0.00567861247474928
WNT5B,-0.026202067233741768,0.009781975144537734,-0.014312863052237442,0.01122175823549077,-0.00964039071912373,0.02858178748890163,0.0022174750548572503,0.08060713240831943,0.04204449990496142,0.006186198367345463,0.021343582479967784
LEFTY1,,-0.023573900056216786,-0.019440089459242745,0.019763859962620867,-0.04251092612072325,-0.018805998357219664,-0.018533948988050594,,0.059310545160348435,-0.06727101665022522,-0.039300695644251635
FGL1,,0.019355339962385247,,,-0.01687944121653106,0.011074495599720284,,,,,
CXCL5,-0.030556032010747438,-0.031755487625919676,0.006620210810961371,,-0.015513682805931031,0.08092223192270769,0.07427504291667222,0.00019591581114958997,0.031140548003764843,,0.04912123126262522
S100A1,0.007983731466167326,0.02632325198299845,-0.0008216853903438855,0.09317440274229769,0.07285667492849365,-0.050662765072571954,-0.017453864366344708,-0.019874530761334698,-0.016226262557102723,0.07129833289707874,0.02761139554034411
C4BPA,,,,,0.03351622817708978,,,,,,0.02561810715357771
NPTX1,-0.024933528875317787,0.0358394359202474,0.018049436533919952,-0.032823165125794584,-0.0068571887100839675,-0.056846516970123086,-0.014637077339561134,-0.03337953774647118,0.0894993237547222,0.030990662625280135,
TGS1,0.024256440064052656,-0.007146835445902962,0.0038353794366607083,0.051955082928831955,0.041765784709739684,0.010671834820741116,-0.010492702608056747,-0.060853209702864564,-0.011316412262579838,0.0921064419673456,0.016621842733076514
SST,-0.06213009234453767,0.033341873864665805,0.02415460279453816,0.017744966923455854,-0.03135250423754246,-0.019369718344240713,0.010847071175530546,,,,
IL34,-0.08971031363442135,0.02894447060741549,0.014502355096707468,0.004234636633555242,0.03154133530264172,0.0034944040046899516,-0.017528234468606397,-0.0022599965466431515,-0.0817597405898861,0.05622645310823471,-0.022148443303825413
DHH,,,,0.042148693849677336,,,,,,,0.06141586932720701
XCL2,,0.009857855292541103,,,,,,-0.03558355038105858,,,-0.019936735646525733
TF,-0.002290964466627415,0.04084046415064042,0.015081154059412847,0.030992948654317502,-0.009422014205114303,-0.05750220143235458,-0.032245934174487255,-0.026401030590197373,-0.027915405326930064,0.04184076075447794,0.06335218017716131
IL33,0.10311287532566714,0.0163121400951947,0.0594688298156034,0.008415804335667462,-0.0037110203918115274,0.03191688470815764,-0.014903140352775564,-0.03289132479546161,-0.0770151132480582,0.07223894136823476,0.01801998448542692
RBP4,0.037832009549207346,0.09259934297708176,-0.045440934275941675,-0.032478291189163275,0.01650763605932011,-0.020218121593744007,-0.012663723802791708,0.029285513895955857,0.021706292508208228,,-0.035218052306819146
CCL19,,,0.06687806248933317,,,-0.015459232236972957,-0.022362723203710543,-0.05211965935768624,,,0.033584981895824435
CCL20,0.02515326822911278,0.03901910238898098,-0.018826657150040626,-0.06667717837245653,0.035419567079752426,,,0.04728923822606758,-0.06654087568740057,0.029490633401137414,-0.05046570830732651
NAMPT,0.09395785433567448,0.082085090286059,0.01974687648326197,-0.027536817818178908,0.01345567335740114,0.013290423905532407,0.07617603359347065,-0.017696152537284644,0.10365291388777925,-0.00464619671715077,0.00039702611137462695
