,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
WNT6,,0.0017430033136962924,0.02716276994746345,0.028759668626774076,0.046577564008555276,-0.018860085720214293,-0.036176605590139854,,,-0.06421099609905505,0.051774476414479007,,0.059453765098751984,-0.03629566966839193,,-0.011349192534366271,-0.020146201132576695,0.028943969684171462,
NRG4,,-0.02628834341520224,,0.003689937346894184,-0.040477876355188,0.09629403592148175,0.033342891428645674,0.0037680932592012327,0.058982007427917975,,0.07214574005143558,,,,0.01294958178144227,-0.028638725953210386,-0.024259704247513694,0.01825348665492861,
PMCH,,-0.008059325455518882,,-0.07783459539400112,,,0.06058914046874153,,,,,,-0.010552375410386948,-0.011943487576647746,,-0.043166451204514594,-0.13747805032069685,0.020279966492352322,
COL9A1,0.07213842837100844,-0.03600506322326879,0.027721553880691426,0.0883517896099497,-0.06224563115925055,-0.021650122846512746,0.003610307045750245,0.0019296784338113677,-0.04429763847783019,,0.001139336223139673,-0.10911858392842011,-0.10741803653375852,-0.030754106814512405,-0.00842735645216474,0.011474969161091994,-0.036271428267630655,-0.09530359181353515,-0.05951264335856403
GDF11,-0.008236934275771083,0.012890799461871574,-0.005038773845808154,-0.02137850832199294,-0.07201761967860842,-0.020687548625246657,0.06038313398386726,0.033974176907469164,0.03408628129323314,0.005440049745776824,-0.00947707090568342,0.02643763820801513,0.023976593923290605,0.00602357689386565,0.0335409207996533,0.03059066118815987,-0.023211241787973017,-0.03348527718552199,-0.09261981370513565
RAET1E,,,,,,,,,,,,,,,,,0.04562775421579995,,
IL24,,,,,,,,,,0.046359524863252795,,,0.06381800711999541,0.016927696402827635,,,,-0.15515845431671293,
SORBS1,0.021633670913485267,0.06003614861810425,0.005780603666049554,-0.08747355618459475,0.027993427594912638,-0.021862405014668757,-0.03741646774839988,-0.004093746007870832,0.018436505808909875,0.01343422843901374,-0.00232478176980501,-0.022205805899370976,0.024377297264657503,0.015373421929579776,0.0433725737758145,-0.004700340343811563,0.023316427549156842,0.1262786288924629,0.06502685580543366
DLL1,0.003194252383725431,-0.04659094188519433,0.037726141960645596,-0.057723611112251515,-0.0641511608770651,0.04083212447741918,0.057318823342602944,-0.03624354140571016,-0.008632239272738733,-0.04684870493992667,0.05842714367170681,-0.002916680923711348,-0.05966917939503669,-0.003189101778466733,-0.04331041817167962,0.014321921719196481,-0.03796522195356588,-0.08145869882668566,-0.014722389886513153
TLN1,0.06217349719384693,-0.06702674913320676,0.05137686504498056,-0.003724334054384249,-0.09500901333788667,-0.04111297249140512,0.08025564310964461,0.024124823549712394,0.11701179567782241,0.02622575380486307,0.004846535815750261,-0.08988688129766735,0.06585168373738245,-0.036642679655424594,-0.03947156307641796,0.008980435823694554,0.2545539416316451,-0.20597632883303607,0.1344546956217472
COL2A1,0.0816073615950426,-0.018980509672150873,,,-0.035821992923560364,0.13375141195815776,,,,,-0.0219200939608454,,0.0876242456396526,-0.04651025001461248,,0.005402692633521282,-0.007392399490471294,-0.0060585468609140585,
SHH,,,,0.05333627664767291,0.10863548622864888,-0.013916325138480989,0.08666415635622926,0.023023934910497035,,,0.04647088213919484,0.043127790234204336,0.018399126298801624,0.06233920036227535,-0.04725825628607719,-0.06558232075186439,-0.2826165319933058,-0.16146297667058349,
PON2,0.03715521310842909,0.04566798860061604,-0.14298567165216508,-0.1710528232380335,0.0339874204884609,-0.003737748858574084,-0.09488424868028318,-0.010830117908798667,0.030219635155915688,0.04454578222513725,-0.023454939010142638,-0.08813184437956983,0.05098167823470935,-0.05329852452007382,-0.053203829241723045,-0.0634808049938592,-0.08186015509748396,-0.051267185766796,0.054411400953816975
ICAM5,,-0.04205678818695368,-0.03297197468855316,-0.028543177710439183,-0.03486197143465312,-0.03459243773900979,-0.018151067454404916,0.001297403568479349,-0.05704310170346244,-0.040232762660754956,-0.015046456991301757,,0.11104564045568102,0.012598637615617875,,0.0892084240506808,0.019176723010910324,0.14132739360875715,0.0572773316309771
HPX,-0.03328173333141812,-0.0340398485112157,,-0.03386309259886415,-0.033065168796504285,0.004977706789222299,0.05111512618415568,-0.025566764473413245,,0.01750881326901656,0.03907704611249754,-0.0549350530633454,-0.0016643442587490264,0.021347089359088738,-0.055316087226593806,0.012229286266881183,0.0020717221273983447,-0.10882448492488159,
SFRP2,,0.04635081593073655,,-0.04560588366177533,0.061420931726606294,-0.014128249812274745,0.06759837881528458,-0.06373279812803276,0.14414521926747959,0.02389525840476757,0.0013714846018639277,-0.003834662211715386,0.04569656642520207,0.04485677596287196,0.06994648051999397,-0.089069565522465,0.1950540572519926,-0.13493743970838448,0.07529792647234775
CFC1,,,,,-0.055872043376941766,,-0.01573786705386526,,-0.057678438092839034,,,,,,,,,0.11152817941371618,
CD70,,-0.037712152911335284,,0.04820496181547702,,,-0.07199781268235995,,,0.002509962154509817,,,0.17371705004682209,0.006038131472442354,,-0.06425085548497873,0.0519117217385728,-0.23063566079413322,
HP,0.01338474160070736,0.006043711864875567,,0.10135194171867322,,-0.026122933710305506,0.20408781344590066,0.02327908920429746,0.10153004093619471,,-0.009936994120366801,0.055689997651118386,-0.004028963877194012,-0.08289576580520609,-0.024427213009599612,0.09065462082228816,0.04599940391305245,0.014519149789662815,
CXCL2,-0.02217618385432141,0.022617768112652138,0.006141279777093673,0.014118638416584797,0.009693271620591696,-0.035441415670020085,0.0695890539051648,-0.011557143593103895,0.10387024897744286,0.02085440021011979,-0.015700235869687256,-0.04328496643939559,0.11367875734007929,0.029115072280381984,0.087357881814874,0.08615329124912319,-0.003245171004977111,-0.18186704656639607,-0.06975856066770908
NPPB,,0.023333553156539785,,0.049426818505902755,,,0.01288176089258281,,,,0.06044393676436258,,0.05451226535273902,0.04696963214524358,,-0.0036099774684478403,-0.08853358442557442,,
CCK,-0.020494432335478537,-0.008788434430825722,-0.09037378766821642,-0.08674210225007241,0.05809167181641204,0.017091929769157747,-0.13130494850943633,-0.04920403895255433,-0.10190016360853518,,0.0049227744913363245,0.14489390256221799,0.045451300794192656,-0.0022267522877939014,-0.0019497116771466894,0.054538910719650203,0.0896703178545736,0.5520117508572597,0.08868706573226162
SEMA6A,0.02032699879801409,0.032167594302185215,0.025099746327657636,-0.060465938155949014,-0.0921386881421535,0.024014922704890182,-0.003607544016740955,0.0014708125922639672,-8.05252749520984e-05,0.005232530158891767,-0.0421860194932594,0.022807421411639404,-0.1368893539518929,-0.09063054907739418,0.07991919931271992,-0.01925104608927448,-0.15242353789160967,-0.26536516895099926,-0.019415323950096812
IRAK4,0.02693241265052826,-0.059943682883793106,0.009965602021580634,-0.026176320169887406,-0.004489455568346728,-0.029263313225710377,0.08006048304075425,-0.04485208664514619,0.027691252265243434,0.030531411547163875,-0.026160501908166958,0.057225387260921544,-0.05630963221887665,-0.008602508454743737,-0.0189164719987285,-0.03895979545707479,-0.0554522519476982,-0.1667644963778753,0.06383934128039671
GSTP1,0.034021100509373466,0.017321816998726876,0.02161947457551852,0.020838349442903005,-0.06772050167910218,0.02163828301412193,0.04135256217245021,0.011234580798212554,0.08657374471298414,0.07674247700405079,0.02380853100249821,0.0845965417983953,0.012423412911673114,0.047644856368772893,-0.007623717882816103,-0.06547594852016715,-0.06265240709855494,-0.18192332427430677,-0.009145388233131149
VCAM1,0.027829089295442054,-0.07500047631473554,0.06791014310080817,0.007739725848869382,-0.014294697710563398,-0.042199966871836775,0.07417894421256352,-0.002501121491904374,0.08422490623778647,0.0289671882746939,-0.016567743728545182,-0.03347683297266764,0.12669322581015616,-0.008918765867587483,-0.051175925394019155,-0.030738379365658302,-0.017383454197795894,-0.08496278117576532,0.07660906543177973
NXPH3,0.032026842288819156,-0.020898895872200087,-0.03224141983093284,0.007260997498333357,-0.0569349103807465,0.03948793367204771,0.03150301143871631,0.016161586497319618,-0.03671882233280456,-0.0711126137639365,-0.003868165017512644,-0.004650211989164495,-0.033991672001737264,-0.010062615596419683,-0.026837400217361435,-0.0031929043559975247,-0.12843807292886472,0.024947079343971845,-0.01535708735742442
MTMR4,-0.011484990572784978,-0.08505945850813443,0.025173877045884578,-0.0462322866429749,-0.030356766764947196,-0.0042282721494176926,0.02496105683531491,0.018435528430753478,0.005343651254393226,-0.012296763108479672,0.03054897447961849,0.00669334787063837,0.05009065220912247,0.06391275055286506,0.007747221859012799,0.02658072396074048,-0.13847910321776552,-0.08214308715589368,-0.07049040284824691
LAMC2,,0.007280031665935159,,0.06115128105444988,-0.011854689218251523,,0.08298162464201832,,,0.07679539682191928,,,-0.022074789057338045,-0.027115975737182312,-0.06868034120544618,-0.04189977390270118,0.0022056445664625952,0.0009134092072918706,
IL10,0.04367487402480418,-0.026565821164851903,0.026304311557890037,0.043464074187530385,,-0.023229647850744262,0.18100983779040003,,0.11492557322883998,-0.002048670841295125,-0.024098763237611988,0.04228024613454942,0.015312844291704673,-0.026365945698188592,-0.05340496178603787,-0.023025969616863397,0.10515335822081248,-0.06285915561401055,
SEMA4D,-0.0439542358076746,0.030049524872396993,0.023608478048881446,0.0017717304142044704,-0.05997205396819489,0.02178003856636584,0.12005822634686068,-0.022474123707378307,-0.011673049119687168,-0.011734023661283668,0.0032286622527867596,-0.028345158955067232,-0.06103565747861617,-0.03772055284286423,0.027482811622985995,0.024570444548706463,0.04521056842543615,0.08748929332284584,0.023794497606402176
TRH,-0.028643250527821337,-0.14097700295506718,,0.04971926665409604,-0.019769121027983592,-0.024925893120151935,0.15083030081228216,,-0.03800987129327514,,0.018569314969281103,-0.003767847639407069,-0.05287022321255944,-0.03590843712983559,-0.031176633800987955,0.14048655423833753,-0.08790450077174328,-0.3028402717973959,
SEMA6D,-0.003938966677947679,0.00290384479761902,0.05396839830835403,-0.001978749764742762,-0.07293894454715058,0.013653476124211902,-0.08998257257248972,-0.054500825602886924,-0.049298228138715004,-0.0406088381352692,-0.04166163017193345,0.011612065110487952,-0.028803122346953272,-0.012272558862467751,0.004237449451516781,-0.09976922790434146,-0.2275694239475949,-0.38259125044253955,0.10296619084628522
CEL,,,,,,,,,,,,,0.02620709389537767,-0.005431924607278794,-0.020054336691032633,-0.02738741553535907,0.06447529105174049,0.013442983937593623,
PDCD1LG2,0.023946490152659726,0.009007084779077036,-0.06695179947057953,0.00847218245737878,-0.020482167864334325,-0.042402155749491986,0.10010166426321351,0.01373875268894848,0.040518841828343415,0.0010197983390830875,0.009938141443670487,0.027577229143566844,0.027873059790979662,0.022977876028001918,-0.10863781223547976,-0.02861353342348586,-0.020961621138792724,-0.15816346861270883,
SPINT1,0.002552830373404574,0.004125885833080087,0.00979432340452225,-0.07160042606478147,-0.022943934061425707,-0.04414779751541327,-0.02669483828467566,0.0016794128903601419,0.02109011289517811,-0.049268413495751645,-0.03537179641463318,-0.04921410572425428,0.021812234063031063,-0.031110444693365682,-0.023749787718819842,0.05508396367722228,-0.022441960558120935,-0.12203355138052509,
CTHRC1,0.01810385855222638,-0.0411291588918004,0.014869718861649023,-0.017782761444863442,-0.08491868311810052,-0.010600952252511531,0.03251986496006151,-0.010847670722807432,0.14940327706008527,-0.03481488255301503,-0.017568926410058538,-0.10736836953366519,0.07147868452372297,0.041781328603366294,-0.07789970703983823,0.03611577355506458,0.21835837987415221,0.014961270493285165,-0.07538100123157639
PODXL,0.0004698020030556244,-0.01968453974943448,0.07329611205151598,0.03520845115454804,-0.08052773358917187,0.024580817963583322,0.05299975472731177,0.024296871118984216,0.0608814798064275,0.006980108131762566,0.02502754053447159,-0.03281726862330508,0.13534718093647877,-0.00351866043290152,-0.04148235855892034,-0.0072001597812955806,0.022646279458145176,-0.17286517015820185,0.07019498303156878
JAM3,-0.02175435467988046,-0.036206622309106894,0.03206348767063009,-0.0485102220327092,-0.05148798571566643,0.045954970979123155,-0.047873172547212406,-0.0600483716084233,0.10896664444737127,0.03664850597329906,0.012825308523646347,-0.06168461263408131,0.026039558686816736,-0.0056923340565639595,0.03840186152859495,-0.1104892942635732,0.11927501721993188,-0.1656153671012532,-0.03716636368482825
TGFB2,-0.04835727555407792,-0.06617605894468642,0.017803387463273593,-0.044544477143417395,0.03415076131089288,-0.027033657069355857,-0.025607485218061495,-0.0271116921066144,0.01936457107441424,0.03047018437336481,-0.01356625267154141,0.012197774950436216,-0.09037419509046622,-0.05983621321203189,-0.04261374806735015,0.017706611657123998,0.07794305618814489,-0.19166043383627554,0.03854785741676849
COL18A1,0.011789318776905675,-0.04701796993088796,0.047989856519021955,0.1382491027889174,-0.025665091364262108,-0.04340642891401785,-0.05723368937490806,0.06981956366402009,0.10566752373137489,0.023084117329298846,-0.06275269992017694,-0.14104351229511367,0.16468103116432656,0.04784955056432206,-0.09559084348693969,0.08334080245955709,0.2851037914226706,0.12993309436767,-0.0315635942930803
NODAL,-0.023922952084822504,0.0954332112958672,0.02445564987707598,-0.03355464294822456,-0.024377438379238864,-0.04665219181415816,,,,,-0.037011265857160115,-0.1554222591454433,-0.04561941480313805,-0.01350236777139308,-0.07276026168991843,-0.01624481757346882,-0.04947053983367692,0.08793089301308774,
INHBB,-0.02608055883572815,-0.04183073477212403,0.03450260743417648,0.008509130952473458,-0.015562930303829839,0.005197741036671752,0.07627500546940431,-0.054094734599123305,-0.042611664961974854,0.03048892414717149,0.012859875594096204,-0.053347300254351644,0.06836015886728854,0.04906890735785773,0.03737373870856233,0.08210967614910893,-0.24744516684731918,-0.0777184068927067,0.023097393848020332
LCN1,,-0.02890155341751123,,,,-0.015534980824484594,,,,,,-0.07257923454659385,-0.06017738584911895,0.037911224260142644,,,-0.037535941352135296,-0.03780659927775305,
ARF4,0.06163014130416078,-0.04879905308930252,-0.004152303729843983,-0.01054134180967802,-0.01274660188614968,-0.016279872845289013,0.021028220079091196,-0.009229292650469874,0.04802815958585981,0.07797996594697443,-0.04805035857168683,-0.039384177092052046,-0.09243494733172086,0.040501130444161274,-0.07079584180855221,-0.05746602977803839,0.05005150384829528,-0.3185149624059754,-0.04353384832265159
CXCL14,-0.004545389390739435,-0.04405615129956855,-0.10639911406971338,0.07935961213869913,0.10034766355195358,-0.07300958730527227,-0.023992476553564637,-0.012077029417360781,0.02517766897627744,-0.0061912788815499855,-0.029438203287256635,-0.0522377812141658,0.03163771845609142,-0.079708822469175,-0.1250011528940902,0.1457644875136767,-0.15378055165198068,-0.055018865055576724,0.09251207579684702
LIF,0.02366984049197029,-0.04624233437018736,0.07238143815659086,-0.016150962641022632,-0.02196160589722326,0.014481851960085768,0.06462547198617441,-0.010933210171701901,0.037555662588118786,0.02265504995306426,-0.036353908838573784,0.1323526353460279,0.20951166245318723,-0.013767698095451605,-0.034802361179972485,-0.08622440578714462,-0.09178831780549637,-0.42030721977092866,
IL17B,,,,,,-0.025656251620320904,,,,-0.03160997326262276,,-0.028854811077709305,-0.020026515647803115,-0.02953072883977544,,-0.05961137670298526,-0.022640080941580727,-0.05871411704251696,
MMP1,,-0.0034418644695360136,,,,,,,,0.052262030044263455,,-0.08680288550948147,0.22772368040381327,-0.006245026976526201,,0.04210485047802834,-0.0044798476604016825,-0.10901582575045662,
MATN1,,-0.0020090640607310943,,,-0.03874831565895353,-0.01628737124910454,0.010513040806232821,,,-0.017614079346993133,-0.021920091232994595,,0.015077101169644102,0.06120079468213059,0.007614662251731297,-0.007854828290586289,-0.05955065689459893,-0.03962669594243471,
