,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
MDK,0.024464883040317784,0.0379836450173462,0.04454535831476372,-0.059235810422823394,-0.009454173755113381,0.06656522580548382,-0.20439728923666403,-0.017900966179725676,-0.012009507028127477,-0.05807382281594568,0.0322145083206105,0.05508977295637407,-0.006438740332800832,0.09414229136941404,0.06694165386535027,0.020631541048262345,-0.033940257435572066,-0.003532429204696513,-0.03780477395789129
BMP5,,,,0.006698455334466026,,,,,,,,,0.09024877338122568,0.13511899849452716,,-0.020476377011226496,-0.009575579420551972,0.011999305818926534,
CAMP,,,-0.01804104589627808,-0.01931372873461032,-0.032839434971946684,,,,,,,,0.0037946380155138982,-0.03195851022211348,,0.017958353707674013,0.05542444139643404,-0.03258074008332022,
HSPA1A,-0.016207544108806926,0.01657388531366459,-0.011228686666179748,-0.06069054480937129,-0.10268409839269052,-0.014825629706653312,-0.14707532882521257,0.014657674749480291,-0.03940891034057297,-0.020010791204339476,-0.00579300696557642,-0.037235907780317004,-0.0332220459454676,-0.09058080280521315,0.009524252043565594,-0.03989278754235376,0.0978246907655348,0.04945786834214092,0.13399077984352362
SOST,0.0264968577428225,0.02940837109248326,,,,,,,,,0.013045123446689393,,,,,,,,
SEMA3F,0.01873414180989407,-0.014464465977222254,0.05791573265984161,-0.01222414654430496,0.01609892860546123,0.1381619546540785,-0.04936016373299241,0.014102179609617254,0.028592542959890145,0.06131398230100146,0.008057583639501584,0.02296012750249566,0.03905618963741077,0.07256537119962483,0.04541807258927338,-0.03616321141383082,-0.008831384055350701,0.03981421965380923,
ARF6,-0.040028686005475725,-0.045745500347327384,0.05720588360750778,-0.008568713478130456,0.02591117592318304,0.11527010185048792,-0.039071554769835405,0.058835576774897515,0.00440706167775336,0.012181392367743744,0.03153416015923815,0.011327195599505303,0.04901413460365924,-0.013967754855284564,0.09255131317736306,0.01027295172073976,0.03204677985297512,0.01331368439669401,0.006106149197144403
IL6,0.0501138054312312,-0.01712912686301767,-0.02385962933621743,0.05203657752784958,-0.07094434749760063,0.005752812407884888,-0.08680931073704752,4.146696493606835e-06,,-0.0160330577865958,-0.012867650693749254,,-0.01799965410521225,0.11983822518526029,,-0.006782255288005866,0.0729935308243561,0.03228636304973767,
CALM1,0.026187229255293026,0.034209808777184686,0.01734687058486942,-0.05125216072997465,-0.0038707492552160516,-0.029211584377124455,0.19828006777463295,0.005336014766181993,-0.019968572234916524,0.1924106952917825,-0.10169506752269067,-0.05755465405937966,0.003577497605688555,0.0008599827226162725,-0.0678819838417322,-0.019269766438235407,0.018131849425643613,-0.009213999766962605,0.036007853701320335
VIP,0.17041703498640973,0.05214126431079645,-0.04109435904200034,-0.007780415405475504,0.009269248738101568,0.050392637802684104,0.21301539205576742,0.02654919493033239,0.09079587833900232,0.009889701187874503,0.10255464742342818,,,,,,-0.03806590478987908,0.02836594497313438,0.04521123827120805
NMB,-0.014986703196477335,-0.05769058001212583,0.024532339066978864,-0.05256361161351089,-0.07676890920634975,0.009044156687020024,-0.14747246229138314,0.010084099539034934,0.013929672109914353,-0.08936789778755179,0.026705789369563734,0.02512945911466116,0.002423339136472365,0.15025846854076275,-0.017712736532638072,0.06239237324386423,0.07259664580663201,-0.0004760443609375538,0.023543469940375712
CCL26,0.0010138810945105204,-0.02493799790549294,0.048686837671497105,0.03159459717855984,-0.006451896901615495,0.006539072383035586,-0.05899536363227129,0.03038366152460364,,,-0.022248650620216977,0.06894683871357249,-0.01735854455190047,0.012323744045770538,0.0658487445051915,-0.004432055738045188,0.005368165311500834,-0.015917646696030473,
FBLN1,0.015832921607982067,0.030806065110449515,-0.0007849910985935716,-0.08584925965530105,-0.01269462242506258,0.03141798665650286,0.03864144638471933,0.022724866615713865,-0.02105723988832991,-0.05122041941077751,-0.08914890741568553,0.009454900955710116,0.01842285676834029,-0.019799149468842644,0.03960384179623106,-0.03157115217771472,-0.04239201853348682,-0.030614633093531587,0.12233427282866065
SAA1,-0.0055563369671894096,0.020807446621584978,,-0.044017010504859386,-0.014095892297792954,,-0.06647243139041943,-0.03332550713396902,0.03383967346225144,-0.02959062146984669,,0.02201866413838174,0.0071043205133359535,-0.15209161617472172,-0.023238202491409773,0.013584024638583882,0.021991355308965,0.03143223532954628,
MICB,-0.023193305339436334,-0.0030698434801535407,-0.008497790960807777,-0.014110189352686224,-0.0029776161338132194,0.022437935852058454,-0.07752987575890931,-0.02530326481507692,-0.017481344795930224,0.010572831897277616,-0.008959217814460727,-0.04143133063732793,0.017809411736319253,-0.02064218809053246,0.08699561407333685,-0.032709039731973547,-0.0059688698850116385,0.05685363692293406,0.00846831244186478
MMP13,,-0.005153099061544343,,,,0.023266442348767572,,,,,-0.019307321736907482,-0.02349277658965784,,,,,0.054277702894139856,,
F13A1,0.06053490936723431,0.01346073315215163,0.0764598530465104,-0.03994039793500652,-0.00544579292816086,-0.022357705855043434,-0.0712963717741911,-0.02538866533199309,-0.01357743959431342,-0.08281742268134146,-0.005645917030398929,-0.015223064610476298,0.002807646600666255,-0.0835084936019225,0.047904291964142205,-0.05431540572096695,-0.013449796986906156,-0.026377974673015833,-0.03796438146811588
CXCL11,0.010188697660985358,0.05513232779152806,-0.02699420665133127,-0.008254021857835263,-0.029318765737917522,-0.036692017581764755,-0.06660782238730621,-0.010086326000039107,-0.0049050121701686746,-0.02624546497574223,-0.02690590025108054,,,,,,0.05532627045291033,0.0013828270325873054,
COL5A2,-0.0035684394418032997,0.00923672838745276,0.08932274634613112,-0.057760309540830904,0.013846087702497574,0.04186238673777853,-0.1360458643261923,-0.0028205813282354917,0.05145731898256112,0.04876712958219318,0.05069432940381955,0.058556189783433285,-0.0008944547152369175,-0.0649826774304772,0.08881110192360406,-0.005497183587221153,-0.01992472612449521,-0.02323400059886766,0.003048997874037275
EFNA5,0.0852172969783645,0.009013601174238202,-0.03538573190122717,0.048928633117187724,-0.0062553216349110945,0.09508635677204198,0.12358341948487103,0.022731637143189046,0.06771859218979853,0.1434876590228519,0.0045559143697324845,-0.023136871651844443,-0.04513007704337858,-0.01780059752947728,-0.03714933402240985,-0.03418861447495901,-0.016114384644560227,-0.032963312491075925,0.07083393225601055
AREG,-0.0385097323624401,-0.0390192497951302,-0.05118134673516836,-0.031200046403632768,-0.024732285732343037,,0.15027030366324387,-0.04825368564241893,,-0.025584328283115316,,,0.025231771641398795,0.07361214714597125,0.05520727534647899,-0.01869065125317803,-0.04349966740640724,-0.012157039054334018,
EDIL3,0.08166069120480482,-0.008571586929319894,-0.03227984976138246,0.07900491096547747,0.01679435340601514,-0.0014355419162452485,0.11770115021897402,-0.04575624336677714,0.021124753206030123,-0.1773409053735079,-0.04722243722183661,-0.13709401618662578,0.07294690637864246,-0.044763367800390454,-0.05058785900331047,0.007094717105571105,-0.030358889649744654,0.028255003733214327,0.012557996922894043
CD86,0.05766566119457023,-0.006048448466836364,0.022179046451453525,-0.07269396202918212,-0.023702528726316577,-0.02329710234273275,-0.14699165647086074,-0.014885498206557761,-0.008154438218600946,-0.06358258122709627,0.004295793400519919,0.06829991469846135,0.040491263428447145,0.004576244290233998,0.03676867432323211,0.01494934111539189,0.00176230870199121,0.08567291403193188,0.023990000936524744
AHSG,,,,,0.04202820644825084,,,,,,,,,-0.012026146580587527,,,,,
WNT9B,-0.05268826363049528,,,-0.029090007382981113,,,,-0.014365637784231448,0.021995795743248024,,,,,,,,,,
HRAS,0.031200543311354283,-0.017868432671664845,0.07075700271404949,0.03635327176354558,0.023596650373490378,0.02958075691461768,0.08222218065845754,-0.024568963688286267,0.06994146754582614,0.11445132847569389,0.003497459375962626,0.03995000688701098,0.052259034976905316,-0.08713884825408001,0.07572682739575867,0.003761746165936672,0.059583088210214255,0.011792344454178694,0.07281655878047581
C1QTNF5,,,,,,,,,,,,0.031059878291751747,-0.01162780486872943,-0.03437186594374452,0.02174742372520661,0.0289073072752286,0.02211520916609341,0.00943583803503812,
RLN1,,0.03012637786957471,,,,,-0.013767533311347448,,-0.000581512354489034,,,,-0.029094624501069692,0.024381473014529923,-0.017927705472735495,,0.06975554235588637,,
COL4A1,-0.03772919061210036,0.0088517809576622,0.04682694697187254,-0.12962246580220826,-0.001558278525163949,0.06835657467757746,-0.17977611682080608,0.026500761941601936,0.019728745775067016,-0.02743086212067608,-0.03564306851772228,0.011773356374535445,-0.020404516661766816,0.0019783709814003418,0.08243769019846502,-0.059822203879734866,-0.07533070673231591,0.02168546358483084,-0.08553082344080887
CCL3,0.05334684765765393,-0.027396754448079978,-0.012207772342923718,-0.06273876389505355,0.021257676980162704,-0.0011096728849220579,-0.06902354007005607,0.020263828556640138,-0.00030265382909852996,-0.14775304757962088,0.051588941556900844,0.006979681136494781,-0.04207702952384862,0.009522717702645338,0.04788396844380627,-0.0008007685546921033,-0.02698378527058424,-0.025973585913928326,0.04265293605869343
BGN,0.0014715641109286847,0.011531507352928917,-0.01151117932241522,-0.033746214624867224,0.028869851303479056,0.06259456979687619,-0.11540295721396274,-0.0077178428594519705,-0.006106810607134027,-0.09891366573305817,-0.010974706165544348,0.022428704427614285,-0.04503995984427101,-0.03677138809535726,0.09373720495453673,-0.0242597441883993,-0.05514464021443147,0.030616573841564066,0.04699146422802092
RETN,,0.05684078171407796,0.05344381638890791,-0.011636652816151337,-0.051440323678009346,,,,-0.020968905687938404,-0.04535890669025579,,,-0.019277301768985948,0.12748922539094576,,0.04000818638669512,0.01073126724416319,0.16952146857086536,
S100A9,-0.017750801130697123,-0.060288441468061275,0.04946617262402528,0.04767584223941309,-0.07180709799725984,0.02609080609869978,-0.15938175008534822,0.008368518247966182,-0.03417251792270062,-0.16659912008157338,0.07158369793496414,0.036078432445193646,-0.04864317111047193,-0.07427487586880338,-0.009633845634444874,-0.0264178053919808,0.07230352781665997,0.008972042522891485,-0.062140838554694364
HCRT,-0.027622281414261148,,-0.019387997657888328,0.02404308689541254,0.047097312818347045,-0.030519515859549113,-0.05307550975772173,0.015597186546922616,0.029077717423947047,0.0686215358131071,-0.0248134570647973,0.012699587362438893,-0.025981363853872105,0.0585964559914803,0.012564154717583606,0.019022423777170606,-0.005292093778124422,-0.04283283572223807,-0.01655198723556948
FADD,0.007890559014086477,-0.04126853978426564,-0.00881570640930122,-0.06325329710332417,-0.012292288089528744,0.05721682649923708,-0.08343277728220592,0.09046710489298558,0.004922815122559338,-0.03646674050656048,0.039155157617985145,-0.009196599328184115,0.13310370044488165,-0.00949968773356699,0.031093452736283583,0.021266401550993116,0.010452148430266636,0.02197856139165986,-0.021940963887343238
ACTR2,0.05972585081183322,-0.0015876400531235338,0.04242464240317301,-0.03601867287337702,-0.034950811584695554,-0.009249908309915478,-0.04718136441025734,-0.027441173964422267,-0.006500825836495821,0.05537152228539456,-0.033018310431114174,-0.02287250760572848,-0.06105204629620155,-0.06900234832925452,0.0315124919578616,-0.060069159099232036,-0.01735220909033066,0.08255256533534171,-0.0023979350577427038
BMP2,-0.0017678238106513284,-0.04366490403506107,0.021429314283923313,0.038371262984208815,-0.004643723210214938,0.04159610327073537,-0.025980919426615363,0.042850444611300255,0.03602978166323691,-0.0365142799064646,0.014322368673593135,-0.06859127848689349,0.0026988644992807886,0.025227307021581147,-0.016826140030029954,-0.023285289921608422,0.12307415213170882,0.052612130841656266,0.04794908520203199
PDYN,0.06978103791495817,0.09029041589643905,-0.027125545468954747,-0.002672361111929823,0.004978054942299375,0.021767844625926125,0.2586345768191314,-0.010640410543880312,-0.011833883600399034,0.018940320230658766,-0.029974357357869217,,0.003498649671217589,0.15640557791226786,,0.06431285607517245,,-0.0017964498509319127,0.033394120060437425
CD55,-0.08134258891252334,-0.008298367785663277,-0.023798261716702723,0.00502819888268174,0.0741974620796572,-0.0337662524600983,-0.060900118397170654,-0.01760632184957101,0.025257774278220225,-0.08137714947419653,0.07246511782282496,-0.04445190512903552,0.019205108629114984,0.020927953389097233,-0.05769566618440952,0.01908840283339154,0.008254861084867678,0.0024507145723620433,-0.009030896765974721
OSTN,,,,-0.004723924130713491,-0.021593036873492347,,0.050640132818126835,-0.041816864667761605,0.012807650799369555,,,,,,-0.01850606015726254,,,0.07000645724131851,
PDX1,,,,,,-0.0013155648816323877,,-0.024857349934555104,,,,,0.08422894902756116,0.037769911779490364,,0.02348307625846404,,,
CD6,,0.027814949588428027,0.006964446611234716,-0.03733722862192531,0.019996928032284932,0.061091165448339695,-0.043329078425783575,-0.03742860127686516,-0.011098599088987112,-0.015964937178164475,0.012516389689422088,-0.04208570817199207,0.030322467365332607,,-0.02379552080787408,-0.023234865636936542,0.05466556205162908,0.07500428305457695,
IL16,0.01835855818482568,-0.01785474268588194,0.0048563557084105174,-0.04000404199503053,0.030192886733050834,0.05293560100271532,-0.06033601591055011,-0.017865158996402817,-0.07516996239055679,-0.04800068239022934,0.03850072251281272,-0.03999656723070835,-0.04341915333065613,0.019172460598900196,0.014833859678951306,0.055167659971468976,0.00597932887945744,0.04513435058227476,-0.07902869163655224
LAMA5,-0.022824264534247764,0.015709805334912286,0.06563335119309176,-0.026790555116329877,0.05465305530725228,0.08936523536802489,-0.10372387727535597,0.0616014748262592,0.03351229360911176,-0.04234088512953736,0.052200776046247135,0.05116968171449729,-0.042020455650637625,-0.04699114701064837,0.0454688423418886,-0.049496114791490874,0.021062193738810728,-0.023210352053577146,-0.08278139844117587
RGMB,0.023611213742923128,0.029225719537708913,0.04163162756681332,0.03811310445625456,-0.04145548420798146,-0.009406843875031205,-0.011793490384307806,0.034846001698004,0.007963323736801716,0.03776395341817167,0.013907014267933688,0.07098064032242894,0.05981002732566149,-0.022944726324749923,-0.007019125921966014,-0.023590960688570622,0.045162732171070134,0.05828614936740348,0.04619731829848533
INSL5,,,,0.0057125805204060265,-0.002784005499369662,,-0.022489889723091946,-0.009769121544724329,-0.006055349116628885,,,0.030009511035297018,,,,,0.010189075614436804,,
IL12A,0.08597013238702789,0.056836548506353675,-0.03284334859887056,0.03396196216286891,-0.046762986747017385,-0.030082878812222998,-0.06768079875920699,0.023038200060106016,-0.008138032687974653,-0.0262454794103749,-0.030131537622098532,,-0.019126986487256612,0.05388428314307993,0.02405906148696035,-0.035332761798824885,0.057495228659707104,0.006232052637575134,-0.06699632963053381
S100A8,-0.009966055346040878,0.01887284391870508,0.025786455274878495,0.03619739478385261,-0.02970456355455324,-0.04000812433161349,-0.16195340050359347,0.03792360896091103,-0.0002052749978507383,-0.16751953851867563,0.00886484510930049,0.07267192904557897,0.05616454292072443,-0.02535120384610917,0.02140595220838668,-0.012983606184814861,0.07648012304744167,0.03977721149788062,-0.13287211984882252
TAC3,0.059688772361216225,-0.025446943510012785,0.04180341237632705,-0.04048737570847588,-0.010157995946828981,-0.027763481830880628,0.18124841746147846,-0.012690004989384513,0.03971785468103208,0.13888144615978953,-0.020360828201141472,,0.027550060651837842,0.1305272323935021,,0.019719504529518483,-0.03878541237950443,-0.024283690332449478,0.09880770442543083
TAC4,,-0.006173867208414893,,-0.02798429341323304,,-0.03310678035744403,-0.04968120088608339,,,,,-0.028939879941615378,,,,,,,
MFAP5,,0.028160191084417655,-0.019833258087026105,,,,,,-0.028408291570174275,0.08668598382236248,,0.014456568451994035,0.025241569997715926,-0.023422680740880365,0.10905379835191478,-0.02359803904363298,0.07287004116602985,-0.011878900583427283,
CXCL16,0.024814224610678694,-0.01099418127202531,9.686399700771896e-05,0.011227203063665732,-0.031125535028419617,0.04373596944341541,-0.17589688515288943,-0.02117068584663922,-0.01943824404847307,-0.0938465411358372,0.06780379576170614,0.10208320993744811,0.06832061648548615,-0.02166479138015801,0.06983001741986582,-0.014981208572357145,-0.0027512846026944253,0.09743052903149531,-0.10231879397796792
AGRN,0.019989860152528027,0.011338426384459503,-0.04245162357054643,-0.12444405032914155,0.03911441384979702,0.08515050390490159,-0.19547985500158546,0.049126734628020266,0.028205204466071464,-0.05439333475231362,-0.07563386333037776,0.07289066786981659,0.0530715498126202,0.1433452114388884,0.08042297797197318,-0.0064560248808923325,-0.07427270064186854,0.02096401904916374,0.050384792713324356
COL4A6,0.08885547251410295,0.006698966743348659,0.028182655899564094,0.017358196457596325,0.08846918176011187,,-0.08524944714513844,-0.03966363335050906,-0.002856825927876011,,0.0095744090630826,0.10537066089288781,0.049080943877763045,0.08195682439964576,0.0792228189372467,0.031170131560611127,0.017490365171518148,-0.021226742360613008,
FST,-0.028436293047818025,0.03919298023841324,0.03812057375514849,-0.04425932097949256,-0.025917892575212265,0.021243665879472743,-0.023386707719058875,0.06188248862349016,0.023902564135182765,0.004540747500762672,,-0.008683217134165686,-0.0016025465063869901,1.7813323133837752e-05,0.08816194487865615,-0.005551408469501332,-0.00986341855910042,0.0753541536154742,
MEGF10,0.09672070502710159,-0.015865546019842174,-0.005866449695799113,-0.05191458097278273,0.049535036552242465,0.006097725634047773,-0.024507809477349284,-0.03922537912835849,-0.004467441634935209,-0.11144493037849616,0.05682233063622562,0.041110985968377194,0.005342106535101627,0.08792119011351228,-0.005836187571487076,-0.02800834873092162,0.032138943899924444,-0.014029162183709386,0.00947243803772317
C1QB,0.03780428182460353,0.008638775500319034,-0.010145009145522407,-0.08831590474303948,0.03810107145508274,-0.04006864862491005,-0.18424678169445452,-0.07870790502154389,-0.029173637657503127,-0.21256043190964047,0.022718966994964975,-0.024297210285667756,0.03935637970117641,0.019481408481655648,0.05109448850425947,-0.045162490223229754,0.015784195781358274,-0.03681137503640763,-0.023394735484999606
HLA-B,-0.025736653759363418,0.06196963872866944,0.06519238046574853,-0.09555908640881973,-0.0035666896173340503,-0.025368497870711056,-0.19253476830728927,-0.04681572318018371,-0.05078461584447519,-0.19671814186452186,0.07009911984506799,0.12681363588881928,0.02551779578803413,-0.08531123207409187,0.06026700712213046,-0.05650290728269148,-0.026189051393033878,0.014961508000731179,0.017660964728334255
PDGFA,0.0171959047913392,-0.018736428607725095,0.03296117466629212,3.032711968105626e-05,0.06129012540587029,0.08687045260180845,-0.0694549695333389,0.02019922957230676,0.025107358870453067,-0.023396129507807624,0.03817318296223662,0.06822773718658592,0.012344442401748314,-0.1313403371388269,0.054629700154788664,-0.0060486999596302445,-0.051962353244494434,0.08193307804719223,-0.018574209174185407
LAMA3,-0.02995016794169059,0.03543765368270454,-0.025651383477412228,0.052752264567419854,-0.04043930549447143,0.012360633344643329,0.14732321324393866,-0.03190796895304599,0.04580855476977403,0.03564931779484128,0.007697063644766163,0.07112457758596036,,0.08227577810731064,-0.02092382563333444,0.04472342601714112,0.0009699993265950229,-0.02560769211144536,
DKK1,,0.03261329992491787,,,-0.016313771247224197,-0.034971030749001264,0.12302411510526681,0.00018835567146481213,-0.030126907680690027,0.060146722878569044,,-0.029232184551857544,0.06721749830960819,0.026609548847083716,0.007361136624848799,0.01651845245998582,0.015243316728979607,-0.04478199101024544,-0.038803312753506645
INHBA,0.12093569439010027,0.0162484240359656,0.0006192305842839176,-0.022819797394572,0.010954274174951043,0.035454779103173045,0.23893393183718195,0.0046770359142200586,-0.0060738165045722044,-0.05099678166611742,-0.02053986365413834,-0.04106148126220513,-0.0196328818351076,-0.01420212607610925,0.05738193309783832,0.021761813865426145,-0.02494711633979565,0.028422629705859508,0.006862442066651272
LEP,,,,,,,,,,,,,,,,,0.03687373763922896,,
IL7,-0.04259708692027916,0.02179125595114486,-0.0345067445521869,0.0186401543488407,0.0984103536295054,,-0.03508810801313079,0.02698117427732737,0.028620336930376647,-0.02809402488190215,-0.0036505260297654274,-0.02804708636490246,0.023969856315764208,0.007206749816682893,-0.019614794423314555,-0.016281903091532535,0.02715520048254241,0.05377329972652104,
FABP5,-0.05097780254920323,0.00526113547900971,-0.0036723649074607303,-0.002908325346103284,-0.00453943211897187,-0.0019566811123455465,-0.058938695075697045,0.00020762846675821626,-0.046020805988714476,-0.02596794343634941,0.042500683542527215,-0.15162605223172815,0.05408381205700853,-0.0013870453178011016,0.06307209439620423,-0.020152668792205786,0.07619562902759563,0.0014948705363958448,0.04408577016245125
CCL4,0.006180361514078044,-0.011564620297284604,0.007617108585177031,-0.058836835977591935,0.007408910230871939,-0.03502104795338605,-0.03122942039158103,0.008071960344954023,-0.02375826046877456,-0.14259368321680288,0.040517593117682035,-0.018633641952447492,-0.03568912842251534,0.015722351353064833,-0.014470370544206392,0.02141783315433964,-0.009341523099820406,-0.049923542068872825,-0.04024139935611932
FBN1,0.03688902245153737,0.030656781951107173,0.027937602601608803,-0.005133317182996896,0.01311184483143861,-0.02616303569078414,-0.0874386097313253,-0.03504152966767979,0.017261383768726112,-0.04003044646397947,0.04490457023149339,-0.017359588475924465,0.031262425321124845,0.07372994995806934,-0.035767883366214816,-0.03460780893893404,-0.04104086618271518,-0.016492040789620615,-0.103786618824517
TCTN1,0.049320551169057356,-0.04003504154411138,-0.0066660952326255355,-0.04041943925885457,0.018064868663828185,0.08753425535636507,-0.16588802821859236,-0.004604782504433627,-0.056356145954308136,-0.0009908343932066785,0.014956419799615189,0.04554714838057672,0.08065012629760221,0.07482018355502844,0.07388721101072925,0.0330155329395847,0.042075339066668285,0.021944394849342325,0.07537322672934958
NCR3LG1,,,,,,,,,,,,,0.013116108687111605,0.03334914934478331,0.005371955481643743,0.0415636417854906,,0.010320443494683357,
BMP7,0.05752146371848825,0.08139734332566005,-0.01015366744303008,0.041663679168201184,0.047050689445021214,-0.004246922905975427,-0.09566023057180624,0.04619746655730601,-0.03685745292706194,-0.02125530178404742,-0.00017375282051416234,0.08237325157956565,-0.07669326845524257,-0.04918969516312653,-0.022596213926970622,0.019515547206366692,0.003987949447221004,-0.004780077804366727,-0.017320903042502278
NLGN2,-0.025975186468726125,0.07332638588032128,0.015594978428871415,0.008122023952305256,0.02039977090643006,0.10306087978606177,0.02086867110312822,0.04777600711148451,0.04826779657145781,0.05838822015301601,0.1036367774703585,-0.009128478882000636,0.06782195331571868,0.04375124642584901,-0.0478017068520088,0.017009351621812517,0.017849801963516935,0.020905244187212013,0.01354622710059374
CCL25,,-0.007376108961830062,,-0.03675377207398484,,,-0.052463992066214556,,,,0.04351528841482691,,0.036340915837769515,0.046939701252836016,,-0.028978465531365825,0.01109319783997309,0.0366010804988891,
NPNT,0.02699742904031034,0.01750134270684842,0.07409445037805855,0.003641663994639481,0.004015049311139005,0.077196479854335,-0.1649629485672445,0.009528112032429236,-0.06095662914923006,-0.014600701303771111,0.05394960057140703,-0.06625184091362174,-0.043566684425838886,0.06786338544423937,0.0779558645754247,-0.004671765587528471,-0.037347143792961605,-0.04717070334618866,0.06964421650392585
KITLG,0.00805315058636976,0.028702629851911663,-0.006338297922098767,-0.020992928697143892,0.012010742619612474,0.05563083939602704,0.06570602612216785,0.011948588922788958,-0.08598828173365096,0.05631260155448749,0.014423846296132413,-0.04988894687797774,0.04198950675942685,0.048101684496972656,0.0768211899400226,0.003542610702055615,0.08478889515396382,0.01483737546313137,0.0881621862795834
MADCAM1,0.07296782925295872,0.005355404593256444,0.007674304274476167,0.03862494001695469,-0.0010374904709008438,-0.030841548500052638,0.03303438549288974,0.056430353488581504,-0.020705468615060094,0.03811191819936059,0.041733541646365675,0.06955030437632338,-0.009633668137191331,0.08870533038101902,0.013034059543269895,-0.010202925882311153,0.049363639976267464,-0.07600617500201814,
F12,0.03229077927399374,0.0309161965715536,-0.016590914417047187,0.010177373619562901,0.014226169819763736,0.03941890924119797,0.14469223191864172,0.048140676994750095,-0.01100985456558852,0.18367369898578312,-0.015569358789419407,-0.04099075387248307,0.05751900271164812,-0.024931428331799392,0.22556774843894833,0.02684779348622624,0.06957375801991678,0.030098544503605974,-0.016433177112034934
S100B,0.026398503794837488,0.043159452130183254,-0.006711416753525924,-0.12775742797608977,-0.014079338608762804,-0.06841241164628789,-0.17832529432163624,-0.05538654690410977,-0.12572578580903226,-0.20680151743309277,-0.12379051110839041,-0.12715853405704575,0.05666498325735916,0.19319530850787398,-0.08725578624359319,-0.011054026157646774,-0.06039782401249596,-0.0428344029263479,0.0003795735684931275
IL27,,-0.019103231110730454,,-0.0312891480571817,0.01357319598445338,,,0.09321851955426176,,,,,,0.02507584420007575,,-0.030758578991441073,0.008890546593006105,0.052105362614703776,
CD99,-0.004416714326932902,0.019933328438836734,0.027496878154489368,-0.060659333528346585,-0.004526018237720123,-0.003954951570528643,-0.22524130717080967,0.07599204780094249,-0.01946350835616716,-0.15857898847656604,0.08261178615287952,0.09559825519417153,0.03112042860026281,0.04940997086501122,0.033818074197932355,0.024913934325039258,0.02334126357389835,-0.031656549765833805,0.025522178409181497
PDGFB,-0.03172300664397752,0.026264162065715593,0.010159346500610872,-0.07020089266506066,-0.009312425776245272,0.07191441905942557,0.0604454894996408,-0.002481839710138528,-0.05037493609265249,-0.06973616862264058,-0.02791778737918412,0.07483082088783685,0.0030084134813108338,0.008837172964022415,0.07823460257851164,0.04886581945558421,-0.06930803049698826,-0.02200753337781517,-0.09019715454162931
CLEC2D,-0.006393543560703154,0.0068467310802593105,0.02838701912091041,-0.0009019862635114826,-0.020734429848293143,0.1075724591028756,-0.08183701826368571,-0.0019095423471061784,0.01485299290214797,0.08152849054265501,0.044897448959542466,0.09708739865789376,0.020628580549045043,0.08005746480620392,0.04991461280954773,-0.07986692989490152,0.00842993410839831,0.012653523468738841,0.05272887097016984
F8,-0.0414777897519168,-0.05225683405461079,0.01957093530933059,0.0808462094212136,-0.029838767346506655,-0.004961962057070432,-0.06187909077488447,-0.028330411652113637,-0.038547964563254135,0.028615436301538268,-0.003559068143405082,0.06784903671084698,0.01996399650472319,0.11559481871981105,0.019938499369193934,0.04827404539503393,0.04886876987133292,-0.0038877039900693123,0.003075586064634859
C3,0.035523946422331934,-0.0085986800696058,0.009450553935004453,-0.06493599119237993,0.00429175551131748,-0.08684496482827549,-0.2097368984674077,-0.06864938796686211,0.01196612933436171,-0.1871444684906751,-0.0655679696264205,0.002801406862800587,0.05437302876087476,-0.049848080666683635,0.058023993829244266,0.00046933713291810644,-0.010612921690909136,0.08543394493647741,-0.05107164283818755
DLK2,0.037081169542835565,-0.004088780875625474,-0.0036960283301204224,0.010138349651371026,0.03573585835292018,0.05281666443202061,0.09947031633443448,-0.01991607812982122,-0.008940326109506387,-0.0011750918826102926,-0.04547741249961694,-0.0020569042803393754,-0.02939572797264282,0.05581446379871511,-0.02092383399110884,0.01886106366866444,-0.000584886048565481,0.036814714993864996,-0.039942756705233354
TSLP,-0.007542488828223146,0.01602026966800133,-0.018307323609739558,0.03783420431147708,-0.04260190625729725,-0.0038282617081818585,-0.12240584377669102,0.11444826243376963,0.02077811383801064,-0.02809403767327944,0.028422230583854704,,-0.03662263384159314,-0.010536903423785951,0.008293679943623379,-0.04251458980677395,0.10377972566737126,0.042848590628575954,0.10059302726007514
OSM,-0.03633870697239585,-0.032837540408947784,-0.041604462412546214,-0.0340323265295582,-0.012535846962236934,0.0037363172076656085,-0.06973395003207948,-0.008858469333085057,,-0.08567335582483582,0.07835312876556055,0.01953655438097794,0.02811600366501018,0.053985811010853826,0.025205585090386954,0.038547255021453154,-0.007747245485114943,-0.004082182269595895,-0.043031673292501675
PRND,,-0.027981869618118726,,,,,-0.045665457972152455,,,,,-0.03256358304642606,,,,,-0.03425955253877952,,
SLPI,-0.04539279457708332,0.0012563548226724181,0.01580042815820219,0.09323847786360777,-0.05508162238755602,0.08995136145414787,-0.13971857215795422,0.00832502682833029,-0.022690318006238382,0.017556513820882996,0.04134470038103155,0.008539153271467684,0.02302407022599478,-0.18391372551239776,0.12822979100293397,-0.022072844879750284,0.07727811682382105,0.06599550657709381,
