,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916inf
HRAS,-0.026550717230027256,0.0019807395799144576,0.013940582657912747,-0.03850855479716623,-0.04279238627605741,-0.007129517143123212,0.0014414538938993708,-0.04196801366490507,0.07277484958266474,-0.018886932848051624,0.042556108448659744,0.01457636354206952,-0.016868951122285255,0.020579786668035897,0.03772875246013683,0.166184079455322
C1QTNF5,,,,,,,,,,,-0.0574075658755816,0.00841913131179611,-0.03326147431278664,0.03770737808169367,0.06918889211136924,
RLN1,,,,,,-0.03118339250972316,,-0.028349109435843116,,,,,-0.017831716016009243,-0.007199577620622159,,
COL4A1,0.015608310091165362,0.0030569488834359905,0.04578181739116311,-0.03743403492742008,0.05627119166003977,0.00703760318434238,-0.05195712133445134,-0.03781497599431017,0.02614298960847187,0.022140194682389577,0.11306840112880708,-0.000666386600125417,0.03464254793207322,-0.09842295122930703,0.08534593131370583,0.04090245682504517
CCL3,0.05234618134572784,0.04342723654447948,-0.017894786549553746,-0.010821589231497288,0.08512384089762735,-0.0347271442827685,-0.01658002464897261,0.0682858938910245,0.054790593783134965,0.025181127763056806,0.08065144783149522,0.04281989484618466,-0.02135992514732371,0.035511603900677466,0.0128877842513101,0.04143084483509194
BGN,0.04320215152624294,-0.0068412041171330385,0.03559120431264166,-0.022967077668603186,0.06367654008922694,0.0048541478380758965,-0.004458865106803451,-0.018790318152589205,0.06771454030567338,0.0166342919909974,0.07049483872111266,0.006682105868041911,-0.007238990540884743,-0.08768050452018566,0.10855045160309071,0.039839637215438935
RETN,,-0.014319617664960375,-0.015249637475404398,-0.02213836048437361,,,,-0.010091227000471546,0.021159893291377973,,0.2056104088456503,,0.12782029360564315,,,
S100A9,-0.06057288453574227,-0.0409358057157372,0.0034827652967086473,-0.04496894070176201,0.006204207120015757,0.028226097107533512,-0.035952265536388965,0.024252236001067382,0.025310617429152395,0.0006844682013826472,0.018338083818138503,0.12387500497726146,-0.06593005371305147,-0.11463098465971668,-0.0625517019400906,-0.01984882282134863
HCRT,0.03574360704969071,-0.024535690109298874,-0.012237271982739103,0.03415694141111761,-0.03710425638345592,-0.005607430668257724,-0.020368156136779527,0.02344138889335296,-0.00012096271176276872,-0.030900565137696664,-0.005178056666237225,0.1071287877007276,0.02637744995990773,-0.021916840623225287,0.008669813770876932,0.02925991289837434
FADD,0.0685166866006836,0.02193220476381201,0.026696171770876975,-0.008357772679392672,0.042910929428028995,0.04413584718735626,-0.02888645811153565,-0.0005031409245432812,0.02921984621685346,0.01071428577596773,0.10258113483096733,-0.03613492750373609,-0.002544748686760982,0.01921358710187065,-0.0014345042599971105,0.16150217084346236
ACTR2,0.039046205883791374,-0.06077852463164896,0.0038534734800052153,-0.030543782898373405,0.011094309991387686,0.013097389156023842,-0.0010426691324592016,0.00885767217506842,0.009039377037257186,0.036247035589845954,-0.08638950743057117,-0.010770390896123352,0.0003629061434996283,-0.012718360035426457,-0.024819958119841324,0.0018974724051579665
BMP2,-0.02894540078857346,0.037900623254401085,0.04394351612085738,0.03705550860060017,0.08458873137488772,-0.03136530811044015,-0.000948472852708512,0.0035557615458036177,-0.006426052492101373,0.061650467159005254,-0.013562901086294306,0.04719624250275182,-0.00030994861366060827,-0.010440556508955616,0.018795117107363857,0.15266082869628148
PDYN,-0.0023066743275437,-0.040567919803626284,-0.04115769173422073,0.07148873525619778,-0.023720878657675748,-0.08461047525517866,0.046871533693538976,0.001978020950385001,-0.03557829027873883,-0.017541559357483198,,,-0.018472297285777876,,0.03564776958414834,-0.045057120483963285
CD55,0.0028365296693491976,-0.03172081448500806,0.02305216468329711,-0.037104761495477125,-0.03605829886093205,0.08840147664395794,0.042127119230497626,0.0718956649951206,0.05552298678259199,0.06453491499411707,0.11532152877230938,0.0713004672183745,0.08845241216443797,-0.011613586033283602,-0.035209530959152725,0.05439318941848486
OSTN,,,0.020022097043673803,0.04941393479627087,,-0.024078041281479334,0.057958992264235634,-0.0297610321093984,,,,,,0.016774957021163855,,
PDX1,,,,,0.002274573889428252,,-0.009066331520480123,,,,,,0.14215864303810533,,,
CD6,,-0.0015576059812086054,-0.002511943577708356,-0.026576838450074535,0.01309641154237512,-0.031183391776229565,-0.028754433599375524,-0.024669923949582527,0.05673910459941147,-0.021450687223620372,0.022367947326032197,-0.008453372388487732,,0.010760658053537686,,
IL16,0.017803199296455203,-0.0016526325852045047,-0.013019457962771817,-0.02181702021811922,-0.001457564039606924,-0.007875115620184264,0.010486863650232945,-0.01460163399637802,0.07818135934697594,0.028247076258798156,0.01502927228060494,0.09365958681590139,0.08262346622411319,0.03813280913899497,,0.056326465818890566
LAMA5,-0.007086325638700384,-0.024726921512402224,0.011997407067348698,-0.029236420139013255,0.021509137177116246,0.011822519667637804,-0.03617959302101201,-0.0172950228338971,0.010827089981519985,-0.013743891194472377,-0.08078366255084372,0.07122013202162354,-0.026263161510810533,-0.09512502223320325,0.00613492796898419,0.0813452697452144
RGMB,0.008807325656916618,-0.007402177695968407,-0.0006996785943724948,-0.029638979531453828,0.05491629587732878,0.012294360849324188,-0.014518806893497344,-0.010448107591982583,-0.00164744928298223,0.030654123387113066,0.004827792976554171,-0.012216639074673052,-0.022580660786032,-0.06374137539811729,-0.03090336093910682,0.05948253277230021
INSL5,,,0.03337911846432899,0.1379322502358099,,0.05618332270585572,0.06191248921066398,0.11362278093374242,,,0.03845130329503557,-0.0394348028516641,,,,
IL12A,0.1294490769322925,0.060092335798823476,-0.004724835410473155,-0.030292218125145202,-0.029403804168977064,0.02201174273517346,0.0017475149337297772,-0.02315429848775284,-0.029076411762915533,-0.01761936889318918,0.10327144201082579,,0.0636733524765673,-0.04921497417944994,0.1184599945771415,0.021999255362215975
S100A8,-0.0314021409043405,-0.0011098644244196298,0.011170631261561523,-0.03460269316630448,0.01967379058686363,-0.006397377464935115,-0.06846364706237598,-0.0216276279543321,0.02863949132741484,-0.0191297572144634,-0.086985206434742,0.08725493204322322,-0.049129661839986724,0.006202066985749124,0.0074486981842995965,0.020653739650020955
TAC3,-0.00856038114293099,0.005760216323848052,0.11807412880692807,0.02970471554160824,-0.04058846633720718,-0.0716867737670432,0.10968251856569321,0.017189305203821812,0.03564449075124079,0.007268701661320407,,,0.004218170313689184,,0.025463771980218944,-0.05718963720068358
TAC4,,,0.02419610806097376,,-0.02330482784990151,0.019800379404775265,,,,,0.0687487076906165,-0.043588636019722085,,,,
MFAP5,,-0.01598139858240426,,,,,,-0.0278675756233699,0.039079802174849916,,0.08599689554112203,-0.039562613329449235,-0.03167529036352336,0.02080613259040262,0.04509041748798216,
CXCL16,-0.018618677567214057,0.01185224597452957,-0.0360719516482744,-0.0372170494362708,0.07331023063375462,0.041420963240175045,-0.05118981411234752,0.05038982119171907,0.07786311830205479,-0.04817869566808461,0.04842276938537408,0.05613972849554761,0.004059441167237018,-0.03880857223349251,-0.03158580827167782,0.0493257525788671
AGRN,0.09897579244054476,0.017456852635246302,-0.01749693652407257,-0.036229458553893326,0.06147405051970472,-0.0023529757633880787,-0.045915863179317506,-0.04417106673712032,0.060781827510346984,0.008241718451922031,0.07890987039994272,0.01827395929985468,0.09285152974758558,-0.13260996467284944,0.045650490169300714,0.020597037903805532
COL4A6,0.12038871618777516,0.02644728631960157,-0.016870000097703754,0.022144867814728564,,-0.012751625252445779,-0.015355085495717367,-0.027134455017560812,,0.0019031475150557344,0.04193925208775978,0.025916238292727902,0.012741885212417951,-0.030837415559984607,0.028590942093487146,
FST,-0.028800792359441735,-0.017847711685375064,0.014031506983571512,-0.016456530841781482,-0.03626131261983363,0.023780766180959787,-0.002003621671268086,0.0012069125562208219,-0.010056605633386449,,-0.009718245180179587,-0.018517863447500636,0.000167017679064942,-0.05728381746335094,0.06511029885711314,
MEGF10,0.05309376995499032,0.015412339616454076,0.035986957730910374,0.04959570215302714,0.031536020273179664,0.007798296328846269,0.04420337549364439,0.023597815779094266,-0.014316609598668883,0.012110367150499856,-0.007941836383041499,-0.06763879218418334,0.04643427649883394,-0.06420632275274804,0.12550950765951524,-0.04035280638228638
C1QB,-0.004714027482881356,0.03801312981449663,-0.007021988639331853,-0.03594464404409824,0.022541900279485286,0.035365387219951715,-0.06025944122204662,0.06948124907903966,0.02896208956975869,0.012753087634656334,0.15208655862140083,0.022471251756492748,-0.005145755017223291,-0.10062270805291194,0.07565403557036217,0.16945822283684464
HLA-B,0.04888965839158004,-0.04306974023310802,-0.0315170751537176,-0.08976030553581352,-0.018223233086099275,0.03770705473795524,0.0008705159084318345,0.014593387409670644,0.02927074767275814,0.06339239178809804,0.04471420577414684,0.05346820575646956,-0.04500569604489813,-0.1033226629500119,0.1291114619225101,0.10957805047039029
PDGFA,0.013147548411164271,0.04852642960180814,-0.02847234766839609,0.019913756291948477,0.004173464138475287,0.0019068769812156051,-0.01738901397195372,0.08628755722857993,0.08303755545531419,0.04155902378369288,-0.09505306840650252,-0.008018881375220367,-0.08576755011925011,-0.010664914448462902,0.03802849686912586,-0.10237755680024521
LAMA3,-0.009964565197777655,-0.020669573387480336,-0.023653915683417265,0.07203596540917219,-0.039248388126749086,0.002018953815893483,0.012337115025538314,-0.029851016705059918,-0.044623358198999714,-0.014676326354511042,0.06549155414977366,-0.023001250646665906,0.04374080161765055,0.04245195207458179,,
DKK1,,,,-0.039856908263501,-0.019231481875403543,-0.04438879530560046,-0.02246819121107858,-0.024174443545141214,-0.016799983813986733,,0.02750516232697975,-0.011457072824424808,0.0231833652709907,0.004551555094453143,,0.10751117611006573
INHBA,0.07077095813955472,-0.014319615583732539,-0.027436294083894783,-0.031096230568798698,-0.04368595164651177,-0.06888435065549858,0.06807973918024836,0.0201660851879591,-0.020369316372402,-0.03435691632756707,0.05959833057868963,0.03282946224095695,0.04641834486165458,0.010168250237371673,0.056757883032095266,0.004048747849777174
IL7,-0.021000989148606333,-0.027805115833714,0.038477587414541985,-0.016807889406101496,,-0.027717278896093513,0.004378669028174527,-0.03262609473934486,0.028749971746084346,-0.02081244781396625,-0.025558937185649094,0.07764120580140849,-0.026783950402741202,-0.03677053905731076,,
FABP5,0.085020158579718,-0.06769695597991617,-0.02367249120855655,-0.014395365330543041,0.0032009459282784595,-0.030299112976550975,0.017284143980394594,-0.0912271782905212,-0.00023268551988260948,0.01861825080469969,0.07180881274417393,0.04744621035467314,-0.007858333815819836,0.02021152055578067,0.03112275091860686,-0.04764135665871651
CCL4,0.029548307453352067,0.013869153606477393,0.00854170408524788,0.0355889862177747,0.022772341213535226,-0.04668968097772575,-0.027512815030008752,-0.006137197129942556,0.005057975952531338,0.06701303416548181,0.1282423756226613,-0.054424732317533524,-0.0007756545665541154,0.004990702142010466,-0.06990558501199765,-0.000403551902276536
FBN1,-0.014258615307247435,-0.04906688699819354,0.003927955769700281,-0.008620685865538833,0.014314181389356369,0.03541867745574827,-0.003964356523397115,-0.01908395494963927,-0.022243990765150577,-0.044396527807106956,0.014517308077443062,0.056682983605166076,-0.015985361756420725,0.0005394359969011082,-0.023806405147359225,-0.04451246114197914
TCTN1,0.0034625183848980695,-0.054081732435734005,0.0034434781673868993,-0.07496710426918116,0.06821012238290539,0.04751097710226629,-0.02019786321777364,-0.02871010589163913,-0.046203059966047046,0.03986315915610756,0.06864257801520314,-0.038428949142455066,-0.010495350706962095,0.049603704378243206,0.028693541206100102,0.042100505996761885
NCR3LG1,,,,,,,,,,,,,-0.021137460694951836,-0.022913884681195262,,
BMP7,0.009692630798393921,-0.01447071982711354,0.004365113934376965,-0.044958130625870694,0.04896735411564301,0.024132021792257263,-0.004048241765175533,0.018363398786853457,0.002861528422765299,0.03397024766710624,-0.07094884013352185,0.009100686001047777,-0.04918598545812705,-0.09738642467646205,0.038780514188500065,-0.004327439221733775
NLGN2,0.04379131178568334,-0.014081350262029965,-0.0036334759573247105,0.03717822114336098,0.11025066505675846,-0.04905214063779872,-0.020195584571269642,0.01772764121626471,0.04046440959508995,-0.02812406033419835,-0.033928683741571215,0.02868607870208635,0.010660011854557293,0.01306285151481737,-0.017761635555820405,0.03031294185909622
CCL25,,,-0.021039963688624437,,,-0.028914463909527125,,,,-0.025368030813140242,,,0.01774818012614334,,,
NPNT,0.11450845482615638,-0.018471600679167095,-0.010937544306425054,-0.04055543760068407,-0.011499682922875915,0.034929830679369465,-0.04657546253281925,0.03495448511372364,-0.0052847776123033695,-0.010810605110502953,0.08073684661909598,0.026925088054975704,0.045781195774054456,-0.11394856688503757,0.05605861659397465,-0.06389164565796561
KITLG,0.018703853269944944,-0.03666732206904487,-0.008835596717193172,0.0072533976097644195,-0.001088527474397824,-0.03053829895565051,0.03264727295568789,0.021188548740638156,0.000801112085369543,0.02802626674687357,-0.0372998759014487,0.08542157152841405,0.03314961056107384,-0.025911613677766128,-0.018444089218543333,-0.009582005855406974
MADCAM1,0.051890008879816554,-0.001776454688159058,0.04578493202193814,0.043411855130314675,0.02142941580815644,0.00285468129620269,-0.008965205488980542,0.03411087185800771,-0.03322564561906845,-0.02982824297314896,-0.08946601318411034,0.002949008392131958,0.0810465578688245,-0.04361527997366444,,
F12,0.06786806054056095,0.08625753425859599,-0.0014919203905728016,-0.018584820811044143,0.0025147234661282466,-0.06972723646312903,0.02032763359510996,0.07446629941753642,0.003435935757433631,-0.01859793722775847,0.04903397634742044,0.09029069739576363,0.04367282264449976,0.0605426788574123,-0.07039697310064863,-0.09110561118046666
S100B,0.09638541243066853,0.060338192795432316,0.07930507303226628,0.04474453452302059,0.012986907992652093,0.12398473527981595,0.013011065604561667,0.12331460082660525,0.0801062250403013,0.02427119295676455,0.06010660145843969,0.017181115250448256,0.09690602994858735,0.08652455706760495,0.11866620521406511,0.071248057924019
IL27,,,0.051592090781313875,-0.020635123503510135,,,-0.018183436456800147,,,,,,-0.019992204926287328,,,
CD99,0.08296718460973063,0.02182687976079346,-0.0914771947392292,-0.038238794622166145,0.03105968794967216,0.03511494824491927,-0.0025430038469519073,0.035240679918109204,0.015731313191800995,0.011831917008979351,0.04824902228176193,0.07739102235921086,0.03763321912920429,0.04543656248389673,0.13043677986108085,-0.008696570249024073
PDGFB,0.09586873873592895,-6.826502806862468e-05,0.02791303164819259,-0.00021100534871818617,0.03660959855623694,-0.07002963923367311,0.05457076788453,0.011505520257732209,0.03802975604511606,0.10155537290177252,0.11796056486137957,0.038165893208271705,0.0020654366040842166,-0.08071254092083904,0.11173261699830318,-0.022049314246376517
CLEC2D,-0.006028818196987279,0.08846051486714689,0.02130204629319465,-0.009742696469436315,0.01472433143508011,0.001786377643985914,0.03969508682405711,-0.009222325173443872,0.0383371221443314,-0.012361022726555615,0.0549429190710774,0.11590102261721417,0.02097142801137613,0.04754186607495597,0.006517787375125726,0.11566597664503732
F8,-0.009479424828136653,-0.06738484938831021,-0.008193278719741532,0.07810865654028804,0.04165632907552909,0.021696404188598608,-0.010200010618547915,-0.0010391105528300883,0.030693262260155205,0.04906902501017908,-0.041370961926070565,-0.0067036800914530665,0.010908796131415752,-0.0013259914763541032,0.13581520303564823,0.0701592530509664
C3,-0.04828343658301443,-0.016659637878187028,0.019111888043021535,0.015116997537439107,0.013732576261210149,0.017024513763737304,-0.008928403744326146,0.05659996954658496,0.04355426886808428,0.06861330814289394,0.07437893152799578,0.01864458786467776,-0.034426929800116246,-0.08132880308082709,0.06090870607743297,-0.024161566899751262
DLK2,-0.04219348183600512,-0.01617767306324274,-0.003445399122956732,-0.023380464249260803,0.02154331898938799,-0.03311480088591274,0.02098546070396522,-0.017612416015659597,-0.010528126848638748,-0.01600924843495676,-0.046459172356091614,-0.04178730322716653,0.014049501697900271,0.04483800178348994,-0.01739781581449513,-0.016197655579794003
TSLP,0.01662293729990591,-0.014751819106095151,-0.016936279460304387,-0.036465549943568626,-0.023956459550117905,-0.0005015224989865311,-0.03504188484332724,0.047211554072923406,-0.022713669949900536,-0.024222210166303975,,,0.06097227751601526,-0.041424783043617394,,0.08406575807641596
OSM,-0.011505481713287599,-0.03352437071630199,-0.011396942140112769,-0.04441536961059787,-0.015194256759910908,-0.019742849717831933,-0.042685298720940054,,-0.0037881989882369727,-0.038286763277971245,0.009008354057120731,-0.001853935790297817,0.06508655461946027,-0.04044285045118566,0.12349414384436828,0.06962747914567233
PRND,,,,,,-0.02516758989253752,,,,,0.06730582354126749,-0.049046581111332324,,,,
SLPI,-0.061332756520386514,0.031759384578488876,-0.07115093373215775,-0.03393080216711895,0.029870790020502594,0.015484574237456045,0.023590278900858085,-0.02150122316279812,-0.00595904108665988,-0.016684326893906976,0.09489451625309214,0.06007608764683751,-0.09504641122742144,-0.06771054215426174,,
AFDN,-0.000490942247322024,-0.017353484008519056,0.04382467086792722,0.033403399983099026,-0.009071498415755538,0.07133802970893917,-0.04576430757266129,-0.004824220583443493,-0.050191753780446664,-0.005265237170117331,0.048865192241571674,0.05536421655665926,-0.0044125313467056155,-0.022948149770616533,-0.023262567944304244,-0.04797500711299183
KISS1,,-0.03696636770283294,-0.0046716875925700155,,,,,,,-0.003812929277071356,,,-0.01576840727844483,,,
ULBP2,-0.039769008723506236,0.0015360420024471573,-0.03747426974572446,0.05928688075109375,0.02818829770403824,-0.029795045085731293,0.03816886958774214,0.001863013953034392,0.030807044473154507,0.03630313288555989,0.051394237887479335,0.048355913457995045,-0.0014709710900193884,-0.05488352988125608,,
ICAM4,,-0.021432974445526033,0.03439550735809238,-0.0179797054874255,,,-0.02109728903380571,,,,-0.0056667832464826085,,-0.013833675297634015,,,
TDGF1,,,,,0.016674840839377217,,0.0022258033265461874,-0.024669925986300984,0.0034906621509404423,,,,,,,
ANGPTL1,0.059354519633424155,-0.04661071131917433,0.03041338055203334,-0.018813693266748168,0.029185858452494422,0.01780416031398793,0.05228995176650007,0.039521455743017964,-0.06976045214596344,-0.013408103328740175,-0.08156027340970091,0.03732293720538314,-0.026783946537810074,0.06756012757507868,,0.049191597801369925
LTBP1,-0.020589771430849096,0.005032497115781706,0.040375017643250646,0.03930860913059979,-0.00237912523277816,0.018468046135569318,-0.035069990451617274,0.0024679071704306653,0.037895487935449716,0.06784571303358783,-0.06700665856513913,0.052491289641031384,-0.0035801645572142884,0.013917732371235718,-0.006264589578438813,0.1314447482553743
CD160,,0.02252749272372207,,,,,,,,,,,,,,
NTN4,-0.051388090553045086,-0.023020459654888973,-0.03367404730361657,-0.02350061234565746,0.03958807785418955,-0.07188236843106532,-0.023300823093033034,0.04626835863987647,0.04304501381878047,-0.013054044992799494,-0.02391065603609551,-0.0030766349406562785,0.08588317337163622,-0.04011583938503637,0.04502007743192784,0.033178135283813255
APP,0.02390020558588303,0.0012098233900472355,0.02571780129625242,0.013778505026776206,-0.06019023660314526,-0.007548559747929008,0.07196288693779795,-0.008842313579953772,0.02784574778257264,-0.009049231285576245,-0.17513991545752497,0.004625875002542003,-0.023156874225966382,-0.04838423550545961,0.005671980389551341,0.03915353550527422
RIMS2,-0.03220609368119373,-0.030444273517441008,-0.010863260541498177,0.04059317680888028,0.02552631773763971,-0.07858241766009397,0.06228054342850663,0.045532613761404585,-0.05399977657074928,-0.03140826996089902,,0.11217969591728748,0.0021261875226898396,0.07121968803845996,0.007374222549628421,0.04300029460168229
WNT7A,0.09832141314536848,-0.0339314446795747,-0.008208150704102064,-0.03290138579985776,0.016856157253772555,-0.07695300628042527,-0.03718437802737057,0.017893830067118532,-0.04457064261614023,-0.010946920521075617,-0.002243327215937152,-0.02017542161424822,-0.021770529948583785,-0.07270047422292267,0.04071735810756304,0.05185094622445796
GAST,,,,,,,,,,,,,0.34757116412498956,0.0238295905324937,,
GPI,0.03869143604762216,0.0034272571781282005,-0.00852671963421168,-0.03693185938158392,-0.05773679211330875,-0.06195468713757854,0.0766071453537207,-0.02846840167006092,-0.010087183861586519,-0.045893184225183556,-0.04751649687380008,0.03983153024091115,-0.053107571905345444,-0.1016947872711169,-0.051220025727197395,-0.061623238229548016
IL1B,0.09574625899880997,-0.019021858024682158,0.018304951704419002,-0.0567435437663871,0.011482885906816093,0.01594893908811537,-0.04160067597261275,0.0017463963562777813,0.05183218435103632,-0.007999487250389627,0.013246767739399246,0.0079275734826768,-0.06820008511969218,0.025920104126440625,-0.03481203775609026,-0.051062721556801596
SFTPA2,,,,,,,,,,-0.016505165228919767,,,0.016077307338815842,,,
HAS2,-0.04156782670090093,0.005049911002008945,0.014899099162842305,-0.004908244559596872,0.05736411591627791,0.03940715311712879,-0.02367792182327019,0.09733543981084661,-0.03887241339335375,0.035003928446401024,-0.04999660880411125,-0.06546091880396808,-0.043723305379025725,-0.03936248592194777,0.10425062705935868,
IL11,,,0.01250052021183234,-0.018539665423911167,0.011575448778284574,-0.038364099525845276,-0.0024037142072898254,,-0.02123398347807985,-0.018537136574366512,0.10681646454683706,,0.007789760034913701,0.016638465376291572,0.03768205365606194,
SEMA4B,0.017021687829781765,0.00949340326712808,0.04252906210590433,0.024569156145241675,0.050595024274726355,-0.03014419696894917,-0.0032359586299714016,-0.015921448791538083,0.007170042760034645,0.04238700246408438,-0.00962255108787329,0.014392117879020729,0.018514683236357448,-0.034939589060614964,0.05000056527950152,0.06048028646244364
FGF12,0.03897289984985488,0.0433928210104648,0.06301392023205553,0.026048671173807793,0.0060054353618842135,-0.10259610860526784,0.05810415313797221,-0.015453146604945938,-0.019698248479287958,0.017211306155823593,0.026581111647565176,-0.022436615479278214,0.038854355940962176,-0.00318131114117124,-0.0808414968959511,0.023418671972743374
CP,-0.0519704276097104,-0.03042339220759854,-0.026556622411916024,0.023392892751430385,0.04141349434073546,0.0483853103173293,0.02336522626736754,0.01998826147143487,0.04799890026799175,0.024521122038061647,-0.10901502231790736,-0.02373097990062879,-0.04028950017881338,0.06935181790134778,0.02925312289973512,0.01490308343510954
NLGN3,0.08392987658095238,0.01521476279031493,0.03549705328851261,0.024146105823033517,0.059350048442376464,0.04292545735755495,-0.0070490965986755375,-0.020305730776299984,0.030975364565931262,0.0688520780821229,-0.030171056991212412,-0.03543587963569529,0.12204106021256485,-0.056642784067651365,0.03388723896938535,0.05956486330618417
GZMB,,-0.014751819106095151,-0.01570712362083588,-0.05318017759321424,0.0007260788965135535,,-0.020013772846044334,0.006634288346863592,0.011496950560324331,,,,0.04307451911240078,,,
PROC,-0.02795780792846855,0.013884180997888799,-0.01904937157680068,0.11013758744569545,0.011001927080602356,0.009491456241552686,-0.03045335120165536,-0.01653543613640979,0.017851269718223,0.06797374491629582,-0.03005921406123235,0.03978418545809067,-0.016656806960283405,-0.08762891723501641,0.040528898010733234,
TNFSF11,,,,,,,,,,,,,-0.016656800560441005,,,
AGT,0.1189835391841066,0.03640284878359535,0.05244300443097933,0.052079774688310106,-0.007766172663241131,0.03265801130802821,0.06263660536869582,-0.09921256042205782,-0.013233375479141826,-0.016286578377097568,0.113260841369384,-0.0022436427381403844,-0.02809165892341043,-0.07155756318334949,0.04744046677513926,-0.05830021076708627
PTHLH,0.03762829044571432,0.007440743770348818,0.005853270458991562,0.04061881971072419,0.000343200821771662,-0.03395256772660203,-0.00899739199858448,-0.01840691849142403,-0.053958126321358,-0.017552683808902916,0.019773746737093412,0.10871067796404728,0.04710029457991815,-0.04485215546464574,0.03824849719786721,0.0599832316316522
COL1A1,0.013076987751717648,-0.028278974504423616,0.008081784200032607,-0.056226485943936096,-0.004223554343055546,-0.020021493605239325,-0.06272114786781305,0.024707623791923036,0.0006444944604970481,0.01872529849200634,0.034781561517612164,0.05917047123014693,-0.01108816609025309,-0.10899646536212775,0.08410067133240297,-0.07702843259172099
LAMB2,0.0644967359719817,-0.010081568430966383,-0.033421119857715745,0.011028685831895757,0.017875120155767824,0.002728112115718411,-0.03764461640973184,0.01947721028776735,0.10611288255655338,-0.03567761111174631,-0.07454072259793378,0.020002551476115533,0.0016116438566203977,-0.16491311863245997,0.09621097903003872,-0.031184134214079524
DSC2,-0.01576741743972218,0.04083327550625869,-0.0049462847805625265,0.026676738764682358,0.021345585641621888,-0.014877515375445944,-0.0363393677365161,-0.039655176556535165,0.056428912433498055,-0.00961971559603136,-0.06194596346503766,0.016646421355432317,0.04073604989140196,0.03739029717890003,0.0574547846413525,0.0862995143751679
WNT5B,-0.04203866899251432,0.0866676235333565,-0.04291008889122436,0.04710423220383652,0.04041668911998885,0.03535983222024909,-0.00716119798344743,-0.02924773571572994,0.04988381982428771,-0.009385476318468124,0.04504080440351275,0.07784032882378467,0.07175306570403772,0.05139886967940451,,0.05499391303694168
LEFTY1,,-0.017493220197933625,0.0003843548579531628,0.04335496902086068,-0.026415296205126688,-0.04189393599049671,0.00015219910015508081,-0.02962252248542126,0.04062581086957482,-0.04961839937654106,-0.05034938530293938,0.06163596519417884,0.04473558178344944,0.002126569746326558,0.0008849278606119616,
FGL1,,,-0.013447200479006606,-0.020384340050285343,-0.030801231488545622,-0.019381156261564524,,,0.029907368381231918,-0.0190127595549321,,,0.05204123035669154,-0.01703162657849748,,-0.03299988486408834
CXCL5,0.20979449076567624,0.03434811230354253,-0.012359153373795478,0.024956553898250123,0.11125064788574487,-0.02489937598556607,-0.004585054784512563,0.01449565349526158,0.022991920607977376,,,,-0.016170287969244405,0.0366598655353054,,0.14894314884960747
S100A1,0.08327830031724759,-0.024758839151619347,-0.03357384712068114,0.07796724549834878,-0.0341708920208099,-0.04347400675390355,0.0008862461504856576,0.0793526786134384,0.0440139633700628,0.021647732111620844,0.01938740433814149,-0.042400311343113506,0.11656058186333373,0.10835589296713971,0.001535669836605857,0.0981757217765015
C4BPA,,,0.04465735453306352,,,,-0.022759370569881476,,,,,,,,,
NPTX1,0.060271302667598926,-0.014382638459465146,-0.015214105328797158,0.02851584138164745,-0.02932611458179772,-0.058383384547126965,0.09806964549225952,0.04260515862155294,-0.10236375319216585,-0.037748582930051545,-0.14516907968222192,0.059026208934046,-0.03316363125320929,-0.053365873322989546,-0.07361443875446155,0.08922744214477167
TGS1,0.06611573660295851,0.04803579244245224,-0.041820280565009964,0.032530753985252084,0.028796453883803447,-0.020589657466950115,0.008402280345186747,-0.0022114467259855557,0.007926955043378777,0.014809854598422625,0.001710235852429685,-0.06519325884838559,0.029977179032056624,0.008883680098778733,-0.09456785384860752,0.10712612121301326
SST,-0.04594620887744681,-0.0017933223624165137,0.04459802733649044,0.13396979773995377,-0.018383381757943865,-0.11233979354003287,0.01996831273179067,0.09287104433464541,0.03463491290296563,-0.047013594226114466,,,0.0025747640053087823,0.003678279228450861,0.017491459720697964,-0.06555756355061039
IL34,0.014379154907333325,0.10317352619989513,0.000699223521039441,0.024458421602302903,-0.0568073154783642,-0.021202070328915877,0.03464434268064722,-0.022340360294915276,-0.015334904544281302,-0.049527010097005816,0.06627529533798944,0.03662654045328592,0.023258872328944632,-0.09393271816657223,0.06273947245862854,-0.08356522220395247
DHH,,,,,,,,,0.046405861110654666,,,,0.09772609647762374,-0.016064407802248905,,
XCL2,,,,0.013140247663326741,,,-0.02444357940488058,,,,,,,,,
RSPO1,,,,,,,,,,0.059906805448646266,,,,,,
TF,0.02296986262254046,0.01848354810246371,0.031400170599992526,-0.03788557692448719,0.07744202917215622,0.04132707914127239,-0.006431576804888787,0.13123209586282328,0.06498161439082781,0.07523238335435732,-0.07746654832842366,-0.04036316371970218,0.04238145817924288,0.13225229455581283,0.11694089417393437,0.12023728602835494
IL33,-0.02449787088890304,0.015787501785083695,-0.047364111543397654,-0.0410254086432381,-0.033186986130516086,0.025556103022144266,0.0045214389564432024,-0.00688943844570119,0.11275558160669005,-0.0009756415883532485,-0.04822868164607242,0.05943015340778834,0.07808622228251316,0.013263925892916563,0.13055155475944205,0.04104990157982303
