,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
EFNA5,-0.0586325457909413,0.016207282904381663,-0.03376530394668066,-0.017626631351130524,-0.010143265702435775,-0.04130435196476397,0.03594279117385416,-0.08992461770145684,-0.02655500706817702,0.027658705453132634,0.07295916096635703,0.051697865218368784,-0.03411707956487675,-0.09632301782489334,-0.019440622810072063,0.01527866025760749,-0.014658817201717151,-0.028616496439877723,0.058336361527144956,0.1316620639630705,0.10915525627916763,0.05548011119339525,-0.07476564716434149
AREG,-0.04045828426445021,-0.04239531006060987,0.021058576281470263,0.050593762498298035,0.03232195548658075,-0.02867349391947156,,-0.025364619893113654,-0.0018997480070465085,,-0.04528662090812217,0.009741425097457953,,,,0.031187423959160833,0.10633561633854331,-0.022595507043224147,0.03462860933295557,0.06324754629015221,-0.05366987323398605,-0.04990140329637295,
EDIL3,0.13748609451299387,0.03575195750094432,0.04461887632503394,0.03657663907997855,0.0033143015733302656,-0.022335936741171833,-0.03632175613785044,-0.19402770797441524,0.055886845397853165,0.010928999585782655,-0.1366273944675091,-0.014209890737065776,-0.015928995650012573,0.03175236412480118,0.02040005029646413,0.094831137614295,0.06089832024237037,-0.020667582927315537,-0.015391435515217489,-0.01709517145324277,-0.04220105225937515,0.09033125479756642,-0.01263747980028296
CD86,0.04068578854248061,-0.009383354412836428,0.014537039962709481,0.0005575104085276609,0.0034311683593208704,-0.0286329868661353,0.020301034519500966,0.10881026549640557,-0.005778478074028814,-0.037660953465209444,-0.05815063141636053,-0.006336355772076747,0.0793426333286756,-0.13492477068323408,0.0010096732140549801,0.08539126600465574,0.048001507118308036,0.00358582538925421,0.003383314647519415,-0.11717882430974169,0.018940148893230237,-0.04087029074121362,0.013907390519891283
AHSG,,,,,,-0.007310027076351709,,,,,,,,-0.04084237131919873,,,0.03658807132924463,,,,,,
WNT9B,0.08976108305030747,,,,0.1319513897225832,,,,0.0010791465529703017,-0.024558187359846682,,,,,,,,,,,,,
HRAS,0.11821832754289917,-0.014631184029576874,-0.017218121561088467,0.03514012597336514,0.04347202244687383,-0.0011982960331572497,0.009585108662488497,-0.04455649253710657,-0.048121629392076835,0.026054932759862315,-0.0013727929651052846,-0.02116033925718104,-0.0002948388450595376,-0.05557632723423053,-0.01778338201254694,0.0009544565875164137,-0.019753501893571508,0.01606331428646623,0.07732377708409408,-0.03467989425327385,0.06908754887110873,-0.005349555036633637,0.03127706149365744
C1QTNF5,,,,,,,,,,,,,,0.026512181987928783,0.004660628207980485,0.11751551494227766,0.0689105210372659,0.017791350533063927,-0.008959028367737583,-0.05037244934525529,0.032393061004803284,0.02150796635415184,
RLN1,,0.023791623111311905,,,,,,-0.03728747502375354,,0.03717220988084545,,,,-0.042184024695796636,,0.027780543143362188,-0.04315318942927719,0.015531238584374229,,,0.046626012133220866,,
COL4A1,0.014527555793166247,0.017350140155547804,-0.0008905728038784822,0.052155110340524724,-0.08866886288734614,0.03739959839642864,0.06620650775182924,0.20553655776266858,-0.005117202955909105,0.061029928163187946,-0.05562548444704632,-0.009343326361604657,0.045229678286070996,0.04806628427109036,0.02945291187329346,0.053639522800116024,-0.014122574350338613,0.05254590038968465,-0.021779219506046298,-0.07314598907482273,-0.20721900986735678,0.018478356124496068,-9.648288733525183e-05
CCL3,0.020255699367135265,-0.03141796777334229,0.03875465498842792,0.030925230812791527,-0.016512964106621182,-0.00046642894598500145,0.0010179640937981887,0.08331455516861785,0.04525479327764887,0.027448570685926387,-0.12261792698478842,-0.006720344109811499,0.048492188061786894,0.04541627810766247,0.12740735844878284,-0.05404882522733204,-0.0037450353567404174,0.08415124208154637,0.026442290645186325,0.058496666136566226,0.15621443123361786,-0.037298003934003836,0.06554729326057517
BGN,-0.03556010288434035,0.025068261143960432,-0.012631068550752968,0.07076525232005074,0.004457462828733745,0.0450602291595135,0.06041682565009594,0.08801642485049183,0.02842310484545818,-0.0010584072359678795,-0.05411246440736274,-0.033414444541675005,0.008594525981933917,0.09224718908719724,0.04534077445152956,0.04340850204102719,-0.0755426009634766,0.053555287159009604,-0.06418022017115499,-0.010989818795487143,-0.1920760953129897,0.017656393240024104,0.060911305403864205
RETN,,-0.030038672094990185,-0.026580038460688772,0.07458871833246473,0.004126551588590057,0.025162344419834514,,,,-0.04107783745679467,-0.01967467890628509,-0.013879571372495814,,0.06640684949350172,0.10098052378867951,-0.0373306214319366,0.07992836791128373,,0.0590797000116547,,-0.0025446118936953152,-0.04320195047407542,
S100A9,-0.07586870344435541,0.01173069648828485,-0.013729697420309446,-0.0016556174669625139,0.0380002259118876,-0.03307373648729463,-0.004967832574535102,0.15436442115858828,-0.029475756160698738,0.006453688280497596,-0.14515364214258483,0.0033926497814578687,0.056331052106939145,-0.0758218976011265,-0.005046003197877504,-0.05769854760004837,-0.09471644861033271,0.0049778854112617335,-0.07039561519943116,-0.011692795098733872,-0.08494419123743076,-0.026362209982602598,-0.08710228997891452
HCRT,0.14099122332295053,,0.06940629856609136,-0.03537829363828689,-0.044376502497723874,-0.014078097631664597,-0.01554794811727667,0.07071816202520029,-0.03941145176022838,-0.020295219212051675,-0.03558766698960906,,0.047560688677206794,-0.053065087316592936,-0.01996003237871417,-0.0653902672850662,0.09536676974265618,-0.006878834858994605,0.04229492088234083,0.029805929256485654,0.12361545349336321,0.0963655592663737,0.04579528722411388
FADD,-0.04956042961406805,-0.02863683320943957,-0.0002994438151345222,0.027751268457626786,-0.07131793192453809,0.013125998426598885,0.007917231344218168,0.16641247858591962,-0.006907474089253055,0.050279881373823464,0.05367088511745657,0.04175314947093404,0.05944296203518321,0.022200987107688343,-0.016944491813407566,0.03857474865461624,0.05117778722981356,0.06370621303119631,-0.034675970542880734,-0.0750631685575227,0.06982340068728432,-0.02558507601328069,-0.030286000764284067
ACTR2,-0.03495778616545433,0.026511456228195906,-0.06001229397610327,-0.011865127647464257,0.011267200696093901,0.0143309417306022,-0.001464724112767896,-0.00022191761734254725,0.032438874393012414,-0.004775443728286024,-0.05659133947911767,-0.012142142339110701,-0.04065950366287911,0.14126032431193308,-0.022627328512296208,-0.07572191253968276,-0.12497489259311896,0.01009642401970518,-0.09446093126660385,0.013174111372615352,-0.1331044633136564,-0.004051231281199833,-0.02019110740690667
BMP2,0.048222788111039076,0.024094455471922453,0.023909316418944653,0.054920140949461814,0.014951640538362097,0.00428597542701799,0.010449165677651015,0.0093011781886845,-0.01785055584472539,0.006763385555644187,0.02693720152374009,0.10826334322924423,0.023141454222260476,0.08760984470503158,0.030391136012323107,0.08596324272143234,0.06255957484685999,-0.056475936103241885,-0.0035737484071297104,0.014910348961707452,-0.004335615278686296,-0.05534428261999901,0.08141924551935804
PDYN,0.038753621486719965,-0.021598594079497303,-0.0440871717411858,0.028364227337165523,0.008337705396451284,-0.004775777005503008,-0.007534890614243171,-0.16285551723712172,0.021752295339325965,0.06670745722256713,0.0771940893858894,,-0.04705160700479123,,,-0.019654374809154235,0.020582017619009116,,0.012169979879335954,-0.058176199065720545,,0.017073530434820794,-0.04599738313683853
CD55,0.10089091938133878,0.0507449008154075,0.0029314508342044468,0.08676080310802246,0.0004612035412974664,-0.022668060015561566,0.0185946274040478,0.051065138226160295,0.029793099448815415,-0.033271589951732294,-0.021383150048864884,-0.04456726431383348,0.05096431931125072,0.06133575773140449,0.022501956593625316,-0.0005631991819312081,0.03212632916716217,0.05632093340574559,-0.004701300031961782,0.05202268338011641,-0.0687698862033029,-0.0006595876165024666,-0.007151693496286498
OSTN,,,,0.027721952120897703,0.09497640515458848,0.04965323536015266,,-0.008938417981547146,0.10321205300081884,-0.0279979934951895,,,,,,,,-0.01636765046713931,,,,0.023999535682198144,
PDX1,,,,,,,-0.017388490727229273,,-0.028841476992413295,,,,,,,0.04322388043447247,0.029820102827019277,,0.042139869132072065,,,,
CD6,,-0.005510464694231008,0.011597510363376055,,-0.0045239812887113455,0.04512816999419409,0.0025137077749585596,0.09321762106536183,-0.010623219622911153,0.02582536231015089,-0.03116813176596958,-0.0234324684910813,-0.0324394713943872,-0.04348980197119156,-0.02550123550796442,-0.04573483478720989,,-0.021045904096122624,-0.02733990111675339,,0.007550743819337696,0.03431784104789758,
IL16,0.003676078477909689,-0.019803158264063044,-0.006720380239975734,0.019878669115258794,0.01463223061425411,0.02134101441177459,0.03071274574713572,0.09977085692524364,0.019723003242269024,0.006044645733433926,-0.026235733663969436,-0.009505417713503979,0.053385171050255746,0.022962443613794393,-0.03636660619727622,-0.025149420167789763,0.06936617870482752,-0.05431339955115745,-0.009422406107183551,,0.11806756183057654,0.04221106838961633,0.011579032216208205
LAMA5,0.03359260336848845,-0.0038525926280677854,0.04147339935782901,0.05314454021571029,0.07116588681923985,0.03697330090432087,0.015058854215302451,0.1576248791936506,0.0010266378051422577,0.013224403244243234,-0.015986721057375117,0.013749758899158446,0.1130221663883338,-0.031116248176766493,-0.07092266928363922,0.008505138492214065,-0.05372840123101055,0.010530267949202357,-0.022218486614635553,-0.11735987975995191,-0.005582558447263666,-0.047307175160762924,0.08360528202183988
RGMB,0.026181554864072823,0.14043922050862065,0.024684731792496653,0.06675023591013168,0.019009549453226363,0.008163432699421753,-0.02718963556863474,0.09581995061112267,0.028034425237153406,-0.016049168665143873,0.06470629552829149,0.04456742266151176,0.012067579586767794,-0.06092901522875207,0.019775712522204617,0.04839766837592682,0.0021698501602881075,0.04100150359595032,0.08551886099022746,0.032347816807807,0.032464986054429254,0.0036912603586254505,-0.09642537927910778
INSL5,,,,,-0.03108530569501545,0.030525148555556565,,0.020211209593049523,-0.03854717396609089,-0.029021875720982034,,,,,-0.04472312965540263,,,,,,0.03921458732559299,,
IL12A,-0.04658528300111006,0.026805338202043772,-0.041878876263443034,,0.04449678131945032,-0.008395679247633701,0.019873203595286656,0.1940274649650401,0.034661396846919386,-0.021782641679320598,-0.025457990404049394,,-0.012655135295034155,0.028669220956785722,-0.06109251717308777,0.01835241894473071,0.09557438066992013,0.05144831024504727,0.06401287719406513,-0.05118228389864753,0.039918782687479726,0.031321976516511744,0.08153620014645113
S100A8,-0.02931801455748707,0.07600128484137082,0.02586852166241111,0.05886696719484462,0.05297482500933643,-0.026470376610960175,-0.0009718544617634937,0.17846231618696026,-0.02334309394980726,0.009400453281922261,-0.11563630141997591,0.05682363921715172,-0.005942169686248016,-0.04758421640470969,0.02917669694798143,-0.03539220863503756,0.015551649966707104,-0.03959238226266192,-0.020165876579128907,-0.04402803365286979,-0.017785171538049243,0.04587221058214471,-0.1141780421898749
TAC3,0.13297075691414384,0.03147712758630087,0.022141459326517406,0.022888901612737027,0.019524160212144863,-0.05823601135726693,-0.00910084605458707,-0.10469783533523085,-0.011600784095566046,0.026331089448801453,-0.03123727646322303,,-0.08039381127556075,,,0.06027921038161234,0.07816234578802708,,-0.03643130826096795,0.09081494183466111,0.10528768527360677,0.034843169395135966,-0.040145479974260295
TAC4,,0.01229873304984778,,-0.006960014774450058,-0.029684918252748847,,-0.042676106370513035,0.008938296190175943,,,,,,,0.04818303288191305,,,,,,,,
MFAP5,,-0.03657690691193559,0.026152882259564386,,,,,,,0.04096269641298289,-0.030232077658314038,-0.014105544878774164,,,0.06891957063308765,0.0443308895893771,0.061028315985631625,0.06462964761317026,-0.0002981832463770237,-0.051007858194786274,0.03273356035222546,-0.04520766880523576,
CXCL16,0.07502648510778025,0.025873030838231642,0.040412162837902596,0.1059018318684906,0.024491934239339132,-0.025775998586283246,0.08117114446111946,0.14643320026747436,0.025465809833652205,-0.016443811831338577,-0.10611134072119778,0.013179471290779125,0.013847756458263975,-0.06867338546656424,0.03914013524127193,0.07982864776860675,0.06710063085562584,-0.039571969760799464,-0.03547859322637582,0.05768548596146265,0.04276475310245498,-0.010314985250816339,0.07380024940132732
AGRN,-0.04058461327777906,0.019960587511351376,-0.024199780462550453,0.09727566790005723,-0.0191460803372369,0.06114876968101794,0.03024670422444018,0.17706808830652526,0.03221183666650422,-0.04496617392744506,-0.03232611771160815,0.03819794822317734,-0.0012656700053194148,0.12890938176503247,-0.01253300483251836,0.09532044844419131,0.11014998272564443,0.04281128261769233,0.0076382877616144925,0.11277813583695445,-0.040908631854044294,0.017985783513379393,-0.06854424981744357
COL4A6,-0.034089569015554336,0.06460932044197311,0.058932622538371386,0.08516941495777042,0.017451091977974627,0.013787364291457107,,0.059636621257470365,0.0026878420376157714,-0.01313058507251148,,,-0.012864175970240041,0.005586437087447534,-0.03861211773994287,0.014106249919248182,0.13442183381851924,0.03872166304414121,-0.05678239207618543,-0.06337331889444098,0.02665774471799879,-0.05441607691694314,
FST,-0.06137359269471067,0.03925572299889914,-0.004518038902543586,0.09312743966875565,0.013018012935645194,0.04812914674749449,0.00038490955085611724,-0.007358496145194757,-0.02807650508857346,-0.009934994630918213,-0.03713200173178344,-0.011105625187663667,,0.0854789376260908,0.023616955454314217,0.005857490912558702,0.03772981151355786,-0.007176144906444973,-0.011559308668971452,-0.0005726878876930973,0.04031273459586043,-0.034314913730342816,
MEGF10,0.01618326162867108,-0.03553022260912257,0.053726020822842314,-0.05127630526877956,-0.01715458524247967,0.040156232791442883,-0.021680342998328456,-0.008790251156625217,0.05316103087079058,0.020926570592995613,-0.06677399011825291,0.04953094032609835,0.02383939589119009,0.13263797409931594,-0.02708832642290718,0.06640071074269382,0.0900316779170778,0.014377850504244151,-0.0001520938480124235,-0.015549697476546729,0.13930965884850274,0.030821309930085878,-0.044773431209657204
C1QB,0.016719384119745086,0.026083990817820472,0.036429276295914505,0.07494559541593389,0.013585221395351387,0.004594392643956063,-0.001804820189172978,0.19312006692812206,0.001455272829515316,-0.005834311905667263,-0.1663022451240884,0.008936642124902028,0.0709300061646795,0.028821580872624746,0.14081403732067393,0.007396889470419942,0.0809193357099893,0.00452732956787489,-0.06479023564614339,0.047227283360193696,0.006745201331161816,0.025274294124287843,-0.029588994246852962
HLA-B,-0.11900126432427477,0.030704322432592975,-0.03449112905819128,0.060381027659875866,-0.023654150024671448,-0.07643404229405709,-0.06200121097817814,0.1942000161874728,0.053731114171844216,-0.00871266258584514,-0.15557543491381118,-0.01995551235714454,0.08400440463234841,-0.038792152230484836,0.03862736186666366,-0.027451795267461575,-0.07129018657509759,0.07290225258601005,-0.08255360318071217,-0.014921126820422206,-0.15553820473295948,-0.010615865984669634,-0.09439162872079347
PDGFA,-0.02017622831099945,0.057385951434565534,-0.001990718792179838,0.06886502916143358,-0.008418091255958896,0.04966168208048189,0.0447821995461646,0.0047397630085354355,0.04460399592609803,-0.004518288896744151,-0.03249107347306093,0.0585524703378479,0.09882217800154408,0.05781816938336062,-0.10994841696509013,-0.01158684561400522,-0.08466269998519327,0.019717325579626733,0.02343363867819522,0.02434754325654285,-0.049648357648733404,-0.02846188412928889,0.054511154802698435
LAMA3,0.042742059922469905,-0.01187083488982108,-0.03836681037578364,0.014673678313327047,-0.03063589871631251,0.04180562551858926,0.03525152948702624,0.00045350602704547367,-0.013593344860349198,0.02507204679006469,-0.036600697526905875,0.006886837444265127,0.0402765682508005,,0.05004053476999682,,-0.0068523567449100395,0.03669263644385852,-0.057407092235410864,,0.03472672768558953,0.05346285400620105,
DKK1,,0.04190581749241419,,,,-0.08065886998513364,-0.0011018840639877,-0.05825444626683487,-0.008608435501047212,-0.02274235351242902,-0.025816565338354528,,,-0.16656737348210543,-0.05954502227652257,-0.01231093175931503,0.04196916316530902,0.10200374750743692,-0.052470316512570246,,0.02672273909571011,-0.015047872419452034,0.22758578415717268
INHBA,0.04800150618773958,-0.012982745851728,-0.00012163490909875576,-0.044719041530932285,-0.0015666046466794028,-0.06165830209780712,-0.010109106579062544,-0.11283579188650028,-0.04312977114873926,-0.008385282379066206,-0.006127633376461019,-0.04353234509594692,0.026249798722573558,0.11286068269619469,0.0921411508445559,0.055949112753851546,-0.016503826553476122,0.06476891449212432,-0.005652054026690149,-0.006294506301319518,-0.00039099263526103654,0.004336245686208886,0.03857517140654923
LEP,,,,,,,,,,,,,,,,,,,,,0.036313656172493665,,
IL7,-0.016394734626347402,0.017745703617306076,0.0034264355058260918,,0.017448856898627973,-0.03380465053563463,,0.10994215848724653,0.0234195525930362,-0.006448770796295062,-0.02725107073379893,0.02730844646671151,-0.030929389324022786,,-0.02941683919614943,-0.027064075834037957,-0.018812128803058235,-0.01734826842544406,0.07741189728211127,,0.1462946180323337,0.0071446750259848936,
FABP5,-0.03090441414505553,0.03403068566153945,-0.07060170261820627,0.05021904874703268,0.028127840071739303,-0.00642099071283152,0.028101543172312865,0.042485853961273815,0.019922801007948184,-0.00030208615503672995,-0.036905625413532775,0.02845629544725673,0.08748873035456615,0.07827281959427504,0.005937156300275455,0.060656722010651996,0.12136280615592421,0.012536875789069563,0.09038331107090386,-0.09525394440975692,0.1390093463584058,-0.021589607965336904,0.010872960159351871
CCL4,0.031941077704245244,0.021050716898639715,-0.00024712160064974326,0.07354164570231769,-0.01031654371624072,0.012954910852567645,-0.011575029235073834,0.03292692614858516,0.023735807084460447,0.005143950872906977,-0.12187418635809294,-0.018775952292675306,0.012998002977490816,0.043834097767979176,0.044467909991995326,0.012742177081316633,-0.024041723673561374,0.03123137842022288,0.06008865449168595,0.01029255743921672,0.08975697837053098,-0.027916997985408785,-0.09164999492238905
FBN1,0.11269115919381906,0.04508119186678481,0.04738282430507813,-0.047326984504652635,0.06606881727616244,-0.02308008939176583,0.036990359409442806,0.12221110383895228,0.03161836061945282,0.07204341550809283,-0.05648154169834104,-0.012461627692987032,0.05227137185281135,-0.04406407411868855,0.11485949312216064,0.04954484641021609,0.054564385716326776,-0.02182583597942362,0.0006510918108867121,-0.048146043434367784,-0.07163820258465872,0.028318585512354943,-0.08208382807707701
TCTN1,-0.002855826618878866,0.04721980009721928,0.034594599736862255,0.0277899906165379,0.04405726620623045,0.007798981914049321,0.057876416787252756,0.19169610878436194,-0.06062939433328548,-0.043830894889899594,-0.08313099202664453,0.02377285242238755,0.03529176282978267,0.02808452346630456,-0.06868020704027672,-0.049954117431963256,0.13111044536254038,0.03163274271616297,0.06533587134460596,0.0005497818344738357,0.12440417987414726,-0.029388042763732847,0.06248852292714204
NCR3LG1,,,,,,,,,,,,,,,,0.026618477042575427,-0.010253437463630635,-0.0173482776367704,0.02287726038979484,,,-0.02659313418888696,
BMP7,0.017527484041830705,-0.05213040627217332,0.011914362036545582,0.054333838576686826,0.011059390145974946,0.05178812333214637,0.0450039869889697,0.13839905210756118,-0.019325358065555374,-0.028720555175179248,-0.011279157193923525,-0.029496714317044783,0.08643541967814189,-0.047089858262711524,-0.001953565907139704,0.026226684852459596,0.0021067515165356433,0.026749221442687907,-0.08016956243376208,-0.008815112713396666,0.13369546537062116,0.056770842657268686,-0.03168122411596595
NLGN2,0.1187799517391211,0.11174788329000737,0.008651066822522264,0.10332502166893248,0.040278893019874557,0.041836665516337065,0.034838278632451855,0.062222550383677314,-0.030593301200657504,0.024706613094831454,0.12437223977530623,-0.018187783918366892,0.06883525841171796,0.09587314017114805,-0.03563061776975059,0.052185543515018015,0.12877152063835667,0.0007225412512356233,0.06354228428345904,0.02930250891248327,0.14824459933250347,0.049951308863722524,-0.013383236351638737
CCL25,,-0.0014445614969483917,,,0.0254198089230109,,,-0.03342769184102616,,,,,0.006510242918675648,-0.049158775672804585,,-0.024824304622902124,0.019124188722292847,,0.07244538110652976,,-0.023905529009075513,-0.02855613742902462,
NPNT,0.06667230180592883,0.07311985268361441,-0.0140168141011513,-0.022055369313858368,0.03249461782539389,-0.014308384710035477,0.021800246210303166,0.2047872825235372,-0.04542655022023892,-0.019252951721197842,0.04083013270416967,0.06020173875159438,0.08974929682944112,0.01988101897930253,0.02637272951388271,0.0033713528951093575,0.1018106162993017,0.04625508767012115,0.0035603132919297025,0.02662886882452056,0.1347928708439973,0.012720434795773705,0.032409198829602436
KITLG,0.020842069012729048,0.0010079840631915075,-0.003632619360933997,0.02568487863837218,-0.0021544207342523757,0.041472438538192706,0.023434489398712618,0.055342871179893637,0.0038370604398046517,0.016716802714244076,0.01231071096913156,0.03346201094311447,-0.009989650086382234,-0.06284151274503545,-0.03533244288254451,-0.023506468978245158,0.040933453179425504,0.03924078676437219,-0.04420739228633232,-0.005702262596759762,0.08740236010852769,0.006610095560793795,0.08787729487682988
MADCAM1,0.031328021272540085,0.01576641754224643,0.10431880820167226,0.0020394431065443304,0.06551440305163603,-0.013291617222729766,-0.016187091877970752,0.03493761819006226,0.0025704645849468585,0.014567838466118225,-0.006016649518290141,,-0.008351235143200185,0.2194832792973983,-0.07987001001989343,0.028987417268689742,0.029778542120569056,0.0642771911623447,0.023555057533784635,,0.16249043649887868,-0.04653694482775692,
F12,0.08326410115143598,-0.007842032734471394,0.05355369430947122,0.04380151491040879,-0.04780811991192007,-0.0030834392479675322,-0.02498040921150261,-0.03481281210329132,-0.027307775544171086,0.038967568931652354,0.10021509452930932,-0.02177610848909048,0.002552730941526358,0.08914936108551666,0.08432879768518785,0.03188477088738997,0.06711863752803644,0.052296858046209635,0.08662284006057044,0.06435544646097027,0.07205088569247173,0.0170791568332336,-0.0030791232063888067
S100B,-0.024284627026305867,0.034209724465651334,-0.07022797778449608,0.08055853216386329,-0.04653005567253632,0.08643556855628623,0.01439151185579184,0.10566451015129665,0.06929650432651722,-0.0036089686210105222,-0.08816678556282957,0.015306015221439399,-0.10659348868051438,0.06197717973786217,0.02151363266294038,0.06657340072257528,0.1847492673817055,-0.026219501061045952,-0.09386197765917176,-0.06801830019171819,0.18120701420950663,0.07608829880146302,0.003186206235696979
IL27,,-0.008800577051147677,,,0.027436884945686444,-0.011591284663767954,,,-0.026875134588105445,,,,,0.11390376656680788,,,0.03725567171350617,,0.02287387236565822,,0.03802206883366443,-0.0337918869484523,
CD99,-0.10264418754393441,0.06789930582592661,0.06341673791933884,-0.05799487389289965,-0.11094391062812614,-0.033763247922897255,0.06284890600385794,0.22029253752617287,-0.03539287403713861,-0.02984545554101617,-0.11668686698566338,-0.09042122289972036,0.049345540944990975,-0.02672617321386425,-0.03281292279903606,0.02898244288289245,0.14843503254866222,-0.004088356031617997,-0.07516281387458404,-0.0045661771571662325,0.08379121267173152,-0.01654033295694471,-0.06288002075288887
PDGFB,0.04462236894559325,0.027400643637925458,0.03762593645467328,0.0772180094167567,-0.029084463542649753,0.014090631655490786,0.030773434763781415,0.0754671561492682,0.01975730790093737,0.010133800245769242,0.02020090025280937,0.03618305556223259,0.008105523300637763,0.0720303720054119,0.0013816779865622624,0.07565580729909634,0.025079177940830064,0.06392395134426379,0.010340055908169154,-0.10292014465025752,-0.0064169198115553985,0.01847877750232144,-0.004516937855511681
CLEC2D,0.01817098782260219,0.024156012953039846,-0.054922175614725025,0.01705323276587123,0.06429073513574551,0.02830312627465254,0.007562971920050374,0.1312196995231464,-0.009026295184665358,0.009582220331626009,0.026265657813885648,0.012864895279254733,0.08633074912150554,-0.02255958411153211,-0.022071670262116726,0.04790286998538705,0.1486459233037489,0.08599297312176654,-0.00821114870382396,-0.02817167953251039,0.006256151732412949,0.01054221269008208,0.014608674503581312
F8,0.0011604919076842624,-0.017156993275558145,0.03487093645250852,0.04083404725237646,0.02799296836829745,0.05614910332498014,0.04853031129638429,0.11468885753098715,-0.01405485324391984,0.009728013670464318,0.007579077783702333,0.1172665090072646,0.07756567908564682,0.02092392342941987,0.115046951682466,0.0789229710724993,0.046645426813321,0.09766215749734992,0.06414078213647381,-0.04389532438506839,0.15138620200312192,0.016174509507213244,0.022805326275386343
C3,0.01716019051519202,0.007405043154664854,-0.011994463702227913,-0.005501405525703673,-0.03610854700818426,0.004008016701327098,0.0037690479372630486,0.15174675485487574,0.061801196751244666,-0.0424530109031703,-0.14092997487488498,-0.04920112578216727,0.0014757630610753407,0.09587441791949167,0.025470274278858677,-0.018872940623208323,0.010268022898756148,-0.01878780350631281,-0.08570626535044522,-0.005709130748659026,-0.04098984368939117,-0.016393418253410126,0.01074097929699791
DLK2,0.03742006607921854,0.05344443859760447,0.038395675562966615,0.09991721937753457,-0.027163487390027805,-0.03061061584868299,-0.0008119613674031513,0.013101848453907118,0.004360401739494469,0.013115820538721118,-0.024310566871932993,-0.019071842564711304,-0.03235089949486631,-0.05989034423480743,-0.04752401631300383,0.0182620697342319,0.08199590086907003,-0.018506046035115534,0.06226740537229121,0.11729354985464827,0.048494263358313194,0.131476400107401,0.06106816565794161
TSLP,0.07982998391793371,-0.054371362819572784,0.09614304984202846,-0.05514617687947235,0.011565633481948246,-0.027474538265265278,-0.009145253263134673,0.09329344511568964,0.02859737760103428,-0.0024742806682966256,-0.027251083141374165,-0.016786414618741433,-0.04697341335684378,0.008271798154022465,,-0.003271410241883625,0.015673684304401764,0.00101921756892937,0.03496912933036477,,0.10177851634227253,-0.021921100391341,0.0020882784031896846
OSM,0.01601602449569045,0.023401358307994224,0.011219356264313453,0.022985988044528432,0.0026254731990872355,-0.06443403585197846,-0.052189482100478156,0.10450339371540888,0.0050930723566753044,,-0.10862853373669559,0.0450151225966924,0.06062665048374765,-0.09890230343219712,0.026423637233329748,0.004603603364392187,0.09017046918486081,0.008608941192886934,-0.033402592903747544,0.02337772029179385,-0.04754304328807204,0.021767929272453412,0.06145414173315758
PRND,,-0.0022644181736192676,,,,,,0.03617191657695189,,,,0.000957121689847893,,,-0.06126087970437117,,,,,,-0.026805675510590682,,
SLPI,-0.010579288743509413,0.00196800674025653,-0.04479686972448002,0.028932187929345456,0.024507902979093117,-0.020646322048554364,0.013267884965933221,0.18858438518316814,0.03218056557714669,-0.01880323616130311,-0.07412533397279496,0.03492681600388072,0.06248879274443453,-0.05349938458200788,0.11357222425843007,-0.0863248426254847,-0.06353830058122528,-0.02160639020416949,-0.08011163000961281,,-0.04105789064557836,0.026576557625172484,
AFDN,0.08859339479333624,0.06264897275196843,0.03765247668424575,0.04435869900712149,-0.0053846083721788875,0.042045057626967884,0.019625594231470294,0.07136048441605307,-0.03435714012635025,-0.05536193839971652,0.06254200982579244,0.016372667085229876,0.0581520097535178,-0.055116180693909,-0.049577814085287476,-0.04646194394817842,-0.0038471005608461807,0.027396616118546598,0.07305650630909387,-0.0007115322216328716,0.003117248778079424,0.019840156261885594,-0.08551144317269356
KISS1,,,0.012357224791652948,,-0.036954249454238836,,,,,,,,0.05861825972273881,-0.0460054814095675,,-0.007928949165491474,0.07668819973247255,,0.009946988127823204,,,,
ULBP2,0.10235470259837877,0.003763977274488276,-0.00929248471362717,0.07119544387864457,-0.012808552846430928,0.027982520334330175,0.027054907500559593,0.051943459471742094,-0.02902366243384422,0.04403422024497042,0.14200939860256073,0.011342336336569555,0.018078721147844708,0.21210165954077592,0.0948045302156227,0.10717913749308192,0.08223878172337477,0.09714693980549724,0.09425469130378268,,0.029360337681558164,0.02181394782307248,
ICAM4,,-0.012343668344317285,-0.02364264790463381,,0.07880126921480654,-0.037092460400536334,,,0.027730716390371075,,,,,,0.03127867589008773,,-0.026022734065875724,,,,0.10124773823029681,-0.02313175245511928,
TDGF1,,,,,,,0.07958020974081392,,0.03916036335586735,-0.023208483655818467,-0.03440518514394119,,,,,,,,,,,,
ANGPTL1,-0.03029440168380085,-0.006848758911391513,0.029276315950782703,,0.008556404864640831,-0.038812992402614564,-0.041226453491295376,0.1449050177802343,0.048366825396909764,-0.03187155129251569,-0.03265989971164776,0.04020383788517162,0.00531703918478803,,0.026675513174608194,0.05912589774537958,-0.023271118372623637,0.049086032859974225,0.07423774847614999,,-0.0032372176450497143,0.0026595905887793745,0.0978748510993348
