,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
GPC3,0.020561301423975737,-0.006197134400617189,0.08675274866430674,-0.03187988146121617,0.012509893852358518,0.03807952579535492,-0.03122133290223148,-0.005468860110522526,0.0026299581175652014,,-0.030195528699698285,,-0.06503085357632518,0.0033473095917563906,-0.033347162679699796,0.06811717512953884,0.04732035270919517,0.05299956124124914,0.07572329285884082,
NMU,0.055330928551276415,0.04040029492307859,-0.013325181322063985,,0.027817748969057365,0.005856990155024293,0.14277062255277112,,-0.017845903789598386,0.023063908931122853,-0.016135210829039768,0.03498894089396317,-0.009687797822504894,0.09161426099402013,0.06286993591645014,,-0.01775286741543652,0.060149018417460516,0.046495118827020746,
SCGB3A2,,,-0.02926769380258232,,,,,,,0.014899713528972475,-0.01995094229134823,,,,-0.025147629789075525,,-0.03342654151114894,-0.027211567827784368,-0.017502310388660902,
LAMB3,0.033660483755429654,0.048197614076943694,0.04137934646369092,-0.008299183485218511,0.056855279437896665,-0.05483492088562853,-0.08704504396812472,0.06668022903779429,-0.024563773756560797,0.022599250057960745,0.12008320113444954,0.06706337276764979,0.02813394888571419,-0.024601676273977406,0.07485563648278143,0.04914768788986006,-0.02465614966977274,0.04434519221116039,0.05669708840308987,0.0512173668584563
LGALS9,-0.07549680740734022,-0.06413905486436877,0.10723902034073368,-0.010856535150354053,-0.035011281844833174,0.07249505862870839,0.07806711725427601,-0.024868770053894103,0.008024872348023574,0.043350179992202205,-0.010895931018834343,-0.053013995515652265,-0.04137253153756903,0.03422010740034029,0.009002594973252905,-0.04152924945806272,-0.023468320138609673,0.03822119126962586,-0.05845893204286486,0.018722929176542863
VIM,0.06886749129855432,-0.05862985247952651,-0.008059795456433923,-0.013694532100643926,0.039228852317113455,0.04420059766536198,0.0877933349775813,0.04879596680922619,0.08049601799169522,0.03404268131466411,0.05100029755469218,-0.04726264892465125,-0.13162346373536846,0.052799131740060685,-0.04615357511265284,0.06967083763433347,0.01680513343170424,0.15588869582796291,0.05869924632283052,-0.0629786059521358
PLAU,-0.015499945362770839,0.07525086275301414,0.09306595849487481,-0.056750740702271395,-0.0013622487375603695,-0.00021160825796674907,0.06767615996825407,0.08974138970020859,0.010066310276183876,0.014962153809123375,0.11742925978863217,-0.0691598805451075,-0.04656219660584329,0.06221706340000852,-0.001068773560228425,0.08046993852653542,0.023902896242981756,0.06214302150819863,-0.004486306146535911,0.018713229895743845
TGFB3,-0.019948729227034414,0.10662161118167159,0.046091659753739925,-0.016624656727726488,-0.020512087491796296,-0.00105568950133817,0.040351790307073546,0.01198747046874291,-0.006414941369104768,0.01581978945276481,0.01884412506655605,0.02091917686178232,0.014557855979208705,0.14073747127854186,0.0712771869727895,-0.046247796443696504,-0.04172146417512323,-0.03211671383925388,0.061123163622346585,0.0009278162021831977
APLN,0.06798160418978334,-0.0536364680604768,-0.004649532755627426,-0.009904206619033707,-0.032517642127134976,-0.016130822918441794,0.06444232717539998,-0.004155454942435359,0.001244793086316344,0.025429759946608118,0.12502241461959318,-0.01772826596845367,-0.17311869720898493,0.02554472579503312,0.021489636631534637,0.03874600196612028,-0.021911329536569345,-0.030539534619879866,-0.03881557761796055,0.057175225704674267
SHANK2,-0.018475893219029857,-0.039197224345515654,-0.03869294448582705,0.0055185679796201535,0.018454403659653597,-0.023019028620849823,-0.045892730016411046,0.012724592612487111,-0.04061184728568697,0.04832941721271491,,-0.02205791394985653,,,0.03669497416107884,-0.024677335183202576,-0.022559428324464573,-0.00853614374302008,-0.015496133670205432,0.017611053385996694
LTF,,0.034294975665196084,0.05582732610826985,-5.3450030023270916e-05,0.025153901079551514,-0.02263110598224785,0.041789142885974545,0.030141906955896237,0.018427080491022402,0.017985475174999068,-0.10059150582570701,-0.09480969235738068,0.006726649039309569,-0.05182615865051934,0.05500570546087748,-0.011730568797683695,0.00027323669976679925,-0.02770405832805,0.07334906321040507,-0.06730521013656998
PYY,,,,,,,,-0.001903277976046805,,-0.018215295998933068,,,,,-0.0005845409722086764,,,0.07811976891617461,0.05348789297173594,
PENK,-0.0160758531093114,-0.051977541982856604,-0.027926952575899923,0.00819012500498803,0.1075115358719217,0.03043852491193426,-0.05919740522691344,-0.03665413561926261,-0.015228439925107924,-0.03255468454003358,0.015682179205433175,,,,,0.006911218422054088,-0.026854514885457172,-0.01091866530729644,-0.022336415649096306,0.1468295587960184
CTF1,0.025565067499336548,-0.007659609026894161,0.01071990047850898,0.006144610422945949,0.0037323808050759187,0.023828358074098364,0.009517779568737913,0.05558339057585677,0.004400783753910539,0.0092396809366445,-0.04706685699098381,0.047473583519685565,0.051833080902588605,-0.008339398608419552,0.11947065997629028,0.0653519964735771,0.00984414658214274,0.10079021887522556,0.018336251063678945,0.08450857598035413
COL3A1,0.05770601880536585,0.036674988134856326,0.09915545900042182,-0.0031634128084155784,0.06781006128660115,0.06731669755317489,0.08770817827357508,0.07355098433566941,-0.0027412039538417124,-0.008412560410366638,0.09848481897831185,0.047599720382203704,0.0701016833922393,0.039020552126048776,-0.01318607453901292,0.013201255747321568,0.029819896851726434,-0.09793182313923776,-0.04228817986080206,-0.03492441336190498
S100A10,-0.01614323493439751,-0.03384646714002776,-0.005377375077233239,-0.07042144669991887,-0.014365136842409998,-0.006350650130836742,0.09921718998837847,-0.0002310059227505108,-0.005262696405521729,0.0166056793632218,-0.02496835738043984,-0.08980551590724792,-0.10398102752532373,0.07018506348097416,-0.035749323349227334,-0.029892325003137953,0.051886628215734615,0.10344928438202303,0.03667340826885951,-0.06948511197295958
FGF13,-0.023911418811567255,-0.022002731965634726,0.011003611056083197,0.019442473676409826,0.08460822426256986,-0.022664675679929185,-0.08940373561593307,0.009719655981427848,-0.014784663025914016,-0.026565864101885796,-0.023691367630134283,,,,0.11782836921427783,-0.0016121235321972483,-0.007780067481786305,0.019999515572359433,0.002823499152546598,0.12062515973322428
SEMA4A,-0.026254893944757385,-0.003720512133025554,0.030966721936373107,-0.006617244059914718,0.05399179118500571,-0.034416056034039,-0.03672947551312064,-0.04424004534960496,0.04550093868271556,-0.019455649103197917,-0.038525684612949855,-0.11504483325097893,-0.011583779220043904,0.030108673538195335,0.0015145542465417982,0.00865507174333928,-0.05231842028861694,0.08943462806317555,-0.014593056628040816,-0.0003328658334325465
EFNA4,-0.03217619949033282,0.038077542191981416,0.0788613704722774,0.0139426100128218,-0.01898838287275822,-0.025803223675180627,-0.00439171465119451,-0.03132707133496029,0.026331808003066923,0.037717937394761196,0.0407243525627279,-0.024135930126904914,-0.030609623421894046,0.015407989073608703,0.04754945629404054,0.038194090514271764,0.029289933288312118,0.04074343219905029,-0.010410838922081342,-0.04229064918791347
HSPA8,0.07115725934581375,0.08579975438749445,0.038829266992732696,0.012289762064732047,0.031248138847829822,-0.06350698611977285,0.027500345790601663,-0.039358341050940646,-0.011270948707515986,0.02865480285430051,0.005001695374152462,0.06141921134472601,0.10116911081653344,0.07185335866491492,0.059225122969414845,-0.0029957246022600703,-0.06417866856140722,-0.025050241432961643,0.032522107431153566,0.02248316311598538
NPB,-0.007408603191442731,-0.004862360642337428,-0.016285654124947865,-0.02199708872389454,,-0.021744436359593475,,-0.014869367131575663,0.03669349685177886,-0.005259287726059712,0.07753062555706469,0.07099086516820287,0.03291206876228464,-0.008615922550509893,0.026297914059804164,-0.03367182761959077,-0.019553631351074904,0.06290690280777464,0.03328223375834422,-0.056523707838912876
ULBP1,,-0.03802743185146809,0.016899792500646514,0.0023388435851340234,8.656673157725415e-05,0.07683188011586024,-0.028039308411787377,0.061624142674097916,,-0.02033023939801695,,-0.04080734047268664,-0.04063937318621091,,0.021374817873835626,,0.008965478363427254,0.08228280223967006,0.03002695972986449,
SEMA3E,-0.03914669793029235,0.05049258558358361,0.04632331146929145,0.002546738802175822,-0.05322553258634762,0.003120813496623474,-0.015056750678784418,0.04671899209124756,-0.009719976599802088,-0.0021305462060467774,0.037699154309133585,0.1424785311850538,0.013288336182420835,-0.004587491758919432,0.009424924545876547,-0.013824054696186824,0.02060258735346505,0.09439898549832561,-0.07892954607249972,-0.011217834950498112
FGF3,,,,,,,,,,,,,,,0.070120123687725,,0.010384340939757764,,,
ADAM9,0.03452747663873316,0.03642595280719182,0.08582143971332634,0.03389235355524239,0.010512452176277097,0.05180499426150036,0.0720139317062476,0.054443262871442626,0.019821303979896503,0.02532054744521545,-0.013465556043519497,-0.06546106712737215,0.0035609601987875183,0.08111074691897699,0.04806302662679355,0.00973280501603376,0.00734101235863848,0.06611149942236239,0.020787857593784757,0.020500085150294566
ASIP,-0.04585408743169249,-0.040052965142378064,,-0.02026314402326263,-0.0299145863200184,,,-0.03210912223435674,-0.013360777474285039,0.01252344560117189,-0.016556145707853392,-0.05636399733496761,0.03026152193746071,0.09132616933727696,0.05532558254262041,0.07005739489510227,-0.009910913840962935,0.10182870344524333,-0.004661958219811247,
IBSP,,0.03309280701970043,0.05937367901507789,-0.04490378281934796,0.03410932264052514,0.007234612441357735,-0.0009082370099256068,,,0.014284748536495452,0.12340970808907196,0.042404123756920264,-0.024882396512759745,0.007204184941490171,-0.0033707362204591198,0.0036355005570143243,0.04380169611773208,-0.0645702493684249,0.034028401345459966,
MMP12,,,-0.01654089993705623,,,,,,,,,,,,,,-0.018868669052509283,,,
FAT4,0.014077396260769625,0.06561298936757981,-0.02822821129853246,0.02755940049636213,0.011864265452459864,-0.03162495533301654,-0.02320760573836309,-0.026326312452886896,0.0008001809745215952,-0.03875535215255948,0.06282884791775516,-0.051349888285866736,0.00840210156615821,-0.013572700596236787,0.10800164881167136,0.06661555722956164,-0.00581293568467445,0.0969569699955179,0.10393089747032691,-0.032349508852934326
MDK,-0.022099139266542573,0.054481974309152324,0.04875434008702867,0.006482974242897234,0.05033536814713084,0.042790481683326116,0.09655372704147472,0.008409713323477144,0.0194559640136153,0.041853218169316815,-0.05488517062936504,0.07006614070059611,-0.09224609173793152,0.006272652550599303,0.08296349235137122,0.0385946589072946,0.02102480201625848,-0.0120886694884399,-0.012540358025280626,0.038167033389424225
BMP5,,,,0.003050635341016968,,,,,,,-0.026649656580629615,,,,0.05747107315806362,,-0.029623501243094152,0.02682363447160186,-0.03212523202288736,
CAMP,,,,0.0009192004059962927,-0.004359995663639479,,,,,,,,,,-0.03364736791828061,,0.04104006106734339,0.0011496777206291223,0.03901179996340301,
HSPA1A,0.027537824237567576,-0.10880890123623033,-0.044436511272101645,0.021751440271886465,-0.009525414772939179,-0.02600167159277744,0.08482314570081184,0.04275813425377684,0.022143931224759574,0.02522701432464491,0.0257667437530379,-0.12216362325327262,-0.00021877927571871807,0.01295391873268288,-0.06634230762913076,0.03783421704372604,-0.0031446116454106987,0.017851124031505114,0.030909254138064605,0.02971761240539613
SOST,,0.05294814919821293,-0.025621530320356318,,,,,,,0.08328225162516077,,,-0.03495219981322854,,,,,,,
SEMA3F,0.07440397251339538,-0.044274924962096535,0.02505893102664483,-0.0009531916249553664,-0.009778839629175008,-0.0371000591878457,0.03284339129924687,0.0030795602369285318,-0.020207245190733244,-0.012904743424135539,0.07438648739100835,0.024082330705046912,0.027271492663441442,0.02443248634302872,0.06282317153155466,0.03414202451551548,-0.0003783656024826448,0.028086844836083133,0.03154229840364012,
ARF6,0.039499080662580816,-0.03384884116674852,-0.015981752365143004,-0.004912787979853274,-0.00011995019352999524,0.027343114710266,0.0194329787066765,-0.03527759334163384,0.0033343335550931564,-0.05337222606751748,0.050058931569462665,-0.07314725392744369,0.12890388013104975,-0.00588548143614475,-0.04986980222480021,0.011665107208946217,-0.000790489756152386,0.014574614413731658,0.06476267144974936,-0.016576820777836065
IL6,-0.02116837388484521,-0.038471954608023565,0.07136712580361645,-0.01646685371348436,-0.019567669689833415,-0.020824775955917512,0.04051318492159059,0.030601739745196435,,0.026444258723988923,0.0910142271545887,-0.06297829743069507,-0.04011442202628109,,0.04887572954882641,,0.014653017036037797,0.11459355809011273,0.021755989440922146,
CALM1,0.043736164617564945,0.06959140724264644,-0.02059846789251393,0.008718132224227421,0.06339460487331414,-0.06428309001261177,-0.12721697790157788,0.09041923672282258,-0.0190345031524811,-0.0006420633638261022,0.05861117022586829,0.13335646895454445,-0.07537123715326258,0.04962887130866522,-0.016685630029774322,-0.03807291309245925,-0.07864851481139326,0.058523906167703615,-0.02367954554253227,0.051456380089087476
VIP,,-0.03960640763917611,-0.010406385417803289,0.008194107230225617,0.012625616904162801,-0.01620514678960817,-0.06340026994600204,0.002651693809280532,-0.023297850474366832,-0.03818786651676954,0.10126515212966779,,,,,,,0.00432080015381857,-0.026458032242966525,0.11636447111243899
NMB,0.02134423320880915,0.04965662271408549,0.02116693516771343,0.03395139063603668,-0.033379837478708686,0.02576117590635583,0.08914694468147852,-0.014447318041850737,0.05275596056678207,0.05370313357873705,0.09977466549021788,0.05615219586041015,-0.05751720609671165,0.0341314886257544,0.04078968512003438,-0.01509040016231321,-0.05970290785601173,0.07605395444045977,0.0368343645873272,-0.0651920363351246
CCL26,0.014944470546059692,-0.04131592256584859,0.026107133971036638,0.00500039629289609,-0.00943787625816299,-0.014052353196370885,0.023529121670479394,-0.026378880223360563,,0.03243483519878951,0.02494926549056529,-0.005790241844220014,0.11183800445856566,0.030630837676043254,0.004296641282636393,0.061157379103031595,-0.011661039378704387,0.04409876466879805,0.01113863446769417,
FBLN1,0.014146048925875567,-0.004615440125224979,0.03405201957129853,0.03086030283355517,0.008210580611400859,-0.0001977306107428856,-0.03315005922856426,0.026173903863070103,-0.004987921013130674,-0.03958717647311966,0.033015553013816555,-0.05785887008556997,0.072321007132568,0.04552963206624802,-0.007390035435945704,0.026923444159549562,-0.019329634731797142,-0.011051173287498965,-0.05547460764886511,0.010668720398524961
SAA1,-0.017638267096195658,0.0007315948825108555,-0.02848353002678978,0.007895555100408385,0.02192346087578567,,-0.03557620470306772,-0.01223343818000149,-0.015455634048162104,,-0.03875563443085868,-0.08070927912962476,-0.0813964504499372,0.10260411718565678,-0.04790225873546054,-0.0064861099572282215,0.052692101638486914,-0.0017003032174560942,0.021039418397585143,
MICB,0.05707454092432891,-0.042976655901194045,0.04615731494802296,-0.0005161492205100763,0.018762200405154694,0.009073454575165625,0.02082660161388285,-0.017845603873117153,-0.02460667673362268,0.07761210730689257,-0.02963443587849862,-0.02975268553533332,0.0633884394417327,0.04993829811203959,-0.007955438374570835,0.02077247551132123,0.0983270290455804,0.06350971249715068,0.007738028795993413,0.0003600227763061023
MMP13,,,-0.0021740856880541255,,,-0.01326144614118041,,,,0.020985727434869476,0.13825199072991395,,0.018883101881676915,0.14173271953597152,,,,-0.02852887683972761,,
F13A1,-0.02423507844498748,0.015783300239679016,0.05769081371050596,-0.06741918343693558,0.00808501540347364,-0.0013147034046150233,-0.013361987850982849,0.005879112241900494,-0.014459786789274728,0.10815894232032763,-0.0286348146983399,-0.06291174730778099,,-0.04056828261122685,-0.043712184572605506,0.018984050760187735,0.061476742748005485,-0.03913833978385039,0.07427407991244604,0.0925076593381438
CXCL11,-0.0496643255738389,0.13247388872005378,0.029342082696024608,0.09767263758739364,0.14970264945508685,0.05182857672285916,0.043140758999765536,-0.04871946765475962,-0.01973161856585561,-0.021312902822622243,,-0.05204280990416479,0.03001565733719278,,,,,0.008774595735638754,-0.02052076474203043,
COL5A2,0.03928912690671651,0.04644589499309173,0.0787316802464638,0.028493110778199042,0.01479701231400192,-0.017271613087110286,0.0848372981276703,0.06749828187181886,0.04096146168137763,0.001133338988488271,0.1073647155742058,-0.10534688035616885,0.06738161133103096,0.04981327316228133,0.011042930187895055,0.04510631660078916,-0.018567280694544684,-0.03390114052552075,-0.03173947743786149,0.011962064974613341
EFNA5,0.008674437465152507,0.048632917410114634,-0.025040565051178146,-0.049650919404568485,0.011517459179518434,-0.01615167979665261,-0.06123394625102852,0.00544302141304182,-0.0024787372244747517,0.038165269316078686,0.10034916347656571,0.007842641118353188,-0.0806599115786602,0.02605423181971482,0.08730664336279048,0.05371900399954858,-0.025522787074519885,0.06759168458104446,-0.014125260363575911,0.05708881343794496
AREG,,0.1255319922840809,0.02887818414917762,0.0227312917432993,0.03897799151403218,,-0.041863910998220503,0.008627328004059501,,,,,,,0.13431753825998424,-0.031707825774357004,-0.03158710687896504,0.025840478946141294,-0.03556212759192092,
EDIL3,-0.02609722524364316,-0.005592968914879955,0.003711054238088058,0.02086916633100752,0.062199123831261,0.022527539520737945,-0.012716035967664142,-0.03005121903731342,-0.026551723280132892,-0.01758267361726287,-0.08077568201677995,0.12544541983446986,0.026875972223203898,-0.07095055028644703,-0.019621287101718062,0.005137313878160042,-0.019735284883213747,-0.022723592526577827,-0.00055579120040629,-0.016586897082860198
CD86,-0.025318015806107656,-0.001200632558343945,0.0027345755881134524,0.06252594382148191,-0.05728110766781003,-0.007175957404701161,0.06090017201728834,-0.021143262958805052,-0.03188105000824677,0.004960747441386076,0.04811728539916427,-0.11495062970830285,-0.02500455052171424,-0.008802777300329702,-0.012858372092398878,-0.014406119674189399,0.031092799794448903,0.021468030912975725,-0.08955021337662457,-0.03898619433993426
AHSG,,,,,-0.01996990954843151,,,,,,-0.0247125245462777,0.12418217387189974,,,,,,,,
WNT9B,,0.042900658906931066,,-0.019960115736637023,,,,0.004390937699436607,-0.019970717762946115,,,,,,,,,,,
HRAS,-0.002836503227174901,-0.02563262531816963,-0.003824897034040683,-0.0019261248594778122,-0.07306854587924132,0.022836550498521107,-0.013066914871969057,0.041459074877160836,0.0451969717676682,0.02011170506811719,-0.030863359106205086,0.04272786626105944,-0.01931784805924724,0.008803924428704838,-0.07280003156892591,0.005050041108573924,-0.0008260814583005026,0.06981513981490661,-0.008854451128404295,0.143014094288507
C1QTNF5,-0.026104251371694774,,,,,,,,,,,-0.06821620264225252,-0.06575260205148643,0.07507193261372892,-0.03881592318229685,0.09643208673622052,0.08194326812907271,0.026751395181179746,0.037072313275511026,
RLN1,-0.016075854444537713,,-0.0170404377494844,,,,-0.031003826370903168,,-0.00820809449330369,,,-0.005968531708237977,,,-0.022500227616951703,0.06729436975779356,,0.021300166504411317,,
COL4A1,0.06389714127080391,0.011137349338942943,0.0732015983987947,0.035502762059217007,-0.025595613092036684,0.03817633562677252,0.10092738847261067,0.042267385732189196,0.009085806474374793,-0.02397249374580774,0.08960104160421821,-0.009501912180501164,0.0475263282626577,0.06673027735231858,0.025588702807735716,0.005515387636227282,0.009648905456140448,-0.09227668200481999,-0.0058926503875029,0.006584895084115957
CCL3,-0.04403293696099176,0.06675572226433428,-0.016871808621146067,0.004638734626342551,0.009917578425789667,0.045440577686465915,0.0656962871659966,0.03969527948506724,-0.002908015486568544,0.07099464169302998,-0.0016876658256942184,-0.09778842446434521,0.09623449066499973,-0.030641771099650373,-0.058656304664318364,0.03751273077922696,0.04850002190995835,0.041517827816666436,-0.13184171877468143,0.050167764388239604
BGN,0.06582119079368608,-0.0545069865613873,0.05095597621879778,0.009741095294809541,-0.047463008130335216,0.05812382760364931,0.052170084993253145,-0.019763988755246945,-0.006480525614149625,0.025887851961526775,0.1300118474312842,0.03172568354902438,0.06943149276360534,0.00832001412932633,-0.06624929929449676,0.04773769844202321,0.0028427457810705973,-0.0688952263252898,0.0141071083944056,-0.09410727398385484
RETN,,,-0.0080160020299852,-0.02462826179263139,0.060781499614597126,,,,0.056352439177363906,,0.03875022852180307,-0.055129114275191536,0.002625148309501047,,0.08293520121693677,,0.02404220736930079,-0.004618315776592479,0.1258924584638622,
S100A9,0.03938303849438224,0.009134495494662965,0.04000444997061619,-0.013877975854627111,0.009857814589664133,-0.02503667350500281,0.044829620183934014,-0.02426772346047294,-0.029018462528166613,-0.02144318828039523,0.00679122144801647,0.04779197060307574,0.018679235557998167,0.10412936410064969,-0.04563975705720897,-0.019745228114384745,0.09477963015813465,-0.0035355077121407416,0.03270306248199058,-0.04425897187556955
HCRT,0.011543146147487216,-0.06077174108540854,,0.048923246374948465,0.007617725491658442,-0.02711190532102877,-0.038048535335540895,-0.014223762287213905,-0.024408336672256017,-0.03304180200582933,0.05370966530028091,-0.02449577830104787,0.06439812805611243,0.08571600913550534,0.08202950762870538,0.03800648752938701,0.0062279592529105275,0.06681357944835668,0.015140284755359104,0.01186537516847356
FADD,0.01525844263977505,0.040718495279145006,-0.0029517131101183744,-0.027848382933044695,0.03368258746612026,0.07569028760755696,0.043628024629293986,0.05064347164756199,0.0007139773640884678,0.0918369363321565,-0.018703915621650843,-0.019548195853335417,-0.09957370919014828,0.058353718780315665,0.07115802174348572,-0.022871546479066484,-0.03873808882499414,0.11217247570867157,-0.007907073834433578,0.01824314627731715
ACTR2,0.045953143525333064,0.018507335924351373,0.06887747094588265,-0.039230583884524176,0.011291599384719703,-0.04203102460870319,-0.022870106928545898,0.041845706637939,0.0033658661789035733,-0.05287055152258488,-0.006746117478585482,-0.13052121289412955,0.06620725780485809,-0.006440748727845642,-0.058827481300389964,0.01973686547004957,0.005999541071357349,-0.0804574106282208,0.006776824960690393,0.0003949352996477982
BMP2,-0.01641302142314822,-0.00828242017452144,-0.0018100686258656301,0.028800913479769968,-0.004134597380892153,-0.008466599880797692,0.006812588368660876,-0.06062969922616346,0.004844267888859824,-0.007758009805434277,-0.02131351091098658,0.03479441118590617,0.03832445315975186,0.04254915882539349,-0.006990178547451609,0.017971898122947756,0.032104981359635285,0.046541694165236194,0.02006892803922694,0.07163902968980078
PDYN,,-0.05949283449905096,-0.0027289439629070477,0.08477033159964673,0.035796062289874676,-0.03089575880252678,-0.08080356885163903,0.004218053448524095,-0.02568021221809197,0.01611505279286896,,,,,0.041660271704501275,,0.019458461862568915,,0.05258578881726084,0.03187878767805655
CD55,0.018370417900962367,-0.03567824166230067,0.06828320806859861,-0.009748970824743058,0.13364636854383782,0.05635748417564644,-0.06363644713944179,0.01035366622538333,0.07113932256903634,0.122994980319519,0.0803645497276271,-0.10962242816308282,0.006780764420715564,0.014123196842995123,0.027772603644754205,-0.00405896945648917,-0.022584059544441027,0.014036730060181555,-0.025954819044998693,-0.019785097101430657
OSTN,,,,0.022975913515409414,-0.02263166622092231,,-0.0239393905268536,-0.01779338645906795,0.03824648646887271,,,,,,,0.06646877099700535,,,0.06488934069298845,
PDX1,,,,,,0.019810055992348464,,-0.018545129546570966,,,,,,,0.07028302996813125,,-0.0025951796294911345,,,
CD6,-0.026254894559352114,,0.01866550802799975,0.004410503348465023,0.047986459583442914,-0.015519697469865572,0.018674203343343767,-0.0037325930605562815,-0.018873137163573903,0.03737575894081628,-0.036164879136898295,-0.007407907550080171,-0.04734268632743444,0.1259465296158616,-0.026379398249514942,-0.029533298768960173,0.0014279363220820363,-0.004093984407423022,-0.009262039075960809,
IL16,-0.0616060720089085,0.03897491708688177,-0.0001149777308758894,0.02226674710966158,0.027905616411008225,-0.035865462755989286,0.07848353566579293,0.03047537554208258,-0.0039083962687809955,0.051502065590315005,0.0430653177444495,-0.006348624699924825,0.046089631003908914,0.06702403319043569,0.01974312258402505,0.027051927816229775,-0.041106583730079214,0.037592881733152034,0.019244780106651944,-0.017207030881213732
LAMA5,0.06698079894773362,0.11608743443615044,0.06412224226320382,0.023271456733980192,-0.003548157533744272,-0.028469422330749346,-0.006220212085036149,0.052031434456826044,-0.00896835998834442,0.0243841935322176,0.11205887586421001,0.044803456002149744,-0.0641530463583217,0.0370582778481409,-0.025322951597902384,0.002723857139693062,-0.019709967873442574,0.060732575600735576,0.03571116640443916,-0.06223970766135668
RGMB,-0.07567588543488286,0.02130490197583182,0.033604846077202176,-0.007495592313646239,-0.021329194844144833,0.024104487766291625,0.02645338256285941,0.018490909904053596,0.01403850863070266,0.024662900123953713,0.027167458934374007,-0.07188509512937524,0.08886575517882155,0.08993764214482358,-0.04414351131805816,-0.023509118187262208,0.005762402346560895,0.12752870483626721,0.038481008928757866,0.05159770424237409
INSL5,-0.015602697317677683,,,0.03471515730306135,-0.001458175036511794,,0.13571613926075465,0.01567298552768578,-0.02360058910221821,,0.003486641595551805,,-0.03832923940466209,-0.02249861885834769,,,,0.022019635897192663,,
IL12A,-0.03061691821104173,0.10297220241330043,-0.014843279209974589,-0.05365589271085142,0.025453465608722522,-0.02148522116893388,0.000599079386456586,-0.009049149853291581,-0.017713644037929275,0.024329052059636203,0.1986699308763859,-0.01741129726581527,0.0072083699695405755,,0.14786169264568166,0.006709691283175069,0.10086518290341821,0.007540512632377099,-0.008810210202953589,-0.05037160580889896
S100A8,-0.04279209392426262,0.033664992883622624,0.04985021484528047,0.012293583120159698,0.0001281794079677327,-0.025450373243611314,0.04963749372989143,0.05200462121100537,-0.023804755181420733,0.07043575534680582,-0.045018579125933225,-0.0026734610526131498,-0.0200291027326197,-0.0014631584411418821,-0.005585036981046142,0.02695708767234975,0.08639448215327342,0.055403583613650324,0.003230219519145091,-0.07745364053179793
TAC3,,-0.054045565843538694,0.061533435794867745,0.056807953510789384,0.10189424294622877,-0.059966559270083576,-0.06179497971452731,-0.03973404536591689,0.03345927641632564,-0.028097059610145414,,,,,-0.008426767023939642,,-0.015333688725253938,-0.03267103510635839,-0.02070143872990917,-0.04183260248316003
TAC4,,,0.001510838792478726,0.05457847160886488,,0.004682959813467309,-0.031003829409528092,,,,,,-0.0269026791389718,-0.04449769606257573,,,,,,
MFAP5,0.013833669112538588,,-0.01799980184631795,,,,,,-0.03595133140547857,,-0.02437640633233928,,0.01883597080323612,-0.024936495977502113,-0.018600102119672703,0.18262661415036158,0.02594701504251649,-0.04580599131121154,0.07183584484805135,
CXCL16,-0.01620495935683909,0.01837000473508143,0.027519891337848202,0.034941453178322264,-0.031691508837995076,0.029938193124456464,0.11213502193800562,0.012277289119138876,0.046176545284147594,0.011994468733723984,-0.067927736747401,0.017684696154249804,0.006681767109713884,-0.016059912051704785,-0.026358831587583852,0.048870963360359065,0.023103520716153035,0.048146321289281736,0.0048660968009254305,-0.021496905766904016
AGRN,0.06737732501527792,-0.010545808938048854,0.01166966276724089,0.04442738369695031,-0.03436086474654785,-0.0018411693794898136,0.08724976796841409,0.056332680704029595,-0.012122980757546791,-0.0023793654689138748,0.07756971915196559,0.03859056595938499,0.015486958584087466,0.07253648554773878,0.06550537052213799,0.017992520273562157,-0.026587063364067222,0.009547719894928029,-0.018524319170499095,0.08515666888187086
COL4A6,-0.021528106842905403,0.012387172203757384,0.08144663548852168,-0.027245157763132154,-0.04281348178921686,,0.11065080783429035,-0.03103399356056532,0.03986047986879144,-0.01876532612871223,0.04793238451978364,0.021615805683004002,0.06258407767149003,0.003673534981677787,0.03214517406506676,0.032830785552472104,-0.009857584788386218,0.021912291742573975,0.009326783099389375,
FST,,-0.03989562365573095,0.023058553213988982,0.03488731807768364,0.009347274515198001,-0.010320816687594379,-0.03804286972497321,0.020792959126812623,-0.022219925456331963,,0.11548580694589936,0.12080055112283887,-0.10956147289982587,0.00804787648312339,0.06065114559535158,0.08267644774654748,0.022324394275868575,0.08119056082636354,0.016948672606521872,
MEGF10,0.0026933729079634005,0.01359801987613983,0.04100100280630913,0.028905770923648065,0.016494105479677282,0.004348094965288765,0.08906973855918932,-0.004074828511875181,0.021567100428760505,0.016171358212223756,-0.043009238309652816,-0.025922559303790456,-0.0704632657462215,0.0028165233565896133,0.08495496358753131,-0.0308748926872568,-0.019820724004187388,0.10620551780618395,0.085956962609531,-0.060662375693208946
