,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
OSM,-0.027495288776362786,0.020523400518236024,-0.00453947974931042,,-0.08710847940713272,0.052808676248484364,0.026815773661318217,0.001941564142815455,0.006983429752431135,-0.009890033607108403,-0.06319653437680307
PRND,,-0.02322209071454133,,,,,,,-0.018788254287229213,,
SLPI,-0.010468490570385227,-0.056203050447841525,0.04605585502106763,-0.02641710154252871,0.03941540037984016,0.046742544667051904,-0.10543235931340586,-0.028142283542944957,0.0382570357839388,0.006024142614176454,
AFDN,0.005607305929942472,-0.0803030061001264,-0.0002066646690207436,0.042194231252993444,0.10303820949597846,-0.019113080962971266,0.008974928246114514,-0.07244670903845798,-0.019697294929241996,0.019976585293825,-0.047013658590285834
KISS1,,,,,,,-0.028911483876121892,,,,
ULBP2,-0.016333283118704515,-0.049222333241472106,0.009087404782084996,0.02403021322579357,0.008925015025249979,0.05233632207611018,0.1061610406932297,0.00805657684136151,-0.03110675036443997,-0.0291870111163297,
ICAM4,,,0.014576165171742496,,,,,,-0.017209949953864285,-0.008481597810088807,
TDGF1,-0.019785343982395603,,-0.013192239062981266,0.07774425151960779,-0.027274891222215113,,,,,,
ANGPTL1,-0.008543437624963322,-0.07700586453239579,0.0044259020040395515,0.012698538085579662,0.055001230452041514,-4.761974643082179e-05,0.03168198149373292,0.07159471768228351,0.1262553405704219,0.08839223272719625,0.18218314577958575
LTBP1,0.05786356070248819,-0.04463851653047645,-0.018812000832377666,-0.0248391142923681,-0.0006657306696621625,-0.013732371580127276,0.09514335279736941,-0.05400085734231842,0.06610195226045242,0.02028834601344117,0.053529036687915386
NTN4,-0.07363150001744426,0.02335678210830201,0.04995089592071667,0.02036936044650465,0.13181589917164177,-0.07102071183205937,0.07055741610475563,-0.047149074901085226,0.015351354759069347,0.055279015788579196,0.0917215049968013
APP,0.026789918130897466,0.14595772223305192,-0.005188372395358254,-0.023492942181244883,0.09393452622489752,0.017144210788075247,0.010821957153823773,-0.09660885921090263,0.05806620327600957,-0.02383121667603303,-0.04052938073966672
RIMS2,0.0005785100134140285,0.08294280049577622,-0.019247702549085356,0.015376387120085868,0.13680895941122434,-0.042870379297460716,-0.025991394163594653,0.03065597828942293,-0.017750368852318472,-0.027415666027543455,0.017325978792326217
WNT7A,-0.022018101383556466,0.01958145839073284,0.0038323176439744406,-0.02307510743684033,0.02446916025810277,0.021934046234224795,-0.05761236025437663,-0.06558822177616731,-0.05366446479840143,0.011454770014149344,0.02966357913268577
GAST,,,,,,,,0.02524456698052879,-0.01977636631667391,0.0887560347069705,
GPI,0.031523522914700904,0.13360523402138247,0.0678616118688768,0.006139190311764878,0.1435458931590932,0.008307607863668678,-0.05139647653242976,-0.045130826890598115,-0.028120175830625878,0.007043726934264609,0.04939234081255987
IL1B,0.10345957296249722,-0.08151108722980956,0.05837729246588933,-0.023749764188891104,-0.02492647235031054,0.052885161431410324,-0.01583035623932524,-0.028701087925840144,0.015654296214304128,0.033161991756996745,-0.002615484475768618
SFTPA2,,,,,,,0.021602849666378116,,,-0.031239190622881496,
HAS2,-0.012087310562318276,-0.053964042091254244,-0.004368178054714991,-0.01808009667162372,-0.009612714113365308,0.052318438613096124,-0.032107243070136036,0.07252667834825874,-0.028766808749224812,-0.030972536077902103,
IL11,-0.020948892704327416,0.045645991560902,0.008980445170138962,,-0.021603434440962698,0.08466829502212089,-0.049326545863966176,0.06263069087715616,0.01869557315659459,9.114426749399606e-05,
SEMA4B,-0.01896985296497879,-0.08030763997889628,0.03193028181302948,0.0447993578570036,0.004156951677296134,-0.04723749940758199,-0.06839798739787271,-0.033909762903870835,-0.031037800974378728,-0.0035124245438675635,-0.08175543561508182
FGF12,-0.009858518616762652,0.15395619109486908,0.008806210015293643,0.02388126745081753,0.1232652609256101,0.07899647883544467,0.08056477336948116,-0.004747628001795534,0.010312613423795932,-0.04346509852975883,0.053302352228024694
CP,-0.03425219780408001,-0.0768000476929925,0.02311327174707056,-0.00947130511244383,-0.08213916577902668,-0.026603205177977148,-0.03652377359915147,-0.012095053252117927,0.005036592097271928,0.022872704584965906,-0.0030077730135678227
NLGN3,-0.07200745823486975,-0.12128170898955269,0.04519561935091688,-0.006327018285411312,0.009343513408835814,0.010404879667320469,0.0922471533258577,-0.04571233652100815,0.00356302446909397,0.017692561485243653,0.0036394055870237817
GZMB,0.010171364740355853,,-0.029950545223682186,-0.01804167124064057,0.051176659141902205,,-0.02949533627548281,,0.059262190946178905,-0.019989697892866153,
PROC,0.05457578064221314,-0.07078093121379961,-0.02556034582953114,-0.014221570812900522,-0.018342223577321282,-0.039585363354502634,0.00204682535067137,-0.05852788106296709,-0.02844645478708834,0.018472831223907162,
TNFSF11,,,,,,-0.01008607880980084,0.0717646344568547,,0.10570782318174478,-0.017356872467227252,
AGT,-0.031578653309109646,-0.0586731502681486,-0.013927505243774278,-0.001579072092623861,-0.0321219374348999,0.06766035415115514,-0.07107010631402551,-0.007875693904709633,-0.060691187619094554,0.002919269259149308,-0.11876487437485553
PTHLH,0.007218993678886795,-0.003789110720321551,0.026084088641876755,-0.006614871707366422,0.06306575922855846,0.005279688979648562,0.07577573093025855,-0.04372535374771366,-0.023791882184811333,-0.01144296231873308,0.1039704587695657
COL1A1,-0.04509826405444491,-0.03995811540708214,-0.001961185597018652,-0.04770508118648882,-0.023342872447493182,-0.0009893647514733323,-0.05026323610124979,-0.04574740821389412,0.13079157760194896,0.01288792553635783,-0.0258642822530094
LAMB2,-0.06198801623830766,-0.0670292526726996,0.02211542616447182,-0.020439630294570882,-0.016769883605266236,0.022904689186290433,-0.03025123548883875,-0.05248568526097917,0.03596836318941372,0.0985665254884142,0.005162138742650423
DSC2,-0.027008774888985593,0.0033880018159430387,0.004636370313512862,0.009733315332093763,-0.009451141492527673,-0.06748678284679682,0.012829133888046573,0.03589555696069501,0.13390778157930283,0.025973112605703633,-0.02208630952482187
WNT5B,-0.036496317558888366,-0.03849803470245108,0.0072793489611321415,-0.013199330788224816,-0.02866604341575931,0.03587861121258495,0.055672701638717056,0.08633492140547266,-0.04075341237729784,0.0042489291384571375,-0.04501214356806592
LEFTY1,0.005325039924967269,-0.03865546069824381,-0.024856066338376587,0.009641609533903766,0.06024515828605086,0.08489621017396733,0.0021821927830619698,-0.03109923292164738,-0.015938329711499635,-0.006862785397601732,
FGL1,-0.029715447069816037,-0.016029745350137382,,,-0.02365666503828267,,0.0023888326820474728,0.09231680239911577,,0.034227883125083215,-0.05055722367199006
CXCL5,-0.01640199833017749,-0.022974610216599828,0.08683070820472875,0.01935141582309677,-0.014708281946985587,-0.01790216460756357,-0.07852224654783947,-0.02851399452765139,-0.04531031770664384,0.01454171549450354,0.008266995583398818
S100A1,0.05397156074100237,0.03512813265504907,-0.024594426139470976,-0.0015969209856799332,-0.03670269230704896,-0.07763472399147779,0.04450865474714372,0.09002036166677371,-0.06498034689786374,0.01819537598640132,0.0004657278568255997
C4BPA,,,-0.019102573597778696,,,0.04520744347736355,,,-0.014443462107171835,,
NPTX1,0.04377071967093483,0.08857967438523007,0.02704892620492497,-0.021965317786069832,0.10435580075073143,-0.011793681586692804,0.04160189331637524,-0.018327150526184947,,-0.059566214758465595,0.15828386122291724
TGS1,-0.07921435309029384,-0.03980374868060172,0.02397555269184814,0.02183067182132354,0.014637017070023128,-0.038665000859789134,0.09572474424275636,-0.045988471240743664,0.054385849708232216,0.07185612803136959,-0.06416161609125101
SST,0.0321606119108078,0.12743721088472873,0.0256542933078178,0.026605533913508794,0.07755108173259088,,0.07418459709193038,-0.012527819111452496,,-0.04937669258339003,0.06965210251713727
IL34,-0.005686991703572436,0.0612183321022069,-0.012562352986889047,0.0009821997490731932,0.12407436393459385,0.05777087148268868,-0.042578150081735947,-0.04645038954852716,0.09524192954345695,-0.04123531966962809,0.1349359589909404
DHH,,,,,-0.02187750119670124,-0.04027035992600914,-0.019860850099155752,-0.0005510305585375093,-0.021331304304360976,,
XCL2,,,-0.006693120470316235,,,,,,-0.015076321973722563,-0.023208766307309867,
TF,-0.04064769426089963,-0.02054722118316902,0.022944473275901798,-0.007726188114527249,-0.1445921903534202,-0.03097074913495861,0.09191352568990416,0.08721119156749346,-0.05610496949364295,0.0007680001218010933,-0.19979478818649518
IL33,-0.04552434230224053,-0.05274258160425617,0.010351347253863646,-0.02072588936940434,0.04424937258460113,0.0021115225923977058,0.017433439956443753,0.012677039677744821,-0.028290648262404624,-0.10558468777592753,-0.0783212524489945
RBP4,-0.047236402083790346,0.0738960579043029,0.0033349811956590726,-0.023610923207631886,0.11555473545643631,-0.026184408571345505,0.11023165922026334,0.017457185971452193,-0.026632178169927006,-0.019535855366022918,-0.014563734559579627
CCL19,-0.002483093031359414,,0.07645978042585463,0.019068815305464518,-0.04290392991800639,,,,0.05136909341714126,0.08775345819589078,
CCL20,,-0.021166983124609445,0.04004145280646654,,-0.03921493067534135,,-0.04651952163826574,-0.020409542551037708,0.026354084654457745,0.015410134225283352,
NAMPT,0.04065490180998518,-0.02747985192305053,0.03668293283271308,0.024226465982138914,-0.10908154836102477,0.024077817477830724,-0.0899297373374065,-0.04144812068671372,-0.0846155817578189,-0.007211868158629623,-0.05209736664964382
