,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH916bulk
S100B,-0.05137381849342702,0.05484656341899374,0.04517050832220887,-0.08606535464595545,-0.01206448097474975,-0.02026697067749039,-0.06148013196567305,-0.0588268432960908,0.001594008369555025,0.09305325435240447,0.071794379326919
IL27,-0.016999379016721994,,-0.0027008555000924213,-0.021447073072017757,,0.008047918413581262,,,,,-0.018011639956375697
CD99,0.0776716668015129,-0.017068315218237023,-0.025562895097163172,0.05913081784858044,0.008756339213994343,0.044669516529139995,0.01803633761869768,0.06753156886805958,-0.048128987415251706,0.006317008575781963,-0.0022499959110482796
PDGFB,0.06462611863887645,0.006939917401664765,-0.01836380337976335,-0.0034965475707423883,-0.05071716588460581,-0.010712449066804595,-0.011933122939726279,-0.021724692437663364,0.0009150343040791888,-0.09431619987663448,0.07331750877728067
CLEC2D,0.010724029630097304,0.007949719252470696,-0.0076954392112743575,-4.07538213349057e-05,0.015856212461255903,-0.03272132148049419,-0.001685115097647107,0.04485916132130486,0.01938158634602235,0.021030987690605758,0.024033390653708613
F8,-0.039029232143835905,0.05533704349924275,0.057999684970353446,0.04410712576729924,-0.04145134277132238,0.009386121431998018,0.015710024674917444,0.005422850403572904,0.06059155507919212,0.010274568179191597,-0.03489974338046251
C3,0.026722128295705746,0.02627131151954293,-0.06331388494930408,0.023859142166011336,0.03047163276551916,-0.00034291650205950765,0.03053507890592028,0.0064819701479669105,-0.01578896738591886,0.007349518559672803,0.05680725073733809
DLK2,-0.031211812565898445,0.09402262325079615,-0.01830772281921222,-0.014687375560959767,-0.05409175516961405,0.032907462242211874,-0.022308628616853947,-0.03066943762724841,-0.015870441847763754,0.04592573762462662,0.013072976499001987
TSLP,0.011645802739050824,-0.011128338189360652,-0.035663481356693616,0.06128744178318852,0.057648698730438146,0.014791161184427332,-0.04269568955044955,-0.01757514547315041,0.03568783059505699,0.04789577472136469,0.007450306689154863
OSM,-0.015639079804313415,0.02462088886744364,0.017483281707627536,0.03792000310977065,0.0025064964601995425,0.01218163232082021,,0.06190471432598848,-0.029346764061442127,0.0020357615548694118,-0.0352403382376255
PRND,-0.012481859519607133,,,,0.011761460275031782,,,,,,
SLPI,-0.04730830864277646,-0.018205735228680787,-0.019634061370015273,0.03958928786999087,0.05991885751815702,-0.007625775069472777,-0.05628097650312018,0.08542001200709697,0.029110224703240963,-0.019007513887036795,-0.025892597638077185
AFDN,0.01686666725948241,0.0002670534900931011,-0.02228043576723604,0.0076566429721782025,-0.049883634323999115,-0.042274266259291815,0.042155777270185775,0.04585076341449377,0.03295383280402438,-0.021854556624422095,-0.0014230979847516135
KISS1,,-0.016013705138702487,0.01180331476160996,,,,,,-0.01171266763947334,,
ULBP2,0.004596184519855334,0.02318483657569433,0.04003971712651116,0.13954322379780573,0.037915278497823585,-0.01971028194493975,-0.016480569205349665,-0.034777329948385026,-0.01914337926189683,0.01604512420320038,-0.06943785725596213
ICAM4,-0.011215443017002454,-0.016168405151822222,0.0844116838683579,-0.018687169831408026,,-0.02293385105676947,,,,,-0.020026156862902107
TDGF1,,,,,,-0.017085874544565942,-0.01433596858671962,-0.02218906789130102,,,
ANGPTL1,0.005565498116671266,0.004657859033899799,0.019376994687939176,0.0957969981366779,0.01062934549709316,-0.019780781066764667,0.0411314839765046,0.04481209477785698,-0.015200997642791394,0.07723427585184027,0.07981270294586551
LTBP1,0.08079757988820088,0.02849216200362777,0.026880539317717916,0.05271448005320366,0.005143061897499112,0.015928512105536596,-0.03126417146660635,0.03023594230511653,0.014806248067761036,-0.00417427350149324,0.002229138117665357
CD160,,-0.012638284533831624,,,,,,,,,
NTN4,-0.026924168311772165,-0.02490172464732203,-0.023262933040324327,-0.014927172440031498,0.06206339002666561,0.06668844754522926,-0.019846631180700687,0.0037157336551051504,-0.02911597766690715,-0.061943625321806306,0.021167519900845665
APP,-0.021122239802901305,-0.028338401149321162,-0.03123868254025605,0.03723162202289283,-0.004478599207482884,-0.039362009416779024,0.036522403483184904,-0.04604778974169035,-0.0045118882697580635,0.04207571603132174,0.05115496584579934
RIMS2,-0.04468741893023489,-0.022966263970217546,-0.009997047625680757,-0.008315597049947138,-0.015525239038368863,0.062460145174629035,0.012257249225533803,0.03734601354121034,0.024766744987343256,0.0537947188246896,0.03760504508494658
WNT7A,0.005014053148100094,-0.0009420904554912577,0.001683718537986461,-0.0015313163599615911,-0.005141803701375599,0.02711285309439243,-0.03615487293797785,-0.0009760000266240006,0.016735228856218184,0.028697895460335278,-0.007869545493488398
GAST,,,,,,,,,,-0.029861559201134345,-0.027866725054473667
GPI,-0.04966787166363331,-0.043256323450279785,0.023532475315218338,-0.0466429391628592,-0.03859033162889361,-0.005460537650699296,0.004639157249635002,0.023032154461495005,0.011414536969743334,-0.11770072806422648,-0.0650943711382531
IL1B,0.007894124240366573,-0.005625964301283418,0.0018602480570420296,0.04962926178648815,-0.059765700522773114,-0.03304380792518068,0.020865600758247775,0.024874110013657896,-0.0268049605476547,-0.04922815548785631,-0.04708844253239747
SFTPA2,,,,,,,,,-0.009386453544899238,,-0.01704630947900106
HAS2,0.008435171028258932,-0.0028214798638058814,-0.0054481886398289586,0.06630886221483095,0.03088115838598628,0.008652535772320426,0.04793536768903286,-0.013128408375762237,0.040800081799494146,-0.035010354322968194,-0.11131759504986025
IL11,-0.016999383387532478,,-0.02299487741424392,-0.01926916303698141,0.024347418953465635,0.0712466413406136,,0.01205606806912305,-0.010542031473024623,0.09753919682298413,-0.04256412830978107
SEMA4B,0.01903877099701679,-0.006730321266063986,-0.0030310665401636606,0.045337157647917986,-0.015454090130367174,-0.0575591585894114,-0.012531475179930848,0.022228493007033775,-0.0037009364529206586,-0.08223247986077886,-0.025939179290916332
FGF12,-0.00766562110056085,0.03948437612360431,0.02559840884818046,-0.09394324622201519,-0.08041156096817825,-0.0015485107051426122,-0.027553367183133164,-0.0046460438673732885,-0.007863045581302821,0.06211420674718389,0.02921584591350475
CP,-0.044887117647504964,0.029973260861712273,0.020507003729498912,0.04868336643535179,-0.011146157460788458,0.02973762924854371,0.03646146897641372,0.022643325004475388,0.017286351249102487,0.08201640984689734,-0.005202367983475928
NLGN3,-0.01457354772999618,0.01930323545469461,-0.004209923590362765,-0.0658918845562409,0.006104786312634987,-0.028303085422588345,0.00977674568283068,-0.04071104630378192,0.011461713534526352,-0.018909295558127377,0.05911080572563954
GZMB,-0.023337913273455146,-0.011128338189360652,0.060731997615293916,0.07783705615507226,,-0.031144020082077985,0.05429996136919073,-0.029967507221790413,,,0.045674395691856225
PROC,0.14381593088185576,-0.022714895637967632,0.03261964090382524,0.013592098330713754,0.013630606602194884,-0.0001863364042160325,0.016797281405300082,-0.014922033635943873,-0.021350990262680527,-0.07914457651196405,0.05680848362474632
TNFSF11,-0.011544425096592816,,,,,,,,,,-0.01777487242878309
AGT,-0.09479908485951158,0.022762928307070596,-0.04282483775400878,-0.08209221677079244,0.023071479534369426,0.03588812901362155,0.005197091613857204,0.005878037562786507,0.032991237203753,-0.0010205958608898377,0.007022134556434205
PTHLH,0.014976695107393532,-0.02159762901116361,0.04674546985847976,0.16748886795908074,-0.006059483076594194,0.04052109822617516,-0.003565139683369438,-0.024861729368903317,-0.029633555247233614,-0.049485688991912566,-0.06399006313619081
COL1A1,0.08388870669895696,-0.021332826119289026,0.011608523537703377,0.019388010508263536,0.012490489834093139,-0.03218324544081987,0.036187526829743105,0.05448496429585949,-0.04993956269858273,-0.09305547742448962,-0.01284189004727816
LAMB2,0.07554304643799628,-0.010780918722324482,-0.053530389523540015,0.0003593007808944842,0.03381317555472155,0.0003447015900214462,0.05165385677160388,0.010167170668274095,-0.031632737982213506,-0.07679497842085804,-0.03781438517144937
DSC2,0.02858689980978957,-0.03588472719280408,-0.019207261242343347,0.039834435484885286,-0.013115767439615114,-0.029004849937851795,0.06643188613958338,0.016373551474595707,-0.03294709618051024,0.013565205235830931,-0.013607762726422626
WNT5B,-0.02418635431038734,0.004471611336000877,0.009728003937048514,0.04712271852972908,-0.037980471597196884,0.02273500630016795,-0.011652944935606105,-0.03439575117875433,-0.020835801355276226,0.05147427662318042,0.09291349352403734
LEFTY1,-0.013085427759001622,0.20359228862628598,-0.03263842890971262,-0.04345999424656491,-0.03813578117619432,0.045848505239503796,0.006960278692324088,-0.02088191278974143,0.01898066660056436,-0.0420540702094219,-0.027220551694560172
FGL1,-0.02183396239494265,,-0.012959455190811757,0.06480860467039225,0.0232140301369981,,,0.04085366099561389,-0.010812517284590022,-0.04040497044350916,-0.022262501370480966
CXCL5,-0.018523555794802013,-0.03380461567357292,-0.01191087279423863,0.11649420477933756,-0.022665742226386523,0.08408515094689634,-0.01248328729115875,0.26261430296245447,,-0.02036889228809278,-0.04059975915878839
S100A1,-0.015840078806521003,-0.06468634533504873,-0.006402866799225103,0.0019819658522538877,-0.014041187201714624,0.027830631997610746,-0.030704499935723457,-0.011357545204608164,-0.0540442913136745,0.05378250401968349,0.05513409647001726
C4BPA,,,-0.03315637502447876,,,-0.01335380658283261,,,,,
NPTX1,-0.0303254520167818,0.028321371722871205,0.05375325496887942,0.04285623309935201,-0.005156046107747531,0.01618445180363638,0.008813469088873751,0.040879937227472435,-0.023160794541345998,-0.02478296737764033,0.08595679510647063
TGS1,0.03866367645606278,-0.0005588635226564273,-0.049729920426370505,0.009101363072448593,-0.01681579323068598,-0.07301950255493828,0.03168933953987291,-0.0010255868275613606,-0.011442921860335825,0.03841432393892983,0.02647082708743259
SST,-0.050710778899473036,0.029728000463598563,-0.013268275302533527,-0.04527215822008096,0.007875447827557317,-0.03513395004570586,0.0007041746576662643,-0.05101676041096078,0.022552849489018364,0.0007358524681583205,0.007223974856620443
IL34,-0.01981410378443289,0.03722787075224426,0.06208736752931287,0.05021799768549754,-0.011307991136023505,-0.016931562111528572,-0.0015322034835823129,0.006612609016774007,0.016055040581441308,-0.05465445419316098,-0.0005244644444270583
DHH,,,,,,,,0.04158154864246382,,0.0036945235675131154,
XCL2,-0.012926397604288114,,,0.02239470207414352,,0.014560888348809224,,,,,-0.02023864127961633
RSPO1,,,,,,,,,-0.009980228234868698,,
TF,-0.05821266412150355,0.08665309773471827,0.010887269954209463,-0.01400292697292638,0.02534466563791722,-0.01530482715517499,-0.02623752184938156,-0.04090397163827875,0.009279397389959948,0.10604933490830369,0.10956294455856525
IL33,-0.014511686366341288,0.06369086006308329,-0.013249403953626171,0.025919489386211206,-0.01899813356578278,-0.02895243061660577,0.023669638127494442,0.03029780070991218,-0.00030994230394166855,-0.023457164498624426,-0.1090416541408385
RBP4,-0.0656644040522046,-0.03084632946536318,0.02239602499013081,-0.0017805057117521441,-0.04424787868845623,-0.013908638776762452,0.008575309639953682,-0.018237109557002525,0.031872834158623305,-0.0013298688945911085,0.10562299492206415
CCL19,,-0.010466534371660736,,,,-0.015805661986144404,-0.03898373987419884,0.08053293858342057,,,0.01268615125452015
CCL20,-0.029289979733078685,0.08738198374656506,-0.008469094248176786,0.10252949004465105,-0.020882416662983322,0.024472834372718327,,0.03848518475692402,-0.009835000352086083,0.009180388225333479,-0.07147645756789577
NAMPT,-0.05236323828400435,0.05274058080694969,-0.0043779042929095935,0.05823591627815928,-0.04953731922855169,-0.0057762639443477305,0.047483282974678104,0.042889963996531486,-0.08759743296974258,-0.045118227179295194,-0.11253171438730986
