,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TGFB3,-0.031353428428659916,-0.016692582276696226,0.04015667567376659,0.00025026903251957575,0.08524703619193714,0.014023880147510027,-0.0023078841967221616,0.04813175714845872,0.10249232445228504,-0.047158243243203675,-0.03672676791144388,-0.03992010526733147,0.13429589951912183,0.025980854138814537,0.1257573196427478,-0.007141784992331494,-0.01817662363330317,0.05349010246592694,0.013885013518739643,-0.015855350355727355,0.023348293874872774,0.004837038719835441
APLN,-0.023498246936100014,-0.0016438410092718795,0.06299960066035723,-0.032406894016242055,-0.006742978468793828,-0.005815153623127284,-0.0020125608364781793,-0.037235622410728114,0.1732220980913,-0.009662779935875934,0.018185433242425265,-0.006219967595422018,-0.012618136699628614,0.06558348007190978,0.1347827957150057,0.05462855269361225,-0.1302080979946634,0.023460030657664138,0.04324945130562526,-0.024859495424253638,0.018372336673761428,-0.006603948316786064
SHANK2,0.06307413873186765,-0.004230211906531413,0.01881411774025913,-0.003709012110437828,0.044568476132867844,-0.00896676736709967,0.13121740569299054,-0.00035093494030275727,-0.0733026576451078,-0.023262427726087033,-0.001208746075857846,0.035099236949027016,,-0.03316082017664981,,-0.08112523796066086,,0.04327370454804685,-0.0006782245677885108,0.09505637164211912,-0.0032682371300679796,-0.05266069178441145
LTF,,-0.04491315297144007,0.04141363596573167,,0.17723749799120225,0.043224532264001185,-0.03436850846218743,0.051922855062783047,0.16434330270334185,-0.011929677940701149,0.028026329847858633,-0.05127817504464531,,0.07605295407305913,-0.05460164553007479,-0.03144990083350846,0.05105110301736639,0.052293565920106616,0.04074788176252298,0.039356020822070896,-0.013089553548206012,0.02167307265825755
PYY,,,,,,,,,,0.019692808644257837,,,-0.013571609837352007,0.03756443533848502,,,,0.06969760503700785,0.01819007234278219,,-0.0026042577894007123,0.07121258164472491
PENK,0.06597830026905672,0.027089652265833656,-0.021493210002040613,0.028304425910723026,,-0.03741616736099301,0.07888770393254729,0.06328987755321083,-0.0746445016936483,-0.011695259417915233,-0.0238760009319293,0.10669979355131953,,-0.013208197665954319,0.0598605633522237,,,,,-0.001351375610796901,0.053578261180599884,-0.0336094894434647
CTF1,-0.00949503663612186,0.02063376540500654,0.056395850757307485,0.013267252687560856,-0.017573594152415342,-0.005000906408462366,-0.01302960421996676,-0.011002437958431786,-0.010698249297843035,-0.02364496348661053,0.04812845015993283,0.02782089967162334,-0.00149243834862306,-0.006706108647861967,-0.0314719149051969,0.012918635828252551,-0.021869407806819376,-0.024050392728975134,-0.010501525333093304,-0.01533074036267585,0.09608198748480691,0.029355292870452656
COL3A1,-0.004818187982592953,-0.01104052829617368,0.08324436348989882,0.014550267396867628,0.005358198854459298,-0.0399188459620408,0.026338532669018606,0.0315873469500919,0.19972747568271784,0.04301732316190847,0.005142167513567323,0.06253264995688515,0.023737420714630166,0.050209153053480726,0.1821028264724107,0.013405192068170604,0.0006639234851516738,-0.0313636013065606,-0.019354162539635174,0.007892092772412014,-0.005789939261220856,-0.02915936810304073
S100A10,-0.08887361463450215,-0.018312187481676383,-0.020804201843451033,-0.06440398277850974,-0.007145381488227775,0.05711396593667748,-0.020525466441224847,-0.035595254706050974,0.17551024985513988,0.043368601781658994,0.026860158441056693,-0.050659953652278336,-0.06452307700490358,0.09496207746299462,0.04975827395954749,-0.06972562383726466,-0.08864898588832214,-0.0337479625126086,-0.035820839974345584,-0.0847404977488992,-0.039519235855646845,0.0030114720330787553
FGF13,-0.013740778757463986,-0.006299070633200446,-0.014532439276992536,-0.006344579688655763,-0.01672263538294774,-0.02770605950739001,0.060653802381508304,0.02091162643235769,-0.11499140838725665,-0.033745874052771956,-0.014847017790579118,0.0936271500543118,0.007174073226177699,-0.07245222210708989,0.04662835184154455,,,0.04951915087970969,0.05718737803505213,0.06343046477604593,0.024582412291196357,-0.033257203707507565
SEMA4A,0.12690945827131256,-0.05745418054997985,-0.02086830147547435,-0.03533397325409908,0.10801453193349511,-0.026002831615361814,0.1142947012632218,0.014178785035606134,-0.05672887275320701,-0.046979103978293225,-0.01436699223259846,-0.02505551591513686,0.017163516998703162,-0.013329191605954884,0.015466582845727325,0.14663055895652083,-0.027249076120474378,0.08298461126337453,0.048215549785483904,-0.05006170665063419,0.07931342539037227,-0.06781089844103796
EFNA4,-0.0221402716565194,0.029620676638142256,0.016391534158466965,-0.002845832614370674,0.03327064376105516,0.04081130927192356,-0.027116522753162793,0.03953757224290054,0.05164592232122805,0.012059086427956615,0.06525350818494287,0.1499260220944696,0.03995801852277673,0.06694042492318908,0.09459424111713687,0.09752447295866049,-0.02420151300087462,0.06431938396249487,-0.004197355495691526,0.025784176015489865,0.08272888015193253,-0.04852196412902392
HSPA8,0.013255399759351746,-0.007642045418749101,-0.017172618157935055,-0.007503159966438381,-0.03112332271830851,0.031480674177793586,-0.008759313232692488,0.05430783287865146,0.0017901987980520517,-0.015854542170654892,-0.008922914583718607,0.021267378618518205,0.10486317925157888,-0.0746390071841859,0.004052312976167791,0.05499467666985199,0.11939588313061483,0.004188301903065722,0.04499054339510988,0.05222830862853974,-0.013564964035971261,-0.008399992621418701
NPB,0.006515625655105032,0.03605917317903128,-0.019344127660665275,-0.0330356634963675,-0.03181910959451332,0.004488069019123264,,0.008885189811929936,,0.014173582670997675,0.00027546218348106517,0.05793231650461611,,0.010729736709513561,-0.00837439320447804,-0.011499138025520009,-0.004642644632387387,0.039237955300242676,0.01574923424062979,0.11907152359114564,0.10512265252088668,-0.027041585158146458
ULBP1,,0.07285687533651054,0.0036223471857718013,0.047416096987802414,,0.03780957078874764,0.10402175440627025,0.08856630496913856,-0.03918001259348902,-0.017650445014497224,,,-0.04159558916140963,-0.023633484272076212,,0.0745043455278586,-0.04121314452729281,-0.01161345823975688,-0.020118187014412217,0.05430637051805293,0.08083675592049815,0.007563243270392872
SEMA3E,-0.03268722613848663,-0.03689424794106561,0.031899982063723006,-0.020524408120191597,0.022735813229165902,-0.03402228617708882,-0.041593140864298876,0.044790026677325324,0.027542131680565768,0.10265675391613595,0.04868916472128754,0.10404669558827259,0.1183216870863322,-0.044893487666665226,-0.008852632704635509,-0.03194976410595608,0.17946913940778855,0.053779743114956,-0.02187990969389577,0.026262867812420605,0.019170384731480177,-0.021246382754965182
FGF3,,,,,,,,,,,,,,,,,,0.036463703488165765,0.008583951569495011,0.0054288012256922934,,
ADAM9,-0.08938566550499014,-0.01596570350785746,-0.012223789713542658,-0.0695476622867972,0.019019454469076227,0.008344792864273778,-0.014645880560397994,-0.013758708885969988,0.18371088958207774,0.09696205811955347,0.018503605435019804,-0.020899465010997813,0.043806090748707324,0.08644113127459342,-0.002663896281672448,-0.09110299912361948,0.008777540355066277,0.013985806592635219,-0.03930643987623902,-0.04348265539951515,0.039137399135933,-0.024195265463650344
ASIP,0.008463324369798261,-0.020802023522900972,,,0.029266860146526907,-0.020335795595257163,-0.0197408456121735,,,-0.007149931330139231,0.03867696005578876,0.033371462430913865,0.005030149905665748,0.019468591133661593,0.011153530929711596,0.13476898323209996,0.052695671021215876,0.1037474976720368,0.06418598708545051,-0.03207177004750802,0.04891330622613974,0.03540590822070581
IBSP,,-0.007162792049073962,0.08695709562688819,,0.13541604739899965,-0.014958756302269623,-0.030714421390193047,-0.0013865515337938606,0.05855483910714469,,,-0.0407234333194434,-0.031589440439936486,-0.009103988272326946,0.1842138174609993,0.061172102945293086,-0.08253182945886911,-0.014098374066277081,-0.032660568457058746,-0.013085016972870019,-0.0017727667380273912,0.01412752870064843
MMP12,,,-0.019647309070290737,,,,,,,,,,0.051828596622127965,,,,,,,-0.0343970337797565,,
FAT4,-0.019569277331982514,0.03578732792507526,-0.002164447667381766,-0.007554215211420642,0.05979079095781374,-0.012566832547965872,0.0005394329611809444,0.013254006683924544,0.03360488354039206,0.03141606991514943,0.04953400151556817,0.035836081245236434,0.025870936492358186,-0.01809074934636093,0.005272344554956187,0.01030682761734165,0.007750482338188382,0.07028856797989147,0.008984460056069801,0.05701672272422798,-0.010615748566103757,-0.058242863478604516
MDK,-0.04335017884753241,0.012872156396569115,0.010837295233140854,0.04567499312769516,-0.0015857256033592288,-0.011063350065168499,0.046903677442246314,-0.018328227880088657,0.22030395776618256,0.05216938210669491,-0.004503027828729009,0.022085639915837462,0.04288225066491967,0.06715750165519206,-0.12554424614002757,0.07910281876474226,0.01198880315554355,0.06213401297975512,0.05270189287220306,0.05844195151947908,0.08309253564770194,-0.011132526734632718
BMP5,,,,,,-0.03334912590660425,,,,,,,,,-0.041300774656071716,,,-0.007321991027943095,0.039085140062774124,0.010587070366062445,-0.0013133235328828565,0.030270046446054258
CAMP,,,,-0.028040264853218998,,-0.009719551682325644,0.0185068428184096,,,,,,,,,,,-0.009096167290142756,-0.0700827930137404,-0.0013518319334892416,-0.021065513609392898,-0.03534941977770408
HSPA1A,-0.017467905718204935,0.011678838982331342,0.014772187333523283,-0.006648619954321794,-0.016630260344894312,0.0367059857336032,0.006962018846039818,-0.04393767791357209,0.09557240901353954,0.07814316390949771,-0.02173776337218316,0.06152844119693754,-0.08600280625722562,-0.0475763460114418,0.03755099962573575,-0.0799444261595317,0.058465327746870056,-0.022072309614346548,-0.0716751112562984,-0.020529252467498253,0.00486460440252502,-0.018155343096930274
SOST,,0.04303388274445915,0.015007734413469108,,,,,,,,,,,0.08785096453875066,,,-0.048551122066827275,,,,,
SEMA3F,-0.03465140765268892,-0.002039135034233558,0.07589660778817228,-0.012344720891984176,0.08137133575789067,0.015746345603344456,-0.00032590280657225835,0.01452363865562724,0.11164032645389538,0.01900282939551751,-0.010032690151666215,0.019052960749405393,0.07140744578298291,0.011691815421527342,0.20506963573644837,-0.008921504531212519,-0.13833753160782555,-0.0041660482875930886,0.045389643551529274,0.01045790036906411,0.06530150016359988,-0.04670775140895443
ARF6,-0.07932767762677206,-0.01622296784896891,-0.019239571376415864,-0.05629848027548245,-0.025599647727665275,0.04290703687455756,0.009829262228318307,0.05766233532223648,0.01926688263646791,-0.013346818133447182,0.05317080181650882,0.06241355507667561,0.06181296092744288,0.023624401486119714,0.10632148009387755,-0.04988909884745959,-0.016805169557100222,0.023330257070006064,-0.03739937280899242,-0.0174149611189147,0.007018784829462543,-0.021437729614980264
IL6,-0.03437357649252471,-0.033772816505878316,0.002756348510894415,0.009215805339724617,0.03319290970324126,0.022825472458454395,-0.024555875857656635,0.058759256454535606,0.09304457514713717,0.03744217353448546,,-0.013950074469543602,-0.021308273679393773,0.09272998377096588,-0.014683284235419593,0.0013076091915250215,0.11666502937390011,0.005920971291332941,0.06859697381256226,-0.03840469829702571,-0.009980285076423092,-0.0014652272149909564
CALM1,0.014297863431380462,0.006705772664397263,-0.014699323952405354,0.05556508472191353,-0.026453615079352392,-0.08636871728092481,0.07477123207578572,0.04541486401419731,-0.16521626753367263,-0.029539355949711344,-0.05688297163345415,0.08806872805249859,0.08385804035602525,-0.04849602365970194,0.04790305183750797,-0.23012917553396642,-0.10542367652591558,0.04245666845557815,-0.018476442819725342,0.10853406954177033,0.002460653561262227,-0.0009417328776433497
VIP,,-0.03604375701787079,-0.006529258883829186,-0.027266600759485702,,-0.02553365067408895,0.08644397661167456,-0.01661308715615665,-0.07471005042729599,-0.05489927866605611,0.00546902125995668,0.04423137987495797,,-0.005544239720504189,0.21011354143882557,,,,,,-0.014077456016905954,0.002330622946938965
NMB,-0.022840120677040082,0.004528250721789428,-0.05146849156911275,0.013137594223371631,0.07377442267589948,-0.06153502229091124,-0.010649624593841231,0.00932103385074265,0.1759735652532632,0.01202977025024901,-0.042794746019637404,-0.06402632931436504,-0.08539084099409623,0.08250945781552693,0.08755269686898999,-0.20381953072861306,-0.11087024596400191,0.005275372684355909,0.08586932836143601,0.03064367641071187,-0.047665896948529476,0.022157312940193692
CCL26,-0.015174698379432075,-0.03759949873513923,0.0326347479359955,-0.029265038748112558,-0.048430717382672225,0.02127750241474419,-0.021288002659876654,0.032773532717001896,0.00020317791720492344,-0.026101066338336483,,,-0.0665952954285617,0.034985281478011984,0.09665285305260272,0.05823035023399648,0.01022353961851839,0.0382991335044901,0.018837516078488003,-0.020638752876569272,0.031139052375245058,0.09067407704045054
FBLN1,0.01664306715284382,0.008552387388285395,0.07119334832928098,0.08104442213042796,0.05546685383133441,-0.002667741597177175,0.057390404383597306,0.012767471339102162,0.08970003987938673,0.013102347795333329,0.003897449557319082,0.08649047703459972,0.03924938540412544,0.014508215263861986,0.13004480962142986,-0.01965700299299884,-0.03133798020780783,0.010855549681711136,0.02382010192827432,0.017825968013578705,-0.01284122499457835,-0.03839583200548416
SAA1,0.021669439084082448,-0.027147048756671188,-0.04684575893598159,,0.017705841021601134,0.012263515886543997,0.014660830465146402,,0.09388187677064408,-0.03474831694323272,-0.02242464512188855,0.020205356343637324,0.1411322793235469,,0.019828039299146852,0.054116709227005,0.03531685396155763,0.0006635149609439022,-0.09527250035825366,-0.024199311830475932,-0.013764502093087072,0.05438231820805106
MICB,0.057747273236179945,-0.0249765911128832,0.05010947830039789,-0.00041363613908562095,0.041239727563561604,0.03803760309428031,0.029909166189182188,-0.005283151992633474,0.052024119724502334,-0.0041297000336878945,0.05519441787114394,0.006377504186979204,-0.011972619924829361,0.02015406870271651,0.04185499190835532,0.050953502872302936,-0.010347967082049582,-0.035433625303784785,0.019207147673374902,0.009530068449589257,0.06837629999058013,-0.05928771042672528
MMP13,,,0.05230935580659926,,,,,-0.008246735362686403,,,,,0.044584893734849744,-0.029585242141314232,0.10221139437222815,,-0.036066282741382655,,,,0.03345402599523293,
F13A1,-0.02747995938621069,0.01803826748886298,0.07990132845617944,-0.008440771629733272,0.08641194808983765,0.005804816379205447,0.009430174203353443,0.009074660108428884,0.0322704051160889,0.016178276939700347,0.0423059116633896,-0.02468244585622504,0.1272279170969357,-0.012776641131177937,-0.0737422724315638,0.007746795009929571,,0.02381332241390807,-0.047344984529859614,0.00495316516842756,0.006235066548737288,0.020472963336731095
CXCL11,0.012982919715994693,0.03152478607900045,0.009355941667974448,0.04101929712614464,,-0.04031653151666855,-0.01793156084243669,-0.03707310286743066,0.13442635767605252,0.020694911730167985,-0.008878838695831196,-0.026823004215025627,,-0.006705506753522486,,-0.017650802297130803,0.0549894977376566,,,,0.036428915486344034,-0.01848720386776399
COL5A2,0.0177086131899742,-0.004192381288971167,0.05827515056890145,-0.00950637745187876,0.05658126808400547,-0.06874299703419975,0.01968464786588645,0.012636614008931983,0.13067966435872969,0.06967259419789493,0.016869631126388902,-0.02918097598081996,0.0034448447939826247,0.06965928812748651,0.18493373227301083,-0.02763205204305788,0.018366255199268575,0.04323269547874279,-0.006296698612146362,0.007684477577226786,0.0047495990015010625,-0.0241521489805019
EFNA5,-0.0648649542468562,-0.060518320385763553,-0.015298147829776901,-0.03604011059972657,0.04800920507563931,-0.049828938044794026,-0.008628480059962178,0.003635975989819528,-0.05500666025865772,-0.028481366161948345,0.023893284863247533,-0.03083005883162259,0.04010525458889102,-0.034866747645683774,0.04758866339795215,-0.08961155989323609,-0.0057011691628092095,0.06291335542053453,-0.0029054108923233534,-0.0013361716891450266,0.07256298985305726,0.06777401865918062
AREG,,0.07141404296748301,-0.0028164135170459436,0.016973993069897417,0.00775948443774974,0.020339102680708522,0.01042283114955885,,-0.014681822975931964,0.05197484099712037,,0.057163524991688,0.08353013884428864,,,,,-0.04354055095800439,0.02774102663116045,-0.032168516491260686,0.0686210375163498,-0.01655128004425583
EDIL3,-0.07547865868470893,-0.04921866829222173,0.07810795446743062,0.0486254047131891,0.018458402695405312,-0.038786164240881875,0.056468809971161646,0.030613295625840108,-0.17751376194685503,-0.018957329644538796,0.004033587169591386,0.0056107861110248364,-0.05626831296908312,-0.004880968975743883,-0.024677483370653355,-0.0683639181125509,0.049295889490748944,0.009718885218678908,0.0261957290516272,0.054060368864547674,0.051723867811615296,0.0009207882985845999
CD86,0.0047534410488934056,0.0045123620118739625,0.052536560896162966,-0.023485046461314222,-0.026859666283845902,0.04175604165431314,-0.028523254616399565,-0.00149907990140765,0.12412071426039811,-0.029160561132733843,-0.035052593257184406,-0.02963091973014504,0.0626040681985682,0.04829904549204412,0.05195937475766461,0.0041632717066473045,-0.05170603358347977,0.05252603033430202,0.03426318252197805,0.053920326749718576,0.08379417932394938,0.02955528309532226
AHSG,,,,,,,-0.020910731789871025,,,,,,,,-0.038298670167866866,-0.027491187019098,,,0.018624366967799788,,,
WNT9B,,0.054348285012920154,,,,0.008933424562502361,,,,0.00565620382732131,0.020698468033568847,,,,,,,,,,,
HRAS,0.005599437693837692,-0.0035317974127412523,0.022523829274381468,0.0047532206398575635,0.0013705786444830378,0.008114855351292246,-0.0825868113335011,0.03968318420374209,-0.004567630703935797,0.012612792775777594,-0.014310600098506886,0.02894888736790137,-0.003135773520873993,-0.010043872914145208,-0.016693402914527058,0.012218214048055296,-0.06208597446037452,0.04576001686601051,-0.036853186626965524,0.011788931576971435,0.041141913477801426,-0.005513860055598703
C1QTNF5,0.015447205978700732,,,,,,,,,,,,,,,0.012771852475978802,0.07483165862279763,-0.04105775784717058,-0.009695749780500928,0.0002774889215395718,0.021229221166829203,-0.018460007544778785
RLN1,-0.026104254178334174,,-0.003135824955634303,,,,,,-0.006409399981982084,,0.2070727841834165,,,,,-0.044121859951911854,,0.04240524189066651,-0.024305730198248433,,0.014367083986153535,
COL4A1,-0.0027254157208553525,0.0003627964835617596,0.07387194290395412,0.044934583679123195,0.03514619788813758,-0.011178122751014317,-0.01851088397975489,-0.03330082274530436,0.20877771602616704,0.05520110635449511,0.025506203527472716,0.04487757988727098,0.07322042249517112,0.04826620676848504,0.19856681150150296,-0.01169402244652117,-0.017208531891654236,0.005967034570788836,0.0347176637387935,-0.06026653503623757,-0.020614959109451166,-0.04255287784280032
CCL3,0.030990936513789615,-0.040994760109648185,0.0470508616166808,0.0870404625326099,-0.03269408750391275,-0.054357898366279786,-0.01789814209181685,-0.02597975287297749,0.08058102395311477,0.06019277353690919,-0.025506882367147734,-0.044896623980700844,0.04613358235416724,0.0178765083418128,0.018519185834083143,0.1284872633014108,0.1362158947181868,0.08610521898326522,0.030089738296966494,-0.034770433482907336,0.031940421098467515,0.038391358383821225
BGN,0.04199530572801835,-0.08676125604678525,0.04979705317852174,-0.0281774849047158,0.04394734816289408,-0.015513204904220469,-0.0025822331996231307,0.023541861742334656,0.11790117833636696,0.03624584433186836,0.0032574542193719324,-0.008156629139597008,-0.042752071980065046,0.015486378868007937,0.17286057180110598,0.030032924884691423,0.03727544392114116,-0.03134383552783226,0.003379515964397807,-0.05167231815938858,0.018156514853456443,-0.027775834190126445
RETN,,,-0.027282559842016177,0.01187533213732097,0.11773267612562345,0.0675273741769973,-0.007267724228949422,,,,-0.010982884963892657,-0.008755631072680091,-0.028040177165678304,,-0.05163036644404877,0.08323173217747203,0.019449918843688515,0.06649302223963081,-0.0015071800714359285,-0.009804180886068367,0.026633705047407197,-0.0050997627024136185
S100A9,-0.10818243362980387,-0.008457817062226865,-0.005784151483438475,-0.03077819010090905,-0.023799705863561848,0.02778573216432414,-0.01799200811150979,-0.01966020501139466,0.19745457454780202,-0.0051364133137256065,-0.005943119149255536,-0.07892539266599762,0.05365503809557802,0.05070419230308475,-0.0059980690566115435,0.004939436121925901,0.0008390555102244965,-0.02329186610454574,-0.048356392543024526,0.02485646351113173,-0.02772016630879517,-0.039652418076280116
HCRT,0.02577589109494494,-0.055305239727643875,,0.009795380715436836,-0.02935440260397592,-0.026679686613878296,0.003747298220245915,-0.014695994925460804,0.07787881635811719,-0.014032713609345961,0.030904089505336057,-0.03978678514691446,,0.01734330875185543,0.07141817694276247,0.03137300753201832,0.041898266214428215,0.03188626553426708,-0.017575595860412265,0.009509634728090884,0.04495094234046753,0.008461322331003388
FADD,0.02390185466004872,-0.06813616782763014,0.04166248102127277,-0.002594815744856895,-0.00969457795142537,0.018026260529569436,-0.0065569885192326705,0.020780344288903924,0.1125597887991436,0.0008674439524137827,0.025093604840121943,-0.002455551664657716,0.0071253878557604984,0.0008472043761080493,0.04065671315155618,-0.015816826021144793,0.041508226302936164,0.07556135155264371,0.05175034670249807,-0.029946031868357724,0.03622140533189124,-0.048449117447863385
ACTR2,-0.009223272854867218,0.02347152051966454,-0.007663895136056303,-0.03535377224924114,0.03148169588168662,-0.04497712701517896,-0.007748197255739151,-0.02830487339990288,0.10414831951697436,0.004807186703939609,0.0037155227846101635,-0.006726550559279504,0.07317054335063834,0.005836358868599351,-0.018219732324480237,0.05749361744419995,0.043760936170567054,-0.03911144211878182,-0.0796059672945498,-0.005641097972485278,-0.04520706980240085,0.011574680823301155
BMP2,-0.04328649234030242,0.06323723417228042,-0.002103420434000142,-0.009616253231546839,-0.02245717830499457,0.061741963203084005,-0.047428321097996766,0.022968797861389303,0.04512827016632671,0.04299195300135337,0.07169939779788313,0.08282688498537863,0.08018024977790036,0.003343410362696536,0.050991225345052085,0.060194018921813024,0.0882150064119048,0.009050867402750776,0.0648956163838524,0.04866204123386751,0.05093121006234682,-0.016219956291357227
PDYN,,0.010823737177547884,0.001518422070532066,-0.06001577876447845,-0.04764685984734766,-0.04344378433565793,0.08027808269039595,0.021182820626796744,-0.11549106513113376,-0.02852006667978173,0.03287027217416788,0.01569431274002943,,-0.031681476818454304,,,,0.03591749457135544,0.08613509453247667,0.021014699042142614,,-0.007527980458254395
CD55,0.007566546733683397,0.04596117400165755,0.09316760737390664,0.010340771767029964,0.028924805661861504,0.014352030125226895,0.11180391703950512,-0.0071256228603272615,0.03542220415030979,-0.011573122782480811,0.06811120773034564,-0.037244318952531615,0.054837588833946065,0.012427354479123125,0.10453029753668103,0.16810206892174195,0.03754105200170522,-0.05257059458204201,0.06130530308568809,0.01811985921684909,0.027216019123615723,-0.047825691118376375
OSTN,,,,,0.08363460415354815,-0.041421483475595364,0.033663346986152545,,0.0027405828196227886,-0.005581233021127518,-0.033034141650193985,,,,,,,,,,,-0.05843179955504985
PDX1,,,,,,,,0.03036403626856159,,0.030270833580480397,,,,,,,,0.115832023740694,0.026308892478449745,0.016857097669023765,,
CD6,0.004194514524274261,,-0.03994997123864586,-0.015111803189666605,,-0.0030675196480532568,-0.01878619402545995,0.05567874105466899,0.017543800847886915,-0.008788662268484992,-0.02738311491531455,-0.032839331630858996,0.03627939266207689,0.05196089841853021,-0.05604715840063624,-0.022069332388459578,-0.06859119149291851,0.05396885242480637,,-0.014177283484582671,0.05558280089733477,0.017493837947247987
IL16,0.01773820460454432,0.00700937980476898,0.06764012007539937,0.0014227920495443393,0.025857220734975084,-0.01796870490067614,-0.004563270110583933,0.11823116567403708,0.11401393283656154,0.004842129607973622,-0.024609107491411094,-0.0017463172908758103,0.07284191632059715,0.0012565241984025524,-0.03953923403281956,0.05246226516596948,0.1208828999894454,-0.04245325033250607,0.054567810944808684,0.06495390672981659,0.04405468452323109,0.03557095216736941
LAMA5,0.09379560033096956,0.009889124783256518,0.048662368132551474,0.023636851690134752,0.014127596650602415,-0.032438041494113806,-0.001079841269579914,-0.030414811510151445,0.09174208608229192,0.001972437963991292,0.06595628047733909,0.05572071184427327,-0.052867974608073624,0.09011560095985606,0.10510400889094446,-0.05807080370778402,-0.02733305209816335,-0.02322105720204775,-0.0021243040654494063,-0.03505191008518249,0.0333103770632923,-0.037967496417014204
RGMB,0.0047230893929115616,0.020049680697572476,0.028451681373919138,-0.01184483870045949,-0.0010364022220919755,0.026662801133671518,0.03267627222874736,0.05254964109683741,0.08585561434127228,-0.03960798902616956,0.010949546677458115,0.12193237245126283,0.08000801369012,0.018238644930300547,0.045909448979044094,0.012020194993147883,-0.0207156158298023,0.02213100526225412,-0.036373932987601075,-0.012933900237941446,0.07266152874094844,0.04301321616918158
INSL5,0.011503838220455599,,,,,-0.01674152689045261,0.09518690507671285,,0.047401397637435366,-0.012014163351223815,-0.008551514047704394,,,,0.015103171565001013,,-0.062232449381676984,,,,0.08269763375153456,
IL12A,0.06861752799038923,0.0572386143128206,0.04810476515250921,0.0034935473013811293,,0.07249891582212764,0.0136644741358272,-0.00013215407563791956,0.14979145082800777,-0.04248757437430189,0.06459029307974738,-0.026823018967296674,,0.0078059878044395535,0.001390509878036623,0.06286541443216632,-0.07487095016737487,-0.0644659670125642,0.05959960092751442,0.019437723387718882,0.005980752426180315,0.021746775159150303
S100A8,-0.016563684106212926,-0.00777474649840487,0.022898147982283235,-0.04411022908915286,0.04287584031201018,0.005140193318742064,-0.044443233189278605,-0.016437145906395806,0.1695627169260067,0.044423537154912845,-0.034538420455178645,-0.05169282077396474,0.012405484455200207,0.11904706863634874,-0.03284233233040019,0.04301052930093471,-0.002623192199476552,-0.018172035243112315,-0.04612395939661455,0.020318451182062935,-0.028727860401344778,0.01445924938248895
TAC3,,-0.03681061289180448,-0.04470167519436452,0.02292604571401815,-0.038343923766247144,-0.006165238844934067,0.04115170304785858,0.027732125349269072,-0.11364750193769482,-0.01743434620199992,-0.017456352839683744,-0.0104653415163533,,-0.03369302292883285,,,,0.0143671195458482,0.0177133673986704,0.08186096461868862,-0.010514475207344212,-0.014176554815929644
TAC4,,,0.06774648104268916,,0.008192826297918428,-0.005902387166924964,,0.018914371649733405,0.0247488741222512,,,,,,,,0.018271252489187234,,,,,
MFAP5,0.019337959050528312,,-0.0213801952387324,-0.030825807597839476,,,,,,,-0.01251417004406147,0.053253326618251794,0.03418713377288479,,0.06220651822737722,,-0.06936059165554063,0.07562074764451071,0.004145338722852372,-0.01797961392991731,0.024959097616211748,0.009404333808650947
CXCL16,-0.005553658592225096,-0.02364822361476532,0.03532502692051421,-0.026315445100760653,-0.014315338106038336,-0.04670776772054496,0.014169823285095048,-0.007094047677720058,0.11567701491461845,0.029767558245805716,0.020744436978054843,-0.08788663729675736,0.028308461667553794,0.08082271079844261,-0.01370336078754957,0.017113592222356897,0.08030055944106224,0.01742953410385247,-0.022315575064068383,0.04443150189519592,0.059226130213995885,-0.03383456568508311
AGRN,0.004321791798458492,-0.010373153437470237,0.08002339607019734,-0.01799822601144182,0.009627456713426989,-0.05305656977237416,0.014010695917934964,0.039503039975045076,0.18321610009165634,0.07690463662683049,0.038882741192966475,0.01504744157644786,0.04248158758667816,0.032860968429023175,0.17499976935659814,0.028610879024576687,-0.005057436942940417,0.021749547552065013,0.01879979377985888,-0.05808441188274966,0.022727141423690974,-0.021894579103628752
COL4A6,0.033187380475156854,0.0065163262905343555,-0.027282560326883223,-0.0036416480102813226,0.048878868298595904,-0.016336347641356927,0.00298402621383588,,0.10669805023732573,0.024509531328290986,0.0870459206136321,,,-0.010093369080026952,-0.04456603549048566,0.0511119799843982,0.07009602032586958,0.0030679906551854693,0.008690043417506581,0.03090228325067972,0.01935742058661246,-0.04010804895113131
FST,,-0.03630695765755889,-0.013206632011558367,0.03486178132180517,0.02465117418383491,-0.0158263402001665,-0.04668050999870923,0.02630393975526343,-0.012602225802833865,0.011405507025390902,-0.03269107196003376,-0.03912297753819939,0.020154575220400064,,0.17292264537171148,0.0034172846665502196,0.007879070972001063,0.023526602088381664,-0.036299874997687644,0.07106592665167764,0.09424761635935994,-0.004328210433673252
MEGF10,-0.023228236511772523,-0.018944693690154068,-0.03739015108243024,0.029145283439925028,0.03049337934915445,-0.0465949962871929,0.034190303478080934,0.0018191429184900173,-0.030602687553068445,-0.015123389124911771,0.01372505771930822,-0.0008711549205107924,0.05326133575684595,-0.0009853243198111985,-0.05963080560148056,0.03722092227595947,-0.1020136247713364,0.06311601232954007,0.06169448481830454,0.0786494358276263,0.03850440058909668,-0.044048006491320076
