,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
APOD,0.12193173078401151,0.0383472068476591,0.030099964401548905,0.17270632689998108,0.009938272460462142,0.17133303044338324,-0.03815426810722579,0.24380801345709224,0.07721883722945191,-0.03768132868836841,0.2749367617492081,0.03468160183883991,0.08415863570088265,0.19526090478941538,0.04802071104101152,-0.0005067015110459834,0.25919740929147145,0.1846152142291659,0.22787872373528437,0.05573816788659087,0.0984817020542129,-0.07405713434655356,0.1271821872965284
B2M,0.04823910111640936,0.09348537490628159,0.025329858818247633,0.05636887288455908,0.0352649061771145,-0.1301436600214709,0.31355296824133205,0.11100259453762519,0.06218569410066321,0.06900120035941663,0.3725632213571402,0.06335855726975594,0.055165084382176904,0.20755575569545673,0.12315809545971643,-0.10675422756149165,0.20123469885182818,0.10406244335199974,-0.13235231532943903,-8.104937142539384e-06,0.03349530773851175,0.151562107373471,0.08937050382054432
OMG,0.08941388023485801,0.05865747155007793,0.017340720102803533,0.17556943270104752,-0.006941358174761941,0.17468519918306558,-0.02001568829547781,0.13359163027889093,0.053108399004657,0.017885586941868915,0.13668944987638587,0.00022307762113402168,0.07866519589182576,0.09230354091075343,0.06565148947309352,0.10943846939111279,0.17878905245557894,0.20201868722242225,0.1671897153312334,0.023855953971694883,0.04045913656348576,-0.06329753740963365,0.07221843735630587
CXCL3,-0.0007886366262673814,-0.06111489342194164,-0.04178763643707138,-0.04567079545657083,0.008125686258264705,-0.04657143856367277,,-0.01960786517779547,-0.018746882752675397,0.013552987104549677,0.07964411571523987,0.06918974714498463,-0.01608464522217146,0.01354932995749618,,,-0.057001270795840234,-0.0794019902723928,0.005530832085087643,-0.032317334788262694,0.10035360905057837,-0.023545830613370882,
CXCL10,0.0010121949344577275,-0.021318990776431443,0.055601811041193085,,0.022322454381592614,-0.008230186150097745,0.03924776588914184,0.055603764823801596,0.09660176898571055,-0.027841923386589484,0.08153505372353657,0.012484683149700321,-0.03522515594935374,0.0756123084874058,0.073851175756355,-0.03733920140294646,-0.027326051655596942,0.02707997231755706,0.004945312970157352,0.031205330869003747,,0.1274142478297456,
RSPO3,,0.0028855931290632498,,0.044116606597616105,-0.024032617298541805,-0.037258723845908975,-0.11234071439025622,-0.05689079766589489,0.0033695214612041017,0.0031502041065083718,-0.16538835843852617,,-0.03870629843910747,,,,0.07539329449457907,0.11185057033399996,,-0.00278322495167476,0.026006866338461703,-0.02337127848375061,0.004078339091022628
CORT,-0.07399926606002967,0.08426459055033683,-0.02273049774527696,0.04959031674869844,0.018445586844943355,0.019876408989116374,-0.0021948085793825657,-0.04438744638954761,0.05664822131749536,0.03308071783119521,0.044970737556026444,,-0.014978808610929975,,,,-0.04189726828436343,0.049824223845139806,,0.009097237362008544,-0.010826833773045923,,-0.015198776467881255
NCAN,0.03664310279441039,0.11475782152172871,0.06117654785725682,0.05322369805908489,-0.0008760201148828704,0.022744155318284096,0.23697871354302244,0.017922306485829764,-0.01785784263650396,0.00615158527980228,-0.16413513665070203,,0.13799381457385843,0.08294338742812131,0.09463725220200038,0.06008370791450494,0.1815237053696939,0.19110216313120026,-0.12552716296436062,0.04658140633721914,0.08346804810413569,-0.05815133006068125,0.021450550383252474
PRG4,,0.03382817426375377,,0.02807444477867772,0.0010784727998715705,-0.018231166263706345,,0.035231667405618214,0.017031454222247826,,,,-0.011351682876101239,,,,-0.019396159826987128,-0.009453472680015163,,0.02210486038750951,,-0.0029137174963451452,
ZG16B,,-0.040923584967675904,-0.034157647678379414,,-0.006414158807149844,,,-0.0417121800525378,-0.02462876431822904,,,-0.01524854267445104,,,,-0.04222703652027123,,,,,,-0.029141469055023284,
TGM2,0.0239940935944508,0.037375786852468965,-0.019240127385157343,-0.12029617856475455,-0.05491973387294345,-0.11994326337905395,0.010840328137208543,-0.013780510700047786,0.008344965259444543,0.0007667798673977698,0.029613116640488577,0.0758598702078344,0.023557070899243006,0.09222892464237976,0.05548167149254079,-0.031223641104197588,0.0240025292391404,-0.04543609318529961,-0.059647968102168686,0.043423274629456374,-0.013602425585937257,0.14601282456122497,0.02597162446153637
VEGFC,-0.014352237123325992,-0.012770871498340577,0.03046826319937593,-0.06435572196629649,0.010601234784499217,-0.03410103186648169,0.01541001105715161,-0.019847501076068946,-0.030644580611572107,0.0064206645148248255,0.01559644494933112,0.00241644259014504,-0.01642611585257986,0.020400079373523398,0.09613640115265563,-0.056569437096111966,-0.025515729804035294,-0.025871483731282778,-0.02156651622232915,-0.039878926068236877,,0.14402301337503312,
WNT6,,-0.0043667045986987025,-0.0315888805610732,0.08154214302162154,-0.024045893294675484,0.04523587596803216,0.033540792279470384,0.029911048317186613,-0.0024282196748739247,,,0.011787325831815037,0.020664215239233282,,,-0.000285962373897618,0.03798551402978893,0.06666568283405412,,0.03051638603777853,,0.03956819011209958,
NRG4,,-0.013913594293713766,,-0.003136147627278977,0.014209018696886986,-0.08614916250298874,0.05454314327231512,-0.05841383830354225,0.026478327869202775,0.033146746687091146,-0.07279968075864765,,0.00977123902690719,,-0.06225014455804172,,,,-0.0022124264465020562,0.0678803394563872,,-0.02337128110311333,
PMCH,,-0.032413386685492325,,,-0.03999845506500944,,,,-0.01077352652903987,,,,,,,,0.018120969432647547,0.03430199025267843,,-0.02537495728564703,,0.0018078896058186507,
COL9A1,-0.009182953990403314,0.05560006784268898,0.0679570574167155,0.11918564415494254,-0.03014978686438244,0.051539546450190515,0.4050218671566254,-0.022260288102397777,-0.006751573155747908,-0.001660604835994263,-0.04535090150864668,,-0.008370276855470976,-0.02907539324040962,-0.0544687077964052,0.0571888346569043,0.10267937027445889,0.1346440627629234,-0.07604346289322034,-0.057363708307472325,,-0.02676303468695512,-0.05384644117937243
GDF11,0.04019135171124733,0.0732183545943211,-0.0003399420435721845,0.15531539891200402,-0.03728035132992505,0.07365896418146663,0.28039712863729316,0.05659270750198588,-0.03303486976520395,-0.03999332775998919,0.019405007741284334,0.05687192988895747,0.050567511740132465,-0.03087421398911785,-0.06647877370195951,0.12903718241793977,0.020162163481664438,0.004345038768803306,-0.028347214507667487,-0.0492982908981843,0.031006312678929237,0.10340680354754496,0.05304900020543417
RAET1E,,,,,,,,,,,,,,,,,,,,,,-0.025638129312683763,
IL24,,,,,,,,,,,,-0.035695538547186954,,,,,-0.002286870632230291,-0.02298373744635435,,,,,
SORBS1,0.07690779334406117,0.06451813021575857,-0.02233660406536011,0.12526598245330334,0.041059294457116764,-0.04645149343433835,-0.017905717942400926,0.0005997405810895765,0.04656337274632994,0.02499888804032516,0.11776299488209319,0.0895362832048246,0.027141354973594118,0.033857955643427355,-0.006487629100432682,0.03336815202767102,0.0037124997457625383,0.07489043100907165,0.01769700270679133,-0.008261526889023773,-0.035644487483574315,-0.03259370427925406,0.08408242855260847
DLL1,0.071872913022303,0.08724678826997398,-0.019242609546529104,0.07249612042668074,0.0540742889146795,0.1148485729330633,0.310897697420087,0.07653463111937324,0.04254733273765458,-0.006241089373210793,0.08000570773768796,0.07936020355658158,0.07328638203449121,0.044026856722223146,-0.03655318589124415,0.08503687062583029,0.08730890778456507,0.13093793281899427,0.010482960638984552,0.0631212243650333,0.06758611290557026,0.08897753710586012,0.00638373146915074
TLN1,0.03534588368415309,0.0628266443883568,0.03952951597901801,-0.10848521055588681,-0.023200283361236272,0.043305825555393244,0.2727571639744615,0.12279699173570457,0.005834531538144383,0.011249471045294434,0.28004651272446013,0.044187275287526875,0.06379564924772359,0.013115812897837684,-0.009282804746671822,0.06255095428960096,-0.00937320783325648,-0.04698305320389312,-0.061850408544192194,0.012064872944807375,0.07513813409854622,0.14793805744850433,0.0784679447377346
COL2A1,0.07989072198405449,0.04242686088110595,,,,-0.032000861148290725,0.07281983065413554,-0.038999860981374715,,,,,0.04000103158087135,,,,0.08505855074889314,0.03473181522104583,,0.03033440078264109,,0.04038244570737363,
SHH,,,,,-0.024648098340472425,-0.05480493556599424,0.018391592777987388,-0.04121453225339369,-0.034442048612808265,-0.01967125072213209,,,-0.035888420522950666,0.004639211428366245,,,-0.021814336064042702,-0.023770990185620292,-0.040499123621676625,-0.028430344979754142,,-0.013201104207741088,
PON2,-0.06458660083675882,0.15591245251514907,-0.008767204628442486,0.16379832078098033,0.03427608181864322,0.0971509230433613,-0.005674363789662437,0.12136645052329209,-0.04349642858828278,0.023234276446246753,0.1792820248116554,0.10582663505432872,0.07693246066161133,0.036824658866108556,0.058119084012848356,0.08101770058246162,0.20238931896787232,0.11881661478513045,-0.11412899841805901,0.019390523212329244,-0.01839154388437341,-0.09610889228171436,0.010010626879692194
ICAM5,,0.010416871598135823,0.017457928416837885,-0.02573514294996311,-0.030657228356477672,-0.07345923820836184,-0.10825579384465257,-0.07672279280604045,0.02554748890906367,-0.0043259162923952816,-0.15483545910471502,0.006004352498419909,-0.058813357927735975,,,,0.02351927867537964,0.0491811812147439,,-0.04178855783852181,-0.03987254509129646,-0.01656457652482433,-0.12806396789135557
HPX,-0.013920391390597031,-0.034076850805166516,,0.01143894276401976,0.004338805918278943,-0.008991257932526081,0.12010624566688098,0.038021548793316415,0.03605146413398342,0.016732008803014786,,0.03253096767207896,0.013344633541471668,0.0543400936996361,0.05039585543798704,0.0655178073468456,0.02613500279544594,0.07490015308200607,-0.031368855581197126,0.02724415466208158,,0.0002524947602655695,
SFRP2,,0.032925954264409654,,,-0.007801184559179401,,-0.009599537271333934,-0.011358095095147432,0.08158543729276097,-0.021402209841190838,0.13936076695980468,-0.04407883967206142,0.011046016322110544,0.11458195917897228,,0.010453037236312048,0.08198020575983843,0.10570538666165624,0.03407837436472214,0.03605102964654553,-0.0421638247560298,0.09074223287286684,0.061066385181462776
CFC1,,,,,,,0.001250056303558101,,0.06499134983096815,,-0.10436694378038132,,,,,,,,,,,,
CD70,,-0.06280765670922037,,,-0.022642876093013013,,,,0.07174968390512239,,,0.04956954853548341,,,0.030634323879444165,,0.04824218832233647,-0.07519128476552712,,0.02722465376753629,,0.04504314230453019,
HP,0.08815577058444049,0.05908374832703498,,0.09960750643323542,-0.034908247248061665,-0.0938538963192017,,0.013946696712615664,0.06745173218939597,-0.03797030349311834,0.0015539183777394723,,0.016386254742137323,-0.041299891716685085,0.10365995402481556,-0.017809516862396405,0.045309349404153085,0.02242750529332245,-0.06777434564987533,0.0017331437836729396,,0.1267110323135008,
CXCL2,-0.01936993008291732,0.05042607501250685,0.009515483074554633,-0.022070130383111137,-0.0067541461225661395,-0.03816575246703927,0.06775849022713193,-0.030541227647451066,-0.03771905974581594,-0.023810080178827256,-0.03166814988235411,0.038742372715739944,-0.03790532213791652,0.04800631073633896,-0.06149945564290576,,0.010024240247181722,-0.03841316610700102,0.026556214087660675,-0.03739173938734653,0.0011514643483780413,0.026768055576473018,0.007191068604710149
NPPB,,-0.03546257273577496,,-0.07195018235312292,-0.06972822848618734,,,,-0.03700235871624556,,,,0.08676086415807281,,,,0.06321464579004592,0.03033842617346199,,-0.03522087525025745,,-0.023707561814380707,
CCK,-0.06566488498689028,0.018452438504877277,0.0461611415405533,0.08561944913782973,0.008751745666347852,0.03986839163307367,-0.4392309548763197,-0.2134336452883787,-0.0057076470043871,-0.12406690743304764,-0.35961143351991837,,-0.08367885416053587,-0.03234743925338236,,-0.021545182127278763,0.0245342059158604,0.1184754317188661,0.057738011528865124,-0.028235942005943933,0.040740601676431475,-0.016716181793308235,-0.022060161342056607
SEMA6A,-0.007553074917724881,0.03187307645824835,0.017322755351953146,0.14740254857101143,0.001027055264198962,0.06567713884576264,0.2955863458119306,0.13802813444197617,-0.03817466067053842,0.0378040945345454,0.19622402084983975,0.03279274229415257,0.14346728108528542,-0.027744497475737005,0.06522265706905084,0.03339741603831237,0.11898074564221214,0.06480977561544356,-0.0176550514267993,-0.018616610071018364,0.051223069450478574,-0.061341049475462706,-0.014473085224906326
IRAK4,0.053619066745668305,0.01589012373127946,0.0156153585342106,0.014733426551309525,0.008718320409579738,0.014101593326837344,0.27455721449338333,0.0170019786586923,-0.01555238272430647,0.02498915709672851,0.057795306452333516,0.1422785273273048,0.03984248030158707,-0.06788360193627499,-0.03187523275469131,0.058708190985657105,0.08146630606326596,0.07582089225131533,-0.05455311839719529,-0.0457870679993579,0.004384027263576729,0.05472244887247119,-0.0937037496076498
GSTP1,-0.05353668584589833,0.008249120059421305,0.00016442507756375132,0.12052048104383913,0.016566931514929033,0.05139629292319584,0.29433024607172215,0.12619998318604453,0.060481905605878204,0.10477443663800252,0.3910144202278489,-0.09268623700351987,0.09010730787861532,-0.14586505392259805,0.14516794316704976,0.07391942675780455,0.09646028313883792,0.2025693993347607,0.10196875191117748,0.09150329350815456,0.08090121295637653,-0.058330116605698513,0.09387548400313153
VCAM1,0.023557925979729204,0.05291247120763357,0.019529975039500425,-0.008553892950837014,-0.01920687648045625,-0.07664984540555626,0.23039963503410052,0.06859294143925677,0.052855954105361466,-0.049979874458613086,0.16373912431340631,0.040779296124428384,0.001859071795751806,0.13831331161623567,0.03837962647033099,0.037871831613924406,0.09261707954987304,0.027119539737720307,-0.005728724835637791,0.039554674132932725,-0.0281528234003601,0.09900966885126415,0.04191912306061577
NXPH3,-0.010977910636179923,0.029177596982828628,-0.06528536166147662,0.03173992435068021,0.03282334956846603,-0.020626665072252928,0.24927020758916377,0.040224062509970994,-0.006220865800174873,0.052806976728388653,-0.05556041048180209,0.030425474776165282,0.07515473305989193,0.04099023280480552,0.0837565499591468,0.07085844416660776,0.20954437095021375,0.1001920089485113,-0.10146110574504376,0.0037008923753902583,-0.03241630919499055,-0.019803293015203966,0.017651719867169794
MTMR4,0.09657927362767191,0.039381019535305185,-0.026434781650784948,0.1029900709353684,0.060823432705276,0.015490557628684497,0.08390951961709761,-0.018323054281950954,0.027314686352355223,-0.03861457667373027,-0.1836840090927336,0.05013961592666415,0.013035528770013368,-0.018035618143526416,0.02955902026213227,0.0045510276484525426,0.10056107139036648,0.10404431510507674,-0.10206059476188767,-0.007884459625547279,0.037270279890906345,-0.03469064405785041,-0.04687942575389435
LAMC2,,0.0611584716685965,,,-0.04331013856773699,,0.015405656735849647,,-0.005632771721131469,,,0.04739977620264226,,,-0.03329496961304248,,-0.031652930777661764,-0.021667635600071306,0.0046188390014472456,0.002118388102611629,,0.004283584764466604,
IL10,0.07496363227896231,0.02985255160241362,0.06702031477281048,-0.05462305575564302,-0.021346274520419622,-0.041923773873664846,,0.09303729734374373,0.06456909275316022,,0.08821628708344215,-0.009751713101116657,0.028893761535982155,-0.011374124725298414,0.06649704746056218,-0.04589449265066374,0.1057996173253148,0.06112435613947405,0.06460078245629339,-0.020081123854083636,,0.03548484341072047,
SEMA4D,0.13778586893679567,0.09734529525532137,0.05719146974645768,0.11984534713215063,0.01607089999096539,0.022211352810145392,0.0526241528252056,0.07754554396259088,0.029383387740034225,0.04641721393025006,0.24883789077600998,0.056896944258630046,0.05647185636359208,-0.0054662607734887025,-0.02119406578732624,-0.04241878356351407,0.12990629023377576,0.16740896975316194,0.12260763384991945,0.010483747345564528,0.13815530531993916,0.018667686318158384,0.06026367529145625
