,UKF248,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk
RNASE2,0.011439525519228276,-0.008546470053266206,-0.03491650066301387,-0.018038900516544762,-0.044716024504179566,-0.1063150249455189,-0.07032587586319909,-0.004112234003030211,-0.004679347478818889,-0.03554595137746295,0.06618795592446426,-0.05004421847611334,-0.049110173728142414,0.005615666825611274
ADM2,-0.013309859280754672,,,,,,,-0.00269156759922801,,,,-0.039944841382893885,,0.11985425794179774
GAL,-0.027567040331448866,-0.012840735741995351,0.021264500694631223,-0.02333013679439276,-0.008841371971804082,0.11607938381644917,0.12768956894213568,0.006995807863694143,0.0777516865946207,-0.10274192163863254,-0.06257312382204867,-0.03296341502648666,,-0.030551686858157255
IL36B,,,,,,,,,,,,,,0.013006743160697828
CXCL6,-0.025077350410726066,-0.015087419374918348,,,-0.030385072844435444,-0.04163956317625083,,,,-0.06514816245805197,-0.12364194671290307,-0.07121515224111755,,-0.019891317428296883
PDGFC,0.06180227275116032,0.028192775138926443,-0.0754349153223421,0.013013743151860976,0.04398386621706007,0.0044641266429343105,-0.059410042496059565,0.10733986407689401,0.03304690151436296,0.037665428502261296,0.027458170386677815,-0.027449809585994214,-0.07372393970156309,-0.0630766859450471
COL8A2,0.026857696537621854,-0.01936914007479287,-0.02236394039195304,-0.025085741938895404,-0.05521638886417282,-0.03575080129175538,-0.08385302395300809,-0.08356804022703793,0.0156657692152081,0.06202947077107895,0.11263882595916981,0.03727988099670124,-0.06369930736227321,0.0654227063829068
SPON2,0.03755446799469715,-0.010091807469275653,0.012403265496229386,-0.03105175112188437,-0.01176460880671151,-0.04014091275738427,-0.02355369855263714,-0.07380055372558017,-0.030329089179273596,-0.015029212614590885,0.038268059396417406,-0.04041775388900104,-0.03337919457928962,-0.07936198828771987
LCN2,,,,,,,,,,-0.0124159148584854,-0.06180666572576032,,,
SEMA3D,-0.02383745841818331,-0.028413075177721334,0.06529423844948971,0.008245727653581541,-0.048529505459036476,0.006630218695812824,-0.0017473815476142657,0.06379725697836267,-0.01130761081845254,,,,-0.02991602453012701,0.15517275959701576
BMP6,-0.0038655173685696238,-0.018264451818473235,-0.03295450095376147,-0.0121792713268379,0.0020096047512777764,,,,,0.03703703558390099,0.018846424438557503,0.018303551377616974,,-0.04086168774437925
TIMP2,0.08728341478610577,-0.016573542040737157,-0.045774155663905254,-0.0274793872701539,-0.0016037539888732301,-0.17708907961837184,0.053778840180294704,-0.011137253850422465,0.032517035507569333,-0.11798405778752193,-0.18625167103229837,-0.07397053160022779,-0.022969159994302785,-0.04047970632147774
EFNA1,0.04471854872040946,-0.024126991819995086,-0.06086181000414804,-0.05996527601375045,-0.01516563479232044,-0.15531522356867455,-0.06522990679541403,-0.08807378346814672,0.08209518689675727,0.030697499691319786,0.08747423861496274,0.029420734556565412,-0.029544084383424096,-0.003231818977263605
S100A12,-0.01409332033695458,,,,,,,,,-0.040167574318022835,,,,0.026109263077442626
TFPI,0.0040119663621362225,-0.053079450172516036,-0.10209405421337689,-0.026741438789306727,-0.036476767180335615,-0.013923459008799974,-0.1501807725094838,-0.12069700577403444,0.030287095724879275,0.00020702283516077461,0.01194827309961559,-0.017602947911773265,-0.005044130511402746,-0.04120181821520613
GPC3,-0.0264666643618799,0.025742897727619826,-0.08988214364029695,-0.015976349529736204,0.011217459807952499,-0.004304339503579594,,-0.03279148981048991,-0.011347232623098407,0.1241022365151304,0.24304408635862296,0.023183740138110375,,-0.028447895602739838
NMU,-0.060658702851787115,0.058189548674559555,-0.035459593758086945,,-0.030843850444535338,0.10690631646598224,0.03038728920701779,0.07545373112179046,0.01571996562690471,0.006326665222545804,0.11463393182985493,-0.02971390463946742,,0.01519090886926103
SCGB3A2,-0.039272936918152805,,,,,,-0.026691594596182873,,,-0.021120476802155175,-0.019310457617204357,-0.011590851936232128,,-0.04086172432033475
LAMB3,-0.030739783766730006,0.024956141750502727,0.01446799692275564,0.016688706093496024,-0.002862836431460692,0.12246437157725272,-0.045712356231415875,0.008504396184637213,0.048685190703468786,-0.009841241079628707,0.0822548877295453,0.023179686818980076,-0.047560933192538464,0.05435758145791455
LGALS9,-0.023781946512131294,0.0039868721616174285,-0.03450708255322357,-0.014565437905383904,-0.06742136905788144,-0.13080534407482403,-0.10329968563277601,0.018757206863516764,0.011273440824369638,-0.008561377032760165,0.036183119730820876,-0.0018477714589105894,-0.020222526207052328,-0.023517572509927392
VIM,-0.04293456836398943,-0.06813551661940533,-0.14263897313656002,-0.03460003567365864,-0.1154127807098318,-0.23226377082389127,-0.17926127619507315,0.06660879425381902,0.10239700866647936,-0.2622104553289984,-0.34862904860656924,-0.08075271300797152,-0.18044744044967775,-0.09348113021332176
PLAU,-0.01916047997602528,-0.02393982142866703,-0.06767980927113589,-0.03285618698720128,-0.04932691828069894,-0.07716088868715128,-0.1063875171590842,0.03476889488106367,0.012595687442854065,-0.1292098073175466,-0.062124145351290225,0.022991602880108895,-0.018601099744927758,0.04063695950479393
TGFB3,-0.01643727408010719,0.015923147919275817,-0.02246755075951606,0.012594115076211953,-0.027515168730933726,-0.03434137045761825,-0.056074228823751335,-0.02054486663640657,0.02657549982094409,0.07968755479427991,0.07587252322522314,0.0667595945431124,-0.0021947682256205133,-0.0019530765761012379
APLN,-0.0067573742224255415,-0.045017075007248275,-0.06880446537162348,-0.004867685628612539,0.00224756706455779,0.014057707022466396,-0.1621129456856125,0.02810382859811272,0.018699550555504332,-0.018816235162897422,-0.08797296685300621,0.005655591015573651,0.06274864345192317,0.0392003583145969
SHANK2,-0.03631440145399084,0.06692355164747898,0.07607549202800233,-0.03185076285809891,-0.00473384387847317,0.14606552061224665,0.04577794153594346,,,0.1306672627130673,0.19378041233156104,0.10872836285293931,-0.024204244118663853,0.0484601850233724
LTF,0.04554406333598934,-0.06838450312836655,-0.02625908355905836,-0.0605070744428189,-0.012759809560079882,-0.19241077974486304,-0.040167669663835885,-0.06180606613721432,-0.006136214056177882,-0.06645269965815946,-0.024811923775272724,-0.0024771383446240995,-0.08757327423209535,0.03397684017791035
PYY,,,,-0.015142170909140459,,,0.09102790762876581,,,-0.06569530611186662,0.05863551298334682,,,-0.03723770115311215
PENK,0.010771358758948786,0.12747478518598715,-0.002033409127056179,-0.016800121497668585,-0.008434283640435115,0.07835473829970964,0.05486950359335826,,,,,0.015806573186340492,-0.06212244498758002,0.11745783877028593
CTF1,0.006853978788678369,-0.038130312517040375,-0.04707510745967507,-0.02561262050186519,-0.018341167489611003,0.00022991309956050512,-0.029185512488258545,-0.04752475689400673,0.07038170403268429,0.029149594850811325,0.011076930746586942,-0.042156307778138585,-0.05357087995360259,0.047098019179632675
COL3A1,-0.003929689053234908,-0.029926810239813566,-0.056260496366806204,0.020694080875375918,-0.00759222869062168,-0.09851422561418002,0.025203048824233062,-0.026385915253874768,0.08387354734744325,-0.06114398242576716,-0.08736012950417636,-0.0754869967798786,0.034498093371899664,-0.06939164553739288
S100A10,-0.027359851148741798,-0.06665238276322182,-0.10344466846748995,-0.03951449755391277,-0.07974695564518815,-0.2240813610360077,-0.15520781940459363,0.058488405150063164,0.08358917951755404,-0.2305043868616561,-0.3087574121813221,-0.022653467649964107,-0.06339878462397856,-0.06136882413969393
FGF13,-0.023671058408301165,0.0371128596608223,0.05293996553386961,-0.010314937647844557,0.06221499147240475,0.21477853051451964,0.2380240839567803,,,0.1255542534267428,0.1262897439429922,0.05505215213980564,0.13594002814290757,0.17079689511949717
SEMA4A,-0.030626870455443777,-0.01449673460663708,0.08681094981476929,0.00410217571920648,0.03822596288838067,0.03985548902187605,0.11438282242676537,-0.011670790743147101,-0.02820062832675234,-0.0004374121538497027,0.0800212067294953,0.031174836440432126,-0.006572146588030425,0.046443558794856295
EFNA4,0.030786782550296914,0.01086714312408962,-0.006103906433252058,-0.02903205561577107,-0.026101003807924756,-0.01507353102825048,-0.052934290155431024,0.10751228865214044,0.1403152714416281,0.04788751968076758,0.09527667904062201,0.031037644883481645,-0.0001523319849483924,-0.06276769766898968
HSPA8,0.030191871651600657,0.0558863548472722,0.13384778455638363,0.008495377624426294,0.07450527598952529,0.0941407789762138,0.11927829546402167,-0.02700700948911947,0.009951019486115441,0.042161678244045805,0.0952213511668909,0.10716634253817234,0.01151720385390875,0.12722262742963875
NPB,-0.021852950609436168,,0.013628281847725122,-0.01806087654437918,-0.03553027572998764,-0.008707525671401995,0.0036141711829607184,0.05360110860772521,0.0365787215026383,0.1048195502025096,0.08076524947788129,0.10021558328328938,0.026076348556040456,0.09721676353903973
ULBP1,-0.005488173722926724,-0.014189011477646174,0.011940685467087155,-0.01857383584480364,,,0.0012953965273202561,-0.03490649134398905,,0.023653529757758272,-0.0005671566528906495,0.029182786042802698,,0.011413257290867222
SEMA3E,-0.01630499878128466,-0.08535546940350815,-0.08544539640066269,0.002853574662802962,-0.01095986537928353,0.05155173209399102,0.16235172763601724,-0.014543399150475896,0.07657168812240653,0.09560867573004994,0.12825006485377938,0.034664658537298075,0.09053654944610003,-0.06300508244726916
FGF3,,,,,,,,,,0.15821803784910876,0.2032647481254814,0.03671824508248867,,
ADAM9,-4.326506996503808e-05,-0.03584984575755584,-0.016534702290059818,-0.005762123237863905,-0.0012552636188629925,-0.055641515002295805,-0.09989152543899787,-0.016272139706448967,0.04803350711333439,-0.17653726872515907,-0.18930960407180164,-0.052138373522635874,0.029173026010448095,-0.033470947237165365
ASIP,,-0.022396049421152215,,-0.016660468171264358,-0.023092011875563204,-0.02913418473397643,-0.022942500546116733,-0.0713153355821934,0.0952873943518421,0.020889501430389777,0.0762424812299915,0.0317529186874626,0.003522327928044756,-0.0296286473475316
IBSP,-0.008037975369781396,-0.06483791264038677,-0.000968389728095922,,,-0.14633216239207522,0.014086779940182684,0.03872264678623634,0.07345789403053778,-0.19971909998262255,-0.08082599618296414,-0.039046244968900995,,-0.09691738308509538
MMP12,0.008652562079985273,,,,,,,,,,,0.0451266707818853,,
FAT4,0.015429823717686739,0.015097271032208332,-0.014750805766359003,-0.012842131335678932,0.004534787483787926,-0.009608350608788934,0.007399538150883706,-0.03488643118297434,0.04602719403137651,0.10246260101584065,0.08159728178937682,0.08217267367858122,-0.023475678670710497,-0.07759369420797066
MDK,0.001172478505456674,0.03529251216403551,-0.1037825891054335,-0.04694044110937085,0.005644763690653107,-0.11634918902475401,-0.14779261772087293,-0.12272567646728692,-0.0028537385578496044,-0.02899094192834018,0.06710145822286415,0.0006550661025698234,-0.11836436679715058,-0.023626052185975983
BMP5,,,,,,,,,,0.03854515980725873,0.09140108502913893,0.09055944790869798,,-0.05038437199193118
CAMP,,-0.02193777005949116,,,,,,,,-0.020466573515839193,0.06322674252304335,-0.03120245469381235,,-0.040758436154848955
HSPA1A,-0.07869738168683466,-0.07211487580756737,-0.015061373095416955,-0.04118397856945369,-0.027782191628566884,0.01832490133865091,0.09552657967693547,0.002168665594157654,-0.033518613672474336,-0.09124479887824337,-0.21277952392853447,-0.016241446038174435,0.07464552628519376,-0.0689356047298581
SOST,0.017048337044377335,,,,,,-0.02205164627886909,0.05293228299612929,,,,,,
SEMA3F,0.010031611914631727,0.017206981527908054,-0.05399454269939834,-0.035125722032829834,-0.034925059324947674,0.060311490988179006,0.0057025908204231405,-0.08347757780147382,0.020531855737805357,0.07146382933841385,0.12186637884209,0.021810731685333005,,-0.026931622244003348
ARF6,-0.0008053741067267753,-0.0864954645961516,-0.08491469083590049,0.05656016576887491,-0.020330137272271093,-0.03682605378839793,-0.08725614268519842,-0.009875113143089304,0.016408249729755443,-0.07627083425629504,-0.11629396361241122,-0.003863143367420478,-0.03939261404825581,-0.1215742466604719
IL6,0.0060235537195319445,-0.0004930151064301764,-0.000293328029099889,-0.015950065842102304,,-0.07570412162549106,-0.022766890211758057,-0.014292416734282477,,0.025890140457173576,0.08959515032261979,-0.03586229552792484,-0.03692158726105816,-0.04770594625888771
CALM1,0.030801586557593998,0.06536434038575706,0.09204007168999231,0.016477636138228106,0.10576407272227305,0.24844256170539564,0.1930813621630357,-0.020253840844326878,-0.018897819518842774,0.04384492766128063,0.07623135754184984,0.09154060622859808,0.05762369816114579,0.1364136915940799
VIP,0.06219342748270629,0.0459871578067626,-0.00810418040276896,-0.01893303477783876,0.030241262736478494,0.10050627607585863,-0.002654410843213844,,,,,,-0.02804674409975692,0.001097111792310652
NMB,0.051878499153648894,-0.03569999291851592,-0.039478078345536925,-0.02711909744209825,-0.03822363483652637,-0.09866471304195563,-0.15750632260942943,0.016753182879013253,0.011730328963364131,0.1824869288444952,0.21591394622474092,0.024014507022617336,-0.0019611463615963115,-0.02149075304889577
CCL26,-0.05737524092728112,0.03781917125313108,-0.025902473460736177,-0.011243783382472396,,,-0.025284223636707282,-0.07119819965272364,0.13947288441236505,-0.03755600313675498,0.01294469480015062,-0.00878897651864691,,0.019465361555789623
FBLN1,0.02813772332800605,0.019873141082366975,-0.03871023203448657,-0.005029828749979608,0.03150240885784707,-0.05221651982446362,0.011678315905251799,-0.0697707126173478,0.024317723115916248,-0.059260458063553734,-0.03357986902876567,-0.05670829354516516,0.011647158193672784,-0.017520464010283142
SAA1,-0.04974024797259779,-0.07384407561666173,,-0.01286293482268531,0.01564670708485179,-0.09511865091205622,,-0.05241308375766565,0.024451832107384136,-0.330371128847127,-0.27073331006609397,-0.05704234065843083,,0.08092803480655165
MICB,-0.039637347148911144,-0.03741348751857415,0.07087090701624167,-0.027817249865801308,-0.015290396406825134,-0.04570795931342146,-0.04041612791702503,-0.009196889146211347,0.031375707728024206,0.01733562763270753,-0.00357357880497253,-0.028100268573280344,,-0.01200559372448534
MMP13,0.05268325030129216,,0.027787920364917507,,,,-0.01525872506534852,-0.03054722954925741,0.007787951985953572,,,,,
F13A1,-0.0032449956734497305,-0.053622902591838564,-0.07686991630002625,0.014112420408297473,-0.03623719678963838,-0.10552015723240751,0.010467877398585094,,-0.050234539506073456,-0.2658525672449127,-0.20716993537496337,-0.09474642680424537,,-0.06568867909751461
CXCL11,0.016924952107090236,-0.002772067689990243,0.03367520791169071,-0.0018474549668480611,-0.025922398522904122,-0.017247250739154757,-0.018734203746362102,4.46825892390426e-05,,,,,,0.06718107390446014
COL5A2,0.0012021140202545938,-0.061455349836796465,-0.06248911374764678,-0.015590107733352825,-0.0049974378448056035,-0.02495175225583646,-0.1523870487863306,-0.0054726951661281265,0.11159194827879658,-0.03921516895789098,-0.05544442261049996,-0.04006268584534092,-0.0478735543375917,-0.08484549099124523
EFNA5,-0.017735588794695948,0.034332564061826255,0.047549204622733,-0.0029627849216143066,-0.018237258185615245,0.2232919527012155,0.04943803289099623,0.10347517126714167,0.12333324638327219,-0.021148146135523124,-0.08191122273124059,-0.014850946007696939,-0.05299062302124415,0.10769555426934085
AREG,-0.02279227044300378,-0.05277526460056381,,-0.025846985738123683,,-0.014728906364138237,,,,0.16840901927050636,0.13465411915451306,-0.06702070241012002,-0.03539604227915023,-0.053461334436995085
EDIL3,-0.006726852084268865,-0.002301675531753219,0.03317497145907982,-0.018525714769072436,0.05975109911792377,-0.22596129454951974,-0.04949182091849898,0.06590087807639862,-0.09469933788630845,0.04193081623224044,0.03743615499267036,-0.040739438836268696,-0.004994130010708851,0.09371656513602651
CD86,0.00593082588227751,0.020384699787021253,-0.04775179452744015,-0.04738314176286671,0.03402546627881694,-0.06361471352331763,-0.01846790147943573,-0.048756035599142385,0.08908480794399565,0.005050694149734361,0.02376788251778936,-0.006179917453563863,0.07852625567521133,-0.07395487406654296
AHSG,,-0.02372328884987656,,,,,,,,,0.15980192122114578,,,
WNT9B,,,,0.028496572272851208,0.022089410531818555,,,,,,,,,
HRAS,0.06834692012661067,0.050282582741444336,-0.0030602963176145706,0.0052831311204200055,0.01628364010909342,0.09083850937554197,0.0732076698312162,0.10322095948248139,0.07552514247699141,-0.10228294518827259,-0.09740655246841033,0.01289074908803988,0.07707727587102346,0.011795461560551224
C1QTNF5,,,,,,,,-0.03434680904846379,-0.03279524631176547,-0.05504072729647491,0.11344290187875211,-0.042216448894060676,0.08491296707746016,0.019403180604515534
RLN1,-0.0228657591304363,,,,-0.03748398430203932,,,,,0.044859055805246684,0.05720437602688316,,,
COL4A1,-0.04207272072127858,-0.05439683894931262,-0.11691935984985591,0.0016313004680231058,0.06610926531355449,-0.033045952693818416,-0.04357621307867013,-0.11212820593179262,0.05961046431709762,0.042612755370579694,0.05501538283162184,-0.05549194132486126,-0.06449228551967329,0.02046878971288041
CCL3,0.014605852950264455,-0.04954667911360658,-0.05095528203643877,-0.018701313801978772,-0.01736539860640676,-0.16623762670216088,-0.0753133263713587,-0.0936117126704104,0.0010980498475028665,-0.13745464690946965,-0.03557973356851391,-0.08690359306209117,0.11518022242845519,0.054425311966384685
BGN,-0.018257194761786295,-0.014331914419354825,-0.03164724092052713,-0.06608893139607638,-0.015228736853763221,-0.1442710577429462,-0.005569551584847885,-0.07271996879666667,-0.012587153931567582,-0.027921575396242675,-0.061125376777550706,-0.0575136061514131,-0.01111789680899986,-0.005958332158842859
RETN,0.025651193050511237,0.07377935601800711,,,-0.019769048005164352,-0.03949524172833855,,-0.038360390541713155,,-0.0342354208224707,0.020675769981459872,0.038012096402030224,,0.019449414412213737
S100A9,-0.003447905151064555,-0.018998869293810634,-0.08940131838215962,-0.05787913111704156,-0.01478570344798488,-0.18849229912802198,-0.10076173649134185,-0.08669094944976757,0.04203236963876755,-0.28376595405051447,-0.21064401460959942,-0.05997538029662283,0.0891974832642741,-0.045399271135157945
HCRT,,-0.002844384297404268,-0.018097950919807874,0.018916658762091948,0.020984972486769747,0.06688125298596743,-0.004100693782830636,-0.0661885200541972,-0.012420963733834705,0.03249596625896263,0.06541154609962166,0.03319625944539102,0.020177749493976275,-0.07891641297154607
FADD,0.010409223908456208,0.012554732882233247,0.0028830120678326734,-0.013431081794634895,0.02482153356533471,-0.0068859039542340265,-0.07204239317723475,-0.004897536982738453,0.08385746602648189,0.039967506087552535,0.061043537466076776,0.012601148877876249,0.0304830491866144,0.034032411004948616
ACTR2,0.025105386968844904,0.0008218270370543226,0.024554867586009357,-0.016827511469155954,-0.014306950499182784,0.012914509775218193,0.07335086809862372,-0.01049433424134004,0.00035976073430474373,-0.12495730316572498,-0.14291502858338764,0.0007137295748668565,-0.07296938284159592,0.06266790269914688
BMP2,0.0031309761225493254,0.0014218737475170616,-0.01675313555240702,-0.023111605205516784,-0.060976492080498525,0.010055053405231495,-0.023773743290108673,0.048381721989471466,-0.010370290003202111,0.06321965291356695,0.11571736447569818,0.06450690346202764,-0.06628228247274766,-0.020094872099441278
PDYN,-0.04654619633609684,0.10212301249920339,0.12677050931672987,-0.0071626316910768555,0.006923128141338093,0.06387467070062561,0.04896775841822681,,,0.045888318761465874,0.08476827199108075,0.021972237697324117,0.06396208934988895,0.15637180379603546
CD55,-0.013651272577073364,-0.015880466467286948,0.015544015139787858,0.033243807764720884,0.013569332669949488,-0.10405128147087846,0.03534731650370535,-0.0001982848911097032,0.05150933457036078,0.035249017237826676,-0.021944502985801858,-0.05633151280563723,0.04384466690641505,0.0556875849200704
OSTN,,-0.01694357093039973,,-0.024688801821583728,0.028948482619601465,,,,,,,,,0.003433243041285486
PDX1,,,-0.020198923283668117,-0.0171025226569447,,,,,,0.03501592499884387,0.11865955857310277,0.03938215765345772,,
CD6,0.0570176745145978,-0.02131299429088802,0.01280521395032929,0.028183167419566526,0.07729358169721783,0.07848989758180255,0.013418028332242989,0.027048899434078538,0.05599381744315995,-0.010437796007199428,,-0.05043061323840923,,-0.012768495485848606
IL16,0.023983350187035325,0.06551820176121963,-0.03959412189177528,-0.005474954119748591,-0.01957823200753147,-0.08527803786587608,-0.026847617760385176,-0.015609599048516302,0.04583467334658027,0.0727977608924001,0.07337418250751432,-0.007054185264564156,,-0.07703473096738231
LAMA5,0.018005438345317308,-0.036070562855020825,-0.0038013806242624534,0.008164624371286682,0.08795934491840403,0.01284278790205264,-0.1279551212609812,-0.01802794687055315,0.045375389321265544,-0.1515726732300749,-0.13194657570399276,-0.00012299242693009522,-0.03348471495546919,-0.043835064437992594
RGMB,0.02564513556799451,0.014145441294813411,-0.05931567505861713,0.00040870689785384504,0.05097951071398741,0.08210012478773797,0.025545407958119895,0.043997396594399746,0.03373924129966389,0.07472952456585696,0.06993289875139393,0.0620140420375592,-0.05717779273147923,-0.004958778035727635
INSL5,,-0.015087428022635909,,0.06379874753331238,-0.00962182088195619,,,-0.04459697458965638,0.07866114499158715,,,,,
IL12A,0.0011364010145243147,-0.008514870872764105,-0.000674872267161109,-0.02258570326485337,-0.010975748715337824,-0.0021558999531624463,-0.014763820789361056,-0.004629601437126702,,0.0699548400896609,0.07384530822380357,-0.041312581030088724,0.07230840463789759,0.009775691610522693
S100A8,-0.0033946640102245763,-0.037264678500858316,-0.09706971478666225,0.016856470171928876,0.008037039745822957,-0.16342748128976234,-0.12575369417582496,-0.03312921473391882,0.07280290664515301,-0.10551531593315824,-0.08919278244765168,-0.053550572265772346,-0.04024703242650039,-0.04389395533482135
TAC3,0.011860048499053975,0.07458161393631828,0.03391779475221319,0.0023170568541960807,0.05417481608934568,0.16674914719805364,0.11656924820862499,,,0.029985887718683164,0.05190178336789473,-0.012674906684935662,-0.04199302690401305,-0.009830384653103107
TAC4,0.01782689821569209,,0.017322991438803705,,,,,0.010556532552382704,-0.023552821705827415,,,,,
MFAP5,-0.02415308453129041,,,,-0.0374523930432743,0.02529568162604794,,-0.009390035143074956,0.09893931581089394,-0.0029836553794002994,-0.0010626424147390557,-0.005330466822399067,-0.03337919457928962,0.027954697485835796
CXCL16,0.021812178839318498,-0.050619403676732504,-0.08285818500831067,0.05012398398276372,-0.06064675749169821,-0.17117841494924899,-0.037352217048729416,-0.001490650004443636,0.013667197072987056,0.07261059683393374,0.11405597454174322,-0.0631435007062442,-0.07542644221558198,-0.010693012939824382
AGRN,-0.013988307307902386,-0.02899334206340658,-0.06195044853535848,0.035181277423222405,0.006183846239594263,-0.050148226937588046,-0.024397007648409824,0.026194900053198654,0.061770354778814734,0.1649507081631657,0.2809463932575446,-0.05689798017273285,-0.11773440871128944,-0.05895257327555781
COL4A6,-0.0308209526829517,0.04347174422455143,,0.03240212867708682,0.0064352718333447,,-0.016494864448454036,0.05363041720478746,0.026690758461682906,0.05177703800931119,0.1809198954566498,0.012057474837775592,-0.010708565398124991,-0.07522284342159588
FST,-0.029867246371050656,0.023938045527567883,-0.015399465680849917,0.03336304767604922,-0.0077333645232898806,0.005586136391398,,0.0009824637695067787,0.005350060119193121,0.0659566206352329,0.06556258174403647,-0.000196496867140596,-0.040952409139154704,0.03842218731535041
MEGF10,0.004751659444911325,0.02637011677411436,-0.023727133834050635,-0.0016653314783243308,0.010710272160635527,-0.08380103627547336,0.001952690628550171,0.057251569563798115,-0.06969209208522226,0.1515527927981702,0.1765635219524556,0.034920795480963406,0.020193384704598166,0.07389635290499003
C1QB,-0.020706937090585856,-0.082960016308383,-0.09138090498342105,-0.056810843209235136,-0.05939977663758515,-0.2365014683757392,-0.1250868615741732,-0.03863107984025307,0.0191800705087893,0.02994162238411178,0.09889113891436116,-0.05645942001596165,-0.06441933568574909,0.023166089679057568
HLA-B,0.02069578575303252,-0.10556264746522959,-0.07634870900335394,-0.025189877566789583,0.008412615611607095,-0.20953031572951386,-0.17939477167774773,0.013271821626685451,0.031842764717653134,-0.24832923362429768,-0.26580257578361033,-0.08039101309377825,-0.05230279238955047,0.019814595396649638
PDGFA,0.010788641266945216,-0.014784422469959525,-0.0009188508667891767,0.04798864305087301,0.021663430095414004,-0.020589812776024997,-0.08052747074002188,0.0898559673634344,0.0809800849441058,-0.10986796193255781,-0.16261233293679578,-0.00721968246667389,0.014989023507821095,0.030093325312080466
LAMA3,-0.03201004403662197,0.05629885478366854,0.0037557819483302383,-0.0148275385066383,-0.02578977966681883,0.11844167681257571,-0.03876572678790611,0.029386503215896604,-0.049526253998387074,,0.03493920263435169,-7.494218540216799e-05,,0.07485534029325955
DKK1,0.05347105181368016,-0.06660811523768943,0.1107184528001105,-0.005902441068100754,0.0322110799473838,-0.02751654692017744,,0.04341144393008844,-0.041500460271097654,-0.02698229442825121,-0.06849544726863901,-0.01646020621898591,,-0.07396686694873877
INHBA,-0.017292826128005066,0.003922854229114429,0.010964331436947104,0.008375728171031981,-0.03588643326640677,-0.06674790588818036,0.0014274857131456777,-0.0325579251317786,-0.029191238726861517,-0.03540646627338819,-0.04198299769890266,-0.0001368095609192253,-0.059985248888810086,0.04676661150130538
IL7,-0.008530104480630983,0.04374664627466259,,-0.025237411114537395,-0.004860925902700102,-0.007392821443228009,-0.019561992969245427,0.04954964249754648,0.06591940779786769,-0.005032954934673236,0.023108623981626577,0.039231375834471664,,-0.036452393440985935
FABP5,0.0481530263477039,-0.02765445218723667,-0.1049540820108252,-0.025464186954770294,-0.012864345642727376,-0.06991875004132128,-0.1955712554002438,-0.08510275043375617,0.020347427980084987,0.05459668127660518,0.07092605538299197,0.09192687717801822,-0.11226841238321811,-0.08864526108173347
CCL4,-0.01922705640694878,-0.05867371315197814,-0.06490951794615249,-0.008256894254969022,-0.062380942243923584,-0.1429181157943709,-0.10400414284602187,-0.1350236936806608,-0.04022443353287361,-0.014003221497803362,-0.04669158229206804,-0.05208404221673555,0.014273967316327772,-0.0227001564704281
FBN1,-0.021344360996320644,-0.020146179955512405,-0.045076876441009744,0.002033116845748492,0.035543542760073266,0.026969542743419717,-0.05550041573893891,0.11049084418460536,0.06584069262151818,0.061080203823024044,-0.009164320037992037,-0.04108941595270924,-0.006147912169194786,-0.07415605316232624
TCTN1,-0.041197259211219285,0.005887626722203809,-0.014772873756353552,0.024453142002754592,-0.04393049887419215,-0.015489719145210025,-0.05325012425290405,-0.0004588321455440016,0.06011929393269812,0.046517634230211914,-0.012208245586237627,0.019831461765390645,-0.051985364988177386,0.04881889035440491
NCR3LG1,,,,,,,,,,0.07204216358450705,0.0327776673360094,-0.020947921389541636,,0.0011052051106903078
BMP7,-0.019669919113070734,0.024562571500090443,0.04038164820680561,-0.03166929697669945,0.023473728228484703,0.02959541991849577,-0.12848895442712333,0.08184948366667186,0.0063629914778251355,-0.08739737107453269,-0.04659695344077369,-0.11824085597596558,-0.013498747554611373,-0.026888670610876013
NLGN2,0.021651471094359567,-0.04249893366227634,-0.03994097750790789,0.011272449641097275,0.06349418209496926,0.06126442552680378,0.06588341991562846,0.04543753262269696,0.012749893400870566,0.1423436651644094,0.18105319684198834,0.042980722351284986,-0.019454466068091956,0.004027826160002223
CCL25,0.07528994974651541,,,,,,-0.04484006899792098,,,0.0730054339666417,0.12266342487648456,0.12030468919785725,,0.12584283541612298
NPNT,0.0038421418068944765,0.021838334883062926,-0.005770443456592642,-0.02961253262180937,0.005485703297384183,0.11116739142887014,-0.1158956487838952,0.04487711677429101,0.05451885179611193,0.07507784435398185,0.134645594744249,0.05256524612545217,-0.01446360652212896,-0.01679530070577323
KITLG,-0.007768162359066478,-0.0583991688935074,0.07364155806504881,-0.030998072595986585,-0.010372422990470727,0.04116626644962602,0.01125758405681509,0.001964011001352825,0.0526477184170246,0.004097419453422114,0.037168034459559796,0.006428406451148847,-0.036760229647709926,-0.011832962565752288
MADCAM1,-0.014917673117266807,-0.017709622166789094,0.0663931123090289,-0.022383042811381433,0.07455434333502552,0.06403976278183926,-0.028036100536628136,0.04998311700310885,-0.007907192983128326,0.12112289193953082,0.030557654223511987,0.004197500712346266,,0.0055012109440583075
