,UKF243,UKF248,UKF251,UKF255,UKF260,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
NID2,0.08811991821981617,0.08120255265260576,-0.02400641000920933,-0.00841877768180808,0.11167728532132043,0.17236504626022978,0.024433193360705117,-0.012183227127312353,0.045326523018662745,0.15383297553310965,0.13622075450578902,0.05818799300557089,0.09140406078110277,0.10121010702687239,0.034435943501851196,-0.010831507444978511,0.024949111848087752,-0.030764153976966385
EFNB1,-0.03393918138042076,0.0392996977856317,-0.034806504837093265,-0.030391730947328742,-0.0005289716867371868,0.10378914009864461,0.03244120691701832,-0.035454668404304945,0.038697536412921126,0.03535110296900573,0.04731909597490411,0.11002838837779139,0.003973353904953132,0.049231338852622764,0.016153453588014607,0.030641120531187897,0.034942362471240725,0.03692705753265218
COL4A2,0.0764688401267977,0.13707784357514483,0.02251887667770024,-0.002565087405899632,0.039598325371377585,0.2559639807229385,-0.03131824548403215,0.0851891417692767,0.057350162243952556,0.12028344533438108,0.07562132015697993,0.08044246106538616,0.08915422863063788,0.03329786352243997,-0.008098988939885128,-0.01182302516410341,-0.01728401432545055,-0.009821836713939157
SPP1,-0.13448508141343796,-0.023192784485236116,0.05276379620319025,0.05649156801020031,-0.07295855099776716,0.25831394464499374,0.03240659546679347,0.03427927162298717,0.04671856267141222,0.06240522978280865,-0.038137719007074994,-0.21028148262619084,-0.07256331063542495,-0.07119361836163661,0.1378671009997941,0.006708838628025968,-0.10693824931439426,0.06452033460842478
PODXL2,0.05082015487153497,-0.04563503117275803,0.039863950668771436,0.03242727524718808,-0.002718221324952588,0.010422461389617346,-0.005390390446232791,-0.04716754444681352,0.0026744551363949284,0.04444470675321122,-0.12308585387302923,0.06045331906630916,0.036250436740973814,0.07253193003152736,0.0022345262036757474,0.02031490560559915,0.0770066634865799,-0.015292569419801009
FGF9,0.12406690149216953,0.014876607920772625,0.0018203731300560555,-0.026447805897329122,0.015886071262464583,-0.09554044270913598,-0.019846282732351506,0.005314307682379234,-0.03878844068499548,,,,0.12536524059633744,0.0655201003932455,,0.09907810902860004,-0.026992832737544253,-0.06439122096555552
ITIH2,-0.00849544422377524,0.003890076348713844,,,0.03773766749878771,0.031775608959090235,,0.05106081452454172,0.042766745499419875,,-0.02708159558431954,-0.08452212827396992,0.12143815587311599,0.04133573932648583,-0.025788217106159278,-0.011792846092096153,0.0016237130042671786,0.032506189120411616
ADAM10,-0.03852722590983369,0.04008277585522885,-0.012351039919142034,-0.022162822035641298,-0.022974348620343397,0.06778728812399847,0.005049966408524821,0.035477773600725404,-0.010523289024403831,0.09488454602136219,0.049149076394876465,0.009486872880545054,0.03957658342537454,0.0025338841412023516,0.02569064377654604,-0.03873960170053943,0.012229707131975263,-0.00859920683565703
CFH,0.14405071929834962,0.11036731982411895,-0.006250443314063032,0.007444586233975919,0.028432070859946427,0.19953461110208254,-0.0519220030390173,0.04052865708202353,0.04735601092512966,0.09332348493679384,0.0846246312104934,0.15982341825927238,0.102027687657564,0.14465060357784554,-0.017090328337988524,-0.01761312541706448,-0.0007986556042166408,0.014817099452198659
COL4A5,0.0029151587891238476,0.02450978765296628,0.01092094955504678,0.023777160574101595,0.014301240511929566,0.11997263900536054,0.006642474804786695,0.007924317347259522,-0.015129920417664021,0.07334491884711015,-0.038447925911872516,0.10542231457687007,0.06404279162279207,0.1123077705750935,0.0027101103230939044,0.007663120999727145,0.07284598745741946,0.053756087271030484
LTBP3,-0.04394294971724317,-0.01562770706422385,-0.03876898031496016,-0.005994826533529941,-0.00784434598623233,0.0873384727116528,0.011597791310259079,0.05320046587303778,0.04452345160435409,0.011134204054813256,-0.09285892708381568,0.08877019143705465,-0.10056741053992108,-0.03740074078981628,0.03815649872024177,0.013871373026261614,-0.07515728925858711,0.02964080689304187
GNB3,-0.014603620037479892,-0.007181605444953148,-0.02005757889712567,0.03848084489526722,0.11315096153914454,0.08952719495323294,-0.025583202040190368,0.007398886642325849,0.01893187707991605,-0.05947608833358523,0.020159992428367572,0.10694860953457823,0.008678612267576945,0.05720042862147066,0.022703802862271322,-0.06893974108996055,0.039385549714992335,0.11405041463258146
COL6A2,-0.019306596321332442,0.12859721430135884,-0.02158187910138031,-0.019404114248701212,0.017576281608645845,0.19464492475214654,-0.04037221193889037,0.006350332783950423,0.012680227046230808,0.163515166702757,0.04386579106405958,0.08643268814685726,-0.022672978965364132,-0.025675207401387803,-0.019884755327647687,-0.04105860291554946,-0.014309876976657135,0.05583420852805482
PLG,,,,,,,,,0.00790295399533446,,,,,,,,,
GDF9,-0.009664859801239375,0.05594367336833315,0.017209912636023905,-0.03282315956323002,0.0011444470784457768,0.19451509845395065,0.0065804112072636286,,-0.004829941978119072,-0.030623782610184808,0.08147650728858019,0.00681823765640327,0.0846494719330622,0.018656132432723273,-0.014578225408128432,0.034890221502833,0.04268666094086748,-0.03525421002397963
NCAM1,0.061828873707518106,-0.09408752790803847,0.02052754817661435,0.09499726315987447,0.009590781612520681,-0.11116969957725899,0.04382650342835264,-0.030104380881770185,-0.05125061260916725,-0.03331427425670057,0.037869718822746624,-0.10138739972668998,0.07747758932086528,-0.015329147105443138,-0.03797799481541462,-0.04419894257326231,-0.04195822342872853,-0.0984197274745103
APOC2,0.020526632109844754,0.027084142072855165,-0.030904585503499723,0.037542241295392846,0.0647554071937831,0.0671874411802236,-0.015613590378789908,-0.027380229737897402,0.005453550834052765,0.03168913440949262,-0.004219047704346637,0.09971237759967488,0.14332043414716442,0.09398236943981275,0.04960844614614933,0.02533087158790924,0.07105436014350686,0.07179002847601021
BST2,-0.0013844955682521943,0.007762015536160466,-0.02654289221899882,0.120991942152446,0.0007396132170780184,0.2342648785017254,0.03472893833393004,0.08901189316711049,0.05380024611495723,0.05063704484382489,-0.09964882157194548,0.10042504315277968,0.15963002276630925,0.1275251530907338,0.03954896050721134,-0.04489311384018882,-0.002535674469073287,0.09967516271131381
COL5A1,-0.0008017943203907911,0.0874880902398486,0.014219154411327204,0.05606725588322957,-0.05083339099134646,0.16588998540929903,0.007877147953587847,0.021598833192040888,0.0641372518219626,0.1420864629985027,0.05654966262401523,0.06761686541970638,-0.03854253182366571,-0.061002927702804015,0.01768782442849398,-0.022556445629084064,-0.03495108581806517,0.03740213758329079
CALM3,0.07268713162837932,-0.002587265835507522,0.014841631737532229,0.036677868536149315,0.054426769274500617,-0.2112819923368846,0.010701353196085875,-0.07299890107286859,0.0013529650398015575,0.04406723854557202,-0.03463325579697629,0.05187052031550536,0.047964547918513865,0.10707729763155487,0.05273118297171501,0.026541473907589267,-0.006920876128393762,-0.11492461929989989
THBS2,0.06920986528916463,0.06600483131025316,0.011145646870182312,-0.023234415730192092,0.05169380268431587,0.12601884309548686,0.026180938686348503,0.04012994423660535,-0.030391270345866403,-0.014767896749740331,-0.0528909269010629,-0.03649698950273153,0.020992496720550865,-0.013685370308303054,-0.009616424948117649,0.03557570560046195,-0.051968859716012825,0.05623604132030385
SERPINE2,0.11405473761121007,-0.02127074527851075,-0.002976092894616223,-0.05839726111085331,-0.03109261549411011,0.014129920954590876,-0.03754380973676046,0.017357108787222537,-0.010916037658924774,0.07259985129537957,0.005762126644250282,0.0711994078239185,0.007507892198542607,0.0017062313302324457,0.05862207830557013,0.01977068396990326,0.04611876335064044,-0.08376040032565149
EFNB2,-0.01764276253882725,0.01308459844121135,-0.008214996326968158,0.03965238975018227,0.004249736458467252,0.08699718034592532,0.028626951057126385,0.04014656138787058,0.011512482945474573,0.019461116344057373,0.021164319094478357,0.0924550747540221,0.0245087562174518,0.01958717403875111,0.008405161499961587,-0.000601192912110145,-0.010812607102522834,-0.001667936726416086
PROK1,,0.04638758128033779,-0.016747708020416203,0.08820466657737601,0.0799714916965951,,-0.01680121683178071,,,,,,0.029705732544187593,0.044024531707896365,-0.031935587174664055,0.033621186990749306,,-0.02543302235706319
MMP9,0.057868531303742726,0.11464556184674415,-0.013004431855141326,-0.04388591198882608,-0.015895975999095275,0.1658000104685125,-0.017366315753541608,-0.04161089345103923,0.001000665713850048,0.1822433577468768,0.06438495253885228,0.0686760925206376,-0.07415090850749109,-0.08387682785184447,0.020626337616692823,0.0034434280530048463,-0.0016121728318148774,0.014869670859174634
DMP1,,-0.02125666739674129,,,,,,,,0.08533467319148205,,,,,,,,0.16224385512068265
NPPA,-0.02177703861684226,0.03688325258027656,-0.04529096223398301,0.00485287871052573,0.0542545782126541,0.03886422452333883,0.07220714798523661,-0.02759517222675068,-0.01649534051023844,0.017201689559486703,-0.003013203877179681,0.07808756561591283,0.03373765171227714,0.05700262483984692,-0.03881512717037863,0.04072883185322862,-0.0008547454880945862,-0.022531529296800405
APOB,,,0.08641112392406575,,-0.0031580716012617935,0.08725439750932515,-0.007989200178518919,,,,,-0.018475806389104475,,,0.053850467259912556,,-0.015663898716946824,-0.025433021957738347
C4B,-0.026129448632597654,,0.09175719137291076,,,,-0.013662635140422371,,0.013555761133388761,0.033004699905302526,,,,,0.0714445481043273,0.051086576906940157,0.14849488457202908,
NTNG2,-0.04220167951659341,-0.003542312425024309,-0.04410249210246596,-0.008707108214756966,-0.03132394452532743,0.1000828297933307,-0.003886826896620056,0.024212847147561598,0.014966168486617512,-0.005567120014817946,-0.011022628622540718,-0.06844971389495781,-0.009385793620558476,0.05557139969459573,0.030349089179852608,-0.03411936381083802,0.05788289332176161,-0.03562567425437778
LAMA1,0.06429490812860643,0.060215209208825976,-0.02247128855327112,-0.031117712330615555,0.00866220697222527,0.26350500232142393,-0.0017376307229948287,-0.03566453727871613,-0.0048033196086331885,0.041350878529804375,-0.04382840481138576,0.10387541625531374,0.043002528412739,0.10581261559160436,0.03955163247671921,0.04387906278316498,0.055785501055218054,0.02982976812652507
UCN,-0.005728052185931015,-0.002040557444566917,-0.004314768431898597,0.06165486086706421,-0.02827390209134469,0.08866544002270965,0.018610963144730864,-0.04527072591434663,-0.01766935629594483,0.02312055810869282,0.010510674592307371,0.07422755329517752,0.036844007713684644,0.08898252272367511,-0.0811416208187441,0.016179834857635605,0.02488949555422633,-0.038306239864421616
ARTN,0.018177541930101786,-0.03436369414694445,,0.002182734368942388,-0.032761354031230795,0.19888451035030966,-0.017366317439300536,-0.03584832071252544,0.045583249789158634,,-0.032198417470391955,0.09684217941675986,0.001859291560751461,0.06880901669657688,-0.004604579180521891,0.07262310626443695,0.03214824452432155,0.016633522906368207
PDGFD,0.05172965295190097,0.12171668495383607,0.024116186985127325,0.006455156149015739,0.0076067578637071505,0.028630520180209944,0.05188954611641073,-0.03363098319509241,0.01608580408493142,0.09904976574712059,0.11918591623210284,0.11097652389707768,0.1048075343130009,0.09169251875241698,0.05198312728808179,0.05800566661826806,0.06316300009191451,0.07495233090010477
EDN1,0.08210729042727295,0.09712691284064573,0.04715781295034076,-0.0009296101566509399,0.013161432494323517,0.0906312109621695,0.017189702439502446,-0.0029892714736566997,0.024438500565659105,0.09740274293009063,0.007256969823177003,0.032577064004125154,0.010176709135189884,-0.0013929238782045225,0.09540149194230431,-0.03216725889255585,0.02048637698510458,-0.054146835353449885
ARPC5,-0.03203373774457679,0.10054490753227334,0.0010072514280219178,-0.037863438046688715,0.012806739844271567,0.0821739216325626,0.011168282853221757,0.06653861042379448,-0.013198925240246023,0.061076737638389084,0.027966806617632567,-0.0012029105779380236,0.053845910302246926,0.009224060457875315,0.07276394070702352,0.02824560059628976,-0.0073857376189024075,0.004060575390533296
GSTO1,-0.02085642593938303,0.02533401319925301,-0.02404795043628103,-0.016534287154549653,-0.007374296275760026,-0.18937419003851788,-0.09933710496164709,0.012822922627789961,-0.0091095741372501,0.11000311477251805,0.04633820525533288,-0.022691052965254206,-0.007941918275914643,0.007476792703982842,0.0138224809731635,0.0713950442394122,0.013036129204137551,0.03993196356689074
PROK2,,,,,,,,,,,,,-0.03851605803535313,-0.03140437391952471,,,-0.014281831074962333,
SYK,-0.015313124606119843,0.06902384213179734,-0.04490855167049452,-0.01895388601791308,0.01973559548311641,0.047042359722161094,0.022407283928888303,0.014810162414921637,-0.01683743860179816,-0.00752925178826377,0.07369432360140941,0.046907411245940736,0.07810597015693842,0.10082207783474399,0.02051336435622366,0.06732705418279547,0.05776977912910708,0.027713650735627916
CD40LG,,,,,,,,,,,,,,,,,-0.016939447035276733,
ST6GAL1,0.0746123340230188,0.0653417176787264,-0.011980038421164192,-0.013687796945084601,0.054584170226093756,0.10816215634259825,0.007953637409949626,0.05479895956706864,0.06471826620868736,-0.034809216046306525,0.0008455500954201174,0.02397433503655221,0.12752539604600238,0.11737391558254064,-0.02048857676921025,0.006109397866632405,0.10351564268457482,-0.035419412806953834
WNT3,0.0210468091024181,0.045454784489421425,0.01740255779218183,0.10893826817456799,0.00827682623821295,-0.06126813646228698,-0.0070906241336696025,0.041162964828775364,-0.010833444725823142,0.08563494874818955,0.041188295092735756,0.04981197968168703,0.04638921840300716,0.07064175645171844,0.04220364081343432,-0.006480505602059974,0.026391425351872725,-0.015353316616350884
HSP90B1,-0.028233305874885442,-0.01072022178040179,0.052629950356940264,-0.05536753601230658,-0.050702380196720576,0.1861990563172829,-0.016268072824024194,0.02747598812848479,0.007263603163907726,0.0892634832893604,0.06530338957669127,-0.024090893860131607,-0.08254189574011676,-0.15858423325207896,0.05402966815384861,-0.03888349048638445,-0.04681607816273897,-0.039176674206144124
ZP3,0.0125705048433938,0.005182398917913042,-0.028686166112902107,-0.06143524175777668,-0.0032124337485025883,0.17299360398267033,0.0394973497292053,0.10461703722813924,0.03195194094918123,-0.020979194773292572,-0.07074623920838108,0.1400964148962593,-0.0028217648784322736,0.05224449949446729,0.036692294842053136,-0.008789590354713366,0.0493830520838302,0.10607792672606403
ANGPT4,,-0.02491024161184645,-0.0008795603868372679,,,,,,,,,,,,-0.024700031934216875,,,
NRG2,0.04040593419244812,0.002313156866090442,-0.015018621907842027,-0.013072164569809117,-0.07074476787582985,0.040731620090198234,0.0200460313079471,0.016703615698035686,-0.0032980435265463075,-0.05168099468809753,0.01773218349599157,0.15307689763164345,-0.056326242505425284,0.08497269155169765,-0.022950194182476718,-0.024783027249750716,0.05300271230588318,0.09613784632383002
MELTF,0.050988922884516875,0.0010448151085170887,0.02888039054159412,0.06681103702745395,0.005699378967980308,0.11704486779792057,-0.006786743680184988,0.045028873328114,0.02529355650251096,0.044011725805247065,0.03798872624125391,0.05633633374976042,0.018797631087786697,0.07098896456923064,0.0434626660591334,0.09773642491728714,0.08499943134662204,0.06464998326779967
NLGN1,-0.013747604278501144,0.03978619565556434,-0.0026427623367668153,0.06312250121739033,0.01145163197470071,0.13465888318005934,0.034485018338961754,-0.07162619123055695,0.042770061752444494,0.05069510374318367,-0.03285697407704789,0.09391722193952909,0.13125359010392537,0.047458473269925604,0.021671742988449517,0.02510299863007205,0.020050499923579997,0.0343726458992053
