,UKF243,UKF260,UKF266,UKF269,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1
DLK2,-0.040947242265806746,0.07450574147083555,0.009251094339634225,0.02886923100995547,-0.04302104563485825,-0.014957771100378521,0.1140405675715313,-0.016939430359585055
TSLP,0.06141296357405887,0.026798176653615054,-0.014857515637975164,0.08925423257194705,0.13609335439936138,0.09726283191096875,0.04557613341549635,-0.0033362560555969998
OSM,0.08405762907452441,-0.03865261799719139,-0.03567553497510884,0.0792396317948429,-0.031778638753515914,0.10709521232749417,0.00768010896421294,0.05827451788310873
PRND,,,,-0.017038207350013785,,,,0.021677120722572944
SLPI,-0.037036327495532595,0.018128724337760162,0.044515479488024784,0.10377776966860378,-0.022722604488217397,0.04550043277952273,-0.012749826170929774,-0.04212555179124063
AFDN,0.004137958205821614,-0.009534532000494802,0.023905998764757748,0.0071115461648737655,-0.03828596140198173,0.06670663616532274,-0.0005393714375322523,0.024100130901811928
KISS1,,,,,-0.040357544831750546,-0.02990075464742474,0.02631193592117846,
ULBP2,-0.007440050976226542,0.036194847534668714,0.030883414395087593,-0.0213959377415336,-0.015645742181623824,-0.056725904146244344,0.008038185007544725,0.037769485465490686
ICAM4,,-0.01809932550597596,,,,,-0.002423953383042563,0.07429520881658874
TDGF1,,,0.05542866362000292,,,,,
ANGPTL1,0.050327749470816266,-0.018938861854139382,-0.01518259252773599,0.04510636614034204,,0.07606118382094562,-0.021825483230756396,0.004761929644687259
LTBP1,0.010159488762518156,-0.0306075187216196,0.021234647073797217,-0.031025058890923086,0.034283502987796526,-0.013999984251513222,0.016978705816446032,0.007893511829035693
NTN4,0.05747676830541097,0.005114739278397467,0.014753657663445515,0.03842635605562901,0.024742447987725385,-0.004455794392825355,0.03658829122389238,0.0453791709839834
APP,0.05205511790574072,0.03677906426773438,-0.0342147520831741,-0.08366515411928939,-0.0833409097912183,-0.029920067447638678,-0.01838500905751411,-0.027128725960765664
RIMS2,-0.04402004070916526,0.0413312042440496,-0.01825336733062695,0.0019476267372027462,0.0785329680623189,-0.0012778901666945864,0.020480439112718275,-0.01870031168023057
WNT7A,0.0662653342761301,0.103680436643373,0.030042436588707578,0.0101904640595959,0.004941155422080787,0.009928340072136494,0.008764590547507747,0.09861038799862266
GAST,,,,,,,-0.024209058407336424,0.057099948067771626
GPI,-0.04105856341135747,0.06747147192630004,0.010570579463029356,0.008926984838425675,0.01522958359639716,0.015236865813395247,-0.06342198014810176,-0.07080259422182254
IL1B,0.0549921137342344,-0.06202317390360044,-0.032528289566467514,0.0926657631590541,0.010533464475203076,0.056300737222256404,0.020604629298976995,-0.0018091341145971271
SFTPA2,,,,,,0.061392403334420954,0.09441984636651359,
HAS2,0.03820612274473619,0.05114469801432171,0.026216828067988043,0.04472301046063933,-0.07295402533173,-0.040677260365609966,-0.024575047225062954,0.003738601218014435
IL11,,-0.01866301088824475,0.014453473711263662,0.04682617584020077,0.10012567109530919,-0.03085145982887674,0.021413555468656018,-0.03970391264833498
SEMA4B,-0.04415436552333881,0.03003867355707139,0.08176020448452852,0.06191812985901559,0.024026061660589085,-0.01254726794302133,0.03207500349790308,-0.026211693291519428
FGF12,0.021717938543486998,-0.04079205835849819,-0.00571678761100992,-0.06953822236296328,0.0338144664503372,0.023473191216504236,0.041914062321190576,0.0030234380457346555
CP,-0.019430512037261222,0.02718169301222498,0.018737861358881308,0.013994172954086203,0.0352175252548083,0.01422304645427822,0.004589112241498096,-0.018924766657740698
NLGN3,0.05612811003162759,-0.05177905127276747,0.042137033078733586,0.0510234265090662,-0.09075738077064913,-0.026539827803790713,0.025320245823525635,0.043700239545266785
GZMB,,1.5534091846689783e-05,0.051840755755976575,,,-0.016168594504829242,0.02656127458730031,0.030406133564408182
PROC,-0.02713203757199773,0.01544934673186753,0.08720065587348648,-0.004936829144903945,-0.08889837121221,-0.030103197725228285,-0.009260082668866382,0.027525307707041397
TNFSF11,,,,,,-0.020116125041180877,-0.00949188081915694,0.056299368276948744
AGT,0.07274032680351505,-0.04307491714881961,0.07176854439448911,0.03686032324781963,-0.031052814814376946,-0.00014705840031596529,0.01425241505285267,0.024038309373673204
PTHLH,-0.009835826016651198,-0.031460338350638016,0.03172363861200683,0.011598621732879856,0.03383587554490363,-0.012479032768516592,0.0646162520336868,0.0001704028411448546
COL1A1,0.037496930250964254,-0.0362053661509968,-0.03201326373070072,0.10813865069718774,0.006504708364269863,0.025080633523337375,0.02928873614623796,-0.0010003742299828924
LAMB2,0.07446906180083603,0.003915971763976931,0.05377041837503481,0.06300240955668533,-0.11403411800528358,0.003858242570158694,0.009964832227590741,0.08016036317424784
DSC2,0.006450547098002278,0.004161464815758712,0.030643739857577363,0.05158276211694457,0.03318130280245558,0.02550817913472428,0.04735265658821323,0.025062160991374757
WNT5B,0.0024873895415160325,-0.010351622557704814,0.05039406128525977,-0.01398069790680496,-0.018766860674242675,-0.006709952407798929,0.05364088276401553,0.02143306109380828
LEFTY1,,-0.015112976902061656,-0.052201474856626136,0.024500498036233248,-0.055812546643023896,-0.019915276208649337,0.06318462539407424,-0.03130999902313238
FGL1,,-0.020519958241398607,-0.06086888818571641,-0.021552430012522633,,0.044185344431778704,-0.009712749555591793,
CXCL5,0.08462911245075623,-0.026563804361433848,0.03364878914448648,0.07214098941997206,0.0018973937659061667,-0.006476789653336002,0.0344437609791397,0.05281793594238008
S100A1,0.05686651444628174,-0.005252283928178358,-0.004207499437922977,-0.053223637835154554,-0.0035645823640838054,0.006195545653293092,-0.004682395661689437,0.010828391213246046
C4BPA,,,,,,,,0.03931804917648732
NPTX1,0.08438469795509952,0.030084158511020857,-0.02414822009458782,-0.011457857575185226,0.07463867266076718,0.008882110300515342,0.016317446901814255,
TGS1,0.059698278366509476,0.07107380747374138,-0.0036641191903428296,0.03634298508609273,0.03372242626476877,-0.028299790911873582,0.004952919463508048,-0.017719646696366734
SST,-0.04458912761484259,0.037296510544459496,0.01939849062972857,-0.03081091072793732,,-0.0371982857616856,0.05105232133428808,
IL34,-0.05168373705999728,0.016250010152398846,-0.0251110367464172,0.018338363221678453,-0.003328050497965762,0.02229154888331726,-0.009640949263518182,0.007255147783313828
DHH,,,,,,0.07541335518038718,0.10997408211891521,0.06782459925357916
XCL2,,-0.027922607635388428,,,,,,0.01013374344729181
TF,-0.03549251734211121,-0.029446706869855274,0.0016873776206949584,-0.08487641783831261,-0.08134246633515363,-0.023192501338104125,0.0025761426949930796,0.012846377010330097
IL33,0.007218716487650611,0.02558447786377501,0.03170634077869176,0.038919848715145686,0.02447012434515567,-0.01978826095579377,0.0814122404915209,0.02330216443983216
RBP4,0.05659963639287868,0.06399269404907006,0.04210475117207366,0.0019898774714229386,-0.030700520511579874,-0.01480002078992981,0.012436299205267096,-0.0280574469547441
CCL19,,,0.04337889971069963,,,,,-0.02908961482094445
CCL20,0.08049999309351138,0.03417679823775491,,-0.015530360805347573,0.02277232502688037,0.046019879545171075,-0.0021373038953603676,0.024067324906311437
NAMPT,-0.04281188753145478,0.0454237553845965,0.01028142794399969,0.06414962206970554,-0.04092873106847936,-0.004798054121057186,-0.04415422522954138,-0.052635432679539525
