,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
COL6A2,0.027743742698443066,-0.026712985507766736,-0.09603793058233617,0.044515075253775044,-0.035080748043941914,0.12194588664069736,0.06037879139338662,-0.047525920684736545,0.0021362209362647887,0.036548389673663466,-0.016489797117857162,0.07853920217115715,0.020887751259625408,-0.10386499155868396,0.07801576191761932,-0.06605608390232874,-0.1172733656823137,0.10250117924713383
PLG,,,,,,,,,,,0.11158186348493006,,,,,,,
GDF9,-0.04292195569114562,0.0023168619515434408,-0.04750067146714393,0.05987897474190218,0.01783058504926987,0.057049664445020604,0.015819598409817486,-0.004691589533839292,-0.01680075603119675,-0.023700405596656666,0.060363160812176506,-0.0023237820113183177,0.01611664198774332,0.04592511067318617,-0.00811135410786801,0.046706080449087785,0.021269784061926294,-0.037157017482735914
NCAM1,0.09453189141577535,0.010011117539207203,0.05770046685646739,0.01630488323972923,-0.0301408364225492,-0.014427962160001126,0.021418295758209964,0.02173300900042081,0.02567610958701788,0.006519750993645511,0.06229545228324495,-0.09882054595700221,-0.018751274648090132,-0.0637258517274554,0.0013284435131899167,-0.04889839208236949,0.06727661446422883,-0.07813738423038895
APOC2,0.018255577330822895,0.01763461245947214,0.1377231369612434,0.06319853860835248,-0.010809453772039058,0.024986073060600533,0.057230651348342945,-0.0013513452236158503,0.007281267312940792,-0.007368011128659536,0.028148367351410478,0.037420127176144784,-0.010018174558325777,0.01979525928659742,0.015683930059189232,0.026042615908068698,-0.018824214913092382,0.051982982676923466
BST2,0.1169476771571108,0.0022842262541670644,0.06127502329759644,0.009536687616526122,-0.05747946680990395,0.026343764673764397,0.08629464617756605,-0.014888626331945537,-0.003522449349502646,-0.06658059454101552,0.04524534882705357,0.14229279856758442,-0.08332086799582479,0.033605230327888265,-0.04296975893088646,0.02409464433420011,0.022529150135593593,0.03070578561521212
COL5A1,-0.019658288171961743,0.011279203071061566,-0.03702515377567854,0.005537139416384779,0.0644951499277221,0.08149188199666509,0.00869047877530599,-0.01773561462963804,0.04912321183520674,0.02800202218421856,0.057892738939473415,0.06755700505547074,0.025230261359791627,-8.605851618220562e-05,0.07009789824814182,-0.04567058045124292,-0.09533935091818962,0.05988122608667172
CALM3,-0.04435175328088814,0.05647979868108141,0.033512615940334126,0.043854428516024876,0.0647146753614369,-0.06672968167318885,-0.04007954102981357,0.020500959552359935,0.015398715922097234,-0.028817662882052494,-0.01934617789853613,-0.05149696056131394,0.1005988053535796,0.04236996036054309,-0.032032687474977346,0.059638281622750755,0.16924434539645922,0.031167017089371415
THBS2,0.10692365445013792,0.002387761154324188,0.024628441690335633,0.002227600493950991,0.03377157614166845,0.06003900275754895,0.020257687446451237,0.01855628096596191,0.02079644596374952,-0.021081444563354163,0.022641972371935083,-0.009874796399787366,-0.07690065464571218,0.029144035064194905,0.06833791362825248,-0.005536225929302096,-0.03926749674687253,0.010595792875321816
SERPINE2,0.08988000043572646,-0.016829574143455175,-0.05579875510127869,0.011475336956967211,0.05362817168991076,-0.036186136685303336,0.023184448610907626,0.022588197180570212,0.023340446223789696,0.014719624288949561,0.04489378619058625,0.07522440253903014,0.07767759923257288,-0.03607194335993525,0.008638347745114646,-0.042332699379285986,-0.15568790134048832,0.06695667626368207
EFNB2,0.06841481829516012,0.002349599571738141,0.09180957568783576,0.06182041548672739,0.06416484771592873,0.0646425016952901,0.04856559304658926,0.0064918844310966894,-0.037115402363292783,-0.033893035268848515,0.08310577056293139,0.046376207985435305,0.04480399380433161,0.027717313830383943,0.0029000310355296677,0.009530593454663294,0.029204944046787248,0.03480670765312742
PROK1,,-0.018403656868264485,0.07672785014802011,0.03173871554009034,-0.006662698110603774,0.005453668997555537,,-0.03645943714709619,,,,,,,-0.016438704622079952,-0.02119610771678264,0.02236583836904127,
LACRT,,,,,,,,,-0.015509447612783613,,,,,,,,,
MMP9,-0.06273821801714517,-0.005187593989916328,-0.06779177569833607,-0.026432371637686313,0.002916949360224417,0.11188393268302531,0.09245179186059714,-0.03768572860122829,,0.08006573613528259,-0.005834228899603048,0.04010509567858443,0.1438327352704224,-0.012664805524705239,0.04748046377541508,0.03874615178155364,-0.0506576004950546,0.08751894311722253
DMP1,,,,,,,,,,,,0.027302857095973004,,,,,,
NPPA,0.023662308800944665,-0.008524944022147865,-0.08141006451129583,0.06680008485824307,0.013534975978549729,0.07288739933944366,0.0506792105725015,0.0004392150922064961,0.06578015908666372,,-0.0006165385121770053,0.00812013953596833,0.070018748486818,0.0064803699337520415,0.0699621749961664,0.043917017645756826,0.12684731689404938,-0.017019114805345945
APOB,,0.007468416599786851,,,0.0711163476086627,,-0.00362996202086887,0.057894856827164755,-0.011443968589812482,,,,,,,,,-0.023707577236130335
C4B,0.03413228247009861,-0.03299957183540973,,0.06788051748370552,,,,0.007412966774170573,,0.06845605464725277,-0.017716165411167984,-0.034081947967131584,-0.04203339864976501,,,,-0.03304039346737998,-0.026252068570208193
NTNG2,0.0662522049600485,0.007732351143793674,0.02873236318374772,0.07458476657272481,-0.01279542355642068,-0.001534011657984709,0.027203692642492897,-0.01461036036734669,-0.030228047914963377,0.06871538675037457,0.024738063402843624,0.007207399351046173,0.009012677023019508,0.04096304127855662,0.0014891689125980103,0.09912211773091117,0.0003892321278152025,-0.01474276775651986
LAMA1,0.051123622248164344,0.0350457308622587,-0.03300135573881287,-0.02587477098718925,0.002883828863978593,0.045930722636590246,0.06871253063224741,0.004866098757175881,-0.007829725200322038,-0.019979978502449595,-0.0037406800082410525,-0.038767242358523885,,0.023563842559756663,0.01609266227637501,0.056262493582428685,-0.03101054332542329,0.06218603006500151
UCN,-0.015059155788698394,0.015423057950413144,0.02239572011242073,0.09451548136421016,0.02651902731438694,0.047355447357833806,0.07928072082990624,-0.013331016394463116,0.018626649198732283,0.021094394561242447,0.12320919973023856,-0.05119787639025619,0.19404153240432093,0.056325083296666384,0.010235012076876398,0.0016406958434501042,0.02227443015986758,0.03209296438439688
ARTN,0.010969291844003064,,-0.044715957740398056,-0.022551352565864637,-0.024459102388317524,0.06325795532334,-0.02708765581583528,0.040865639526972634,,0.08793618806556698,-0.016846776629346912,,,-0.025775699521561227,0.02579184949292438,0.0042652933256967385,0.015401337471058629,0.09522011152895676
PDGFD,-5.797611142567449e-05,0.040099313371575754,0.0384584586255137,-0.04217551139346913,-0.047234146483686165,0.08504165148313454,-0.044543344077646214,0.025128844355241597,-0.01704850619780203,-0.001436528590224326,0.06615343911218241,0.07468298075573868,0.05223230051928285,0.021543048265047743,0.07233805011885493,0.07911209643899451,-0.06808269464513617,0.07862468750972158
EDN1,-0.022952241469242934,-0.041958385438392594,0.1323911106030939,0.05116566454158466,0.017551678461068664,0.05392132786567403,0.08409858433936489,0.02326808151090997,0.014332896850377972,-0.014303324200246593,0.05653884858209632,0.11219492914575208,0.06118299038277441,-0.051579569150826704,-0.008788468593361931,0.024063489065612054,-0.02524850701936111,0.09016353768818601
ARPC5,-0.02741964553259883,-0.04905167510779689,-0.03923487284469651,0.028757203264129123,-0.020412473215291972,0.038694474992618084,0.03033844422401513,-0.03307190514680075,0.026818295673172243,-0.010863613997914974,0.05461916366474322,-0.05415153674458433,0.03257094299665655,0.004683776011811601,-0.05356265814391009,0.048042564882055445,0.07423994695954582,0.01669527107130618
GSTO1,-0.03970102362271049,-0.012480557263258035,0.022768546318368922,0.0008291863751761018,0.0482356818681158,-0.0834272560291589,-0.04978860037186517,0.023944642299099005,0.03551086304756303,0.059056460248851535,-0.05067170809436336,0.01908269613860911,-0.026102476958034044,-0.110635112706615,0.018915155530111465,0.040075260763192455,-0.07220189428399837,0.03885845610448036
PROK2,,,,,,,,,0.042449991836589956,,,,,,-0.01428394909363706,-0.02161632674068781,,-0.02161579434350637
SYK,0.04865015971748462,-0.001584786784840612,-0.008590464969008168,-0.032251452318160234,-0.032672863767706846,0.03246435495124302,0.004790930726469886,0.000525921180346181,0.005522046951272638,-0.018896559659357385,0.05765441489191476,0.01292476122850436,0.06886450077687956,0.0010312558258292427,0.008917391001506167,-0.001098705561411851,-0.03899258618936939,0.0854002213006447
CD40LG,,,,,,,,,,,,,,,,,,0.16957808882978775
ST6GAL1,-0.021591402468563427,0.020120256789828747,0.13595850869745602,0.02974653399625699,-0.0084347677515114,0.02544524022795013,0.057514807256092274,0.027626974734844725,0.032601092762721294,-0.025546331142528255,-0.050095157263473626,-0.022478377486398343,-0.020075842460798424,-0.03830764509880313,-0.06675583456837661,0.0014682365324782066,-0.04138036146611402,0.09817230110524716
WNT3,0.056143429644214614,-0.08127787369009688,0.05523000586421933,-0.013772392406159751,0.02486435536187161,-0.0005799954759104158,-0.033894456091976555,0.04158684043478181,-0.026204431418606577,0.018138261982125856,-0.015228691860515136,-0.015118491269781318,-0.004877566600936085,0.052362508610368626,-0.038249685603160465,0.011426524377128931,-0.030630676849280666,0.0036161720291888787
HSP90B1,-0.07304124473214457,-0.03767961296764215,-0.0741611700433401,0.01585034408185966,-0.00957679116995833,0.11208801181317594,0.0676232467602913,-0.0876254685768516,0.0065191597423024565,0.007340891075787545,0.05812347448240926,-0.030821395322381793,-0.020404428227518884,0.027078463473962776,-0.044136703847650234,-0.07804022656830008,-0.13087191788880775,0.006552037263110493
ZP3,0.00642634756730611,0.07282695775636075,0.037187427920464665,0.018954346088189876,-0.037224756352305446,0.0537259377911321,0.023378991568839252,0.09449313490833706,0.012868038375582359,-0.026374697571384855,-0.014430730992692667,0.016036971563054784,-0.038275768323716514,0.07681221443105962,0.03753716372028648,-0.004264923671260054,-0.013301406623113491,0.016907724685008556
ANGPT4,,0.07109760081102023,,,,,,,,,,,,,,,,
NRG2,0.13943852066042206,0.05588599737628951,-0.01888399984643164,0.014941905439893988,-0.01711010315387741,0.08856350641134687,0.07297694036390177,-0.021941758482285675,-0.007819269502042857,,-0.0024044248815880834,0.058972590982592145,-0.04936222539087339,-0.016551282611095983,0.03253361473261625,0.05480657524158856,-0.016283676037154037,0.034255038459495735
MELTF,0.04248641338316763,7.948811083898027e-05,0.04544239704529796,0.055605191507677836,0.05003469880684217,0.03348865437556674,0.054982395399999294,-0.013613998885718176,0.005954328048186014,0.0208891149279857,0.018375879640566077,0.023495665698638035,0.04050895215187163,0.06758322325854914,0.04588555450035299,0.10055439012026143,0.05451607136345615,-0.012592802440051953
NLGN1,0.07025480767825192,0.01947904964065927,0.07591131989516035,0.06337919754988944,-0.08145861730881525,0.05554861767182461,0.03293832740123024,-0.010852114562248797,0.015342639538899706,-0.023866665999790204,0.031802992854135646,0.10113440306399098,-0.012424463048105294,0.0010313650612390553,-0.05430418854334959,0.002264454098719245,0.02735859690915904,-0.0051610980315112
SLIT3,-0.00410324462442263,-0.02746326149962409,-0.035335139632643446,-0.021854191085251846,0.03821300164866485,-0.0004020938124951397,0.006079489704784413,-0.008001880711949428,-0.02775505475048783,-0.006662840142571842,-0.07795206767673463,0.07256203996720284,0.06329508071982673,-0.06898010779663885,0.028204041428368878,0.09942221498295982,-0.05529538555169509,0.08690041130455153
CCL8,0.08324786754896937,0.03959576898271085,0.10573664446167992,-0.0271329307295392,-0.041301261939054486,-0.005661800742218737,-0.028813751383085107,0.041115877121198345,-0.010326774662338415,-0.020502620996108726,-0.01405041931812309,0.14177364297056314,-0.08062571574535365,0.06899259031267903,0.14092795582402728,0.08817567820640212,0.029958347362280164,-0.018658794212308236
S100A4,-0.042713359657120815,0.028168489794592796,0.040034357376635236,-0.00798202007470841,-0.05763587873729268,0.06335472560216074,0.06988197070452364,-0.0014610794019870382,-0.007194832830818451,0.07554062504519081,0.034806859034615154,-0.01590381676410178,-0.004851722193273563,0.07708767643956521,0.03312529078647759,0.02882238249045039,0.01146757950851612,0.006332335822126309
TNFSF13B,0.09750031630289163,-0.0706547732729705,0.0547398635322162,0.001266637481484205,-0.054936426859345605,0.11605161291613564,0.023591437290482548,0.01650352005812606,-0.01784485453845639,-0.012631160251898765,0.014157765335951278,-0.0031016305411197416,-0.0019765043949127098,-0.01761085319796678,0.005328402003863627,-0.016726562744690397,-0.05360333414428518,0.027444551381185574
HSPG2,0.08414527278652477,0.006745497662976706,-0.006455700701892359,-0.008388976581021126,-0.039242046332698996,0.10993586326934167,0.04544331432650626,0.006281556680319001,0.05164550331023472,0.04342592197232626,0.03755865257994268,0.04808678803772617,0.14491658464153664,0.07522080772501448,0.05482606061755025,-0.023987945280805372,-0.07759440233039076,0.1576825485695954
FAM3C,0.021115284935554732,-0.018719027191306727,-0.011608925176952325,0.05328184644513814,0.010415104456854105,0.0010977226695158592,0.05202470073484104,-0.011536821196349328,-0.02729652059968708,-0.02359597833297462,0.06966218548482606,0.04068682503917542,0.03598441102953655,0.0676848710178329,0.006209883860428734,0.023600019701941734,0.06285169593161673,-0.06933714178318344
FLT3LG,0.01818800688578685,-0.02634020585811721,-0.010870843801757539,0.03548461159877354,-0.05358194584751356,0.11258019446567172,0.013996307187663159,0.037056508766019375,0.04788935469629392,0.10763554980322565,0.05481795882319354,0.03465477714109124,-0.013996678534487356,0.015358421459724129,0.008919504559027744,0.0964353921376817,-0.00729581640503918,0.07154803554643731
A2M,0.015144781167554851,-0.0846348577391829,-0.05594490571176923,-0.021823793438279105,-0.04032042249975023,0.0357386543882957,0.05388078204287388,-0.04340331375428623,-0.03167308360935101,0.06102248957743162,-0.018002886193160227,-0.018404516633702985,0.06766294856817777,0.019181223670157958,0.07236211968858265,0.016772101533007303,-0.050727623330807554,0.09190197100545913
VCL,0.004714926176660034,-0.04492021908274788,-0.02395293508809903,0.05685931284158062,0.023984064055943215,0.060602803675853176,0.0583320229845115,-0.019720870032010528,0.018144020158199457,0.011042249795886557,0.0475328030508893,0.019964170784106568,0.03752573991128508,-0.018945552789788003,-0.009341562061748548,0.02127741746884962,-0.0318721428612293,0.03870034238442472
FGF2,0.09450198654739601,-0.0017646265326047063,-0.04874385322436031,-0.00011114611944999063,-0.018970713673443818,0.01127681553373899,0.018091210856072217,0.010987786069221222,0.025916102486970873,0.02297209991264506,0.06294779782709915,-0.013315757711574021,-0.04293112709303537,-0.04256969261113347,0.03227815048317631,0.03404472621757001,-0.018794889596828755,-0.030408792535172553
AGRP,,,,-0.026874083112531876,-0.0022007933395897087,0.0047757164721351116,,-0.005028024983054349,,-0.016759692723451604,,-0.009520647221353384,-0.05876665445008574,0.008047986753304032,0.08325333063930697,0.008034463845308587,0.045469355406199084,
CNTN3,-0.07099322252566606,0.030277214050404025,,0.013020928831888474,0.05744982784440881,0.005336516065664138,-0.030686591682485966,0.04394450363064923,-0.037407271662993576,,-0.06222603642218745,,,0.06278834467498723,-0.017374535919452427,0.0871043669379136,0.06726404280199388,
