,MGH258,UKF251,UKF259,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8812bulk,ZH881T1,ZH916T1
AFDN,0.07933564372171868,0.03931066128601758,-0.008535651399532307,0.023494375085388375,-0.031141529983483657,-0.04514679414429155,0.08837976250086495,0.07167934927549059,-0.040646005694488535,0.03562155605354539,0.043338954589922644
KISS1,,0.11492103943959017,0.015350434159919414,,,,0.026767669323291943,,,0.038633282248148375,
ULBP2,0.15405218838912574,0.057572323924336956,0.01723805012337987,-0.015548042027804531,0.04655396327250439,0.13143433413340427,0.06753837918196437,-0.005643778602829484,-0.02647970449976748,0.11748592881709317,0.0251397898739987
ICAM4,,0.0030707547830267313,-0.014405432111833214,,0.023330280352998205,,,0.08462541572714151,,,-0.005798884704823459
TDGF1,,,,,-0.017458894825763984,0.03465914512403753,,,,,
ANGPTL1,-0.02771244304786485,0.01701703325051858,0.08344839771699142,0.05697962847902979,-0.0266958865949778,-0.0429654028212568,-0.02226668326789406,0.07012783423781464,-0.0416552429047289,0.0019859892526772243,-0.01124197825510163
LTBP1,0.00855227908257086,0.034047342474669964,-0.0361211625887415,0.011758005851675024,0.00998641369418416,0.073075480743241,-0.01653114797715178,-0.028696816755607795,-0.009617580835210493,-0.017866262989591142,0.013361656373159947
CD160,,-0.018870539752443967,,,,,,,,,
NTN4,-0.04318784836560935,-0.027678477673657238,-0.017774050632952176,0.02133985114661413,0.0068872570371027175,-0.08577169121932114,-0.00759630661448908,-0.017083827603431984,-0.012753489613339707,0.0589754541546158,-0.01168799910229527
APP,0.00019149722636443056,-0.012823345233765902,0.010985949146999479,-0.09206047531858615,0.03312936484101559,-0.09543492367297972,-0.035098449508368774,0.0631381490282595,0.09543843103132765,-0.00788224071788864,-0.05488129285545619
RIMS2,0.1353184504884481,-0.004758931692661538,0.005408210224434968,-0.08030352921690564,-0.005624176779384487,-0.03729637408588795,-0.0094656535176616,,-0.03743789295865852,0.0531423714053136,0.0023362804847437057
WNT7A,-0.019005063827313543,0.03279750567094682,0.007854646971480011,-0.027789369684728015,0.00996521733264451,-0.00458764610794459,0.03449477302959218,0.016018594762532687,0.08506498879109047,-0.0020641218793189986,0.038076646661146386
GAST,,,,,,,,,-0.030710149875212735,,0.09382252351282326
GPI,0.017254386993825612,0.009902887848878775,-0.06801080467660882,-0.05491321854899306,-0.021956771452346667,-0.13285520191548886,0.02683550128427466,0.053780303653960845,-0.0182898943783373,-0.0034765516623709424,-0.04010629717636258
IL1B,-0.023048668987602976,0.05527329998933778,0.0352068189182779,0.04220449883940286,0.0774676099052182,0.055750746855420016,-0.03761763973268732,-0.015811322669182937,-0.021449152553138052,-0.02075972890881335,0.03905236332779214
SFTPA2,,,,,,,-0.020302571144997637,,,-0.00617133668171426,
HAS2,-0.003180595641502304,-0.048587794953068676,-0.00466996320887153,0.043534719197645705,0.07708258266638625,0.08118539817032186,0.004234370918894233,0.04540004454902336,0.011623658962937274,0.0032672199231578236,0.09160974526613601
IL11,,,-0.027810817488954222,0.04092137143328414,0.006941503321208229,-0.025942276423900096,-0.022802045838728358,-0.03160438928489998,-0.032278625975251836,0.07385219733493864,-0.01616502800438962
SEMA4B,-0.014140112785841132,-0.012210162113986081,-0.0033610213537722173,0.0947197793828324,-0.05341226562235413,-0.07125069044066146,0.039533970353868346,0.009273217250105334,0.028188012600874803,0.03129634559035741,0.06126539666625285
FGF12,-0.08291029699967196,-0.08744925501458858,0.039206336167513796,-0.08239106142573552,-0.02368451332418929,-0.08413988770390192,0.007780534312659879,-0.011736066910781112,0.0455547240639578,0.009982122833073617,0.05579562001264026
CP,-0.0376511492413433,-0.03988039914169548,-0.02568090115494329,0.08095723847827287,0.002391424792811169,0.12284315542553692,0.06018583928052209,0.00037183589482969574,0.024398684853563123,-0.08111903795726731,0.044659481837283216
NLGN3,0.019441493484969846,0.0790096626256629,0.007708999240222758,0.08930661936350158,0.03712479624412415,0.034012332721294135,0.09895356296690708,-0.05839717018589843,-0.049435740027752154,0.09606060923391294,0.05854202808243283
GZMB,-0.022829055846918533,-0.016616000978520794,-0.01830771667707331,,-0.0179582862340492,0.057742278978792395,,,,-0.04803264026725138,0.05530140073348499
PROC,0.07694187021874226,-0.013848248018323208,0.06869241884070365,-0.01634402762106848,-0.03382711512560262,-0.022026082731067924,0.12264543219890714,-0.0298073063842881,-0.07531735269323393,0.04911586281606556,0.016392662987613587
TNFSF11,,,,,,,,,,,0.04722260778793345
AGT,0.008967006340415005,-0.02658960229084558,0.05189022282163674,0.05863627452459547,0.0250166992443257,-0.03348223938866384,0.06225092927372166,0.10883851390066089,0.023166922249678767,-0.07196770541118136,0.02042818878733389
PTHLH,-0.04845941218722865,0.03030130191357991,0.04395876842525846,0.014052761712255267,0.037066633583037974,0.013872573972870986,-0.028588044445903318,-0.02979399388550113,0.011158913010544365,-0.0063989235086057685,0.03635836069603699
COL1A1,-0.019686037104279932,0.022477351941634822,-0.013539216292428817,0.1204056070170659,-0.015055412481782278,0.03495813295559,0.009639165294799891,0.03211241097535204,0.03052498618920126,-0.00705031293300529,-0.028842620655839264
LAMB2,-0.02415804256936124,-0.02819881580982362,0.011647571035362079,0.10808249674075461,0.030827318110378168,-0.04035164727643011,0.07427977706800601,0.02667027764055423,0.05786209789451956,-0.021624581361395303,0.01688099787302848
DSC2,-0.0025727321628425995,0.026459989194134323,-0.006192256958921093,0.02756294385407374,0.030984001853854626,0.10896153109341557,0.02750560056443589,0.020124341003914553,0.04932800479246121,0.01634861025394763,0.06334160351949049
WNT5B,-0.007366041389548157,-0.034663464496583994,0.022405049427355016,0.010664540245256763,-0.026397610140501855,0.008267848818412919,0.02174650831018141,0.03556702411542858,0.01844682338890538,0.0670401013118001,0.060541564186702874
LEFTY1,0.025096883964072423,-0.01970383190275476,-0.01682213272198999,0.0593904983445282,0.03641698453233561,-0.030823328100660508,0.02146240284971896,-0.04645929368032369,0.03162460855622867,0.03727450978224789,0.026541012609927594
FGL1,,,0.003132074730973062,0.00330967528769495,,0.11474389443411946,-0.008518402922210785,,-0.029039368614038902,0.015710575948147988,
CXCL5,0.049506943927665824,-0.019194733485602074,0.04561585837766975,-0.02072664909945033,-0.021269598023011687,-0.03826342162596643,,,0.013628775518611047,-0.0520845188230074,0.05553794176929192
S100A1,0.0241035982940776,0.014025428995192681,0.012832611023750707,-0.08078068516664075,-0.030132317708728585,0.015319730609676877,0.011199416561821518,0.1073402602120016,-0.06472897086473783,-0.004855953761080669,0.01585827044980238
C4BPA,,,-0.040100491852585865,,0.0072729024707687585,,,,,,0.020557702336355864
NPTX1,-0.027667793664002214,-0.02041566777673345,0.02608586185067565,-0.08675772204866927,-0.029667829665394486,-0.08607557486460232,-0.020617256989320983,-0.05376243619741728,-0.0254872371999561,0.02023011406860349,
TGS1,0.00973386719015532,-0.027872569825485954,0.0423290322981438,0.04959882406469762,0.005988862825329874,0.07737365074530456,0.055201538698563195,-0.011776853365089802,-0.00335337685140847,-0.023654559157087335,0.06736234550993295
SST,-0.003569725640747719,-0.050430016434538164,-0.03980437939288689,-0.10587305790371643,-0.011684178461444152,0.03518073205012737,-0.024335733413535877,,0.029217627952212128,0.03766642825554606,
IL34,-0.01699289325514909,0.016576977125405876,0.06358434183692058,-0.024392195231875288,0.018835327379802248,-0.08826595329460803,0.00949964770380197,0.025266509409270388,0.007981469574718836,0.004059979273082954,0.12044607625247004
DHH,,,,,,-0.026271386851013,,,-0.020835063840842643,-0.03014224486620755,-0.030242250485525334
XCL2,0.02158286424573613,,,,-0.0059946405577080775,,,,,,0.10282447941282775
RSPO1,,,,,,,0.010947178307602485,,,,
TF,0.022342237149558578,-0.007872079284977563,0.03409460373905655,-0.06421224047489982,-0.0029011886267870965,0.10546858501578747,0.021376897964418683,-0.021956521770974274,-0.07787915669507169,0.007913981072913493,-0.025415238385549755
IL33,-0.04162627297245514,-0.007219729593422409,0.028337543630343267,0.09989345167534232,0.0003078285189834978,0.01871964164466979,0.05723776693708299,0.014508676643477963,-0.06770537245157533,0.02697014241325155,0.06212381879874539
RBP4,,-0.030856566005642933,-0.01000427532961018,-0.0764965715579137,0.022079015925739034,0.013991428233558574,-0.007861763041665346,,-0.03378148288438495,0.1010368677222757,0.04903150786860293
CCL19,,-0.015627845092585916,,,-0.016150732556761926,0.13042275097450184,,,,,-0.013145951024220176
CCL20,,-0.019082077196863195,0.011751883154463162,0.043446376162736965,0.0021305331039337214,0.07650155390448408,-0.02127276222102136,-0.029676850073911583,-0.028383182175411453,-0.031151101957457152,0.06671619456531812
NAMPT,0.07547195331920982,0.06924520055966724,-0.01581770806470881,0.049779895921853126,0.03536401536214895,0.06216442635117623,-0.019474908009253347,0.0302725654172835,0.05216572470302278,-0.0006565495373656829,-0.04277169526168324
