,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF269,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
AZGP1,0.051687676816334883,0.08170013568670469,0.0189729317378747,-0.031501085674942884,0.0775552965734716,0.06219715961313986,0.015772485696131808,-0.018347215951182855,0.05869740836346247,0.03982956985010582,,0.03402605450339352,0.08404000451400584,0.05063097966230499
INHA,0.03743136528173809,0.020748733908280286,0.0759345686380085,-0.026623883475919805,0.051164710314778775,0.04951142752074897,-0.008557714334295426,-0.014650106376031214,-0.03306771036901629,0.05886924560120229,0.02267226280401655,0.050715864506062976,0.06311237946947755,-0.03842237652039935
SEMA3G,0.05685097090579632,-0.035086340993127206,-0.018700145023135457,0.07386445486721989,,0.013259178308195766,-0.004344503522335645,0.09254879326479001,-0.018407289148028954,-0.01968353332951998,-0.04367629025223569,,0.028286232231108523,0.014740336381080767
COL6A1,0.07480158552525322,0.03850558613908237,-0.0036504779665191564,0.03848731891288198,-0.04884143217693282,0.00013166426833452965,0.06290899855832409,0.004168663143565244,0.06152961550045458,0.03537956853928561,0.02894356905784692,0.04349775663373688,0.011651061335111706,0.09878555351462957
FGF17,,-0.02539995425466066,-0.026367821579767782,0.016052181972973752,0.03606373423713979,0.012312558944178658,-0.019620402806580367,-0.01857045839914119,0.021298134032816936,,,0.10209455816890149,-0.026922293117869582,-0.022810654699740408
TNFSF8,-0.02285712568959275,-0.019204383675001237,,-0.016865085207040588,,-0.02229670296141686,0.08797198006183342,,,0.029484998521414008,,-0.019991927616086685,0.056177310695461176,-0.026863239503032984
FGF20,-0.015284385697658196,,-0.034710902794033646,0.02032471001569383,,-0.05036244586476562,0.037778420440210986,-0.019082610390602397,0.07174496448208875,,-0.038360414309388566,0.09591089891508588,-0.019311623074526756,0.08162638182885852
ICAM3,0.1120022033170332,-0.059152748261437106,-0.08046900943883639,0.010231478842680308,-0.018649189761810937,-0.005453297993195649,0.02385202722940539,-0.026748688275318133,0.02306612898990908,0.013515898604505363,0.05970102728234167,0.016430611075049242,0.08995596615040234,0.09530281431317272
LAMA4,0.08379183678849964,0.04124129114271997,-0.018530510494617992,-0.022698753330698665,0.02277077994381465,-0.018844588952603457,0.09375084857902363,-0.01563885812699609,0.012521629681522033,-0.017696231342715037,0.10272516166399352,0.0543969212872771,-0.04288595641431822,0.0889320275701894
INHBE,,-0.010054659551227045,,,,,,,,,,,,
DLL4,-0.043979608451326827,0.014877401634759006,0.015827074658818763,-0.04137508667196478,0.03269589254910812,-0.047339994742445,0.017499536485202857,-0.013314959536502574,-0.013120936854337866,0.0366539661465893,0.05737354669582592,0.007884245718784518,0.0749097926460595,0.1052405836984499
SEMA3A,-0.010586034192593356,0.12133789250498601,-0.030662779800207856,-0.0317510223598804,0.02678028299197546,0.05676598698284714,-0.016814044583129427,0.013422853614456285,-0.025624703566092397,-0.08653821416750028,,0.049725898810846186,0.025704201906572265,0.07839898183466515
RLN2,,,,-0.018111982816676104,-0.035783966657164906,-0.022501670766557912,-0.026724350645528774,-0.03202468959698864,0.014729239989163801,0.09911129148713789,,-0.013824369389097873,-0.03107134672562413,0.06348114179808453
C5,-0.03436088052560978,-0.008048332024891658,-0.01017062215907832,-0.014730209183761042,0.038938319545453945,0.022984772860274942,0.05236394056431885,0.06280926375530885,-0.011146617816159521,0.1240998213541743,-0.018276535668450843,0.05883081694110273,0.03545764184081196,0.09252533374801278
COMP,,,,,,,,,,,,,-0.03838326202838301,
EDN2,,0.017840649516122332,0.09950214170930262,,,,0.02601441159145629,,-0.02255587805914443,,,,,
C1QA,-0.09334341180992109,-0.02234485511056376,-0.010989920632133212,0.02538859488144876,0.011602246142496284,-0.04224018069851334,0.01449460242918351,0.012120250803888007,-0.016894281804060062,0.020337484354186385,0.034351688939762676,0.04292250238080558,0.004200364121590177,0.011163430298260254
UTS2B,-0.01938331717496378,-0.020651947443290245,-0.004050508002757398,-0.020602834371482394,,-0.022501670637283224,,-0.010908511092809865,,,-0.03642143641647815,,0.04370087805598876,
COL9A3,0.0011008937336705528,0.052423089317592125,-0.0016883207546974463,-6.202061565923274e-06,0.0525923679922627,0.04021704529565641,0.07046974772076832,-0.00992774356157558,0.02433461200592027,-0.0245687138644652,-0.00017962529554775453,0.01630944110888477,0.03081820708167554,0.07881149900438232
DLK1,,,,,,-0.029228655733869457,,,,-0.11295977837275242,,,,-0.05714587832511768
HGF,-0.03097446997061782,-0.006106001641823215,0.05486038203370178,-0.00293273903812499,0.05910735271760652,0.048120518632685724,-0.035778382884828916,0.06581016223830709,-0.01889796063341646,-0.08560998019251201,0.028390784168567364,0.07640652190415856,0.04368059379772445,-0.022697205047482717
P4HB,-0.0018546614012674638,0.003829150474135584,-0.039458471152272336,0.004830222689239354,-0.08738761039329597,0.02161350348969931,0.05880758407093215,0.03973215957134977,-0.0035247554615266533,0.0023713931635429976,-0.09722580609033794,-0.0761096544179248,0.0020026482406462075,0.025119197677601693
ADCYAP1,0.023376914660356064,,-0.08226869961950935,-0.025594489011323763,-0.02815863112168574,-0.017815561028966403,-0.010252862091013034,-0.0017756860619379058,-0.018282763321903327,,-0.018068811702799486,-0.00730410867584928,0.00708986842327857,-0.001467490218404117
GREM1,-0.019890091872146756,0.09062086899623846,-0.024905725494832758,0.013658260762632084,,0.01073673624172849,0.042311272982573325,-0.01079692694721576,0.011312642446531074,-0.05769996020859351,-0.05054311081480066,-0.05768261050122345,0.0785830875592502,0.022615463257312392
EGF,0.04725134326149221,0.03622774803026754,-0.027234748109494146,0.07075742032587101,,0.012659540588086396,0.011664514109853636,-0.016549540863179432,0.036502189022518096,-0.061489854786685956,-0.03836038190700106,-0.016902571602736834,-0.04118226945270736,0.08092708615837961
VEGFB,0.03564848834634161,0.0010125492995942788,0.02299273284187842,-0.026661275561176995,-0.04800854452923245,0.0656026546160862,0.07196231177455108,0.018302591590085952,0.0785513181250675,-0.0011455830825062797,-0.05835451676333942,-0.05187056776644559,-0.016087334853068277,-0.012014655835613787
FARP2,0.07751584819785448,0.012049704999684416,0.016055698434555697,-0.002804163220012884,0.01382347388634507,0.025385275514648194,0.042647996691744704,0.024145130971978873,0.0040275059991716124,-0.008876976098320017,0.0652678623384206,0.01657901928279668,0.07272361488828238,0.036733755498276684
BMP3,,,,,,,,0.007033925863447465,,,,,,
IHH,,,,,,,,0.10533278066374717,,,,0.07519341186662369,,
LAMA2,0.026241743072503567,0.005367296336747994,-0.04591729180681068,0.004846468253171673,0.010688634164735252,0.02132176411138599,0.008812702864485971,-0.02885072179917487,0.029355386483009074,0.1500572516524403,0.0513716216003348,0.032353618584236986,0.007537109760242226,0.04560767309395087
NRG1,,-0.01942503952358395,-0.0012099517850552714,0.013209700246723364,-0.032038901400694264,-0.015319420711122548,0.012955083000476573,0.0221876234634289,-0.0250601625070553,0.05120631550823275,-0.06876556831841425,-0.029128661136579064,0.12064391495447473,0.0946144086550528
SPINK1,,-0.04846281277691745,-0.021767073956598104,,-0.09944219450907137,0.13649141881182209,,,-0.012407473204988695,,,-0.03815656457298353,0.017377678101069337,-0.044883415446494886
EFEMP2,-0.04109557627277347,0.029933036629956583,0.015163551452406531,-0.012881923973970989,-0.02345314620089725,0.01787977456256867,0.08210716425813744,0.06142850065512638,0.022408672825149356,0.05223810743044547,-0.007193231442760454,-0.03355773733097781,0.07734708168305503,0.04331374486534012
SELPLG,-0.024799667674483033,0.0019372186627053785,-0.028137931496281673,-0.02368476661738382,0.0046614497573324795,-0.05126360823441429,0.04577298733848112,-0.004250239283345411,0.013257621557595599,-0.04871694863812005,0.019746694883375663,0.017838840856289163,0.031370265456896355,0.06698420662697671
GDF6,,0.0723466878128223,0.04432244344630685,,-0.05802927229576664,-0.025207527239440336,-0.026724353528289238,,,,,0.03943482394361782,,
HLA-E,-0.05945873622066216,-0.04518396994262046,-0.04615652570394477,-0.018783846537367647,-0.005867324540025517,-0.031330856995949195,0.031519129351711396,-0.04243600017144749,-0.015932076191234174,0.04776338618664944,0.029832729378773428,0.0036598126077126663,-0.021309329760376174,-0.02496353103490825
PTN,0.06579274362000191,0.05232925804059994,0.05610980501843203,0.08194687598072439,0.09219712919701457,-0.0524444657285374,0.1263877858616769,-0.00713487354146679,0.02213584113504113,-0.07300711706565374,-0.07988769050741279,0.05855378393082724,0.03792642723833961,0.17242857450010957
CD274,0.016255473054756334,-0.018052352090339778,-0.0436017984768019,0.0014843509031288997,0.050972080553618605,0.1329901257255321,0.015992030520267975,0.03139902270340554,0.012557207217602315,-0.02251398946807882,0.021898683676053177,0.03981608911594576,0.07951472034687518,0.015037315922323838
FGF10,,,,,,,,-0.012062938940214589,,0.020698526728752838,,,,
CD14,-0.06307773069922047,-0.06246353562985236,-0.01651577584526307,-0.01968356956279267,0.01944029841804436,-0.04775958592711486,0.0719849899098859,-0.012628241425069181,0.05440642997776008,0.08071196142574295,-0.001699214323150248,0.05447775034369152,0.05597784201736404,0.0501688000244233
SFTPD,,-0.026255074168209352,-0.04706470154878643,-0.028740128802879558,,,,-0.008052590328759934,0.05828580488965569,-0.044113073476879844,-0.021272587684319916,0.0029951952106160944,0.08277272745666496,-0.0008020075804542158
SLIT1,0.1334093070248788,-0.012729778096461492,0.013184628475211709,-0.01452412266033319,0.10559850780506347,0.012169361550144388,0.03931198615793046,0.052815822239964394,-0.04417237561167111,-0.05471021295694733,-0.046003623699636946,0.010592816431080721,0.018755133665157995,-0.04880059582453657
CNTF,-0.025000986751005413,,,,,-0.017736429299215407,0.06997345625589943,-0.010796926014062834,-0.01440640044355613,,,,,
BST1,-0.05106664001471986,0.01664072004471209,0.0146393707658937,-0.04974729827176645,-0.04225059532238428,0.026204255710719375,0.06779698441896653,-0.020280317204926908,-0.029991651714641236,-0.05010454279377599,-0.04626313287378236,-0.00196044805957174,0.0655353440805686,-0.0035811168529543444
AGTRAP,-0.029188049170132662,0.011581565531398833,-0.04494685891021421,-0.030171722292683424,-0.00023208072207069546,-0.028167610385596478,0.060683768263539585,0.019632620198926757,0.0318842299371138,-0.00023218956654550335,-0.08881623973252158,-0.00798703705080925,0.04879499862447762,0.00802276494431302
LAMC1,0.02293054011377812,0.005349457947516896,-0.039725188090940146,0.06962829199289322,-0.00624412707666099,0.040466663157200905,0.06059112770046127,-0.02496394618207196,0.03473630512714515,-0.04147544082799977,-0.016680888394796572,-0.0012608318303270734,0.021382909623886615,0.04336035703817974
COL6A3,-0.029649191982388183,-0.06420879113972502,-0.031015676861980142,0.02536720728970522,-0.02380951759573019,-0.04859842701668585,0.07061927529256039,0.039148630710141206,-0.038934571311567336,0.08444490633089335,0.02696917276957044,0.052869306688062785,0.012964786602713763,0.07063815735230612
FN1,0.08495172640326037,-0.009963278642623738,-0.04569414465269904,0.04134137295544496,-0.04967235550306086,-0.03295504174150703,0.06874123820034586,-0.01661171042950091,0.048555679607379804,0.011926528088257357,0.0025660949246238698,-0.008663399767971534,-0.02061329746396212,-0.0263007828101583
MIF,0.06411563018852742,0.02104371203005806,-0.013912351448804072,0.001892521319323444,-0.049238840784386374,0.09902873304276118,-0.0009046732448144683,0.038293936400594274,0.028873819810235797,0.10184840247020599,-0.042927965231418966,-0.04157114981353554,0.07423869031513117,0.04072241926582
JAG1,0.05603300550532576,0.042655975236690735,-0.035059328101341665,0.07927703312763529,0.038678092674983254,0.03179636037253163,0.0682627636993232,0.01412380180701116,-0.002700290151749728,-0.06285365905708462,-0.04492510754264989,0.0341313707636728,-0.0021269791247640855,0.020471587304734615
NID2,-0.008837112936381182,0.036456008172586346,-0.05890805245649237,0.0018873789515341576,0.04625667652312879,-0.020091752793913103,0.08851877355676499,0.005318623350652019,-0.03207759548964461,0.008777963984224023,0.06964542618834664,0.10098349698496119,0.012122498437027786,0.06110243289944068
EFNB1,-0.012337452758783255,-0.041388332002371464,-0.032106378500003994,-0.024406312864024355,0.11814427569113731,-0.041498210179663264,0.057889356149933166,0.0391127144898734,0.023429019431898887,0.03950895346901985,-0.13449629961791174,-0.00021774982691590496,0.01889794424710838,0.12092152616594574
COL4A2,0.045233541980919285,-0.04442460423532357,-0.005260252341701471,-0.0033206566816354026,-0.04812539945672229,-0.0834463072512804,0.06893818287676892,0.010468741205180241,0.03917912989439798,-0.03732439332522679,0.04270244088385627,0.09595215982373337,-0.014611846722128258,0.02287797164102895
SPP1,-0.04320570417627995,-0.07622851896432134,-0.004872544858652053,-0.04264191786631497,0.034647558072340816,0.10634975697746095,0.03663139539170641,-0.040224887571487594,0.050623537716716856,0.08823802855614488,0.007469570400355906,-0.05806696837994872,0.03445583630320955,0.0029891028320780484
PODXL2,-0.005984669028819381,0.07519225352163895,-0.01817123181770482,-0.010025293549817054,-0.016715542850269584,-0.030087901070807287,0.088667472037394,-0.00622883915999737,-0.02177897950922648,0.01037875741470972,0.0029368098176701693,-0.027727107912570402,0.043540697939435546,-0.006475731902605761
IFNE,,,,,,,,-0.012062937999021512,,,,,,
FGF9,-0.022857129344848567,-0.015904210416368542,0.012253921602484617,-0.0032367512269582633,-0.01572835380777662,-0.036352279980260756,-0.02148988141500403,0.028586763364905902,-0.02690408381198732,,,0.021056773657577077,0.1714457510797523,-0.023722491667647363
ITIH2,-0.009670913814513285,-0.019204404120624283,0.06503274307171955,,,-0.02369655424176324,-0.027224981717974175,-0.007218215816102159,-0.020192048102746895,,0.06443786009263444,0.02876896825683183,0.029662724618830197,0.10022599930562442
ADAM10,-0.01054640758458154,0.01574691147446011,0.021887242152387743,0.05576818958862243,0.039686829213589014,0.022621601454283033,-0.009488647914745926,-0.03505673303452857,0.03477822724546845,-0.04496566620985403,0.009083364553013258,0.03564269039339195,-0.004721409731461437,-0.017882922479234096
CFH,0.004651771068340978,0.06532223424152059,0.01526864667652703,0.01048114669179091,0.0022170293716585955,-0.04677567739667906,0.0157924289653035,0.04328268083397648,0.004869596860946063,-0.03741012782001308,0.0475868994361668,0.014458037333342529,0.025974134135959757,0.05474372837704113
COL4A5,-0.038886889408186374,-0.030321089687977,0.02674401488669071,-0.008676298613217656,0.03730366960896246,-0.03082877545847708,0.007666451958760385,0.02721552202283507,0.028108892623230658,-0.07989791460443511,0.006205078032438804,0.03752449710788851,0.07340840365035739,0.04302884554354682
LTBP3,-0.04249690784330113,-0.024487998786139838,0.012493779425423046,0.040242144407792335,-0.024193451954730612,-0.024161636812698506,0.036455980582483755,0.029416558993856923,0.041699628935029966,0.05397421139620043,-0.11756631999559407,-0.049534561409438176,0.0424430552389112,0.016763791040679113
GNB3,-0.0064580427506979515,-0.004932935902710601,0.018081714181908536,0.05948243232757025,0.0021553761484971305,0.0710785088670924,0.0060260552784292265,0.019168673144684352,0.016033624737074897,0.07484025960133393,0.015666403084249117,-0.011458706999942798,-0.03188214535862131,-0.0026661627370458624
COL6A2,0.062212031589912696,0.04650004168251857,-0.030964932148993027,0.0033084719557620215,-0.09033756031882242,-0.04895579428753133,0.055768791071417204,0.004580276602963045,-0.02021722081912799,0.034975032844223944,0.10022667226955148,0.030345415811729268,0.005303216801602445,0.07496463011064027
PLG,,,,,,,,,0.11161435049723241,,,,,
GDF9,-0.024539293277957935,-0.023811951888380246,0.034402283632994614,-0.005915855632625005,0.05376719827260031,0.05621554931790811,0.09152848125422608,0.05134925215893479,0.07775299981291021,0.08942610542629359,0.09263369802456317,-0.028348648601517597,-0.022148086643479753,-0.0369309350545216
NCAM1,-0.01286650660559174,0.011221799520095431,0.07322904070032753,-0.036141217989718595,0.08620638862665628,-0.017799249014773713,-0.017261305793858296,0.028054097505558706,0.04724073106213556,0.055373039328109455,-0.008264249047398819,-0.001064494732172592,-0.00704144400759749,-0.09217875928059702
APOC2,0.051943306361698256,0.02007184923266816,-0.020168284129474606,-0.04684029784794359,-0.04721278834165082,-0.010852175246581067,0.0060117709550139295,0.04626420504468696,0.01731103981231252,0.019952588402518498,0.011193447777399727,0.050619425826089734,0.08989782676793284,-0.002372833301861225
BST2,-0.01043336023888227,0.03530738238995424,0.022505861718405448,-0.00797927180549669,0.05834579308708638,-0.07788955124609581,0.0679180499727336,-0.011500246492481964,0.04858096740953894,-0.04898891084241921,-0.005900967016742944,0.0410644095376363,0.06559080997259262,0.07913406160412906
COL5A1,0.008598896844925416,0.07448376226121209,-0.016810120033255712,0.04108918111013745,0.032350513374476586,0.044538529275064305,0.0218850660677819,-0.01993436431341691,-0.045420162246239314,0.0678656966953309,-0.04076993531846165,0.0002979647485515226,0.010902159488489476,0.020992371653595306
CALM3,0.03628315855451857,0.010933582265583126,0.058983575722026886,-0.0254188903635658,0.008341141766994296,-0.07888060098034204,-0.0715024827642677,-0.00400068266479979,-0.09929261404116319,-0.01807302398066009,-0.07072058146363762,0.05503605988179338,-0.01019992687688455,-0.11383720402096842
THBS2,-0.004612477899841869,0.040635412028341526,0.02807182565630387,-0.005532093499142949,0.02525722393234146,0.01417439806479255,0.04711557042402072,0.0496422955790103,-0.004371270205997743,-0.005190706931495859,0.1101612085821716,-0.049022349963832826,0.03147584528733183,0.08661364706509853
SERPINE2,0.00710953685662195,0.06577743456155741,-0.011287057178487476,-0.027031185754678604,-0.06662363436763351,0.04478888095593081,0.05161675673272407,0.06692914878325512,0.02847352271916723,-0.0632149449685145,0.04078848151126823,0.03345499763230925,0.02062095597875094,-0.04077545397020537
EFNB2,0.036820517597803346,0.0024704479587163157,-0.04593611355094359,0.02647247569040811,0.061922810361681534,0.01043020488448852,0.06485401193870144,-0.005726180367386415,-0.0009585618503734324,-0.061444516150726436,0.08522465949352018,-0.050989767861042826,0.05828186021284995,0.03266182146339051
PROK1,,,-0.017686132695753396,0.03625890429228256,-0.031304878717445014,-0.016431122182707567,,,,,,0.017253667762564335,,-0.02664264200701181
LACRT,,,,,,,,0.05819992226476691,,,,,,
MMP9,0.03482684475979784,-0.02539994958903853,0.015074199177739406,0.058129530486941396,-0.08563241231434707,-0.050721988598596814,0.0706907680472227,,-0.0019963907311210055,-0.046598101752514276,0.07044028722160267,-0.052857704816684774,-0.009184436133282448,-0.013118579336449505
DMP1,,,-0.02750283698429927,,,,,,,,,,,-0.022603636946294827
NPPA,0.006490141559212548,0.023920470178371515,0.002759801406552774,0.027787274816677126,0.05412132803943177,-0.026374794989367616,-0.015568014805260167,-0.027837391232266234,0.0017378782368284754,-0.10077620521241724,0.022444012002695364,0.011435173283736742,-0.033667320939774745,0.07153517350955507
APOB,,,,-0.017374118041201866,,,-0.0028539852197834938,-0.011272851320163075,,,,,0.0580323688201808,-0.007041969512318197
C4B,,-0.027894698232801326,,-0.019952713207786164,,0.028723330124300315,,,0.009576229088020152,-0.03754999771665181,,,0.0007143629290090506,
NTNG2,0.03979295782292324,0.05082151746821184,0.026280198285903587,0.07859095996757609,-0.024306597034547416,-0.0033092564180959975,0.00038412280065522943,-0.029776059517280712,0.025587160866854492,0.03916740221732308,-0.029141344908778025,0.018220045145618854,0.003975319179288712,-0.01420627996289956
LAMA1,0.029377225130285723,0.04972541386242241,0.028527207526836292,-0.0334783072723649,-0.04847713582573436,-0.0028760441855710224,0.10527027546842699,0.02978864025067129,-0.02399675388504703,,0.05972689215386527,0.04234234224937777,0.07350462008573075,0.06681732491778229
UCN,-0.014107265107870545,-0.05048894340445944,0.006940287693795671,0.010257898854878591,-0.04420794773416655,0.022833049320022777,0.06398798690847714,0.0016183435163403086,0.027957236360100664,0.040770406916192575,-0.04197679844605748,0.15461262389723324,0.015217936248934132,0.038904537770479745
ARTN,,-0.03190294712634628,-0.05871749216718763,,-0.025552492653090786,0.0078102267379926045,0.01650213283466418,,-0.014406401445466493,,-0.04822702020798693,0.007282860972165084,-0.06485054653715713,0.053339251395992805
PDGFD,0.014272429591298567,0.027072552776458418,0.005483437030637878,0.0030903214813919593,-0.006819148837900398,-0.013589457025106598,0.05269446196819543,0.1029874519646832,-0.03589500413371489,-0.0335674427738168,-0.0011513049337003318,0.03569662534424412,0.03366348026880027,0.09978883112116611
EDN1,-0.0006682004293551439,0.05878022212189544,-0.03428347127096304,-0.015125190725675239,0.01600847783925409,0.04495141348755598,0.017765384018441008,0.005588360183900343,0.020726379453276846,-0.04819559608876091,-0.0015323087149517122,0.011104735999930062,-0.00427936638961302,0.001780550705441726
ARPC5,0.005941399841371616,-0.0324430977936584,0.002914846660135201,0.011002552933001897,-0.05488027486277526,0.025042135215123607,0.0003209485028894521,-0.04257809532755424,0.08486968294724714,0.007501994634886164,0.012991153449741067,-0.04934643558412646,0.05325001996450032,-0.017346112958192494
GSTO1,-0.03813608175760116,0.02704221074807361,-0.024926795284712002,-0.04598440868278987,-0.06280141901813348,0.03661173079331283,-0.06591117958938228,0.021792253771819984,-0.05012275342118622,-0.03146523141304465,-0.0065046386097150095,0.026706052963860614,0.040161291490542886,-0.006725958111265066
PROK2,,,,,,,,0.012238909600946268,,,,-0.012012298836938924,-0.023268411282632677,
SYK,0.04848381762438814,-0.0441720065682938,0.00018603221506490088,0.03426752737031243,-0.06155158836580957,-0.03653350849520567,0.016396190588114912,0.016914598669526045,0.046527370636794387,-0.020523990773599645,0.07913443221996667,0.04759358217530908,0.027795625214994776,0.02189489250603151
CD40LG,,,,,,,,,,,,,-0.027598283332743546,
ST6GAL1,-0.0755795526247099,0.019898414694401404,0.01830101877715593,0.009413074002304395,0.010825123751829304,-0.02747945562580049,0.07272000882061568,-0.012210415385753938,-0.03223318951109034,-0.01594926155105903,-0.01551382908778956,0.0842665962174246,0.04317412678330231,0.028109973611640922
WNT3,-0.034272901014375974,-0.08988153030989508,0.013239070489741038,0.04530831473491375,0.08100914274172479,0.06964979393842576,0.014826357487485441,0.00889287823868835,-0.04411707892412032,-0.018952634592609468,-0.0262703815433848,-0.03888918182066764,0.08318966510466863,0.012190485777946757
HSP90B1,-0.0343294647594895,-0.016916776012222468,0.0022987584954988123,-0.021661510789470196,-0.02871439287281491,-0.0014551309638618135,0.07340977687798235,0.017010306285259916,0.07153052351805111,-0.004785774493645142,-0.007941733827479243,-0.04795544277765146,0.029555638446754295,-0.012619531966500204
ZP3,0.05962925503996432,-0.009327210461023059,0.06832311362732935,0.006721659036761765,0.06132148745908302,-0.06617813928613236,0.09174950765572408,-0.011272852323402695,0.006254712927153711,-0.051244506251492135,0.023068964690184945,-0.022295308469331216,0.07067948000127168,-0.003469693665563487
ANGPT4,,,0.03009763871550114,-0.024343820486940046,,,,,,,,,,
NRG2,-0.005591711005449583,-0.0038458465662271862,0.011100520047829979,0.019686768185109726,-0.04710096083379945,0.011963282395784,-0.05230251321812495,-0.029105135431422097,-0.039003136735056315,0.04181144842973986,0.022522741394984065,-0.035719288227992654,0.05621350438198517,0.08967964580218124
MELTF,0.006750382675151674,0.02064124558403888,0.04101622042398488,0.05707264693316998,0.086923135670925,0.08043328724775475,0.08063365592519127,0.005773950290224649,-0.03472833766392392,0.05267843907607471,0.07915338920573664,0.08586420611346927,0.05715547117819904,-0.015161649776543619
NLGN1,-0.014648189619811127,0.004463375444356757,0.023326558550541575,0.022980955165307022,0.09599294394748926,-0.020109339576038096,0.03825186780543826,-0.05077954231684788,-0.004943879578388151,-0.009853849387924446,0.006889265007311782,0.023553353245787455,0.06511145251618233,0.06725484786335202
SLIT3,-0.029058774515306918,0.03154260460295534,-0.014240347150702649,-0.025712496617069588,-0.04193594392540905,0.029994699026595555,-0.013593242470815977,0.027497813044515068,-0.0424729847444667,-0.10151600448849177,-0.018958709472013488,0.13783664724880185,0.011140302288586762,-0.018528154854766086
CCL8,,0.05284940588596381,0.03829838519007724,-0.01579997889912419,-0.006450811571776235,-0.016060477013031208,0.027616294028048563,-0.010172362364660747,-0.013442180800527677,-0.053273008270919596,0.005956433897451047,0.029403025184790318,-0.02683810806234121,0.020278277426924576
S100A4,-0.04638926467759324,-0.07368970663892777,-0.057513854529834915,-0.013069552468872696,0.005136281155818614,0.05825685019016357,0.01604872054938893,-0.031686927611342314,0.04403622493306098,-0.02994758471191113,0.022054929129329912,0.02313759776828452,0.08429576008675856,0.01750644994514273
TNFSF13B,0.01756356873851901,-0.013333857494731566,-0.024599664786448372,-0.021448059300721023,-0.021283775970047377,-0.03731214115557678,0.021996586316061904,0.03368083060696473,0.043661183431726217,0.06808155494971552,0.0032845587855939735,0.04930166132437635,0.008415181842333712,0.026354504177931868
HSPG2,0.09955255587283374,0.0272758474057458,0.0118338844044393,-0.004231270051565512,0.056686628832231814,-0.07769463949846304,0.08201598227952998,0.005696960762796044,-0.04746047866407325,0.009931643306984192,-0.015722901562845115,0.055316075632901786,0.015449249360148496,0.019470160642772318
FAM3C,0.05554117833840657,-0.016025062664039486,0.02117994642590919,0.045370604805921345,-0.06552640900883568,0.0019030965839258718,0.03824661402425943,0.031075001989359665,0.028902994805466604,-0.029551413666810744,0.07517432792673465,0.09349113973189781,0.1080860562358264,0.0032894238413568424
FLT3LG,0.04363274036006554,0.014445883061469005,0.006640191553117881,0.039412483401448165,-0.008045889876580585,-0.014930108141824678,0.018444984199824998,0.03490655023073843,-0.01501659562463446,0.13319704265298446,-0.0580466996199026,0.02052662059147258,0.07831512888381735,0.04960049839383283
A2M,-0.003909652947905995,0.029484435109371706,-0.034865106939393126,0.031320673715611334,-0.023249787365664826,-0.10231683692952638,0.06370803866316602,-0.08054910605625769,-0.01021592053371397,-0.00039064591173350034,0.02917803048566864,0.049394645689719345,0.08423777829027779,-0.03189502734013746
VCL,-0.03055472989560133,0.09363501943423302,-0.0035323886664635914,0.004932847159798982,0.027411745575604177,0.013651443000001031,0.06894382903508861,0.012976692765894788,-0.012058538486055492,0.01088607951275246,-0.008436564081329834,-0.01810866151965249,0.021690859030327074,0.022485222896320566
FGF2,0.007771604577106905,0.03146407201945067,0.032829617594553266,-0.041063146130098205,0.0040344034309139215,0.04424576134428914,0.062353634164713526,0.018538065628987188,0.01776082139647368,-0.033171523080485245,0.0489111610719894,0.019488927587382153,0.03741292239606895,0.045779734360981435
AGRP,0.005842051281333741,,,,,0.05295169184685362,,,,0.03984570951591389,-0.0349064884008814,0.10590372242582606,,-0.01988585444239762
CNTN3,,0.0245167610626116,0.034264907543148856,0.0001560484901925276,,0.04887704499727905,-0.018119161414285698,0.03534076832585672,-0.03080641094275625,,0.02899293844232496,0.054409241291556366,,-0.03099314591309116
RNASE2,0.01922082730772535,-0.047948589284127055,0.015799158962685595,-0.011949366202856143,0.06354685772015084,0.0038949408651845147,0.002615507905885007,0.001891969800419347,-0.02817770706701053,0.056687287211447786,-0.06628205230761708,0.04104917901760433,0.08577951834103396,0.08868174714169187
ADM2,,-0.03450653765635736,-0.049282009182414155,-0.029671441880161097,,-0.00559813843666984,,,,,-0.03224356700913605,,-0.009826186630724067,0.025086593179319525
GAL,,-0.02868325416519172,-0.0022701744612715308,0.005879342029197231,0.028808644926037914,0.04261809153013064,0.06004070536319766,-0.002984532606890878,-0.019018843904700173,-0.0392413088086278,0.06081430315971638,-0.03321359106774819,0.04020790123085647,-0.032816619126462235
IL36B,,,,,,,,,,,,,,-0.028573927469419117
CXCL6,,-0.02510908773300569,0.021733247914508334,,,,,-0.013214849481820837,,,,0.03521845799867236,0.024926724461212104,0.06675976037239281
PDGFC,0.02278572062610047,0.06843578326731357,0.030940225986923763,-0.020189931796645275,-0.012091552243613765,0.004836033818795651,0.04200559637178924,0.00486805362524469,0.03396672784399238,0.05302614208981796,0.07270910906079547,0.038368965643538956,0.02371576991348622,0.11530124744431519
COL8A2,0.052845117782936275,0.0031653886292237437,-0.024644246432289182,-0.008322900625602956,-2.836994097049609e-05,0.025112335909149498,0.0751443842492372,0.036326878046141604,-0.0005570149396665284,0.03146879970951597,0.05830594165855003,0.010082409418865054,-0.004944815999530934,-0.10951432034726785
