,UKF243,UKF259,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
F8,-0.033558407121628275,-0.0018243762347230832,0.15000414730031897,0.06769478536705904,0.04230000092489347,0.05589715186339186,0.035308814177052755,0.04063662755023031
C3,0.05413719517349564,-0.04078920662581002,0.01893216988491174,-0.022313299010729922,-0.11777220984278786,-0.03148648247806843,-0.0333923322561571,-0.005627549784043986
DLK2,-0.029563512838664992,-0.006622455421146068,-0.030361201832874884,0.0479755710766381,-0.014777101819787477,-0.018689968770742468,0.00984935761092918,-0.026669855982773997
TSLP,-0.06590017952897002,0.016079875985422248,-0.021727871180620653,,-0.03658178191253746,0.012179686272057262,0.023630263954288976,0.07223021710999289
OSM,0.04950190780969704,-0.02609774283931364,0.06410237666626738,0.040154025285748296,0.00513822785321722,0.03839573481628984,0.03447440530060586,0.02412905399143004
PRND,,,-0.0006953015153933602,-0.05463063635008026,,,-0.01852887788379235,
SLPI,0.02526955866968348,0.06836186511827784,-0.004138811693642426,-0.07972269128642645,-0.002482427460831182,0.03262018561057438,0.060427073937265145,0.044454988579426306
AFDN,0.02678542510708449,-0.019783815897751505,0.024346319997962274,-0.06029377348277785,-0.03995263346079403,-0.04427357985302134,-0.017436088378835476,-0.03681388570333362
KISS1,,-0.00882063973257171,,,-0.031564929239051215,0.06425895129789691,,
ULBP2,-0.0016419964821757253,0.09159033144678949,0.034795259273485445,0.014181041713879178,0.007730094407087313,0.05817759355887307,0.05988988719109029,0.04962527656634808
ICAM4,,-0.01817134375023787,,-0.04238056472362755,,-0.023933747220859527,-0.016972362424223713,0.0014390710843813867
ANGPTL1,0.025497758278175832,-0.01744212995800739,0.04374470137630723,0.03381405913558776,-0.0375162366122679,-0.01988367951130991,-0.025141034850587975,0.0727837747647499
LTBP1,-0.01758879311801138,0.03042149177917355,0.017058369486049087,0.038061950997414246,0.05500437331270648,0.02320199453674389,0.022477407790047806,-0.005884041956790028
NTN4,-0.015634633879974907,0.0724440208663909,-0.011761428468387498,-0.011477815289917391,-0.022596742768534166,0.01432684720987274,0.01643278969774763,0.03427847133413819
APP,0.02596341064696996,0.031044565128106806,-0.02855669592998547,-0.026201342483013534,0.043434092442346924,-0.0751404348040611,-0.04769520816669605,-0.04570513160444935
RIMS2,-0.05610074688477378,-0.01817000196368221,0.03698988462171601,,-0.0008077178639945402,-0.01092381204604725,0.02906548408894256,-0.053937728305728655
WNT7A,0.07148024041477882,0.014396757261337467,,0.1033912878458041,0.01000996891944461,0.08713785090420811,-0.023905238139641415,0.07464021174608662
GAST,,,,,,-0.027281042281741934,0.04426903993413565,-0.029881973566844196
GPI,-0.07358172511061901,0.04998117360945501,0.02093354670490597,0.07333662747249071,0.07013191058466861,0.012136071776517503,0.061845069389117734,0.02503192365910986
IL1B,-0.0008344785306101927,-0.05854732780989263,0.04745306805906298,-0.013684360435217592,-0.0012558672427021216,-0.0389226284246255,-0.023143844524197064,0.03579700257625897
SFTPA2,,,,,0.015812971186698895,-0.02357447438563903,,-0.018279053899158525
HAS2,0.16482935283498867,0.03661812877768249,0.06713088479356646,-0.0597533238664222,-0.04420281527076159,0.006144913496362544,0.07281939536295544,0.09250991117316922
IL11,,-0.018734656267281005,0.028262536577026022,0.02900165841418374,0.05584093233323404,0.010660969828287617,0.024684288580706686,-0.022717723437855605
SEMA4B,0.04603071841739138,0.04350138332288734,-0.007376664426064183,0.04205977751653709,0.03996747314842138,-0.00413956793430478,0.0182297565199221,0.06890633838060904
FGF12,0.009656850876573139,0.02478391160083637,0.04237930191255008,0.0525940580190881,0.003072536334042798,-0.03092561920385546,0.004463003208159491,-0.0038399940288627193
CP,0.06269842060105293,0.013816720672053808,-0.04120917814127331,0.03331000392032751,0.05524061860372138,-0.03309356476103534,0.055363544700361256,-0.0187382886938836
NLGN3,0.0041377074934310955,-0.019314396793037477,0.0409407481210846,-0.0796376528660553,0.00466167797910601,-0.004942591569102401,0.050438684791002796,0.053038329546819245
GZMB,,0.0016584761729828705,-0.02615355465881194,,-0.03220236658923504,0.015294440693986236,-0.027515017914201023,-0.004869677235447046
PROC,-0.034578059169715854,0.028607712586775948,,0.02649840044188037,-0.004486780107253907,0.00012666777724765403,-0.013186766388558232,-0.009245267655902323
TNFSF11,,,-0.02946690400533859,,-0.02123572033468621,0.001296455697355253,-0.04298999792006634,-0.019060304611777646
AGT,-0.02538920064740048,-0.02376802922274033,0.015802605121982803,0.011010142478340746,0.0842201883702753,0.01732050595658892,0.07339261281591136,0.06639890076435843
PTHLH,-0.0015582054946086164,-0.006579826073001788,0.027583702330096913,0.0337511957768657,-0.005831270335728389,0.009969910886945434,-0.005399461831000568,0.03243374534468104
COL1A1,-0.004532469672450946,-0.009091879468855186,-0.06897609161642268,0.05104914381174236,0.0251673673151103,-0.045570031935028045,-0.08615706728962796,0.019035155272128734
LAMB2,0.03492909512337921,0.006729987631114831,-0.0008148169888720868,0.027627757749044142,0.03257809071374269,0.02040869778659952,-0.0038620284862525707,-0.010182861187096881
DSC2,-0.009054199689214434,-0.03350081239047371,-0.019129155044097602,0.0540237967803564,-0.00038801850548833767,0.04479703542146325,-0.0019152814156858551,0.01621417499367565
WNT5B,-0.041133318930994124,0.10419473873434691,0.038418776839712045,0.01837507975883624,-0.015133098107791114,0.007002062723788522,-0.040190801643559385,0.0507595994158777
LEFTY1,,-0.012874664655020185,,0.005241117774239021,0.03944729689498797,0.05562121868411033,-0.029309221346953147,0.005632783178555744
FGL1,,-0.01977106913111961,,,0.027098979089307113,-0.016618902836492616,,0.01844652556660705
CXCL5,-0.007760165308923646,-0.018171341770125214,0.014989065841383192,,0.05845219242781838,-0.05747595159350608,-0.004898998741130023,0.01868057084198473
S100A1,-0.059776695971172834,0.01702016179744669,-0.020787293766370615,0.06846069295369836,-0.008958339713654506,-0.043728377515951225,0.03518841047140204,-0.04474808292598368
C4BPA,,0.025412052445499517,,,,,-0.01424406661266433,
NPTX1,-0.037754174957318226,0.0057730858806800695,-0.01711967632518247,0.06438417353452539,0.02889696971911725,0.05169727524504297,,-0.025578629142844637
TGS1,0.02419536806915579,-0.026546166351438156,0.06904316192143,0.04434070130248794,-0.0335508453655252,0.024747950943112898,0.060395425476645115,0.06887191821678591
SST,-0.056826012012577184,-0.022887510064042306,,,0.004524741103940721,0.014204438409115535,,-0.046151964091594576
IL34,-0.01683665538929209,0.06426104992277473,-0.0027204099123282733,-0.02161090728695516,0.03669971637018922,0.05923107786383051,-0.029549447056865574,-0.007715605012349744
DHH,,,,,0.045859250028891345,-0.006604023803594023,-0.02103682047917434,
XCL2,,,-0.02263203434532367,,,,-0.01486818969539491,-0.021702246767933298
TF,-0.0581300783431639,-0.02420726590270056,-0.010850669089180247,0.10254018251912002,-0.05758444213762909,-0.03401505371645879,0.055895471823480175,-0.029892487693748564
IL33,0.052268207319472834,0.05271903441219288,0.108541601077566,0.028508582215540316,0.0015538247694437163,-0.005494579392224473,-0.013670049134268515,0.04021852451969269
RBP4,-0.03536245526435704,-0.0034463141973108623,0.0023952239579633342,,0.002409935445147245,-0.006609650012187072,0.08762407081315322,0.005740171407140573
CCL19,,,0.0020590067361723054,,,,-0.02723072456996112,0.04196513474956157
CCL20,0.04931775486149755,0.03638331413334499,-0.02634732664265427,-0.049054115955646974,0.011970254811569232,0.0006473084014986442,0.011321633827999224,0.07228673520441739
NAMPT,0.09539315409941443,0.023413912307676244,0.0002910963374565584,-0.12658694256240952,-0.04643907311422301,-0.006448554927277668,0.0655592293851834,0.07058487539437314
