,MGH258,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
FADD,0.010261328393712582,0.01906960622717602,-0.060774013726218094,0.05027944139956072,0.008434092793924585,0.06236917923720061,0.030212894455430666,-0.03058199862660565,-0.012933102287702315,-0.0014667983707621721,-0.04723733001176586,-0.029313438358956116
ACTR2,0.049936103173699765,-0.01569982904587372,0.03578901379849267,0.012364189354122035,-0.04784209590056193,-0.007138473799937117,0.03146484921029417,0.075873393445962,-0.011520465861477031,0.031088905452277556,0.01960577901287168,0.015293189624375116
BMP2,0.053653152654961525,0.03468549617269347,-0.02464422419140639,0.013694530234535108,-0.04368969021961062,0.021212576242919667,-0.010592685385910409,0.060796615888426365,0.042887079886039285,0.03021529650183516,-0.05158777491847927,-0.07361040376373248
PDYN,,-0.04850800179635769,-0.055388312628036306,0.003725961114809814,0.10236566519012374,-0.0776540435072044,0.018859598020432026,,-0.031235939958483044,,-0.01165833417793283,
CD55,0.02826966417919625,-0.037864772935121534,-0.03415435931124472,0.007223016418518727,0.00967582585777675,0.01258772676954953,0.03868045472132045,0.09212988324167617,0.014228651138665473,-0.018135828664609627,-0.01063132361547402,-0.00012905985972082445
OSTN,,,,-0.005572159744835735,-0.01329621766481362,-0.019548894169722414,-0.03421564038313486,,,-0.023336011012318556,,
PDX1,,,,,,,-0.011698378887300588,,-0.025016333989341676,,0.03396959266167962,
CD6,0.043887303944222196,,0.07404194834468823,-0.02177677311882828,-0.016725058273999362,0.03424157500053423,-0.0312575660901849,-0.031342130489449796,-0.01947936205615287,0.09299466940274319,-0.025161404023978824,0.038507091379339047
IL16,-0.014396983365065842,-0.015380506326777222,-0.014021959721581014,0.04617096620671842,-0.017864336608838714,0.024894575015051847,0.014433092358108609,-0.01652217463680628,0.10376733256951452,-0.0004692359825095549,-0.01391776572926535,-0.08935599965958034
LAMA5,-0.0037104963391404165,0.0199447186348612,-0.035360007298455585,-0.03108519609676241,-0.04958782084190351,0.07165668862193157,-0.054570582815149656,-0.10165001464963802,-0.07901978087933996,0.040693674762354914,-0.05293289909435775,-0.07878328785983858
RGMB,-0.019634175102998835,0.0270059240263,0.007306847792809083,0.10319911995576352,-0.03112815541980844,0.08203427404367969,0.031335149267986896,0.023628533984134104,-0.02216971412259299,0.02361405473891733,0.020608857851420456,-0.0499759250502684
INSL5,-0.01852024993171265,,,-0.012376731430889226,-0.011839636863753071,-0.009584750127925598,0.01018131112592041,-0.0291790499683422,,,,-0.023798468351220545
IL12A,-0.023000832500523007,-0.03209582364581187,-0.029610221496191635,-0.0109741490406455,-0.01906318218938989,0.02378376642395548,0.0904054988711539,,-0.03596658101658064,-0.05047725972613975,0.05108632657819491,0.007274572383191458
S100A8,0.028705390061682084,-0.05639206265563642,0.015873121436919657,-0.015970192490916614,-0.12319446203229412,0.09342232389984069,0.01922562459611711,0.0534477999686353,-0.02191668210471568,0.03528704024511585,0.0248677619077082,-0.04543397826159366
TAC3,,-0.03844345503727574,-0.007943919256019075,0.006276704731159201,0.05122792981809218,-0.05650032553771709,-0.009837099741166566,,-0.016671279838784085,,0.06494578160204822,-0.028362808681651357
TAC4,,,,-0.03567664402302221,,-0.025317711380459764,,0.05783160409942499,,,,
MFAP5,0.0349724849362973,,-6.113742205802604e-05,,,,,0.053581493718117296,0.06363599189033081,-0.00172281577078778,-0.002302188749584048,-0.038781699772361
CXCL16,-0.025361736012620588,0.010438338323953786,0.010340051056674255,0.022681225705694724,-0.09679001722823462,0.10361749167873661,0.08782402842305158,0.033526147910105636,-0.010941826382210931,0.07728484377176759,-0.008330345555324642,-0.040716650066810876
AGRN,0.04923265840156182,0.0695716641834417,-0.0322726946184565,0.037657060045900956,-0.04670202581950999,0.10846799412109982,0.04616486130021071,0.048498535814487286,0.06997544960772255,0.11351182633418602,-0.03141425266492784,-0.022049294032587898
COL4A6,0.011405884617495438,0.02892950325149152,0.020376607006762464,0.022890673706204786,-0.049671064591321444,0.0002399915077085214,0.011893122927909762,-0.02395404107063533,0.043149026891445987,0.06548092558937468,0.06968375754422329,-0.018429383446511086
FST,,-0.028378380173376027,0.09387299284988172,0.0016744014867340533,0.04294146982867695,0.02675680921849672,0.00786724818665409,-0.035393979048341274,0.014025582557532052,0.11817768087144138,-0.0014134738538920271,-0.013822167688508871
MEGF10,-0.00859261967239001,0.02395326644259942,0.040150052139053365,0.0017638608229939353,0.042441168344481105,-0.012800547271929376,0.016771305125207157,0.0434368954497682,0.01222772109607923,-0.0697258841924155,-0.03385821631764791,0.02159645614664268
C1QB,-0.03444810352540873,-0.04697621381829664,0.01977024900418881,0.013291421121040642,-0.014632863168187894,0.10560108199457034,0.030282909762337794,-0.018380390331022282,0.03405887630153827,0.026997154116080436,-0.023202874026478342,0.012663433721042297
HLA-B,-0.028186447591427417,0.04381008421996662,-0.015977244323311747,0.04236471573080875,-0.09764604020975494,0.1188481499624907,-0.04446109573400777,-0.004843165733191145,-0.07895859822392873,0.11771424244585148,-0.02979359151921682,-0.024769597411181
PDGFA,-0.044987461256582734,0.046247373464350046,-0.04819129195845489,-0.051414905908300175,0.04625843351961821,0.029561732681834242,0.07809746167006008,0.047112215176900264,-0.03051628661768732,0.017341609392847193,-0.11323237762173857,-0.05171473746176346
LAMA3,,0.07260574620737384,0.033859106482271514,0.022399421893048135,-0.018594448945444573,-0.023845116669459637,0.005869042367313947,0.033277295499653504,,-0.007691902693896758,-0.0026406163368304504,0.03800330262613979
DKK1,-0.01908188759308691,,,,-0.05226973712219787,-0.036039138383657625,0.02983180439905338,-0.032578366127188195,-0.0054986854636217535,-0.0027502834151604057,-0.08568966619193001,-0.03744564359947177
INHBA,-0.023804637660053397,-0.05941094816592595,-0.01602156240311339,-0.02651497122153337,-0.007026029034394809,-0.09153364238999753,-0.03514943288496677,0.059568231792627185,0.0884229629423824,0.013166098964438945,-0.021685068245383046,-0.07955349372782561
LEP,,,,,,,,,,,,-0.013837166092552033
IL7,0.004888880899950996,0.007946045937916464,0.012061395357014875,0.07863191857411822,-0.02302249720984998,-0.022503580979786508,-0.00194433051266885,0.040778312651245804,-0.031235942476869397,-0.004035466098248545,-0.03490153525582125,-0.02849906471457126
FABP5,0.009130415912658717,0.07089765182418188,-0.03417780414452492,-0.015887975314339366,-0.04013291473357321,0.09188608317839968,-0.003951789055476769,0.04332902339817629,0.01931848701235896,0.04323745411947069,-0.0021314762123477355,-0.013367484477896584
CCL4,-0.04346514229271831,-0.07285643863262291,0.0007950359163236717,0.041406504611283534,-0.12813931905318057,0.06316179336589557,-0.009905753822722537,0.035301757693568095,-0.022276499246575668,0.019006181261955614,0.045075333697674067,0.12351733657435099
FBN1,0.029211518374644536,0.027020343432096788,0.009364460162684754,0.03700970717538293,0.020679590475956917,0.0189345432984964,0.012964257392221559,0.0004408383909247183,-0.013282378739098847,-0.012259700806565304,-0.04183029350208101,-0.008234430355141296
TCTN1,-0.017967070187147376,0.057793797966445584,-0.025801104967608672,-0.0042668892297085875,0.01875930417019207,0.11241886222980929,0.033445444350766525,-0.01114603191698713,-0.013962300713110576,0.013224258105424165,-0.006080628131248826,-0.003458328091269096
NCR3LG1,0.12065764135496476,,,,,,,,0.0386524922410251,-0.003579486815431211,-0.041909342777045444,
BMP7,-0.04362206108753482,0.03397224726475166,0.0309757547048003,0.005242861243147985,-0.0029403699446755604,0.036745407437085195,-0.024444744669472135,-0.025452495342826186,-0.04068359207609009,-0.009529514071485761,0.005909415461352265,-0.02251005259383846
NLGN2,-0.0028194877608320045,0.013161119179187485,-0.021371275099809274,-0.00353326482606683,-0.012982054227607561,0.02190984308835101,8.6583572272394e-05,-0.007454550116987198,0.005298074647522693,0.049594570903984996,-0.01293857749409878,0.025288756988932782
CCL25,-0.018520247486715637,,,-0.012727226830454345,,-0.006614612759460315,,,0.006525224367721774,,0.0015511892835141335,0.037538649187645615
NPNT,-0.017262519437751797,0.017710676739600667,0.08566104539362714,-0.035455099439470665,0.045953692525534814,0.12435276563647156,0.008835220702154013,0.00295546306263749,0.08652180475417424,0.14226335847021981,0.02025785776546748,0.05494235759311829
KITLG,0.005078754983986849,0.058106411153480336,-0.008095841314737989,0.010426700920037404,-0.005967450038438236,0.02527322789591785,0.05980494359184911,0.03165288016648545,0.019733118659214614,0.10080004083094088,0.012317369215124803,-0.03374257621989041
MADCAM1,0.10711490174186035,-0.02858284306736147,0.01639062729829461,0.07379085932800968,-0.013897365086645335,-0.030396167030565076,-0.022164137398360303,0.021465856118316678,-0.020007021145999754,0.08205807653383108,-5.7816100178097666e-05,-0.036741156361760605
F12,0.011047113556493767,0.04755293530513258,-0.0030657466988159954,-0.02285313116468042,0.017467652249540458,-0.08616162442679703,-0.06593831627174936,-0.045682928182059275,0.021461808813937222,-0.0008836513323580406,0.008809891266469501,-0.038083210102259894
S100B,0.06873918237080931,0.13178220339401767,0.03535678178626466,0.05886056739374939,0.03543037261350041,0.06416933061419151,0.007531743694577826,-0.047335930264096215,0.08143109436058055,-0.08574542407813826,-0.0017378786673456846,0.07549312606489307
IL27,,,,-0.011036143334317098,0.014485095730987066,,0.00926529320394309,,,,-0.01794368484863181,0.009302197006397938
CD99,-0.029605210416688076,0.15337649567889505,0.013894232347285679,0.04501614802205148,-0.0993089883247834,0.11730706822434617,-0.00015503018846579035,-0.025446556873595795,-0.025607612920573893,0.08841540764841233,-0.0308621836357525,-0.05506077298901826
PDGFB,0.0351377650454457,-0.07220791935993041,0.026022303110247568,0.031137262611697174,0.06118445875857798,0.038532697596777056,0.033477016986450704,0.1347627669506495,0.020640504196750998,0.1590770013244574,0.02673781894311476,-0.027040628145028278
CLEC2D,0.02760408484868017,-0.06126465093448459,-0.0030110661247115984,0.004878337254283311,0.0033717108369327622,0.09458328432041548,-0.044338962602793894,0.03700296795662893,0.05567531327751138,0.07270476034456806,0.027942464233591976,-0.0639687860635607
F8,-0.03846443985196252,-0.0062442601018441206,0.04581141196356306,-0.018271919860749285,-0.0005297344492742038,0.00615602329185601,-0.001677725346681365,-0.07821519166479002,0.06698820766166257,-0.003853462048917806,-0.025532920026529387,0.02534861395639792
C3,-0.0403875818346273,0.05227393068014398,-0.03605485073377523,-0.026270236261365393,-0.00530995982165291,0.05895543232873481,0.021068436216974545,-0.008644497125654797,0.04848546728523315,0.032485074139947626,0.05445193500334303,0.009822816889623958
DLK2,,-0.013155366547340104,-0.0003539130819357536,-0.028404507126157837,0.15025808661664128,0.0015922322495716696,0.0172914036743371,0.11077048025631807,0.05457569883573745,-0.026384806722073717,0.037319976630274525,-0.015403984749767279
TSLP,-0.018803032994569185,-0.008038138959582697,-0.016505135140376288,-0.04159583160009715,-0.03195296127817606,0.15236334142633232,0.057404785981355705,,-0.026411133665476587,0.07356012096473653,-0.0026826527512247684,0.002936895944302519
OSM,-0.017942102217504592,-0.00030043089790196477,-0.0009713620526740916,0.0026313043656455704,-0.03871001313965567,0.04530746090466871,0.04396038245529594,-0.003393427118462288,0.0011287564229923374,0.0132364699728679,-0.029784754319927505,-0.020969349744555593
PRND,0.08124219846047978,,,,,-0.020433495630503524,,-0.016725607388123006,,,,-0.017999571676148247
SLPI,0.03498533065245504,-0.01892825137048604,0.034137368419133576,-0.03209146444577139,-0.0068973031056848355,0.10614669769500927,0.003668223775581066,0.0017114493426393853,-0.09717470465625229,0.06913697492974732,-0.018993876930723352,-0.033566654757467965
AFDN,-0.02982331959878885,-3.351717451727979e-05,-0.07059774722089333,0.040541119649936196,-0.02736525361780351,0.037791142588975174,0.027434117979031863,0.10365190145086663,-0.04249881514764845,-0.04612456482374983,0.09724440784746538,0.03253845349911598
KISS1,,,-0.009016562200682041,0.07314372854188418,,,,,0.07454402231768878,,-0.023600659613203324,
ULBP2,0.03077582005002643,0.06444036654826014,-0.040071911126703136,-0.01274012646136042,-0.022355899120870614,0.039893607691960646,0.05379184034972569,0.03988139026525613,-0.002243062836368986,0.01990036141075802,-0.027516386763175187,-0.017370414390122327
ICAM4,,,0.07580706885269213,0.013976069745552476,-0.011314800388745798,,0.026584047968479584,,,,,-0.01648752050093675
TDGF1,,,,,,,-0.017085874775367636,,,,,
ANGPTL1,-0.06335122237507142,-0.004631798801006351,-0.03377693869490737,0.0021191808094090485,-0.011839636863753071,0.030297332220116466,0.032909982845779825,-0.03407731967315479,0.0210179450972824,-0.024301334965645304,0.05508832959266478,-0.024422842097822667
LTBP1,0.016865437727815076,0.03872291772231963,0.04504689870623679,-0.005131081819495573,0.002708739173961003,0.06086167958122857,0.026098138859381944,-0.016089971391998588,-0.0335588201958312,-0.01519592308270344,-0.023740923729858848,-0.08947053670543686
CD160,,,-0.018744631105194948,,,,,,,,,
NTN4,0.0688847024272683,0.019658538659897917,0.03831925474403199,-0.011115304434310412,0.0827061183436868,0.052190179719888374,-0.0070067736560807045,-0.035090658227473634,0.10836767220178298,0.04340343658802352,-0.039438326467317944,-0.04095114300387439
APP,-0.019857229521197617,0.08172540470138265,-0.0005778685098149811,0.006284593409221199,0.023914824799962944,-0.13561029481966036,-0.014464176613535506,0.021163983301277417,-0.05354899794812343,0.08053304791783975,0.05212511765758097,0.020839712594958395
RIMS2,-0.019081883630833078,-0.044694523688642615,0.007650859928645412,-0.039311302929356445,0.1616856955615127,-0.07832403293564268,-0.0016575561149240617,0.11978824349566938,0.022962078724890662,-0.03480200728193185,-0.0056511947824699265,-0.01700525400343054
WNT7A,-0.019628414946526746,0.1177298788105236,0.008115012006549868,-0.07196958252240634,-0.022347550563375337,0.057502288180723664,-0.0014710557845701063,-0.03629111784841871,-0.056168115437265256,0.10459686073092667,0.03850976687149212,-0.004508006978319285
GAST,,,,,,,,,,0.09699330920178995,,-0.01894620530299581
GPI,-0.0034275292183232955,-0.007501053379197787,0.012678385479126794,-0.0574363229727594,-0.07592153536998544,-0.08123253436936281,-0.04155839685916787,-0.07505262534862521,-0.04106890899187707,0.02114417098816533,-0.046159009046414304,-0.003585002053224955
IL1B,0.05397127573456387,0.03929433237946148,0.02365146771095751,0.0061308887493982025,-0.07889637691557903,0.02945511791190921,0.02636788729093106,-0.03130037333602718,-0.0749779666586769,0.08497211146239059,-0.03448057667309525,0.047524367562034986
SFTPA2,,,,,,,,,-0.016197718341031005,,0.11628978502262279,
HAS2,0.03143523206785578,0.004327801775876605,0.0388782814181669,-0.03381764648889687,-0.0004959202695232397,0.06408222196305884,-0.030248455517581232,0.0037195182234662184,0.025125050250350476,0.09221948139764084,-0.04379095036824592,-0.08309411108023727
IL11,,,,-0.018435219561908255,0.050078518760376924,-0.031147704781298937,-0.038691226650554966,,-0.027459441162043834,-0.03000598825051295,0.025580485746568616,0.05788965164663347
SEMA4B,0.01684485207665217,0.13147507692900803,-0.01861708443263002,-0.05884397854982477,-0.06445795811508138,0.10709092734604685,0.04394568235852175,0.016549540624012597,-0.0004988309299141619,0.04505747311773581,-0.07628108160208014,-0.04137307793928223
FGF12,-0.05510939624461456,0.01890600470284535,0.0536812997512547,0.037808487100283845,0.03630007387973234,-0.07484615894383381,-0.037282798504247906,0.020298624898094687,0.037996925748474394,0.02924382694505249,-0.031189849958185682,-0.01945094013976176
CP,0.025319959386431102,0.06733730753776514,-0.0372781468130216,-0.03180427021246082,-0.0953780430965958,0.06187853231027862,0.05235076469252729,0.0319839590306639,-0.03619564753086749,-0.09756767272086891,0.021151414065630193,-0.03170590814045076
NLGN3,0.04067602519309988,0.10942970538210113,0.006948966219848017,-0.003735881275893856,-0.0004226427880684787,0.05722987146360777,0.060385098338759,-0.04407853929922554,0.08588448878319101,2.483307073948622e-05,-0.052742797951672214,0.0008786767842779889
GZMB,-0.023577830891404607,,-0.016505135140376288,-0.023485751201183337,-0.03346679368725473,,0.007347491984883436,,-0.023249305087609105,,0.038700392143544836,0.0008532508705835378
PROC,-0.003452171976304483,-0.006739918170866059,-0.03368988395433902,0.0637308784521458,0.10061817661591625,0.061798264045965313,0.0018032905453922372,-0.048885406445975624,0.151582579200478,0.022946799719924332,0.06971660720465325,-0.011638147866750279
TNFSF11,,,,,,,,,0.03986899361368907,,,-0.04176192178353987
AGT,-0.03746862186597673,0.06812732516231645,-0.0013289690868001373,-0.022315403877283205,-0.033903088878915716,0.09778851932094543,-0.009203886139671082,0.017734117996573543,-0.07878457054696349,0.042406637034803345,-0.06650786898804129,0.02850654454912157
PTHLH,-0.05004884272520505,0.031169795412516688,-0.03203279586540378,-0.03607940881849559,0.09158901906798643,-0.026292187768575833,-0.010010423248391728,-0.08187976102602647,-0.04163191536820379,-0.01099537693257376,0.010229661376634823,0.025180188831043192
COL1A1,0.08133148966044804,0.049200856218061036,-0.02121360102946701,0.035108429097407017,0.02284083709069879,0.06249552595373695,-0.009460112905025766,-0.00472987429315844,-0.03618031186955832,0.10966858115406304,-0.0061677576049412874,-0.010372644353323987
LAMB2,-0.0344010151393312,0.05469155291825543,0.01954645333361571,-0.019313525724032866,-0.08648322005035748,0.11180597789062391,0.10545966737663921,-0.021914642369458677,0.02220702196504985,0.06201459450002173,-0.03188621833359246,-0.08314443855497117
DSC2,-0.004932349550867464,0.023781793112598974,0.0016706191778377835,-0.015381928592484837,0.024500668398665177,0.0062546664081326656,-0.03489941771890581,-0.0363592328859156,-0.003649519950667434,-0.02317261540343992,0.08120042112464196,-0.02801043551666152
WNT5B,0.017304925915337655,-0.04142210102289735,-0.015678460165849374,0.011104529883559654,0.005567535338903284,0.012520291518450204,-0.03320358337731789,-0.04443767536063642,0.02552032379902061,0.10029332505323028,0.047238722141164716,0.03950529508384057
LEFTY1,-0.021189036376871973,,-0.019572363335716204,-0.013124559469614354,-0.02631437313581001,0.0231197066286948,-0.032192233239423995,-0.038878736838078375,-0.0023459761349626383,-0.013208972528272231,0.00709960916119899,-0.01279759569802029
FGL1,,,,-0.020106647940520618,-0.01282805988599766,0.03262524081890766,,,-0.022477698604786888,-0.025027585218995133,0.014458305377402437,
CXCL5,-0.03134224533978251,-0.022265261807973582,-0.013134077078063976,-0.018479768046721426,0.00023153000321136482,-0.020215733511860356,-0.020815159949718193,,-0.045551447113475634,-0.035435868153065236,0.040441905450162886,-0.03379486414983391
S100A1,0.04512135699721035,0.08358388575695987,0.008459282899700968,-0.01703946815503926,0.01536194275281121,-0.07668207976742657,0.031386917326921004,0.06831383173461045,0.11035380584934172,-0.09414631023812225,0.011595491254780673,-0.036847846840865665
C4BPA,,,,-0.03920601655409277,,,-0.02474062051337117,,,,,-0.01383716270151198
NPTX1,0.003254068971653659,-0.06354580031879883,-0.028679469354969445,-0.03207455563346276,0.05632600419771182,-0.08461912876589692,-0.04591886955237081,-0.052245306533023374,-0.07339767566925147,-0.02369276004952229,0.0192269942727504,
TGS1,0.064312283580449,-0.05868702625047046,0.03152406560344305,-0.016344399682256306,-0.07469647511377346,0.06304127714775054,0.030745757186585693,0.06978871673606339,-0.0018134589873506574,-0.032386600478709726,-0.0020474300314479413,-0.05166008028391913
SST,-0.024473678575413133,-0.04527233024622256,0.09678438587955132,0.024136831779845856,0.01520581796013662,-0.10471247846675066,0.005761353014272756,,-0.03202637066777559,0.11072430987280549,-0.02826115006154859,
IL34,0.041689609604811995,0.051457059136842884,-0.012288472344226604,0.005479520144359865,-0.006230520464996104,-0.04007478967992748,-0.038397542582198595,0.06605574532009001,-0.018763967276779397,0.014631159415802574,0.019726564081326305,-0.05905844192582063
DHH,,,,,,,,,0.1171657604794866,0.03662454489979516,-0.04289561766348812,-0.020435870991647006
XCL2,-0.035867605654990045,,,,-0.01745582903757237,,0.005922276699287556,,,,,-0.014443456737923882
TF,-0.021444854203177325,-0.08453367925770265,0.03275896883428692,0.015764429094843047,0.056779961166799134,-0.028514459589041086,-0.01405752058505897,0.0015463823228721904,0.08981401866843833,-0.10059212923896137,0.042608391485113625,0.014574426261581416
IL33,0.0029603585738758767,0.0817155881077285,-0.05039233844890823,-0.054428066701979895,-0.014755805635429074,0.06073856651174079,0.025058582462878277,0.033254841452131985,0.008825899168053498,-0.02011163950234019,0.008919847302363264,-0.027162988604484246
RBP4,,-0.028172674737247275,0.009364256016361176,-0.02975630522317049,0.1176756470293378,-0.07461091746020591,-0.024724458425773265,0.0730014597972613,0.09937973730457117,0.0002883135432666213,0.015127089850858434,-0.025514227800684408
CCL19,,,0.025971952338032157,,,,-0.015805662199652556,-0.02238225184025641,,,,0.05080469439350566
CCL20,,-0.026116404217789164,0.015782606581380282,-0.020111544606428545,-0.04843927732709483,-0.01862517300894076,-0.07089002541470751,,-0.05662731764196836,-0.02638481054058931,0.05759125508606907,-0.004189136567048136
NAMPT,0.004189657265829136,-0.012364316898960092,-0.030323311280709638,0.016748862462553932,-0.14914004603804734,0.07607578215887148,0.035502724486120546,0.022197316200785324,-0.03626959980975591,0.1108616615737553,-0.02655381400714719,-0.021398735577036157
