,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ULBP1,,0.003093319424524477,0.04540719160382856,0.005663000849247194,,0.07709750465271005,-0.005371514949265129,-0.012925203860698191,,,0.01985356002597733,0.08390428246016944,0.03474908605317993,-0.002101459463326532,,0.016047198594832925,,0.059689470974892765,0.0482180345784636,
SEMA3E,0.05686342205254661,0.019087477487278254,0.053903271471537124,-0.06914302237282728,0.025904748186673304,-0.04471433616369448,0.12849781708475252,0.0599353394387575,-0.02199053747851642,0.04573786906784715,0.030004849738876026,0.06827787506650435,0.008360580227109964,0.013227394367634173,0.05538597098869118,0.052146397943617535,-0.03522570766278255,0.03890381327211629,0.03949278661958859,-0.017471722530787825
FGF3,,,,,,,,,,,,,0.09169963636880754,0.06644564854932151,,0.027039447563200276,,,,
ADAM9,-0.03800020199936307,0.03564520083726209,-0.004630951938642214,0.03885593009184966,-0.02588298287409871,0.0293311050373927,0.06323400779230612,-0.040089267222305026,0.015526556934188388,0.05854865398567895,-0.06326819182042127,0.10537534706113716,0.005702938429636048,-0.002313981116660945,0.009294118616530418,-0.036573186106090186,0.09543000755662354,0.1316800997422441,-0.02444764022480798,0.010933611627653597
ASIP,0.015691281726585817,-0.0559662612486547,,,-0.04348983572506713,0.07692821158297407,,-0.019068490514644595,0.022737691987718613,0.036865699975808026,-0.0005907914531582932,-0.03414723086961308,0.07964733729821072,-0.05597446163854412,-0.015587004365520794,0.021274002197724205,-0.05252463900073246,0.12030948405773223,0.08392496044431981,
IBSP,,0.057021976936236875,0.001361691332152698,,0.08452372972492543,0.05187809502164571,0.006218245006714138,,-0.014114867900423645,0.04283873134176881,0.08213562929478684,-0.040450247654511995,-0.014499463649635344,0.09311543372412666,0.038390456163712956,-0.0016757877566371286,,0.08603621886844205,0.01624581314054119,
MMP12,,,-0.036607895804617596,,,,,,,,,,,,,-0.023748381947472984,,,,
FAT4,-0.01090684772119804,-0.00225663804294266,-0.0004277650873475865,0.003984982075636412,0.04381677568121836,-0.03091424981112915,0.04679825210933916,0.007845326388510964,0.08163929228798875,-0.020242780324905355,-0.07163564736908269,0.06095001337755806,0.0030808222477144887,-0.03806770678010797,0.07289201856843087,0.0886327411454441,-0.058617729723475495,0.05953565859214771,0.024613001773018492,0.040968317202694914
MDK,0.005558443572353226,-0.00655545439013723,0.01272276685524343,0.024837080678915314,0.020644801546695603,-0.03605742049866095,0.10500691147632513,-0.0038707876974688666,-0.025038158917602964,0.05523284576773945,0.013117633502330781,-0.03566889081187133,0.06798861959130202,0.04343420421135543,0.058533962844794264,0.07682557047482286,0.09653669272336057,0.06584404703211366,-0.019153403431858916,0.016505839703478974
BMP5,,,,,,,,,,-0.014746016978120134,,,0.052421081048980404,0.029625866445795495,,-0.048571007954969464,,-0.040052579353584354,-0.013773760333237893,
CAMP,,,,0.05316983779057114,,0.06559389948215838,,,,,,,0.059150629768427776,0.046333495704688574,,0.06516268394101066,,0.058516491360239294,0.07162766074512376,
HSPA1A,-0.0171097191066809,-0.05210740669398812,0.006246995946055935,-0.03203208331890755,0.0016189173566909954,-0.0006428776530660699,-0.07747183796500917,-0.0069900023358960275,0.020454077706131113,0.04508361251528153,-0.10051245351768814,0.13408935482395506,-0.03540975638490867,-0.06624884124815053,0.07824743140396288,-0.03832858861679224,0.07819406047581487,-0.028032253029135576,0.02967020514304313,0.03874974599756376
SOST,,-0.024636801924110965,0.06369105773879857,,,,,,,,,-0.013349637806955195,,,,,,,,
SEMA3F,-0.03086698014717045,0.010310872812924893,0.012150024677773756,0.08248204009183767,-0.029101805834783983,0.04002075654715062,0.013700651204909261,0.007406431961356865,-0.002220055694487376,0.018028020364183904,0.13119730721406705,0.03588612537593115,0.0739202516460203,0.0634309735112927,0.02513595842785852,-0.04599867528674613,,0.11303487915262765,0.08214551040763435,
ARF6,-0.02504351030178319,0.005044940498517949,0.008682364464396365,0.0379440294094282,-0.08662570114651731,-0.01604538328573187,0.0779907913752455,0.006885528055974857,-0.0042940176563350295,-0.008853275412758517,0.07655638790421691,-0.019013973425598494,-0.008510978741907024,-0.05410295415459478,0.01395163998724404,0.016851474127051912,0.1420916037399226,0.007134980663965491,0.022507063768981553,0.04986413147747778
IL6,-0.02022703998132701,-0.005493448255726506,-0.0026091243499627276,0.00936734359780201,0.03489106472381324,0.03904022620857501,-0.029256365674126452,0.05815947552190221,0.014272315560732718,-0.0516853888300511,-0.053053120890763014,0.11967862846399185,0.05210969752909487,-0.052147945434160896,,-0.015511744141945132,-0.03794525377672122,0.05571184404011558,0.012025527782080792,
CALM1,-0.008712431919243603,0.006841330885995505,0.011338193982686295,0.09869521347802035,0.06294873668465424,0.0151060536230584,-0.13088156298814435,-0.04486833927994089,0.017247328914248312,0.10578536474333182,0.13472758039591567,0.0525259277751447,0.05613076050951676,0.04547892763660433,-0.03647908530436976,0.08308073786990888,-0.08585222698737023,0.07730204239976447,0.014629782280197094,0.059568222367822714
VIP,,0.0034948628169762562,-0.00467441744239167,-0.022654789460717806,,0.02899450171978495,-0.04816524398417179,0.035054913023601225,0.01675325548420627,0.03167769013790462,,,,,,,-0.034796852157659854,0.02982869408067857,-0.012147979365880643,-0.03281415187739262
NMB,-0.09757630734712017,0.012262235111806383,0.009495449095973954,0.07146594341062422,-0.00872288776432585,0.02268778644000943,0.11324457299863272,0.02530419190334379,0.018797185506143933,0.051809638769485473,-0.02497227494620672,0.09424316736104905,0.08289550044978272,0.08951935474549245,0.009825943774190611,0.034734407851053965,0.004569652501870259,0.10838498975762974,0.07247594401963231,-0.04566933861354837
CCL26,-0.0021983240729447962,-0.009607226236224162,0.07298717519639066,0.017123329073198135,0.10300905960811448,-0.008471789565048632,-0.02626608073535658,0.014082122655584325,,-0.04692677782159076,0.1273739212836163,0.18586834575140768,-0.005491004045305802,0.014583671382439862,0.02558751615530084,-0.02298030971695297,,-0.004358621937719402,0.001806390539914462,
FBLN1,0.06130207666117035,0.04002582847898822,-0.02663656221701649,0.06557876008245887,-0.05931683338365254,-0.002698796973612302,0.019988058932857322,-0.01348319009202497,-0.018807569613777456,0.07837112228569443,0.057079944797404435,-0.0074528746882732465,0.0445999997804679,0.031495815840053884,0.017558146825738218,-0.05101152239081794,0.033297147204348364,-0.0554098794652101,-0.031644166453181265,-0.05274840833550461
SAA1,0.03841967194071394,0.00610165980695274,0.03728913817021103,,0.02144817201408581,0.028394511766933715,,-0.02675059888656291,-0.010353023623088872,-0.05524839626700928,-0.015873876563963614,0.07610012357796676,-0.10439685940224327,-0.009557303994817724,0.02582340064888755,-0.05018435855770003,,0.09999028336773293,-0.05821240769919041,
MICB,0.04600788660708801,-0.06870514839066792,0.03686669739165842,0.08087544947630454,0.13737387233583412,-0.02194953417732106,0.12461289453078159,-0.007021192229265748,0.01313614411161879,0.1130129960541129,-0.023397452513142136,-0.015518439035587432,0.00564050361554459,0.06852894518353865,0.0494208089731982,-0.04205946821323079,,0.09590792711331178,0.012011875069614859,-0.03572618358211452
MMP13,,,0.03201475391132259,,,,0.04973086948420255,,,0.09294113650689681,,-0.02850929538676792,,,,,,0.14767796248218826,,
F13A1,-0.023157371620703623,0.03274781645267918,0.002712471059589354,0.08577087709506281,0.06695487682911773,0.008175172887262877,0.08914041854951182,-0.007506275158986315,0.0011439740142283664,-0.058088746721533656,0.013532298449009791,,-0.09508605061096918,0.015760372438282124,0.05508309774998225,-0.018283992281247607,,0.03946862077600937,0.008849341611206402,-0.02965518328337236
CXCL11,-0.024992768051275965,0.03801352979471324,-0.0001528060713555444,0.0297233402842442,,-0.020484247812349365,-0.029523443533602003,-0.012696991760903019,-0.040630203985996136,,0.02369592892892315,0.18427871377078356,,,,,,-0.021114588424388427,0.037811679648121516,
COL5A2,-0.031152269208536896,0.036948599160609885,0.026347913885347976,0.021663097880164142,-0.024928492180796007,-0.0011439179211983114,0.12160520770286161,0.0021076586868528434,-0.020040905848585103,0.04781449878268758,-0.006246320348453056,-0.008997695200060893,0.03769599635536134,0.0418756633112541,0.05347102261231674,-0.03412674348195064,0.06710601876813227,0.010765504584763642,-0.020769020205413286,0.006728308788621634
EFNA5,-0.04854562615370387,0.03222009277057096,-0.02613405795507815,0.04479325208041603,0.07906419125266469,0.005706466392795699,-0.03921103628844478,-0.008451872978635913,-0.006570858669940159,0.046388741798038216,-0.04612225117579081,0.013961748473159749,-0.014086263795181953,-0.05918549463367274,0.01866886400828206,0.07206865442474636,-0.004690377504946709,0.04044571947458165,0.04325280513182422,0.03399348105284716
AREG,,0.0946171473148068,0.011467494819009315,-0.04755732098992442,0.05140135219595215,0.07901963877457978,,0.034295747396595626,0.09664701518774454,,,,0.08003883454693857,0.0923840173420757,0.03440851532108601,0.03731528324520343,0.027852972437463513,-0.004567423983185753,0.008475476227213535,
EDIL3,-0.005755438343513233,-0.009854284993382006,0.035611840781085265,-0.03195943464987505,0.03205167041795284,0.0073113350064256425,-0.04188788379023692,-0.014776983827615416,0.040017524303910465,-0.03065326945514037,0.07321448907127054,-0.01962293795194607,-0.0034855212281858683,0.1079445007382268,-0.10808558913722456,-0.009742175170960831,0.02281346294825632,-0.013041477614810833,0.03848906422103395,-0.04018283069125801
CD86,-0.0005126081457186288,0.010533811222446033,0.012056936112214959,-0.006965655397972823,-0.009286310169380346,0.08867045193724388,0.01657580806013119,-0.0439102371411245,0.007274978660886001,0.07458913687500929,-0.049156032599775155,0.14373829950887507,0.0068385005748643,0.06617935122389511,0.04214588102958191,0.01493005715518159,0.023494798728184524,0.019548044621163257,0.0399863943438749,-0.026220608067592948
AHSG,,,,,,-0.030960971295062825,,,,0.011580142505165765,0.0948735444833715,,,0.07636654287757401,,,,,,
WNT9B,,0.06655524480438232,,,,,,0.03569713215519185,,,,,,,,,,,,
HRAS,-0.004147485245861074,0.042119104819828515,-0.013701021037145695,-0.01472865100141395,-0.04216461267430376,-0.05926579379268853,0.04227540259136556,0.0012023508921293062,0.02016843149181227,-0.02295692623652827,-0.05624897517274805,-0.044439412700359615,-0.07242782362138649,-0.03493799231539528,-0.008771583904885066,-0.01093342192864717,-0.035959440151413176,0.07743546155330336,0.05693409556968204,0.02826839279901164
C1QTNF5,-0.024943424518587748,,,,,,,,,,-0.09046608782507129,-0.014498614083533496,-0.03150094476589984,0.004273965719852573,0.09373934764621732,-0.013994511320826639,0.1289138079370782,0.021109199722968118,0.10873404666571426,
RLN1,-0.015360979183027857,,-0.026994033235566275,,,,,,,,-0.033112730144249584,,-0.004712781194852554,0.05131084036759439,0.05228120527924693,,,-0.008890738507893757,,
COL4A1,0.06707419115248064,-0.004144394375553851,0.007600710714523122,-0.007325987890736965,-0.0032578632157563643,-0.05099124537502822,0.07350682850981587,0.033383903890288606,0.006132099547561467,0.04274759915355204,0.09012706800927979,0.09986940392188166,0.0661532027832734,0.022337234775173073,0.08849486854602254,-0.04262146629978585,0.06616254940982948,0.02427653129319682,0.03376997811825251,-0.02916884213998273
CCL3,-0.007007751453408168,0.024313578076429646,0.0012391354353303925,-0.006846397513990296,0.023286965254289114,-0.012282570766163492,-0.01743544769755615,-0.0046485944257539,0.0394794350572161,-0.06993620063681456,-0.013348388833952732,0.05733057600046204,-0.014707877113241858,-0.027562915725392285,0.061367754928012275,0.05427315047468622,0.023409216519375345,-0.003961914048178287,0.017815852869300222,0.15514295076379966
BGN,0.03606529731078411,0.019974391478120045,0.0001385936439779384,-0.05853683868289875,-0.011859834396683913,-0.02897084198879501,0.08033315639679324,-0.06320528730137141,-0.002548866617522488,-0.023416854343860916,0.12653935388277654,0.06640876156383588,-0.04311094930199351,-0.00750205861199706,0.0559520982872771,-0.07848727646739156,0.009954861153592964,0.02246398725920509,-0.006128692919242345,0.0019384118500453294
RETN,,,-0.050834295139685154,-0.002385338192696585,0.0036139504577676024,0.0038932768698750823,,,-0.038441585435557916,0.05772311189233479,0.08071031003618771,-0.03580120754787283,0.008238769311631894,-0.017518353590480595,,-0.029878417382646606,,-0.002919666239812028,0.06659578642266478,
S100A9,0.0930859116015635,0.04499074010965579,-0.00013718603901312343,0.008613571312485394,0.0305812950976992,0.028457660187739882,0.009294942707321441,-0.010387413567433895,0.006137684983221409,-0.0071044165516772825,0.013326101857019322,0.06686692978280522,-0.12136545285108696,0.04335086083359777,0.0009864691047929012,-0.00417247243206741,-0.007741361054611369,-0.002570136322486014,-0.053978983417204585,-0.019928409340990435
HCRT,-0.010088679253129854,-0.01646333780175105,,0.029461970946018625,-0.044986222507560104,-0.021080667962658572,0.05641221552940973,-0.047212204641571935,-0.06913905983246298,0.01737802372173496,-0.028988400090876394,0.08213069072955459,0.026199589452815798,0.05336309305614182,0.019621066478691836,0.014386777676952938,0.007133108750609938,0.0207945001674845,0.02848209624327619,-0.045801304189543125
FADD,0.023735886272781014,0.014549182038407549,0.006762576567124759,0.024004346561324757,-0.0376161180977723,0.032130616893564716,0.03758754269004313,0.05345042622102053,0.03150723050613696,0.07447556120813992,-0.0024070450804534846,-0.003909523590835042,0.042136893068146504,0.009613862334067186,0.018425017975513568,0.04157559261971637,0.049081806036364514,0.04936892548897717,0.009312625173420788,0.043752911453198116
ACTR2,-0.02686048168541894,0.04394578820460199,0.009196469611876437,-0.0413598111784162,0.0039677462349655334,0.0037037381326626923,0.012181017391883623,0.008436839871065464,-0.10440083894984709,-0.025296844689827933,0.052209671985179,-0.03154794784834155,-0.08024318571119958,-0.038292419091922304,-0.04372996782513943,0.0018020702101747056,0.041051173757908274,-0.06362244787288834,0.026989339588377948,0.1367877543618298
BMP2,0.012832841403238425,0.04828060595290432,0.02157796538084286,0.025453979973754044,0.04348445476038861,-0.004102229429889201,0.06164097468786058,-0.02912372231222877,0.05245810932745258,0.043408233249542384,0.09196153692413984,-0.01951871968934337,0.08431805869447064,0.06019775631383856,0.051371451691916106,-0.04125515974795493,-0.06623768041193444,0.0797817335452925,0.033140328964034536,0.0528665706621883
PDYN,,0.008568158771433588,0.0634636615253975,0.000641355100001617,0.03961511167322589,0.05626923501522017,-0.045821628795856065,0.029296843940165636,-0.07135509957993916,,,,-0.022931082367436142,0.039318783610241936,,-0.0033311327911507444,0.06701308935011255,,0.062249130402135984,0.1787918444836894
CD55,0.03329323683624428,0.021229904270229243,0.021324766794974907,-0.0379016410875884,0.005383321179306311,0.0009242320242844609,-0.0197995534879893,-0.0004047861695415503,-0.011944089898731159,-0.008900403556287328,-0.025430723999181604,0.04592360067304119,0.06230751488348225,0.0580811564219166,-0.02372233285841819,-0.041294247291798286,0.020233598057581657,0.05778617854481459,0.025197979967507413,0.007941530385264458
OSTN,,,,,-0.04876344035397701,-0.03368169962366307,,-0.009278969928031788,,,,,,,-0.03964733063392746,,,,0.023905579667661513,
PDX1,,,,,,,0.12602237729380852,0.018133178201349957,,,,,0.06820710794506715,0.06689128687433978,,-0.018409001470241246,,,,
CD6,0.013804381000457947,,0.015601193143924556,-0.0117299414798685,,-0.02480065578588328,0.04721472537524903,0.04240592772826386,-0.02463304841030452,0.012524818586958142,-0.019684768441892448,-0.019338507333821628,0.02464045204181952,,0.05588696605018895,-0.03330099910563772,,0.037970737506465624,0.030628944927115244,
IL16,0.005343134577177849,0.014661077958062044,-0.017154554923171368,0.009713265401834693,0.032805385190092705,-0.01099977291124015,0.00042135805994157496,0.012417679239384584,0.017812184343213036,-0.009961223818395858,0.026791109261211286,-0.019609967663662634,0.027244114523192326,-0.018220115690760853,-0.012684866962234725,0.008082559395165249,,0.03757135239182411,-0.01632249225942844,-0.06173181926051759
LAMA5,0.013729960162309804,0.0033129227604645844,-0.030316356086596316,-0.012518951887279679,-0.003879040445244848,0.0021760083403145492,0.01108196480765291,0.056118179929625776,-0.013114105054083327,0.062110693364408,-0.036047412553430254,0.04277995112493009,-0.004958382214498227,-0.022776780601131055,0.04392946000745575,-0.08494972822273293,0.11154568622038696,0.023055759566665467,0.039008289745399244,0.10623482733952741
RGMB,-0.005213554328488307,0.03196056178099799,0.07904265664667187,0.01951674161498916,-0.10642076700789455,0.0025589991968504766,0.1251514210182583,-0.043120742094903936,-0.04409330384774335,0.01257241814441954,0.0009079548651642837,-0.03951871875432181,0.030603174700011622,0.011543734161325687,0.030183975623352836,-0.010885602716994368,0.016998944166322322,0.048238538659521685,0.11058120803021959,0.006592627346784336
INSL5,-0.014908862824231902,,,,,0.03311825595684485,,0.03189273203475484,,0.12914744684511661,,0.04155558758723179,,,,,,-0.014651659347031134,,
IL12A,0.038972664580913446,0.019280102805013147,0.028521770999363177,0.06138859877285081,,0.01268732268407732,-0.020327843700155966,-0.01296612280674442,-0.04063022633203078,0.10228421944751001,0.053475951956378005,-0.042631014398417516,0.011628429630519726,-0.008435162092395001,0.10542353556460836,0.07408582811300764,0.0918574861957467,0.06540018653950554,0.07489195299386055,-0.052332959412898665
S100A8,0.10020086166227529,0.004777305380575448,0.010967750209449139,0.00528404044193945,0.059522925573271344,0.04617264467203283,0.12953929197452774,0.024465087075217454,0.03847539931683813,-0.020573720078545035,0.04606017991569476,0.03818321000263908,-0.03793540049624836,0.06597105848173819,-0.014987221308378079,-0.06450200630151728,-0.008943948604681064,0.08041563221589136,-0.023634656254684083,-0.028740353305457204
TAC3,,-0.046448811353302775,0.02169583901813798,-0.01690168680137017,-0.04143308489055986,0.023995370289975348,-0.02996045124013955,-0.014010348097505973,0.03017227490288774,,,,0.0865043537702794,-0.03281602751210599,,-0.04543121679285849,-0.05209963565233367,-0.003444972605590648,-0.023249047821151614,-0.04346146708510087
TAC4,,,0.08808940162370273,,0.06392273817568396,,0.06366495195671636,,,,,0.021542487680612694,,,,,,,,
MFAP5,-0.023614709323677232,,-0.03983670011917387,0.0015314790767661241,,,,,-0.037213021682249915,-0.0421176633805487,,-0.006135805235811266,0.04937364334294001,0.020816692881459663,0.0014342236301656181,0.03827277141262198,0.10356285633721254,0.02428461566433632,-0.007346996801282725,
CXCL16,-0.007280848201033709,0.009379415050199806,-0.02232377560330284,0.03325424777656561,-0.02671051637258842,-0.004195298740078562,0.06404246101593901,0.0010349853763521207,0.014624068113001851,-0.0249986598638722,-0.11241245775994356,0.11502633435337171,0.05349631340455804,0.002528180293277529,0.020252271544079832,0.0007682483237697607,0.04025571439516291,-0.02256147650092649,-0.026296848131235263,-0.032971810832744725
AGRN,-0.007183450239976335,-0.032828320850984374,0.04501048946760933,-0.038214358906892024,-0.02334616896686471,0.0048492921799352,0.10188699551357723,-0.01103919074406459,0.03666262957698417,0.0173951716470677,0.13228783493773802,0.05749149005046094,0.11213841792845036,0.02501122191458195,0.03159595127320377,-0.05715564338172114,0.05411894369618836,0.05425109310989352,0.05456464942934481,0.04890671494776788
COL4A6,-0.02057077601721089,0.00869243485814535,-0.01877759721898432,0.06979441634169989,0.05368111935381602,0.009524289546960248,,-0.005168628339218196,,0.005203701495345282,-0.023006025161246457,0.004459038774223257,0.10670588671376373,0.09450913414818134,0.035091887910400195,0.04337816107466093,0.06043814642153431,0.05379068490484835,0.10485093268140094,
FST,,-0.0382401334177424,0.06490837048418792,0.032299410413893025,-0.0026191106901346586,-0.04591749553850874,0.02703725439814179,-0.005208419989849659,-0.010471011863588552,0.06874922859651644,-0.023982503701517173,0.018810281566029853,-0.004444933657285112,-0.021822525404259677,0.04726500569135048,-0.01541732006803128,-0.011521424861322564,0.11360697113672671,0.012845743067421112,
MEGF10,-0.01425295839275014,-0.040888445162129985,-0.025450871062425117,-0.03091802839412871,0.054066204867766796,-0.03048119792647399,0.04471796314514764,0.0032036671274264863,0.037531132727562776,-0.06859052354511372,-0.04124492550819785,0.017569734819552416,0.1656956694269681,0.0748532292683378,-0.07587279801499561,-0.02370759463806885,-0.03264904850907995,0.021371565443186913,0.06652834424438159,0.04960842147100276
C1QB,0.036066157080482976,0.009759801471931753,0.017909041994030834,0.022043493374541492,-0.002582072482809423,-0.02226176336465814,0.04119599299810905,-0.049785364819626206,0.003711244920043187,0.0032883544628437935,0.008547881447626877,0.11521817002798619,0.017485956272346368,0.07375872518094692,0.02925804503287272,0.018605017560805275,0.062117952900465595,0.05052923263030298,-0.00108676564882403,-0.014712390886726939
HLA-B,-0.032936033426702704,-0.02207894942879072,0.023722012460829986,0.014689868626156677,0.004819847050921225,-0.00018901796402170365,-0.02545748141425933,-0.03992719769990651,-0.016346789569937906,0.0568595460031053,-0.12493353672126721,0.1178327080689238,-0.05853948242595039,-0.043901000358514214,0.06811110670553787,-0.07430856977149326,0.12260028179149018,-0.004256012908449593,0.010303344186231475,-0.03659071250152602
PDGFA,-0.014848236357185844,0.01203831390288494,0.01567571035444523,0.014252670528606402,0.06550151310624323,-0.018680448971585183,0.05192665684418423,-0.02509650253402402,0.03023868267298443,-0.0984431170283867,0.14428705976030748,0.07508218156593578,-0.08281638835462536,0.009692977224862703,-0.018542851045783307,0.03114129724379505,0.06026605778841565,0.05336396640229165,-0.041653898651124815,-0.0014827842240111584
LAMA3,,-0.06034222024226846,-0.02038560898281246,0.07956655511656657,-0.05106772400279786,0.002868627877018558,0.01640714762590333,0.018184027302452624,-0.05841366898275857,,,-0.0442375117591507,,0.043302399844753654,0.03782044412530264,0.015376608134090647,,0.08488287197949249,0.03689826510507348,
DKK1,-0.015360983010580651,,-0.03641479575048753,,,0.05119031878041623,-0.02626608073535658,0.01597315318418097,-0.007612130192138095,0.016755512140493253,-0.04211087538283091,-0.040818083129374925,0.051235150531826874,0.043100666163471454,0.008504614343306564,-0.07526013274540147,,0.0076792239916959664,0.004581000473294062,-0.030310499136504656
INHBA,-0.019162812530222787,0.027601020716566674,-0.046073182276880544,0.010225677454190514,0.004907992499391011,0.06172387830414393,0.019562145603250203,0.00127406774371279,-0.003606014910488723,0.10206951868780295,0.1312230780217366,0.10537855154533084,0.023322718274355097,-0.014054661888428233,0.002487604886980311,-0.032251076174490696,0.0998267393024928,-0.04031399457178958,0.002730773459435313,-0.06538378312506178
LEP,,,,,,,,,,,,,,,,,,0.015539229122223244,,
IL7,-0.022848102542983056,-0.012335927954215042,-0.005532953140913112,-0.028406367868256392,,0.08122962080405867,,-0.017905041814348335,-0.016962884151496598,-0.04327222609888927,,0.09149725886467658,0.03141152699418879,0.022076000817375877,0.009006351265410191,-0.020722749662534522,,-0.011061932614579367,0.04431356147454799,
FABP5,0.04530780806337768,0.006210609093247184,0.09323066104961326,0.005611169025781393,0.048709071495013016,-0.011381048544547145,0.10238714571035501,-0.020063592551657693,0.026845844195389313,0.10245308338748427,0.08872807883762891,0.06817148873657707,0.0027625792687498555,0.10304542261626731,-0.002771853816085637,0.017293125827301324,0.05768940172772468,0.1230208303699835,-0.019769293177781196,0.0016634322825675896
CCL4,0.013925866554449957,0.02015511956970517,0.004306223741460484,0.048707974524369126,0.039035394446329426,-0.023261089754224674,0.03473826665143817,0.015125901293082722,-0.008691708192205955,-0.05704690761742095,-0.004724982729323952,0.040696640777051464,0.049310761762578724,-0.04258995045165398,0.041542620599283764,0.030912261998745066,0.023575786879069794,-0.010663688458328555,-0.003847195279979211,0.1470209807342284
FBN1,0.013957200596824383,0.03712665382426267,-0.02500014695994193,0.0436230073133617,0.01093770173901812,0.018148314713928686,0.061959974564247774,-0.043998797863134625,0.004286204665541084,0.05412841359595203,-0.03335201763870671,0.06464358493847139,0.0062277045628118454,0.05128641887308211,-0.05874893976316969,-0.05713482215878483,0.13201513983226748,0.00013707040656171682,-0.014384501424291167,0.08645923989515814
TCTN1,-0.0861611942624579,-0.04663758364365294,0.0184332055573009,-0.005978981958252701,0.026732725358218128,-0.012378293767708255,0.10165784988407595,-0.039372141961946244,-0.037752477974032556,0.057507705977755126,-0.10707905363045254,-0.0063261768013807744,0.028250813609987217,-0.03343963846178671,-0.02623183700852828,0.01419183813347019,0.05068517828953592,0.019446727066884325,-0.008167371784027407,-0.016760226515001336
NCR3LG1,-0.018233328482380018,,,,,,,,,,,,-0.010735946236855268,-0.030184516077457164,0.02178661454913394,0.022274752654073547,,,0.016988686726996476,
BMP7,-0.038352841430552786,0.03320728516623076,0.03401082653249885,0.014984047087703635,0.028105125027717347,-0.053277643950623094,0.05833182178233288,0.005722467024388908,0.04965240485278127,0.0013650821943391677,0.03003490865589052,-0.09756803962053212,-0.004009900448651184,-0.04015571416591719,0.012686683831685239,-0.047235571086083054,0.03310875614215178,0.07052240832031569,0.0812860317967144,0.10129864310694674
NLGN2,0.013830289298356302,-0.01928534234589727,0.00616802063491886,-0.018565443301372577,-0.05149845247422148,0.007203594972595348,0.0764718314574683,0.024984166149012273,-0.030957135482245768,-0.03654903548188222,-0.04487932563397929,-0.10498263028422326,0.07799528960361687,-0.004278240081260387,-0.0023039451657787054,0.0345940547569922,0.057569864487374084,0.028668273753607428,0.027037944441057227,-0.022886302770786147
CCL25,-0.01490886085600117,,-0.03150766020897036,,,,,,,0.021186451770946163,-0.04540698782176105,,0.09849177949769466,0.0018446714943481503,,0.09324150103252933,,-0.05389372791988579,-0.0075151318616086486,
NPNT,0.03202140767850393,-0.01362893995155828,-0.010863480610397012,5.406607551706644e-05,0.004653139971829314,-0.012084334817544075,-0.056428871657523104,0.011745694853944619,0.015994987813486617,0.009458959700241238,0.042712167319308804,0.05058923887863297,0.005165229564556774,0.09241923343796113,0.07729992627528658,-0.03969115329196118,0.05466518657394608,0.04090511658291267,-0.015203517654636827,0.06896362494295037
KITLG,-0.02138874165070396,0.07909441598471623,-0.017686010182738316,0.042483942145606815,0.050620483323191696,-0.015804741318763856,0.01856150861256038,-0.05631706666895706,-0.03410176237246313,0.05434802783407299,-0.12224387546372179,0.020830619965605115,-0.021628387626821084,0.026490358592691245,0.011569356227238514,0.032409200575447904,-0.015360521739201376,0.036365187866120176,0.018274063821539933,0.02023729568279239
MADCAM1,-0.015360983010580651,0.010158103474514879,0.0614376403312708,-0.04422861775281566,-0.0055341341946918135,0.11762127089010516,-0.029840374596453348,-0.01821009202303103,0.0565351417752026,-0.050201445428256296,0.04165807400914001,0.08527433363633377,-0.018717723697375087,0.00816120207616007,0.0015307824954771503,-0.025411110571586223,,0.050431972936453205,0.027070593645340164,
F12,0.01419140616791611,-0.01964797647227999,-0.005845352019546798,-0.03606676270831912,-0.0281321322820284,0.029190858188485283,-0.054461296720590024,0.029102156338180685,-0.016556144783140648,0.004601449213887541,0.05780702372855403,0.13427799937700466,0.028963586132580488,0.018993839794631404,0.027599255581647292,0.11519662028705834,0.06304025970637632,0.03325082136579582,0.014747887201228119,0.03087589853726752
S100B,-0.05845030115958822,0.011306634553085363,0.04860163131957387,-0.04601284990291269,-0.012947284202697928,-0.04816919376227722,0.002908980829679343,0.029315415770426005,0.054937987788545986,-0.011220613197677759,0.05975985097746714,0.035624687550485735,0.1604283633792726,0.11372366986446727,-0.0790533209515856,-0.01462511966268082,-0.03397225945609374,0.06574867480468284,0.029130592191998397,-0.06781926212730925
IL27,,,0.018271208573200765,,,0.01495233332418657,,-0.029959390447704806,,-0.04093407921956856,0.01125016926789651,,,-0.04569470315421512,,-0.023748381947472984,,0.04343882125043437,-0.05091466605902584,
CD99,-0.020590198849498486,0.0438069815190744,0.05048472012559046,0.02593149283756009,0.1295037888728996,0.03905229480748343,0.09145950733397568,0.017364764957528412,0.019302174032837034,0.12672187106150698,-0.04968129761882116,0.08476069635375044,0.04274386234798592,0.058471040051457396,0.044262956695729765,-0.012928393380355601,0.10659341120429537,0.09840892982546946,0.006477539044699347,0.005892048211534604
