,MGH258,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
LAMB3,-0.04938136437413783,-0.013210209367349422,-0.02018671320401982,0.03919642294333473,0.0053205368964214916,-0.04584528511514502,0.03186810795798551,0.004697712637861993,0.007064110735696765,-0.04212705884359256,0.069746307538579,0.10107329957973464,-0.004988165833905287,-0.03858444451562964,-0.003037071232973577,0.045644552964589004,0.027203123924200788,-0.11262983422444751
LGALS9,0.05122449528613239,0.05911711282935333,0.04868115681070929,-0.022621412098993758,0.022937600531466148,-0.0052911279010299924,0.017085284359919826,0.019491450061695857,0.031894398751468926,0.058040644281248104,-0.003982620754822285,0.07161581716012919,0.07987716292454101,-0.06033566544773335,-0.0502095838644439,-0.054928438581031906,0.007001350265422115,0.16990990917617882
VIM,-0.13985248205077308,-0.001082745293400745,0.02020237951643206,-0.09693414522891945,-0.025364103527200147,-0.001126232128746247,-0.043846911430661904,0.037495127898587825,0.015498458175709532,0.09525758629931212,-0.015835423709692452,0.04150764979130878,-0.013163063483894292,-0.028741381103028468,0.001248248253853452,0.06328975665141219,-0.11917256590620973,-0.011300053165041308
PLAU,-0.009190360188797559,-0.012610200057678442,0.03281913837140988,-0.012212100067888317,0.002828242179195818,-0.073836560162801,-0.01675321170152993,0.006728223176704437,0.005508680432382291,0.014402345770702036,0.09249902659809382,-0.06782482064784842,0.0437846572812184,0.01577935707484768,-0.014265208597272495,0.06222598242536143,-0.03543332407619509,0.16728940258828032
TGFB3,-0.005026897722692592,-0.05005102261389778,-0.024978243760636454,0.036732685465690765,-0.0723078638904188,0.010738668729449686,-0.013018169331875882,-0.0284972582717157,-0.037361693508818426,0.05279330407569021,0.05314502556843143,-0.07128999597638598,0.07102188739067151,-0.020035326048643252,-0.037651862580002554,0.005262680274271528,-0.07742098446200879,0.15157280603130438
APLN,-0.003275802799065816,-0.031256438295887715,0.03525457552537816,-0.03673352967085661,-0.06119175306608074,-0.041009531033653096,-0.02290797382188868,-0.0020983433707913663,-0.03413207275693174,0.06347555828641174,0.0069199318680804025,-0.076295941259261,-0.08069707405850124,0.02284921802758078,0.022167722064706567,0.06639089271490135,0.008880089299211975,0.15576084964353318
SHANK2,-0.004946217585857346,0.015459639545929788,-0.0055722984250073365,0.03264620668707849,0.02422439840141768,-0.051555707276941296,0.024370921505597276,0.024551272475958365,-0.01669665234106134,-0.023374327870258164,,-0.032543371627847456,,-0.012829322278131721,0.028308508173634898,-0.025447509403587053,0.05377440389253476,-0.04860427896481432
LTF,,-0.029398039288707822,,-0.1038241710274792,0.005744365874292079,-0.016341072479894195,0.019957518488123584,-0.04650245256783801,0.04773183996775171,0.0382437957668493,-0.1373205699926822,0.04528136868543374,0.010721819113902156,-0.05000542896011145,0.004806337331623038,0.009530891314193483,-0.06597165672352617,0.1636109657114384
PYY,,,,,,,-0.019053594060616092,,,-0.02238902357037456,,,,,,,-0.02336928168793904,
PENK,0.15659047794059286,0.010491482367794028,-0.012553829099906686,0.04102665163859567,0.038145919059267286,-0.06848139723719623,-0.005499918914391631,0.028189094270848734,0.01820240360040273,-0.022004533443837276,-0.009277600524060656,,,0.06929833279143341,-0.017404801341158755,0.05175414414649389,0.1019733313822098,0.02825038111743036
CTF1,-0.015029050388429948,0.0239291955278691,-0.018686424128020563,-0.02642530089034591,-0.05494516620698734,0.023241860355726295,-0.0020355897621217108,-0.02746367278560898,0.0028484578738293236,-0.007118308847453171,0.034565670179798606,-0.0018513069071812878,0.04563694547696369,0.012069474929881177,0.005642968780309669,-0.009574047764273045,0.00682546627526459,0.02424397737883225
COL3A1,-0.10517213791885408,-0.01713139244550147,-0.04542763120657673,0.024802880160433423,-0.03891600257860953,-0.08435581808006942,-0.015749031411399474,-0.017997177486677975,0.024722721269845316,0.019747451482441163,-0.05509576085662705,-0.09589609120801339,0.11259976173440453,-0.03785978391480686,-0.03629060945010213,0.14936071219633332,-0.04120847327027901,-0.0430414028165293
S100A10,0.13142588170959787,0.007635582472818416,-0.025638320577155864,-0.14359681485497636,-0.004146864516804116,-0.021311378820249752,-0.03198302750905723,0.03352823989626164,0.02520814322446819,0.02595092389100685,-0.03539083338014255,-0.016946652564205106,-0.01326627005155626,0.08762952990061056,0.012533339953143388,0.044598533148492145,-0.06528922068278832,0.04535700842662586
FGF13,-0.030942756093446138,0.02410658961330475,-0.013353625237387158,0.016006534417738298,0.00717959969685929,-0.022005567039017477,-0.034086200412438934,-0.05375296109496202,-0.006568964167359025,-0.056303877409963135,0.06188058306510248,,,-0.04156040645322378,-0.06832335329358205,0.004691700982992111,0.10778545428656179,0.027178160540852515
SEMA4A,-0.033975348179628814,0.02507092723141905,0.02077563191346787,0.03909170347992002,0.01225366082696946,-0.0732234800214247,-0.01848436354834971,-0.04353638085980785,0.02820990340215191,0.023149287200392114,0.03210058285473274,0.002568812407017898,0.08463819269151783,-0.05960011352052556,-0.041152066631912815,-0.030602469715227242,0.006318879996615654,-0.050143859136189836
EFNA4,0.007538275843616352,-0.0029750800564962957,-0.01107602502057393,0.04892764008554696,0.07861426639383105,-0.004443983040410574,-0.03375708354007636,0.028753234930499777,-0.043825907155381476,0.02697076963325166,0.010427850199454535,-0.06709340574507215,0.058630653288308895,-0.0068752266374272255,0.014253144122044153,-0.005714057129842016,0.027919413628213006,0.02432700207292004
HSPA8,-0.02228326072601641,-0.031214369540086898,0.020404072698899905,0.0857907970746153,0.012077128186077587,-0.019289823593559855,0.05385912467035301,0.03213425450347172,-0.041242737954649264,-0.029880109222793657,0.030850527809578157,-0.020524573468076138,0.06125020145578118,-0.04770637263042808,0.03470306307628164,-0.02334147171818946,0.04459951808133873,-0.016585153492551557
NPB,0.008529208692942564,-0.011205448293416775,-0.016247536683515865,,0.04360363467014449,,0.027345897446623524,0.021829718517639818,-0.0160671194228393,-0.02976891037132384,0.14535528538759174,-0.049852182628297215,0.08951240438949377,0.010717141153877159,-0.05680402760626883,-0.02037069836076859,0.00821257865127786,0.06063902032187856
ULBP1,,0.00784334670898392,0.018488591655725133,-0.011667189059689565,-0.0035815274570901033,-0.03387503550401172,0.0007354988582134476,,,-0.024988570545338387,,-0.03622401856856288,,,-0.02279640558959278,,-0.066477494038949,
SEMA3E,0.0006293550895334146,0.016825590859334414,-0.003948571761589258,0.00694907183022848,-0.06055183006864063,0.009809381147094521,-0.04160174574887705,-0.07323874336149357,-0.009273671578069062,0.02349105848988946,0.09118794986121025,0.03798176345436371,-0.03119578909112419,-0.041556167890699616,0.009923457601704906,0.04897008568899193,-0.006733354007015743,-0.032860167532655936
FGF3,,,,,,,,,,,,,,,0.05382259941153301,,,
ADAM9,0.05333908122728084,0.04591832698545549,0.0003858904589082908,-0.06638153737168671,-0.03579731070177348,0.009354727990567253,-0.04647737202855529,0.021929253178401643,0.015967786684162297,0.06456024527358177,0.09695562236924964,0.08998841367009659,0.08353863733196198,-0.04580055285328741,-0.08253539002378539,0.06126394422028138,-0.08229256055487398,0.05044003273322705
ASIP,-0.004832945674596535,,,-0.018415584707813702,,,0.03233413270950796,0.005427692148267671,0.033887523500804165,0.053161099843800706,0.048298222998969124,0.07645777868701219,0.046870007734988,0.12963112614067293,-0.018944229220981355,-0.05945575638326896,-0.012050002173700733,
IBSP,,-0.019099334730967886,,-0.017066378680252754,-0.05081541889828575,-0.018354047477150224,,,0.0076842185835668065,0.014713771168078371,0.056305565624661616,-0.050270940587347344,-0.018881422298024236,-0.0467710623207862,0.010405694933745565,,-0.07465804960965276,
MMP12,,-0.011381071804007612,,,,,,,,,,,,,0.01820180903798242,,,
FAT4,-0.003286450350852511,0.031144623707686638,-0.04251042636441048,0.030910246969272713,-0.03780131085390771,0.03465018302722736,0.022833669915386264,0.011213137431338789,-0.02102390497396593,0.07579343467604617,-0.004502132215892951,-0.04914352695443792,0.07208386492314829,0.056093312273295594,-0.01088356968376624,-0.009706664593821277,-0.008510033154378293,-0.05457289938856429
MDK,0.015125927419686932,-0.015062840448175654,-0.005477245263472334,0.09674280604305435,-0.06553248550510608,-0.02680079849057474,-0.02775019084516573,0.043529109782005915,0.02292830378136667,0.05008100246807975,0.1017945368394128,0.0017922260818592714,0.016565158240492327,-0.047631342786011055,-0.006580081722833571,0.07320829057304806,-0.0929839377832896,0.02408671193708258
BMP5,,,,,,,,,,,-0.02836866953961956,,,,-0.03869856156892114,,0.00632854189079472,
CAMP,,,-0.013790709300216447,-0.018038755640963137,,,,,,,,,,,-0.01790820876960466,,-0.03208179935171357,
HSPA1A,0.012283280544184363,-0.010499116439182011,-0.05334509155002488,-0.029606107253414875,-0.032196476547251475,0.047834255127205585,0.045523349827173036,0.0044333782227054955,0.051588671405028236,0.01060251376055781,-0.022627000329910846,0.04555710978780338,-0.039095191387959256,0.018736596804337147,0.007099021705273791,0.02590308726724245,0.03974905133892594,0.06954900457449903
SOST,,0.0202808957559028,,,,,,,,0.017245170650323355,,,,,,,,
SEMA3F,-0.04180256733276275,-0.07086759004209416,-0.01464251958776501,-0.004708027494902636,-0.0006800244844721619,-0.04865787318661404,-0.04817572639857387,-0.02605839989062346,-0.004951107353738263,0.015317629505639597,-0.001731068908968404,-0.06403353159691154,0.07439918532762127,-0.00634485224642021,-0.03318947985313392,,-0.035082722277529774,
ARF6,-0.007378712579617461,0.0006513024610971623,-0.00561760630227298,-0.0010909999694911129,-0.02324005709471286,0.04337144226924183,-0.010220595638761336,0.014771690824305706,0.014711004381999583,0.04327362086477822,-0.05693511141646688,-0.02965671932660083,-0.04081234567844971,0.02290715046758352,0.02975916161824245,0.10311824144425043,-0.018790663351938127,0.05562003696331983
IL6,-0.02739309763152897,0.02388421231284936,0.05343178457626568,-0.04430681374123888,-0.018923612570338495,-0.03216879871726767,0.030898770347678527,,0.07771916825470819,-0.010700947893266933,0.01121269771549927,-0.03745121642128069,,,-0.01921052640090849,-0.022927912513779538,-0.06841719384764061,
CALM1,-0.06231787931639135,-0.021045010601144085,0.03612319940719405,0.12301855322690258,0.05442605050619634,-0.018867798304682763,-0.011541841636760057,-0.012687679376686882,-0.034986008170243596,-0.04487709591751928,-0.0065270865713791554,-0.04367494477603745,0.09639616620524222,-0.018289648704223452,0.003965021891378578,-0.10411867272262641,0.06266171248460986,0.04522152610829216
VIP,,0.0499527602918425,0.012865434050573646,0.04499976326026157,0.05212136023660921,0.004871586727332324,0.07483479942609213,-0.016902241301878333,-0.022738144745491493,-0.03983546844406229,0.0600657641237517,,,,,-0.0680663114368914,-0.015008227492680831,0.06008192351291763
NMB,-0.02610135774402618,0.021848115147697782,-0.01251154284800086,0.05284003725191995,-0.005930028410809756,-0.0017603474878665987,-0.038478737191072296,-0.007983088476425666,0.020055380116220375,0.0365818613189146,0.08989470469893705,0.0810659025713522,-0.00611541929093173,0.03485804606606624,0.059835991384107376,0.04281511566956894,-0.030004392550559127,0.09444614522297139
CCL26,-0.031152794462549108,-0.017684367851317932,0.07415878723227884,0.10594805714053622,-0.02575150253700192,-0.004889669448144389,-0.014148201440904942,,,0.022423519123541614,-0.015462538645292753,0.024954668098671355,-0.04859631904236855,-0.057812361459318264,0.012248132195079345,,0.006373699294629345,
FBLN1,-0.02682434068674538,-0.038100244219048625,-0.0002928542045317133,0.05531985097776193,0.049822978015286484,-0.08139962792011668,-0.014981764162786557,0.02168765781588786,0.02659437525279672,-0.021772997248554977,0.029778075733886068,-0.08140073024491992,0.09600185087442004,-0.016236183542711523,-0.048583711328739634,-0.010405308606732349,0.012020655752859296,-0.02884640161425525
SAA1,-0.02282493569158752,0.04788922693009166,,-0.05385810007147749,,-0.04472598994720966,0.06556890837775511,-0.019662176756051808,-0.014093224379070252,,0.06017436136798959,0.08385427097912869,0.08975199684140522,-0.011133345382381471,0.02106069249243962,,-0.0029089047139742212,
MICB,0.003864991643636474,-0.025585776613626522,-0.016503335196686134,0.00742494918569471,0.012570697444409425,-0.032550849834292045,-0.04240329481322413,-0.00043045899662673523,-0.012876318634001788,0.03151705865206987,0.016654650037319543,0.07718501351611129,-0.05232699195291588,0.07748419168264428,0.021955517464322383,,0.06199506308482898,0.05990913377550197
MMP13,,-0.013466167651326457,,,-0.00872379179358088,,,,,-0.021336566523578314,0.011284149906208595,,0.022266686743713165,,,,,
F13A1,-0.03136159034051187,0.052728051788164004,-0.020189363026496605,-0.04084796565834454,0.03358380515316682,-0.056373819075626684,-0.03888931729354376,-0.05633045235424697,-0.004220983273866695,0.02559243366788593,-0.017875963201896578,0.04472025947777317,-0.07534233138442831,-0.012591303699647775,-0.00728305743964449,,-0.13560855706930577,-0.09450661734993862
CXCL11,-0.02836567908563397,-0.0029875739820882075,-0.003149856860276972,0.02830504106778946,-0.007869134373688455,-0.012118668447832373,0.078372345359215,0.05613002776821968,-0.019634980147629367,-0.02619639470457915,,-0.054167474506505685,,,,,0.08169750463548409,
COL5A2,-0.0780405468422102,-0.04820895178297908,-0.009352971658055768,-0.0745456344261498,0.03863470546128442,-0.017084123364891565,-0.04490724813765788,-0.033992781839117456,0.024012624149892695,0.0533519387517386,0.00107794998822978,-0.04034919851465168,0.04109251810606427,-0.04911237470928805,-0.002173324371406777,0.028549880861965336,-0.09386697565556996,0.10574896202002647
EFNA5,-0.011753452339335328,-0.035961199688904315,-0.0026727214856737537,0.15439147527866143,-0.06640965713997529,-0.029084398260735583,-0.04030315681722403,0.03514458948703626,-0.023344527862147867,-0.019848686696160415,-0.040075699333147315,-0.02444012102820726,0.02596463248786224,-0.0399173793741148,0.07813498981487631,0.06758572437237025,0.02606201803371318,-0.020208824803875983
AREG,,-0.0324894769139343,0.1045549351449786,-0.04339548183042738,,-0.03341257461139931,-0.01762070808488064,,0.0028918488028392094,,,,,-0.01292155836188437,-0.026661925297561662,0.0042458348249738475,0.06002283130898223,
EDIL3,0.17079735591391776,0.09694122807687602,0.07227242380680239,0.0343721862962384,0.04139841671249863,0.11592479006189461,0.023941637304519318,-0.03620666417823134,0.057131424354721266,0.003575253675458582,-0.08435902429439189,-0.01888965563069349,0.055271924205668614,0.06997329817508625,0.0004598189549201807,0.026213214731129853,0.06905201411796848,0.11490474217817226
CD86,0.07144928735416683,0.013002394382397385,0.07325035086996484,-0.02572186535047706,-0.036201019373478166,-0.06042201396664115,0.05120818054923241,-0.017795758473151825,0.034760373398600164,0.01533651853528681,-0.027847346138637284,-0.08091510536470366,-0.050402930972786975,-0.07149688959158024,0.02707601754358347,-0.0635627487389765,-0.015683077842830562,-0.0034685939016574027
AHSG,,,,-0.0012497615417979674,,,,,,,-0.06515227523645509,0.04086652091746247,,,,,,
WNT9B,,,,,,,-0.016771985450327577,-0.01159567402007695,,,,,,,,,,
HRAS,0.037402832200205155,-0.02386668183658361,0.023944743779635718,0.04276729356823582,0.004119315116565325,-0.015250452354751889,-0.019762326267570626,-0.00854353204171315,0.09639525609695979,0.00387675542862564,0.045590398587859585,0.008653296131529922,0.0004755688047938276,0.09106372911652809,0.008954734305293931,-0.04473294330924564,0.0036470544278311445,0.058443647766447504
C1QTNF5,-0.03378040799509611,,,,,,,,,,,0.025411541973172296,-0.007812332962885652,-0.03512460587079591,-0.014355017116534165,-0.0038101440710716296,0.038218699262755944,
RLN1,-0.02080308353891731,-0.011724781985055577,,,,-0.037456548629888654,,-0.003265854332341762,,,,0.055680425937465854,,-0.04910308896972883,,,,
COL4A1,-0.14090712905118175,-0.03592453596752103,-0.004248389099373895,0.011716669459453382,-0.03952624065922278,-0.07550697552819106,-0.06322547262360405,0.02469566276216209,-0.007452873858661652,0.08851993489758285,-0.010713276439845801,-0.05664570079606593,0.10332332837118607,-0.03647037906172011,3.479516926483304e-05,-0.016822133972100188,-0.011194452147438099,0.0041631417713621655
CCL3,0.08723392747918556,-0.03591312494001515,0.03440456747683622,-0.08060969101691498,0.01177160484816663,0.008565418668207002,0.027423463159258175,-0.042744643963260276,0.042766113091244555,0.04216531254842341,0.006515412005097793,0.053928081369402844,0.030504271861861162,0.014041904538052607,0.0031461071761539373,-0.024292395794383196,0.057115248770730154,0.08986519258685717
BGN,-0.08222072792573128,-0.045321061648511685,-0.012803824361262017,-0.02413987939407532,-0.003795330883840845,-0.0487078056307538,0.03050604673402345,0.03745040893033622,0.017003745802297764,0.03934527806345075,-0.011634278639826183,-0.06435383815513882,0.058527496347172275,0.015310979317704632,-0.030977780562670684,0.07783242128977551,-0.045737058490413124,-0.007455407177344216
RETN,,-0.015803933833801385,-0.01358424779782725,-0.02197291996331962,,,,0.08045609163267786,-0.0003520958314743532,,0.06273718178928972,-0.02476214870468164,,,-0.015385676300094481,,-0.03156887158368616,
S100A9,0.08072039293073792,0.03993152880721346,0.09121898330354253,-0.09614421399312764,0.05151960618416182,-0.11077414209026741,-0.02653847177092892,-0.025564704626152103,0.03204991386902064,0.03533343533502823,0.0561430411229993,0.01156777288106055,0.007790478339350904,0.0010985416116848004,-0.01176428272057674,-0.1004142565748291,-0.04877884562467336,-0.049096061484443336
HCRT,-0.05747855751078883,,-0.023275683899786397,0.03725181068118973,-0.010667954347694056,-0.027925060299914498,-0.02010324482489927,-0.022971814480603404,-0.034709357181091076,0.05223909215625113,-0.04357375674502856,0.03331296196065032,-0.023540254435953967,-0.06555433867327226,-0.034054125837290554,-0.044733456163882766,0.018113144232656656,0.05370005941266132
FADD,-0.016379348292622123,-0.013675775070571826,0.020044019456305524,-0.06682443166921903,0.026118265937801505,-0.023797803820058215,0.005148301509265911,-0.01641434943183603,-0.02450692484195054,0.013393357763009603,0.03761537673183553,-0.025893731600716396,0.05543529123542112,0.04620997959833814,-0.01826601405566791,-0.04104785624541265,0.04772642483501281,0.03323785689266191
ACTR2,0.03155567180378208,-0.018593808720907514,0.005848870245156558,-0.039914826337865084,0.02041119925817092,-0.022926331639208986,0.011429994003724811,-0.07538690467443432,0.027086904654591286,-0.019129395382483042,-0.1321644661666654,-0.011992476448069516,0.05625258145401796,-0.06477616796910203,0.006980810851416992,-0.017404718744254394,-0.012751233968035087,0.05990391548786787
BMP2,0.08446702492946417,0.004979363518907097,0.009330607706131162,-0.004626241302420664,-0.0016692984183087698,-0.027991692404789163,-0.004006342291416027,0.08695677939784477,-0.023955562021367057,0.06559555132149425,-0.03677866289436301,-0.08395559091338246,0.01795306354585779,0.023317470331296202,0.0011567744851129131,0.02961902196373336,-0.10325320423597967,0.06467784528140431
PDYN,,0.010474164437469442,-0.019429883417048738,0.1039448733214328,0.04147204251046175,-0.030925829736920533,0.02179283600917042,-0.03591895687404658,0.01685526998190068,-0.01909068721791435,,,,,0.020666529357910003,0.046022362846105745,0.07478763526487413,0.06055883327430966
CD55,-0.0016266326431424697,0.03438993882190638,-0.014867012854343564,0.004542897920782724,0.0339926033964624,-0.011072749719245037,0.020610505097022162,0.009239662523605604,0.004958860226279113,-0.016609903481364447,-0.04168007191170559,-0.036053604010921114,0.04990235309115298,0.11851743749248576,-0.008820546337661394,0.020472124523059295,0.012660916526955623,-0.005510800151317789
OSTN,,,,-0.01393217883449255,,-0.028921815478895874,0.006460627104637341,-0.04108032182949705,,,,,,-0.02168060929312449,,,0.0073137552943698175,
PDX1,,,,,-0.013868339318645957,,-0.021520330610005727,,,,,,,,-0.002889201880510573,,,
CD6,0.060828913587994894,-0.023141769165864672,0.02847929674958453,-0.017525021683971864,0.011578428518638665,-0.03745654774883832,0.041049810800606816,0.022388354319367653,-0.05073741661754155,-0.028192749544609336,-0.046795303618650544,0.03855641265718019,0.062448097480758795,-0.00344005973551365,-0.017148110160836554,,-0.03355035437471203,
IL16,0.01980036600515695,-0.010741892964561132,0.04046218678988566,-0.022344596529993214,0.0773163550606994,0.04092406358434982,-0.004337158525724996,-0.005431427523526399,0.03623753889417514,0.04396516149696986,0.024362062016326413,0.02419456485466797,0.04139669389552593,-0.02421167893714415,0.00844880421473415,,-0.030563801103044234,-0.021922702031158637
LAMA5,-0.08883615715165179,-0.027171193522252658,-0.004410035441425556,-0.036604749436712686,-0.01925297257084578,-0.05560087326617968,0.03879367035808901,0.058316873432067054,-0.04346456202578638,0.06592556523254275,0.09255153016915398,0.032278507806119995,-0.05137980398142828,-0.07218032571825214,0.05688305518766414,0.006704220704782267,-0.027834576544429404,0.03428742255612121
RGMB,-0.026982550360724195,-0.024697047987710566,0.023897375891481547,-0.017692950221491435,0.034005565773229586,-0.04442887936531135,-0.05196067037357542,0.008363385346270685,0.03227759808436624,0.020154579319912203,0.03141861805412433,0.13044702118890442,0.06282714718646235,0.016250577238019214,-0.03319046595653913,0.0571689409293722,0.022515072726751646,0.014236162234260474
INSL5,-0.02019079090644403,,,-0.01240592943644252,,0.060055728723423414,0.029628382404630563,-0.0074446445352570325,,,0.04849908231454091,,-0.05574826948201573,,,,,
IL12A,0.04366085376422926,-0.04459092161678656,-0.025105699280225015,0.10792901028318269,-0.030185422264316104,-0.06489481460311435,-0.0007384643021938515,-0.032906259256474786,-0.03461608186202352,0.03735316710134768,0.07754015153322373,0.12628986759170768,,-0.047152791954095795,-0.014047671543936092,-0.07902194140936455,-0.012023181273574836,-0.05358568920276925
S100A8,0.13262608047602822,0.04974312600296568,0.03439528362570675,-0.1028517855818812,0.013792143347382487,-0.0734490385108445,0.02300130977469966,-0.013988311490769505,0.016826462756061616,0.010524178991223368,0.024174967817321827,0.008051950317823645,0.07871119643835904,0.002661532836469484,-0.03312548768056545,-0.0456422740567901,-0.10406212020299074,0.021420075404654616
TAC3,,-0.035437802861753014,0.00033184626773711943,0.08249065009755388,-0.04466478091476388,0.00795480142000604,0.04986827499614449,-0.034033337343246865,0.018950067623310717,-0.054616137757905886,,,,,0.009148305857308704,-0.08000913005096436,0.0482447856563924,0.022058187307296535
TAC4,,0.026713368551176935,,,-0.0312058289313984,-0.02687349735798422,,,,,,,-0.03782808809236494,,,,,
MFAP5,-0.031980954140637875,-0.012384878576764525,0.07116596703481835,,,,,0.03755628051940284,0.05839869584784607,,0.008296939715091952,,0.0031458782368614805,0.014535649934030215,-0.03536676879092719,0.14828543717478507,0.005266883602530351,
CXCL16,0.06627942633222708,-7.81363096749823e-06,0.05708533794216082,-0.047862726826230814,0.012805677634821249,0.04615455879580803,-0.015202073615329938,0.021720841054043954,-0.017758031992800294,0.07403688141031613,0.004553150949932832,0.057114114196649246,-0.020771723057999646,-0.07446999529815221,-0.0886982360255312,0.0663741002913625,0.05563241442155444,0.1381137698504129
AGRN,-0.11544731299427866,-0.06298104787472483,-0.03284404457292047,-0.0005835178120847277,0.007293984458331009,-0.031326763561804805,0.021628001789061487,0.012508490700210094,-0.034090642747312834,0.023823387586067515,-0.029618750149120347,-0.1016711868865276,0.09146541961972789,0.0025260200365245828,-0.06546967177602343,-0.011380919032152562,-0.10157195520010943,-0.026972007170364277
COL4A6,0.07788244708391494,0.005640678525281205,-0.038033247815710464,-0.013075290683318344,,0.003028491018500146,-0.02580807382037911,-0.010454651867903663,,0.06529370572883456,0.053373241653646625,0.05615993504628098,0.006634804832153295,-0.058383338756389104,-0.014573391621147031,-0.03474463216934621,0.039660635333886377,
FST,,0.04292179534563517,0.02297231478876816,0.024498014932819705,0.01853916896355268,-0.019480678511444312,-0.009047749059446034,-0.02791858852808291,-0.017485015648891006,,0.12135731824896387,-0.002144643662894764,-0.04614489704183115,0.027163794622764317,-0.03367596450345518,-0.03406403731636227,-0.09329122372514898,
MEGF10,0.0666436103640467,0.008135192328161248,0.0182142558289015,0.026631682143421077,-0.009770800516627997,0.04397468042971936,-0.03716094315476422,-0.011832042316116108,0.02360439940818512,0.07739038512195334,-0.018813653627616448,-0.030807033629888087,0.04282418651190949,-0.03605504029297251,-0.01685851013588667,0.09580506387315808,0.15057575372253695,0.07077190821838408
C1QB,0.08558278982289995,-0.008546091796858543,0.018333942039008212,-0.011407471920547845,0.01002702220487426,-0.04989327914387021,0.037586155065640295,-0.03614207447502873,0.022379135137080043,0.028822126492843124,0.043936338737939125,0.026639936150674646,0.07368707759025671,-0.037218128999458214,-0.0185517775791348,0.11904060298083165,0.04822875281149994,0.02065209449232759
HLA-B,-0.14795454390544988,0.004619818694157488,-0.0014076750817281622,-0.09613342492787535,0.029986504457843587,0.0005880101487187703,0.024139870393971967,-0.016918309381578487,0.0228618961506748,0.05084686268403449,-0.08049653208013557,-0.03385529550990956,0.015055267624232885,-0.00694684505219063,-0.02146110152599711,0.055879724992754315,0.011637259333827237,-0.05267053318669434
PDGFA,-0.056167475755032344,0.036849824668880704,-0.0208330290779422,-0.06276648358351093,0.012353131519974676,-0.024532795717393648,-0.0365308641967867,-0.021858795648229998,0.029724389338781975,0.052733157547050005,-0.019367706063199257,0.009854787784435529,0.036029719287608675,0.057059961948768445,-0.019000569419296676,0.06190376989531665,0.01738773095010605,-0.01256697292301842
LAMA3,,0.012514020601823666,-0.019608107795920364,-0.007123807567184987,0.001095404100937687,-0.06756820765228093,0.002446171796262544,-0.018580805949436195,-0.028334465177269685,0.08323514096940923,,,-0.07428003675687543,0.0031617126256737174,-0.014202119336957288,,-0.03709318860943352,
DKK1,-0.020803088722499658,0.010197546313069114,,-0.04630862806646917,-0.010647630001490074,0.01636165652996212,-0.010438918755267113,0.04279509937515387,0.02781194536186559,,0.041714040333446105,0.09128629645344653,-0.013159558402255283,-0.018013500965231702,-0.004827329626237584,,-0.09263196913290132,-0.0664735050386034
INHBA,-0.025951834525450967,0.023824849593179924,-0.01358424582347882,-0.02172667663016197,0.022843934629338508,-0.013416655489874134,-0.004963949586501767,0.04161312719626301,-0.02510758627768337,-0.006447161067145641,0.014998723608547556,-0.07506632273581211,-0.08014234795382619,0.02574057313123601,-0.026746324361011445,0.05862989985585288,0.029543402560240878,0.028948981984218896
IL7,-0.03094275307869633,-0.029726160229374802,-0.02637721148496224,0.007150600297694181,,-0.00952701785309053,0.01352268509190136,-0.01644623022602563,-0.009040371247069462,0.07269412761553051,0.013022106271788167,,-0.046842914454154144,0.06973705673182781,-0.023786247014625148,,-0.053945295077630344,
FABP5,-0.0487814280248798,0.05900165156362052,-0.04379962844778837,-0.06404607389173718,-0.04955273498265633,-0.028648880108713626,0.0292276996068987,0.012702572706099235,0.038687808045514784,0.030118145501214822,0.18695144726685026,-0.05068348090676789,0.07295716388064308,0.032814095347334545,0.033326254075859194,0.020833321897897775,-0.09592695560289109,0.050149774057439846
CCL4,0.028969416894521198,-0.0027136321248770858,0.0852543480765395,-0.056694004492482734,0.035665572471342326,0.01648790370317855,0.013238545182405356,0.028169053123773317,0.04637419092749012,0.009864940753914492,0.01781286627375521,0.056048013350938494,0.03627656967908838,-0.036897483446223164,0.004331974589357673,-0.022146153934859778,0.01173543967689614,0.18470565467455924
FBN1,0.009737635128777171,-0.06952094054301765,-0.015173522951226977,-0.03144806776909479,0.013529117855484116,0.06964600569865378,0.05559075679979785,-0.017734392770667927,0.06600484831850258,0.004860668645300799,0.012452972463932148,-0.012807490986243704,0.03304015673374065,0.012269241658930093,0.012260408489979082,0.08254428748670144,-0.09275493317755193,-0.01201382162208267
TCTN1,-0.049473156330572046,-0.019498400242816485,0.04322191240576298,-0.07405077621201672,-0.017185354167229033,0.007429205222525645,-0.010672046493736296,0.0685443316211039,0.02928752153536142,0.012155585656696798,0.1056027610088018,-0.0013047587625703337,-0.021259194885756512,0.0007919158370308274,0.02257609457548694,0.03521447478438745,-0.015830616441007948,0.03908478400739022
NCR3LG1,0.051273466341166564,,,,,,,,,,,,,-0.06425286840250588,-0.00169026619372789,,-0.02888430120821762,
