,UKF248,UKF259,UKF269,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
PDGFB,0.016767767269533947,-0.025661774977504367,0.040715045954917935,-0.0408582435134377,0.14075539336556947,-0.012812849561594489,-0.038881629477897854,0.02649595694088121
CLEC2D,0.00013179096943797666,-0.0018776945981273557,0.06854940097178554,0.0986634408832175,0.028849139168631452,0.06763258339739757,0.0756693204536619,-0.037459555563947436
F8,0.027791168587906315,0.027757198471560027,0.10237961339077097,0.04033471708996979,0.07624198357649517,-5.99638842061599e-05,0.025117926173459922,-0.04697972640352611
C3,-0.020602717351042656,-0.038201069002841925,0.07168953938317917,0.05072601107820691,0.07178674809851758,-0.0032267776237303674,0.0008351765599087999,0.015244929883163125
DLK2,-0.011825497867011418,0.021381404253410133,-0.0266767822432421,0.006260101268981304,0.04996119480461962,-0.007343573498212756,0.03622127332019426,0.013311809922559377
TSLP,0.09329189028741806,-0.03214106158166473,0.05207906664879095,-0.02068280346064169,,-0.02816885168925254,0.013721105176793825,-0.0038981536815478235
OSM,0.009829704324603011,-0.014148499805309111,0.03720055131133679,-0.044063013825808975,0.02517596149025571,-0.022843361062382484,0.039066828899858436,-0.03285967341934113
PRND,0.010814385298563687,,-0.019179345780194833,,0.016640437644005912,,,
SLPI,-0.0003332387741483631,0.0022473824423443747,0.09496368562285058,0.07577592097346038,0.08366313390492464,-0.10150034113883942,0.02696411609901843,-0.06850682436362321
AFDN,0.015947140467407018,0.0196535333244129,0.03402753350703843,-0.011417733410692597,0.0654372355643957,0.026328561108476017,-0.014262021787221217,-0.0059635319100321965
KISS1,,0.09009031481014386,,-0.017586110518171313,,0.012580725524451655,0.156076590416152,-0.016830644658650324
ULBP2,0.03353859681286869,-0.021852380791652914,0.0007245765921939624,0.01968620948083361,-0.03919229684263164,0.06439759966031634,0.022732048428093763,0.0050359127271087595
ICAM4,-0.0013254953842918081,-0.016128238321268203,,,,,-0.014614401940484743,
ANGPTL1,0.04259622162682753,0.08822686813946395,0.09720878844238666,0.1874446683819138,0.016459031694508266,0.03275279128442513,0.017768370581140405,0.04405420033899108
LTBP1,0.029385255875886796,0.0772210643725038,0.0819591988816975,0.0364383596839934,0.1028545543434633,-0.015616432215226796,-0.0007164390853628477,0.021196339099932578
NTN4,0.04004121194961117,-0.03561234680665515,-0.024846235700406474,-0.010651682502789838,-0.03759034034051285,0.05535788408075039,0.04070046978301375,-0.0215747271002291
APP,0.04621433959884046,0.036637264486576164,-0.06481954153853306,-0.01991269308011337,0.037340398010863,0.010485943742859489,0.0005249409002190993,-0.005121256959948011
RIMS2,0.00945030229729855,0.07055014112897631,-0.0484121015786934,-0.05590055319898233,-0.027191115797195582,-0.004146354816985019,0.019146279001853075,-0.027406601975780442
WNT7A,-0.010066272857590878,0.0027332295384819186,-0.013900299213552023,-0.027409574355008067,0.038872221646497396,0.06975606583108804,0.002152953020426087,-0.022802732463331914
GAST,,,,,,,-0.01665832406357375,
GPI,-0.017182901608416273,-0.01618740867621134,-0.027716910243541427,-0.014908459452010806,0.008506519704611326,-0.09047196579475413,-0.042323327492278705,-0.04882723544549163
IL1B,-0.016782269533511432,-0.009937534253418848,0.12992837259632742,0.018305961241722835,0.018490517923514475,-0.034364633533526076,-0.03890793003904727,-0.01383591529189115
SFTPA2,,,,-0.014093391402823183,,-0.017275711502274693,-0.01439502310390901,-0.013692346902840602
HAS2,0.0065209602579546465,-0.013214309574517559,0.06291762417263987,0.04948314509228708,0.08458378997874784,-0.0024601719867385734,0.002257189240771076,-0.03451517503060516
IL11,-0.016188912815512418,-0.031136830113044557,-0.029235947243806917,0.04754744349360938,,0.02500453756143269,0.0057255699602856485,-0.0177004514916717
SEMA4B,0.004392538280077111,0.05689687795983947,0.043269466410753854,0.010409570853711792,0.1106124789864991,0.001871657036959794,0.0007653930316708076,-0.025680499774771787
FGF12,-0.006954339696726781,0.027624078490077527,-0.08158707448022748,-0.10805832974092462,0.06674907541572984,0.06979604861973131,0.06090022337452129,0.019287661452673688
CP,-0.021539203087540565,0.03169643624020228,0.07910916825109354,-0.024846579258889088,-0.01369410573935706,-0.07845744278239782,0.02048008042624077,0.006925952514801657
NLGN3,-0.023598531944252474,-0.008578089149283978,0.0893448430035911,0.042141062455052405,0.02314463955591031,0.06949063313843638,0.030371577867390528,0.009375425849682286
GZMB,-0.03018928713352564,0.035712962957596045,,,,-0.007590897917074038,0.05644345531466962,-0.02899650025672717
PROC,0.038064546014616,-0.000795582530485667,0.018073265399065563,0.023934481122676207,0.06917950470782065,-0.024470316625242624,-0.017596861768490363,0.0654246942740364
TNFSF11,-0.019466188146877304,,,,,0.03557946564427581,-0.017596855007462133,
AGT,-0.03933704635245734,0.03806021815557393,0.05440141044275413,0.061840158225034324,-0.00041875769401873714,-0.0712204899806916,0.00525275428946299,-0.06319021849316031
PTHLH,0.057267958047051065,0.0361813423092263,-0.023616512432393145,-0.004695765697422861,0.06516190186424652,0.03017817522278594,-0.01113369113783199,0.010839496937762538
COL1A1,0.03588533002448412,0.03211468714681187,0.05523717327240936,0.03129737580742797,0.07008796701975342,0.007248956086883329,-0.05809731106936059,0.051716458624249576
LAMB2,0.0030339239022547384,-0.01960905549877789,0.058333950559656185,0.027032332308263247,0.1060633955899606,0.006490452893349475,0.03832403432268998,0.06130545048972893
DSC2,0.015326599395988355,-0.03215733642642652,0.024848041900581385,-0.027188865439505182,0.0030551900558474306,-0.020898666371295872,-0.03691810993536113,0.039525873812640236
WNT5B,-0.031541722107985004,0.018042755371624215,0.02737801769113881,-0.03128413753786216,0.04586110861393323,0.05859565800964949,0.10704832406701625,0.10747533817985418
LEFTY1,-0.015631629315535685,0.07110625981962218,0.006957136349394658,0.07360933695870718,-0.0066639159195560575,0.06782610459820808,0.0030612784986275027,0.011713545174818644
FGL1,0.019842045916449794,0.04848579437867286,-0.024260856739326278,-0.016234570108145562,,-0.02397363802454313,0.08320241619781896,0.05650540961687172
CXCL5,-0.019679445168932386,0.01925930331088089,-0.018974949281093115,,,-0.0009439291107611834,0.045856709805947,0.05121990907806007
S100A1,-0.002105093074199816,-0.026279584586398334,-0.05491912180658051,0.008146811968340885,-0.1536062512365718,0.05842005053117666,0.0456748835900333,0.017208292724366133
C4BPA,,0.03396544723351371,,,,,,
NPTX1,-0.013536097571480915,-0.006974283712978163,-0.0449359916075586,-0.0348773422956044,0.1107303477507756,-0.046458177625294965,-0.001461280963087549,0.015761595039433213
TGS1,-0.018095252509637224,0.02748500908877203,0.0341442097857822,-0.008359798194024775,0.08506003335287594,0.042043038847100485,-0.02958018179137965,0.003314372972854514
SST,0.0017551054971824377,0.023647808797573715,-0.04334508515626599,-0.060534566732308795,,0.022308222363469958,-0.023754708206503678,-0.026573368366933577
IL34,-0.00913864632340055,-0.031178344842959005,-0.023358856520457872,-0.031948632702159724,-0.008222667892768857,-0.005706573475744801,0.04572250142866537,0.05377907920517112
DHH,,,,,,0.03805630098756025,-0.020327316530456274,0.08309387252626857
XCL2,-0.005713016502189665,,,,,,,
RSPO1,,,,-0.014984920782987972,,,,
TF,0.02999050506210144,0.0067923316852573435,-0.07379972058107415,0.006902777365559957,-0.08345986179397775,0.0017692294103567343,0.018499932966471816,0.03714635476816292
IL33,0.0023765304553708413,0.01346255871203702,0.037854399418538236,0.003697466311363834,0.04958959161824669,0.06061117680810569,0.038939839610067535,-0.04332624902979236
RBP4,0.06163726997326247,-0.03284076673699652,-0.07003151153494547,-0.029923491364033897,-0.036401405247403054,0.057750927418412756,0.03575707346744639,-0.021668360552857147
CCL19,,,,,-0.02397665095958737,,,
CCL20,0.015280992483847764,0.041080544162376664,0.07051347855454429,-0.014766866819915734,,-0.06278727708406988,0.02208442991783436,-0.024479841181649337
NAMPT,0.02398932740673947,0.030750035311383997,0.031219338994794114,0.02323201922349005,0.1192350830468836,-0.10132165450106095,-0.046541911662471756,-0.03123250285066256
