,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
COL2A1,-0.007116383402300588,-4.2728127145201995e-05,,,-0.014852841889575715,0.006592439259584867,-0.026622454107082166,,,,-0.01142784021732608,,,-0.04147635908830695,-0.02178005432310685,0.019731217118798456,-0.036188611586177484
SHH,,,,-0.017010216235030472,-0.017018922659247718,-2.014848025002905e-05,-0.020928483725504522,-0.057455389374158,0.02697892590924897,,-0.010906647239468539,-0.13566091874007483,,-0.001184166871513699,0.07403309590733698,0.037967627659582684,-0.023373302469686722
PON2,-0.010210228110771095,0.021363257865094815,0.01471329824611388,0.032318493739970526,-0.025486084675169787,-0.029908077983657754,-0.057094957923992766,-0.02950585491556609,0.03451832424638504,-0.07949163728929544,-0.042422827565552795,0.09905230874781387,-0.01906207141522671,0.10391368989098904,0.11739509145099818,-0.044478976542234254,0.044379982635335866
ICAM5,0.22539282886309078,0.0021138846832628295,0.08211321695712306,0.10899314026405227,0.10581388739001826,0.02596445784815014,-0.036640690667524435,0.05399027562953885,-0.04605012733851134,0.03765749007527691,-0.0045420813473443025,,,0.01390246560593707,0.0790927262809183,0.0473589051984555,-0.01659831010212403
HPX,0.06546002562342838,0.04188127721022229,,0.03949211506615378,0.12535966291748418,0.03633665672480697,0.0227100278709792,-0.03942027707218145,-0.01980635687967901,,0.024114494371026616,0.028568776822159175,0.16014278001930027,0.05304799155920202,0.06168109788522575,0.02718277682928525,-0.007325142063934279
SFRP2,-0.003094890141609059,-0.013239275215492384,,0.0705758285312902,,-0.0871772414204033,-0.021247193014227676,-0.014378819370720119,0.0343358108410813,-0.09427897777078917,-0.02139605072536358,-0.008400506681588836,,0.016425575581434565,0.020968821585780773,0.061345931395669774,-0.0006837685627421859
CFC1,,,,,,0.12172105406348581,,-0.025280183871807527,,0.035190014242632496,,,,,,,-0.006404667270286031
CD70,,0.00914029455011612,,-0.03292823582436936,,,,0.019974982136749773,,,,,0.02890225379319355,-0.013907811915943237,-0.07617369141335958,0.020562953976517674,-0.0400889777028332
HP,0.010010364684756717,0.026511712765948183,,-0.036057199131758685,-0.012945130297278364,,-0.01746519782234788,-0.025251903294846455,-0.006810872925435203,-0.025112090400181242,-0.038096356627031015,-0.007099861232344172,0.07358119467464816,-0.028490264801068834,0.008962202966367787,-0.04267379360087123,0.026355397217895673
CXCL2,-0.0002891866809505779,0.048067742553894725,0.029214045158991085,0.04931656464129964,0.0025331343924775616,0.019092846942684396,-0.0032182191839676974,-0.03975174162515438,0.005211848029260255,-0.08095764732191323,-0.021586876239490002,-0.053166038523282506,-0.021941306314084637,0.006088724823840412,-0.016311569978852285,-0.04075648740177477,-0.029012370471011892
NPPB,,-0.025889759069059715,,-0.06059435882715423,,,,-0.009445516862510016,,,-0.01403539002172638,,,-0.062353353164870236,-0.0013537732290252982,0.06949870988448434,
CCK,0.16496363519456503,0.05353597210641415,0.02767843784384732,0.10028603546185784,0.14584872575733734,0.13227101187086956,0.0914194196141396,0.10209294418835556,0.030064377022695328,0.139875012097344,0.06324749446019165,,,0.14265002219323056,0.14713442826243536,0.04305803518771774,-0.0017359575641373406
SEMA6A,-0.044505956973377794,-0.01991781588636465,0.044737708467722834,-0.014007077937450837,0.020421454104316714,-0.04188247087872227,-0.06366592951744628,0.004384327493014574,-0.015740904969461816,-0.04327365117095063,-0.022531511397975015,0.0501643741884878,0.08168610667199587,0.05440555397573865,0.11453859792507678,0.02374057288837301,0.01066569416319616
IRAK4,-0.0721454742249509,-0.015686841698195054,0.0085458585645605,0.033734398070399706,-0.0027697154566033197,-0.04699565872871694,0.022610229449393858,-0.020320119594316375,0.032080648633334256,-0.01800555824736568,-0.019015223607039316,-0.057147894920582254,-0.013526341839249823,0.030430111848097085,0.03643221563443859,0.006304188026957239,-0.006228778794307074
GSTP1,-0.019118912880474147,0.005704123446557652,-0.0017344207669155775,-0.004573738214936416,0.02397305885295762,-0.11275586297888586,-0.07334091507422512,-0.05698315358672074,0.003595238522222822,-0.11331404199124677,-0.0590274148616544,-0.015604397399624723,0.016036430040224533,0.01846428348640235,0.1382050111889442,0.06035558407434908,0.007113688433682554
VCAM1,-0.029339045622590848,0.011491047248878108,-0.004182053611213013,-0.003136767653235694,-0.013999051969397878,-0.07953061164767675,-0.044207836063494176,0.030042178685823467,-0.012314042759727833,-0.034759728604450105,-0.03797157890455751,-0.07289326322165762,-0.011753610168844601,-0.008489871331850491,-0.00824061978063688,0.020589343822912002,0.008998379895164768
NXPH3,-0.08802797990037715,-0.033177050348855396,-0.006743930694857031,0.013390337029581673,0.029772062956432425,0.008808900398385206,0.05011601537354533,0.014700024981262756,0.026845398284287197,0.1277752262386702,-0.00938109680759995,-0.06466718922857051,-0.04605587757777678,0.07581839077768594,0.026539149358483005,-0.018898608641600697,0.004067205840740788
MTMR4,-0.01315667757673324,0.03764129714752806,-0.0069886077634027585,0.013695472111879275,-0.007261840450085214,0.07916210809759813,0.008973919963136985,-0.0504489815067036,0.024918447116721924,0.04673720414573441,0.008899168177785518,0.044062092361038065,-0.005587642268353571,0.02958627010284175,0.010053030088972643,-0.022888281858495212,0.06280990493362851
LAMC2,-0.02493394103627942,0.01421210335531154,,-0.03802081970343088,,0.019511788897710925,,-0.027867203976925034,,,,,-0.04427105902467208,-0.032186512147890305,0.04339183243794648,0.06387212555853086,0.0010293675270722246
IL10,-0.03955856694840061,0.022302830829865693,0.003999386118282055,-0.03528400662794562,0.0260195257956736,,-0.03493460393859184,-0.06309041163650939,,-0.010988071593045694,-0.012563669490036261,0.06698753378075964,-0.0004987012791872429,0.045186106169590776,0.09020032454242002,0.0023197081674673236,-0.0023935014388978613
SEMA4D,0.05078637528665734,-0.01843027696134174,-0.017446018767219473,0.004157759277649802,0.010375886062984363,0.03555890411501057,-0.03565054125318331,0.017679383958492924,0.046589167589334,-0.031014449880510154,0.04027414679426431,0.02433400835993474,-0.07030260508926543,0.08398270512859196,0.12712680405964324,0.046938801359106073,0.023369023305387638
TRH,-0.048657655299561134,-0.015001807114384775,,-0.011075713918167732,-0.014616322508698387,-0.07224690233346354,-0.03318819617360591,-0.06434426350724311,,0.07257391047438536,-0.04366471919740894,0.1238428019875117,,0.02402578434233206,0.1186102555031574,0.02776941910584634,0.02829259289812798
SEMA6D,-0.012602987280817296,-0.023701691878982308,0.017942727596657177,-0.0377957424752309,0.06469566877794708,-0.06321981749462251,-0.031227390701338308,0.008715281429712727,-0.027573133869474273,-0.011646139102166381,0.01624903777540596,0.07679068597537429,0.022760327815042183,0.00014597577366057412,0.059384965899404334,0.12116769151598027,0.02266981779722291
CEL,,,,,0.00960143269927143,,,,,,,-0.04809749185428422,0.08232917938959193,0.04977188554536445,0.018176028841335103,0.010461474391607991,-0.04132392708482181
PDCD1LG2,-0.02538872167419468,-0.0047590422874548574,0.04333874798459864,0.00959625667233541,-0.03249812621936875,0.004355481497365496,-0.01880119466537763,0.009263078812920524,-0.01952660039676277,-0.03990573564443218,-0.021491648971105195,0.09384594869899103,0.027586341635461472,0.07527262110460962,0.07499383798306751,0.0503810432877709,-0.0007567938204819345
SPINT1,-0.038605345559099,-0.021693783335613212,0.04457164029546884,0.019662426989368584,-0.010501356476859389,0.06289987642669233,0.036728729421673385,0.034783404331452696,0.005109040443090933,0.0008854970363896252,0.09294002577649803,0.007464285120842056,-0.08996937747293555,0.14623755325103155,0.0534313883672822,0.011673893838263933,0.043454297192261085
CTHRC1,0.08537031670642369,-0.012977571819646433,0.01597481319915513,0.010035276310468487,0.034011622258231816,-0.135660897501689,0.0016336639074699072,0.008835533892988901,0.0333918163551978,-0.0014674468835370671,-0.032642835705382664,0.05747213310351634,-0.13088893539489335,0.023309683907066187,0.009000894848952267,-0.016379206821218656,0.06693000208800019
PODXL,-0.016784943194109284,-0.019117708539800122,0.03518721990365069,0.008418625154303175,-0.024098944661478685,-0.08987369181686383,0.016696058035388536,-0.005650202409276191,0.0016627079748334631,0.05666857070356444,0.05226715155671113,0.013143014024932164,-0.12721506128025256,-0.003534198614992901,0.005553090702735988,0.028360619388777607,0.030933030217282054
JAM3,0.01741591659487734,-0.028915848361191307,-0.011639147107065848,0.015658159894269243,0.03884003972030506,-0.056176414716307264,-0.03215069426918801,-0.017554311969109542,0.0005758816088135978,-0.09155983190969266,-0.06452097645655279,0.0360542100952036,0.006933970849048134,-0.040030192394240535,-0.03371858841917703,0.0008747221369564146,0.03222153084260417
TGFB2,-0.021130558804921953,-0.020960108682193675,-0.04313188491711336,0.07551344848094146,0.01331447312798084,0.03584969332767835,0.002575482616879132,0.0657375079459366,0.009818604759840567,0.03114885407564033,0.04125858296730328,0.06783247606148254,-0.00387606283452405,0.04178126348234282,0.056528665384948835,-0.020464343061867344,0.07472644902747591
COL18A1,-0.007839025530880272,0.0014440793536585846,-0.030117940047873125,-0.07596807078171419,0.0050538750657485735,-0.09792321424012317,0.025292656813137027,-0.07863811696316571,0.027611784248242004,-0.07702409823599142,-0.04749202492876891,0.09553324142974792,-0.04925963834594121,-0.02637793524380401,-0.05260006872454874,-0.09591882998560936,0.04746640355817508
NODAL,,-0.015398715393769335,-0.01609476488702647,-0.033500059617357164,-0.024199138319190655,-0.026206970512169265,-0.023977498320354004,,,,0.051548786607990005,0.021248601807925004,-0.05310487898646267,-0.004947403767411782,0.012603571036166284,-0.026945912689936458,-0.031707000853201744
INHBB,-0.06973960590866804,-0.0008176428082944881,-0.0194096506726168,0.025579509208217138,-0.015515904451542615,0.022979147909773064,0.034871402367800605,0.020499369135718808,-0.03840496988840824,-0.010001742244961457,-0.01576673213408757,0.005331317917140279,0.006639323833239257,0.005617339751962759,-0.03095986838659633,-0.09587690162797163,-0.0005375729508394882
LCN1,,-0.0035659348672965737,,,,,-0.006177998941981497,,,,,,,0.012708769964990149,-0.021196416046883597,,0.10067223566299571
ARF4,-0.0838700691167354,-0.035279556142816415,0.028032021242885223,0.01894822772517218,-0.054351190278860685,-0.01813826237978218,-0.01346674964555497,0.010763171463213102,0.036984658265031924,-0.009134516275733705,-0.03645828049513495,-0.03355833805444139,-0.09239221505744478,0.038704194930038106,0.13812409095036046,0.07011312575481299,0.04602830117797973
CXCL14,0.10565493128358723,0.06467003333415558,-0.045924817156283666,0.031902762509956405,0.06553353991026642,0.06209464404132042,0.024785375509467956,-0.10785382258867854,-0.0626219415872617,0.057678877263428734,0.016311941341998724,0.09521469149004019,-0.09294963190066978,-0.06725839508790955,-0.08412543554175121,-0.10845241874251574,0.06169564448806643
LIF,-0.06135120411551294,0.01137148418380616,-0.00382237355346884,0.01648772142507333,-0.04265469616957183,-0.05763530272910824,0.05090544669930728,-0.0594884554193645,0.0008601385292193076,-0.02965955811100666,-0.02324428916693433,-0.08697385014287726,-0.03284953450578495,-0.0029884910859939427,-0.10165247485269958,-0.03819639189378389,-0.023212277001826223
IL17B,-0.029802523273360366,,,,,,-0.03858392493350041,,,,,0.06016714847386483,0.04593096517419335,0.036748577281720776,0.01666155163912437,-0.03192944409737206,0.004010202055122864
MMP1,,0.008270046107884158,,,-0.014616319320189789,,,,,,,0.009502211076271324,,-0.010800730969455417,-0.02267639149448175,-0.010459687895801834,-0.031915902772466836
MATN1,-0.023481610763744016,-0.013352239727890803,,,,0.07670246694851215,-0.024494252665566974,0.0786250164843705,,,-0.011427838795186046,,0.040249568194690485,0.07952899306407979,-0.028788105991347058,-0.02563842179995346,0.10181222646166957
ADAM28,-0.014349519048947323,-0.0145904128027207,-0.009407182096968865,0.052549545461602315,-0.019483299058190382,-0.05780272714782403,-0.04525525767189054,-0.02908986918004036,0.015326934906004933,-0.06264082464416319,-0.048093942238611485,0.039668521073040836,-0.09549101208295942,0.04628558251484891,-0.007488438494907354,-0.032683866007131614,0.0024410462600759786
TCN2,-0.010199341033532807,-0.0215137827304865,-0.02345739967851036,-0.04142337729315565,0.07366971032359929,0.0010371292161940558,0.04013385020568267,-0.011331945233830937,-0.03369258839667166,-0.061142490502201365,0.0702820922578532,-0.004420917553180083,-0.0033748972730493136,0.026767968360872467,-0.024503353325886608,-0.03677367233245107,0.07580043325145716
THPO,,-0.004885169664833595,,-0.03450937294812982,,0.010686036206650694,-0.006829641667692334,-0.014742012657555655,-0.012764430432291895,0.009903535188041615,0.018131156763411767,0.22221021169747115,-0.04427108131889372,,,0.0568432659821223,-0.04189189418932662
CUBN,-0.01688399289342825,0.06290539675921714,0.013116048492809734,0.027637248276684886,-0.03670915270177529,0.0034109780402087307,0.01645401043577127,-0.01996552554621617,0.018470911865710357,-0.03244676360474344,-0.033426546966577785,-0.01941366798375058,0.06271577891788918,-0.0011995159415012506,0.06097208474046398,-0.006725405483469282,0.014106680756051274
TIMP3,-0.07879402758080524,0.06550335328747224,-0.02845075508831675,-0.043854720012290266,0.08804803565536364,0.0020496595383550035,-0.02872867476433042,-0.042853053229102434,0.01676033958343691,0.005979298135575139,-0.015046264743599099,-0.031977416064277155,0.008172857761659411,-0.002062824381364782,-0.0018478897977508356,-0.12221725814609964,0.061785831774582585
PIGF,-0.07130200444779795,0.021929555467393957,-0.0583466559874699,-0.030843098067608734,0.01902257092321171,-0.09248983445456915,0.007731986406706477,0.011318809355963858,0.008363383694972705,-0.042651557681288324,-0.08490293217321156,0.04325661131872366,-0.04890509784617334,0.0537928164089111,0.10273029034740383,0.04698117788185748,0.03822388519080703
CRH,,0.06366375400028143,0.027605674895223642,-0.01918644732975416,0.03366732614350201,0.05271201898229698,0.010114638947263742,-0.03528545426310713,-0.03012553601814236,0.1620435071896031,0.05065500901597826,,,0.027992895022105363,0.06579497845747423,0.01552214484664703,0.02765125679256438
BDNF,0.13379203435088993,0.07101386642966394,0.07123886882046213,0.033369124327184356,-0.009053187552811865,0.057927186585132025,-0.01276025508051566,0.0031817222803109395,-0.03974829404740324,0.03537016294697142,-0.012870683053814268,-0.00238400902150016,,0.013893049051293856,0.041287107308529726,-0.016192834930764097,0.016723373871469424
CCL5,-0.013027674296950327,0.009872208664730838,0.044805215914077184,-0.027738775704327867,-0.015233202020283889,-0.017139057188975952,-0.021643203484908294,-0.01972189757061127,-0.013853442029133179,-0.032975306900113216,-0.015503239368048807,0.013321083113461855,-0.06298913984558,-0.015341443377659095,0.0012004769074376615,-0.02335232344986836,-0.05471642778132296
GAD1,0.21396102947255724,0.07548657182055231,0.020282932501468547,0.06791280486173609,0.06687543157014861,0.15898724415609294,0.06473187527252236,0.06880510959047538,-0.04556395310280536,0.19445800606020852,0.07937707765336656,-0.03477099658443044,-0.028686952571858423,0.058911524447494125,0.11568958778704573,0.030873892066993036,-0.03332996830197124
COL14A1,-0.04797947091466071,-0.04815181454935818,0.07862462395856484,0.06270978770202555,0.004234618536870276,0.001275598337915007,-0.022765917430967668,-0.017491031124952042,-0.02284869278615526,-0.05154545487890582,-0.038283076544970304,0.052103229955684935,0.01784051724207072,0.0010663240696091108,-0.020394516097850375,-0.04522182998524737,0.03355687849484054
