,UKF266,UKF269,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
GPI,-0.07663820215363311,-0.02874510331647477,-0.054090447781076,-0.023287926755997043,0.08817158418232701,-0.0915770677542835,-0.03834443017389905,-0.0847378764366786,-0.029482756568399063,-0.008696662477887092,-0.09533952264679371
IL1B,-0.04606103470609789,0.03773805556356611,0.04202527061333002,-0.0013797583639165464,0.05120419137248014,-0.0065537069215749685,-0.02475550033001359,0.016182090512390845,0.007175775569477149,-0.010922940066706159,0.09704989971754233
SFTPA2,,,,-0.01764888195133832,,-0.015284235785431704,,-0.015018264356754596,,-0.017299398428610533,
HAS2,0.05164940823020339,0.01231651407369541,0.023602800698783323,-0.00056748698197613,0.04388224568142721,-0.07634098914550616,-0.04089344204148233,0.0023213562521155282,-0.027660141566897507,-0.07561315838211524,
IL11,-0.017589730285434393,-0.03563433748724055,0.0292868803090193,0.05016182724383933,-0.03649087707641836,-0.029107954569654693,-0.039212205851465017,0.06920042336370465,-0.045834645846290066,-0.043196083897483833,
SEMA4B,0.026574114916637356,0.056741304614735935,-0.06930748561285026,0.03207879470926794,-0.04429597103148343,-0.05322707292696192,-0.1001953004011555,-0.050084391692021786,-0.04619435818126345,-0.06303905698711224,0.006262055430030379
FGF12,0.06337521690854547,-0.09267376741532227,-0.09131452198347309,0.025020895373297852,-0.01158153394991739,0.024373530031350985,0.04508901707363199,-0.003446468466551532,-0.021051187241539183,-0.01177690851478638,-0.11552736287818041
CP,0.015867499494997463,0.11484339791742905,0.053317556829808474,0.03921238806308987,0.07034888370017571,-0.07438421448294351,-0.007988033634332242,-0.020509820826527657,0.02122866106220671,-0.07912899413094332,0.0034888243245451995
NLGN3,0.047930722291762366,0.05561412946604084,0.06773098054076189,0.06970493563476857,-0.14657238670552647,0.07742334980774682,-0.03737024939213119,-0.0170102967875245,0.025783640458014498,0.0584555905073324,0.019188963511032824
GZMB,-0.03235542674858421,,0.052387279424972434,,,0.018987994891075395,,-0.03180441668373793,,-0.04907642310412055,
PROC,0.03626296393313249,0.019289411611715407,-0.02992468228935327,-0.013717559816490688,-0.060883587787763725,0.058922686797828465,-0.04673004643527604,-0.028181528837714864,-0.018957203204036637,-0.026098938972639058,
TNFSF11,,,,,,-0.014467019607144888,,,,-0.018038778454775684,
AGT,0.07195495731935085,0.06631689133634694,-0.02141448541118283,0.0393787924942995,-0.036383268538041115,-0.0854843272199895,0.015790206176609936,0.009289401452483179,0.00799618184796469,0.04073421226805986,0.03626382903332968
PTHLH,-0.026678339519648674,-0.0007281248251479575,-0.010314247820991516,-0.030601995597975735,0.07173981187061415,-0.0059157052089560515,-0.02314718516734917,0.005417507109393259,-0.04078449515574645,-0.036277026484581996,-0.06516534658660714
COL1A1,0.02049328026019427,-0.005219950126088002,-0.011644374652646748,0.1056614773070603,-0.03272063523173524,-0.026648766216209367,-0.06936463226512314,0.01379337542431111,-0.03495114705860171,-0.07870956362330149,-0.05525812743908785
LAMB2,0.039455691732794444,0.05100488546266689,0.051573079069492704,0.049581043959174606,0.014645111880566025,-0.01615124965747539,-0.05198272997227203,0.012430221327772106,-0.0035545616049494975,-0.0710764457166192,-0.09619310974188106
DSC2,0.09691530834281291,0.01110662920198201,-0.05985719584277157,0.01562690398400803,0.06138432308493178,0.019915571021108656,-0.035326470192253843,-0.015515460581775999,0.006096934105100603,0.02595055427384786,-0.07232014580732618
WNT5B,-0.01880286466048828,-0.027610343661451726,0.059233474630038994,-0.039176521432914904,-0.062497997771402594,0.029967364108135407,-0.02537327153653013,0.006568815856959318,,0.010568616208443841,-0.0505338325081367
LEFTY1,0.04948630501200032,0.033701820348410676,0.036556061734068744,-0.0044411925818535975,0.050668393669184464,-0.043899780413487605,0.0010595879414541333,-0.015499940147414579,-0.048111898537193755,-0.027624699046493048,
FGL1,-0.024950564530849605,-0.029570430866127623,-0.04248249652558404,0.06486808748897982,,0.06168331491831223,-0.03952358355950388,0.050252762239067106,,-0.022593035853295286,-0.0567591336603063
CXCL5,0.012726595015145725,-0.02312768390389595,-0.05198476503702386,,-0.051933791154478104,-0.040452866091236585,-0.05472899723863994,-0.012174660765965893,,-0.04616810339200383,0.04192993554534275
S100A1,-0.01915593113419764,-0.04156607461738442,0.0775383135794473,0.03312641970313321,0.058882567887463245,0.09721899390665767,0.03866507820126669,-0.024635163494457067,0.20313260003563102,0.06835095175406307,0.1279184591654241
NPTX1,-0.09471318144944116,-0.06356102373604913,-0.07589468705960033,-0.020773736317318117,0.12027407993934026,-0.053195987000446796,-0.03939369923121424,0.030058359070290804,-0.021325633058601697,0.024601948685381167,-0.06528926273163475
TGS1,0.003803275792045123,-0.010701290205382474,-0.004828425163991134,0.07486538422312093,-0.0036566101466869736,0.05062007414191673,0.023184207176220734,-0.0009695587558995352,-0.058288958788538354,-0.11498274687330781,-0.10708222602227109
SST,-0.07363909537220024,-0.08304515103961774,0.062359023049745395,-0.07580626917236646,,-0.0055900411799808414,-0.020373760299656384,-0.032295943310173124,-0.10663251774434349,-0.012402776173079267,-0.003981897921440563
IL34,-0.04450663774156866,-0.014037961429850062,-0.03357877275872449,-0.061467435372009153,0.07874601658072476,0.013171427657401777,-0.07569240986389693,-0.02113913374499455,0.005784531786001088,-0.00147791166836387,-0.04248731199647954
DHH,,,-0.004885575449931255,,,-0.03233531650313454,0.0048223038774260546,0.01203816883281494,,,
XCL2,,,,,,,,,,-0.02053912722757421,
RSPO1,,,,0.05260774085008855,,,,,,,
TF,0.050554222706907744,0.06588412636216992,0.12316548461644591,0.09495965977522638,0.022284185540768536,0.10729388313317025,0.1277080091297362,0.057066404924272736,0.012280290880382226,0.042209896581344664,0.02857098128726081
IL33,0.0046535392871472825,0.061830169621056974,0.08932882809671207,0.05077490648777816,0.12240721810684349,0.011585851196441154,0.054746036191217574,0.012366671621951318,0.03713460070325125,-0.052376911999686436,-0.07110991093996724
RBP4,-0.011064685490024699,-0.06147330617572668,-0.05963950414865557,-0.049959359477480224,0.000604526393147897,-0.015146622047269524,0.0413512326067125,0.04277428103878159,0.06075005469952042,-0.03775581042234653,-0.00097897289834965
CCL19,-0.017589735472072796,,0.06506996910699918,,,,,,,-0.007224414015055514,
CCL20,,0.014987250007821947,-0.03607999016395426,0.017828042137450786,-0.037630025950794205,-0.05369867861487819,-0.030706480946540524,-0.012540315746598326,,-0.016910768609306254,
NAMPT,0.014068856846129534,0.026631808739137647,0.07103778483010692,-0.05216849365442535,0.13169476978840897,-0.11422935936845965,-0.05721491789167454,-0.004288048446095423,0.04999649157567153,-0.11496567223755066,0.01828776732931878
