,UKF243,UKF248,UKF259,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CXCL5,-0.030050159368658885,-0.010528655661890141,-0.004725941905282179,0.06271039519176584,,-0.007111101929408936,0.03701455378196433,-0.036539005382973166,-0.03512590919096553,0.06626075602807242
S100A1,0.046694823832477805,-0.030422216674995055,0.01992117336757056,-0.016887201644921326,0.002596100948674522,-0.02443834069755113,0.038069027744311215,-0.05381875591508982,0.05925481671054318,-0.01000033992777903
C4BPA,,,-0.021530499754816704,,,,,,-0.013667630354030852,
NPTX1,-0.048285233816156764,-0.03575774298739979,-0.040776434240974095,0.03470664703994005,-0.05720861005790364,-0.00752640708572685,0.03388758416635146,-0.02095789792685898,,-0.12471377971532478
TGS1,-0.03204089640946722,-0.005924673418621084,-0.003908446197204302,-0.018042972551306373,0.034666932233110744,0.04635775144631957,-0.005704777649328469,0.05606282164553193,0.00855093822375094,0.06993020396811489
SST,-0.041680018545101186,0.020904331557633105,-0.05377785283249037,0.001238706819540534,-0.053803426908840865,0.016687354553333374,0.046971346896393776,0.03652834773171679,,-0.06266645937625723
IL34,-0.01573396203119383,0.025078109957533998,0.0012582590879383542,0.018644790578487308,-0.050349357006780004,-0.07950808629187407,-0.032296601084728066,-0.014165173831086852,0.10015051756596367,-0.02744038821567257
DHH,,,,,,-0.051930748817707845,-0.03740697628275592,0.0477904185768849,-0.05332289412062758,
XCL2,,0.04056158893657779,,,,,,,-0.014574715362926524,0.00018451690861599933
RSPO1,,,,,-0.013318672844352803,,,,,
TF,-0.060648487330715095,-0.018635949555971868,-0.03822562014678565,0.02698517691366712,0.0175228871954726,0.03660756449362696,0.06547237382799387,-0.11802785430074794,0.08401352088696912,-0.08055048708159661
IL33,0.1312005402175711,0.018396605113143324,-0.008226460854283987,-0.006702146717476078,0.024733190816105536,0.06468459479461862,0.017411613907819694,-0.04384045680418823,0.01443444464760017,0.07072916449431567
RBP4,-0.03802305910422714,0.04071501863223161,0.01998668501233568,0.002607964279192263,-0.05225280499945396,-0.009306844228623996,0.04725775583694126,0.008966471625961763,0.03971936822293087,-0.0709726429056386
CCL19,,,,0.08566780984432038,,,,,-0.050552621888825935,0.01487751308241201
CCL20,0.013301711623768656,-0.03597592289803152,0.011350859021797445,,-0.013124865386933958,-0.05565975574416925,0.0831200713556666,0.06330222536572226,-0.019929136123003288,0.02952997623995647
NAMPT,0.06024130553691229,0.0067919788781594164,0.1005327190818395,-0.05050904857265289,0.0556992880423175,-0.04977946201082598,-0.0084023583022276,-0.016674828520068845,-0.10866195564725312,0.17934674251833765
