,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CD99,-0.02342925395692167,-0.0200222437549371,-0.03993645059339647,-0.0076043890289455894,-0.08041430563842848,-0.015908672095809567,-0.13185026931449054,-0.0861082877456145,-0.01373054471224685,-0.20696878306143668,-0.13133242755259739,0.06631879472185792,0.0060209572928052344,0.06446421817972971,0.08335401460039568,-0.21390676132031403
PDGFB,0.14734355826285253,0.0221377666167909,0.005008449525053115,0.019269594763558436,0.003748900367351196,0.007369783076672683,0.05115549631065171,-0.008686201784784665,0.009460660623511778,0.08369473673202865,-0.00010215565535508269,-0.01307644248380117,-0.04588383095190687,-0.01807620968725453,-0.034726556087526755,0.04551828112321555
CLEC2D,-0.03441137273415322,0.011900297540426003,0.04393498549797495,-0.0201419741225662,0.017563962930722408,-0.007291702896866717,-0.04967058963021549,-0.022005541519633905,-0.014146347394868747,-0.0812227537132911,-0.017369930156268004,-0.013503146716985888,-0.050486195531972373,0.03283484355777128,0.03560515427126649,-0.03374028625901981
F8,0.06390981305731011,0.008937473653841694,0.02768499024416175,-0.03673131983189264,-0.004570182127062301,-0.015294306199176598,-0.07812990743744219,-0.0468176089583925,-0.03721708756708097,0.013755236553306339,0.055381606228539486,-0.026864349522013616,-0.0021953005512471285,0.10123002267334695,0.030523249838624915,0.041690687253091975
C3,0.065265907794249,-0.023989289471110502,0.017457258315070223,-0.046536523559917026,-0.013938325646966274,-0.03353733079435672,-0.10376004252586798,0.045843063725184326,-0.05830704851987069,-0.259177183713558,-0.07502224917110083,-0.02093522848378575,0.05755582428709361,-0.0050346809978150464,0.013858835748933597,-0.23612725207853866
DLK2,0.09138634028286827,-0.04715351604414824,-0.012203960835416574,0.010369374397206118,-0.00450110621383508,0.019001863210088194,0.00758961831496582,0.06643202517500753,0.001525714580637605,0.11176516222620891,0.04009872502744443,-0.017331227246305172,-0.040733850172896297,-0.024765271442494755,0.02351330453427411,0.14261197537914289
TSLP,0.0674891227628349,0.009938233905077138,-0.011128338539056174,-0.012618460377110875,-0.03247002739327226,0.021667112042715618,-0.0757692596633419,-6.653518007151106e-05,-0.02084431529676549,-0.05036003294992981,-0.015536929724776036,0.008325213034619012,,-0.008520348844205083,0.04700956482215619,-0.039656089130941555
OSM,0.020882055654745237,-0.013716279174347078,-0.012638251182842614,-0.041851911939981265,-0.00741265526511868,0.08111344172062682,-0.03954379093811156,0.015491034007902148,,-0.1660710152414588,-0.033100152528944875,-0.01022569104896399,0.01684380716158945,-0.0401597563279045,0.013356586444342526,-0.057040825818887274
PRND,,0.045084915201859414,,,,,0.0685558442913737,,,,,,,0.03312211903260791,,
SLPI,-0.07354850241221471,-0.03770287930502247,-0.01820573580077556,0.051765328343430186,-0.011992665747242831,0.02294375249603282,-0.11118476994105783,-0.010053210830015388,-0.007296813822729915,-0.05319046343067773,-0.051391862955704734,0.039712897245551666,,-0.0035347564125300514,0.020331285088155265,
AFDN,-0.02906598662908848,-0.007166638938924203,-0.014833388357690349,-0.0032530712683023163,-0.04068440740159882,0.009126150858885417,-0.028109781175032017,-0.031824220020837,-0.03193381597823754,0.03634573471981989,-0.005447264923109709,-0.04608191030708989,0.013039333873730576,0.021916866940924682,-0.0343378216012242,0.011011807472803996
KISS1,,,-0.027886340755519823,-0.00650377546582802,,,,,,,-0.013210692823771344,,,,,
ULBP2,0.02372872564363093,0.1086737870953146,0.019687042867311363,-0.034767588638766535,0.009561989429113833,0.0012065227515635582,-0.035802183005812005,0.0006017197150998946,-0.019835714261740488,0.03983344636688036,-0.006126639016933504,0.018720509678514623,,0.011434397576828527,0.03182969889441262,
ICAM4,,-0.010688178896495901,0.02365568549567018,0.03283745556233768,-0.011497897655667772,,,-0.01983508169790098,,,,,,0.027661846289817316,-0.02709452969467498,
TDGF1,,,,,,0.0034203933763472453,,-0.014777270360422869,0.035340368935931954,-0.04528515777252331,,,,,,
ANGPTL1,-0.06366147046214889,0.035286701430819425,0.007247667769326771,-0.017766806222231434,-0.012031227088646308,-0.027439440286456375,-0.0770937745065811,-0.01008570385315578,-0.019741594103256727,0.009082820018462655,0.022648861913706835,0.02556495580844144,,-0.003915875565671792,-0.014874183213247905,0.08188839920401837
LTBP1,0.007259849885951364,-0.03210701479436212,-0.035744524821486205,-0.018820447624373397,0.010675222590969794,0.05834112566553613,-0.007947462407911329,0.027748438238337142,0.04658672743682951,-0.0010225895093374394,-0.06331126256874686,-0.004153469740572577,0.010135776132618915,0.042118180964056846,-0.003155882605571234,0.09396499688576775
CD160,,,-0.012638284930975513,,,,,,,,,,,,,
NTN4,-0.029954520449107413,-0.04284393874375714,-0.01132217200681788,0.018304988575787665,0.07797176144163011,0.041693750914911114,0.031786534057210894,-0.013624652546325788,-0.02397039956149091,0.13660645073023908,0.0027181500969451367,0.008991109469542126,-0.05700413346835086,0.007070584160461212,0.02680643068810117,0.0384783557916225
APP,0.056667901562187775,-0.001962664548473737,-0.0016344164451903922,0.08218018553118217,0.03144961522832883,0.015196696438782577,0.10002285230287908,0.03149366841474121,0.020557444969355496,0.24184894657761674,0.09614241520079847,0.03422114136632502,-0.018736301644277763,-0.10186724996065764,-0.05198332737705361,0.05160617288930773
RIMS2,0.02672763587685522,0.01612190396938097,-0.02296626469190658,-0.01255278085957787,0.07453355117836194,-0.02690470227964419,0.15762763463279578,0.08353063118447725,-0.015170640599073835,0.20838324804439365,0.07115387794630565,-0.022860182497608333,0.002187414325698409,-0.031173806781958253,-0.0784833392303062,0.09135499932430052
WNT7A,0.025718092679782423,-0.01750155235796451,-0.025596884072252947,-0.03190157867932273,0.03165082723791043,0.04865043481983937,-0.00535566779649812,-0.07654486791397234,0.014507731665890075,0.07023776607948867,-0.046065836089796225,0.05407646604206604,-0.03358477225789971,0.01470735173108313,-0.04474332436793045,-0.041926269211095456
GAST,,,,,,,,,,,,-0.01875211383961985,,0.08092626555369453,0.038715514615418244,
GPI,-0.13061342645794016,0.05088978794539647,-0.03354684019280873,-0.0017376627121914326,-0.11479153200594468,0.0013452280409055179,0.10558562788065352,-0.019879735419084034,0.04843117774564345,0.24677053483090766,0.06259161096639071,0.0033731350190887646,-0.052282959444057114,-0.13355881391360588,0.05732329002934661,0.226238578644251
IL1B,-0.029386091691265274,-0.010322198630666225,-0.017319397782396637,-0.03174958072544158,-0.0792783399803144,-0.005997058070983006,-0.07375425607992642,-0.0006482905223386334,-0.010564306310985833,-0.1521262811232661,-0.04182324943130691,0.045095361348802224,-0.11175315900497158,0.07358591681198294,0.04689133250229751,0.07077202460636207
SFTPA2,,,,,,,,,,,-0.010586960913017009,,,,-0.04078592889376948,
HAS2,-0.010953362578828877,-0.005141159571215345,-0.032541008621927034,0.020306385114803965,-0.011679932868774997,0.034979478592297344,-0.08057039867363089,0.005077029669314938,0.014042358854798034,-0.04372599603037671,-0.025052430091766338,0.05273032797911007,0.05277912421101847,-0.002919143907102503,0.0106146154534652,
IL11,,0.0699519190612168,,-0.00044200769814812125,-0.011855988173084158,-0.03564062004598658,-0.027201156034221973,0.024419643617372512,,0.08239427186693317,-0.011890334790966562,-0.019709850695420604,-0.01058568524139978,-0.0007236613227536914,0.055132322191014674,
SEMA4B,-0.017107418192302194,0.004656153896152181,0.005619179057842066,0.00962126030813852,-0.027997611298232812,-0.0009970887348399382,-0.04348633671426038,0.02767005062194879,-0.026966915551137192,-0.013564041102390931,0.006904244829834081,-0.00978041243842225,-0.12436601508529356,0.12524425658275157,0.06505409210646373,0.005058256640274051
FGF12,0.01510140234501636,0.003642891865461466,-0.015570113207691572,0.010757743447163869,0.01545018225089608,0.08059210291967125,0.060587332469632826,0.04944283069279755,-0.010849787100915475,0.27436357043353526,0.0839647404743783,0.10218605545257191,-0.043238285401999504,0.06819688934154669,-0.052563003883317645,0.2409810807660458
CP,0.06356453758248654,-0.06919608576478264,-9.117915591733066e-05,0.02581894048559762,-0.024847187492600425,-0.02850394256109522,-0.06337076766622099,0.024300658741063064,0.005866388052762364,-0.17635754193381847,-0.038746048011715925,0.047346316459025324,-0.00830313227181874,0.03073535140036177,-0.05549497352820861,-0.049640902605691185
NLGN3,0.004911255611606824,0.004810619880029929,-0.04883805575614113,0.008153467849371675,-0.004776304878999439,0.009539248240067466,-0.07191214574529796,-0.04206579839675812,0.0004777904326963657,0.013063677906703304,-0.01586936700271602,-0.01063611613288935,0.020128670906536653,0.13836002719535517,-0.01990688859524771,0.06792885523755048
GZMB,,0.008126819423849524,-0.011128338539056174,0.001252227024344954,-0.02352681331223636,-0.027314330405554484,,-0.016768830348413973,0.010970287344253012,0.013764126002385295,,,,0.06052542342848219,-0.017787370332738466,
PROC,-0.030310352041533657,0.039993003071221715,-0.0227148963517577,-0.020569338468326683,-0.012873393846073455,-0.05419133104118924,-0.05438998461723991,0.0017923584898612765,-0.030779012769803167,0.058023953144465915,-0.024081736332466134,-0.0055346624032262285,-0.004999681722157558,-0.006590900502498018,0.06681232848420837,
TNFSF11,,-0.011001694761635827,,,,,,,,,,,,-0.013474197234094303,0.028494933356627103,
AGT,-0.011212428032862033,-0.01964562599464687,-0.007982343296536382,-0.009798719396307144,-0.021815805989941116,0.03494006289595038,-0.10873743041165765,0.038027029946226004,-4.194398413324743e-05,0.04860457814513061,-0.08606582207501257,0.02595114560639093,-0.033714768835251874,0.02123458174545218,-0.07279100841430013,-0.1111887965191537
PTHLH,0.008110288181861288,-0.020370317994097213,0.08750994071567991,0.03306106251070408,0.03273727278168312,0.07275742252520902,0.05009065664659521,-0.01822965784901778,0.000873551484980467,0.06279114650976123,-0.03342362369509391,0.021337881298557584,-0.0069452508649103665,0.03992185079686921,-0.007656203973267477,0.1272770051680889
COL1A1,-0.011691216948678298,0.012420115487934494,-0.021332826789649116,-0.038899342619813204,0.01176632749114467,0.027982638169080566,-0.09490852184806206,-0.044061897180217816,-0.00016824297873549654,-0.14707389368544554,-0.002613183561025263,0.03161564695023687,0.011518156220822112,-0.13302815987442626,-0.05661847967474704,0.060406770357055856
LAMB2,-0.05068608918483562,-0.002564899432985913,0.004112970411548562,0.017989581812215338,-0.04131636764208353,-0.04417810743706791,-0.09618077333263254,-0.0722327472639115,-0.031484335717119234,-0.05071044028985447,-0.11388263162624006,-0.05170161826523422,-0.0427952919147972,-0.0067152354432168365,0.05396099427446104,-0.012868996221995277
DSC2,0.02665765364483734,-0.0022650502394673732,-0.03588472832044131,-0.013409186559680734,-0.004576024427727791,0.047673830719985134,-0.02644444805686089,0.0033612443873887064,0.001386932612229072,-0.04781092601324143,0.01721042352838068,0.07501053691818221,0.011764004609372682,0.052368537185321265,0.08592318774334005,-0.004669085250842777
WNT5B,0.1122815903476692,-0.023049297413535973,0.0064425952205026,-0.010478334303764558,0.08125048259404269,0.04825396226682947,0.09371773654657138,-0.034648058300683064,0.09335812705464465,0.038378114714045,0.0658508789788567,0.06434330462333165,,0.004232163137096213,-0.050062510813789096,-0.04062770002057633
LEFTY1,,-0.025643813730212447,-0.013196370908617418,-0.03534597966365651,-0.026740195036011105,-0.005992515385733247,-0.02970390296786461,-0.027842492136872413,0.051838393422835694,0.15994940823676035,-0.03600384182350867,-0.02640862476988438,0.11319332338376445,0.04202814742081046,-0.034504362648604875,
FGL1,,-0.020807496925688323,,0.026578341734567943,0.18010346801159718,0.04811818164124064,-0.022572326601461905,,,-0.051887237066464656,-0.012195415160338305,-0.025373042323067217,,,-0.024156601010853474,-0.016873667880826088
CXCL5,0.04423057633403145,0.06099956301408915,0.050995956974958734,-0.012898950152477334,-0.0023449710999623972,-0.027904930285886,-0.01765431274835114,-0.018002663031095142,-0.0026478934690885784,-0.004066375280660274,,-0.004037150642688931,,0.011626548148339261,0.00526189265819295,-0.008692458089933403
S100A1,0.05924416284423025,-0.007054899463273866,-0.05110193682469413,0.018280605594636762,0.01106097673241291,-0.08659918064258457,0.1106762792184381,0.06439750463606275,0.050671863022934895,-0.0180442860084777,0.11539663635922054,0.0016438172418913877,0.06939040887839866,0.14886894798228872,-0.04691485668807119,-0.09443076386888166
C4BPA,,,,-0.009613890155833409,,,,0.005334570743554417,,,,,,-0.03357455977083255,,
NPTX1,0.07301648177215214,0.023460679039443516,-0.025596880471989908,-0.027569952323631703,0.13624046892144753,-0.04484136874703286,0.12438005810259462,0.07725467868590556,0.008766249462305283,0.19716410442419752,0.05274331552515645,-0.015562918949370962,0.036272928162773985,,-0.082304388633095,0.22635484054603028
TGS1,0.04299180489014895,-0.03142308314009653,0.02904411855166204,0.012916685621377377,0.017230407883574838,-0.01078499455573815,-0.03131132100819181,-0.007302947186353055,0.0032775393749860846,0.08174084999333256,-0.024775065138366952,0.017536317241468303,0.01573905142634466,0.08779824074216452,-0.005397024827106091,-0.07619688924472755
SST,0.06558769340833794,-0.025754807258585935,-0.04156791115504833,-0.0337854921383558,0.002182399850228408,-0.002736145295982651,0.09319898355035296,0.03865271894665945,-0.028636771071383495,0.11105279920996133,0.040268636140828956,-0.01691506386494973,-0.07758930825376385,,-0.06902294801304897,0.048555780072083374
IL34,0.029483730184715947,-0.02185359119342085,-0.003384053521817569,-0.01064982973028907,0.047260786351878525,0.011726282447296002,0.09931483076599713,0.01526090052378109,-0.015179936990314929,0.11910163103902213,-0.006390641135883603,0.03520093370199612,-0.07549365054623969,0.01457630372016414,0.001748898623127828,0.14079503793940723
DHH,,,,,,,,,,-0.02704364076422433,,0.10842871679784798,,0.07661500363449043,,
XCL2,,-0.012318697520233426,,,-0.017738301063487717,,,-0.02298117041047508,,,,,,-0.03504567460870219,0.025325918391650847,
RSPO1,,,,,,,,,,,-0.011256678118112168,,,,,
TF,0.07750084186222966,-0.06602836774766935,0.044003671275515424,0.034432617444948396,0.09040404932163251,0.04630844745668644,0.05324453616950681,0.03505317288186027,-0.012496604497566718,-0.19695919780622903,0.0116157388719335,-0.00353375713213482,0.09504820912264184,0.025668755074405476,-0.020045112981680102,-0.1730390709126578
IL33,-0.0237611838285336,-0.009303139558409952,-0.03793918887005336,-0.025803900195109142,-0.05272072757263519,0.05542781048746818,-0.026432802638152012,0.009547638779836259,-0.025926841401696054,-0.014543203836038784,-0.07451941533994146,0.02096949029548602,0.03702807643377747,-0.025155782248236516,-0.022992395095901254,0.10706116204623514
RBP4,0.029035566773621665,0.0006329974488668939,0.01743480445583253,-0.026265203355257064,0.08471564120154652,0.032976280360161064,0.12980429085643616,0.05740231128603938,0.014192386166983128,0.22142230017293277,0.09495702752779035,-0.020627519412741647,-0.04319893283729579,0.06585529120197431,-0.07043825860953319,0.009862823531677608
CCL19,,,-0.010466534700559816,,,0.010942462097427625,,-0.013670037186887687,0.04443484696835249,-0.0200394759800684,,,,0.018965357612056533,0.001147515652214056,
CCL20,0.07912776437174532,-0.02791298950806446,0.16098146167342367,0.005720710604786153,-0.049223126708926465,,-0.016265283132025674,-0.003044614036030146,,-0.0914143889233242,-0.01109287589918623,0.18264704841165746,,0.08222430314033577,-0.0029332177643116974,
NAMPT,-0.049937850003243786,-0.04493522783336308,0.008793193109853598,0.009579981137394326,-0.07980462979202461,-0.048888403932040365,-0.08010939663756683,-0.02706987492306847,0.003176729569614535,-0.1564138598533777,-0.051094941751307084,-0.03230770344292446,0.09735248719045525,-0.10694806445542591,-0.0031280929638047173,-0.08267811328314345
