,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
WNT6,-0.0470301619393062,0.07293741745974952,0.054611778258611056,-0.0022260181853531367,-0.02584728909789186,-0.011211698672663521,,,-0.001206793322428421,-0.013754643715647155,,,-0.02557929626948603,-0.03714414511047486,0.08997595679787321,,-0.014736023569700928,-0.02431606954538416,-0.0020412127435225727
NRG4,0.025689513849798847,,0.01667680152827145,-0.025312295636458978,-0.03273891739119439,0.015737032115411283,-0.04459902327059293,0.02249497793178604,,-0.018386027340607417,,-0.05027983192621133,,,,-0.02772617560507463,0.038417437806793256,-0.014280648272124547,0.1082663681921116
PMCH,-0.008461320308917244,,,,,-0.015579525163158867,,,,,,,,-0.025290704849460867,0.03669541176121347,,-0.0162481340375146,0.09199110646264178,-0.006087920832870732
COL9A1,0.07195064519017492,0.07535528113299447,0.01717858482934957,-0.08528641545874954,-0.011047458811287752,0.03318707188146889,0.029174629410475637,-0.002299165053446942,,-0.02095044105563705,-0.016661745904174772,0.04658849733109171,0.05158177001914838,0.0512855891547551,0.030405506125823836,-0.01609615424402531,0.0678578415827682,0.05524011196928466,-0.005610312863819864
GDF11,-0.0014352561030770206,-0.015489966951525236,-0.0459240178181649,-0.053274495160271135,0.022968726084619286,0.03537881644898794,-0.009737032309696273,0.053341971763257896,-0.04150364936893422,-0.03673427685272222,-0.014168813366836253,0.009126873870401063,0.053410919643851494,0.054570698948117585,-0.029025511328036005,0.04043490929436046,0.013642122492096752,0.12993307334847093,0.04048278032205749
RAET1E,,,,,,,,,,,,,,,,,,-0.032298038513234616,
IL24,,,,,,,,,-0.035927497604848896,,,,,-0.01885614010740588,0.14945630597835832,,,,0.00738753101183852
SORBS1,0.05381411577849219,-0.006493691406125821,-0.06670616026893812,-0.019476643186974396,-0.018675512114560956,0.013663610581487394,0.04096201741419605,-0.04501453632087108,0.11424026499577265,-0.00032886221198683073,0.028480716056738145,0.05077549799521653,0.0866904891944328,0.03845056535334232,0.02179254523679734,-0.0810599429018654,0.04171453911198882,0.019210483697647197,-0.002550668469271685
DLL1,0.03493839193647109,-0.0062811643738953345,-0.029119465803206495,-0.013978574790877366,0.020316735707205307,0.023697887716314012,-0.043740765767363396,0.016006431833795912,0.03673782885220261,0.026860871389120928,0.030766154973523727,-0.020937074670815282,0.012701620045358722,0.027846463587985742,0.10052673186111061,0.04310894977756327,0.025207370990159364,0.10844114589549927,-0.049366864114561135
TLN1,0.0545874782293716,0.06470122309856667,0.08369103668480572,-0.012584619834024832,0.028590400602975973,-0.0009967136392217404,-0.019025604857364906,-0.07665415838214754,0.029257022109872622,-0.018505930156603907,0.03036400396653201,-0.012261740944040055,0.06699930605125173,-0.09035393494588655,-0.034562353979320455,-0.012678457218244692,0.03999283586020717,0.08321352042271882,0.05186849961862922
COL2A1,-0.028797812499271557,,-0.0330617908641493,-0.022400801544325236,0.03841663932830875,,,,,0.013561474609440363,,,,0.06781470237625327,-0.04604061063720437,,-0.034229311978499405,0.05695823808005432,0.015947170463757595
SHH,,,0.01588917366965541,0.007301324480569129,-0.019071985375392616,-0.0018488774279224178,-0.015983167306959346,,,-0.01224691061112318,0.004278428642092051,,,-0.0052629323442509686,0.03154961521940876,0.0237695817330463,-0.04694531069785907,0.031259946891355105,0.0009777962534343104
PON2,0.0072814659996060845,-0.04459293479371481,-0.03369344465724849,0.037772194144319204,-0.006856150756669895,-0.04978769846938197,0.015770227252325623,-0.056752236591425385,0.031074455865745258,0.009566592416943158,0.05348166781847017,0.042463918464291296,0.04637301111234446,0.050312379465005365,0.06665616912908268,0.009146528311937253,0.013893931623492919,0.0023941786935635892,-0.04316261577449297
ICAM5,0.04662173345392066,0.050493932577674296,0.008628070949554664,0.0875191775856812,-0.03870827299905496,-0.02677894353591044,-0.04356436682199104,0.08462278772690206,-0.021389966671952827,0.06428051926337693,,,,-0.04356884918931478,0.05811905430655433,,-0.031629785681817305,0.06923955020503879,0.056129575232860746
HPX,-0.05169022919337494,,0.015907645868174457,-0.02067685864995394,-0.013212610564334235,0.01995263823149432,-0.013920455635735544,,0.039750972301526105,0.01263527235138488,-0.022451406151523873,-0.0654093436781809,-0.04408053043157043,0.005925273123972002,0.055715530270687146,0.03612334404590236,-0.010509741038794455,0.07418221492964662,-0.061353740174916876
SFRP2,-0.002155497444093092,,,-0.033316882460062085,0.0013907151349429308,0.01793115379045865,-0.024067245158460628,-0.0433691333619133,0.05246050071253532,-0.009626557812222675,0.010323209128986665,,-0.04526670064472897,-0.013759517276017697,-0.008978219550174419,-0.039936332646216814,0.01738159473406249,0.061469815654273,-0.01367989932054955
CFC1,,,,-0.03493883096436079,,-0.022800349691244053,,0.08254499945316898,,,,,,,,,,,0.001325232175819567
CD70,0.08510314084625392,,,,,0.045886774094228915,,,0.024134154496548037,,,0.0006294924745270084,,-0.03439667110960863,-0.012139644238256826,,0.05239751686219912,0.05149876289314303,0.12576153160864
HP,0.03742580815117516,,-0.059646842077361255,,-0.045413365242542754,0.006863615061001886,-0.054953695702493394,0.02308347589063964,,-0.015559607940526876,-0.018674806726389468,0.04851062536689215,0.14285852542299907,0.027439807018211988,-0.06189694597223605,-0.03551009217148064,0.00020988210045312254,0.0037183239834465225,0.06782237668892346
CXCL2,-0.055044758391062196,0.004933892750162718,0.004396321431032582,-0.02005616259291019,0.04841203396335925,0.0009536930029616819,0.024920133090110836,-0.01726357179969149,0.11087885071044325,-0.024239579576912702,0.09422945617776655,-0.04953370994290884,,-0.013734759848624949,-0.014698893852375104,-0.000752967330675152,0.026133903369061372,0.039476687690452844,-0.01797524759174966
NPPB,-0.03760414375275186,,,,,-0.019964913449959792,,,,-0.015760128957531875,,,,0.044688250844741886,-0.051498263901510036,,0.005896887351546373,-0.029865975602086748,
CCK,-0.029522350293374498,-0.003841892824643958,0.02357439589768445,0.04178820313292807,-0.015743495040594087,-0.044124374006968864,-0.016400765811217778,0.13272300904855563,,0.037234724689570294,0.07634558624777106,,-0.012783647378092499,0.006577261245353172,0.06868070193922536,-0.02163520242598954,-0.00946582385054708,0.014498294459272122,0.12601445604855516
SEMA6A,-0.018184614351443733,0.02707765812279807,0.01025145224901408,-0.0519603867002558,-0.01120946623204229,0.0210793356231895,-0.047310812487465416,-0.06191812852105718,0.08577964345492502,-0.035626803056101164,0.017531802419218742,-0.023170197576606676,0.04358102461138007,-0.0028104655472708947,-0.017066523813993702,0.018502365500261554,0.03123323347095897,-0.02443770284942394,-0.016891972461683905
IRAK4,-0.039254493714762195,-0.02007533012020373,0.027367034206599115,-0.049872016078180655,0.01309236836038313,-0.03290097544499226,0.009173005068504518,0.018489712252267334,0.07637025417688101,-0.033325636464086233,0.021069302118562946,0.03800985487091033,0.11811185030159653,0.07111947262234326,-0.009830138249450074,0.06838923695342683,0.019988680548077547,0.10743757101504102,0.040143775295561915
GSTP1,-0.07507995645074217,-0.003008721625373457,0.04116671436087639,-0.0638283233137409,-0.03389116909172457,0.0345884767762139,0.02623766035036927,-0.10172699586472274,0.008946805984323543,-0.004459999853062453,-0.05315017879561212,0.07808621005502668,-0.0551844527535932,0.07353770969280643,0.031597613505856145,-0.030464919306986672,-0.01705575944914406,0.0033442106083033107,-0.04054372635004237
VCAM1,0.04646592527338789,-0.02825804678473187,0.02497199681866402,-0.05030880985454058,-0.020056590954543284,0.02408494996357113,0.011887867143853986,-0.09713125194373909,0.017567808384731855,-0.006450093731636167,-0.041974636735788884,-0.027149725464230366,0.05670504762291769,0.03269884002719521,0.02344597219835776,0.01094806949407807,0.052204195642946566,0.04871137286146325,0.040373206583956336
NXPH3,-0.046957323526414976,-0.026745569369320567,-0.008669628821639106,0.0010581537175480833,0.006816944493254661,0.00525140474656527,0.0022660606108286245,0.027707352703890978,0.017345417087536626,0.006605078201844326,-0.004869770716075142,-0.02705364432453004,-0.00023683741136354942,0.022909265581454966,0.08986630578713423,-0.05040515275934084,0.03380623682903113,0.06546099550712063,0.017139660970832103
MTMR4,0.009998868216732766,-0.047459611908519585,0.023032290033664887,-0.038841114066859736,0.016696296647078984,-0.018262587480539216,0.0027228821569646633,-0.05713626430930639,0.05266736006711899,0.010346381117587193,0.0018318690515827872,0.0027155825191066407,0.13259379851157044,-0.06040572094391937,0.024415160582908678,0.09603756801804807,-0.01932036134274226,0.06301180692707838,-0.031446430858178144
LAMC2,0.03037005950525491,,,-0.028330639636700457,,0.05258778602815759,,,-0.007259466657907526,,,0.104098485988063,,-0.023181904157364253,0.08168601868002731,-0.007766988564869224,-0.015771348431845234,0.10767154982453529,-0.017337155709814266
IL10,0.02664343830688444,0.05038828141695996,-0.007713012562639362,,-0.03183566779852299,0.09534208500023243,,-0.043342452569307736,-0.025006387190292415,-0.014107556044846214,-0.00736621435150203,-0.026264257833533214,-0.04628327798500968,-0.02385476118228447,0.06553611368770415,0.05133949848401531,-3.79487222803924e-05,0.04518079543004171,-0.05235740146694701
SEMA4D,0.03981232874023311,0.007534110017904044,0.00863893107149682,0.0033005222623774394,0.03125059275841963,0.035934036015572775,-0.010925740862205133,-0.011754994144916405,0.000488515746358068,-0.009516343082304861,-0.00754028122744973,-0.0020403689337332134,-0.051147545454941164,0.06559149265675927,0.03465959262201874,-0.04511849930076409,0.00855852021989593,0.05088774564876758,0.047267426323545414
TRH,-0.017691487617480562,,-0.032535308837071876,-0.019341733537714546,0.04834988139578717,0.020720650064042844,,0.04547486632757375,,0.05305866736618552,0.032838727445779835,,,-0.028344179925832314,0.04292534576608351,-0.059251241844903886,0.020543575368395708,0.01737338808891817,-0.03175959097113843
SEMA6D,-0.0142232910674424,0.015255097720400805,-0.022533496491393887,-0.09284440246173149,0.00582994931444069,-0.0358274101716904,0.004129738494068938,0.10644455970480944,0.07208259686479827,-0.0019510163400843366,-0.0024989560678032353,0.008775804513726148,0.022529825194410765,0.02604293340253361,0.0313717040130201,-0.023227623542007508,0.0002292512589400041,0.004156539078783148,-0.04216768466256699
CEL,,,0.011135019424022197,,,,,,,,,-0.03006084819862388,0.0395015662242762,0.07884988516474574,0.0003215609592077808,-0.04242625096227544,-0.00946713624425158,0.0396432531502503,-0.03219042635255898
PDCD1LG2,-0.032875579044909196,-0.04074267412259523,-0.009631714297321337,-0.01989521060028758,0.019637505914913644,-0.029464814739332996,0.0068786916689160295,-0.015567676048564657,0.08547212380300023,0.0043875089267251385,-0.0037127185784252142,0.015208306066953798,0.06055097241365038,-0.017907076756285844,-0.02963325113054343,0.027275354592775476,-0.01022211020675142,0.08618359934378081,-0.023478019027398166
SPINT1,0.036764411315835896,0.047861168067461754,-0.019405741378470936,-0.025733246612378396,0.04572641763279497,0.05455760090534444,-0.022749087081997278,0.03674629017205137,0.10667417498891384,-0.0041144878242485175,0.009048265852256135,0.08042175396499189,0.0573312527316629,0.09659248476940704,0.03754961132501851,0.02764734180363763,-0.05031108948778535,0.07494324505764041,-0.013220158866674575
CTHRC1,0.016647996088423055,-0.034654555521492596,0.016609541321187676,-0.04866537665665032,0.06955727721458617,0.03843625660670361,-0.010735418829316369,-0.03247079683343504,-0.02580294491188579,-0.03094762542289586,0.028938094783091003,0.044444128626575256,0.18912797421318958,-0.006420878967227982,0.08868133433675612,-0.032812550569720135,0.04703456106020033,0.12044601220694774,-0.04614276189846194
PODXL,0.03407226921613073,-0.03390243318801113,0.0026621684220150808,-0.0553326669706071,-0.005861625660526838,0.03252272707084422,-0.014473127429661498,-0.047837910456884285,0.029998195492657205,-0.021503775622794555,0.12953063175126164,0.07607330323681097,0.1204789159983491,0.0032765398066047224,-0.019392531826852803,-0.04866957469273666,0.0012809375708517667,0.12967304538696897,-0.05959781140856383
JAM3,0.055686677863298416,-0.07386113906487522,0.031116445288714874,-0.08437168137635688,-0.02953731761744706,-0.021072945076653228,0.03170991322736462,-0.01328193284888568,-0.023697772518803315,-0.010702780583658629,-0.03279622593816563,-0.014678597470709737,-0.03061276075134715,0.024906823958675377,-0.04406849302497542,-0.006468630164445162,0.00905095421230213,0.022932316879409064,0.08043793928991667
TGFB2,0.07229956109388815,-0.01051600737608037,0.010277530458257944,0.07191776634419461,-0.005163679091794637,0.014103590374893539,0.02184110907016464,-0.007007560583464933,0.02593514590250645,-0.01996491894593471,0.09548768104773028,0.006487996042527083,0.06785548329849866,-0.06076034638141462,0.01801905989600087,-0.03448020405712042,0.019721450164528698,-0.07416292231795629,-0.03831434228208366
COL18A1,0.07089261765586816,0.008850111899953557,-0.012586672451904847,-0.08338809028356048,-0.01460776712134554,0.03197166541975626,0.015376106250602924,-0.06721024457430602,0.0464634684871127,0.056405923868268384,0.1497018233663545,0.05401448588344454,0.1447382458585521,0.031159203363762662,-0.021457351418851585,-0.01826358753255273,0.06993948548617278,0.1205994315008333,0.012370670339531611
NODAL,0.06861896399763438,-0.02225042417303324,0.020427772967882445,-0.04798293479031377,0.02888326731947718,,,,,0.011054160663989326,0.036243932558657946,0.12170224264850307,0.17169046611227387,0.08068544944423703,0.016671193042472228,0.036107308077440746,-0.018035719804809246,0.18702371710051832,-0.016267867046745984
INHBB,-0.017506555858221442,-0.03004744779585426,-0.005279862677189053,0.022329550059133167,-0.031052962333321017,0.023527938688510584,0.0028436933502145757,-0.062283741143674756,0.021987830691658907,-0.03239976049014785,-0.008383857941770866,0.041488139552596,0.08954692398487031,-0.0285577270620741,-0.008592334438280452,-0.05981498248850841,0.03810359543858673,0.00316206599243869,-0.015598164843348503
LCN1,-0.018093294621701953,,,,-0.021290313652725934,,,,,,0.11900353445389344,,,-0.01496297017587806,-0.020606739105000525,,,0.0422306771260658,-0.005290948754037779
ARF4,0.06376014247998077,0.03393917824642704,0.046188988709289835,-0.01366368536752061,0.013677978572382978,0.048171699790634584,-0.056207166080500866,0.016002458574101888,0.027096613771225977,0.004667601853530422,0.01046059034758552,0.0053126301232944515,0.057145885901754,0.05164096988876169,0.024223938793554396,0.00976471309779614,0.04041002153205776,0.04774791096350877,-0.09000050555710964
CXCL14,0.03487988722052562,-0.01767810588975486,-0.010589466847829411,0.010307844557565888,-0.01101486906241403,-0.02347487899292147,-0.039034446471588026,-0.016024720211676256,-0.07524643306491333,-0.0007221895715488684,0.022479746215253896,0.049491577124594725,0.05010606625722331,-0.09433282338872703,-0.10630739113013293,-0.06596614114292493,-0.010983335215796806,-0.06510777111042207,-0.0461724108926091
LIF,0.0012411917812913038,0.007045218955766205,0.11403205609026101,-0.025099409169768532,0.01082798888903026,0.05722740761217827,-0.0165030179537626,-0.034239378996402954,0.13265627906950433,-0.026100663695841242,0.09661605217392465,0.05014592470259529,-0.013361372984025241,0.03251455218457633,-0.029141491096941335,-0.028187650427535137,-0.021570811493045856,-0.012242704286194448,-0.015826201477555247
IL17B,,,,,-0.03516126928775996,,,,0.06700275244043048,,0.11235740394833589,0.21478943625595406,,0.009252546755057173,0.03206262406033714,,-0.005390744680501645,0.1443222575585317,0.09523268841861272
