,UKF248,UKF259,UKF260,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
TNFSF10,0.012434772299280125,-0.011909445073921686,0.07662336154447572,-0.04843412175492271,0.023503011246377447,-0.057739659507418,-0.021347289745221678,0.03056558417842142,-0.05817697640143236,0.066673699978959,0.08741325751870231,0.002632724813216609,-0.03984807209639209,0.11047837659379536,-0.03580427238629413
GDF5,-0.023501699399939614,,-0.024278768161913558,,-0.021454537115717372,,,0.026883416451994147,0.0103231164279426,0.1615572595269816,0.0044924330006477315,0.09153255668745933,,0.014015010184622631,0.03467645613610546
CHAD,,,0.07832495903590539,,,,,,-0.011292835329732385,0.048726045698170364,-0.022939964190016888,0.015409282456918538,-0.0448832648923697,,
RGMA,0.06276028721779661,-0.07273146633016418,0.055483913758083585,-0.018034825237648253,0.025041488757905562,0.01649335164967049,-0.10094089361239887,0.09670132293391298,0.014421405576156416,0.06078795294788178,0.08340099513462483,-0.06498802654334086,0.004212590266731927,0.06352605044433833,0.014265673961145546
WNT16,0.01581929011024006,-0.02669390423613068,-0.015957236463009245,-0.015838267515071898,-0.010548008031028035,,,,,,0.034923608695170985,-0.013161708313815633,,0.03394296674630703,-0.0350882821485306
CX3CL1,-0.03158646303210486,0.04096027280494638,0.002787020613266925,-0.060638066936961506,0.025578384218800612,0.10060834974615632,-0.04148024492214769,0.038875653707705446,-0.07168911605309057,0.05960080902353431,0.02481056844344861,0.025026182599598924,0.07263798583615248,0.038550492058408235,0.012857751213032991
FGF1,0.023458869992380487,-0.047187320225316055,-0.01789291426004703,-0.0675061645672794,-0.023653333823189557,-0.011538656964957884,-0.07325228930573123,-0.02619285735526086,0.014885642821203228,0.06821148820361493,0.009902722811965824,-0.00863507069971838,0.04065203769281205,0.03858345615749932,0.06207265267958794
ALOX5AP,-0.021854160157371336,-0.00851359015564451,-0.021931241795449256,-0.0035757316238877674,0.006442217993012132,0.1344883650032808,-0.018369050112053326,-0.004148599917041419,-0.009268138694327969,-0.03381035898974197,0.027086603702118035,-0.013166812172527395,0.08062995280146099,-0.008763455503325928,-0.009985583976518289
IL1RN,-0.009236040703105148,0.04537777419037053,-0.025182033265207956,-0.014007547688044256,-0.007296535727599855,,-0.0020030081517631903,0.025319322255430057,-0.00937623226237249,-0.0041393305056127965,,-0.016664420879089113,-0.045360992876641,-0.028731104093516785,0.01828737417214707
PCSK9,,,,,-0.02199481260787041,,,,-0.027544517108638346,0.03386672906024131,,0.12988764492059518,,,
NPW,,0.011383017474573707,-0.028994930399222834,-0.012773354094829612,-0.01646406860441628,-0.0278078749195079,0.05585764952327655,0.01528097310789783,-0.018510411601022018,-0.02111922645250426,-0.021164919826401247,-0.013255297639440718,,0.043999869506554525,-0.04810469267138772
CXCL9,-0.010346231233964704,0.04151284796667687,-0.025448078862398978,-0.024851112181074286,0.01447427541129137,0.05325816626554732,,-0.013024176845180797,,,0.05456163489070194,,,-0.003389961018340565,-0.0642394471215576
ANGPTL4,-0.06084315924967708,0.034677418265113634,-0.020337769187086324,-0.03484777610519918,0.053482261600074264,0.08849022070837947,0.0629500778179212,0.05852290735913315,-0.046753009557259154,-0.07893776470635878,-0.004530332229505206,0.0010800722233787093,0.03722560652219243,0.031923466196620884,-0.010049766916020558
CCL11,,,,,-0.01660158202645878,,,,,,,,,,
UCN2,,-0.013413541210435254,,-0.01442703150486023,0.006788867862450296,,-0.04440162104277366,,-0.03732362646146223,-0.034167582797126034,,-0.014436244639665278,,,
OBP2A,,,,,-0.013279889987517371,-0.02612988247006209,-0.07625036477174046,,,,,,,0.008689751183631649,
COL4A3,0.10386649917988332,-0.04942510722510162,0.030080831209909873,-0.01866289549689137,,,,,,-0.02908199113585443,-0.006113984666197139,-0.0017646117617216562,,0.0026591446971776516,0.06530278953882569
NRG3,-0.0029234308094677687,-0.022497170963811236,-0.031458609491595305,0.03993859345189661,,0.0654353767534984,,-0.005099236204831072,0.030446731958902004,0.02765670424404441,-0.0165030658844905,-0.007862680932345536,-0.03412053262893211,0.056564809091593414,0.08144203727124466
IL23A,-0.025113690354985424,0.03387435459852863,-0.0181487277402742,,,0.20247291028039488,-0.048222333646367486,,0.05297894419013844,-0.0104640875378826,,,,0.08101871546569896,-0.03101980480850751
COLQ,-0.010305740381255481,0.017699974274940942,0.09391875045190592,0.052845249678758206,-0.04187561185377511,-0.029919401717848272,0.0398528872622943,-0.016679756974716926,0.1184471472670553,0.11000857889439217,0.00553394164154973,0.037492683182938066,,0.03900815596720564,0.0052721214498442455
SCGB1A1,,,,,,,,,,-0.0017398862683244308,,-0.014781325750908085,,,
TNFSF12,0.029934339176812853,-0.014022483520637119,0.05941162312442492,-0.0309913279457781,-0.02576190735760439,0.04559841084960316,0.06452843714629815,0.02124003699164131,0.00713850139600032,-0.07074963981888674,-0.02727969700251478,0.05036515664099291,-0.041316782953621754,0.045678931452274585,0.004226732561516655
DKK2,0.000826682333103713,0.02834328806391682,-0.017638324715493443,-0.01479130460344416,-0.026346896402920764,,,-0.022775834863523137,-0.03251437873972157,,,0.06865302006540791,0.08797489239673054,0.03731934524332588,-0.01227517488187423
FYN,0.056511358387841264,-0.06705497010149032,0.04046950292826967,0.007009447963307772,-0.07150731007738402,0.04323413768750921,-0.046829717204206665,0.0873789721802726,0.06269467508923737,0.06956977472710808,0.07917027124033739,-0.024380426893192877,0.045086357912972344,0.0634335136178744,0.06338434557362073
ACE,0.05521429413890939,0.014677027304074147,-0.015038826839619015,0.008950842352995356,-0.03810931483940393,-0.04686427932167115,-0.05950551067628168,0.017841810886315625,0.044587029031760844,0.042686238896072835,0.022709395971061117,0.05015467110037,,0.01771812735492142,0.09285835360387154
IL18,0.014666649246734128,-0.012231660393400864,0.03576049800136233,0.007128883899886548,0.027018881805129746,0.062301434562736874,0.000418336380323802,0.05505245783531983,0.06841511521805944,0.06761412408263129,-0.027462133956955292,0.03252803027104265,-0.0909028391634365,0.06979310074584372,-0.010873118491562191
PPBP,,,0.027803272438968796,,0.20017418506083634,,,,-0.03372560051949869,-0.005539296714343248,-0.024367433552795224,,,,-0.02589746976010242
CCL27,-0.01665659437295833,0.007595707845959514,-0.009904956114379965,-0.020692724706857322,,-0.02404481239479589,-0.023101117335764584,0.031132125106748565,-0.009064540394193117,0.0035089289897997883,-0.026161639961248033,-0.011825489344614169,,0.054372067462147226,0.09680132073930887
SERPING1,-0.005486036864543031,-0.04765502255075386,0.007576145465771002,0.044535814676193844,-0.0490055511967493,0.09436520738426878,0.00887513068951174,-0.032596554816765586,-0.010228451402852574,-0.04862962667249145,0.04969268240391525,0.03852730860580488,-0.060109172850338274,0.023518762982739406,0.03487824937560274
AZGP1,-0.009154625622409675,0.0455149688060247,0.04002672934684315,-0.019331105034493545,,0.05408353274114883,0.04539801394042508,0.08890512491970401,-0.021572200322372788,0.01715665293782606,0.054406896103976296,-0.02975310523711482,-0.048726281455813626,0.0896027314575991,-0.06766946905280302
INHA,-0.02058876698218705,-0.020633476679463317,0.06653655088598855,-0.004013355501455796,-0.022836664634337676,,-0.024739105703526092,-0.03335236063324689,-0.05038001048647784,0.056337285752995445,-0.021164919700951756,-0.02778838182118314,,-0.02267977259006047,-0.016437996610353344
SEMA3G,0.042770200308997905,-0.013921075714921462,-0.015718501266484674,-0.022878925220863978,-0.01830390338565985,0.021190774580340615,-0.06629682152623043,-0.040990743030628225,,,0.08718936329654414,-0.02119521769520955,,-0.009124919590671663,0.07487954327965907
OXT,,,,,,,,,,,,-0.012377820814753958,,,
COL6A1,-0.022333191887651246,-0.012443792072608236,0.045003095648908066,0.03748784729194423,0.008774964827820931,0.0121818925950007,0.11244648743383176,0.01584293519680079,-0.03667334300374044,-0.05803391428843578,0.05101252525070192,0.055052157627680134,-0.024362611409413665,-0.01574419329193647,0.08422226408903905
FGF17,0.027087504310296148,-0.02517700711614693,-0.030001754239361536,-0.020959614200473323,-0.014098631889894379,,,,0.01897358095511757,0.025218698481566645,,-0.009648674598030775,,-0.02356392970635544,-0.025332638822722922
TNFSF8,,-0.00042468568671864674,-0.016697414045884245,-0.011811474318288597,,0.020223587031767725,-0.05029889466595092,,-0.01095084781554184,0.0247209033456194,-0.018950860654118648,0.10075224742604957,,0.025613115929050297,-0.029162657385754204
FGF20,0.010126655728922074,-0.019550827179306108,0.04492537759318756,0.004345956353432484,,-0.020748559713101074,,0.04154550600491159,0.037825625308497285,0.05414665230964586,-0.006282683658345321,0.03132916230677382,,-0.019653889616142242,-0.021588033085909224
ICAM3,0.0508769576700571,-0.02103178327836813,-0.024467877924682312,0.03726097660515153,0.011887786352031355,-0.05474851036835201,0.06386918549041548,0.0660432475058877,0.07659125231723526,0.11067002862101477,0.015666786301742557,0.000777002144044788,-0.039314720479242886,0.0838122698168591,0.05744045646198232
LAMA4,0.07620518418675983,-0.0007092401077666482,0.07761660745982674,-0.038334382267900334,-0.053722294253026166,-0.04004035812534009,-0.08826522107029844,-0.001971269939623644,0.035076695657464456,-0.046143169426400496,0.008162586172534141,0.04453037687706243,-0.09379223019712353,-0.01838835537305636,0.05307244404006801
INHBE,,,,,-0.016325496400026767,,,,,,,,,,
DLL4,0.015521406091274904,-0.027544945897199653,0.01206644870212785,-0.0099902973734353,-0.031246530285221296,0.0034322386070265725,-0.038259616438432814,0.0021121651653558415,0.012708527229056693,0.11449594104883336,0.010222090613739307,0.06918917040466989,-0.040375239682838814,0.03772394275917273,0.07724198320103863
SEMA3A,0.013933142307093109,-0.010763353652705135,0.01787635175902049,0.01189343906236284,-0.03511052195005757,0.011419913721017567,0.08195414254417517,,-0.004829100209701411,0.04433454200256113,-0.06158291243371844,-0.010512706132105415,0.08951152997485429,0.026847794132784496,-0.00010358249577765084
RLN2,,-0.01726823240468616,-0.01120667383035857,0.01103746272200959,,,0.02932852800722611,,-0.025305225821126806,,-0.015238059037050328,-0.01443624304776475,,-0.027195418567017737,-0.025361810463979156
C5,-0.02395473976025518,-0.01880042284534487,0.09227697844263277,-0.03134061925754556,-0.018904368986456848,0.0022787017677737284,-0.10965024165453108,0.018902688919834553,-0.022429630033915432,0.03412976012364574,-0.002208186018756414,0.017102020792923382,-0.04583458534540421,0.09838908333513012,-0.008683635352115832
COMP,,,,,-0.019284349682029456,,,,,,-0.02269416379208178,,,0.08567923949692452,
EDN2,-0.018819311556435573,,-0.021959890883262743,0.11610543524261274,-0.01293879412310854,,,,,,,,,,
C1QA,0.0022460924006737267,-0.06317883432468975,0.0982400173407504,-0.036740085865829795,0.0376919184331496,0.03140993897830131,0.04261963764408013,0.004517437310954911,-0.013235558513148199,-0.007979237881874763,0.02352484268663644,0.05026893200232679,-0.035143987188024105,0.03446354950077638,-0.0019213913411962476
UTS2B,0.049212728559705675,0.03368609170869115,-0.018313962920165298,-0.01039990465138052,,,,,,,,,,0.0005065546923905146,
COL9A3,0.00921518033666279,0.00834957420472255,0.027544745584533046,0.019642940254208603,-0.033053168348830125,-0.019892397859850156,-0.1087824523456739,-0.01059280427161521,0.05323136799089963,0.13165100195483076,-0.044238797003328334,0.011529059271864178,0.031703187926894555,0.048386306886840515,-0.006560725006386703
DLK1,,-0.00751986393572056,-0.01491599106601042,0.009140650561536389,0.09244845581069261,0.12618337825671308,0.12618027729704043,,,,,,,,0.09051466331807458
HGF,0.06099146689229779,-0.02731564778006043,0.058498130922087284,-0.007226478770118082,-0.011887069804469524,0.039453105518903755,-0.05214224930261345,0.017434398492248714,-0.018679012731974275,0.03550772380650891,-0.01587592359024732,-0.007834134833639981,-0.06465429629652883,0.01359410358371108,-0.0040855917696524385
GIP,,,,,-0.01714160458270011,,,,,,,,,,
P4HB,-0.03807671644308647,-0.010050338294142942,-0.03535185312229586,0.05440996819500032,-0.059055528155818174,0.02503387137650161,-0.007248686400103729,0.09215888113611301,-0.07811420745264981,-0.1238746484555747,-0.017494462797664527,0.0030866365440199556,-0.008546483874555769,-0.0006479199835902441,-0.015589907663593954
ADCYAP1,0.06360102929851459,-0.03486641177475947,0.01909636263538071,-0.01994344572787441,,0.04010613784304896,,-0.025203860183231595,0.014353014008760077,0.032816963730102754,-0.03820994059517813,0.025394366648454667,,0.03297716051394866,-0.04190483958653058
GREM1,-0.026471696845435874,-0.014925166410308333,-0.036511422538646254,-0.0329048390535319,0.01503262568818077,0.048720076120765794,-0.027104203427355596,0.01005832485142986,0.02305297094688873,-0.07032487259939438,-0.027171930294237128,-0.027026892189646937,0.0070210479573389484,0.0093941793803568,-0.020903609820087564
EGF,-0.043114043961239475,0.008224170755983773,0.011171808027410347,-0.034031029542956316,-0.016873547127351736,-0.02178477619227776,-0.0679508421816018,-0.032028801195397444,0.08209794711172862,0.013252038640143387,0.03799779555380246,0.06568300539212435,,-0.005313062625458138,0.0660495910957152
VEGFB,-0.051436504178364185,0.023826434390774556,0.016235190848606845,-0.033212515408459334,-0.06417270812845885,0.0632066030976976,0.10370987664056225,-0.10233327764773308,-0.08687999607203722,-0.01247882478271278,0.029074264418263534,0.008370882299469858,-0.06463410952017262,0.024926782413869215,0.03018720083760547
FARP2,-0.007180766360484134,0.003894332275898205,0.01748183025824616,0.0012495470180361676,-0.00631891538867197,7.866842269457273e-05,0.08935878286300154,-0.040213984390619156,0.0692346058261215,0.0061029434854072,-0.04070815993161821,0.06522080980542783,-0.003504769413196965,0.10169617028410409,0.024097411750686415
IHH,,,,,,,,,-0.03312503703042476,0.05631157466902686,,-0.014260758555353603,,,
LAMA2,0.022010993187946224,-0.011053411485514107,0.06720966120161205,-0.029668828126479557,-0.03893808073033658,0.036698291318169665,-0.07228894691628422,0.044980126204907295,0.033364461737836686,0.04878105442677206,0.08285297023680865,0.0491650637298684,0.05417159671247418,0.0034725698833950338,0.11063452749275766
SERPINC1,,,,0.03748994137626869,,,,,,-0.035089083075314643,,-0.014083216859625746,,,
NRG1,-0.03492692201870607,-0.030199430307491323,-0.011134225982770939,-0.015497129143898577,-0.033553059215215404,-0.02144443641634562,-0.06876806731280413,0.10833540307817907,0.07773346212355331,0.07052169214719876,,-0.03870788648393285,,0.035789618923141114,-0.021749640161032487
SPINK1,-0.013722658347130103,0.12879656587896723,-0.029859692047909267,,0.051676370448650255,,,0.12154409441152753,0.03432891077502769,0.05020655836708136,,-0.01731110754395171,,0.043839551230796185,-0.0737474806996818
EFEMP2,-0.027756603264316164,0.0036898219532227605,-0.0014854143258182155,0.0032959072721451795,-0.06209857299613402,-0.013342614355191441,0.106624951229016,0.045844393658197896,0.029628893458642593,0.014555704432205652,0.05323404403832167,0.02370174376415982,-0.012741738249271446,0.020103935007232707,0.040905834803261355
SELPLG,0.07952949287775925,-0.006458427616012811,0.004143235589434152,-0.011144951153500995,-0.041711393246648215,0.004491683486489705,0.04753768275452254,0.03514014425443428,0.04738861952525418,0.11139163154533226,0.07610932943635793,0.035685749566003545,-0.07205942147473997,0.04837121710220035,-0.003122351210748378
GDF6,-0.009733583234183763,-0.019344760806163864,,,,,,,0.04789735977301503,0.016778105707243002,,-0.0013141598742203644,,,
HLA-E,0.04775088004686929,-0.000805218411791718,0.09475210439486811,-0.021441567941201205,0.044105606750162736,0.06769993618379681,0.04161543766553866,0.042880773801486916,-0.006055768996387522,-0.03752403028699835,0.10442603781976706,-0.004049347284925754,-0.08417659375033046,-0.014622436761123783,0.03997511455728999
PTN,0.0738228372388384,-0.07265651465826382,0.09213131969424151,0.0034553964998755085,0.0016274986531331012,0.10493679848080938,-0.0650729482191656,0.08250634908574339,0.0363336580897178,-0.005671132550656054,0.08417413265548682,0.04336277682315876,0.06150098035605219,0.022402062610221655,0.05416437849266987
CD274,-0.013439724672142708,-0.0011734347701376296,-0.02780046082333176,0.01292193142501219,0.011835133948295747,0.0688579272401163,-0.01980026367239096,0.026992855024870196,0.04465501918689148,-0.0003894739031952005,-0.04200041920615872,0.020861166935847757,-0.05419886657215857,0.07140619161508277,-0.034756192559980276
FGF10,,,,,,,-0.08692594285773433,,,,,,,,
CD14,-0.007932716041968331,-0.037297056279921505,0.06555956531891946,-0.02750196471450601,-0.04113296365006991,0.09143719170012408,0.04983177312028386,-0.019021133360063565,-0.02383473256678862,-0.0005247085252232145,0.0824215528017537,0.0010244457568039582,-0.03234767252615729,0.04177267316389804,-0.027765678888272093
SFTPD,0.017492403591003843,,-0.018751625241472055,-0.019097899325843843,,0.1736683801371026,0.09496099082263004,-0.04787616977076463,0.03373204769698951,0.06794813248556458,-0.04114231412809095,0.12244489623114026,0.019101581585701966,0.013826276563425497,0.004433474825317955
SLIT1,0.0001150961181250407,-0.030716631764559233,0.040119041859313906,0.028072722916359625,-0.015323538150919021,-0.00987787453612501,0.02717383071059192,-0.03288220584791235,-0.03481051654075477,0.017699499059758938,-0.006847452314851747,-0.016788863054112174,-0.019438096623166392,0.10658516782248428,0.006002672202686235
CNTF,,-0.013611290750166271,-0.016697415569853012,-0.009484823446895581,,,,,,,-0.01952627084708878,-0.014436244639665278,,,
BST1,0.019775062216511523,-0.0009808536319291228,-0.0010696046732822089,-0.03644991225310366,0.010247553678192193,0.1272440862250839,-0.03184466977871101,0.09302356100804529,-0.009192968108351723,0.027785399896087117,-0.04963310707087525,-0.01470532094588582,-0.04677035302146295,0.022110853481696866,-0.024867382832705846
AGTRAP,-0.004486828090666994,-0.008358566748675545,0.005821255635233548,-0.04012739225187302,0.005425532348432708,0.060184547344855246,0.0016690045728658196,0.011024734684718764,-0.05232060362614948,0.02763215860557801,0.02105753801775715,0.007336528082402734,-0.06835471276424403,0.04860065145532308,0.030262912178404336
LAMC1,0.05549522128765795,-0.025370322242480745,0.020910560482945192,0.04716583817358932,0.011605061725189488,-0.05251091402097909,-0.04901256981998006,0.03658882312849139,-0.013895405572716367,-0.025520530486808583,0.03516938611826449,0.03994200357845467,-0.04160758663341378,-0.01288103159535215,0.11466602611658724
COL6A3,-0.0040018498461140365,-0.02204337385555552,0.03508071852579995,-0.019665034379330818,-0.010085226851376947,0.005133565332364601,-0.036053809592056174,0.007858734393398509,0.041991262024132926,-0.07165980269734004,-0.03211893938743534,0.059283205878054177,-0.09056758660198659,-0.023164451184781335,0.09289819051473643
FN1,0.02722472350376072,-0.058797465082662946,0.04909707609905214,-0.07233126411716669,-0.0014990890477551127,-0.029966535359841687,-0.11551376336259536,0.044839792879827686,-0.08495353058581598,-0.09398495478824223,0.024708022840978294,0.04063013133659709,-0.017234328448545996,-0.05694388991503805,0.07720422404769002
MIF,-0.04966563514980682,0.08381441859645658,-0.04180967167567059,-0.0398440743961974,-0.015225311145483103,-0.01722754553091858,0.12432163575343251,0.059370959395942925,0.007485511413390228,0.04666041124661438,0.011150146797649614,-0.03615052726894823,-0.04780196413964683,0.022890012014172203,-0.033432581997617346
JAG1,0.09301781342698955,0.01039772288754756,0.07572732341145687,-0.008818234487202516,-0.026141210329872,-0.026870444462962433,-0.0338690424893027,0.08477321041066442,0.0015448733282725832,-0.02458587921628332,0.026880043660913705,0.08372724402860408,0.06815190116754542,-0.04108782036314843,-0.016021168436337326
NID2,0.012616453897396249,-0.011738888655448917,0.06949651892762569,-0.024966708093787916,-0.02021776004775809,0.057110049101389934,-0.06260233738860853,0.06318529704748642,-0.020274435304032206,0.030713651772428924,0.016785222365677473,0.08484795295528585,-0.0499334256622492,-0.032838010897997386,0.10721923347237175
EFNB1,0.03183885970590733,0.023161887062688152,-0.02747529070061335,0.019803256931614225,0.034486613381709795,0.07326584729015144,0.015207784025519654,0.028461197670011464,-0.006528206886233304,0.06637419928868993,-0.014376964880930326,-0.04595107235946285,-0.021955588336626995,0.07926731383646785,-0.03226730491477765
COL4A2,0.04320062888870402,-0.05866435933084149,0.06278280367037851,0.002141555339758792,0.0026224088246409386,0.015440130671569796,-0.058184029342046875,0.03289540316270542,0.022584982843893583,-0.0031508187502588985,0.03378583449832355,0.0643814121253198,0.1099378437302309,-0.043360354601046106,0.09350889729721494
SPP1,-0.0881109169139138,0.05592873410274766,0.057725513842331114,0.0003453468763359716,0.003935631827868057,0.1415621371307182,0.12786275408023645,0.013322756451464607,-0.06624481123636652,0.000586314630301126,0.024654189378603735,-0.06614282036742465,0.03705869357344021,-0.07129275124160614,-0.0807922758701582
PODXL2,0.01094436693149239,-0.02467885352718057,0.012983985498052616,-0.033377960589632265,-0.01167118289115804,-0.020136170437908673,0.0017121434836384146,-0.00036356324251242655,0.03826862841048537,0.027798667889254083,-0.038041076805321344,0.0014648788683896442,-0.022268693362969924,0.048339314100126866,-0.04977289562460013
FGF9,-0.060032166356802225,-0.00389805469362568,-0.04936794632129019,0.002616342796424332,,,,,0.003338617281913313,0.05570750183287057,,-0.008951629280779824,,-0.017102497089846104,0.00429638438271297
ITIH2,0.0010389513489905662,-0.018185209893176936,-0.025448077292784393,,,,,-0.0403231153868005,0.07247468586551331,-0.007158677249632623,0.14298302345916403,0.0745761491598564,-0.03296331855527168,0.09110915297443888,0.07264685642072762
ADAM10,0.01518313556588339,-0.035166094661959864,-0.00486579473530817,-0.020506087709320945,-0.053205276955677595,0.03628666183030931,0.017124546371249865,0.04728414043981961,-0.02754164901956443,0.03815972842810712,-0.05466665151096872,-0.002670822163679906,0.037862269764209124,-0.03016591411308713,-0.038368384957534654
CFH,0.02858304213025115,0.02846695758196082,-0.00677621838879965,-0.02034556267534366,0.03470440442513522,-0.0041071313088016,-0.07125142818104213,0.018707709845911153,0.010599434068100284,0.07286302667559659,-0.019573217479230225,0.07718573996784667,-0.03165424441435384,0.04697588349641544,0.10549349996066291
COL4A5,0.07079505004067221,-0.026536507652681156,0.05505999619817541,-0.01573599232517356,0.031762053899329276,0.05985896732337829,-0.11381762829357228,0.07928450993850539,0.04267068292802277,0.12026704069301387,-0.005070504315577515,0.00013311351194602523,-0.02703445421821794,0.07417005634104484,-0.06328179933852332
LTBP3,-0.011531270183068907,-0.07910985084997017,-0.010747872691284027,-0.0006052772657017519,-0.0007891850625810369,-0.0782227443155087,0.0001504057790818621,-0.02438078387093557,-0.0993484275493781,-0.01055017233026525,0.07823251030528798,-0.012152872907984492,-0.014302482726368101,-0.036599718287459934,0.029910079237901614
GNB3,-0.05353044659429784,0.019525520638193017,0.0440849681173244,-0.03667309042360809,-0.03656110003642664,-0.01276934232715882,-0.042753903050272594,-0.04595281308386438,0.018029744347598204,0.07322346449009057,0.0709267689095519,0.015368811152816431,,0.09354169720276294,0.008718501715312094
COL6A2,-0.026457014408135558,-0.021867098450646945,0.049249561448097494,0.013408675317029954,0.00847751766014079,0.009385884632478346,0.08715639067617408,0.02343690571670487,0.010687127516819649,-0.06786520686005656,-0.011133787454802166,0.04982387773755104,-0.09480497607089494,-0.028159197201864664,0.08392221939373323
GDF9,-0.004099867249658233,-0.0065461795488358804,-0.028337816571154327,0.038340212431215874,0.07017384546819493,0.10630527381288879,-0.03966565323911443,0.03358407346955133,0.02445101077652421,0.09431645009868207,-0.028666229095418192,0.014033889473693191,,0.03604760360448677,-0.026998156054522725
NCAM1,0.0187606715431505,-0.019922843948534733,0.04364022077093689,-0.030943659810838374,0.023149862017892684,-0.06431896171506023,0.005060692637194533,-0.015583763980221104,-0.033959958533159564,-0.021715637294953613,-0.03623679350162246,-0.07381099133176616,0.013016525533456974,0.008337819308491807,-0.025113169218727745
APOC2,-0.0396618103207213,-0.022428129857503205,0.0032627867557949134,-0.02793359418695981,0.04126337122590199,0.08005517090472632,-0.008925262725905258,-0.018563705069283922,0.013670559691335977,0.025111249268128005,0.0568248619443852,-0.013253116363492561,0.015455103910274673,0.030990146892249697,-0.023235447776995134
BST2,-0.018239827520684322,-0.05248122769837493,0.04562298320916863,-0.06554387235835347,-0.0030954490032299832,0.022725228250023724,0.028971158551001613,-0.009462068159893679,-0.02365284127914382,0.07712549140131932,-0.06427575540077571,-0.021209097811720205,-0.00516825667783895,0.047112392375221745,0.022671439263270126
COL5A1,0.01643703041204644,-0.04478852697158824,-0.022543418564419968,0.001248327825985627,-0.06406538265740327,0.051181478053785964,0.019400840861403316,0.11626370329793648,-0.016838740564697644,-0.056825807844131354,-0.015068137678244385,0.05946940910575871,-0.039848016506666875,-0.01572715600112512,0.05558339703549168
CALM3,0.03808581362714256,-0.0697553930300286,-0.03402686694774774,-0.017907740949820634,0.06685880329984985,-0.02912850173999814,-0.00795293687800609,0.007820972158417355,0.06022475462035491,0.06755745805214723,0.01965368673403674,-0.008591271956744943,0.07341647770095633,0.026575886109451177,-0.003547468943986779
THBS2,0.0020314161312317727,-0.012085881088905844,0.007026740003394292,-0.011225113904342601,0.023239381487095104,-0.026520610961592746,0.03129078815735281,-0.011379240170845597,-0.03344148074915606,-0.04947997937170981,0.04334236808319918,0.10622892767758832,-0.031108437605904083,0.03748362033776078,0.018797674540296544
SERPINE2,-0.023055827019508944,0.02045132652055767,0.0248882995262903,-0.02054475022667841,-0.00217874343029481,-0.011213177267231216,-0.08994261814143246,0.0034506456477528353,-0.024825570564390685,-0.006316504070344405,0.013189151881490096,-0.04915036337992374,-0.07395477402256201,0.06634757734045231,-0.08824681071702398
EFNB2,0.0806579429248261,-0.012660942593722337,-9.799425318806948e-05,0.0011095664402725096,0.06379701757608452,-0.016601194874843697,-0.060944403226776314,0.020990371285455157,-0.04135836383626364,0.02003477038983355,0.005182596274788065,-0.01525761623291398,0.08711691320779405,0.02771039205668561,-0.012416294836842486
PROK1,0.017239378680559154,0.04301260295234351,-0.018313965433703276,-0.015322888645797285,,,,,0.11143472099313777,0.028285313472900708,-0.019526251786905847,-0.013537437043124814,,,-0.028923177363402674
MMP9,0.018314748142830163,-0.037040095998537984,-0.024270091981153825,-0.015838264879477176,-0.03578650813815038,0.016453517390237534,-0.05869539752285259,0.023724244037485697,-0.0576695745339162,-7.672814833446438e-05,0.02539837099821402,-0.022699660340312476,,-0.06933831926032748,0.021174711868219526
DMP1,0.03744611546281073,,,,,-0.024957165610752813,,,,,,,,,0.05806991310504933
NPPA,0.03128018034038409,0.003456155463900741,-0.04231851933264403,-0.044623905094193096,,-0.02443551842334693,0.018482533706707875,-0.006052489708521294,0.0490551819825048,0.09767299721571338,0.015420938403628747,0.010950202994130945,0.024790807631145988,-0.029467563574649133,-0.015278681991311572
APOB,,,-0.02410758486332706,0.07912182503591647,,,,-0.02585963536162866,,,-0.02142675324749009,,,-0.02233666733129747,-0.028923176909278783
C4B,,-0.02321998252171936,,-0.01246046872443467,-0.013612930971907636,0.165873735914559,-0.013429109998162849,,,,0.02538936988485187,-0.01671196700622731,-0.05124168049026564,-0.02473402138779082,
NTNG2,0.062422031192915665,0.02524937872385291,0.0315365716516052,-0.04274019815709462,-0.02210151977553698,0.059692027377018966,-0.08192110594886025,-0.04025116401062996,-0.017047608901854517,-0.0035543436255926248,-0.04850557124652731,0.051497969337756834,0.018516474726164207,0.04211909024664907,-0.042982594788833414
LAMA1,0.04858896417874201,-0.037899998935476964,-0.03415756152661837,0.06017484188328374,0.08016953477315493,-0.036509262703509536,,0.02422900192054289,0.011223628336294337,0.03652475828865518,-0.000248209345281271,-0.015823175273528087,,0.01125135588973805,0.06014470286259483
UCN,-0.0029090039630295878,0.03999527055483569,0.01667907386736837,-0.008265491994167299,-0.007436539484732276,-0.03518011011340263,-0.01985909558676888,0.03384838920210655,-0.014042010691310136,0.09498986210539007,0.04727124243788234,-0.011453979827175999,-0.037676168183131194,0.09378157475682063,0.00713525328049115
ARTN,0.014889134002843044,0.02856179027063649,0.05374531958819951,-0.01583826641690727,-0.038493754514142275,,,0.06940701855661871,0.07712801696128578,0.05110357535084948,0.047307581382065256,0.031633318562811596,,-0.008843880009039178,0.14387579157840052
