,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
UCN,-0.04950628920466,-0.011879378583364493,0.0733455445915804,0.02063837861517455,0.04579513399644739,-0.02845115187071927,-0.04140113312730112,-0.015308828353539809,-0.046070943624867564,-0.05242832941923451,-0.036118399440731135,-0.03151574571618587,0.027917247696796706,0.07781956046284207,-0.04281449907668339
ARTN,0.041650201487780945,0.058063691429357016,,0.04064992540616309,-0.03447526267714845,-0.028674962074163902,,-0.015802210149600947,,0.06605011669268707,0.021453980988428906,0.014592617822054964,0.06325760423953626,-0.027659665188997654,-0.0504779640638978
PDGFD,0.024486864903777755,0.050342538229684854,0.08038876298445849,0.04197407744645281,0.008015391765899821,0.025342055901735428,-0.017126184863955507,0.02700440066094635,0.09591918717198414,0.0037664147570184094,0.07981097223507716,0.07665361640565686,-0.009393369240694335,-0.0264643421034354,-0.004573891675394805
EDN1,0.05856973713807628,0.03742923802768116,-0.014684035693275572,-0.013875772455354188,0.1144563227372008,-0.01612714617637299,0.011567279600059354,0.01928308605155043,0.022338743377318417,-0.04903306797728225,0.07325376498008447,-0.01339349098304063,-0.0593379000013384,0.04974385077761359,0.0487862331471868
ARPC5,-0.05580573776351241,0.0290298556352533,0.02974753396456519,-0.040706542339715455,0.019923547427502804,-0.04579981201649677,-0.06108596006596595,-0.021824261968284513,0.04191238406702839,-0.04214221118839819,0.06397038616416591,-0.026375745722654064,-0.07710383861038309,-0.05133251927655566,-0.09548257685671452
GSTO1,0.07579451151203316,0.005383685443612465,0.03221899209229078,0.0009149385891618771,-0.05974039366555955,0.001675683208814195,-0.027536361916539062,0.015873329151879542,-0.038169609372879186,0.008326086420740826,0.05798616199322125,0.008611391739311152,0.020274247484763995,-0.06918741165895283,-0.03781651562218674
PROK2,,,,,,,-0.023313579888940547,,,,,,,-0.001304109518077469,
SYK,0.06204901935958933,-0.042449395101394186,-0.012473927596522721,0.008823465063047204,0.12361081594916765,0.06720293339236061,-0.01127694255059431,0.01674980845804649,0.055419459584699425,0.01891015302986659,0.004304769007272619,-0.054105594675065094,-0.024382324301855187,0.03082148934018462,0.03544051383746454
CD40LG,,,,,,,,,,,,,,0.04175311687899725,
ST6GAL1,0.05956933650515781,0.0490255815488943,-0.0545454477544229,-0.03228360973295031,0.025250054582919658,0.06116005351238038,-0.012264970442563123,-0.061184699465281815,-0.024165190198245506,-0.10007205979448262,-0.022829835034633636,-0.03186463991057804,0.04121670182333837,0.08442804987751472,-0.01132092160938795
WNT3,0.009185242021052413,0.061871370470212454,0.006754708243468024,-0.03375521024488996,-0.02486212433853206,0.07604974595032842,-0.022441031542019894,-0.014800673019604409,0.14228811419187515,0.07138721809843308,0.0516416765639576,-0.008894970463738784,-0.015837560718002824,0.007578709818153025,0.06175261524453863
HSP90B1,0.011194007043349899,-0.04700591593387267,-0.008180491826283316,0.020191309724177188,0.01573844579427009,-0.04627088571912844,0.0747769682527267,-0.021615291557369295,0.003827219979789355,-0.03909438828220923,0.05548879803578998,0.013501041015793129,-0.035011131543429254,-0.11873222787247827,-0.07824336097466847
ZP3,0.0683532092999391,0.027451368015863925,0.062404400957504276,0.0028410176321807404,0.035775872144585524,0.07456962729540972,-0.012884579387208809,0.040375560474069025,-0.056628916458936814,0.10381927959277218,0.03046864439621959,0.02550092674976041,-0.028933759056903072,0.05050481843646301,0.025052496498444474
ANGPT4,,-0.01625460248692146,-0.0027502641313416317,,,,,,,,,-0.006137820400718416,,,
NRG2,0.05042262725137692,0.0016661230566744777,0.00941319955203549,0.011346177887107154,-0.02691248115961301,0.029906338269942736,-0.028709621821307426,-0.010368223545740431,-0.047970872738653546,-0.028115217428599543,-0.04965156969076247,0.036806395454900644,-0.012078687151928433,0.11401839237110423,0.055214084188108435
MELTF,0.05252854714269543,-0.014700227033486061,0.02452723433356817,-0.011152366802370231,0.10014192809130959,-0.026515708232533033,0.002892800470277684,0.0556162165399284,0.03110580001979314,-0.035291325256600885,0.09539673333285237,0.06491107895998056,-0.06100523337629103,0.0743753410995797,0.0009168931574513448
NLGN1,0.04441773634618795,0.025479879139682787,0.015442676278176875,0.013821433220006667,0.0658141497160224,0.029064563842539942,0.018451416443701185,0.005092484814479404,0.05244401362506145,0.08584659018048485,0.023751697307953453,0.0007806884475742809,-0.07655278777151246,0.08102807916514905,0.06832201811860442
SLIT3,0.08451763916800459,0.008883192292272747,0.03940639291098451,-0.028958826119721646,-0.03056055813197978,-0.005282347301003129,-0.006397173554335532,-0.003225255522738511,-0.07671183857052366,-0.05446594283109162,0.02748656095219028,-0.01423274997736382,-0.01286431472347626,-0.028762434767749433,-0.01907798252197188
CCL8,0.046522174371652875,0.023405383588155686,0.03812060739721337,-0.00337555870643531,0.03487746372804388,0.05006819956484552,0.07201419615804232,-0.014744568009085574,-0.010132981701763676,-0.0063060610290356246,0.061296545295878656,,-0.035680694547343614,-0.021209388964576366,0.027621035518111785
S100A4,-0.09246819696278197,0.006347051658405109,0.0052459151443726565,-0.032734280902844595,0.0782340754975298,0.04455833641357323,0.002345347197494743,-0.023125942458046597,-0.10110526062753987,0.047940623635968974,0.05548550402461095,-0.07512873808828993,-0.06956274751137588,-0.0399006314493792,0.02861727775291344
TNFSF13B,0.09383977737776963,-0.009398993031025269,0.024075751478105437,-0.03357266650233652,0.055083666476568094,0.0439696795898279,-0.044222020271953266,-0.02106630320487279,0.021772406155533202,-0.04155785374358586,-0.005073316904317407,0.048713661081653696,-0.04030520994969986,0.05865940414317915,0.1363734348660792
HSPG2,-0.014994499135196971,0.06755874453896991,-0.014919314876963364,-0.04334633689883529,0.05143747417006319,-0.0066328614660775605,0.01697731187434103,-0.04240282693811731,0.05178294119053453,-0.011068628291277303,0.15288811213640977,0.02773413918837902,-0.01787762537414007,-0.048090909229931575,-0.023014878117745975
FAM3C,-0.018188729154885924,0.0449637243078491,-0.03640021430277063,0.004458506148389385,0.1527587590909787,-0.004138942765584477,-0.041865147809268116,-0.0083693240469916,0.11541698063101694,-0.05943134737540173,0.04271504340123091,0.02616483932010631,-0.012504081827053076,0.06672198918541701,-0.008606485510079857
FLT3LG,0.02658774934005831,-0.01736522132168162,0.013370179993620016,-0.0016125886384044036,0.07474501954248873,-0.02617722738085671,-0.008033802318810486,0.05115014561455272,-0.0030651488895979133,0.07817061872873117,0.02315178943953159,-0.007518676828298034,0.0242976091848161,-0.004495992878830912,0.16160841138289403
A2M,0.023300753455344398,0.07355684378944377,0.013088194952019985,-0.014323942133098426,0.06707600639615735,-0.040113787443609605,0.04999493889543827,-0.049993825823976004,0.02504287929850343,-0.04236407401234008,0.10421148106399442,0.002958923860032461,-0.07406600163237405,-0.032447994096434736,0.069102344176565
VCL,-0.0005987292983441741,-0.008068412616737292,-0.024883151433311424,-0.01702623248535777,0.06706275533543164,-0.05898039070920465,-0.0028989042745596184,0.008541130831277994,0.0027037510657072963,-0.04210032489176335,0.1075097546580086,-0.02293405575362949,-0.11409650218569872,-0.09736100064475768,-0.08776026349253528
FGF2,0.010042717178254059,0.03774546570764415,-0.008421084431479167,0.029686882310642575,0.07091811265240948,-0.0036031475619276426,0.06705651300528792,-0.01953320121325102,-0.09363610401162509,0.03071650069455928,0.023843215859576012,0.015949588611259117,0.04420187911124571,0.02891318697875498,-0.00435654940926704
AGRP,,,,-0.012563387114166397,,-0.040571453612951475,,,-0.05801460162994988,0.21700605555257224,0.029189426839943553,,-0.017006896522721707,,-0.0012164236061082815
CNTN3,-0.04605509397199722,-0.013728939758079749,-0.019647156851996868,0.024793187024827423,-0.01730689979550471,0.06455777346868184,0.026697375016136865,0.08129586850219318,,-0.03230804710006257,,-0.011135516985010266,-0.008752241964297146,,-0.024549874546773258
RNASE2,-0.05959125645637674,0.02365370701534272,-0.002871347675205011,-0.04835546355007895,-0.03232944919033206,-0.002713751624800932,0.01095349852943736,-0.017349900187099403,-0.1369237279615366,-0.05354203508606438,0.06691761376109889,0.037987743697833795,-0.0809158726092024,0.0026243048910501252,0.07344299417475508
ADM2,-0.021377724130077977,-0.023129598290115936,-0.03262359214802049,-0.01392210007027257,,,,,,-0.04224957885860875,,,-0.021709810757167436,-0.02381208759367246,-0.03638044414446341
GAL,0.03403051613289514,0.03337971679804674,0.06689629529679164,-0.021239177926803725,-0.0351435940247611,0.03956680558126182,0.01376077874953591,0.04610357240124418,-0.0639760925701738,-0.07657141445916839,0.05135262316193385,,0.04891657213818183,-0.02349194259153807,-0.008816712352691318
IL36B,,,,,,,,,,,,,,,-0.02860691528624097
CXCL6,0.11280657089790304,-0.017332499753456913,,,,,0.008107292204561205,,,,,,-0.03793331737633056,-0.04302489747588506,-0.02010103209039385
PDGFC,0.06468361089772427,0.017739989350693205,0.012671529611272396,-0.002233494727992423,0.11939290341897793,-0.06180303797415657,0.04975602678201543,-0.012830232093217922,0.1559771804608999,-0.013042368881038307,0.017164028995138005,0.003054150956076481,0.1159166532114238,0.050864772452861855,-0.04869713987220385
COL8A2,-0.018797394128196674,-0.013413900289407595,0.011402820696918939,-0.011342619951077456,0.013244506372766827,0.06219725276119897,-0.04027195401774255,-0.05243247151231543,-0.1267586413311424,-0.03984239004640337,0.04052008024660091,0.022030367392879256,-0.020788943290983252,0.04124688541785422,0.11130252259375956
SPON2,0.031200452766970626,0.0381459853808599,0.03253639346467021,0.014921659833427482,0.06341418664378085,0.01517581819142354,-0.04078573776970438,0.009160882044736206,-0.0327768876296454,-0.08654323182401784,0.08448458560722574,0.004385386708189786,-0.12098495974987263,-0.02821140000503782,-0.06770138699019677
LCN2,0.0225429828525567,,,0.007919706089420695,,,,,,,,,,,
SEMA3D,,-0.01647553411302511,-0.013344791290097049,0.0711147831473801,0.11042519281158004,0.01646441598641512,0.0012443219274546103,0.005315227136694019,,-0.0310563256115456,0.04546885160306385,-0.060334379155132935,,,-0.04304047358043776
BMP6,,-0.002451442084925398,0.04887297966496836,0.01024079510551844,0.021088084681893573,0.02490059563683174,0.030345167997863298,,,,,-0.0453514315196459,-0.031569714116782555,0.003622682526453117,-0.037297094930240665
TIMP2,0.11561263816033411,0.022332622322464767,-0.017512239954701858,-0.03980309804322738,0.04725986943099608,-0.0003837237837414028,0.010295244216929504,-0.017360078145305657,-0.0871687041623774,-0.010064795554846814,-0.048084115691805145,0.013987386186750973,0.04380649748356578,0.009120584906906282,-0.03128401958033217
EFNA1,0.047951414156022415,0.05840785197964499,-0.02482918533985318,-0.018342088594717112,0.020098212228930445,-0.026310171796113592,-0.016203641196059167,-0.019331356384572295,-0.016233274841331354,0.041815967173091946,-0.05680163845711995,-0.008548404247197999,0.059722603247732514,-0.0450737087880899,-0.013888250777349693
S100A12,,0.004708518051567697,,-0.009454249235627196,,,,,,,,-0.023469895983277148,,-0.025949280644335836,0.000552775582504958
TFPI,0.09778620736825834,0.011065041182182244,0.08565929509475999,-0.014292935975485248,0.05553948434101149,0.012753662422410267,0.023946974568674992,-0.001716541062342602,0.05623501131278477,0.027778144077191643,0.0755792558096993,0.11695704951144827,-0.04763903176350126,-0.005102830549123397,-0.05450059484853931
GPC3,0.0471298349338128,0.046724545640986694,-0.029641395462336607,-0.02305060683150565,-0.021378861445102513,0.017911260003341575,0.00742143180017776,,,-0.042967532637939065,0.11387589637364567,0.04385107632883189,-0.07779260394047997,0.02504326611262964,0.038979782256632414
NMU,0.04949655015456472,-0.010270971096987762,,,0.06455867012132784,,-0.025013587907607382,-0.030957174912453096,-0.08242608119347979,-0.010250494557162903,-0.028690508299567038,,-0.008639422686847729,0.008623269845486793,-0.05139451092033641
SCGB3A2,,-0.027143942972550426,,,,,,-0.022022744257415662,,,,,-0.02852082248242503,-0.0374582647257642,-0.03729712831547166
LAMB3,0.043611114648914234,0.04790799333019516,0.11749446419437108,0.029372510633874683,-0.04643111079450108,-0.045244364553789336,-0.02448694014651836,-0.027187526199922173,0.05584412846007356,-0.014640928256906759,-0.034746739723883945,0.06511645115143422,-0.02358234591722279,0.007215431008237842,0.10941806186484787
LGALS9,0.017747231939740978,0.00044278181645330557,-0.01467847924737651,-0.02683538933607277,0.0838906668018836,0.03358957902285109,0.006536313083789793,-0.01456332736836549,0.03040673211023703,-0.08398414581298959,-0.009601066338567797,0.020958434416077643,-0.021441758962079942,0.03807717257575583,0.005722351225149823
VIM,-0.09504725388571571,-0.0310330317642338,0.03434474968597069,-0.06243675702436092,0.07826974855597409,-0.11667516692105656,0.013786018875472247,-0.015055032838836725,-0.1128263665808309,0.06481555017660076,0.0965746492751745,0.03388459634704513,-0.15423042897009084,-0.0005211204520780538,0.006559412190144767
PLAU,-0.04005958887152879,0.04584781709019921,0.01407706729495753,-0.017794660972650797,0.05786778993518176,-0.03303190323768144,0.003701191507065298,-0.013412347351402534,0.04815878529630474,0.06779957811382646,0.08256384257503831,0.010071594375501706,-0.14545269773932915,-0.035661239063608886,-0.040122483465300014
TGFB3,0.042542225770034185,0.0020627470120453263,-0.0021632011848347226,0.04575546719233817,0.053854818320500035,0.0496519208362984,0.01991044492116436,0.030140433712163787,0.031686421375745566,0.025411304724351397,0.05141051349463227,-0.026638592141609768,-0.013093656898995498,-0.03819972574243481,-0.0281341255167572
APLN,-0.0892466980316432,0.0526129565053216,-0.03960379528369472,-0.035899075425557196,0.08897778274147333,-0.02835756978182132,0.014770336323555754,-9.390060922863272e-05,0.05433105039454496,-0.031714752735240194,0.06881722884500452,0.023898197204604062,0.05028517195823432,-0.0453239406691746,-0.0542003242078823
SHANK2,0.005762486086173634,0.02110702141704225,-0.0435986886373931,0.06965155777093271,-0.06742123734248169,0.10692896561131596,-0.03572639918586102,0.0660779513974336,-0.05426163253243641,,,-0.00702050867434873,-0.0292165947896141,0.02383516873882716,0.02019919282026042
LTF,-0.029506307449376924,0.02563763154267498,,0.03627305705856611,0.03478343326737732,-0.03897420507680337,0.00966717395243847,0.018567373479013136,-0.04568205872633724,-0.006786007822151343,-0.02150292084657586,-0.017777211648665702,0.01880144019031555,-0.0814598085909965,0.006361588308547316
PYY,,,,,,-0.02283180605892548,,-0.013210698555629653,,,,,,-0.028345542522730364,-0.033989248892016245
PENK,-0.02330793867551766,0.07380037415534225,0.013663061315353747,0.02176778769670237,-0.0391842388473829,0.006984631751250135,-0.10914321665081723,0.04997544563088268,,,,-0.017381744716109232,-0.02291331430875987,0.03162984228736864,0.0072355090620150496
CTF1,0.026277330982906563,-0.043746648663842466,0.01884959804789783,-0.024049964193077998,0.08801033778088685,0.019713063387707567,0.032681451916260415,0.03274035045224485,-0.015122673110169814,0.05558112517615676,-0.05051951248854495,0.04923661809630471,-0.018168966808969303,0.14192305579001097,0.0704217711543343
COL3A1,0.07797277619362226,0.05057809730573277,-0.044966312595568256,-0.05099461115327651,0.09484659530918489,-0.011126354427967508,8.627723187464375e-05,-0.01590150571652863,0.06794523145858786,0.024482992619574605,0.16527497347223782,0.08800693462282429,-0.14085737595371065,-0.09877379792262266,-0.10299419986987224
S100A10,-0.10562643025450501,-0.03944443472221634,0.023674456899306293,-0.018069323865693616,0.08007081156781043,-0.08710015722215243,0.029887000533746842,-0.05359393697293953,-0.1471615937078825,0.060811458132251375,0.08088940269563354,-0.019254450389299942,-0.12941228267572716,-0.02702060672484371,0.030586681826795307
FGF13,-0.01047309035432853,-0.014082793852389633,-0.020931226496271983,0.01066493816377311,-0.07977327996560028,0.10056686424293199,0.03993697012383506,0.013237560356797904,,,,-0.0019710647954012538,-0.03195485544580442,-0.005728386836208025,0.03948743106027499
SEMA4A,-0.028928749572959506,-0.027663181469806526,-0.013250758715080763,0.03883535390901185,-0.0187523125310904,0.09009383128104716,-0.04803773416698286,0.0003921615418110483,-0.08905013941343903,0.13363937338665316,0.15747289020235514,0.041052969878981646,-0.0350593879345013,0.02230204385868118,0.012787064861477087
EFNA4,-0.011476643867185011,0.09787761265872638,-0.04658443055348826,0.00568901674693601,0.08974662615633115,0.011887921719472136,-0.013161553187807153,0.01706704210760853,0.025342416902426546,-0.05249438660717931,0.019009259876643897,0.0007275344805317601,-0.0040336749048113935,0.0730345436569104,0.016296649996728748
HSPA8,0.050717649209057046,0.01743584122232913,0.03361485753666653,0.06250573679168704,-0.006962154269207514,0.08094073261430826,-0.011686198863625768,0.01319967532032002,0.01277412491435192,-0.06653936794378085,0.05204177305399286,-0.012831149414843037,-0.07057104082794799,0.028740671239191128,0.08412029746425265
NPB,-0.018110266190437718,0.029565051522412285,0.023261666263562148,0.021604858593844832,,-0.003776466042034523,0.081026364746129,-0.02980452147565976,-0.025541648373012843,0.0061251913725663895,0.004681681084178629,-0.011552444048761872,-0.05181602628853782,0.0075177924281310355,0.019794448876286213
ULBP1,-0.019554247742171585,0.01305958141377981,0.021390608042726376,0.015950302251959782,-0.029937579305539995,0.024584933427138342,,-0.01474456765713382,0.009814315154227224,0.11453955025028249,,,-0.030011328261994045,-0.015566278110267454,0.006718420225559379
SEMA3E,-0.006319701745905258,0.04168922966633797,0.005940554577783436,0.06851347558461131,0.02561085775783076,0.0003444458861789003,0.03664232943048981,-0.028514112127093014,-0.09272715184787407,0.08155048550725379,-0.019072156680676237,0.028702494837385097,-0.014742899700578974,0.035146367897688664,0.05174657541107282
FGF3,,,,,,,,,,,,,-0.0004025045561916607,,
ADAM9,0.002737703617250672,0.053920358716032984,-0.0336717173614209,0.00038420924482850284,0.059099224855759316,-0.04641711162793645,0.011418573307550634,-0.03987888722519939,-0.044129424590457066,-0.010836412717082593,0.072719634146275,0.04969848214680353,-0.04278232349502266,0.01980503974339041,-0.013604236666045292
ASIP,-0.04691751842995413,,,-0.01746900920363802,,-0.003555697844626709,-0.009634294279599288,-0.018929435644320928,-0.13528121174987176,-0.055757147233199855,0.08923003698337137,0.04567216347700464,-0.008734487178479858,0.034503687030941754,0.014659073959385994
IBSP,-0.05563345582161755,0.07979182946133617,,-0.05322421772947491,-0.03729512589310156,,,-0.033346598605010554,0.03546920150224841,0.09893950916487695,0.1318182057747446,-0.01969569072327406,-0.10751154056856545,-0.05343821137253286,0.00434174756728218
MMP12,,-0.015340643087037583,,,,,,,,,,,-0.016099480717942417,,
FAT4,-0.023137460438445903,-0.012051522569443713,-0.016280177040436557,-0.03497447753825977,0.04366267818247017,0.004082837453748052,0.0015010619044006001,0.03236628327809089,-0.06957888175739933,-0.04661910014186211,0.10766274718962382,0.022119821931218326,-0.047264423184469995,-0.028686865249397838,0.05632582555241351
MDK,0.13069944337294662,0.07474862419541162,-0.005769525688411623,0.03420753623810948,0.11901404682356621,-0.1385261921035197,-0.04161894253932676,-0.006403343228745493,0.2034972138952701,0.04116859282352411,0.04710240935615051,-0.028412010998314825,-0.09136798348062242,-0.017325673189964214,-0.004609894288282444
BMP5,,,,-0.005592517096931335,,,,,,,,,-0.042189213258639245,0.01089309428129026,-0.06048997217424933
CAMP,,,0.03503398701796811,-0.048007650592199226,,,,,,,,,-0.023576047103420865,0.01054601487310581,0.07506857526194366
HSPA1A,-0.030601738965835457,0.027944068864899484,0.023443565843699752,0.06397530414331577,0.11502188842038737,-0.05776973887084383,-0.012051009382786965,0.07539921550689908,-0.07329234468186478,0.045719079774419386,0.057699092994530146,0.02435107327608643,-0.044297983546206385,0.026682334992891344,0.011238045196986264
SOST,-0.03209112350062599,-0.023762355947015593,,,,,,-0.01819440815738959,,-0.05388265463856812,,,,,
SEMA3F,0.047868717482999305,0.05640327415883009,0.10811898038678122,-0.012940858558853961,0.11042894544557348,0.08578279150522446,-0.017686022327292276,-0.03125635673078004,0.024327895653335534,-0.0549834651082363,0.0803059151878576,0.13660024506079768,-0.05925522248774049,0.0021419829565602557,0.0061683255178359075
ARF6,0.004424326824787052,0.025032965762690883,0.005632717265705914,-0.009208949683759167,0.07169653232503384,-0.02375350988164475,0.06692326035700888,0.004690635989560662,0.0026638113347195423,0.005061392940484335,0.06077888873538432,-0.015798272415300758,-0.03466433435550878,-0.018722234275319966,0.016105308666823175
IL6,-0.0152784700626585,-0.03559422312725775,0.04185051606061321,-0.0344962859536702,-0.026078869176258478,7.746603643105182e-06,,-0.01878454278418834,-0.023887632009793238,-0.04276929792693525,,,-0.03254904674411293,0.034952609563350084,0.08504239784299487
CALM1,0.07861298068005393,0.08633564713774082,0.012018053244768392,0.06865848704530288,-0.06357633088426963,0.06189369728808141,0.0166755939678833,0.017174271689061483,0.0831259799922821,-0.013735444058226689,0.06365734250882002,-0.04467111965326638,-0.0028414283200005235,0.10243414040865696,0.023988269388032064
VIP,-0.03769946610807414,0.040357584976378987,0.012502630466785241,-0.020102710412204797,-0.021694280041326317,0.05431334602518261,0.010419352938298392,-0.0031943724533887554,,,,,,0.05716718812137467,-0.035758138537011534
NMB,0.11950183619910063,0.01738850800984025,0.00828400535057084,-0.04085860528256672,0.15116824631082898,-0.008365026526742647,-0.006023383822454194,-0.027470334930990745,0.023297419393970946,-0.012999034579543945,0.019791254083231898,0.03284967957834413,0.11310543659760858,0.06350204399636146,0.05200483732014523
CCL26,0.02401076323031706,-0.02163136561980118,-0.019647158127021086,-0.00798244775541198,-0.03791982113524459,0.0028919964226880777,,0.046065017023836426,-0.06641785147381896,-0.010428637387546074,0.12499545891667103,0.008436311874703024,-0.028659031391864726,-0.013899804732788337,-0.03572264086110076
FBLN1,0.05438558989249051,0.08222485511916114,-0.03591954198700736,0.003518158066403563,0.05137773744636882,-0.016283354876975013,-0.0010456029937980242,0.02630836495798216,0.03087476895060679,0.04076976098401321,0.07141172216696479,-0.035983433376262676,-0.01296122092302726,0.037117344057562465,0.04958061388228575
SAA1,-0.05122482960462294,-0.02859593841185688,,-0.01048145290845869,-0.02156066269740245,-0.04378008017807935,0.030391007895673273,,0.00768000358037779,0.022544037288971256,0.15801479702828486,0.10621534870786811,-0.09845810495656258,-0.005797439278760305,-0.007942458523880794
MICB,-0.05122753684167401,-0.006877435609423366,-0.03082793856115954,-0.0028160905868673735,0.00628528336780128,-0.03529988192209869,-0.03452864686662257,-0.022531250520863803,0.058541036654287164,0.0709890825287254,0.030087696659755307,0.035578426737365415,0.034846326174683445,0.0577995822838259,0.05454455261977769
MMP13,,0.09396565733797047,,,,,,-0.012589693680438446,,0.12134298881077966,0.08325655694076571,,,0.07595674889755025,
F13A1,-0.010236789619486182,-0.0425213463086242,-0.027559336764563958,-0.03926632519126367,-0.016877460223222604,0.02023002903081336,0.019860539062151683,0.07963603918791842,-0.008565113178387531,,0.0001290950765247742,0.018749168520234224,-0.12738334777894525,-0.05924469129738008,-0.06037644408914578
CXCL11,0.05846795539802459,-0.052710195214813314,-0.012429458846477096,0.037677575828578266,0.04147249345280567,-0.061806052651346206,0.04047817514517435,-0.015457247280065207,-0.04028359506873853,0.006840440671848503,,,,-0.036043570698246055,0.08541879904145257
COL5A2,0.034827294359947136,0.02478563439702608,0.027867579055819117,-0.02044041017014575,0.07234041427865381,-0.0953391586099438,0.023745504945594187,-0.011859373772709108,0.06551799639838084,-0.08652098070365394,0.1262442698527642,0.0409714352872167,-0.10314142209487978,-0.07834217618080594,-0.0310932871722966
EFNA5,-0.011878677068279702,0.01168418021918642,-0.00872030083380828,0.0472332052011185,-0.04290766414723697,0.04961150243472987,0.0756958044544898,0.07906361607085308,-0.05276528602812558,0.041282211803446746,0.006183909581786918,0.07641305676801217,0.07002143016248721,0.1019330837405434,-0.03323753985358616
AREG,-0.025033462314692074,0.016148890288657045,-0.01525798548964963,0.005795814178589118,-0.023770818524106167,-0.0015749464051087409,,,,,,-0.02200719824436745,-0.035100261269574114,-0.030170516833920802,-0.009342986471990975
EDIL3,-0.0320681928222937,0.06657663638920154,0.024879992913006837,0.035608620602080206,-0.12124940211688255,0.07432874751200201,-0.026429979146056166,0.009299652871265225,-0.034672607903817564,-0.0436034094210458,-0.09296563084320601,-0.07515222204276549,0.07435486406169177,0.005766498936534554,-0.04070874159774382
CD86,0.015923583264375787,0.005061826415465318,0.05364752502545675,-0.04364086150557891,0.04491691885055031,0.014004383515705265,0.0026332544678612747,-0.03950189586250943,-0.00018305104895308995,8.457884562765827e-05,0.013865218173108363,0.010791509355237002,-0.06414447049448493,0.0420060445632527,-0.006699378418977438
AHSG,,,,,,,,,0.047097040397304654,,,,,,
WNT9B,0.08691027769527189,,,-0.004462400240315494,,0.003861911068434273,0.003510634912434507,,,,,,,,
HRAS,-0.03737326378045793,0.011451198948801327,-0.011331363672945646,-0.012033894127890738,0.011248047425589616,-0.015119433030164926,0.007122438334059342,-0.014213730960502538,-0.03485485929179927,0.04194920828402186,-0.017400210845944803,0.027235129149743496,0.019978776870577763,0.042166679129557134,-0.0021718386467974513
C1QTNF5,,,,,,,,,0.053951223807703584,-0.023974512549428947,-0.024199973087966044,0.02039394332575091,0.12156046752918273,-0.025635458748464554,0.06416361305349132
RLN1,,0.13192235429926055,,,0.0661482242582136,,0.03454870499339641,,-0.039665628394399285,,,0.028602397451001807,,-0.02216790839162521,
COL4A1,0.039807705246347705,0.09425559650850283,0.0444984912549288,-0.005466403409234288,0.0983002652714622,-0.1161724639444064,0.04106380099027184,-0.03896744743829781,0.06622158483126794,0.0018170865897005138,0.15156778381376224,0.05890850168478288,-0.07971564642153392,-0.0943553988423624,-0.04999113256279363
CCL3,0.08576810165310925,0.04315241497263072,0.03132130056283276,0.022935196910566547,0.06823052110200492,-0.06828959013859312,-0.025163425600227083,-0.03436437689929663,0.09429074068952473,-0.008127840599863377,-0.015098327164330143,0.07322409189023087,-0.06060067104640747,0.12323283271856741,-0.05507741494764068
BGN,0.035713671833515814,0.0413517372319037,0.027700016077809628,-0.04369637375670218,0.05724709806078321,0.13457868980916354,-0.01341627906823251,0.029828141323156754,0.06426699031672636,-0.0407505453860773,0.136214198986297,0.05515333408475767,-0.02382797260389412,-0.05775004720306453,-0.009427050274185732
RETN,,0.04442914065443322,0.01747119146251395,-0.024269069194819772,,,-0.04701549058861432,,-0.03950197412246919,0.16397834778874756,,,-0.0023973074543414126,-0.038501804323169755,0.07943550228230022
S100A9,-0.03933317722500497,-0.031092397143429772,0.042576228487013534,-0.04032654896226476,0.028088106789607187,-0.02408859238891448,-0.03389224822106842,0.0031378878187170505,-0.1700465851973307,0.06223727151134571,0.03810905027190546,0.042092858307210476,-0.10901741099664612,-0.06926793731559995,-0.038920256569115706
HCRT,0.050185542475791524,,-0.031772295647856476,-0.013439358170086374,0.07107149572842152,-0.004916214256980685,-0.003233410976730581,-0.009772981655218404,-0.08882935694211394,0.020539886200023755,0.00426829034300091,0.03346294636453784,0.06616026337348087,0.028761250942971522,0.03988688707049784
FADD,-0.020456031496279642,-0.031698548807645145,0.02262044194873781,-0.016053504941634766,0.06364262156554769,-0.038153225930270936,0.013977760369645622,5.695127044447405e-05,0.08674240711920385,-0.019525777046433164,0.13878510946958078,0.02563554632417432,-0.0015040128253431377,0.051034392859005455,-0.005606220127314773
ACTR2,0.03922364061766329,0.04135154093374743,0.08314256647343628,0.012786574398857971,0.005426994318869183,-0.006337300298696227,-0.002756489763804936,-0.01351630606537512,-0.018770030991764847,-0.06707805529870753,0.014077395707223642,0.045045476049866855,-0.09468027331545151,-0.04897487158292496,-0.11138121668217539
BMP2,-0.08083979731134278,0.014066699626880636,-0.02852278720726518,0.0010014195851950805,0.06949273948722726,-0.0002496981397070872,0.047310799339616204,-0.02807435852671578,0.017577186055609942,0.042638054381772664,0.07105135633445783,0.11061816963421624,-0.08248078722745689,-0.0342430162487204,-0.028466427257514644
PDYN,-0.01765030549028348,0.021329732325439114,0.0099241825022929,-0.01051729634581724,-0.06231422840432029,0.07584024771598372,-0.0764579658790872,0.02156022385098743,,,,,0.02870712713603195,,0.0575421667437366
