,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
COL5A1,-0.0015339334277573388,0.15913150797822959,-0.020406090491649913,0.03805790615634936,0.0025507443465669992,0.009068143071067064,0.008979899103476584,0.0027956520107209905,-0.003424094036520532,0.036463382103624806,0.02781194543184844,0.02627189862897523,-0.07370073255710326,0.03264364441004325,0.07977616599295716,0.17224098126695472
CALM3,-0.04536843230562325,-0.015269995782433514,-0.008641037832283241,-0.06562115751788083,-0.06451802369671507,-0.017440418772623787,0.0855280537700725,-0.0029016038903473393,0.013405630180174266,-0.04051589190545065,-0.07455860961426217,0.005253509394375663,0.11453557184291409,9.78064087849023e-05,-0.01831542216387796,-0.11183059495469733
THBS2,0.04171571273458497,0.04128449545643002,0.08776304107116435,-0.02323062193533193,0.03048749215709014,0.03391689226950135,-0.07245999372404269,-0.06253473161542622,-0.01095992001782418,-0.002000035195150901,-0.0572624065987077,0.033980111429923146,-0.02617600847961016,0.08017987505840361,0.04585692979558243,0.15737320802018365
SERPINE2,0.01613499111176529,-0.0728862999910509,-0.03151020627107068,0.07695136406241469,0.00995225999978701,-0.03688788060333257,0.009177203384798183,0.05544363621159833,0.01845311471174039,0.010655460072632529,0.015723765574031223,0.009117495442549958,-0.0352403571986381,0.03559799559900822,-0.03386709842289131,0.009012460763292488
EFNB2,-0.04911374525501275,0.06298924556502056,-0.04655514571546015,-0.02091589722657073,-0.0766285065785633,-0.023475615801124824,0.0046053086457703545,-0.036251383397095285,-0.03730001647022442,0.05893335925035962,0.09972258705135979,-0.015781455762343303,-0.04753761248442049,0.015771951209395788,0.03811373352011584,0.05291590392327767
PROK1,,0.10503948527785788,0.010741462668833985,-0.012501058457177243,-0.01704645052218427,0.10751585356881933,,-0.018719882162942517,,,,-0.023605519934963477,-0.02099474634627863,-0.015285251509939021,,-0.03745241099492514
MMP9,0.03816700221851529,0.09493618775444312,-0.014828144071239936,0.0815015756072473,0.034356127313507685,0.05346228255975328,0.006359812334442709,0.09690094845161666,-0.01322670392385221,0.03235849400388942,0.09577688498069847,0.025641224049972725,0.002541132594321496,-0.007014791259210672,0.08469695528224369,0.08432856505907732
DMP1,,-0.030904335700962373,,,,,,,,,,,,,,0.2913794213770638
NPPA,0.022574253359227536,-0.05207719086216543,0.0892259707294923,0.1022050803076979,-0.0008201679029853567,0.03996334518038059,-0.031595443014645945,-0.0663159082535319,,0.02241580894001597,0.018239448362257077,0.04047144866970553,0.1137411294979987,-0.016590299417382392,0.022744272071358738,0.05392195101984403
APOB,,,-0.028242213342273084,,0.04416377849174658,,-0.018276103151080154,-0.00042586912919106946,,,,,,,-0.02436802736912219,-0.03745241040688343
C4B,0.024990257341775752,,0.00865915817304774,,,,,-0.015222880724935968,-0.028054782177042867,0.06146328866283443,-0.04149553122047798,,,-0.018869644091583745,-0.026983403620003243,
NTNG2,0.03465157711184577,-0.04378804674377156,0.031309914513043595,0.009776129786915888,-0.06742597090273264,-0.03128771501542519,-0.057026408109425525,-0.031035847687130365,-0.00038560355051454746,0.00893797387279057,-0.021074790175842465,0.0027146344217263084,0.04237439985129142,0.04546655925918916,-0.0649535191954292,0.04588772595885224
LAMA1,0.02368736680866702,0.04608097444953199,0.04372987944288914,0.04075789329049318,-0.03179350668918594,0.006219905828087036,-0.06823330235197594,-0.028026452761815115,-0.055572192324680136,-0.007874370365727029,,0.021336585866061353,0.04570222854117441,-0.00016330544866525708,-0.005765952508325135,0.014407091203501473
UCN,-0.02836325514761281,-0.03760234105495668,0.05217110473926555,-0.02233983118736963,0.0041130472593224705,0.14712698795161105,-0.030617369382468264,0.060341749468578225,0.04786480115336396,0.03646052934161518,-0.022088873798591816,-0.02428020213950744,0.014128723141156528,-0.0396406746227792,0.019057382835771856,0.04126357258675981
ARTN,-0.012157179700522812,-0.015425458033520236,,-0.009572995619011034,-0.018435296484971643,-0.020025622397488584,0.05415397698899236,-0.019349516128678156,0.016450499459436184,-0.01384879956496995,,-0.0008430462842729412,0.05378475923067467,0.05123857152745232,-0.005959104941693261,-0.04329314768442726
PDGFD,-0.007748007763255534,0.08877089927750725,0.04316865654901233,-0.0611868864694901,-0.026062856847536526,0.03832886617186635,0.10459444877094931,-0.003345294329104131,0.04430983720333987,0.06360380679176042,-0.05786372468611969,-0.002127726098961909,0.02388867544427689,0.04457755290120892,0.07588496545773143,0.011331522869963747
EDN1,-0.03083573447855174,0.08992718876002607,0.04659742148529006,-0.004705730794723741,0.010299043492656016,0.055507337070152436,0.032113099043381804,0.013148569027534045,-0.04376336803922497,0.04977836467133259,0.012702865898204853,0.008098508926275727,0.06781390227235692,0.05248855205163992,-0.012363821010066191,0.008933131914092443
ARPC5,-0.011224340618879064,0.06970802556798443,-0.03919697464724422,-0.06279040593506548,0.08516751605058177,0.0574588615646914,-0.05966614495161436,0.021650318123089717,-0.02818898414869377,0.018301106398151013,-0.07455124741330081,-0.06191066334941402,-0.004671675311586129,0.02200874993263956,0.10489283807299367,0.053847364772422225
GSTO1,-0.061027975485939245,0.05971910360077668,-0.024663461779991694,-0.07729808114751414,0.07822725852250612,-0.07332799608393441,0.05786531844734552,-0.013493258639200773,-0.023160912283422715,-0.029266628137651636,-0.0716762281631842,-0.002190045737216544,0.008706690391799625,-0.013518205041274132,0.024711692834082637,0.04693863277296957
PROK2,,,,,,,,,,,,-0.02051135127928289,-0.002286960197038504,,-0.022217971196362363,
SYK,-0.022772694249362988,0.01090666165102287,-0.008844159473147374,0.012238678097675332,0.010438613282672399,-0.017609545287910266,-0.023417860225661228,0.0057039531074691684,0.008853051818472697,0.004529221209411141,-0.013456779029040711,0.0728698055588001,-0.03099834627714747,-0.020414539325624242,-0.04170977394685925,0.022347741658533496
CD40LG,,,,,,,,,,,,,,,0.03656769011793058,
ST6GAL1,-0.008795621676940313,0.005105012705926265,0.005274755262984661,-0.027259785693561862,-0.022847327592851005,-0.0016088419403481823,-0.06746770303189732,-0.019390754931511833,0.04975766615375461,-0.02739640615504259,-0.014091792155779381,-0.038968843085863306,0.02731290755227187,-0.09245781514685368,-0.01112454746419467,0.0012566831680055806
WNT3,-0.024328334055772234,0.011086305319380462,-0.013070232507499524,-0.00938950091008147,-0.025225480573408572,-0.029939818234668885,0.045640920744325096,-0.006406082314725804,-0.004140935443282756,-0.031866739181393634,0.01900703669500471,-0.033138045553828856,0.035147857825303754,-0.004234832462902128,0.025127514011636626,-0.012372464640335028
HSP90B1,0.04307449968006452,0.03965417181277046,-0.005548917964971143,0.07597180912970579,0.19211083260459935,0.02984080542169481,0.017154578885331055,0.01850001186003515,-0.031733688998895414,0.02602626988524855,0.01260338783653459,0.01261269895801222,-0.11246631099609515,0.0365604192325723,0.09552975780185566,0.12666762566200243
ZP3,0.01621792531373401,0.03660037155206706,0.014241372912097204,-0.06347445198041868,0.025435620035516287,-0.02516507092403339,-0.02718429716459584,0.019109199675959806,0.019343992691904573,-0.025668985906505667,-0.035125432495888766,0.0312687679133233,0.02444156256748767,-0.02670800511709421,-0.02288256457034663,0.05634750757678377
ANGPT4,,-0.024175864910068262,-0.014402739582371493,,,,,,,,,,,,,
NRG2,0.12766690984705703,-0.05096980712221022,-0.023718149039574192,-0.010823685921023413,-0.0426141847181518,0.04613690406481464,0.025482139639118294,0.010881486981478521,,0.007677200792558885,0.14233450026596176,0.016879290448081362,0.06096193964272013,0.006361570564386587,-0.05776715776309794,0.04236514450234554
MELTF,0.01599904107632325,0.037007926115143946,0.002947433130527792,-0.009380329658358512,0.0016784976717738231,-0.015275498621284852,0.06140170703389124,-0.03721728597033271,0.054148713620862834,0.003545861823347544,-0.0370974524591049,0.06409072829540592,0.01691098432351835,-0.01180110526708025,-0.011645278963820603,0.00797864045036284
NLGN1,-0.030773917086735967,0.0027455890059323424,-0.023251985671590984,-0.06860618451819334,-0.04665835846994333,0.049789777991240756,-0.038447282834186275,0.01792110993614699,0.02732319977787375,0.02101579540849438,-0.019678915879887123,-0.016025391898600545,0.029425658405488202,0.0011640106932001221,-0.05189109334098133,-0.027302160190935124
SLIT3,-0.05200529354756129,0.10162885670900461,-0.020402777866338706,-0.03884406543009211,-0.0014427277855566193,0.053324200712632074,0.12326795417985174,-0.018014029964342423,0.002116627704410797,-0.04082906164170821,0.12639147335432377,0.03001613624525353,0.21387663060281456,0.06252437380915869,0.05101416387267024,0.15029909115181078
CCL8,-0.06687485813280108,0.027732155833579464,0.06686815244007133,0.015648774335028166,0.007130280250820793,0.013486049151001864,-0.023835896404504266,-0.015603667198497293,-0.03218254171829198,-0.012921899221486474,-0.04107792134194804,-0.05856830959518932,0.0337174101736523,-0.02082155715200304,-0.037484079278719974,0.12479918062741358
S100A4,-0.05510494033708676,0.09293429341146175,-0.05253800701693005,-0.06737951736305971,0.044063856289646854,-0.003702259958276863,-0.05929077378118933,0.01171433571336764,0.013098757702850253,0.007950596819072016,-0.039326652286996444,0.04561089490412368,-0.06764833791615606,0.062368916916398565,0.087494468911907,0.16544156303512614
TNFSF13B,-0.010686786549558108,0.029732099514738045,-0.008000648592673491,-0.032270071578066044,0.0968745950619306,0.09760962737998381,-0.0418240885733717,-0.05190380476878088,-0.0506669756862723,0.015735828420592398,-0.0060749262490947175,-0.01977281686825276,0.02172667569122143,-0.017079761930112212,0.013043499114027754,0.018387355894851205
HSPG2,0.04441987662836025,0.13947181340342488,-0.0165969065903968,0.006487949621449244,0.013029377178153443,0.04917130822250127,-0.017538089129407165,0.039266438705997594,-0.010713545198975875,0.003392991524961435,0.02169505372183885,-0.008418955520209367,-0.029562922869432136,0.059374198292473236,0.054523798811641426,0.1501010271775526
FAM3C,0.00657412001826052,-0.10686946752620709,0.020741968619846424,-0.015157524465234704,0.02891811523015556,0.015765630460254986,-0.04692356445280079,-0.03637593380950468,-0.0010099338313089255,0.037838070818370824,0.008559979220815273,0.02604378737568211,-0.012187443686510304,0.007387947068932303,-0.09693909274423224,0.02128348527289166
FLT3LG,0.045477675509101166,0.0014586990294587344,0.008770261570823761,-0.019465621905452424,-0.021902852398106215,-0.025067102833647457,0.016862785600174807,-0.01585545127286679,-0.04053697149520628,0.026523630335175852,-0.032900722444500874,0.04427271705080828,0.10924436345629215,-0.004081435812458825,0.004084499204482963,-0.02299920609373083
A2M,-0.03162386023656028,0.1343394948526358,0.019480858921367833,-0.05743816787506898,-0.030010474347639128,0.043591520448120244,-0.0650893478866932,-0.0040193351870078725,0.03147254129672746,0.02165066488356549,0.008255287953534265,-0.025482264151042853,-0.029369562215547082,0.016151666177836515,0.01903018585539252,0.05642350741573537
VCL,-0.04807177265730142,0.08909560616704962,0.04233016155100426,-0.0159471099337649,0.05837740542600087,0.02280347928856695,-0.024608804180037396,-0.024974934540726218,-0.03393522740952225,0.04086318793675385,-0.009471991743507959,-0.02656297928566477,-0.012954799871885803,0.07432855830028173,0.07509004948767689,0.17800369695038296
FGF2,-0.012289843879358579,-0.007492921111465191,0.054258697798641696,-0.03000808841656201,0.0898684187259405,0.00221491026551002,-0.044157839170499175,-0.0017438613137382903,-0.04406220183866411,0.00966335113279807,-0.08542647360620924,0.07989181732727736,0.0661066163474109,0.046891024817480025,0.053935952815670984,0.030508412416428946
AGRP,,,,,-0.015541785157902131,-0.012763180185166636,,-0.013736464487942733,-0.026307344332249277,,0.07440735231820396,-0.02432057470806363,0.008229156129200187,-0.015698626592605645,,0.02639733355661857
CNTN3,0.03578596220485259,0.023432503154637824,-0.02904708436989775,,-0.04270877777210085,0.026251811662635724,0.08188368181982239,0.018401667013244444,,-0.02961404428977534,,0.03472485390365177,0.06788585240976798,-0.009494298784633166,,-0.03873990667726372
RNASE2,-0.05917932603121874,0.03158129962434251,-0.05112642654390555,-0.06531649797417001,0.0029060266376221187,0.06471823984789797,0.00222398506552238,0.002997908534036481,0.06024485645998592,0.015249636826417695,-0.02217981019539153,-0.008496960133071609,0.00895858427904121,-0.024638478305900213,-0.006410701736293877,0.09347920090739983
ADM2,-0.036636377100056704,0.004250408253837625,-0.0195132929448303,,,,,,-0.03746301795287606,,,,,0.05663034055621449,0.0731245623141803,0.0543831251317753
GAL,-0.05114052886220435,0.08916895852166118,0.014756288271029868,0.06380175985216072,0.06822391668866104,-0.007237148385830009,0.0278868564928036,0.009769175299154527,-0.005229196046005773,-0.018282716762452005,-0.02041477706326994,0.0022046214605209668,-0.03919929854735834,-0.02020185475260436,0.1076324485760449,0.08911046381721972
IL36B,,,,,,,,,,,,,,,,-0.04016728052128691
CXCL6,-0.04476800360649789,0.015734740912981885,,,-0.015541776249758991,,,,,,,-0.007897026989184291,-0.06568215322333695,0.025133678916137273,0.022897561213957886,0.1798611754194263
PDGFC,0.11196133009033535,-0.046768282003006804,0.0068607925084091725,-0.000336207422834585,-0.016036883339930665,0.03958156296671284,-0.04541818544144926,0.04449245370749655,-0.0022332695399647053,0.03786176495673619,-0.017059629935043417,0.030659090102224035,-0.018321845891255045,0.048693001907817605,0.0015506598189759014,0.043831313058752756
COL8A2,-0.02650051468605454,0.03924295292780255,0.022697295089020256,0.04183348551471045,0.04463668091080874,0.0891474329785184,-0.046510104497650084,-0.05153089369302494,0.024534964160724558,0.04251940737378038,-0.008561992099591605,0.04201119875669381,-0.00704155096077722,-0.009532317635987069,-0.06932681518411117,0.017745565149703997
SPON2,0.04989971084128687,0.10468246780928792,-0.016145107697975374,0.019077429773835412,0.06300587417750661,0.09042898964319737,0.004034092974912914,-0.0011472753933233506,-0.0007431901306107065,0.058523709387906235,0.06722682946781779,0.0006138553557474142,-0.00232397083263274,0.054805378766064665,0.07876416945318442,0.18926141979808966
LCN2,-0.03865083218323944,,,,,,,,,,,-0.005618897597840342,-0.034328428366405005,,,
SEMA3D,,-0.024504461881377837,0.04031579698989558,-0.01815963830758479,-0.06881725053292073,-5.493460434857997e-05,-0.049293555098677666,0.03518154587344398,0.016780812058729097,-0.013997650897488601,,,,,,0.03497936443756865
BMP6,,-0.029564008908521018,0.02061837455622304,,-0.01881448486539144,-0.016689356850208444,-0.020287808694233564,0.009744935797457742,,,,0.03126774019331418,0.0397502573460996,0.049592901867841044,0.010309417994223594,0.03663582509758178
TIMP2,0.1030731937937618,0.02095379440115381,0.015066503989517428,0.005315160919908009,-0.020888559716466356,-0.000898838193683143,-0.0808693044805774,-0.005538436931595026,0.006272295019026705,-0.04479383816143506,0.00643660425028631,0.038650264314254036,-0.12956109209695635,-0.03409464528555771,0.0054531589018132235,0.14905164435509674
EFNA1,0.03270524492293604,0.06242615107655234,-0.011086092766064632,0.04683046965413501,0.095180429482487,0.026760026806160297,-0.049059726288306064,0.009684709570554624,0.005088489349234116,0.027132189705355275,-0.033406774035438014,0.032669989585684206,0.08719959709384814,-0.0011240743912721725,0.09230169534816732,0.1182488440282722
S100A12,,0.03327563036648817,,,,,,,0.02910602887494533,,,0.04379061674168971,,,-0.011711651070006678,0.06931783680307961
