,MGH258,UKF296,UKF304,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
NLGN3,-0.05500296853380863,-0.030001173773539017,-0.063857636943788,-0.04113595501761658,-0.00960285944376368,-0.05874731419418445,-0.05029428249617263,-0.04471378775205013,0.055817774698976245,-0.026957134973254932,-0.01854226561056803
GZMB,-0.027038381918829953,-0.012426562223136045,0.039451832086085895,,,-0.021938142023644785,,-0.02899650025672717,,0.1109266668906285,
PROC,-0.01895197996464667,-0.009795391583189561,-0.03329270633133969,0.02042293486950115,0.0048216026512088155,-0.021649474338893707,0.04548859866410269,0.06632235600163834,-0.021672313022176874,-0.024659188470214297,
TNFSF11,,,,-0.019247350742832566,,0.015181122935775376,,,,0.051450455052334046,
AGT,-0.15135680769252738,-0.018111083022315184,-0.04305418823426443,-0.11811657468877983,0.09480397670390286,0.04947063297887253,-0.014825657112679486,0.029725665393508162,0.017994139799302675,0.05374785610619954,-0.06130302737728963
PTHLH,-0.05739458097024851,0.0019332003358491323,-0.01201652234918919,0.022849722757177802,-0.06919112950913917,0.022401657224616914,0.0636439984482595,0.04922646771597175,-0.05018828552412091,-0.038952512358322235,-0.0075281864380395145
COL1A1,-0.058435769318212594,-0.03403010790976988,0.08143841949231466,0.11364229509039621,0.03163967234713589,-0.014472435429235,-0.04928892901040923,0.03502196797682888,0.06237391078599279,-0.006189591355009158,-0.0637772562150334
LAMB2,-0.05472769353858956,-0.013193271344876604,0.08946993083420408,0.04136421956242764,-0.017861802298454715,0.027865397554780378,-0.06230080996010462,0.01593886641193901,0.0007386592097893422,-0.05147299088549905,-0.004217019304879878
DSC2,-0.03421770177515146,-0.03776266597650139,0.019496562421146127,0.04376815353119859,-0.03373492150427319,0.021825906072389895,0.028650029935207134,0.01968965091165224,0.10380163202516161,-0.024236699352707607,0.02769821866183728
WNT5B,-0.04058214272225392,0.003642255848599718,0.023377335825568647,-0.03694942188884128,0.06463072347467506,0.028724178946259595,-0.08595509185905464,0.09714216274342125,,0.018609247052785036,0.0025589701994695
LEFTY1,-0.024298980711525267,0.08056009815076806,-0.04658985545179901,0.14884521922110977,0.02749753963825221,-0.03408832475939972,0.009971983375284781,0.05929064183125879,0.04821940594044749,0.02484253785525916,
FGL1,,,0.010292129729060226,,,-0.021210050902523904,-0.018413011557624467,-0.019252858467317037,,-0.03293415130338305,-0.08040700068014324
CXCL5,0.0046866835260623236,0.0007347666309739618,-0.057835652166542496,-0.041810087707081146,,0.03278000559730568,-0.007498218731708295,-0.031442551461251765,,0.04946628737491014,0.08456066801328123
S100A1,0.05257748665386253,0.07687858814870853,-0.018157156505774565,0.11570644734162021,0.03225294929344021,0.008345811788101025,0.08574782104265509,0.02874694645985874,-0.06413014443378393,0.007723413524433011,0.05266279581165611
C4BPA,,,,0.015988256619787578,,,,,,,
NPTX1,0.01113967627492356,-0.020553541301066767,-0.14084398218267413,0.011997428952877032,-0.052115243026511014,0.0019250095412711352,0.025453038881397407,-0.011371060303677372,-0.0029994195085830204,0.10459450635162454,0.0502190668374142
TGS1,-0.005882274896404,-0.033289207847102854,0.09402403202617578,-0.10047156241009393,-0.01963806112786862,0.0282442068408397,-0.057092823948322144,-0.0241408387863691,-0.053178843293815045,-0.019193747857617224,0.02339875120511268
SST,-0.02806571441319236,0.041606927163156705,0.04203261628133029,,,0.10174052609675709,-0.037437981539658424,0.024115714113558905,-0.022688480970971196,0.03100461627750385,-0.03961164860157449
IL34,0.009503932738657407,-0.03727506451374898,-0.1023790062113585,-0.015858672939918626,0.006812232429059562,0.018451541903872312,-0.023748235001762184,0.05173765291865741,0.030809474471976014,0.048023695005611565,-0.05424799313330258
DHH,,,-0.012375737544334284,0.018316184217783072,,0.01634295828690978,-0.03221462651551872,0.06382004138126494,,,
XCL2,0.031081472533402165,,,,,,,,,-0.029940142977894754,
TF,0.16717410696223636,-0.0233813137734076,0.19903050117303087,0.0437408748646452,-0.02543239049671246,-0.00798507242290049,0.1416678017626713,0.01936186883645908,0.0709298621120029,0.14782450949045423,0.05025650023004769
IL33,-0.06218720859427326,0.03373605458747399,0.05920234553961222,0.1004918141740119,0.07040431755867375,0.03824389724685828,0.02422930677899275,-0.000536381726682423,0.013422365502501131,-0.03400511820405738,-0.01161419972153309
RBP4,,-0.010159868224235029,-0.09178966238467416,0.07224775514301296,0.048458967953213535,0.05733678262819426,0.01294768932329407,0.036535747615002216,0.004714444931920011,0.0390073718819215,-0.0943178226178088
CCL19,,-0.02117312252103359,0.05417874551576016,,-0.03466215444395419,,,,,-0.024652150445900564,
CCL20,,,0.04013980207818396,,,0.07491024015482863,-0.03044656971713887,-0.024479841181649337,,-0.0448877304386538,
NAMPT,0.12295436110445758,0.0070604558069350684,0.1334821555130478,-0.02832554816467841,-0.052372797802980514,0.027696332977827108,-0.09156949182773498,-0.07295396716591065,0.013371123561830138,-0.11544672322149514,-0.02603700518253917
