,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
GDF11,-0.03834332108877474,0.06598217650652816,0.012503493943323837,0.00841743393186002,-0.08930964423564675,-0.03409044845400539,-0.030603251459170967,-0.016212791760619873,-0.04317791863733357,-0.011473412813583645,0.10530880845861426,0.04724629745591266,0.005241816167621849,0.0018260125480958572,0.027170337347027954,0.054527001494849736,0.031335919825753296,0.04474307066232635
RAET1E,,,,,,,,,,,,,,,,-0.02621085132479597,,
IL24,,,,,,,,,,,,,-0.01597395558019765,-0.016303433084634403,,,-0.04357240198590665,
SORBS1,0.040376865128882916,0.020071581713601752,-0.029150317436012638,0.0012960473488048008,-0.029614256599154898,0.09445895528556095,-0.038175160711150624,0.050903679517833915,0.026210122761900184,-0.018906638080361558,-0.03235937231121881,0.061044261920393424,0.0547830102221142,0.022233219646805174,0.06970819547648625,0.007359457098585308,-0.07173835563100589,0.11563808316615988
DLL1,-0.006943824340271346,0.023405668409524422,0.03338985515062976,0.03147625132364336,0.03041780448146122,0.021479674272091395,-0.011798647078672815,0.004546287231154145,-0.03334489809420253,0.0038044085696297245,0.07860610294681998,-0.05819284148201291,0.01435208453769393,0.11600917514130654,0.02367955454511674,0.08717821894017365,0.02105895122067015,0.03616108514988339
TLN1,-0.02350024218281032,-0.00534348860050644,-0.046027488334364604,0.059087259985873046,0.042994709247111955,0.007799958559015949,-0.16549426801719186,-0.035165834292572536,-0.038000821744587215,0.00016307858785415656,0.01128551496310474,0.1561721503728322,-0.020556436628384134,-0.10444285458496305,-0.02252312394353984,-0.028886085570694567,0.03469158432056862,-0.1033587951773532
COL2A1,-0.0014208999811279588,,,,-0.01712149131066955,0.08828491432476644,-0.050774136606795715,,,0.09070293054005195,,,0.013509835290558823,-0.04249173396086692,0.033194150078715706,0.015123646179385957,0.14536853619184423,
SHH,,,,-0.00727243585008036,0.0188763887746232,-0.025095853715684933,0.013096749745591428,0.016827146667697225,-0.014901629882291562,-0.018147507930086834,-0.038651896875624155,,0.06944601138968605,0.007156157814864583,0.04034166944717547,0.09949552681070663,-0.026726183235729964,
PON2,-0.0039721009034910755,-0.002089749415874418,-0.030986730111008973,0.011322927637708887,0.05651173726054491,-0.0036861153508993883,-0.20282496059943317,-0.008667415753111736,-0.10485960097791353,0.06354323243892297,0.009506249384833772,0.024559539664939355,0.06848849376352215,0.09237546900047283,-0.034508498616134024,0.027157957839693384,-0.007069580693106349,0.017064804034838555
ICAM5,-0.01587831666129484,-0.017227637668192974,-0.0287087639845763,-0.01676646302806084,-0.04540609760637182,-0.02425114737261003,0.12459144575223735,-0.011525210936708838,0.007700962992965836,-0.02496122303726874,,,-0.00353964174059256,-0.04400538323615804,-0.025249353243146356,-0.00763052371628903,0.06365816842698632,-0.05260024234589928
HPX,0.04227681218334894,,0.011979942283063105,-0.027456101493391425,0.025076091461515383,-0.003947823404580669,0.010175304508702531,0.04394995387937241,0.07431480899626605,-0.009463587598909556,-0.0748467478174771,0.11514286595067343,-0.029943020284755723,0.009187642701467229,0.05962371498677672,-0.005701839783185721,0.04054625098986211,
SFRP2,-0.01916606430857235,,,-0.032114216850899165,,0.039204478586031925,0.07483034725886076,-0.02044356572270521,-0.030092016088859586,0.02345629406497702,-0.04315734344233478,,0.015135450219952617,0.05682501649485248,0.009485778593741634,-0.04234380264826601,-0.0020392677371883572,0.05192263267109635
CFC1,,,,,,-0.003356767644508842,,0.05447155241839047,,,,,,,,,-0.03448646441556608,
CD70,-0.007046825173706964,,,-0.054585031255263136,,,,0.0007583827602881809,,,,-0.04073717172153131,0.022316528144823135,-0.039588187261129046,-0.008701298489466712,-0.014116641128197346,-0.005281451368588934,
HP,-0.027645784418241434,,0.01894086911931034,-0.01743282861841385,-0.0028787988669691,,-0.0589132839341721,0.004423233333721991,0.07343417996423532,-0.00567423165450463,-0.09097903328658433,0.05005508340085301,0.06651399765218524,0.022002198085374465,-0.0012804033676468386,0.009822876242717719,0.10326378123380289,
CXCL2,-0.01451750551171666,0.03238690060897112,0.05256355635582465,-0.03461929471841706,0.004157907574828865,-0.03280037472397877,-0.07195368882135388,-0.03435626226311688,-0.0022639163021582454,-0.007328279391555338,-0.04077282891969848,-0.03697872879249843,0.029961357449128243,-0.036958200363893634,0.002341575221670916,0.004826372486309108,0.021689441682014424,-0.051360408397801774
NPPB,-0.006541754427357536,,0.048315704398742,0.010106541375039252,,,,-0.013774365307816621,,-0.023353405141720945,,,0.04937926483326545,-0.012534499755521145,0.0011023531837600752,0.10360970294588787,,
CCK,-0.049336630699005284,0.011691423308761249,0.02563866309162527,0.07483384642635942,-0.05766180892844673,0.05574380405229115,0.16047986752945745,0.03266743633032621,0.011363460436973354,-0.013411603674369112,,,0.1170563033701328,0.04175179754908046,-0.006299506089870022,-0.031442136220784817,-0.07253038217218637,0.07273514524275099
SEMA6A,0.024755298586394678,0.00878322929741523,0.04824373830361905,0.011348980742779576,-0.009975995336669645,-0.0425627279607217,-0.19063965229079322,0.014141480148426895,-0.02663754632891878,0.024992401626404044,0.07133829086162918,0.041087423723837994,-0.003016085897260795,0.05790062423906059,0.02473660679068992,0.0734266415273357,0.05833928161508088,0.062266165182331655
IRAK4,0.02007120166898064,-0.003997857425147849,-0.004483548906468785,0.05846561553062003,-0.03998051173002139,0.03760647836076708,-0.08120322025471496,0.012530360210884531,-0.0006976032014041688,0.028855928947129784,0.09462614290707527,0.011901976478589435,-0.042473725078451374,0.0013775016555258907,-0.03244604711531825,0.07513625995653286,-0.010557229755807243,0.04989949675073794
GSTP1,0.04394412037590097,-0.005652671879095999,0.028249171873060558,0.01960526298012939,0.017752148485145516,-0.05461758205445615,-0.1372473188712017,-0.012347688283928047,-0.008648530507614934,-0.02771508302107664,0.11478538987442931,0.021184139441979437,0.024212651345684563,0.1078316764684505,0.006120362412263982,0.06389378900621888,0.09936441755630945,0.06044547207119396
VCAM1,0.033049260334102035,0.040784187118059416,-0.0437390791301843,0.0038312517671067834,0.034636700427124995,-0.024040257163852805,-0.11048847750970218,-0.002498651134897831,-0.005843290105443611,0.03435159331391111,-0.05923099335321901,0.006526805704563767,0.053828871642631906,-0.015564632395149701,-0.03126801479768066,0.01742986328771138,0.0015635614978737377,-0.02733896539467938
NXPH3,0.011291296377186231,0.04667361532892037,0.07781076485103974,0.04806214737284733,-0.004632907007063028,0.008431265073707504,0.017295870767293227,0.059123852595208894,-0.0006703103418093311,0.000360170817036257,-0.02785258513240985,-0.021616086712159126,0.08894961592782709,0.08607341014790997,0.01649333243266157,0.09327678952560356,0.037974204389877704,0.07959137411431455
MTMR4,-0.06632088578061376,0.041005800979115756,0.0396213545944996,-0.007647520514759969,0.01705686955450257,-0.033140714732029515,-0.019528740501501732,0.0080666858269624,0.031468117033332736,0.03887686740327085,-0.02753504027859062,0.017220676933332877,0.026632064379228954,0.03702651991792719,0.06916782442056661,0.04938596635665546,0.037107378094311284,0.013083485816984866
LAMC2,-0.02364945401958713,,,-0.01334859559276548,,-0.02907832941932326,,-0.01734038919669844,,,,0.06485639406875515,-0.019638521201308597,-0.02141098229566467,-0.012420914611446841,0.0636405261929499,-0.03753117262713376,
IL10,0.02195741427198414,-0.0017976179079443161,-0.02802740880254814,-0.04051243973088461,-0.02407176045546262,,0.012192758009432453,-0.03063600629129908,,0.04397369934921325,0.019872723445701162,0.03962125376992391,0.008152861809611276,-0.04059690201753813,0.018053122567900943,0.02059727093273638,0.0006324106240462994,
SEMA4D,-0.009982347193004002,-0.017782899259748977,-0.01662763969182909,-0.007236260198125105,-0.04959020749511279,0.02504821801129628,0.008001741296583775,-0.0020894742804688183,0.009145072820777408,0.05099207093880482,0.014250472822991323,0.03179646824493793,0.038860271570561454,0.06903304561826988,0.026752313823263228,0.01614236359314075,0.023755499161975967,-0.0400979352238636
TRH,0.07454112359307004,,-0.020743198952630087,0.029053901702108975,-0.016848845539940763,0.03635538716159202,0.05799640219730487,-0.025820696718858463,,0.07771821137215829,-0.055661818731209164,,0.057816064863352334,0.058635236634977154,0.011809536273576282,0.03665932891048795,-0.02773691350054653,
SEMA6D,-0.01885698645407313,0.02194198307814368,-0.02222775262978825,-0.027462649730562064,0.03665585293550306,-0.013403276425203914,-0.03880041650703751,0.006685004715268514,-0.009282641128658375,0.07279385178190845,-0.03987654817231342,-0.03266382979069545,0.023818008250899764,0.035707786982517226,0.02386336000611058,0.06785864414533826,0.05875283755021373,-0.001872247573606097
CEL,,,-0.0227631678277015,,0.050843601976103665,,,,,,0.07370595952132498,0.06271587462893104,-0.024190114037029364,0.06562003767509937,0.005149708744791627,-0.003006564868633795,-5.81163443692635e-05,
PDCD1LG2,0.04422867214257361,-0.03455084238514537,0.04736355702241367,-0.011682206762166527,-0.02794836783269389,0.01703932815595423,-0.005273370895035851,-0.023684309872627374,0.009066828081926673,-0.03575983174026073,0.00367723395022031,0.05761650638790059,0.016781700582986815,0.045390977557621726,0.048110400626335904,0.062422317977059875,0.0749137241670115,
SPINT1,0.013066478592749458,0.01574999975314069,-0.02733118522814047,-0.007072168100287176,-0.044940928696483556,0.033486960297436766,0.0021622411069307608,0.028112559471341975,-0.007380643195310889,0.04552455069758645,-0.049548193878743284,-0.06818176437448357,0.0955750205737141,0.001359866822378364,0.01075142781872758,0.02991197724374938,-0.0009262965741254564,
CTHRC1,-0.08522056804376582,0.04623167736049712,-0.024371723219772542,-0.014653355568037004,-0.013589115525536658,-0.023826820005815142,-0.00032752008927989845,0.00795388672796206,-0.016175506838745756,0.016265069349589666,0.006755928633621602,0.0187903515274711,0.005955520362479811,0.07038387209699433,-0.005503610683534795,-0.03629491563287546,-0.017890623194723267,-0.053766135083189004
PODXL,0.013365770152683908,-0.011990846309487555,-0.02401524877995285,-0.0865412283893867,0.0027644395397149585,-0.05146693075069161,-0.09294482509191512,0.0033280666179571266,0.030738056285916884,0.047308037337029415,0.002254213752771452,0.013875602768980984,0.012724566452935177,0.029639918125805437,-0.027718343938546802,0.05883367276512984,0.045815997607746385,-0.021169211253217853
JAM3,0.015687955238180434,-0.055033679423770014,-0.01418045947985581,0.013972624551651243,-0.005930002276335939,-0.0020802198550523947,-0.18173393008032027,0.018036908474895356,-0.04178867984832617,0.039361154084493484,0.048562417606000136,-0.05049445388314765,-0.006515541874811753,-0.007396667019706095,0.016112849917310126,0.0028652835458324644,0.029787352044859397,0.0025861719659514494
TGFB2,0.014208209440844936,-0.008879193732346063,-0.06284944578619685,0.0026798329010185007,-0.04542405340780791,0.00689147057632935,-0.10790218555039928,-0.019046513365212993,0.004877271521966985,0.05184116673149784,-0.01606605531803639,-0.056147768997371846,0.029325866401537837,0.00048210046839254324,-0.03253726579319065,0.00356552972458216,0.051906064548975374,0.02728915192997812
COL18A1,-0.004097356208423976,-0.003966127855658104,-0.04056407884589525,-0.08122709401161161,0.00918530240402874,0.044401113607658256,-0.0624244713172218,0.025743864601115444,0.010761868465060064,0.04458660078837424,-0.022835152793543995,-0.03363789424365637,-0.007545943481562158,0.013254193642230135,-0.03886628467181528,-0.017330895403755868,-0.057782694619232994,-0.06454058676156989
NODAL,-0.034404366835791865,0.012142842664081818,,0.0012871516031798124,0.05552205755680983,-0.014797118046122668,-0.04475538433418441,,,0.1524506619042203,-0.039869250033535454,-0.0025306748794570086,-0.023879469945607065,-0.020138580339069272,-0.014204247444002874,-0.01395388652599872,0.04455063851204739,
INHBB,0.05339554447576723,0.014691647567129752,0.019075567921784775,-0.012227453615518573,0.038188272154553386,-0.03196463466536581,-0.08114086897697242,-0.03711870944583565,-0.035181020900986966,-0.0046691068494655605,0.04712559676501241,0.03536913766157156,0.025101291270300967,0.01913195837441819,-0.02654502258285392,0.06415283504719571,0.00934387624157085,-0.03144866280762203
LCN1,-0.023649459340810575,,,,,,0.009804674400245796,,,,,,0.09808021648011929,0.002180070478666839,,0.0023468276542038848,0.04951274232719944,
ARF4,0.021776855373015633,0.0037884089529515975,0.012103601346704986,0.05570868862393809,-0.0059413133227820825,-0.021760023341215406,-0.043783003916220954,-0.028489248363240693,0.008636295411191335,0.07311914133057128,0.04897320502214018,0.0808291177823399,0.03949491628622061,0.11947037970116856,0.08957707222996131,0.03452612357016332,0.017421618687606312,0.052047896887389866
CXCL14,0.027434051769274038,0.011389405366798909,-0.009404254169769007,-0.018154300663194078,-0.046831114454988075,0.010426174514464297,0.1086856314710841,0.010045502615618344,0.009313893989784609,0.03166065868074612,-0.02648472489841059,0.05253384948568065,0.012660319624725948,-0.06022073533431585,-0.04596008775625016,0.07653593624053495,0.009311193930458189,0.023998562821369338
LIF,0.005316092154847374,-0.016312320972029153,0.06433949405732196,-0.009552035501269646,0.008165780733333145,-0.025761821738872485,-0.01582632006001551,-0.06892638553548401,0.02243123487581681,-0.02003302208674165,-0.12337954505494793,0.08094295397257184,0.032267955664991806,-0.018038469025563282,-0.010463805331250433,0.03083116504721832,0.040088097007886916,
IL17B,,,-0.020743198952630087,,,,0.023003177136225763,,,,-0.056914148541631716,-0.03584199404781004,-0.02210309180377295,-0.03045134091828348,0.003144132867484878,0.009505014273848048,0.05741265396510275,
MMP1,0.009136201623720638,,0.04133228603183616,,0.02778465334949449,,,,,,-0.031356068920264095,,-0.009095627591011615,-0.031346998329472305,-0.012796411820130773,-0.008727065322790014,-0.002728393951280419,
MATN1,0.012158873869135025,,0.016433424113148038,,,-0.02487022509862757,0.016811545369829102,-0.013947360534887484,,-0.019014715577204126,,-0.039164839839257,-0.03196012935036573,0.06446755247801343,0.023551469835762798,-0.033016847016321155,0.011572518194582103,
ADAM28,0.025989934884685872,-0.026670899331869065,0.025949070630086023,0.02356415544061103,-0.017311728941760397,-0.025023526821693228,-0.10929632442773246,-0.04012722773405045,0.014098871344879926,0.004192425303923355,0.04183269932837154,-0.05749132934747694,0.014348308649579561,0.010889304209295878,0.004739572522514406,0.02909875575238124,0.06928729023880338,0.062158802867127015
TCN2,-0.01796325339241366,-0.034091999723664765,-0.05871332320997713,-0.04942366374478893,-0.03785050523308321,-0.029208145071831906,-0.025649162332876847,-0.021860944651073903,0.00980623864355417,0.015262868141580108,0.07058304241561476,0.015993169991445195,-0.02191900475512987,0.02708255767932802,0.029832307608044575,0.007348476463977498,-0.008767670799735264,-0.04023616782052115
THPO,0.013360364765424685,,,0.023880576999414087,,-0.035366544499819894,0.007243716644764992,-0.018960032100018554,-0.016010910073444233,-0.0190147177614724,0.049153596082485526,-0.011937726508088593,,,-0.015798308163063705,-0.035741871173630625,0.037079699784778236,
CUBN,0.009858232386542475,0.021843946220025435,0.09911190172596027,0.01975779653333302,-0.005334408496831164,0.011033287596699316,0.030133912069754645,-0.03369497252872827,-0.045940561560537115,0.039282227904577284,0.09368271569893023,-0.061370156234595886,-0.011780554725542106,0.006435295785317106,-0.03376563940259146,-0.011416217134938532,0.054111918375690606,
TIMP3,0.034753582220147926,0.009839476540642579,-0.07151477732086096,-0.0110446733278184,-0.011531292915964296,-0.00015244527080055632,-0.08413940217802013,-0.037500150759426476,-0.012654220000491373,0.0011875237730864967,-0.021942074170965793,-0.06981323169973305,0.002465709110974587,-0.009301297532391678,-0.05354971396861385,-0.022868299385938873,-0.030439105628478555,-0.0391324447373474
