,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
CXCL2,0.025867454937156698,0.008207986126237894,0.011632718081596369,-0.054363344845636354,0.06905789151964128,0.055039153301296176,0.10160186255238145,-0.05659218508034854,0.07014953527012557,-0.0005784928655705643,0.01604125810029422,0.016479491462847357,-0.024864164437038958,0.003884159690515037,0.004090015909377588,0.1094879274202324
NPPB,,-0.009132087193213099,0.010222738270152108,,,,,,-0.015016804847412737,,,0.0801663399733397,0.0305129847692742,0.031117318196067025,,
CCK,0.036490888001739566,0.016463653233836643,0.06022101025852963,0.08417778852450734,0.0022866296863332564,-0.10355351072801301,0.12054488666534593,0.18837837007762687,0.1514458817545292,-0.023176624123311704,,0.04048196945520109,0.10800402650459939,0.10336322635724407,0.1030139818869028,0.15108304000421713
SEMA6A,0.046675484461783746,0.03354802831039184,0.020355930798511453,0.03639873812139983,-0.017557778061048995,0.13708244786447513,-0.0027855704847869313,-0.05142333191904197,-0.055993387437694705,0.08243354765131676,-0.02222585411341301,0.03976502225564504,-0.012797348373976867,0.0064761354287536715,0.001452018695238252,-0.04615408952708471
IRAK4,-0.037620265864232644,0.01621609404849286,0.01657322851545445,0.0011734489343610652,0.017415583521092196,0.03026568300624677,0.013614709593235746,-0.0718816929447532,0.005235762785134238,0.033525286143838894,0.07397343045167745,-0.011419099885135448,0.08499481386302744,0.02261661101097683,0.002919902184864348,-0.07737567856598528
GSTP1,0.13283336154606057,-0.03672208033651841,-0.053061007804815506,-0.0472662532181286,-0.004501625958100763,0.1658906982328336,-0.024821779224049025,-0.15991174930550378,-0.08339929000062046,-0.04813318691113263,0.07396669196691819,0.15262625055955537,0.2445926164033849,0.010694830235006617,-0.03527206899398322,-0.07626361583084212
VCAM1,-0.020239739383610997,-0.005828331499795573,0.005289522517402217,0.0042397513104823455,0.014597875779774148,0.10131709234336995,-0.01592810050053505,-0.07269605109787235,-0.04062671498798416,-0.05800739352160477,0.04401812809133632,0.017745274997748927,0.005010989170996846,0.009676682228119812,0.033269918836880435,-0.08065861865195513
NXPH3,-0.004115565721589005,0.02272841127698705,-0.011507328346119622,-0.0161884019518136,0.028569487575644165,0.07882827930970472,-0.001357417872330604,0.06721899954036238,0.033446714478658976,0.09771865788993087,0.01376172112848705,0.1325764344401675,0.14256726013793172,-0.002347310571398731,0.049890024800300165,0.05843009895082915
MTMR4,0.03527320172246926,0.003230305748963823,0.0011816628228790735,-0.037818328142771654,0.03220720084389911,0.0716948839611998,-0.027365207877677798,0.03663230051762066,-0.0034418941949126334,0.12561101557115273,0.1415451382367589,0.06681029829349588,0.045637203817244495,0.03793248678616036,0.12423269701651168,0.0818418206124844
LAMC2,,-0.01846170116975203,0.0304860367446111,,-0.0055446036682488195,,,,,,,0.011278211802781163,0.04085367239516227,-0.026184393628002692,0.08866116309066903,
IL10,0.08173296910826498,-0.03900754531223066,-0.019346731997755294,0.06697709208466938,,0.0035945451609154934,,-0.049412872640435083,-0.013442175287414046,0.0327846738298395,-0.046418907323446015,0.03222042594187226,0.07110977466152305,-0.002754432664689346,-0.05087713103375206,
SEMA4D,-0.08585759331852252,0.030315275928591765,-0.012936512340916096,-0.026203852570660394,0.03650856881658965,0.004768942419783885,-0.021567974163264735,-0.06589754199738367,0.013649546767431473,0.012264625415108048,-0.12942966756789018,0.07704911322430298,0.14567571203565377,0.001673366243640675,-0.0029385280004302467,-0.022395415849129737
TRH,0.022476592068157178,-0.02007134031517193,0.02538637842423127,0.17125673094981744,0.06499459384803882,0.02220979645651445,,0.07795879212709697,-0.027447786291286184,0.04520295072614762,0.01517818256893012,0.061370835329604946,-0.007913336751262224,0.01799988193558832,0.07327390767509588,
SEMA6D,0.045100261093759975,-0.004439212291353215,0.00038152010562400026,0.036345421257978384,0.005860882973063117,0.09901215661875036,-0.03988825121892909,-0.08501587613123752,-0.01951864010885339,0.03256090667993507,-0.08871409324033185,0.056830630960618946,0.019490717239273567,0.050429952503386395,-0.03071453375341944,0.04044103082874937
CEL,,,,-0.019097265809016686,,,,,,,-0.01062777485394631,0.008292116277587445,-0.04250913290965729,-0.035805146410040796,0.004406636247991535,
PDCD1LG2,-0.055241745302010446,-0.0012044661328300629,0.047741943400755465,0.0492511256859952,-0.0228463771266174,0.04701631681214228,-0.017378923122772644,-0.0023089356018450935,-0.022994437486140364,-0.0398337883941601,8.585517382827083e-05,0.056335542741033716,0.07417984055199296,0.031809773919756326,0.038773433068065445,
SPINT1,0.12500301917815873,-0.015953597177125356,0.05897221216362791,0.06044857880800056,0.03835730203722321,0.09741922157209439,0.0384606494594369,0.0006028669789738682,-0.019730219470106676,0.009918375239437229,-0.046830559006900786,0.011407518099294195,0.0940888050792953,-0.005768576866996747,-0.040245993014845195,
CTHRC1,0.016651148061592413,-0.05635487828186413,-0.00511379655771759,0.03950142018791001,0.03977336136599369,0.1375656465200815,0.01479448295482437,-0.049657800724081075,0.0050176157637491,0.10010016090662563,-0.08977740836790571,0.028517356792834698,0.02703800954910229,0.029626676679781732,0.011870539854121835,-0.04839434804217964
PODXL,0.020848655176475092,0.005330569329580919,-0.0022766126683789467,-0.012591829308273426,-0.0018502848566536983,0.09210115951885561,0.046328291979869596,0.05097557652163464,-0.039545764901576505,0.07840234502570864,-0.06087091323082571,-0.025297123520712506,-0.028974299466250537,0.07312672313302139,0.01489843637617721,0.09714751999758547
JAM3,-0.006822959050691146,0.07701153542308734,-0.0225469145161405,0.034349815021900376,0.08163194324217989,0.10298547450702498,-0.015010524712154544,-0.11081508312664656,-0.07115372998471761,-0.014227188609532367,-0.008850227943861231,0.023398472543296734,-0.017142960294961908,-0.04661942890017514,-0.024251910777544072,-0.045780886846491585
TGFB2,-0.03301049195108623,0.01710665885069203,0.06559946878876674,0.14311344813463214,0.05446084610067927,0.1318710983830263,0.0020767452153365963,-0.0678963368612545,-0.06541309625325098,0.07930726137308067,0.08199048433468958,-0.03155921244111611,0.03372496602699914,0.007102652677368487,0.013480041562133695,0.03227073249004068
COL18A1,0.09047109802945177,-0.061994182743545484,-0.0248498459049509,0.023670239602731336,0.049569289205001914,0.12062090697061731,-0.03027575785560754,-0.06235290131645331,-0.025618314957457193,0.009590474927159988,-0.13514241799013707,-0.001985348423766676,-0.09964624464220197,-0.08144947556298339,0.03186217507864278,0.1159421867189588
NODAL,-0.0263712404401648,-0.009979393408022879,-0.02298383135978742,-0.015185243586006788,0.017825468569786687,0.0693523382206887,,,-0.02064470771199331,0.06220714134126941,-0.19398316514894104,0.14990447079061858,0.13209948261278942,-0.031294613773083346,0.027252345847205414,
INHBB,0.0032551548545980916,0.0005842800935047987,-0.022324175483648023,0.042906253529260766,0.008701723364040596,0.09200594109003088,-0.023296662323766523,0.01774012699659802,-0.05561345255212223,0.0528158118037016,0.2216852330839458,0.020520809454690037,-0.020552897966249088,0.0038185058504004656,0.09217884227921967,0.10491710542573299
LCN1,,-0.01846170532370996,,,,-0.028721026518149034,,,,0.17491846074089787,,0.006576732667114001,-0.0026699584888396598,,0.043385745902831035,
ARF4,0.047826853628231525,-0.03655407822973233,0.01650593334190653,0.016038289935111014,0.04080931010030561,0.03291348017129725,0.015838821849177464,-0.026214361727813128,-0.05886213512661175,0.07589352786713043,-0.07985185361410853,0.08831512551100514,0.23366414103567767,0.02090361022938188,0.06296445700207023,-0.021505027751511946
CXCL14,-0.0963543081570179,-0.03566358747170371,0.02402363027541338,0.10915106858069029,-0.011869208511493253,-0.022258136803214874,0.020237056827549813,-0.021522102600830713,0.04538767648443052,0.04665334330189373,-0.0708933477867036,-0.1357037389332243,-0.16639064533258505,-0.07256319006981796,0.013570855653371332,0.0924495215772066
LIF,0.0220698137782607,0.02281214761708133,0.011877400414226335,-0.010450966625061321,-0.042363694749127656,0.04995858257041988,0.02491928975546248,-0.029713609853660825,-0.024869629821213074,-0.05050330570921361,0.05539595409943124,-0.031045747742552525,-0.08192505040747632,-0.02588173063536609,-0.04421769044726274,
IL17B,,,,,,-0.005825050947591312,,,,0.04572412035575126,-0.08070127812802225,0.023592553254883176,0.04027460806369104,-0.01876743140954554,-0.004089418890253881,
MMP1,,-0.02545250940224432,,-0.01928311024356637,,,,,,0.0784869674810963,-0.04326151654119316,-0.0453872517791413,-0.05932022851957285,-0.014443570590526965,-0.040265801667468404,
MATN1,,-0.024239680509410014,,,0.006456450862194621,0.008220913645370068,,,-0.012226922426049752,,,-0.0025869259772138093,0.09536837070739858,-0.0234391122357183,0.016297483916737042,
ADAM28,-0.04929061047718744,-0.008829935386756756,-0.006114280591073846,-0.028305224327549,0.024758340701438297,0.05869738354914539,-0.01702364238184677,-0.10781065169923107,-0.006097412658790069,0.0678513616898721,0.07958082429419595,-0.006573590082085682,0.01061407721177284,0.08001780877843456,-0.0534884195293651,-0.07117816543972318
TCN2,0.0028009205414157175,0.0065574308031207205,0.017148252928325322,0.013587085032671064,0.031304817549353506,0.08563902212063637,0.024078909381959845,-0.04778146330317566,0.01814550164898156,-0.043185385977748805,-0.015910597181042718,0.08101732567108913,0.04325536889845664,0.0032590295183910377,-0.04816170722012077,0.07188427620858272
THPO,,-0.03158530735565222,0.06452829062387236,,-0.030053086426838127,-0.02860467230771253,-0.01504958158749626,0.04414263816167093,-0.01222692383058713,,-0.008465449178375033,,,-0.04600261718169525,0.16252895175857196,
CUBN,0.0876038434651196,0.026182775397090643,0.0021663412307331995,0.01719961454143865,-0.02096778970802156,0.0670759387264671,-0.01458633581144552,-0.022681405795755318,0.05008079622109374,0.06039090993449326,-0.0549302330018817,-0.01062809977055067,0.09023625917027253,-0.015476233718991643,0.019943545439036828,
TIMP3,0.049373587262358555,0.01843792712781541,0.037086950037076086,0.023973617072632597,0.024784629419961613,0.07163788137999988,0.0184120776922286,-0.04326252092500093,-0.008699060879737992,-0.048247625009481744,-0.07769169399357537,0.053947461282388,0.027990034981993882,-0.10542839215309417,0.029644886425655152,-0.044601959403352355
PIGF,0.050063797865282804,-0.01712965953869181,0.008448780896158093,0.052743880430419283,0.019120097875103576,0.07092390223275043,0.03602538067686199,-0.0588067704459219,0.015053719320673701,0.08938591208311182,-0.025184226300588586,0.03931298474246169,0.13445727157916337,0.03046067667942618,0.04960623005033461,0.016740087188246877
CRH,,0.009811791079438593,0.03131742914168664,0.1639455422965896,-0.03446467926092362,-0.03815744750210006,-0.016453841871746734,-0.025303265254628105,-0.01672328256794059,,,-0.004784454446572237,0.04251460798540966,0.010869948204910825,0.018604797877334964,0.10963096791030921
BDNF,,-0.02288232965177441,0.07816591063673348,0.03385630835615651,0.01763008327002624,-0.05005303684196367,-0.012547694039150712,0.1780631416051087,-0.013770656559799517,0.08368175414278907,0.06755951991793689,0.02083963040712746,0.011773825185353326,0.04864526351676463,-0.0482818367792985,-0.059018098961143156
CCL5,-0.06329104266241772,-0.01667750770171982,0.017714152472338814,0.008857718912670759,0.0013708200628037783,0.02396838877770993,-0.007294331383334093,-0.0437041860413686,-0.016587292532115848,0.05127177437411989,-0.03183534657456711,0.015504231928922517,0.01230438075184043,-0.030872346154801417,0.01856576674826512,
GAD1,0.030997737173925802,0.00491122834555405,0.10834887469335247,0.09024120827163482,-0.009082325663965676,-0.07150916297470165,0.08150578199393028,0.07951233944685868,0.11824439056576792,0.09198680423163033,0.03775637257445524,0.0965159745917083,0.23349064289900098,-0.008760497827974454,0.09938717796357208,0.11055435401924697
COL14A1,0.05261320271775716,-0.03597300405576517,-0.022181902100165723,-0.007067038758033601,0.057821767969678826,0.01517810384890533,-0.005473851236331591,-0.0304553072930954,-0.04095999388292527,0.008103436692966199,-0.05776471238391324,0.05742808243070799,0.02792483925365031,-0.04257294651267618,0.04634128972225104,
HLA-A,0.15145764385494742,0.016201650339933454,-0.005167445511241382,-0.06496393424141073,-0.010334503647191323,0.1562263386339297,-0.05559947387799296,-0.17142855176042268,-0.09950141961163496,-0.050230813391669335,-0.11023988769633421,-0.029543811137572235,-0.22834198105900805,-0.011573423642682145,-0.04054157002287446,-0.018675275178326137
CD5L,-0.08667681384370465,0.009226143966480653,,,,,,-0.013888412494051476,,,,,,,,
FGF18,,-0.01957131588488379,-0.010458303141509579,0.0023438838167066855,-0.03067992559083619,,,,,,,-0.01700487565224714,0.043574570421493944,-0.007762511255742621,0.11063362715178332,
ADM,0.036251431253637244,0.01076087052652155,0.03037911436574402,-0.04019743915253048,0.03889969155264325,0.05387853019785597,-0.018716178133168237,0.02749263974872526,-0.10284400994310111,0.011814505308993285,0.173274322883869,0.0011958617630381876,-0.06938451295199864,0.032469942761188045,-0.05199622786397136,0.015200655759085935
CCL15,,-0.01656933339530749,,,,,-0.029693396670692623,,,-0.04093411097122368,,,,,,
GNAI2,-0.04172915028560903,-0.022178602737829768,-0.037174073849580117,-0.05054543894191833,0.017213911830972164,0.11895396592688046,0.00926810231752005,-0.11592527565843605,-0.06759072857009582,0.0700747610373857,0.05635069884120302,0.012041275917743855,-0.046817406546162434,-0.03364560841003117,0.05419658151873436,0.015566042145965046
HDC,,,,,,0.011825227449597743,-0.018320929871705055,,,,,,,,-0.031070016583495084,
COL11A1,-0.05709496795797487,-0.00874392766969994,-0.004918560890591521,-0.03935623973121815,0.07095136193945985,0.009369063446966716,-0.0057860606127971915,0.020469735559138464,0.03784703725417535,0.024179555865566027,0.015592149483227982,0.06031492881181986,0.05609249353171006,-0.05788089407228574,0.022247528108956405,-0.043988595966593665
NUCB2,-0.08126549880330326,-0.039403614644605116,0.027730177122259506,0.01629231581953346,0.012822242606788374,0.07800280721153127,-0.004205080670240489,-0.03390601754769946,-0.024382074781920077,0.020491418477970792,-0.0077155106207544445,-0.059451085213436075,-0.10871934386639927,0.010169311645905305,0.023405008012857227,-0.044686882665908235
FGF16,,,,,,,,,,,,,,,0.047153161939112086,
CXCL1,,-0.018979634370226612,0.029278992917318794,0.055214018352576465,,-0.02445151597958849,-0.013695209091590792,-0.04199655988619186,-0.016587295344350564,-0.00924325104354265,-0.043310392510940224,-0.0062108081654984335,-0.06919101209909381,-0.0012179711908483512,-0.024186736392363958,-0.029516869857585993
VCAN,0.13031150790135612,0.026448480271280224,-0.009066912034673686,-0.07262858859533909,0.054818618216150944,0.062134990938124454,-0.005429605634615911,0.02032824948937187,-0.0996074833834645,-0.03536924723013345,-0.12560542528927196,0.00019659774955279197,0.07422920980337,0.06444757446236864,0.06920687910406767,-0.12826637369821378
MMP7,,0.040714131489393006,-0.006720143525839909,,-0.006838750841510287,-0.028490725977614702,-0.026456177083251216,-0.018114917721586618,-0.01889795643914124,0.040386681991326084,0.0628508299548398,0.00023033551701306717,-0.10880812876592187,-0.03730452864913353,0.07041293832321545,
PTPN6,-0.06406879306297568,-0.01214254950304142,0.038449663196283894,0.01055304403509119,0.023579270673047187,0.11343573270840426,-0.021314516973191616,-0.07736309060079616,0.03432049055430911,0.03861352253352397,0.03700223917821371,0.02241631076346759,0.06721537350220667,0.05958843657462656,-0.1032862214944549,-0.00039747152589620434
PTGS2,0.04009653982874406,-0.005415901674244602,-0.013354491629715597,-0.002342583418821628,0.027742932365099417,-0.06974970216646628,-0.02920770513271058,0.007772187180905428,-0.01607127808849938,-0.0024878358916988206,-0.026157565701117436,0.018163608763556695,-0.08922919856550836,-0.050916350420464586,-0.06634051826804277,-0.017380051059162946
