,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
B2M,-0.024197538883636446,0.0187024958895874,-0.04816537384978842,-0.028187268493073334,0.00600624392841259,0.020740398878739495,0.037509566718852826,0.011628175300977477,0.1121221195475999,0.06155358735085547,0.04010916852919144,0.03828525117245428,0.0025367094324992103,0.06755099640269582,0.034937110063535726,0.07145566727784884,0.09301191540575705,0.060830596264414435,0.14506884542481774,-0.09332331319592783,-0.13198313334110268,-0.02220607217641385
OMG,0.045051930016121663,0.07283127637710701,0.07315193973240196,-0.007662684732768005,-0.019106926975623915,0.0677279223372253,-0.004058282455919545,-0.04362287203741854,-0.04574877133533875,-0.025762347432959763,0.011586569217593223,0.0034232133668692603,0.04356833751597359,-0.000676502441951108,0.0016404233386187,0.0157128905622492,0.05481401732613153,0.0488727004824554,-0.059761584200326734,-0.04089992635241547,0.20765189162136655,0.031821571547319634
CXCL3,-0.021036936204346816,-0.004573112924657975,0.014068493040491016,0.02628027897963844,0.01932671340645126,-0.04486828550512263,0.05967050196751778,,0.005013938510283656,0.03175308669621297,0.014239076355811762,0.1083471761262923,-0.017954376459539022,-0.012043796433540217,-0.02745518822724874,-0.06804990600123349,,-0.005094806663939346,0.03843337513881023,-0.004590217885209189,0.014343685590286655,0.029545397502836943
CXCL10,-0.03288145913973606,-0.03160891161340184,-0.03621817615534713,-0.00015925266438999617,,-0.01743751467831145,-0.0417431231410407,-0.024454440029261056,0.07170177133083828,0.08070330973910472,-0.0012384295085803919,0.03777845357863302,0.024254467883680204,-0.019139050046175804,0.018812011082436606,-0.039922482176633745,0.01179247428040236,-0.030001902732963107,0.006450897689862896,0.005036096438064126,0.04462263428223364,0.020588970179655313
RSPO3,,,-0.03336655119930576,,-0.023107231689018865,0.036653095621754235,0.050748492522628065,0.059388810952593026,-0.032337416503597706,-0.0389382544404409,-0.010390813575794475,-0.022115751969748725,,-0.012585535151611132,,,,0.0029189709254102414,,0.056719284163158745,-0.039670505151449105,0.03169023930807906
CORT,-0.026123007268977063,-0.019174753343895717,-0.01383089481920039,-0.02617869922288939,-0.014226561366714892,0.05893068919940441,-0.02473946769299043,-0.0022700538224647822,-0.022033476099603204,0.10624340391297998,0.016181294254478274,0.03103705927407558,,0.05437906982318691,,,,-0.02340692076516165,,0.10794304681878936,,
NCAN,0.04467034192766428,0.06965083674194229,0.07106528065597843,0.0658662994803355,-0.02105040844450127,0.020153214837743124,0.008071534991597296,0.018440910876956186,0.06704313664572548,-0.008389875689212591,-0.03956211871994015,0.08951911564549699,,0.03433636297296635,-0.006073668087630776,0.032704226019444074,0.0015884418472697868,0.08359254723585346,0.07500389557724553,0.03860663005338488,0.13556240378400103,0.08897814408511727
PRG4,,-0.05118718903644307,-0.027135447040274634,,-0.02583687011020876,-0.020089695999626695,-0.014595110344654872,,-0.028012988343986,0.025159904410012302,,,,-0.01471457105794044,,,,0.06679885612686844,,-0.009522035742838254,0.03771976649371707,-0.017491537651803935
ZG16B,,,0.0053530321443943174,0.03834804345481428,,0.026908042603568095,,,-0.0302445225834225,0.09163574468685691,,,0.09323234617693137,,,,-0.027770794837845357,,,,-0.045216093683770095,0.11486871983963073
TGM2,0.08493774555414961,-0.02716196570434404,-0.010192488320442415,0.06495304677688969,-0.03792202325590145,0.06585381792059446,0.02412649430109723,0.01850642867336482,0.01779174142897699,0.05500736749126704,-0.009063118903009973,0.025905003630259126,0.038667953669320666,-0.007329790924072857,-0.019020037796914562,-0.030889036060655937,0.031335987459433494,-0.03910063948448697,0.06497979148647445,0.10099008395057073,-0.06169510434546768,0.08060715583351762
VEGFC,0.026430187178692964,0.06788928592500684,0.008781727364453082,0.00635882270317801,-0.03435849269850786,-0.035805217483028604,0.043547451928129456,0.002774892914263116,0.04950818789250271,0.009535724746934472,-0.03434608037420313,-0.03477504706733129,-0.04823104843483495,-0.015016806285419517,-0.012968054545168011,0.023133005134884338,-0.035996465474216074,0.04451160800968976,-0.03139203723753819,0.08409622745001995,-0.01451511482206673,-0.04268135698723882
WNT6,,0.010090216094688749,-0.03963285525368583,-0.01631231987878335,-0.014150246986988715,-0.02778663637427972,-0.020110656917295026,-0.01835025558580966,-0.027547105894212436,-0.01740574301395048,,,-0.02645238523228574,-0.013105910223352434,,-0.04257811943927674,0.15894509769899262,0.06159605742305274,,-0.02468081630185493,0.033136834055035626,0.06709227493255837
NRG4,,0.04140634917727593,-0.022623954910570673,,0.040934390260002236,-0.02445007905222968,-0.02078882604635326,0.05836336607779066,0.008081848305505056,0.0272797134691724,0.001240465215550368,-0.011733243257646573,,-0.017518856080291183,,,,,-0.05101697723795383,-0.03537362905005911,-0.003898110024125739,-0.04634316521367466
PMCH,,,-0.0260753255635372,,,0.06588523989809185,,,,-0.02578096637832152,,,,,,,,0.07082643703096415,,-0.020366675113435397,-0.009188757543171843,0.08699064129078814
COL9A1,0.04779855348727321,0.05203493350516473,0.027078815466577533,-0.02414059653693945,0.05876354817992963,0.031997884361320714,-0.017239108460301914,-0.032039506273031856,-0.002820756286497324,-0.009834537376991323,-0.022799095715302364,-0.03034787668123571,,-0.01996232002014437,0.013952476323751628,0.0991204831726598,0.0641369147788931,0.07987643347192615,0.1257341756312362,-0.034546755073094966,0.07860028099826823,0.1177340139604504
GDF11,-0.02173867192126501,0.08837899233544588,0.0507841104141297,-0.02171930260718995,0.07401350172146162,-0.0025934369667033356,-0.01665269892950322,-0.013451995904618956,0.011118773715514844,-0.019401897560820953,0.04064574873404856,-0.03811939228372421,-0.023992231104423094,0.007924048293591236,0.0750782138819554,-0.08425514435669547,-0.04438055459452854,-0.019665332942193123,0.017674045510284325,-0.0025008398139427916,0.07777977214726495,0.08031050253504488
RAET1E,,,,,,,,,,,,,,,,,,,,,-0.017422213580777238,
IL24,,,,,,,,,,,,,-0.014917472533179802,,,,,-0.02201130249672809,,,,-0.03574838625177151
SORBS1,0.039085605963237784,0.07092249557917721,0.042294721703805174,0.052529894721893323,0.018404138611655994,-0.025445387372833646,-0.004205086156117493,0.07828890597788131,-0.029937865585667394,-0.02599366230907491,0.009565710122938817,0.022970846334326098,0.09070803118156642,-0.009450528472799823,-0.11555784663959084,0.0025023922658664083,0.04085144541929762,0.01611950254663687,-0.021652824427462223,-0.07026978950346424,0.12424333732485725,0.024186529120371884
DLL1,0.018394222878211148,0.09699098863146016,0.016908493189028737,0.08385446023766378,0.004479788388018837,-0.00013756174350109453,0.01923145868382571,-0.003929277933608012,0.02674084914390293,-0.017934303627178044,-0.007285214969914364,-0.009774796785385025,-0.010018825711710899,0.055183964816589645,0.035316883863135425,0.10928523086305504,0.061091540988534976,0.10553413653353441,-0.03420064747611744,-0.029953740162001377,0.16527595190532454,0.07541184635512016
TLN1,-0.04214478776476985,-0.07805932832095945,0.012719242653264701,-0.04895059850476954,0.0008603897613320224,-0.059578500699010044,0.018897880325935236,-0.012565557366657402,0.08863388855538233,0.01759514797027536,0.02818219360456985,-0.018423357354742348,-0.0495456263308825,-0.0014525572320204486,0.028696758115379112,0.14872911118639068,0.03452683292503135,-0.014261323793391664,0.04997505383648441,-0.012371162763235842,-0.06731124348014483,-0.03143608456140772
COL2A1,-0.024536184547920992,0.06480260725060359,0.051266388549044056,,,,0.04197223847851723,-0.0016381746223468787,0.11373704148892294,,,,,-0.012226926007779498,,,,-0.012242482370876329,,0.02254817333774063,0.05263098514853354,-0.0019954938654946405
SHH,,,,,,-0.006830330064990907,-0.033046248740089094,0.06244692212168358,-0.020326232231126392,0.01981408976821194,-0.018263417504831975,,,-0.011669288881704112,-0.014169882374082118,-0.10730307296212667,,-0.0200871902385005,0.07211801339893699,-0.04587033370789422,0.0517128530555869,-0.014329408395026588
PON2,0.014720739349195976,0.09913946327573515,0.030698520472323184,-0.012749981667673297,0.01566369152209224,0.05276578175348651,0.0324223969763099,0.06803760485693021,0.14012776342504363,-0.015681269223968196,-0.005545666541143057,0.010643920066344343,0.0773730618044127,0.04091207131797127,0.08267379781527318,0.14576193366781576,0.026824528829121286,0.1330738671442391,0.09430712125142425,0.013721166328253608,0.16586798302900854,0.1269677649321895
ICAM5,,0.092519399642347,0.05238253310421705,-0.02099761916613753,-0.024699346569794528,0.030884792764380335,0.007418254401229068,0.042717523220469664,-0.05052583321581139,0.057039595649910915,-0.03141576573448406,-0.022580918809805266,-0.014121220643481234,-0.02278949084630161,,,,-0.03382851763776783,,-0.0038954094803497767,0.045333128939963226,-0.017677067050741405
HPX,0.061344962530251915,-0.0013239080010530467,-0.012846954685545392,,-0.023107237763832656,0.020291402920223432,0.023819209074703043,0.060732318034696496,0.058567604267839905,0.07896529211662923,-0.002407398521670465,,-0.028039249490085575,-0.018324862098804136,0.02562665928398958,0.1635099404091376,0.10165671872601398,-0.00795520863678586,-0.001579497691811634,-0.016421744376768105,0.04212756167501621,0.008909056577278406
SFRP2,,-0.05837949948637547,0.03365979133604578,,,0.06511406388781937,,0.08819926861417007,0.01866382578895319,-0.02880764563044375,0.06734605057713577,0.12009417310833957,-0.014722227721788241,-0.022892158457123505,-0.06841588976189601,-0.03357717781350589,-0.04337886652903175,0.029339705831216742,-0.023065150291079202,-0.05822104543461788,0.036156590259428384,-0.020211655023459906
CFC1,,,,,,,,0.08949654151467383,,0.0170097859102826,,-0.015216021731537311,,,,,,,,,,-0.00748532888701621
CD70,,,0.03672816512836292,,,-0.04041254160141983,,,,0.022497097554938172,,,0.08651745059903007,,,,,-0.02413299608763301,,-0.028956330332167175,-0.004394806271180297,-0.0044381539337401575
HP,0.04400053221860957,0.05251720794770948,-0.03167613444879266,,0.002792121962846146,-0.012054632468697256,0.12208768120343265,,0.001825898075814047,0.06025739827206028,0.017224939951781856,0.0020453128081357507,,0.07972917267814478,-0.018634817343071236,0.008705534940096621,-0.02381649076497143,0.05431384456831096,0.03580520157672277,0.005764335581454863,-0.0025753234582422345,0.016025096119260725
CXCL2,-0.047430445562558925,-0.0030292129272275776,0.03339570200033323,0.02348609351893159,0.0749799731380419,-0.04475770299289548,0.05137509411232911,0.09188058463355168,0.0720979529661227,0.009633471663569574,-0.01905713298193012,-0.018801418557204488,0.031672994210740595,-0.008740732875686979,0.09253414875569417,-0.047540922771175734,,-0.08287907231496366,-0.008055276026451527,-0.042507796200783675,-0.08120562714455727,0.0009410890972700959
NPPB,,,-0.031689441941853434,,-0.05199188266653868,-0.07040496928248942,,,,0.07962013264869043,,,,0.09643784381310563,,,,-0.01582864518947266,,-0.03044010094774327,-0.027779464000185532,
CCK,-0.01754025427929131,0.04675397754431552,0.051695480128097174,-0.030588132939985337,0.06375793307253887,0.023946125515368382,-0.005076240211649217,0.05649225650117643,-0.15184778105860408,-0.06285140413563144,-0.057891913328250305,-0.015818941163360446,,-0.041564265856891824,0.1504828709144792,,-0.03456418667008194,0.08724027854836482,0.01125228229251242,0.11589507167153812,0.03870058471969348,-0.003514400378332847
SEMA6A,0.02416078383935069,0.111523010550984,0.018910885349953253,0.02980008898276331,0.076755876607652,0.02068805333905178,0.03664099850283575,-0.01125225722314559,0.11107309831035994,-0.04350492034011123,-0.03847427883019519,-0.030643030033283905,0.10895753712852373,0.023234753216089556,0.009840839725639055,-0.037061681036317136,0.055892921530797196,0.009994502344562289,0.02655320391957763,-0.036290604000578784,0.07193818998228814,0.019555993496049886
IRAK4,-0.043600320711881,0.05832768055216642,0.004056390261139906,0.041184121821944135,-0.017739398329580366,0.003699503466281903,0.07565704121958082,0.02680246219618148,0.1273298686033396,0.012984334070822758,-0.024357403886080285,0.14792348563853766,0.0064032903777300225,-0.02009292896097318,-0.063757458755391,0.03928718699002344,-0.006395445025145749,0.03476016557246673,0.006485876299447402,-0.03220770049881307,0.13171887065891175,0.02742226359006558
GSTP1,0.011237381795842008,0.05157987700331135,0.021273907997046232,-0.0036001437761315315,-0.02402921378609736,0.008362468694198771,-0.007472725704589404,-0.036238975645273494,0.10578231027838426,-0.00956480561265151,0.04291626589209855,0.03203989122492483,-0.0761755545639322,0.01959315102232037,-0.0263796350455889,0.02235282124165997,0.015250472157930675,0.016415763742722498,-0.04662348604218093,0.049602764949202155,0.09732572797979168,0.07341249664830454
VCAM1,0.022513851952743903,0.05417596612799696,-0.05799787797617103,0.053696441349151025,0.021057019053266884,0.057255610183813914,-0.02014380050330342,0.0018106050437603908,0.06241326880001618,0.007442147643892425,0.020598881822175213,0.022682457769597927,-0.033117236195111484,-0.03187135075651602,0.07764745803206749,-0.0717555508691901,0.03602537075174921,-0.046003630364067974,0.048878625506864636,0.07344591650323544,0.18093676541585554,-0.060906291780724604
NXPH3,0.007781514591794164,-0.03530063460503659,0.0166273738906876,0.04840276037872788,-0.04155937765527153,-0.02609675839484216,0.02516867272260595,0.046119467075084096,0.018208355927232456,0.013528725313117601,-0.011729572372792008,-0.0446861320160519,0.07968277281085336,0.055530051810495806,0.10568465969408142,0.1426125812869748,0.0005923707046352062,0.08925781944442743,0.0326891810615804,0.0546043798176344,0.14688327273276572,0.041891229984158646
MTMR4,0.04987485394269786,-0.04698809299787982,0.016891850349875913,0.05847014910317174,-0.059196633199476344,0.023078786454619523,-0.005037409038632835,-0.003832879974532993,0.0028933889922885714,0.05294488740716478,-0.03194661145575784,0.006066188445596095,-0.026787087269920067,0.04652846891142451,0.11682406890648407,-0.09037523788268047,0.028773893644258898,0.05533025851604067,0.032505561012482066,0.06508196116285749,0.062435120785668194,-0.010040703590517017
LAMC2,,-0.06331191532907703,-0.02487289837602686,,,-0.046662626147977386,,0.035796834725193495,,0.02047593346112772,,,-0.021668307992579707,,,,,-0.02890701643116739,0.03942188885739311,0.14915982182303683,-0.008260217358191,0.12434001808472449
IL10,-0.02713385205640906,-0.0068637838288178625,-0.031236295541827136,0.032078722216971646,-0.02411314829991846,0.028057683307535986,0.13039305001727577,,-0.03392930332993449,0.02980780702321347,,0.043355364581367996,0.009213402023705486,0.08661962968227437,0.026466678764578755,0.024055392508790376,-0.0185685893357287,-0.04329630151511555,0.04359762485424654,-0.031999060098702924,0.08590886054160678,0.12489688118828739
SEMA4D,0.003444635256798917,0.0487488213771464,0.055165683707434514,0.025928475420672347,0.02645483431825847,-0.012522641900532922,-0.020199508946891244,0.016548660047879374,-0.05582619027472874,0.014126715492380202,0.014931913948600443,0.009083203717383012,0.03136475081066724,-0.021407193128164102,0.049400562642727526,0.014292373521033672,-0.04384523203939016,0.11007964678875588,-0.01792406871005447,0.02095961257186329,0.10296209343087757,0.12827447128432393
TRH,0.19527684181838004,0.15193627470205023,0.013635715001680662,,-0.01784623887578247,-0.03189053623052279,-0.012828065596115308,-0.03439585996800669,-4.00644350161177e-06,-0.019753732571735037,,0.05313794820458067,,0.011944761023922189,0.0023881279892210843,0.06670653469384155,,0.0898843314220885,0.07209364155832343,0.06915725975531917,-0.04712522243504013,-0.05300482193508963
