,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
CTF1,0.02197935948180295,-0.04055438390570867,0.015211533884483989,-0.04940969593395055,-0.028127903070436205,-0.0021143171216139373,-0.01713569806191423,6.321671368123597e-05,-0.029389185755714465,0.07551628923185431,-0.02604412582344558,0.11321531740011766,0.013664649944961322,-0.03743642792557978,0.05735781785041696,-0.03987446779071314,0.09820705300696636
COL3A1,0.01570603067411111,0.04161807906950341,-0.013543585001562835,-0.03726918488749169,0.035330633393213025,-0.14606677131582266,-0.05831670205568611,-0.054238369622482026,-0.04467110356352536,0.01888202100343031,-0.005517699122922884,-0.037034924735396595,-0.07901861854466734,-0.0035143960138654187,0.011437013275760662,0.034118467421093854,-0.03205222370296238
S100A10,-0.04559607631372879,0.01295434536894354,0.02875316633623824,-0.06763390578462555,-0.005566024934387506,-0.21962763776962993,-0.05266806994833603,0.01577621760277218,-0.20863009262788224,-0.0768513724109665,-0.052517371781207245,-0.17731119192276518,-0.07381127784270555,0.042490733762941484,-0.09364567232724906,-0.11074513135006045,-0.07020439787517105
FGF13,0.013146675809753476,0.016639184256118225,-0.01398424759598474,0.07184333307212565,0.03458605820561749,0.17563159407507334,0.12105846953691414,-0.007737619289889148,0.15981878417992898,0.00534302584616455,0.08291842696941656,0.09417201933229598,0.07906115528901213,0.0466166717121066,0.132655399034653,0.07357040772805147,0.048552690236038795
SEMA4A,-0.001167534932588467,0.02096688131402404,0.0539761510437574,0.06332864789737476,0.007821476665274708,0.13134305270733662,-0.0030563583791888348,-0.00992924161634189,0.09513423553328723,0.07690261588038547,0.08153754380371411,0.08104608612246203,0.08292706202615445,-0.06286123996073674,0.034314038623903344,0.1209355216082396,-0.015754924036794574
EFNA4,0.002248567502274515,-0.006331658878248768,0.03978577817101521,-0.04931961775448932,0.045826298889546015,-0.08188538011029058,-0.053648856377218855,0.007126580256306985,0.00972002663272463,0.04908288408677491,-0.04181358631407405,0.04793521559227792,0.032276001372039516,0.039933665974119376,0.020566405630134683,-0.061686446680343364,-0.03881265904935932
HSPA8,0.0484347856738267,-0.008628918368836006,0.005851538651044466,0.0886587882265493,0.05092823370766677,0.06723761194503101,0.0687063117758665,0.014967093399664927,0.15586440101500562,0.12352045280311193,0.0850997074340912,0.10727851061436577,0.12366989438043678,-0.08391636811596367,0.029759326266368673,0.03677623320490889,0.04955598061202747
NPB,-0.0142235088226792,-0.0048443950341100364,-0.014899923829647083,,-0.006702080568725544,,-0.02120617265779294,0.06625078278684672,-0.03581934778548456,,0.025269963863589765,0.03164214231033536,0.007794525360588118,-0.05605334092448669,0.0987649691577577,-0.024029694227787713,0.012171263704450182
ULBP1,-0.029836539492107635,0.003364735797503455,0.03228888922926711,0.028270836079511075,0.013175905543957296,0.18406051873605989,0.0034733055067865414,,,-0.007902122598072834,-0.0159469483687488,0.028149384480670715,0.004365006938747942,,0.10660661205684019,-0.003557351653582262,
SEMA3E,0.026127061048765186,-0.016669769381893584,-0.02018277358743344,-0.03390319549829969,0.0015797299687230735,-0.03852411319743328,-0.0011142812283135863,0.022965240255428846,0.031722174827664235,0.039428119057735765,0.0040642109759003965,0.12610201478961516,0.15089004995974659,0.060105919261038136,-0.04006054017132546,-0.06894985907180758,-0.0983407286060287
FGF3,,,,,,,,,,,,0.1300931681706253,0.08323185761368097,,0.0018364227673213934,,
ADAM9,-0.04457303616978976,0.02204022372019706,-0.008206352392443866,-0.03276607759254557,0.04922823687245643,-0.16535654696653723,-0.06841847558919022,-0.0032912096377238033,-0.10085128468902645,0.006451010553428659,-0.01434907494704786,-0.06658617861098325,-0.029051802859056706,0.004779273599469119,-0.07430644768666872,-0.08339696613102593,-0.054282055961962526
ASIP,,,-0.01372542095390192,0.0813085852835808,,,-0.02829829637450379,-0.004723067906851803,-0.09494243633638609,0.035221783199568826,-0.020473081333347045,0.09298204647614093,0.005957826844792538,0.11140803211147503,-0.022902582198665998,-0.022924479048035847,
IBSP,0.0431823119901941,,-0.030305860386541515,-0.008701875410556642,0.04007446789152219,-0.06705167236068525,,,-0.13566272952121136,0.07753696373026511,-0.036065926013788975,-0.14525935133897336,-0.07688002836666726,-0.0038903176521295204,-0.042768455518468085,-0.08892488993727826,
MMP12,-0.014446434535863402,,,,,,,,,0.0007019282155926669,,,,,-0.02827876794406263,,
FAT4,-0.0011280500489807203,0.06270466869761666,0.01272807298371962,0.04637261534361918,0.02329765041790564,-0.03640741205960224,0.022863559083192708,0.037000171753960205,-0.051069271240504054,0.004301814147981256,-0.0303995239647708,0.08343635241602637,0.014782130286091067,0.049656771347063505,0.027227876492498797,-0.04745338696919744,0.016567589837095935
MDK,0.029716488599474233,0.004482796312679082,-0.013524389583137736,0.06747309303818463,-0.0016099915824161744,-0.18422680222108956,-0.09265025120158756,-0.01401152020582082,0.025649780786985453,0.023371875245255715,-0.05674644491842226,0.014805934857523625,0.10168850195873962,0.004446670174243858,0.0177527075892552,-0.12677976444942757,0.05028031381683639
BMP5,,,-0.02250862472376414,,,,,,,,,0.030188228765986057,0.1374297472160197,,-0.007704481570895257,-0.06696775209709128,
CAMP,,-0.01763760134084454,-0.026658928378512293,-0.033660416456081504,,,,,,,,-0.019930436029747485,-0.035000898626363096,,-0.03063064548418879,-0.04097435987143121,
HSPA1A,0.007901055627863203,-0.03748084947945838,-0.0027397985984216043,0.009730522034121,-0.004187023566922364,-0.184852419730888,-0.10117901575361544,0.04594687427613264,-0.011428537996686854,-0.08179428856194336,0.032434173251799446,-0.10782578490767399,-0.08662412543168514,0.00452885322712277,0.008567824205505704,0.021821581991404448,-0.019475364165635084
SOST,-0.02237724439965026,,,,,,,,,,-0.01967811428810893,,,,,,
SEMA3F,0.04590471186020781,0.0017952940429891368,-0.030500457587192893,-0.002297894184176545,0.06845758901934651,-0.08503724332831825,-0.0020781636417764324,0.057593813284183504,0.020033876920675067,0.054532654755623786,-0.026605753414018576,0.07861052949580344,0.05947867270428336,0.011581073761276352,0.022410931988314984,-0.038783692640747165,
ARF6,-0.01837888607597043,-0.07614883317897557,0.06797057091617513,-0.016774918194262706,0.002887044910053479,-0.030618364094629,-0.040371142127467424,-0.006257424545699438,-0.005381867512086622,0.038148837559663945,-0.07668625680528307,-0.10945333580544696,-0.02482534855559273,0.002998568516103381,-0.060073345031857704,-0.06314640364072056,0.02030872567631746
IL6,-0.022225647824012304,0.031555963434855956,-0.010731289735993991,0.010068552349460058,0.05071595012324049,-0.05051213331972576,-0.027819688212887845,,-0.05195859680607165,-0.054297937226488936,-0.0034118737684031715,0.007313462561954995,0.005139937873590979,,-0.029790349755721857,-0.09757128968458004,
CALM1,0.03811397656797701,0.014733328426925063,-0.04582504585654735,0.09243728091860301,0.04861798995539741,0.2184221013538421,0.04781527779392237,0.03854869750831241,0.2497395240120933,0.05790380475793372,0.13062062218128162,0.0646035560793698,0.0962502910120352,-0.04905252110612441,0.10928377284400467,0.1550897289898931,0.03735422974716336
VIP,-0.02323631492838139,0.0024756389835838455,-0.010320245208771364,0.06194712392214751,0.014939598255346664,0.07291314842067988,0.07852086312900428,-0.048222367371252316,0.07469911263239455,,0.07570811232481041,,,,,-0.007792683042852675,-0.028986830472315712
NMB,-0.026995956040330445,0.028171363211198574,0.011145524284314322,9.559210381866715e-05,-0.018168019819759518,-0.17037678006428422,-0.05043976759629756,-0.01114146412583924,-0.13492933735599943,-0.05695804289048719,-0.07753642802636643,0.10818561139750638,0.13415457110269607,0.06712997762783077,0.06585383295107805,-0.08809063906820622,-0.023018862068250903
CCL26,-0.0026151154296789572,-0.01840799612148892,0.023586364100609908,-0.016250835423638817,-0.020804346467369915,-0.044123252427790596,0.037745037300243076,,,-0.06358470501384442,0.03899649015477354,-0.051003390986080296,-0.07541146178801203,-0.03240512992821067,-0.07239704333830002,0.03154414061404314,
FBLN1,0.03200821591963766,0.018745071836028124,-0.028482253729671593,-0.03688943163560544,0.012715408022167776,-0.019934587323813462,-0.005433865369763811,-0.033839840568642955,0.02961536286550678,0.09802707876856516,0.026937221105194992,-0.03547148213094538,-0.003295630066264265,0.01037031011884053,0.03499365436821829,-0.026308973029857786,0.15279100879572863
SAA1,-0.04668780156269145,,0.05370987992716742,-0.03625489964713848,,-0.047516906765825706,-0.015181862620423018,0.029323673859844964,-0.0538987096021251,-0.0020455065367940436,,-0.1872391322072312,-0.1750358178512016,-0.013835651842407416,0.006648771728777088,0.02142800130181785,
MICB,0.011451413017810991,0.03945088184920427,-0.008353999885401074,-0.0627365578547202,0.020529305124644744,-0.08938824491925518,-0.041948580000748935,0.01895575068351962,0.0325483650887469,-0.014286498751925418,-0.036065932410504625,0.05163974472758734,-0.01882697818550289,-0.03227559964184432,-0.026495477005904874,-0.0497049549734453,0.08451646857876605
MMP13,-0.017093127323504497,,,,0.0044402676565888045,,,,,0.07737755058762362,-0.01361635008695412,,,,,,
F13A1,0.058714643298429556,-0.02582114731265815,0.0420659528924732,0.02166716175606479,-0.021608539293257772,-0.05797164407931959,-0.029956189122941568,0.03331330148671006,-0.07275459412257115,0.0825384798042156,-0.017204335609959695,-0.1788549493198225,-0.0967921694685126,0.01163987021591513,-0.028359280655713224,-0.03272836155548473,-0.026196312300632563
CXCL11,0.003149467046287823,-0.02575323476272902,-0.03073161500805987,0.07439470586023508,0.010720569167253743,-0.11673638764181667,-0.03570133915536955,-0.02059307515968569,-0.02789067865968587,,0.022643388275497507,,,,,0.011742789927515323,
COL5A2,-0.00014332306817772187,-0.0058962059081032366,0.043585245400782666,-0.0451542434927487,-0.007326105479234392,-0.18201623989183377,-0.05560115857414606,0.022913392477759534,0.04705130915736484,-0.0005145709400175147,-0.007502909168669828,0.030606139950028217,0.02495106345646446,0.0010512794750761976,0.0706340937217477,-0.08023655504827278,-0.04086269130773793
EFNA5,-0.00897565694345066,-0.024535049765304445,0.018430304689593256,0.06865911978138176,0.07609692746954669,0.11312516108253237,0.08143649659992563,0.022863745026170494,0.13413636855600775,-0.01638700000560547,0.06836267327362106,0.06044136095891245,-0.03807479453221455,0.029982373637516962,0.042017260732689576,0.05474192579534091,0.023326882590671318
AREG,0.020023418101918728,0.025789414479263462,-0.03417434565314932,0.060525117846797455,,-0.004874029557936297,-0.04363511845798801,,-0.050699213347572415,0.04030185496505043,,0.15781348444746068,0.14200517952375433,-0.03695606712110752,-0.016835464611480142,-0.058776784040880034,
EDIL3,0.0077834258744410205,0.0018309957186628098,0.01044611389681471,0.0705531960735825,-0.04010111987721828,0.10736898714354326,0.05925248491340818,0.05170301010670993,-0.18639497279414577,0.02384082079827139,0.011050112498948229,0.004279136547871947,0.059748925147967716,0.007488750342572578,0.05970011664874606,0.12482946165227751,-0.01932423971145041
CD86,0.08526075470917319,-0.026540923042868016,0.04398892005529838,-0.031353664354138756,0.01227158119288236,-0.15779626168966285,-0.04293037156378293,0.03730064962842565,-0.08042452854690049,0.0507955367771626,0.00652356348359805,0.10800289660207602,0.05500687064687803,0.02516121294935763,0.038574680313374875,0.01835998636541032,-0.04722573170838703
AHSG,,,,-0.026349137083018823,,,,,,,,,0.03551395422824626,,,,
WNT9B,,,-0.013520162046888218,,,,-0.022639602739482106,-0.04082804755287997,,,,,,,,,
HRAS,0.04592500025478515,0.05035559536732204,0.010173754362963257,-0.014498612643206944,-0.05625359254467131,0.1115884396863044,0.028839613345603376,0.025642642642225166,0.10581924430776223,0.017241318309455262,0.009317171220647017,-0.02343386435791732,-0.032462727284350956,0.041445889229904456,0.06785067508624311,0.06529231255018136,0.10000565750066857
C1QTNF5,,,,,,,,,,,,0.021180344329406596,0.04319454974112701,-0.009631091002579997,0.05756753684614929,0.011854300188628838,
RLN1,0.14199110248919125,,,,,0.02568882835387745,,0.030385657567628746,,,,-0.02687572302482516,0.04261429267484453,0.08835332179942311,,,
COL4A1,0.014191349204962492,-0.021329674840013243,0.011325270664250705,-0.024107564641604858,0.009533176748491648,-0.16210811699063266,-0.06867234279274956,0.032948709770818825,-0.03368830576526352,0.08552098618416597,-0.030331200833287778,0.032444026031513175,-0.044216555013888124,-0.04709867633779553,-0.03920687399028513,0.060048843434149894,-0.059018271220023406
CCL3,-0.011011308019178672,0.021913591273796634,0.0010538362471731286,-0.1068652091474066,0.019776621565895276,-0.04600890971924572,-0.08668616318713143,0.0009652832754681288,-0.14386913730173678,0.020918327422927138,-0.005257331596273763,-0.00459560012658129,-0.041709563719853356,-0.00032399937149933466,-0.03967442743256596,0.021255338273939432,-0.07909081322058993
BGN,0.049789459156933454,0.01564691256685554,-0.037205840108801604,-0.06820035292391519,0.01463493021091252,-0.10227660335683392,-0.0294639816827009,0.017778261597891042,-0.05935224580540876,-0.02173745013240934,-0.00017298459338113795,-0.01635802941006734,-0.07992981923857426,0.010719836351990355,-0.030986616062782045,0.05092117620263935,-0.02491536094241597
RETN,-0.020060544338076632,0.057611494494200756,-0.016682172326204347,-0.03144173409332477,,,,0.012460235539472925,0.07173945058168733,-0.02451721571291736,,-0.030080401447617776,0.0491966592132251,,-0.007088379336924219,-0.02775308352170065,
S100A9,0.026336475287648434,0.021716664545893903,0.036130209321137294,0.0003502873755768454,0.050716858187471896,-0.14950181905276694,-0.07215916109399065,0.025688804818424615,-0.1837546638283483,0.003735043635879667,-0.02815542875866572,-0.15848182753215934,-0.07830091459474182,-0.00775358721143156,-0.07871625226058455,-0.032187554280424975,-0.047406464036893296
HCRT,,-0.007665532700425965,-0.03497617750150319,-0.04770767999413019,-0.015439779395012787,-0.05027310971984925,-0.0171557616871292,0.04468244412222533,0.0703805473198628,,-0.02591784092069163,0.03789694640982776,0.018212647254658657,0.026764150953880305,0.007872301946285042,0.015198888406652367,0.05055244778113863
FADD,0.05391990551514088,-0.001990037082680998,0.018927197371183656,0.04729734183908684,-0.012141095522972057,-0.16243835512627527,-0.023822465962153615,0.048320632575993124,-0.011866986196771368,0.02512043398037023,-0.023918542657133567,0.10721317792121499,-0.018345818283046864,0.005084563959189266,-0.03374617990147101,0.03750073400826517,-0.09551106765906257
ACTR2,0.017010031420237832,0.03685033965702926,-0.00946901652910664,0.018643102524792284,0.00647146187591263,-0.016042567824020713,0.060622501950844836,-0.008306488491177813,0.026381113874810142,0.06928929314994568,0.003969692114752794,-0.1272089508993908,-0.08559015598266709,0.04947226958276008,-0.026454091807163984,0.045317639401046585,-0.06549294662011648
BMP2,-0.002039067294234486,-0.026723832163964935,0.01996970685581568,-0.02989878512968795,0.023560261787143127,-0.013239453787750034,-0.03397194973223402,0.039158683919389765,-0.023862798767115473,0.04721029338327662,0.022399298560964287,0.07537447334181321,0.05787265309270914,-0.001052797893539306,0.0824477941910799,-0.005081084244555057,-0.032574411947854716
PDYN,-0.020503871467239858,-0.001379737140784957,0.015484296548111088,0.114991817470715,0.07289798354584388,0.2380251265586933,0.03171990402975979,0.05128010824110972,0.1040942284426351,,0.006027797159579104,0.011523523772809446,-0.0002984321180712286,,0.08312692819414762,0.10489862761513387,0.035585980253526536
CD55,0.011923795589525697,-0.036440963646320594,0.04877582011739599,0.05392891493847206,0.038766657408674514,0.030605162651497455,0.02374342298705701,-0.008073449683192735,-0.004011763674084683,0.029787591021132192,0.00868995622247215,-0.03527433163616061,0.025266090608674744,0.025085980729953918,-0.01670744957456147,0.05866112475438429,-0.02303338185939216
OSTN,,,0.04357321936885322,0.07050663538991671,,0.09312308489422988,0.03332959131646912,0.007190221622740582,,,,,,-0.026770100273532813,,0.01867641646705967,
PDX1,,,,,0.015261693125206333,,0.0364500152914331,,,,,0.11057289300726773,0.07892540633486461,,0.15029883610465747,,
CD6,0.06345873045655775,-0.021833350498382528,0.057518804239092336,0.024849624184166346,-0.005401636840299523,-0.01874789495364206,0.006559007055654783,-0.011408003199295254,0.03443275316700826,0.029810769144535156,-0.01799175829386615,-0.03764637865941246,,-0.03442161501013695,-0.034012489684381385,-0.0639311612359921,
IL16,0.008941980286635193,-0.052058778898862415,-0.022028960066834257,-0.037954386442128306,0.09261807782341182,-0.09591065714678577,0.02405982162274282,0.0035425932530556556,-0.014963130432965736,0.02051007737162143,-0.040435914739202314,0.034672089366710034,0.06684761797356464,0.019331328086831242,-0.030060983850700336,0.08711363297581012,-0.009335626916380606
LAMA5,0.0077890507751696625,-0.04323786073026303,0.0072176634417708664,-0.08075211313658973,0.03219335540361897,-0.12090556507512888,-0.08654570800635887,-0.009680254223682254,-0.008945308925020788,-0.05925683474121524,-0.053918192222631146,-0.04859242394647569,-0.07290796353768722,0.04374854702829162,-0.08734783826257675,-0.020978314400352607,0.00598383493508897
RGMB,0.02463483295743432,-0.0343662647810335,0.017872192901637822,-0.01700863065313657,-0.005646195805934878,-0.08670224482328376,0.056402387057055005,0.04160800593946089,0.15789129568202817,0.09559288456731167,0.054292945120025665,0.06780558559163384,0.035025436365910614,-0.012557038943700647,-0.005434374824168213,0.03145841114602961,-0.00890018752042594
INSL5,,,0.014763280250132488,0.008711938933625839,,-0.051113681401337034,-0.010272005582345207,-0.049832405957809835,,,,,,,,,
IL12A,0.03525313949525341,0.038863714135038384,0.01682471256381904,-0.02687225214443369,0.04677236162266081,-0.09736274553811752,-0.022869074260756538,-0.027906967191875597,0.13836742060210835,,-0.024491575888157903,0.19875702457014316,0.06909778455726019,-0.03003726186676667,0.0044943888932742985,-0.020045322099935363,-0.04622903643172901
S100A8,0.026582859735786096,0.03549401942107344,0.06715876320224247,-0.10667206171136412,0.021703761473643942,-0.13408739623363297,-0.09256498690513523,-0.02013622439672486,-0.2082151883724637,-0.01389813065010225,-0.04629487828872738,-0.10125412557527474,-0.06550750274888918,-0.06899448432143676,-0.05142271484589623,0.02944249369828438,0.06915642611219908
TAC3,0.01221220004329238,0.1186953572380275,0.02157399754363321,0.06871546295223438,0.03925527148344876,0.13480243425300623,0.10520127507824723,0.031704189942865564,0.19235356054710442,,0.02484735388762416,0.06320423314921125,0.032456848510134535,,0.02440773303148328,0.06859029676282886,-0.03839228218303876
TAC4,0.06821681433421752,,0.006927812258354563,,-0.01341817474362501,-0.03851819788038606,,,,,,,,,,,
MFAP5,-0.01572060528876057,-0.019389735020917738,,,,,,-0.007111468142311368,0.04248712403670618,0.014133590290684044,,0.03754670928128877,-0.0159242848802376,-0.03695607312181375,0.014168100818517233,-0.010949652754668379,
CXCL16,0.0716500626623411,0.009015244952457157,0.006199630690176681,-0.010464843170015779,-0.031630872970403366,-0.21876022375015394,-0.0673881180015268,0.027676364069963794,-0.1674968869438475,-0.01710156565257073,-0.05085235733786654,0.04252405289507445,0.06908041799790463,0.01481676519476095,-0.0589288996926108,-0.00619759506975189,0.005961113610524528
AGRN,0.013945527232949624,-0.026216637633841626,-0.037934037733918076,-0.03520400274311887,0.005290163368268676,-0.20228753719656373,-0.10523385126428278,0.04358653725377033,-6.73413915049165e-05,0.03740516990334623,-0.033046935666324856,0.1073417972174796,0.06268438186586517,-0.020061685828148434,-0.05378709259381651,0.007656141720572117,0.011313843559778766
COL4A6,-0.020060544694593646,0.05732478679342673,-0.018454750103199757,-0.019266571497309815,,-0.05436055736492033,-0.01084214949096821,0.004346877344006502,,,-0.014719437436949027,0.11566383675701747,0.07962396129225352,-0.031279865666438325,0.040821097836829204,-0.07404293589752392,
FST,0.07763357223885675,-0.015756601671911105,0.0460193676816767,0.07664152834982069,0.006879119825179713,0.009165786809025708,0.008839017197314582,0.011769889689947589,0.11102768114682768,0.005495092641426354,,0.06100433898002937,0.019621391721566916,0.03154768542646942,0.021470519041054566,-0.09781081142648394,
MEGF10,0.05335956553273267,-0.04079643909249757,-0.011430809165998283,-0.04407432367534931,-0.020914355044319804,0.0017910616797430616,0.06673099565603392,0.012442602066496684,-0.0872357403114012,0.04699737896350614,-0.002489056764997822,0.1585003928328401,0.04380994229819153,-0.018539782369146357,0.0730989173705087,0.07922292694065355,0.013698867492167015
C1QB,0.09379143573895107,0.04490338135751526,0.03318403399900871,0.011534961841036492,-0.004609430591716776,-0.2089669651937185,0.008487000992855194,0.01876894841220354,-0.2294024044031243,0.06813870442489937,-0.058477516690789745,0.05512028130972819,-0.02511370816708564,-0.011323423555003353,-0.04776083399068266,-0.015430420076673692,-0.018442599472074002
HLA-B,0.06900312947268958,0.03447628452553902,0.017254876193700454,-0.06664054804309316,-0.005062921610943759,-0.20121418825879733,0.012593461565025952,0.030811973002958692,-0.20766956042346413,-0.004052356962130877,-0.04219915140358771,-0.13389142940729498,-0.0736563510287722,0.017917452034073526,-0.05926569272823993,0.08913843212818609,-0.04745120192231144
PDGFA,0.08340485676393304,-0.026115428137006493,-0.02599686772273764,0.04054522267412455,0.014800860267469275,-0.08570739253444586,-0.02388811024484276,0.015118079815319912,0.017648842651524024,0.04279445622168001,0.005354378809421462,-0.124148716668061,-0.16841753347142807,-0.008010641233917058,-0.05086690664506161,0.05272660470205847,-0.043914413955108235
LAMA3,-0.026590383028825212,-0.02507775204480028,-0.00250082366758248,-0.00947362724406548,-0.0025920576617975075,0.08499365540790245,0.03037346743946766,0.0029837879658544363,0.11784918515369328,0.02903541974278685,-0.024219896011314673,,0.00862821016374296,-0.013667891831183079,0.019959914870508542,0.06978438978024828,
DKK1,-0.027951356005451622,,,-0.01176897050155089,-0.01940113989451381,0.013340964720687567,-0.05444440632183211,0.022860173697896172,-0.0917649477349627,,,0.029447502267954933,0.0678868216263895,0.125505238853082,0.01648393196025874,-0.0912345167520471,-0.02677519453447917
INHBA,-0.04539559956633333,0.04057701634399689,-0.030013630595360507,0.046764455190601004,0.12519099042817275,0.15352960983350433,0.07364112429192599,-0.0015305072990913688,0.008260956088992017,0.06766707411161847,-0.028816854576458772,-0.030489153089273923,-0.03570609545161816,-0.024719118530445623,-0.02141397185040954,0.027722400750163842,-0.05775766029749415
IL7,0.09817863368814925,-0.03373508428950845,-0.022380051110536366,0.005255972240501915,,-0.011711294065864821,-0.029312356659498415,0.018395540912036466,0.005310556983253287,-0.030679915532893863,-0.01745643515608471,0.02834193553584594,0.1050994387048601,0.0062104132147489674,0.10244703530051247,-0.01998119697941445,
FABP5,-0.015535054046771472,-0.00010901701597200921,0.00604915670621057,-0.051270522479346006,0.02853922735282878,-0.13025641827108628,-0.011503662353480206,0.015236476386815077,-0.06164837669431811,0.09214016231677438,-0.049969962065362944,0.006200000429110114,-0.01277513494162714,0.04777524535462485,-0.025322406061810337,-0.11244503227103515,-0.013416272947423374
CCL4,0.006063700707485016,0.009079599781894453,-0.021089655209330052,-0.08296042954186729,-0.021580786543454824,-0.0570022823352033,-0.08005202396441195,0.000597727273514313,-0.1712539470175531,-0.030069717672895253,-0.0476591918544921,0.09543357684193218,0.03491016974429855,-0.046934870113871756,0.02572532784506726,-0.04738588912678975,-0.10029643384876478
FBN1,-0.018261808118014297,-0.018066171626809863,-0.029143549337327282,0.0435882595152322,-0.02329377134841447,-0.08041741783855919,0.036909771710638084,-0.006595251413241607,0.03939744379721562,0.04677855469057371,-0.02035028633492029,0.0997289894704683,0.020275299448316787,0.03181283237715523,0.021575765523894348,-0.004751817270612117,-0.06795222364769646
TCTN1,-0.0357729008930136,-0.0023368703046309208,-0.010824194834613117,-0.025149834838989665,0.01320035161104981,-0.15866851759740994,-0.019320809487874867,0.051213498862934435,-0.06805349128645082,-0.06365291694969706,-0.049114833961055,0.045456227252999463,0.028669299493145863,0.03103797406899128,-0.00362134719800401,0.009145831424425249,0.05974839248700318
NCR3LG1,,,,,,,,,,,,0.07305598406258251,-0.013410367306813187,-0.028373964414857122,0.003123683246812703,-0.023347703488783816,
BMP7,-0.01841151470102879,-0.005548770423834904,0.03316928367312718,-0.00394893853022284,-0.0004294365807744961,-0.17379911476081422,-0.03280474803632679,-0.0015734263414506385,-0.08281384109045746,-0.02218037796016472,-0.05178645747573954,-0.07870333903006727,-0.06115535559619319,0.003403349688079491,-0.04149079321073365,0.0303894671456917,-0.0019544698100157592
NLGN2,-0.09322720849248599,-0.03701730430287221,0.001934781224112962,-0.08096432061447499,0.006203912170967642,0.005044242328691947,-0.03878263747646407,0.00022759192327226606,0.10061388955729392,0.015267694140020294,-0.02472574928640532,0.09447746101177044,0.028762131072373052,0.026617353818239816,0.0733529332196474,0.003674288723649325,0.005952408658089307
CCL25,0.006690637764362957,,0.002692470433669516,,,-0.03571557946975694,,,,,0.009642534091292967,0.13619646932734636,0.1535062010375535,,0.019044791380644407,-0.047842718563069604,
NPNT,-0.02363632378745413,0.0323279224507375,0.003976652272086141,0.08392923461848957,0.04409131406976591,-0.14467854465401997,-0.06997212984812667,-0.002346001604316319,-0.029931215773642415,0.04655014262290228,-0.04829377440545039,0.026646342364672792,0.04735232108504135,-0.017009147522594643,0.005772864843607872,-0.016378647662352544,-0.035010485372036264
KITLG,0.012661348477248681,-0.002666198701736999,0.03313379199736742,-0.02376410624789563,0.05111703832591661,0.0658407656026395,0.08263100133142662,0.021723165465569752,0.06606748463647912,0.019903064529221488,0.01158485023299306,0.024412606765326958,0.07558748847413169,0.07012344968387918,-0.02009106892783025,-0.04044413934728847,-0.03596814969055682
MADCAM1,-0.035187985854790646,-0.03240977868464079,0.007680965675583101,-0.013682474593759262,0.048388600366946935,0.04809365747637517,0.030365976999402744,-0.016822994280331967,0.06295857102257649,,-0.02501843098586897,-0.023333443533526246,0.0015987539705472529,0.020402951287038062,-0.007915592957499731,-0.00982394440826959,
F12,0.05400697307412172,0.052086908451813026,0.002427710614883091,0.11599848687830268,0.03757941593467294,0.07805360922631296,-0.02432283870815143,0.057805436966086,0.13356101998499495,-0.009577132649869202,-0.0006200270741509957,0.013768376655487248,0.049605574359697535,-0.029276098188072117,0.14074363077147825,0.10045644042019566,0.02215993341464576
S100B,0.05111515366766093,-0.07126272999130681,-0.059092531836427084,0.01819684949451328,-0.0037102656721089496,-0.20944936054192703,-0.030866880353595222,0.007488117830126838,-0.2525610962774486,0.05819071587637287,0.07028295371587802,0.24723619325054652,0.14397477207161033,0.03991921002107914,-0.07654800682191197,0.034685943420672126,-0.015682740861938573
IL27,-0.022229626270800395,,0.010230260902379993,0.031488138579915045,,,-0.024225610724805804,,,,,,0.02466524008148409,,0.014942748068049627,-0.03976002857584951,
CD99,0.009466305013227738,0.0825603664200659,0.009048964355409495,-0.06724402658922173,-0.023579543681680804,-0.22121910661441752,-0.09909600815913236,0.020439050868627642,-0.2034252638457945,0.0055731944411738675,-0.06596402639869378,-0.012381141533019752,0.0624006819669043,0.030657912015716736,-0.035250355044145996,-0.09528803311385403,0.018648350072797616
PDGFB,-0.02016681075931581,-0.01818938554061501,-0.01892523391310078,-0.006120852602376573,0.013718749342771444,0.011995949214031444,-0.06770023635935864,0.022440697318503067,0.06413505870300493,0.12116398682503395,0.008993536800092985,0.026598835724802355,-0.04955954002917804,0.011930688932744685,-0.03184824054532872,0.041423487061741156,0.03850201658091538
CLEC2D,0.07535849503814804,0.0807082096681002,-0.04568677278564918,-0.0021863196451380163,0.015222931980210066,-0.09873926233874683,0.0008406061554224031,0.001401639601870479,-0.04120930949695045,0.034642378504622824,-0.0032691490809537028,0.04643290722214149,0.04214740333904711,0.001243097786175559,-0.0479681943485615,0.014783045986139495,-0.019086745662216707
F8,0.0212907563925047,-0.03154000003347763,0.06433875480567937,-0.010727508626485955,-0.01958662707518459,-0.09031767682391321,0.0033404011233050057,-0.036178246105489885,0.07311870460277728,0.059067957447079225,0.016969036226107313,0.07465306126664109,0.12477836489819122,0.061407233941114976,-0.03451084315564646,0.02327505568676225,0.027044175618836333
