,MGH258,UKF243,UKF251,UKF259,UKF266,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
PDGFB,0.011212999575599238,-0.02990243173635461,0.05322860869719022,-0.025214380201855128,-0.0325177744635063,0.04737917301159441,0.04335240348678426,0.05165629641783616,-0.0019019272525671134,0.056738108557948926,0.0017661860939478249
CLEC2D,-0.0051377646178177696,-0.005485085706961742,-0.005495741291580753,-0.029739736938736012,0.061317102185697865,0.03616771375699974,-0.04080904433389306,0.015138572964431028,-0.0035515508805147402,0.07253884906027276,0.02691374443002224
F8,0.11490055166336217,-0.007514714771413566,-0.045585095925044075,-0.026171593533181384,0.008149003080505497,0.008010658242459851,-0.020333297438773282,-0.029783461479229095,0.05081460555200518,0.05346140871672576,0.046376210134167296
C3,0.010338079389651917,-0.09087020538859747,0.006450758595599945,-0.06133103548626713,-0.02608464615182889,0.04764960009585816,0.03138090949564955,0.021709790522880846,-0.08478880062830267,-0.03366428429793673,-0.007668576027985985
DLK2,,-0.02064850911040191,-0.012203959022527928,0.009221572439588424,0.0022073505129883973,-0.002312993360829152,0.013490214602446577,-0.02424419603185283,0.0061004696289232545,0.07776563825883415,-0.030061947029491814
TSLP,0.19080465574227326,-0.06713960084469844,0.018252552182152014,0.08187521203521912,-0.018583533875674053,0.06843253539286913,-0.023186218802947908,-0.021043316910063663,-0.03994404818836476,0.007812541204401668,-0.029265918996312177
OSM,-0.014894739026799265,-0.011938624138950504,-0.0252897956880689,0.012554694479165018,-0.022108015768205244,0.058591633374109026,0.024056891089034006,-0.036318842884279265,0.02647918202648396,0.00623740941927066,-0.027165621431234042
PRND,-0.015840936417718804,,,,,0.06479951991930735,,,,,
SLPI,0.027467827396514106,-0.03729153314104653,-0.018205733096328027,0.047167964352699765,0.054869519248585887,0.09973218165786576,0.059746915079856126,0.034841974412870826,-0.13271850926854992,-0.028575222887531664,-0.01349741782798157
AFDN,-0.014817692614248739,0.029216982131882736,0.040335402456245985,0.05542681851249054,0.04303693813334863,0.08525588157204622,0.026929300849212284,0.04187574847618931,-0.0031394516115747866,0.04680423127558601,0.01772084619689867
KISS1,,,0.019516966460143014,-0.020728613861993483,,,,0.0010119109972662494,-0.008882633831078682,0.1482627398446171,-0.01683064243717704
ULBP2,-0.029775699021104052,0.03789567074530341,-0.001568054481732548,-0.023268135718898183,0.033124151126062235,0.02303165003111104,0.006510473489673364,-0.029244040209436873,-0.002058774846592767,0.13841406588952346,0.05176105290467581
ICAM4,,,-0.01616840325809242,0.00958917630568677,,,-0.013959476263161139,,,0.18926273572645053,
TDGF1,,,,,-0.01590871440921924,,-0.010399904470898513,,,,
ANGPTL1,-0.03336607627462628,0.10929284236247358,-0.020861841234154885,-0.027599979640586574,0.006208713450183603,0.0891985727265846,0.01705753618523327,-0.023221531591037358,0.055152743176719275,0.029901590398444984,-0.031187354944455948
LTBP1,-0.006578097758269119,-0.06760213495023946,-0.02391000387278674,-0.035986107874075794,0.019786562392143884,-0.03383569760374238,-0.003018827602781665,-0.007105344461080197,0.05309040458796429,-0.0003837329106167004,-0.02714728502868613
CD160,,,-0.012638283053568369,,,,,,,,
NTN4,-0.02442663787811626,-0.0376782411430914,-0.02490172173069929,0.052043758372080216,0.025057034060176935,-0.05889833523225269,-0.012170331150184338,-0.0041021390480433205,0.1187340744768705,0.007797121059179631,-0.014267787242021381
APP,-0.0015286713292174407,0.0569261162422648,-0.021898043925873682,-0.04570614900665681,-0.03247147058831389,-0.09492711774851269,-0.013465194417217285,-0.03333820317195758,-0.025481260613133515,-0.02282312151451243,-0.017730731750375817
RIMS2,-0.015840935102003958,-0.04978678636297786,-0.022966261280286282,-0.03208622154342638,-0.029798204627360814,-0.06533843157667871,0.032003079915154733,0.026879258553561915,-0.015439023272446041,0.0047143931031660945,0.028478808463818547
WNT7A,-0.016294641207261148,0.07566475691944362,-0.025596880269856234,0.047636142584234376,0.027543539774359596,0.01510165684547256,-0.039663246021380376,0.0577290007642278,0.03113112274762564,0.052870026147588574,-0.019696961068772504
GAST,,,,,,,,,,-0.007442542090853871,
GPI,-0.00013659735200594747,0.01392980503796517,-0.056649698770235374,0.06195180813639305,0.008654659284513947,-0.03439018212965263,-0.054809705257723114,0.0085051915788496,-0.09547729827261654,-0.053856410807974674,0.006457584046803576
IL1B,-0.019761564332036557,0.021742741322741215,-0.00565268812233263,0.0024148687680482783,0.0608706869220909,0.01951279156923883,0.08015764040755272,0.04256423241538609,-0.027728008849336568,-0.038025558607873496,0.01625654433361702
SFTPA2,,,,,,,,-0.014339047517979637,0.18700258493148006,0.056165056065263945,0.09229945568834279
HAS2,-0.018634171441025874,0.01970199689201463,-0.032541003787986154,0.016786768245894004,0.108146213801091,0.08855900668336329,0.019684001548859967,-0.03393117141719283,-0.13357908126504042,-0.05366062714214763,0.04499256778028392
IL11,,,,-0.0249024346733581,-0.016844283906261866,-0.0007354173962827674,-0.02355074389329863,-0.016104345427659567,-0.0506188454885456,0.041201582875405846,-0.037637469493261404
SEMA4B,0.012000895619689865,0.04429395654771917,-0.0038008751081690007,-0.011639067547586753,0.05787418475558979,0.07809200440242332,-0.013293858710784883,0.005937807204548987,-0.10436341465123207,-0.03555784785966793,0.020666646327939714
FGF12,-0.011603646617720502,0.01989175538543116,-0.03321951867123278,-0.00978871362972282,-0.029598762517245178,-0.03030208158709394,-0.009578403356736848,0.008987557647744771,0.09643032558081888,0.051589577084674286,0.07453465828862599
CP,0.03561455197964129,-0.07994435690737191,0.0125731418622352,-0.024112171765055045,0.10551357179549571,0.049337061063706104,0.015250980495488394,-0.01219056296591084,-0.056108741042365635,0.022024770107188896,-0.09626928982982867
NLGN3,0.01285264742041368,0.07095779240835949,0.033703684445059966,-0.035006009338615224,0.02970567601684731,0.09672818316835313,0.02973801440386981,0.08262588234517103,0.1075832438682274,0.04064460690846554,-0.022726175364330903
GZMB,-0.019573271497854657,,-0.01112833688595036,0.019436891019532297,0.05546508465023734,,-0.0006309380928703882,,-0.03516211664853178,-0.029819091937059238,-0.028996496429485142
PROC,-0.024029571000146042,0.04308307819947876,0.04792300067665203,-0.030851062321253862,-0.029408917096140585,0.03367125769743373,-0.006223770830670114,-0.032616457586248364,0.06634454336812734,-0.009030445189799972,0.036121986085920404
TNFSF11,,,,,,,,,-0.004294279985323666,0.03816789339953821,
AGT,0.01328294848301435,0.13448010533766694,0.034352121476001564,-0.058718154731675624,-0.04472072499264751,0.07981822578653602,0.0030210156421494544,0.09013776684307521,-0.08119182486889295,0.005871277302307507,-0.028970908007617462
PTHLH,0.039550600219123946,0.024007911731688578,-0.021597626481534165,0.062440725605110325,0.05930755017750745,-0.03247758964301241,-0.02412723701450626,-0.012953527656622409,-0.026513049347521803,0.07850424988055744,0.0035655037295519772
COL1A1,0.015285949483109988,-0.03442362692387029,-0.02133282362067471,-0.047711464016658274,-0.009236266353675091,0.08944040841038303,-0.030400406381090365,0.060696481360215875,0.013431612342218516,0.00722695070669734,0.049247296656964756
LAMB2,0.00787462885186005,0.11420461414854938,0.013014586356175903,0.02601243868889186,0.03840286712982725,0.08032558887966437,-0.02760449686090178,-0.011570081469568004,0.07303622864211089,0.0705962973032736,-0.038310457092702095
DSC2,-0.03294370175286991,-0.014183374252672482,0.003272882172396369,0.014320907710762904,-0.020015872345606006,-0.049259189954556984,-0.0098048419775147,0.018088909144388463,0.050789526433838765,0.07548737655471204,0.03541276014573105
WNT5B,-0.029377693526630083,0.0029338481507994786,-0.02321537601320644,0.00942606439168032,-0.002282330670661866,-0.01731735593234221,-0.012686278823216261,0.0005820182969363577,-0.026620743214360667,0.015722266547908096,0.03485777689944592
LEFTY1,-0.017590200035476053,,-0.013196368948307046,0.04311279569483231,-0.020490905629731094,-0.03457346990125664,-0.01959490835538384,-0.006687003439474708,-0.018729862658852247,0.11964702842590284,0.012157275430826432
FGL1,,,,-0.01403451649155541,-0.008756910608399157,-0.033270673740238677,,-0.01651754822959355,0.033006922558022476,-0.033707631003812646,-0.019252855926136257
CXCL5,0.00977618468610436,0.06889090212051707,-0.024117936485324863,0.009410915183402034,-0.013188282569535121,-0.011067041356057161,-0.012669861969000887,,-0.05703359682050533,-0.03403944183492647,-0.019662970467636036
S100A1,0.002293455846934341,0.04881267327378846,-0.02888014455391367,0.01007753370434367,0.003795725850421782,-0.09213285911618235,-0.024829712140649343,-0.005236336319610846,0.02766022242350285,0.07483592006457968,-0.06768601738221529
C4BPA,,,,-0.03590688691999678,,,-0.015059228355153154,,,,
NPTX1,-0.023721928789500794,0.032005486690318385,-0.02559687666959373,0.028152356083742447,-0.06601225776123143,-0.049721412722973216,-0.058913022617375126,-0.019145843098283283,-0.009681524244731921,0.07090441949362397,0.07133308696502068
TGS1,-0.009310698667140864,-0.003322366882816651,-0.008387788307757577,0.008412015489305683,0.06742435285694758,0.0601286355789106,0.026631263196360732,0.03255758305390673,-0.04387121478735455,0.00745949412274517,-0.012381433014995925
SST,-0.020316964589071777,-0.05043042520879625,-0.003794189369635214,0.002299034537573453,-0.04145701260759417,-0.06687590822421832,0.024209845259608346,0.05531531975776592,0.047875918286171035,0.12577941760689687,-0.01323702099802639
IL34,0.06921453079244429,0.03100338668936724,-0.04101432587248384,-0.02588131670760419,0.014634742299794088,0.04499003257968364,-0.0005375024339144809,-0.005738992018534233,0.02721684582271383,0.0629294880903777,0.0014536220524898247
DHH,,,,,,,,,-0.008269285152481733,0.012225261494474657,-0.024625631331585268
XCL2,-0.012883486638797978,,,,,,-0.016173621451664438,,,,
RSPO1,,,,,,,,0.07147504534740058,,,
TF,0.005833268594153996,-0.04272382112258675,0.008236609590528403,-0.014375200491791156,0.04509934774924367,-0.07440085739200969,0.08210241029192873,0.06363700999652347,0.08727612830356808,-0.0015245568954634534,-0.10777881352743579
IL33,0.05382001584387649,0.014902289168817334,-0.0013497179396265316,-0.03686779246555135,0.00044963939564172554,0.0686312950263938,0.04250303858608532,0.0014837750616257205,-0.012085891165419934,0.004632596074951797,0.029470199224131573
RBP4,,0.006398090706653919,-0.019851217193079272,0.017508872164191606,-0.042123004594389786,-0.04225413943761605,-0.04124796796943341,-0.05981469598654483,0.01634657467868663,0.07641657864966916,0.029616789698926192
CCL19,,,-0.010466533145764435,,0.0726125745206833,,-0.009620659119699148,,,,
CCL20,,-0.055253975329534154,-0.012779957331785686,-0.005376474094098323,,-0.007103951622887463,0.004854807270566683,-0.015024262008364597,-0.05861918659143759,-0.06825303375245506,-0.0244798379505602
NAMPT,0.04747446865723732,-0.08052005183771492,0.006857034745881954,0.05934277068293187,0.019944483792644605,0.03593052776801823,0.06588409020370402,-0.051144007409065675,-0.18872438464060137,-0.09175821077626713,-0.03577562974725472
