,UKF243,UKF251,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
OSTN,,,-0.00023985153172715213,-0.019714835778806807,-0.02082652460430218,-0.01862061012637863,,,,,,-0.016272684295476663
PDX1,,,,,0.06261122304797002,,,,,,,
CD6,,-0.00678168215119823,0.02570871442278825,-0.025532618733710773,-0.019025991095251084,-0.015435252178889336,-0.02293710069374035,-0.036775936563608724,-0.028467244920576597,-0.014781740245012267,0.006329141048003316,0.07306829969621835
IL16,0.05257582472891842,-0.04480610383428555,0.046191888365391086,0.10183501259818027,-0.013888744054032256,-0.013257075316564797,0.06683865397831093,0.01643199573532386,-0.13423302704137025,0.04662765097575898,0.0937178983845369,-0.024198698589803815
LAMA5,0.018221705461791703,0.01260912275970754,-0.03802750751332122,0.03674387792386586,-0.06910281263422946,-0.008640487334664698,0.08286749745512709,0.056461714974621484,0.011537396737631546,-0.06591601093036742,-0.007783932051778551,-0.005571963501561202
RGMB,0.004584297914254762,0.022199480531881303,-0.0016111877027166503,0.034639684167154225,0.025817097414897024,-0.0046103225590474126,-0.02563865337004136,0.05701943980406705,-0.012085531439569218,-0.07911002177451475,0.025674594854526694,0.06418607347432438
INSL5,,,0.008178516942558021,0.08480800112589955,-0.017223107755604823,-0.01930156291483782,,0.08938413713624202,,-0.06478339666086393,0.13777327674953205,
IL12A,0.003441692001664519,0.05798317851645909,-0.032010535979848,0.10681706400847897,0.04032829104507094,-0.014486969514544814,-0.02001217159774327,0.23693983041303465,-0.029204865870699856,0.05423475403277416,0.04644320090964268,-0.04785802533483252
S100A8,-0.02113378589561359,0.023938091766420685,-0.012982828536060758,0.06724206111094991,-0.02777305151662229,-0.0194685385952217,0.06660138503771687,0.03239102845441334,0.0332506481288496,-0.04911333000036842,0.04542762532663972,0.008309528029272506
TAC3,0.026091758666775107,0.03077188136684005,-0.002515098271360779,-0.06843429290636459,-0.019527747734051058,0.013025661085718156,-0.049572026546309995,,,,0.08215545166373296,-0.011554841775157207
TAC4,,,0.04023302539778817,0.04797647002454681,,,,,,0.071605681675137,,
MFAP5,,-0.012898471814551365,,,,-0.01954052570472879,,0.005248483879409012,,-0.05421439512500675,-0.02310666682890775,0.024811807508630768
CXCL16,0.03418011177291613,-0.02552283906751289,0.03909317116911278,0.061315329750266816,-0.0010229446868424863,0.04211078487420746,0.015192675058605672,-0.020481072343221433,-0.0030136022410585015,0.09854801482734182,-0.009608618267866399,-0.05469974506976907
AGRN,0.04145451196156199,0.011899867975222224,0.033232237856866804,0.06985700153090071,-0.027631652678746496,-0.012351976444809967,-0.053197638823585136,0.04967339586617121,0.012922961443313319,-0.10172413148420988,0.0762453812287057,0.033923136487288896
COL4A6,0.009221661591672793,0.05614490543304785,-0.016101719999297714,0.03986609779611973,-0.017301494455053558,-0.03234125519062293,-0.018765326497389354,-0.04517009679535603,-0.05719489173287215,0.0035848062271997996,0.0682347237756401,0.0668753921010476
FST,-0.03596527190170363,0.04821107303513537,0.06190112043781672,0.012461050271101223,-0.029203100004473796,0.018971802577714195,,0.07253882603603841,0.04036371679642311,0.0326655404558509,0.014489729276908473,0.09228669514161635
MEGF10,0.05310588189125232,-0.04239217134355309,0.0320862816366216,0.025875118145162464,0.006928844945321097,-0.001520046737564581,0.009074521618410387,-0.04045869071299767,-0.026550035394650374,0.0012239827056568918,0.06702403117169863,-0.008980423312692323
C1QB,0.05963411688553378,-0.042820580870375304,0.022240308626774702,0.10502077673480634,-0.016287815056159612,0.07247441045936323,0.010723078415132162,-0.005865902817053649,-0.012969803460194588,-0.0017266791664309752,0.047639146824825715,-0.050214234545074996
HLA-B,-0.0545466345326383,-0.04352489723752208,0.0037881511309061466,0.12207263721849734,0.027348533276531254,0.029381779830839422,0.04525364120517413,0.052576798293180155,0.032141455661520955,-0.06815531328023015,-0.0013944320737986063,-0.07392562627276172
PDGFA,0.043435004168064756,-0.014168954664357773,-0.0685265271960496,0.04663559956018289,-0.04090132683643803,-0.005455292510759984,0.08054750631859275,-0.008999814299383414,-0.00427272362592442,0.05305096200735615,0.010341333118043436,-0.08695802850702052
LAMA3,-0.024572187172736668,0.062069077130320394,-0.022576687908450174,-0.05841869934380782,-0.021679470499168272,0.0011352487697539905,-0.004164640413726087,,,0.0073939875376418,0.03569734035819097,-0.011752700962216676
DKK1,,,,-0.02589233074047239,-0.03199385738290882,-0.01512524453525494,,0.05124143068348045,0.008646365936408447,-0.038976235079463885,0.044524533371853546,0.10804886114677521
INHBA,0.08947270237211398,-0.011557258712347187,-0.026186812246515253,-0.061476816680055,-0.031993858782082094,-0.028982781012405895,-0.02740889153924132,0.02881942602286471,0.0769677815116136,-0.04197894665275997,0.04494776972605835,-0.0022038117201995337
LEP,,,,,,,,,,,-0.024422854166342912,
IL7,-0.026225191151268548,-0.022441308940030272,-0.01952653460690038,0.12924626566491,-0.021289310324744057,-0.006907583138086522,0.00864930240190631,0.031178505353139572,,0.12140359915225254,0.03856213505305637,0.08424509192428639
FABP5,0.046226554478176606,0.022882387592203745,-0.02089709525211477,0.05876324175822414,0.051671016925342074,0.01163497687482195,0.11068787720204218,0.15234740807274852,-0.006250142453071186,0.050091407496865935,0.07094630647532202,0.06356979292012935
CCL4,0.048873780088545954,0.038281984381994316,0.021991976722077984,0.0075969284470929505,0.032703213993577854,0.0027794453335880593,0.06262589350251883,0.03526630789912472,-0.09301244536474791,-0.012032953171603416,0.04495582760266478,0.027891752510951294
FBN1,0.0067458360436209825,-0.004203818203955589,-0.0015909549167415426,0.027806893429062396,0.016045753499325032,0.04442715789693213,-0.009736920808361027,0.04216231385745404,0.002497822337793548,-0.10015680279065586,-0.028802007835296125,-0.01655640657804518
TCTN1,0.02937845539658911,-0.024005057934361897,0.03601117317923664,0.1567013504097098,0.06191255974729748,0.003467274441220883,0.0814083803786591,0.06597174867676034,-0.04551786881271734,0.10100160226329886,0.08154102639872164,0.017149778542706454
NCR3LG1,,,,,,,,,,,,-0.02259281946721613
BMP7,0.07257495437714867,-0.011910469800190455,0.01777728085835325,0.08334976089275034,-0.008497864107400529,-0.015867840166510345,0.11344210149980806,-0.05100467772881911,0.07136658916144074,0.006482874779587519,0.05640334155060905,0.009611818766432991
NLGN2,0.021923245545318597,-0.024648437570444708,0.04216138296480938,-0.009000858068893025,0.01657639114601976,-0.04909509429653705,0.07537361963995912,0.03603062303521949,-0.014411516038639289,-0.05753473688156017,0.07725697432699541,-0.012337774872199902
CCL25,,,0.0650609525962942,-0.023674845513577444,,,-0.037791457264895946,0.030206539133876293,0.011129438425203786,,-0.014503576024904456,0.041870625357065934
NPNT,0.10779569443576736,0.039687074864190666,0.004883996452131306,0.09480088155960233,-0.02543635291053195,0.05507856988172546,0.11220798412358783,0.05819652177706515,0.11260584234163862,0.03218502088321268,0.05460789810322712,0.02409617618367578
KITLG,0.0051497021104282585,0.02810958357002223,0.047282287551450385,0.06087964825512886,0.025442490155198057,-0.039307522547980256,-0.010511968930741465,0.09828026962383592,-0.03573590553160652,-0.03576743559706585,0.031172009138234796,0.02739728901608802
MADCAM1,-0.0034614154084086886,-0.02155968693892448,-0.015591410103397096,0.019551282172855785,-0.018881474896965306,-0.015125245384732259,0.045729561941646533,-0.029545977087292997,0.04629240942926029,-0.02772642615789662,0.11336320381625434,-0.0067475833004782
F12,0.0585501647515129,-0.015312124704260716,0.03117697775849926,-0.06091139664791961,0.018289199764318528,-0.03779453373592475,-0.027645925031989888,0.010010107715234806,-0.032135109060114506,0.10284284345349994,-0.006567199190320428,0.0015871794673687715
S100B,0.06335504673181169,-0.019971235339412228,0.033697786259871146,0.09084978669432783,0.07280305633709049,0.04518742647995019,-0.08660789366363758,-0.08048118125024217,0.06467212627048836,-0.04545940811927435,0.11510388738318188,-0.02916204642049801
IL27,,,-0.0031220195720384103,,-0.01203146286684836,,,-0.02409168414162966,-0.05418532071746008,,0.01639292992875924,-0.019314199551630374
CD99,0.014248838827643865,-0.016053348529490714,0.010226497869228584,0.13187098898278496,0.028008622911116,0.0014615062059253228,0.06343928385800736,0.1710625947221949,-0.052195999156391754,0.022728384220084153,0.11011671960063546,0.08871003607674158
PDGFB,0.04360769488517501,-0.004480804888563279,-0.005431856657021787,-0.009468520333744405,0.02537478250129811,-0.022148772309915712,-0.05269071645780149,0.019930181642391794,-0.0651785829137119,0.039966769404768496,0.053417637921916596,0.0036080958011123457
CLEC2D,0.06960202531828247,0.011785087948658587,-0.014600726128914901,0.041072612750821184,-0.02876239274095452,0.027529834474717938,0.052477133373257503,0.01985393769120517,-0.03745585655708065,0.06038075500715166,-0.011515216564051894,-0.0023969284054450872
F8,-0.06395221830373443,0.0526920237202868,0.017883826641533533,0.07226000684294462,0.014962114191737092,0.018460309135232916,0.06970786447858916,0.056812716044484186,-0.04090926508636257,0.016998106570347976,0.15388535011017038,0.018631622808824314
C3,0.010397722091568678,-0.026806833619360277,-0.02385621859173932,0.0954644622722465,0.058681357895718926,-0.023221465544556126,-0.022846986148443885,-0.10017387333289549,0.0050332524601740675,-0.06587641596224772,0.009950374329045135,-0.01764066191694002
DLK2,-0.0026672580553765922,0.08413041015079367,-0.018131621683007443,-0.031696524431658164,0.01803460386709259,-0.021383897359249303,-0.02984040203515808,0.04433805171916819,0.04443553484955426,-0.031107675518768634,-0.02718831808535089,0.012627664217663287
TSLP,0.028405566760837105,-0.011906087065673027,-0.010474765975022244,0.08792133289491168,0.02720518236532789,-0.003956257610802855,0.001548502957610498,-0.009081256731608568,0.024590848413812334,,-0.0008295182216221,0.05965682238510097
OSM,-0.04738457414119088,-0.027057278407465864,0.025594527028766863,0.0003946372571457217,-0.02177171107408981,,0.00899219154914115,0.04331816470595641,-0.02717121467472597,-0.019576364955776086,0.031359738480179276,0.04699233550982198
PRND,,,,0.016903513187304774,,,,,,-0.04009937954920808,-0.03176957703353896,
SLPI,0.03470691617478221,-0.019478116591972246,-0.027016423313519538,0.09670920031579895,0.042265191533043235,0.07184117948670919,0.08260221736576662,0.011447263412691859,0.040466039791845404,-0.026072076123390048,-0.05204381090590707,0.016990376579747377
AFDN,-0.04262619126195628,-0.05147857568913461,0.03519095960475237,0.05710834222031934,-0.011215990354195212,-0.019721286510381023,0.0645971926649326,0.023339306189189734,-0.0006696319685918194,0.012527906025512403,0.009236391146141797,-0.01646037405216663
KISS1,,-0.02983528941117246,0.07543638790942145,,,,-0.022022746097350707,,0.03639265116200266,,,
ULBP2,-0.01978789656181656,-0.004480833522044161,0.02433958420299045,0.04324975800757845,-0.029011743874225927,0.036739811580025435,0.0009430499626253898,0.14501795656234326,-0.04481552606114282,-0.053880818968326555,0.08435048631691779,0.048876005276396
ICAM4,,-0.017298399471244983,-0.011796303947001206,,-0.013959476263161139,,,,,0.00033645261504322343,0.10278240954858939,-0.02147440160025124
TDGF1,,,,,-0.010399904470898513,-0.015435253453204692,,,,,,
ANGPTL1,0.033280293803280826,-0.02486905374557483,0.014431032067766733,0.15484277839956814,-0.028114430068045485,0.002370967992217101,-0.02858167941053898,-0.025130079427579586,,-0.02820737058657097,-0.004021212475154696,-0.021702267065151992
LTBP1,-0.06230469107034367,-0.007439332987066049,0.013646559375564835,0.016648377149460238,0.04166684863273785,-0.04361512889693603,0.05088252221835974,0.060225862785087,-0.03569120723569197,0.058052298373475766,-0.00980845070547585,-0.07427462366153435
CD160,,-0.01352156211108041,,,,,,,,,,
NTN4,-0.003294894953541066,0.02602116677452909,0.04300815718304873,0.005481724666517386,-0.03456847883471271,-0.009895593147263926,-0.015614243683766784,0.10932600642864472,0.04180509466008073,0.10320593703255816,0.04422580277046802,-0.038330303712653835
APP,0.033168487565711745,-0.013125643274424097,-0.02429697273394295,-0.13116613068339325,0.039367015292870254,-0.06330600622935,-0.017337348527368682,0.01106572454355792,0.031741042172175514,-0.10437407058940411,0.0007186124493708004,-0.05350442395174198
RIMS2,-0.011743298153420912,0.003038427263868069,-0.0186081043734474,-0.07898888977831003,0.01614528339453663,-0.033054645537180655,-0.07000318168878694,0.06724932229873581,0.006925600319511054,,0.026461191960648736,-0.029708236143675373
WNT7A,0.0003473098014238091,-0.015440645361748924,-0.05535321705857187,0.10558719787157199,0.0005554482177066322,0.012946588189868446,0.04197735555494553,0.03904905372184423,-0.05212961184281118,0.03365376965144159,0.07790482408095915,0.011017594535203885
GAST,,,,,,,,,,,-0.02023393895272492,0.005487087052889346
GPI,0.062059135240088194,0.0329180931178178,0.01428804536675008,-0.05021086919869229,-0.009055778768987277,-0.015954274556677715,0.0416218518939406,-0.07102131385211488,-0.019625745624796357,-0.0372060660890377,-0.03734584864906278,0.0085357035509313
IL1B,-6.900739496708638e-05,-0.03051805006354793,-0.039006692842309273,0.09738005083404913,0.04280405904069376,-0.02408235913035199,0.018103803310912853,0.05082124267030342,-0.04876691370378333,0.01549014213228752,0.02456720400394031,0.0633297920331485
SFTPA2,,,,,,,0.021763603448914443,,,,,-0.018279058636175613
HAS2,-0.022013524269039953,0.04686484542690693,-0.022001000652757105,0.038278814018568426,0.04343343359135886,-0.021631530427387233,-0.0017508719042182274,0.12935596978652017,-0.07325675785909556,0.01125501356787983,0.008353207174907324,-0.007722509783584233
IL11,,,0.027847785416793086,0.016323620991952514,-0.02355074389329863,,0.047770848022629785,-0.023842127512930994,-0.02996007331374506,0.001170973585600276,0.06795731434345796,0.0034557065788597147
SEMA4B,0.0611777484430721,0.010735707339846658,-0.01869152068303461,0.0504038269303961,-0.02354374663817376,0.014504849137468575,0.02473907082727968,0.02409010425252297,0.04596721092563006,0.01277110741119196,0.05876180052880516,0.08099548304831997
FGF12,0.044826859597537606,0.04020753067133099,0.010404442468551097,-0.08915136701892706,0.01876593430949363,-0.003388855032824177,-0.033121247530013845,0.08218045799723982,0.007434637704658365,0.06909465091459441,0.04665947297971522,0.002311417100206538
CP,0.0007174913523150873,-0.03867536755626942,0.06056048714408936,0.04099689342473212,0.09614679937351428,0.004216314844811377,0.06841955616860128,-0.024810558639448897,-0.06362342656956199,0.026386735789877828,-0.01824043911279203,0.006064659444975878
NLGN3,0.04110200471403784,-0.0019006320675637827,0.002170972169119921,0.08306108686096596,-0.007846991532903653,0.026075509690684066,0.03530713537840052,0.0021256605771417555,-0.0889721019456086,0.0004214246781610182,0.12447358130437035,-0.005821087979581139
GZMB,,-0.011906087065673027,0.0045973237608634724,,0.024416024325016168,-0.013124741835645947,,,,,0.018161184647035047,-0.03950354228128475
PROC,-0.034912586826568386,0.018852070330105466,-0.02821380969366232,0.0853967818378229,-0.02015011656483583,-0.010345740310144886,-0.023351885598603177,0.059402185696167745,0.06693629210259043,-0.0061600624922898625,-0.03950935744161485,-0.009612035094462974
TNFSF11,,,,,,,,0.08154288649782891,,,0.0007172976949392726,-0.01906030955125587
AGT,0.06264229222843115,-0.03508759188295577,0.00044712931596229636,0.1449726731911787,0.03241216643021265,0.03410405275052544,0.03497170684071112,0.0959864540516134,0.08513969255041705,-0.001986647365704965,0.08055900392766249,-0.05195862963860035
PTHLH,0.028814523686115,-0.02310706657575016,-0.05595873755779235,-0.003818084428991833,-0.06889756728430149,0.003013389174193541,0.008598695998402387,0.08563858405110328,0.015101817452500088,0.009366479547519053,0.04953822292280517,0.0605575977324885
COL1A1,0.014567448326763141,-0.022823756863890845,-0.04851062839998619,0.051109224888891185,-0.04494876983616832,-0.04071237549430588,0.007325609725087525,0.035336748276868404,-0.029330087957919956,0.03741397698759556,-0.08745879321910334,0.017146177844882846
LAMB2,0.08853671005507911,-0.01101351603462581,-0.02579594925460251,0.1079480695957846,-0.03298833628112713,-0.022685334737832075,0.076697247050079,0.0768489773883745,-0.09523714954635117,0.0171649251103933,0.0392008237527671,0.04530790864624319
DSC2,-0.04516156886828336,0.02379199437877168,-0.015086264562538332,0.08221950905308523,0.011694012567981336,-0.03279811745561756,0.006161956591182461,-0.028573022256799908,-0.029874758754989666,0.03394795968503963,0.08745917446290996,-0.045544055435431566
WNT5B,0.10584876827633925,0.0014975626999445654,-0.02602021696081249,0.013600884737338868,0.024980820801949122,0.027241120238735986,-0.002415225826962782,-0.03372050510199105,-0.062351773313648585,0.057221139673783415,0.07620093982924363,0.08618869122518678
LEFTY1,,-0.014118652163347931,0.12521025441546685,0.009401997151330135,0.009398328302925987,-0.018533948692818495,0.008545984504837078,0.0325010070473513,0.04880974301150823,0.04483988304831042,0.051334438832096284,-0.029189078207623443
FGL1,,,-0.012834798792731382,0.019714388341219972,,,-0.020330238179835272,,,,,-0.023872473302227568
CXCL5,0.09546331560506234,0.023252563467366566,-0.011796302661570088,0.24277332255950554,-0.012669861969000887,0.012628361816175009,,-0.030705752196750945,0.01317570853234903,,0.02701013207591731,0.005213513159965608
S100A1,0.04786958811199958,-0.0007151907974853884,0.032592164638634846,-0.11030230934212311,0.014284901551665499,0.009962942877180532,-0.006938865876627197,-0.0882420854310297,0.03107865704651751,-0.007385902038021241,0.08678582817650327,-0.03179840881042331
C4BPA,,,0.011331383264137223,,-0.015059228355153154,,,0.00911812897347197,,,-0.006653672747888981,
NPTX1,0.05086194962852832,0.048768743642993634,-0.025213176121326095,-0.06779709527753541,-0.018532630751433698,-0.042412583605653906,-0.02324463947917524,-0.004820231616705249,-0.03502464485293545,0.03008623023557563,,-0.03773282490226694
TGS1,0.04730569987388097,-0.04627607727372711,-0.012112221181789826,0.05602664762536674,-0.011942740278141075,-0.00931306818143049,-0.042027628665350036,0.0691609196293232,-0.011684649534752784,0.1378518889719044,0.02537393173862593,-0.011774378260379453
SST,0.011790945953612582,0.05662000859018601,0.007507630411913298,-0.0996977341487439,-0.007955685855855517,-0.018958196822929627,-0.07108407379244631,,,,,0.011110027190989922
IL34,-0.03160113298285893,-0.006000503216766387,-0.015337992734949311,-0.0332663830856743,0.04491223232168023,0.006253997689810304,-0.05233316714956223,0.037839374649844514,0.02280372400794939,-0.019627287287663667,0.09502994621700339,-0.03302315566570061
DHH,,,,,,,,-0.025130091563319325,,,-0.03606969040140656,
XCL2,,,,,-0.016173621451664438,,,,,,0.040690929687407236,-0.021702252392070867
RSPO1,,,,,,,-0.018765326497389354,,,,,
TF,0.014589778650540251,-0.034011191867009384,-0.020844802792997795,-0.03673094045742352,0.02506254489568764,0.03377846743351891,0.056066694043181785,-0.13758081663646796,-0.04329218420885803,-0.014186207046063984,0.01894790271157094,-0.07217020408681292
IL33,-0.015938784935034634,0.024806565571503587,0.03167326563447597,0.08583153694015826,-0.007257951745278441,-0.034952129219417295,0.04116463196399653,0.0008570833335859585,-0.03946087527532916,0.08334748065558217,-0.008433934434583056,0.04172916668093851
RBP4,0.11747545771770479,-0.03300214982881906,0.0010726788520102615,-0.06515685307642045,0.03931468188245977,-0.031173148901846803,-0.06425841250656983,-0.027416061707138086,-0.002002792061599525,,0.07206377501269966,-0.03299231658852267
CCL19,,-0.011198030414279804,,,-0.009620659119699148,-0.022362722847488904,,,,,-0.010903603291270497,0.04866614364727218
CCL20,-0.021977855557638454,-0.013673137886392473,-0.00983116855805145,-0.018783273572161658,-0.0022846508595721466,,-0.018492261736463452,,-0.07411769984461546,0.055843959405641054,0.013526033857428815,0.0736181485705447
NAMPT,-0.04229756475838015,-0.006416848075724903,-0.006999845556777392,0.10750164613073085,0.03449743888168593,-0.007571788820074055,-0.014587401308144819,0.07358676798158065,-0.060130417830654447,0.0018904248030593488,-0.05488360002317874,0.06485269776455874
