,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CFC1,,,,0.019341754023090203,,-0.005522021579919146,,-0.03596879522930375,,,,,,,,0.15058465996280612
CD70,0.01624781212161885,,,,,-0.04969853814242863,,,,,,0.00952838345869449,0.00639740244495324,-0.03878977171004138,-0.051683896264211916,-0.05752525919641915
HP,-0.006480055131386994,-0.017523567750853977,0.05904651747976006,,-0.08763113302698212,0.03806333745045708,0.015113928052942777,0.00795189271674343,-0.03864310733900132,0.07880061058422669,0.0018459475158471978,0.025777263929275974,0.03514981487163552,0.01055369915198279,-0.02445306081336299,0.01566432047907499
CXCL2,-0.03577123286180765,0.0351462648884266,0.014801618162069487,-0.0382441230010084,-0.0642711273892579,-0.06364806070535163,0.023587602109603478,-0.07106863241676133,0.009033139714891244,0.09928188012288229,,-0.016642838015848177,0.00765920491576658,-0.025867317447130698,0.045307398785840274,0.02194638129987798
NPPB,-0.021990568876674287,0.045963377240755325,,,,0.0013284119387383378,,,-0.014236822918900462,,,-0.008750952219872628,0.060399253297260126,-0.006425901529349318,-0.034363387559207426,
CCK,0.015536713162651417,-0.03147551300114185,0.10346445564914386,0.022781853653603603,0.09126986197820562,0.03980681404862328,-0.08327565977402972,0.10287133487103238,0.13493755059995696,-0.025593807317547585,0.02860747216256379,0.01755023310779324,0.063112090580353,0.02477436027056781,0.005123508089812004,0.09852216571816522
SEMA6A,-0.06326915657795094,-0.09463986211473904,0.05136844680001114,0.011057425547205242,-0.06348907239721606,0.007540942138050486,0.05812933197609058,-0.044492046899863594,-0.11250993516463342,-0.030829879991398353,0.004134456572538388,0.04309248774682733,0.029285809769444966,-0.034660070325711785,-0.014866862001918592,-0.05199431355665037
IRAK4,-0.038667332108410474,-0.07493525696831747,-0.047410034845616046,0.0182420285476924,0.01444632383024833,-0.012109884146398082,0.002461072007035346,0.014030775550782476,-0.039646601623491644,0.13282436157666916,0.028919476384766534,0.020519124786494407,0.0010907450048293214,-0.027968154942652996,0.10459562549846653,-0.10462767759686052
GSTP1,-0.03575820186871869,0.01239791243324206,-0.03424952698783203,-0.011316520981444011,-0.09415176773878073,0.004838080183781382,0.028577352131967777,-0.037623290910510636,-0.05988015461945841,-0.02264535792260007,-0.012283215093273075,-0.044905031066488466,0.028976987183925114,0.0037042930250929637,-0.044828319408770356,-0.007785912531976924
VCAM1,0.00260409408570391,-0.060114750778197105,-0.07497199205364517,-0.029879283198456612,-0.08006780948042445,0.02066914511358397,0.06209521554213172,-0.015881625870143946,-0.03851653883350706,0.11193188401494095,-0.018522583395762553,-0.04074745298071488,0.0012956792961077185,0.04202087198993339,0.12548946966529895,-0.026488259826011537
NXPH3,0.05079283671277827,0.008095451728355992,-0.011624957521461596,-0.03583107478194015,-0.044933300334226246,0.052526041838884256,0.06924349549082122,-0.02527417919223439,0.008072119962971563,-0.06299281527688246,0.029640656848884967,0.03535786281352856,0.0011233457040742563,-0.037321751752134896,0.06786263935460453,-0.03185712461180063
MTMR4,-0.05466968952348141,0.015775330486176648,0.005850819601622329,-0.00023218596634657227,-0.044796221761055174,0.013302951466648503,0.037318373741191346,0.049611523476804496,0.06519323171775288,-0.04383146505663242,0.09056428257603624,-0.0038232491754113277,0.023322610311374024,-0.0002852306264292309,0.027932951058425505,0.00751245004699886
LAMC2,0.140069288769427,,,-0.033904344579437244,,-0.01982418197782736,,,,,,0.0020638026843717533,-0.016035136566297698,-0.01488628516102841,0.016158617639831854,-0.031533071307808545
IL10,-0.026427311313726144,-0.038520717139678154,-0.03654669616798941,,0.018517366565777144,-0.008958229274190481,,-0.042779804734116,-0.012743980570853974,-0.03140813957116116,0.2474829932822363,0.011248799949739062,0.01129401771370481,0.005021435997123259,0.08365907068730241,-0.03623412914956499
SEMA4D,0.023617222387051422,-0.04494931625200709,0.035766051287729854,0.07310581226751557,0.013062072112848285,0.044027976674740336,0.06661885584690952,-0.11873756094132619,0.0383887963065207,-0.01699795941013691,-0.036367068149727205,0.022799063693842523,0.03154481469675648,0.0278757583656978,0.04355692315834423,0.03894454084882849
TRH,-0.055065366481162226,-0.02850933902079759,-0.016348652377191828,-0.03758202393394903,0.07056374047277386,-0.040900232158994666,,-0.014535190623584361,-0.039066989197804894,0.042427547964850584,,-0.02694379010383717,0.056842671180279365,-0.02998112519491931,0.005769838385228777,-0.01921723517271679
SEMA6D,0.022052963107929775,-0.023853186562560053,0.012075275985771244,-0.02282638479558002,0.0040195098991552035,-0.047162648075694744,0.015594390014535138,0.01547243779443294,-0.06696989517773341,-0.044632144880091304,0.06632227660278336,0.049977319933385854,0.04110439249858232,0.009439214434260691,0.003254452057660021,-0.0379962307595715
CEL,,0.035059101842597064,0.01691669250091666,,,,,,,,-0.03799289424524779,0.011876432778784045,-0.0199344198514306,0.0665442677117958,0.03906905852583492,-0.03368878465294196
PDCD1LG2,-0.017163062138447798,0.061589533175942145,-0.0363498115312096,0.008115916047689258,0.002617659280966206,-0.02028948901517707,-0.0008750409178476632,-0.03946389515771998,-0.021800092492132873,0.04696720756241844,-0.048493412230189936,0.0017296440847713297,-0.024422243313422368,-0.022479089654296427,0.05110522235555745,-0.04314214706459899
SPINT1,0.06762708768210035,-0.037563831272537436,-0.043606763384784246,-0.0307959464199138,0.017611671060392093,-0.03876737760632849,-0.02573185610126677,-0.05439886445400427,0.018816736987656717,0.026005330507349746,0.032289041538488064,-0.003602149597402401,0.01678293011816312,-0.030971683382703757,0.0944615177667497,-0.06408792234900754
CTHRC1,0.0401730478491257,0.028034933686805496,-0.00976345724029244,-0.04508205805209737,-0.04289616797251275,-0.017243650534887415,-0.03229809252553546,-0.002114697641908889,0.021750902771598385,0.05184228749320919,0.07619387838169513,0.039961201227806775,0.006504333147795259,0.032236613731802276,0.11481871149394464,-0.005196305078002955
PODXL,0.03256488248321346,-0.08557718813558557,0.0382858634669391,-0.007302778434022405,-0.08620243437450155,-0.03824073185025009,-0.029229037441549092,0.07080714024984998,0.02840173483515543,-0.0001692467994035748,0.09986148441577102,0.028599445565560593,0.019038998106160814,-0.006293016721911697,0.07997151102101718,-0.026833885621460864
JAM3,0.0567391170339635,-0.014093483171417117,-0.02395968365034267,-0.015308329838805165,-0.05262049405384228,-0.045736353609319234,0.06056278527792024,-0.08974892126254602,-0.0960007105164061,-0.034879442923236574,0.024854441768077225,-0.0028499015965567347,0.036033139978197314,0.05662690171255932,-0.031035672694238337,-0.009776514152245981
TGFB2,0.0004397915603974407,-0.04142197558738816,0.007216734807782368,-0.02658382866548863,-0.09087795416367335,-0.05151647971654035,0.021911636965823655,0.1009864284484632,-0.0637910645993018,0.0722804929632519,0.01626158055972491,0.023626229500797763,0.00847442657041023,-0.03484707327965497,-0.023471268073841763,0.0029309401306470985
COL18A1,0.06025954322298504,-0.08525662054444144,0.019711728751757362,-0.027574102666768546,-0.047800963707654076,-0.053750853706934054,0.03379810950693113,0.03266951660133395,0.03629855472580827,-0.032430076792753795,0.11002027520281847,0.038472565587824414,-0.030888957218018088,0.05259951884743345,0.10152666027418086,0.013114929748372141
NODAL,0.03409237127914984,,-0.019263212317069053,-0.0018609637890037488,-0.029043149252112592,,,,-0.0017816672196833317,0.013578716330572213,0.02800398474009878,0.012071679001370387,-0.015082207884209027,0.2202823787236067,0.08265187876577201,0.0287028191161645
INHBB,0.009871322781831,0.013047499485622262,-0.004156088456857773,-0.07012538973817352,-0.02023657700222607,0.03388183214295522,0.027987266201320922,0.07281154595098456,-0.00987231361244285,-0.03601453325086247,0.13964405861944354,0.004086468017996682,0.027979903307697944,0.008206153439795073,0.021518727881729042,0.005739847055370583
LCN1,0.05992683615003656,,,,0.039375553103082134,,,,,-0.032863866672250504,,-0.007801902971934203,0.09808350437281774,,0.08870100110503035,-0.022117759185097407
ARF4,-0.007403384653392971,-0.011285956025761884,-0.009063518945593308,-0.005464351182445286,-0.010086596318705515,-0.04773335931199849,0.068289719816002,-0.07592026516409095,-0.07788306346056367,-0.055670275725194875,0.03083482232789084,0.06390631088417814,0.0312232877033751,-0.016575335169272322,0.04180176966210132,-0.051692778090332694
CXCL14,-0.04301407213022041,0.07580038123862284,0.04588829881840839,-0.013405934024626054,0.016192667030133622,-0.013361620459973928,-0.02758253858511271,0.13677704705279892,0.042472003271239026,0.03279698575224114,0.05772986210540717,0.012223514206644161,-0.027392877303255226,-0.036603861196107104,-0.07732598043217008,-0.004682570448788393
LIF,-0.0018577731385111267,-0.008321017851209105,-0.0119089553218095,-0.03003740925530437,-0.0357283344737455,-0.07283160556288583,-0.02900429207795349,0.00925958371942412,-0.008714860641415134,0.04032107884276355,0.03748631272082088,0.00041573823700190055,-0.06268319003910594,0.042072369413990375,-0.04155250941394855,-0.05327500107545413
IL17B,,0.04646754608027067,,,-0.02965287725281119,,,,,-0.03922554373485918,,0.05439979372030916,-0.004263533128955227,-0.021178919831472316,0.07696379116756097,0.07939711538649237
MMP1,0.032183331809101746,0.09016983736386963,0.006489472510608224,,,,,,,-0.01651930629237428,,-0.034921166522416815,0.04618945179753192,-0.015336313093793344,0.1363741945376091,-0.05596412354767201
MATN1,0.03612013291050245,0.014655645278188544,,-0.0021748296245652763,-0.02504569661485492,0.024955739739191723,,,-0.01159184867830218,,,-0.03196013140413577,0.04064219690557851,0.09692786684833758,0.018572080385770705,-0.022789282821077034
ADAM28,0.031258314645302036,0.07921937688638361,-0.007515567844662312,-0.0367400576179687,-0.07354529622117324,0.010351180220600142,0.029983780255483126,-0.0455762375282811,-0.010936789956785835,-0.020717343392342942,0.04819890598895795,0.011002394049244073,0.04900771047217391,0.0779611267487098,0.06933259677564907,0.04370261237467676
TCN2,0.054672748804241784,0.09127174246217248,-0.045751546396808104,0.07322387461339501,-0.022461686075677143,-0.07832036856934425,0.024918643004776562,0.005204671648773427,0.005952159060761971,-0.008246492251818366,0.044814402133482215,0.02494595757319385,0.016994067806540475,0.03787473514805144,0.04065576290643639,0.03781556283257017
THPO,0.00665871743255448,,,0.03377528800924724,-0.013805228724002173,0.04285468624599335,0.0514852061758713,-0.04857900953163204,0.046966598544423296,,-0.0038411066566302826,,,-0.01893404211638604,0.06569526100181743,-0.03415181231810898
CUBN,0.08333490967313155,-0.04471735324035445,0.04670951785355056,0.03904960855385623,-0.04840745266694055,-0.014684208183179833,0.08876321499886683,0.03658167560307737,0.00977930594051026,-0.040763449864495725,0.11929615625407419,-0.006607264843978565,0.051665743572220944,-0.06024541099097637,0.08904516368500243,-0.06017630662020068
TIMP3,0.013056305148477816,-0.031715062746962855,0.016319687474712147,-0.006907056302572326,-0.04314782704745908,0.00958924110352022,-0.02095361799606148,0.03941920178390762,-0.011682771921048803,-0.026699027682662548,-0.015224281837312444,0.07616115887902086,-0.07205040646042918,-0.024514828381696333,0.05756251834150434,-0.010099855360550383
PIGF,-0.003316926831233135,0.04762923143757138,0.013442776271029737,-0.050967786190062675,-0.05841920323965343,-0.021905101100865198,-0.004030760103221193,-0.011961670700375295,-0.05631978221784759,-0.024699805901145053,-0.03157904920852821,-0.0013545930477401882,0.029823874745690922,-0.04761779488920002,0.05092211660288861,-0.02809159228254176
CRH,0.04596587798926951,,-0.016613207137147423,-0.024436718325529926,-0.0367345662200198,0.04058899679453652,0.03277945819430763,0.012052821932198894,-0.015854665154253857,,,0.009043668477633292,0.03664621449507661,-0.0076491114945514685,0.015710145535628932,-0.049912126388615724
BDNF,-0.03924493730716505,0.01183816500452826,0.007923179116441179,0.016502244741891804,0.07186142168884001,-0.05307026445517352,-0.013662088988734751,-0.04821815017613209,-0.013055400327229964,0.021156467186667277,,-0.012685422098379239,0.030011571075018714,-0.015233090451822136,-0.020898886419228217,-0.07629164074260715
CCL5,-0.02818014608352223,,-0.00012482369992379685,-0.03569603115895394,-0.05422759221139318,-0.027850614465476042,-0.011489623758404555,-0.0067137985867745794,-0.015725738523159935,-0.0027297367953731844,0.11370574702462254,0.007181816535655362,-0.0397290694630306,0.07280364449239762,0.1393572319041065,0.06162657234088166
GAD1,0.042298945661720835,0.047847231103723444,0.10853728712456111,0.007556338909787919,0.09294958673789051,0.03650429507520723,-0.043262492720964885,0.17243138064861227,0.12241695444597024,0.025092468387528013,0.0643156648750056,-0.016705675031193138,0.026062472242860686,0.02840666004928686,0.03322966819192024,0.07820257506616624
COL14A1,0.030245993430619286,0.020944871137457303,0.028332127111056964,0.02052541953424121,-0.0047967932767930665,-0.03486707379334835,0.034364192290430536,-0.08568384764323059,-0.03883250702102073,0.03390957451449348,0.07712286910827626,0.033389716525096806,-0.019954268099179273,0.022454503070582065,0.040606150689763476,-0.06188571146939586
HLA-A,0.02004646281549078,0.014849924269953942,-0.07084500650310148,-0.013127341004326066,-0.12313388318924662,-0.011831668822203491,-0.005917842377501761,-0.11133827919133268,-0.098162723254072,-0.0036328319416715545,0.1373651503809281,0.027556291465264754,-0.02833896996169766,0.013584492475370432,0.04367581993218694,-0.049581104801678114
CD5L,-0.020222495324243157,,,,,,,-0.029056543302519767,,,0.012661864874992037,,,,,
FGF18,-0.018297703173268332,-0.028509307184087354,-0.0226672286129342,0.034506898273580215,,0.053431830445064575,,,,,,-0.009985091315077568,-0.003379696464455182,-0.012109463981145029,-0.01467026797550825,-0.03128557138933702
ADM,-0.031145410531168403,-0.005926498712412426,-0.025617744372042308,0.004410740354260749,-0.025532044129289038,-0.06249567914921869,0.029312513805575615,0.05924328858046145,-0.11039344657447267,0.08979638196337622,0.11265067279363694,-0.04023350437397719,-0.08366965335044291,0.008998625636388957,-0.004285544678688765,-0.11597372100929268
CCL15,0.03756291143433404,,,,,,-0.006727644727916984,,,-0.024874596919086892,,,,,-0.03338176830151457,
GNAI2,0.05401596860504392,0.024534192926942033,-0.056554829972879576,0.009122547138452662,-0.11361021653609936,-0.02686462359767838,0.006976191647038719,-0.09783913159832779,-0.05542877224776607,-0.003866108974800078,-0.003385657953734222,-0.011418856236438695,-0.06276157617161468,-0.05361249631171457,0.04219134300329014,-0.027012334080600272
HDC,,,,,-0.008870935171682035,,0.04270572762409673,,,,,,,,0.04362285237098277,-0.000708672656848666
COL11A1,0.02127223027783183,-0.049591657562574235,0.0003320029699447016,-0.04549916725211213,0.02901663789954588,-0.04246385237781965,0.04800356904749246,0.10321953964285623,-0.034927066456014275,0.04861703951381192,-0.05104361693473487,-0.08224018639625058,-0.06335763035744674,0.07193587124778583,-0.02349237511228351,-0.040974766303482194
NUCB2,-0.024279011127799687,0.007250456870002435,-0.02956970060737947,-0.02210367450416157,-0.0195218012746595,-0.04534228214529109,0.019099824412893394,0.06044831925776683,-0.03445679202198258,-0.00315774514279066,0.10062460795599532,-0.005413904181103333,0.014276518746978254,-0.02696209340291301,0.004993345982521146,0.0682428889350791
FGF16,,,,,,,,,,,,,,,,-0.022455865461867952
CXCL1,0.0433866017589343,-0.028092019060497048,-0.01291224137551813,,-0.03408318485011287,0.06412145319228772,-0.027788281412921848,-0.028107219810498286,0.09190593974143077,-0.02663999042824953,,-0.02198975128008099,0.003825258788663728,0.008246041331715057,0.0373156720058285,0.07613905977608608
