,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL10,0.029931603811894032,0.0694702856351997,0.03564291535649331,0.01537491228616995,0.10672918389976388,0.06698834954631701,-0.010442648955957739,-0.029546757701770725,-0.0071098651010356,0.0998299166082901,-0.0013925423042181202,0.058080772407060874,-0.013130576248514478,-0.028031016793005296,0.026193821018040936,-0.012228050096836808,-0.02728024156058414,,0.03716374453763556,0.04846289765728486,
RSPO3,-0.02406190043721231,-0.014034519283285397,0.015311236054612168,-0.06464607523137796,-0.036738432646975655,0.003199515477017956,-0.03694439120950629,-0.03881964674974419,-0.0199934421029166,,,,,-0.005278431830961903,0.04001739814521553,,0.01966503704985056,-0.02103444525090028,-0.033184592494923046,-0.038491634445726855,-0.03396325233452511
CORT,0.041815074741749926,-0.03147348713527442,0.06451688652682173,-0.03575371734160653,-0.03259815966439287,0.0631681295223386,-0.03781182687578847,-0.03183848995953558,0.0798644193155611,,,,,-0.016811975111035257,-0.014038432684604724,,0.010558120020165726,-0.06526184722862798,,,-0.03626725250179666
NCAN,-0.05162643457517908,-0.03618085815483172,-0.023513131815566215,0.023968718901347007,0.0044091859621601505,-0.0657456721257237,0.015880698256079698,-0.02937062257419964,-0.024261131892713273,-0.054426097163898124,0.16394319624164377,0.02005133965396313,-0.0320346992622427,-0.022178822063166365,0.03355343879989826,0.023024864159782037,0.01120596895011688,-0.023346932952665003,0.02091274676485676,-0.044668069365170135,-0.03287068974452953
PRG4,-0.0010440226151178047,-0.013851465294275878,0.08187313503990165,,0.07040435294110244,-0.02536959848715134,,,0.03516181758501654,,,,,-0.029731628242264063,0.0571524066926313,,0.020470451484894046,,0.07490332517770082,0.012007356772567711,
ZG16B,-0.010960442266369799,-0.016076319504626135,,,0.0009717968104529979,-0.008720643883848052,,,,,,,-0.023116252800999246,,,,,,0.010910878211541684,-0.014972596344355056,
TGM2,0.04139434198506194,-0.011610448019455894,0.056718624770815775,0.0230577598838298,0.06392996907596685,0.030517210803834936,0.03554961445084521,0.01252065759039624,-0.05158946389921676,0.046953653058696754,-0.0902067197296776,0.06605200756873301,0.07678881900547022,0.07714564763956006,0.01654892510024571,-0.030296439610702792,0.11244608622470698,-0.016786505875660874,-0.0138739388244329,0.029953505655997966,-0.06755865399456956
VEGFC,-0.03382400695376264,0.02463674790960901,-0.006734514554900241,-0.003497901838688873,-0.04195987612697735,-0.015561784363710428,0.029506170915320436,0.0322927682822134,-0.023855771202531215,0.009478870522669757,-0.047579548959835294,0.06639647046695768,-0.02996325458825002,0.016211269918897597,0.04379989744428631,0.007331270274762186,-0.03407448220815212,,-0.04478633492784268,0.009791881701159999,
WNT6,0.17685756239321015,-0.01915836005632694,-0.020358071385323327,-0.01997610746438083,0.08257117353248798,0.030416030139458372,,,-0.020820112462446673,,-0.07559612857357752,,-0.021983559127683707,-0.04052306070342313,0.005218906538166769,,-0.01280915425419244,,-0.031701679755483096,0.006901153525351382,
NRG4,-0.016315002030100684,0.0007592871517781861,-0.021044583795010795,-0.02445444835085102,0.07012242519077068,0.03749593630321114,-0.010062954058402941,-0.02275425989547968,0.07252819440183415,,,-0.0034666234319933103,,,,0.04346599791341646,-0.012515124041143537,,-0.03318459621412414,-0.04711199127436605,
PMCH,-0.018803917846648272,-0.02335821695731659,,,,-0.03135077732372205,,,,,,,,-0.027591340837133577,0.0008703850663737816,,-0.015179423569579697,,-0.02180623418325391,0.07463580104190244,
COL9A1,-0.0028273239418026576,-0.017606811604360468,-0.006462049748024906,0.06385944122669597,0.01712581477685572,-0.02110975698916815,0.038289858590223914,-0.017824404927727158,-0.03171223827630061,-0.04043830391845105,0.07896228113478902,0.01983652671840128,0.18365557936624216,-0.06415030360457127,0.05743856840491241,0.07719369486669549,-0.05577637770256833,,0.054962140841170105,0.08428491751039038,0.11802619839998205
GDF11,0.016817613612129922,-0.0062699134787722295,-0.019689495474675436,0.007436710472806094,0.02484103264258497,0.010856466288276478,-0.027804963212606885,0.005993131635780135,0.033706220475218755,0.09774957728460494,0.0032935273417945997,-0.0043895871042467696,0.0532670613781918,-0.030768752170420334,0.024317092179793224,0.026218883555189015,0.01566948519083162,0.07003020315390296,0.06474987756259154,0.016582204026455282,0.037381051656605234
RAET1E,,,,,,,,,,,,,,,,,,,0.0689174870712366,,
IL24,,,,,,,,,,,,,,0.0860171583078424,-0.01320140276036241,,,,,0.0091598752954067,
SORBS1,0.023989893022307793,-0.0093099045924957,0.02452445438710558,0.009595668030989286,0.0028939089804080184,-0.0400496050585862,0.020402043965535327,0.0040209174415061655,0.027625099094653324,-0.01621352440765828,0.0654143143919952,-0.05530310181875601,0.0798182617252262,-0.012058294499774838,0.04719751042777652,0.0106858519414522,-0.0761561315362966,0.003797909166261158,0.004865348274385144,-0.021272909665184424,-0.006638609716621079
DLL1,-0.0164552911814864,-0.013504304685647691,0.008718219905682733,0.023764786587518027,0.050231573371760464,-0.017532919814730957,-0.030612276518898994,0.09922537051419403,0.05503579887842876,0.043696459832791516,0.009689403194471376,-0.026820556731472742,0.1083911822544369,-0.04367543128419435,-0.004843279491486003,0.02525061987645695,-0.021449627862449448,0.059232082057365985,0.11865083367513435,-0.02479114971033291,0.09954171783527482
TLN1,0.027039409137929023,-0.04860504012957168,-0.01098831850763046,0.02570819383238288,0.14740321091441877,-0.0012354747403843834,0.012521913967027669,-0.01192235637669435,0.04368273294047901,0.049483981696564365,-0.1448268428191119,0.05197789856110952,0.03817834610384868,-0.03575942109987626,0.023325364410140614,0.010669238744298001,0.02323403065589334,-0.07139821554471273,0.00017983748538453868,0.07987716901201859,0.08544264379308121
COL2A1,-0.031540087255120024,,-0.01319602071405654,-0.02164162635625722,-0.02937531344764738,,,,-0.0018004759584507458,,,,,0.03600264843284447,-0.010481941615817756,,0.017467048810742843,,0.07659868105762442,-0.03591469867789904,
SHH,,-0.01439394665834687,0.049495357557249646,-0.023621922375577604,0.026501244737029916,0.05967083768359803,-0.016328901589960525,,-0.018537888840483074,0.20128039507686474,-0.14261787721410804,,,0.08255846344283808,0.047359296950813555,-0.01112915310971305,-0.054350468763884593,,0.03725945808306525,0.04559336672807599,
PON2,-0.02253133675640664,-0.033978698201128005,0.01868707511586899,0.027900817224107137,0.11259402516885489,-0.04908836322532489,0.008132474944766708,-0.02294989799708606,0.001639114040129616,0.045537050160783826,0.05925522991665799,-0.003785872086734008,-0.017064917382312625,-0.014543163996028851,0.09371777771826045,0.0544961984498166,0.01093155222585773,-0.0033181444410048666,0.05066196567703679,-0.02459501022783513,0.07636566681837437
ICAM5,0.03313827544664843,0.027948067593310293,0.006358458902808097,-0.011374837834165239,-0.05740223311670232,-0.016638832748833474,-0.03772224772895549,0.046249955203921146,-0.03620349554481602,,,,,-0.032525118426109466,0.059818314493948525,,-0.05588340548699027,-0.055023011962183385,0.06942506932108274,-0.011122893644263127,0.02440743573968532
HPX,-0.0029452967875817078,0.04158720220717963,-0.037436115818385594,-0.01997610881191026,0.09700259471700345,-0.014244268881731003,-0.01422157109400739,,-0.006731813051300953,-0.0344543388061776,0.015080831834379374,-0.04238050517638258,0.0879490980402706,-0.052098308211444316,0.09579918693680622,0.11692117902882232,-0.003736486504159279,,0.07603552596200386,0.05417225801090559,
SFRP2,0.005345229985517678,0.001267214391819562,,0.013943646496921574,-0.02344423065451227,-0.03503135104121477,-0.010108225777186482,0.006410125466843508,0.0381968450061257,0.05232674820884285,-0.05961523628932689,,0.033423462228322334,-0.04572289468219692,0.09280136867490243,0.12223104160247698,0.005633624528003672,0.03171133132326225,0.002904741045478185,0.06264709530346177,0.07032336478814373
CFC1,,,,-0.03375473522940416,,-0.016295739886631452,,-0.018566691205459694,,,,,,,,,,,,0.08097694514255628,
CD70,0.025282151580716977,-0.027863682828050185,,,,-0.02018462255534518,,,,,,0.1880079632326064,,0.06927443060989621,0.026125843410305986,,0.004127355792774646,,0.007488889944317547,0.08781285210575407,
HP,0.0024130246521860913,0.029384815688041147,0.0048839216252752615,,0.08737504060654917,0.017471158974513602,-0.0029852196517931714,-0.015479318876070281,0.014176987582414115,-0.01564970721265425,-0.014100712020668486,0.011718599327783111,0.017176114192784378,-0.06672859688319295,0.08411242102854428,0.05008678861013085,0.08712209104328113,,-0.02999401288286519,0.022414138141449293,
CXCL2,-0.0373328210177291,0.0453847839289798,0.020785965851414637,0.05500620436944485,0.03115783719856672,-0.024047277871831235,0.053176097059900174,-0.006606272780168944,0.022696241009529005,-0.013531168179817917,-0.023208254921044825,-0.0020570123831782482,,-0.017075413657397738,0.036406426049612285,-0.04277675981069373,0.06823271855102032,-0.002403695393303638,-0.0011303183578424084,0.11379211374051197,-0.040666533236665046
NPPB,0.1128900195845218,0.041867603980588954,,,,0.026072170229826504,,,0.03510697886794732,,,,,0.033028158755606,0.06937946767334585,,0.0109868050457986,,-0.033662077083434286,,
CCK,0.008239092492002168,0.03513020972930344,0.007548270497290849,-0.06291058249337483,-0.0986515454872185,-0.03775265892754584,-0.028105287752276116,0.00032073189818230836,-0.0803221781216395,0.1094210909567106,,,-0.028771033799784965,0.043427693616218434,0.007383693436157376,0.01492334119330761,5.1675582467917407e-05,0.04319953751536864,0.054230771225609355,-0.10083595534676876,-0.13349451985223298
SEMA6A,0.033437978161861955,-0.028764625445637123,0.042741666411281944,0.02547220068239564,0.05982443819003897,0.0006507593481917563,-0.007262458929664177,0.014383085632503352,0.021338404067424908,-0.05645956957836766,0.07306232135738651,-0.028922782492559827,-0.0021203767425277465,-0.04862203424819891,0.07664929074115556,0.03081431920353815,-0.02465640396730381,0.08498157174251827,0.014773154675909624,0.0658863483754154,0.06559895725731982
IRAK4,0.036077635552291945,0.025989001799472774,-0.02390635109146334,0.055154239432568176,0.0331162771685154,0.011219286147093081,0.004984521770444212,0.06930524679632863,0.05644418477771359,0.021768239905860808,-0.04368671679623722,0.04450686286140213,0.0247721779234887,0.004765535773901703,-0.01829027378035382,0.04649755020864259,0.018075506518667506,-0.08243415612590473,0.04774764412041293,-0.038510930589715636,0.07727365023333825
GSTP1,-0.007533960577124057,0.004268785884649743,-0.12295523848245869,0.03921179911855801,0.12350431509013311,0.04264687546309038,-0.018982490289911405,-0.0012263549768577989,0.01038959555441888,-0.024277556169080648,-0.0402005595190118,-0.003934013833923075,-0.09740305582201857,0.018620716691421478,0.08618364993702864,-0.03936456303888998,-0.020734344022226743,0.0010218032700096188,0.03780117443358133,0.08069106502877746,0.0012826598910850538
VCAM1,0.018239729924275694,0.027710027443481795,-0.020171098914774106,0.05448596164943138,0.07250929820616256,-0.009455504684778227,0.032509186825465476,-0.02935583398680393,-0.041481187303492484,-0.058077224223946504,-0.04095429188488591,-0.02770161205761232,0.019647659742730465,0.010114303083106117,0.05155360678331057,0.008223512712763953,0.026459726598955402,0.019402883256629574,0.11881049830920493,0.042462592127688166,0.012849614093603566
NXPH3,-0.0049565383743491965,0.003450186044710247,-0.030136054650624522,0.03701107579226748,0.04948803047008288,-0.03731465320768697,0.026272328279818572,0.007547590577541414,0.07331189384462983,0.013356739277207007,0.06104490890093141,0.0023382645405077844,0.013331790615518155,-0.013551035513068016,0.011264163368801408,-0.03658497092240128,-0.01731962506920106,-0.008671308110401442,0.09961113765579585,0.058822944263151725,-0.023462082963269595
MTMR4,-0.005687203390651121,-0.01571457453638253,0.07707065205069531,-0.024045074725770763,-0.00010779922856808863,0.0016688610902606347,-0.0024166417906033204,0.014072846111407843,0.03984652826417257,0.03933289660174418,-0.03266423490620448,0.007720096842828402,0.13462677961198327,0.008459116222447573,0.029360006825154834,0.030342086948925977,-0.0050097383741559256,0.00742579573988549,0.07403544873364479,-0.0014413014999993272,0.05079361543859674
LAMC2,0.05890682266445007,0.13316389894893543,,0.028009822100612803,,-0.020552225154205735,,,,,,0.07951160104469256,,-0.02529070750170239,-0.017337146066889055,0.13760320025140302,-0.014733998227591258,,0.024106189029361073,-0.05170973128859559,
IL10,-0.028225777643330324,0.031194106028231455,-0.010746998015233145,,0.041379660935698406,0.07245202581013545,,0.04201880935920293,-0.021354308370040393,0.06915558690738223,-0.015102270109697322,0.08937701566259461,0.0675572173078316,-0.0011939307342859944,0.02398545922595148,0.01075693708100422,0.09289396980732781,,0.05417527501905326,0.023656932997087245,
SEMA4D,-0.025293162583096822,0.014341323985460277,0.041887624202643255,0.01798941807334575,-0.02195296320168433,0.01065436539423344,-0.007770168337974215,-0.09538875976469657,0.01111001100825785,0.02289870207311695,-0.0020778440414204588,-0.03420625182187158,-0.0719391533438709,-0.04452602022332188,0.057545739720981766,0.005795695116667424,0.011067432733041518,0.043169027414777725,0.04242767622815038,0.03296940025607503,0.0652227164129257
TRH,0.07057009062560045,0.08999969518652369,0.09948560464887,0.004260916234125048,0.012270965262465834,0.032128364889358024,,-0.00957510712962899,-0.037604055748940456,0.10268341871481511,0.051194089021350746,,,-0.0874221184309194,0.09161408204523969,0.11380960391463152,0.039797664852149674,-0.03551435903836539,-0.015780255673211164,0.050882883699681386,
SEMA6D,-0.07536957548255763,0.011743920616560603,-0.034922619658680674,-0.0007641339337031159,0.012649225495481928,-0.0020840675182805246,0.04948713039940962,0.026516668199023232,0.07819782708812235,0.02723708626132099,0.07314049946327437,-0.05399933206113805,0.039048600397537124,-0.05610086689087396,0.06457757023949286,-0.046045843817929914,-0.0218701939626677,0.04824286819382693,0.04697423049435311,0.033077744713662545,0.06803777977408045
CEL,,,0.0631355980415723,,,,,,,,-0.07636050895389603,-0.024956870975459566,-0.0319570194013251,-0.031152299721150543,0.09232187337855895,0.08278959552564288,0.0020299630492162067,,0.046653569268008795,0.08450829249196239,
PDCD1LG2,-0.00905551790163969,0.04530920285145131,-0.02887298942162673,-0.01922095123420019,-0.014139701239902974,-0.04307319279266541,-0.001034702513846364,0.025578679058681775,-0.01613365186793095,-0.044090289179324386,0.02971916813216553,0.07747686796474387,0.007970329706672214,-0.025312343769182934,0.17369930818561366,0.025058959519773487,-0.023893871466748953,,0.10722572903742449,0.08196687969687487,
SPINT1,-0.037535484664723555,-0.032915895708197,0.13502158585386376,-0.024861133072249207,0.022503005728962952,-0.034527365908316246,-0.02324117598779263,-0.028080087526042668,-0.031343527499430916,0.06589448125373751,-0.030459987508845376,0.017903829302685338,0.06092328649761447,-0.0036540573276117403,0.01933299134850482,0.01980974468812683,0.0210445391092027,,0.051172652633654024,0.059771387847302515,
CTHRC1,0.0128133162508295,-0.030853347858837032,0.03770157030164098,0.01772307228214614,0.06934328369591375,-0.025360247514643577,-0.02124010743708512,0.10179919445151943,-0.03919647697230146,0.08074065180453126,0.017598325212617002,0.07085519204461972,0.07332297073243228,-0.012580630755320883,0.03277022374766455,0.09704381999808305,0.024111552981813198,,0.05229004354717256,0.026823825388048277,0.08264469377814948
PODXL,0.000985097973772316,-0.012991673651719809,0.05010395228927311,0.05013606318769469,0.1118801344449737,-0.01110513030422148,0.02396865204591662,0.018480609530638983,-0.05908563347934003,0.03224077198971998,0.017530879007690604,-0.020982625824087782,0.0899447394204816,-0.031003136929082836,0.09553721568336798,0.059302786400127566,0.026948322291578588,-0.01563436878062242,0.0677968405576049,0.08373400007516557,-0.10121300646052596
