,UKF251,UKF259,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
MADCAM1,-0.020151332483778216,-0.02758422422573416,0.0332693872965824,-0.02831709844913684,0.02504837034983336,-0.034253772298159395,-0.014464088353732144,0.0390820925987843
F12,-0.025366847771219902,0.00497438312807362,0.03664849521015116,0.041963698666053144,0.039392354549890186,-0.008642770961593714,0.03885852634091006,0.03490177362367044
S100B,-0.03592264310957457,-0.02038269430043482,-0.0020267046021903664,0.09452529583117047,0.13213445311862587,-0.0033889452392246657,-0.028238885852547867,0.0896772617477978
IL27,,-0.020855453197107573,-0.013192238648550085,,0.021491845499151983,,-0.0135176577103448,0.02799870026315477
CD99,-0.01802136261777449,-0.058098251422747514,0.040086506150760114,0.02804462593190945,0.05145394870868241,0.005377534182594726,-0.012528270646762757,0.052548488791462934
PDGFB,0.07621590826509751,-0.022290478726772867,0.019518091399112435,-0.0036695433041755497,0.031364591181282396,0.051656842150335655,0.024478459146378723,0.0760086186874333
CLEC2D,0.030687750249708032,0.0008342605860577536,0.004074661781800615,-0.06333536520608793,0.012760041353020796,0.006442674566844406,-0.03194960138301314,0.036751549770502566
F8,0.0015152329701535613,0.019485329686582176,-0.003843462607979102,-0.01856669344766,0.009720572490466659,-0.002629753196777403,-0.011208904728280289,0.031200919419087342
C3,0.02898530630053825,0.028796569997125286,0.08157066376060423,0.05820588871699093,-0.027659734978494492,-0.031187570815613005,-0.018739802315651317,-0.09168672996025967
DLK2,-0.01220396205563054,-0.014839734640942412,-0.010181715133778899,0.015002101512047313,0.03490595230078779,-0.027598880344148577,-0.02064154170495175,-0.02204839524064367
TSLP,0.018142584554955828,0.0019295975685356653,-0.025423187121227663,0.058474037607203835,0.03805788518587553,0.05955788381776346,0.052268701043236235,-0.014899705576049187
OSM,0.06501227402696841,-0.028889438843989864,0.0015768370797484877,0.013155139400819813,0.08506235310955718,-0.0016127860542984628,-0.01918168157777129,0.03113445260955096
SLPI,-0.018205737621077456,-0.004815464473911618,0.06482496238292668,-0.013734839595593882,-0.060926718678771946,-0.010724634040478827,-0.02576892751734293,-0.06522902804201673
AFDN,-0.007917050405004171,-0.003658032318861815,-0.011166312745356498,0.04441661872598341,0.02126284911304092,-0.03715224966617092,-0.03522592462398201,0.04531809221536883
KISS1,-0.027886343543737754,0.022662358715936377,,-0.004376758738804557,-0.02851060041539645,,-0.017779271151987852,
ULBP2,-0.027017884659469842,0.0017750380105599857,0.02946564319818328,-0.016694629217239042,0.02816114295453055,-0.010584129968443578,0.038020157556566056,-0.004363180545342679
ICAM4,0.06427885641517816,-0.00965462567981199,-0.015306263611536352,,0.00840378815285497,,,-0.02310109077283536
TDGF1,,,0.05965246749688377,,,,,
ANGPTL1,0.023354993740255285,-0.030948220976578043,0.014485689834311897,-0.026468994560877042,0.06479756523243996,-0.04781794457501466,-0.021450252151630354,-0.023346217081202665
LTBP1,-0.028005942173104145,-0.011764835022718384,-0.0034027849366294063,-0.06883264054555623,0.016108423544734782,-0.014091086621529513,-0.02061618197458187,0.02208368337671731
CD160,-0.012638286194615407,,,,,,,
NTN4,0.015009153466558527,0.002503810805106145,0.022366444395314624,-0.005941291964319243,0.06945245844321689,0.0182691327303785,0.08570083263199918,0.024947909786317474
APP,-0.030158907765319837,-0.011490018065801787,0.018096461115872448,0.03382139781473413,-0.031767992288531874,0.016722713382490182,0.021135131119798433,-0.0037059857202181006
RIMS2,0.03359777773680997,-0.011186327908326374,0.013603768938068486,0.03680845870355733,0.04125834571260945,0.10893424507411317,0.04379881654071984,0.01747098378798596
WNT7A,-0.025596886631559373,-0.008064135000852946,-0.03673311255474951,0.04470861539044498,0.06977584901169633,-0.03404935569644952,-0.01579765645992754,0.039914732295518465
GAST,,,,,-0.028510600931279325,0.07420901424349684,,0.09840608268922502
GPI,-0.04725514044967699,-0.017479521345351193,-0.044078222479207764,-0.05987591133856288,-0.10348234827994082,-0.012317133967903562,0.008937155312103368,-0.0854587194008183
IL1B,0.027940287792949443,-0.02233194490688004,0.016908665288469783,-0.035824865424034937,-0.008708419160446682,0.013656897111185473,-0.02667098461836287,0.08751475679917298
SFTPA2,,,,0.01402810295796666,0.07767571409370996,,-0.014464089357834853,-0.019663700095435145
HAS2,-0.032541011875542286,0.052101942908423515,-0.02679409648265879,-0.004360121841625927,-0.014504680909364456,0.029556794635151214,0.007355420758643083,-0.09364466422228386
IL11,,-0.018639012743315243,-0.014993467215016378,-0.012237962938978313,0.005848774100751205,-0.031386687348405475,-0.001206631808871197,0.12653701312600424
SEMA4B,-0.028592464330028686,-0.05227973369001881,0.050324253660582415,0.04870583213851975,0.0058062632034424355,0.03510165294672752,0.04587729799657461,-0.016139895406385565
FGF12,0.02942914101839217,-0.020797325128439376,0.019434518781952223,0.013545946884089192,0.034085272797371044,0.012230816893914082,0.048706304226074935,-0.06056774117287237
CP,0.015832043809701882,0.004631013216405166,0.034796542220106315,-0.04325489717573096,-0.0989708165009959,0.001757449506425629,-0.056917735252786095,-0.037452888962734555
NLGN3,-0.004233582259027729,-0.012568710268052714,-0.00746426962647859,0.06761557281522892,0.10551523328448478,-0.05404624517015789,0.05171325920098127,0.12109518444268697
GZMB,0.10239876781812725,-0.01226996526011886,-0.02588902137999549,-0.032906091128487545,-0.024023018020816054,,0.017873127726761317,0.04455561688606347
PROC,0.13455659060350125,-0.023091450747418828,-0.022094166724469917,0.035864575012254304,-0.016108716322016183,-0.06365981798092447,-0.027141628464262383,0.022425375368916978
TNFSF11,,,,-0.021699788634350174,-0.016854306088100887,,,-0.020504130885619233
AGT,-0.04768317207914596,0.006952710613804862,-0.0008188201140428449,-0.029414833322568248,-0.02051057123008186,-0.02588978843993272,-0.029428198483236277,0.12785796222422427
PTHLH,0.008070186543683912,0.03234939323473087,0.024099569515460204,-0.025954937119926826,0.07661567266226092,0.03771547004038963,0.0003609141451497353,0.0008674731457074266
COL1A1,0.08557024337438705,-0.0409989468349362,-0.04307802704882407,-0.01132045389255945,-0.04201314572440704,0.013762835415706533,-0.006863187520379476,0.09521030705479983
LAMB2,0.008339971129668028,-0.03627978470086759,0.009061888359131721,0.03708152692055718,-0.029788902276248252,0.004708584270545349,0.00633725673086378,0.149941463233366
DSC2,0.12101721819584077,-0.03861398246058151,-0.03168092310842058,0.07356903649348867,0.07095789901608282,0.009008821683626928,-0.006268931346726336,0.06380229874876074
WNT5B,0.032529754329429526,0.0007700799659508801,-0.026737087452191173,0.039570066645004766,0.020703593902533,-0.017132183911758858,-0.01825466939048944,0.020729435273994117
LEFTY1,-0.013196372228057583,0.03177831759716322,0.03015053778983261,0.0614702574851691,0.06771722482326951,-0.04205406026471321,0.042087062619990706,-0.031400155301268586
FGL1,,-0.01050457656705475,,-0.004646120399965037,-0.039952252360394645,0.03748746719754896,0.05105947121297628,-0.02568081676932015
CXCL5,-0.033804620115802195,-0.009654624627757352,0.06511876391593505,-0.07011410950637083,-0.002967060911217129,-0.01362832760942798,-0.033214749611662,-0.0007586577538762533
S100A1,-0.06573157324378961,-0.000689614615510937,-0.008604249851909095,0.05980309059122061,0.07218288671526535,-0.02163391574256835,0.042587030326310116,-0.04519332703202122
C4BPA,,0.042052669639226804,-0.0165121179795681,,,,,
NPTX1,-0.025596883031295977,-0.006227023680387042,-0.010156843478001892,-0.024185627960892707,-0.004538351607680725,-0.02478296151710436,0.061684747210988565,-0.08683630356682642
TGS1,0.04412792247901811,-0.02771787917206578,0.018365075506554945,0.05448874987054432,0.010377822857326906,-0.05635112103723921,0.008738583805892434,0.013470393995279648
SST,-0.03262822437294911,-0.021799976966637477,-0.0018710185834856536,-0.00654510106346908,0.046832533240160616,0.02783290472625461,0.025831195679715653,-0.0641899355150813
IL34,-0.041014336065951285,0.05085756258897861,0.04233915302704944,0.04284261486542017,0.02200867200405753,-0.02921316802879917,-0.018609709616518345,-0.018626586080590996
DHH,,,,0.02573363390512306,0.0074210753951817225,0.03855581952878275,-0.054294670497218825,
XCL2,,,0.045687176236343996,,,,,-0.0023125852676121506
TF,-0.013905589195441978,-0.03481823344518646,0.06270211384767528,0.03392911944057931,0.07437058213392188,-0.04165587378450974,0.014332869222637127,-0.0682963047198849
IL33,-0.027001445536670075,-0.049640859409844085,-0.021361496202599223,0.025976980717058736,0.046089439739011105,0.053728269246403476,-0.031754725496147176,-0.056593556203629464
RBP4,0.012361654659239501,-0.019659016909838813,-0.0012234210512442724,0.11286633709502907,0.09030812930142097,-0.03284801658752852,0.03360161874794031,0.008403615141261004
CCL19,0.2039961580119967,,-0.010548844514421634,,,,,-0.030058563527716818
CCL20,-0.012779960508043644,-0.024145708241978574,-0.013962705568195573,-0.06608951875045119,-0.01040824065508824,-0.027598884338369795,-0.025859599733302457,0.0907878335505794
NAMPT,0.038694497589327914,0.03843416741554034,-0.016765164853676396,-0.05340224903309281,-0.08261353998857433,-0.03514003500466339,-0.01991453386009895,-0.07875866129944484
