,UKF248,UKF251,UKF259,UKF260,UKF266,UKF313,ZH1007nec,ZH916bulk
ICAM4,-0.018805253399184083,-0.028316714325296612,-0.009081070097034802,-0.013196012807242419,,,,-0.024875528332936946
TDGF1,,,,,-0.016612749940744395,,,
ANGPTL1,0.04085940691319675,-0.02070471377071624,-0.029109669643070102,-0.013808109230330238,0.0631579035243001,-0.018482866050605975,,-0.004666787902596266
LTBP1,-0.013814381610289058,-0.024670533094668035,-0.057381505987062646,0.006016492635852409,0.0666824565753815,-0.07651263044363789,0.01630597034497196,0.12426779742190368
CD160,,-0.02213419872559237,,,,,,
NTN4,0.06797898242757307,0.0030325139108581776,0.0559100569266345,0.05729260225641069,0.003474374233363793,0.10955094732334178,-0.0022183192046115866,0.06345368751871384
APP,0.004492315335226588,-0.013500272699871639,-0.026309141189625605,0.09158813462386227,-0.03484894845544603,0.013998558475291547,-0.08390149439776137,-0.09699216256909307
RIMS2,0.08185982720605191,-0.005526108924331657,-0.02258922135892618,0.17337877734344623,-0.013060315868262687,0.05502550036191478,0.09082243535610866,0.0008937581723823844
WNT7A,0.006359841452915158,-0.008308491595195056,0.09317743958018804,-0.03158754932835668,0.04983867781184577,,0.0674421220258674,-0.0038509322666965243
GAST,,,,,,,,0.04129908209596639
GPI,-0.016034304790319826,0.005200235110721579,0.06121092925518031,-0.053644957000265475,-0.01821458931185679,0.052478750610182714,0.023255353036722444,0.05274345662149324
IL1B,-0.060098217751562356,0.018240511799536816,-0.027042661002549158,-0.11182273269395057,0.034283548958453675,0.0388625129222836,0.039984185584945646,0.030601489474053382
SFTPA2,,,,,,,,0.0018808500140098771
HAS2,-0.030910164699199234,-0.03359020071549803,-0.003195802583925802,-0.05860624185798415,0.09266044244213284,0.055668860354133695,0.04153254589556977,0.05511881020122755
IL11,-0.002931996333651661,,0.06456081178087641,0.09234300293722389,0.1277247924346406,-0.023780905968868667,-0.06400863302632188,0.02717814302874002
SEMA4B,-0.040261054119461355,-0.045756059989327,-0.010807982678429496,-0.08904934195712635,0.00010040541055601351,-0.011598144955108327,0.0370945765527294,-0.06565339822764008
FGF12,-0.03462211142566561,-0.029356810267434166,-0.023128134282534484,-0.02792071960437418,0.016756671051823692,-0.030268333602559653,-0.00364589466531484,0.015163019151001152
CP,-0.07099105230808027,-0.0422455422516853,-0.032296975058811066,-0.09582997703832448,0.013570851165130267,-0.020043149167695763,0.0016514238484621655,0.08672413659518842
NLGN3,0.0031761174469389537,-0.006403548327422457,-0.08618435141377344,-0.04557469705112024,0.03038951411169362,0.07123519485447752,0.015344226351365163,-0.08697489064375634
GZMB,-0.004100337957991717,0.0820072055284179,-0.011541039322561395,0.045458479487893354,-0.009760837629192842,-0.01754994131622338,,0.03652966539564788
PROC,0.02702648538455815,0.04329887945423578,-0.021719649195516052,0.15843972278548193,0.02210241022510962,,0.04482739195536773,-0.03194456065209349
TNFSF11,-0.019356867041294207,,,,,0.06823827428728349,,-0.022079091147818843
AGT,0.0633103930514806,-0.024684994191544872,-0.06869909290480575,-0.1135579803624061,-0.0030778366728415564,0.05847734012260812,0.05192650811035721,-0.07901119590786596
PTHLH,-0.010233081962486266,-0.028988097208715907,0.10384820746337634,0.12038926892806706,0.017518366095467586,0.020303550409722666,0.11349820084000911,-0.013421884405769358
COL1A1,-0.09501070521627386,-0.0008145612717196531,-0.030011246263762757,-0.010896850687242249,0.07580350029404793,0.035928916278946454,-0.0464865923785893,-0.04455592891009535
LAMB2,-0.027737579601083702,0.003051257194245953,-0.07038960724233234,-0.08193955568943892,0.03449756007012431,-0.15497163635361746,-0.06661681051334412,-0.05151003270615202
DSC2,-0.023215741046256202,-0.018914246140680307,0.012354144051357463,0.06918549333577094,-0.002919217445323069,0.004020622993549448,-0.08602547463021348,0.0768430660396472
WNT5B,0.011665124572676735,-0.040658509070231434,0.10951978417045978,0.08822534902056896,0.05256238788166735,0.017935658291874657,-0.02188619734143829,0.055697819182461174
LEFTY1,0.01228679297953981,0.18366274805315483,0.09335181909158635,0.055135547751028774,-0.021397724701679447,,0.025424679649823846,0.04020191363483796
FGL1,-0.03660962789634784,,0.047752625310414326,0.03340727963626799,0.0191209846083618,,,-0.027653407860263487
CXCL5,-0.031058974669756493,-0.05920408574108039,0.14669675363082282,-0.009776295414294799,0.11846169958461301,-0.0068446866764812105,0.029940971390413976,0.1449533533754596
S100A1,0.0978405832577775,0.013369231017254492,0.025899515116316045,0.014348050835638832,-0.007445776621580833,0.01601859686213905,-0.05299176865431508,-0.03194196825242615
C4BPA,,,0.02178146270981131,,,,,
NPTX1,0.09279573090832986,-0.021489886635615792,-0.004674047629714613,0.19948881518381315,-0.03619164881902237,0.03190418573684769,-0.10917079164387145,-0.05002905553348114
TGS1,0.040158048122805504,0.01181627646322008,0.049233205051337874,-0.024780426186988582,0.026772861571167563,0.08380220156141145,0.014947970766770697,0.0007202398121278772
SST,0.06912975399528204,-0.036365603216896664,-0.00890067861044552,0.13364270979674234,-0.019973953102980526,,,-0.055938031539378055
IL34,0.029437148660964207,-0.03090052630001121,0.06079539042012125,0.1503967761131462,0.04371240151601088,0.05837945620183915,-0.04654521490597804,-0.040336111755062645
XCL2,-0.02167405978691451,,,-0.020358056317984433,,0.06989127795622414,,-0.025139466249955545
TF,0.04897242574488309,-0.05326542856775456,-0.024405767490891527,0.13651995862145494,-0.004540649450679242,0.035959403175682324,0.006766870445480355,-0.04062431521257944
IL33,-0.030472017256942516,0.07855302185948339,-0.06772584563043903,-0.027182049799765032,-0.005016973321135275,-0.0031707110257362604,0.010356837925323012,-0.01329155212409447
RBP4,0.08824078060509682,-0.015423984855438787,-0.018491127105045392,0.1307709215719573,0.040081862741490316,0.07182251728188328,-0.06323139410026977,-0.02700739328927389
CCL19,,-0.018330680175020993,,,0.06611820228349193,0.011948953434151241,,-0.03236741745374006
CCL20,-0.012152037048773037,0.09171837446217178,0.04260536868060561,-0.03951162778184808,,0.07690753335242487,0.05576382218405498,0.1106047620253987
NAMPT,-0.08634335416603486,0.02598206962510661,0.0918443491340353,-0.06974219555959713,-0.005495720788229042,0.03703601708481188,0.025232885625210557,0.034395728239489255
