,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1
SORBS1,0.009846917817355085,-0.016448524551545912,0.06822133246535797,0.04191937292431348,0.022677228165163824,-0.023049005600579226,0.02567396982984511,0.03825465617751684,0.04769868233021378,0.051997815898913995,0.012601793289512758,0.01407465483329128,-0.04792966697587815,-0.04099370823514687,-0.03693368020375269,0.03995443798631149,0.007410702468272399,0.03747839898576489
DLL1,-0.05252854843864708,0.07746041316508386,0.0327181662446502,0.048223570645476034,-0.04732549580812513,-0.03131768691019074,0.026198025651465402,0.01605986775792253,0.05304651901274695,0.09156444277964242,0.010308379567127544,0.006536093206761613,-0.01897326252589067,0.09144747736237767,-0.03878025791814123,-0.03182599178243802,0.009649959489860572,0.049806154686120735
TLN1,-0.0790609643952032,-0.10108326863236328,0.04532985227147965,0.0533752634664753,3.316629279251974e-05,-0.03413525932642504,-0.0017398637671732612,-0.0440449503974793,0.03850622160355421,-0.03584431434803345,-0.006479865724562372,-0.04498787235063533,0.017958712443969318,-0.006172892055698511,0.06307846924374792,-0.06346635651149947,-0.029052960035176722,-0.018600126270179065
COL2A1,0.018892977518004325,0.0011414658024197094,0.007339904603065708,,,,-0.011314799967647903,-0.01683233550669191,-0.02426086441667671,,,,-0.017517225490482746,,,,-0.01258206222223449,0.06400106768275288
SHH,,,,,,0.01372771611367215,-0.015481511220939981,0.04373294908561308,-0.019071987280692478,-0.03675985397090849,-0.010917754816969055,,-0.016718312069962157,0.015339720689102915,,-0.0720114085675111,-0.0014656000612931611,0.03304664889962385
PON2,-0.03052280774100596,0.06352659639121326,0.005974511728229403,-0.040290556204850204,0.04298874865406569,-0.03593792131094865,0.031192872821600378,-0.011125465822153343,-0.013864564664026897,0.06188567590348457,-0.010345944355495316,0.04785019007910222,-0.015259069453170914,0.056955171779786436,0.04726942177154779,-0.012254518168050002,0.05606802075925431,0.04680153163788104
ICAM5,,0.11352740747146428,-0.02985408094327519,-0.026128106993235607,-0.0015720796883965148,-0.01773499108480876,0.01880643079274221,0.03338002814053359,-0.02113077111723295,0.02038050466028088,0.012168688972068588,0.014223294135086934,0.0678577148329854,,,,-0.04360973078533144,0.02743961126567612
HPX,-0.0328774101795332,-0.005819372320925647,0.040804651419477665,,-0.02242602115640608,-0.027686673678365796,-0.020331989678546467,-0.015536936092746109,-0.035328873065276926,-0.024844241072831664,-0.009508761226899063,,-0.007568929180967316,-0.027806245363223344,-0.037326179426720035,0.059832170472905906,0.029541731891724477,0.051099079074174866
SFRP2,,-0.030680270432409326,0.06836449229940599,,,-0.01295945658926472,,0.01902856511272914,0.11909091079090989,0.07145492353166578,0.0076877511007013575,-0.040992003404100245,-0.011015285838142255,0.07446937676201333,-0.056317767383158135,-0.019011367470097858,0.04474740015692998,0.00034291112045283076
CFC1,,,,,,,,0.02927200948094052,,0.04292483873986535,,0.03228957788533306,,,,,,
CD70,,,-0.008695416272451677,,,0.071619249874818,,,,-0.0401356804216935,,,,,,,0.01587012909742122,0.0590182042353202
HP,-0.013732604426644212,0.06859998987754529,0.0208788039766888,,0.00043307899313621903,-0.00015307073399714892,-0.014350154347315952,,-0.01788090994736785,-0.02841032748922166,-0.013690327411487666,-0.04353677489924541,-0.03396747378681062,0.036358156978750084,-0.0400868946167683,0.03375585707267436,-0.05084305571911683,-0.020045091097368378
CXCL2,-0.02307283643652653,-0.014429237801993193,-0.04670488286704831,-0.03790962243992717,-0.014604319198323152,0.019867289352249972,-0.012579387355578227,-0.02401300733457932,0.013089936829537392,-0.012714888896135226,-0.0132148494895822,0.005129123879853111,-0.02253158608368851,0.04907909077532837,,-0.05506414309670379,0.005721405106768724,0.005637612648926236
NPPB,,,-0.02199057022361165,,-0.0546472783799609,0.0335651834348948,,,,-0.018840663441823613,,,-0.021514222038622435,,,,0.05904718999006049,-0.013592913908655664
CCK,-0.005444414578597512,0.053495622868008734,-0.0030933642498852877,-0.06157591851433359,0.21386398856896194,0.03114449785487889,0.032453815602588705,0.08669486754524289,-0.056710868803716105,0.09016400683233172,0.04314064941107087,0.04810078263941919,0.054752309204237376,-0.0286102347987855,0.07237864570857029,0.03466837145846878,0.003513905483282046,-0.017633678820135338
SEMA6A,-0.061848363729136824,0.012606252021852097,0.005432122371076482,0.02329926036866493,0.02096731276039117,-0.03500100525310398,-0.004585211402975874,0.0020469110686628625,0.055244728053203414,-0.015216892609102401,-0.04480395517132278,-0.06352650432307722,-0.059094241706108656,0.0010460123178793088,0.030434215635721504,0.03568940241860624,-0.03606277521282512,0.0022172066298996006
IRAK4,0.008674684574057095,0.0024394956467345876,-0.029205135094642943,-0.034081378399303364,-0.06068340840537804,0.005452039586859562,0.023651247507198412,-0.059722982300721435,0.060136903312653624,0.007364461358063489,-0.015057850205455846,-0.04185414916227152,0.005578345400260903,0.047027336825303565,0.0320369928076366,-0.054761856344234215,0.004291440701730232,0.03524445712025435
GSTP1,-0.013268947542518268,0.08417765482867044,-0.03044805011936201,0.02821327066615604,0.04655693893383431,0.015311564543741427,0.053212515685541105,-0.03690247985692319,0.043952715611064015,0.06121432930389306,-0.021975907049519513,-0.0018517746475740344,-0.005814732198691359,0.043130294519757716,-0.011367494212924815,-0.0718717404879789,-0.015378687479073748,0.02258082996419901
VCAM1,0.032306212295944166,0.015460081823921893,0.013795417012355276,-0.006262687726148362,0.020861777361254982,-0.0034108178255482483,-0.00580777934656242,-0.017569519472116223,0.030424238703524308,0.03331093032793895,0.04809623807095868,-0.04961854134564726,0.008493126699461217,0.11405834183896021,0.06588422916437014,-0.006922976666712294,-0.007281421119806969,0.011957519246593573
NXPH3,-0.002622890432014076,-0.026373947325784575,0.032747871378720254,-0.017911259734607107,-0.010943122453822717,0.006854975374080389,-0.030599506025770638,-0.044795260756617425,0.03598737102643328,0.05251548416167834,0.007780578007746173,-0.01713524408142428,0.03034615393401772,-0.02850822789291664,-0.0173996444237235,-0.04747459938053875,-0.031412728168425524,0.0493098535606087
MTMR4,0.046173035233192807,0.04898554166685218,0.004588051165662046,0.008415646535551824,0.0859851839846146,0.027044690828911627,0.03828507055490117,0.06482999687265532,0.04129816789599725,-0.003949603861756203,0.0072692847153979475,-0.02064220665467968,-0.09370549999940748,0.02304311965288639,-0.01370474673628459,0.004865089853728104,-0.03064226194716427,-0.01747497791667527
LAMC2,,-0.02102403440545025,-0.0172602982219252,,,0.0671329643692071,,0.06833583127430902,,-0.023718293329989773,,,,,,-0.027646692832860836,-0.012420912972012909,0.08861352163630395
IL10,0.0118843531643562,0.0036697862395179163,-0.0264962467151335,0.015351698262622247,-0.02340227678653685,0.06395311642882873,-0.024435279368092002,,-0.03183567097892043,-0.025989773571497652,,0.03598322559573764,-0.019258287415603953,0.05851202912665405,-0.0030029204341396184,-0.02666789028080795,-0.030930614377386464,0.1084823509514044
SEMA4D,0.06036915887029284,0.03734049536649224,-0.006478586885114616,0.06458401863040228,0.02886201005485388,-0.04161979873476731,0.029752978645345037,-0.0412177790113478,0.00728514999736284,0.026508346343359874,0.01483243227995196,0.08865140351536105,0.059685770481807295,-0.013739095115421547,-0.031439383966681445,0.041340757438667816,0.05582211733253133,0.021091614801708174
TRH,0.05599714974416052,-0.041027618442590105,0.01582568728276163,,-0.01732011998495974,0.09520685637425987,-0.011134621015835513,0.024419985041309065,0.021105006503320665,-0.0318536024780997,,0.06426887872974173,-0.07505571222978874,0.04325944202422847,,-0.04296966221417716,0.11361954727413347,-0.015224975138537987
SEMA6D,-0.07853409955767923,0.046029627664630465,0.0021016797186952027,-0.01740706714558816,-0.028394789493359752,-0.004487661458345259,-0.028841875248603953,-0.062024053473849254,-0.007888443532529035,-0.021563011336912005,0.0041208422232953896,0.02129770868175219,-0.04240795610951234,-0.011312100211182797,-0.022853631987063357,0.05227538949456233,-0.021166955602407056,0.019771557634863123
CEL,,,,,-0.019006750063667296,,-0.02196744740807805,,,,,,,,-0.03148644145210817,-0.014692370763169134,-0.031442557032892345,0.07729984381043377
PDCD1LG2,-0.036744827780486496,-0.0376105474695119,0.09345587306177118,0.06575567518022582,-0.023402264659684986,-0.0027544373805852185,-0.024756864728601443,0.08483003106725913,0.000274448027482068,-0.01957872852112575,0.04607409873257149,-0.03013205338199493,-0.032943588117233906,-0.013189418333884088,-0.027990708290873422,-0.03544460880270285,-0.00973374239359234,0.028680259002621836
SPINT1,0.01791935864586774,-0.032551617575730996,0.01221987206554244,-0.017020017204794655,-0.022820945243960604,0.08319004064434751,-0.00422239775143276,0.05662133600947129,0.0039288275225857405,-0.02732102732301928,-0.015539407822064165,0.010857814593420001,-0.02826701997287796,0.025977436291616512,-0.025272059436789725,0.0858749981409004,0.0027931574413764372,-0.012715489297695483
CTHRC1,-0.060252603099843656,0.05183135840311125,0.058999287230000086,0.034503418631706834,-0.020349858831834995,0.0003212015022011334,-0.003726398113395996,-0.0691330683281326,0.03590275549089975,-0.023996380320819872,0.03470461799563566,-0.027703328107663155,-0.03320677738670445,0.04385118164862008,-0.08514902279406068,-0.022345955242962404,-0.031597672761840806,-0.0217436580407939
PODXL,-0.043352351680336146,0.08872017638041606,0.04276269843921506,0.02135961845477028,-0.03655986923417157,-0.005135783138199436,0.038094222443770684,-0.03589232850845156,0.02295977883487627,-0.05180164606971487,0.07971413271349564,0.06343086277171088,-0.011005483051526672,0.04135219121581178,-0.04235758557334351,0.002602273243260534,0.04105502873540101,0.029434698250620072
JAM3,0.011071151595437046,-0.030447567551047532,0.041456307959482346,-0.0005001106107660811,-0.02406534273074965,0.028810772209593136,0.03803266332847028,0.012116249705885325,0.05076850226720036,-0.0013697922711540058,0.002373178757983625,0.01911542262334637,-0.04016469515533601,-0.06174633089274866,0.030656339666255576,0.1109474783856362,0.021276969527951613,0.015804527490468727
TGFB2,0.06508315588858228,-0.07818072454992193,0.019959376089819243,0.05778193634618923,0.007644911408349299,0.012677601462394307,-0.02474722959362256,0.011465522854320438,0.016453467248578435,0.01808522307698516,0.045795851616913755,-0.0006215811635715418,-0.009579775014110762,0.02847572121171059,0.033916231212614334,-0.09122394108646578,-0.0335942794869596,0.002246452805013036
COL18A1,0.015533925153389153,0.064656983369801,0.01610181057188344,0.04669665916032472,-0.023271275528830376,-0.005733856719717044,0.08638566926607667,-0.004392564634680895,0.025038478697469915,-0.019239743341015622,-0.025260308369969512,-0.057779656374575564,-0.07909379081816562,0.03193883534871116,0.018058943140059958,-0.03151370194265642,0.022090210105047726,-0.016215758814875605
NODAL,-0.03379699190678348,,0.014891672790221307,-0.019550393924739083,,0.04348768493401387,0.05635438324295933,0.024476421114089337,0.032319715717801845,,,,-0.01740797363792435,0.023105500225659003,-0.02418954207355978,-0.04158950070224312,-0.014204245569187212,0.1768298455780395
INHBB,0.04735785050512465,-0.08116358486697951,-0.06608369332924015,0.0026417152816059016,0.14228555717698696,0.028966353155722997,0.027127726157270892,0.014122098191937717,-0.08128395668099694,0.00047802745174560973,0.006098920587385643,-0.015102789888462807,-0.02330995372513313,-0.06437300509785829,-0.0028105400864813115,-0.06343925541585045,-0.02631891136516592,0.02574783983416056
LCN1,,,-0.017260302105562578,,,,,,-0.021290315779637782,,,,,0.04200628028886136,,,,-0.015396323538271979
ARF4,-0.05649352005210897,-0.07546898997696047,0.02208903361379813,0.08881339680540494,-0.049326513095020584,0.0027262481055321543,0.020762155945028064,-0.0054214444368190905,0.052768335091291675,-0.044371651931009226,0.005634292634393102,-0.0363655888068782,-0.00023145065369238325,0.012011422619756556,-0.020117357396863305,-0.027283216094702006,0.01254631385734151,-0.016070423125441314
CXCL14,0.015607217646500372,0.02028930672330174,0.017623882503198067,-0.06961909174623174,-0.04246642179974696,0.07933292434837402,0.02387716349018083,0.03736035793770498,-0.07084921198146779,0.01408116489511353,0.0388413078983072,-0.05337876239145706,-0.0048042412541239405,0.06835091632848567,-0.06452800117936039,0.02199596442708009,-0.016967168615345564,-0.014032111825811398
LIF,-0.03821808974795951,-0.052548863966939974,-0.0016078328895956615,0.04307465365478595,-0.07100214244052586,-0.007247698066719238,0.032076482269225846,-0.018860114238738485,-0.00889087071920928,-0.08152559362796306,0.08850443713145582,0.025222065498181772,0.0052866298874045,0.036793812074516,-0.057738429480747186,0.00012755850085553448,0.06212753988178228,-0.013378215859004495
IL17B,,-0.025129171267257285,,,-0.01732011998495974,,,,0.009897956449020633,,,,,0.021994422657442583,,,-0.01767140137531683,0.10073800574151492
MMP1,,,0.005108748715470575,,-0.02680213910020179,,-0.011134618586850055,,,,,,,0.04280075519072613,,,-0.012796410131135041,0.05040021647833444
MATN1,,-0.019799444936283148,-0.022662273132342346,,-0.007898989871448022,,,-0.018207380334267706,0.09843435937424307,0.009226657371763735,,,-0.017517223310547853,,,0.04229284717529769,0.022033137449045604,-0.018516823152572002
ADAM28,-0.04998954205463414,0.10142729621568917,-0.02342811482814756,0.034521712488056494,0.006239094506650284,-0.04545852924008134,0.002030476453166548,-0.030253219243812416,-0.023086123725211558,0.0639646522417723,-0.014341272156262179,-0.024972559854020387,-0.029764483212024493,0.08593907947012429,-0.02720969011489033,0.05869796485091649,0.014557890267847805,-0.008786916939960825
TCN2,0.04799595759464596,0.055127658847490144,-0.024383968693606546,-0.024887682884630422,-0.049024347933739845,0.011244436988143584,-0.026258842431347136,-0.03205718521008974,0.03455672828472469,-0.012911722904678909,0.047692513646262195,0.012266709995191338,0.013844654584406204,-0.002008723946777503,-0.03497612248377429,-0.030906552946139695,0.017335112377303542,0.009484944830740263
THPO,,,-0.029529880230265246,,,0.028866838768871108,,-0.025891688726715986,-0.043440462611735876,-0.024586044125857524,-0.011730474582926831,0.10329896074179377,-0.01751722532279542,,-0.023492804958329862,,-0.015798306077848302,-0.020045097199528777
CUBN,-0.016297227347229503,-0.028745842255874805,0.03434766289374694,0.0019282029353792616,0.13257203733041106,0.026565912692721207,0.029774587162121825,-0.00981424012209641,0.057568965931459534,-0.01135179183308792,-0.0053766280490517996,-0.028156790151846658,0.006149181031496891,0.08142489996075196,-0.010660380932115908,-0.06540466523481182,0.012832103064851027,0.04195392230804373
TIMP3,0.07318487195477706,0.00012640815853064545,0.022515621858784418,-0.013309281651148072,0.0007994592059954323,0.05092432304203851,0.06684292841547117,0.0028317037620041066,0.017321390489930543,-0.023560598210283265,0.046955578365375235,0.03073648076631042,0.032080377715551466,-0.07113158736329238,0.01553078158513291,-0.0062637070443265965,-0.0019421635255782717,-0.03189501736490117
PIGF,-0.04839122876591689,0.009159576721354147,0.015091719416806622,0.059720319638638476,-0.0014946216068548663,0.07547573176723014,0.07308364904421495,-0.053156938348235726,0.02597954499850745,-0.0008942687709085253,-0.006671642134303654,0.07131996353760513,0.03280375773209153,0.0505888430472056,0.009575665230405418,-0.05435256177727042,-0.05012718479677859,0.005958518530280009
CRH,,,0.06505138354718229,-0.01096155819623273,,-0.012834800464490896,-0.011314802043731764,-0.01534351033147045,-0.03273890708745063,0.03725029209351798,-0.021223850479521245,0.056059627230630606,-0.023959052410758748,,,0.09176167670580525,0.028907881593825027,0.03203391219589943
