,MGH258,UKF243,UKF248,UKF259,UKF260,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
FLT3LG,-0.03464653018650556,-0.019478476043801533,0.04247130866220604,0.08255282419053696,-0.008140984221123632,0.018888445518920455,0.051390738252631366,-0.049223730825549324,0.09009721675153928,0.09033113100438199,0.021591435195257126,0.03959344115816369,0.06970709560007027,0.07646732829550934
A2M,-0.010351919184665928,-0.009974187275932881,0.004720855338524425,0.033788223100268626,0.01624972034702732,-0.014456910060334748,-0.007377024729206897,-0.030862708072235595,-0.09247083026093415,0.015366298455454638,-0.06334928054977769,-0.010236536354469814,0.1413874842131551,-0.10210137145282716
VCL,-0.0220072604284133,0.02203334638017188,-0.05227715754375553,-0.020148408002880105,-0.030974941217470024,-0.02303920535659732,0.027937059803004,-0.10577739675942789,0.09905075203359366,0.02194015452680419,-0.007170911891376758,-0.034871286089005554,0.00313776492754766,-0.09831852533654627
FGF2,-0.020608237863142406,-0.07626249440567144,-0.012743291846382544,-0.008047674691959121,-0.016449677617400172,0.044674585123566785,0.02268051752525043,-0.041661676898310726,-0.03971370239245614,0.09107309111457593,-0.008602921393027256,0.02671360846952955,-0.016505346827114225,-0.0935956483675579
AGRP,-0.014670721730496284,,,-0.028380789837913666,-0.012031231167790606,-0.02069479812564575,,0.0862606521959616,-0.0600317370612162,-0.019785882143964185,0.06734662362150193,-0.012291195851083701,,0.0010047940276873796
CNTN3,,0.11916828555255325,-0.015286592935077963,-0.02908227183091765,-0.010355342857632621,0.004042191951506213,-0.04271640255683129,,,-0.022573228483545354,0.053816586410748345,0.03628805792943648,,0.0650156996345171
RNASE2,-0.03349414286872624,0.04576673949378541,0.02357087320268153,0.029430533850755405,-0.028768554804013996,-0.05983050365187074,0.05371072390171575,-0.03997116081645987,0.06418760441749112,0.014192469935346229,-0.03137660470298766,-0.04333894823223827,0.07977554047081636,-0.05851860461338007
ADM2,,-0.010452696070314533,-0.0171596184007041,0.025556797406294064,,,,,,,,-0.01569007817209938,0.006057333646497061,0.04992933178097605
GAL,,-0.02476392779024073,0.021410240025902322,-0.008785017954273652,-0.02728924167037657,0.01786740770825163,-0.026371672893292335,-0.027878069948925017,-0.011074131500563621,0.047047322541054495,-0.024593842742987475,-0.015816985763350954,-0.0003750652376306315,0.04785313526731363
IL36B,,,,,,,,,,,,,,-0.06544229835770095
CXCL6,,0.08391197134910898,-0.01285880878556874,,-0.012031224271804827,,,,,0.07452424437912017,-0.06326342609940917,-0.027415103780450333,0.10538161646521738,0.06427287808713852
PDGFC,-0.010100475664413324,-0.030062695381962132,0.03599365715581559,-0.07321230030142316,0.004850349529312774,0.019507946062803757,0.07919985621775347,-0.10360820768863425,-0.02449684376308544,-0.004945789459832638,0.028006961880599243,0.013759615490812012,-0.02499787636111915,-0.11251438737736559
COL8A2,-0.022576533035829884,-0.005761383879235277,0.001175429681325815,0.010148724467690528,-0.039960894143327916,-0.02360903350917501,-0.02300891604690616,0.0336320947872519,-0.04275537184375001,-0.07396936593939973,0.07471892543600028,0.05336994142712887,0.07985403940274097,0.159425713419525
SPON2,0.024492286540340656,-0.015317458706926659,-0.018783983159841082,0.005958963291237545,0.015425579198885864,-0.03308083537634831,0.019329373049055448,0.023386397709638917,-0.10934469992996235,0.02178030649151942,0.014835753391799872,-0.02645557313975867,0.20134960000244195,0.027249021456581424
LCN2,,0.012081130785697015,,0.02649588442898868,,,,,,0.07094985115089888,0.007520775466418878,,,
SEMA3D,-0.02024219175427941,,-0.012223034519717837,0.039955837191123264,0.0006467517791210719,-0.05192949066160709,-0.020190733988790486,-0.02674061173954779,,,,,,0.015151308577854782
BMP6,,,0.07797677045715419,-0.01924197522785523,-0.014564698612072236,-0.018909793555160488,,,,-0.02289804054635238,-0.009992363575699584,0.04596652032546647,0.13814567683525508,0.04491015617452838
TIMP2,-0.01378767403029225,-0.013656244704427986,-0.011904813611631251,0.020804482459300448,0.03416261559998319,0.03519834828750725,-0.017683489837650425,0.07631901259534375,-0.05505957142838041,0.05846503380961334,-0.0639462474374817,-0.019524667205856213,0.12289564409913223,-0.17221261961964718
EFNA1,0.07745539792408045,-0.044093151395549,-0.008066966759255612,-0.011593153756743047,-0.01816597786636695,0.002258658337015112,0.01664553949963021,-0.11081902999457621,-0.015926516010994075,0.04344112249238765,0.05189277951272227,-0.04449599421100046,0.06675845732933224,-0.00215375337380229
S100A12,,,-0.01762905494775742,-0.009221469141653255,,,,,,-0.021174307079126396,,,0.051654128533402635,0.044049210961953425
TFPI,0.005839352712056235,0.003257945092440628,0.0008224553007468518,0.03987185904421158,0.039173414214995886,0.03212507158254685,-0.021026375153605427,0.013763600090858322,-0.014202231579069457,0.08002861641943047,0.022105902809927927,0.030021262714154187,0.15470728169977174,0.0268160840330395
GPC3,0.0023159179826343695,-0.004279125416217755,0.029307303594063493,0.10848161596508565,0.009788794285859733,-0.024805217263423388,,-0.03408194238207464,,-0.00628595965271733,0.006944652999290482,0.03177727997579087,0.14225941882904275,0.00905237776638244
NMU,0.019338807239400502,0.04168530594591009,-0.06020914982490514,,-0.018585246015042217,,-0.029977266950555755,-0.056656260423308284,0.017324764591635296,0.033114981255069766,-0.0018443757838636317,-0.0239867757548771,0.047469975457994494,-0.014510423202275342
SCGB3A2,,,0.014817106548395536,,,,0.04576740202813222,-0.02251879317644208,,-0.02396476171581248,-0.029314793271390093,-0.0030171853646103358,0.07672480808413432,0.010253542966929168
LAMB3,0.004046377385691758,0.03962511477522199,-0.015264392462353931,-0.027120104915898897,-0.03141606159717778,-0.0542389966797478,-0.022764120152001147,-0.037033767181908935,-0.04217681236396083,0.07904302138373413,0.015766904550508633,0.001402184206746822,0.09562554944644398,0.000709001260808895
LGALS9,0.028161874519959103,-0.06201326348301414,0.027635174130814986,0.009296323409525204,-0.054437882941755264,0.009384083363640647,0.014001333834073428,-0.05049814805379176,-0.007435875250910742,0.045971405234044874,0.01438015248552828,-0.035363872409509486,0.1521785772048695,0.01856676001302239
VIM,-0.02386065398711491,-0.004611017375572261,0.00862787959125952,0.013388317410598208,0.01920793100114127,0.04004299306188749,0.027101565946674285,0.10036281545724866,0.18735200440896,0.08840405016679545,0.013876005206009725,-0.04505970193037456,0.09096218031252182,-0.2612064482389013
PLAU,-0.023077183118935817,0.08376842444423517,0.01857578964575693,0.014792265380009665,6.216607918942531e-05,0.005366273964662301,0.011821313021635959,-0.05371706265969171,0.03981587738654569,0.07443149898892133,-0.05305857192366694,-0.007778294421880719,0.07692015200507119,-0.09516053591440408
TGFB3,0.025456090587319784,-0.03190530335281482,0.0005494703207947448,0.001129168311898771,-0.03910676575013391,0.0038570989787607406,0.07106887357499739,0.010974712927867595,-0.08434890416538224,0.05585370178820101,0.043518556142521314,0.02825024072435984,0.09589624628881185,0.05154750960061336
APLN,-0.0038695970193350173,-0.06687165370047626,0.022407945631844322,-0.013827245805179522,0.003429182377951118,0.026891155898563453,0.037762296679338885,-0.11786627485954622,-0.056102949815372706,-0.0010974707534412108,0.033832399622823243,-0.030960284065474977,-0.018421456256122827,-0.052824537018980385
SHANK2,-0.017372296765101523,-0.03559060204351666,-0.0118819780610967,-0.0072216379811424645,0.06874198576313603,0.05688853726374641,0.03512931746852582,,0.2699315458539545,-0.022309207331309113,0.0008479424388003898,0.04516757288712341,-0.04172188227243941,-0.004181217764159061
LTF,,0.021297086075260038,0.016371429633572427,-0.02074422315725639,0.03167938749233943,-0.01099190579618686,0.01377517432286823,-0.09519886905686548,-0.047834653727359074,0.0884911289516727,-0.009453092385910147,-0.00930081350339919,-0.1965303538255919,-0.16116842848377286
PYY,,,,,,-0.023510053942048435,-0.016700021434534463,,,0.1006667199143545,-0.02609663620451423,,0.08335225021691015,-0.02304605131889797
PENK,-0.015115615123792212,-0.036414482807299614,-0.012598164491893327,-0.025711897850366327,0.01774774955103184,0.028211664323442163,0.06548211994915061,-0.06946652552026959,,,,-0.01655987224889253,0.0699714669994823,-0.07829339104099091
CTF1,-0.015924361081260455,0.034061660605654916,0.026601543422901865,0.009831300516245471,0.039935708028820904,-0.03002242428998602,0.04675511621805225,-0.024007760916409698,0.026361715761630006,-0.025318631936779537,-0.01974358346417865,0.0361069118191505,0.04686808986556967,-0.047741313648066955
COL3A1,-0.005415301237621314,0.018077638793459964,-0.02043222338806561,0.023232444576570102,-0.043761762795072705,-0.01105181659764543,-0.0029928088011003445,-0.005445668675171102,-0.17113479011968724,0.05481993716509433,-0.034150188717734245,-0.03396187199360273,0.15727577116445907,-0.03857178496402527
S100A10,-0.03184693941379342,0.0671810626534201,0.029484727914758202,-0.020669733420952418,0.03219344376584293,0.0332992315519991,0.05789902125733569,0.020925284451956447,0.20492226998574295,0.0434552201567892,0.06760647937276115,-0.035143536170239534,-0.1723378089742759,-0.22833818731818992
FGF13,-0.022483149190390777,-0.027892899249241203,-0.023460321276586964,-0.013324095458786937,-0.004179645671482171,0.0013309295211921994,-0.005378553245260436,-0.026740642118011766,,-0.003969350392638643,0.052523926943003785,0.05722822999538186,-0.005794201139751511,0.0558924174309585
SEMA4A,-0.024686644577205555,-0.05679978832888859,-0.029620028253739637,-0.0025686154280613197,-0.015766723828466292,0.0012503480340893575,-0.039471742062598875,-0.008175091951564618,0.02738194748753091,-0.006592433185007629,0.03942924165444522,0.05939195900437001,0.11594839443222288,0.16354248318788142
EFNA4,-0.030254260494612294,0.05672224549141485,0.06641691114995793,-0.010403752614846782,0.041748525959351815,-0.0178573369674056,0.08452415677065704,0.06167418571176382,0.01791442968043148,-0.007977759315654939,0.010529364963191993,0.048459082458332525,0.07627365160568585,0.11648549752495042
HSPA8,-0.018963726603963883,-0.046261740071216986,0.031220487165392143,-0.057734636209634135,0.013822650073244317,-0.017287194268192984,-0.010514051059160954,0.05133607001415068,-0.04567124826904672,0.019317204151399352,0.06092310192264181,0.01760581283382277,-0.10475159180982772,-0.01784503396274273
NPB,0.024229603061406212,-0.025428719417465728,-0.011205446695318623,-0.019241977076670705,,0.06278221071564707,0.04671664899334729,-0.040099160307326416,0.0075735441469693705,-0.02471946963864021,0.011032569816715698,0.05824787163339398,0.10211933072558958,-0.040012470596034244
ULBP1,,0.09211023433200823,-0.02350557496181909,0.01888343905085407,0.08492744565787311,0.00037426222388854213,-0.018639029183823676,,-0.06714590942615072,-0.025819552161624862,0.019913838580680927,0.04571351415442049,-0.04376222168040794,-0.09221431047264299
SEMA3E,-0.02419240169050785,0.000454624978814274,0.05266114665010525,0.016403721949380487,-0.005904027290826634,0.06934367783768312,-0.016491246331800415,0.06127716036060219,-0.07599594650592796,-0.019725909625190434,0.08571419143793936,-0.0448705304723,-0.05793805263330979,0.10941628056377974
FGF3,,,,,,,,,,0.0205685390892266,0.024623525776287795,-0.044593856455478705,,
ADAM9,-0.04115796005218698,-0.046469406226001604,0.018877274473799822,-0.026897547239641963,0.01032665139648753,0.012224622314195339,0.04885539214762947,-0.07690619811256276,-0.02222954703957902,0.05711559990782558,0.024858953691365277,0.02473796160170327,-0.029134103159319323,-0.11648665595201987
ASIP,0.003945141294055661,-0.041988446141983916,,-0.017725207080397005,-0.01785937586094078,-0.025867394296135323,-0.008921417158155134,0.00414341088258967,0.07441396021170037,-0.049325043394973574,0.02982322622644733,-0.004728774381790855,0.10125100153030163,0.01002663506779818
IBSP,,0.04793117575526558,-0.052666971802311835,-0.026013917398529495,0.021287166122245512,,-0.01698314274035462,0.018325771309170687,-0.09786253845831867,0.03586526920521132,-0.05493011422884717,-0.045949106603892446,0.04781886859280142,-0.11640102584488107
MMP12,,,-0.011381070180862393,,,,,,,,,-0.011635389816160753,,
FAT4,-0.024428801312457435,-0.030760687948376716,-0.027606099188578176,0.014576421813258739,0.036234735591055195,-0.03820938909568689,0.002598720760529244,-0.04726436418340156,-0.0501817339293692,0.006213934742639173,-0.024026831659812797,-0.005954006634516612,0.04209879553399499,-0.04883712356221505
MDK,0.035259313121848525,-0.028803678598919556,0.03628651310441162,0.026813052843911868,-0.029609027731116372,0.002682857925835634,0.02385489344803942,0.04102305873896757,-0.09110682857779784,0.05603942694649349,0.024321948881620294,0.009146933663004729,0.1409095010029346,-0.10474404613941342
BMP5,,,,-0.029067963428126578,,,,0.1535672506784024,,-0.0034234475374922573,0.04334479632988283,-0.015530526316812395,0.10170749366253938,0.1496190529597448
CAMP,,,,-0.0259716856824044,0.02358032460592601,,,,,-0.04152556896202585,0.01986056428685183,-0.017038841387396513,0.1101471766292915,0.007247823941000867
HSPA1A,-0.035932841727721446,0.08072300232661228,-0.02250879613673654,-0.028924132297128285,0.009390941751074064,0.07372938636469457,-0.0067170125053088135,-0.07505686087373177,0.15572730946725394,0.06404304784410522,0.013146093305372504,0.04110865504374559,-0.043804570593457846,-0.020846802695786155
SOST,,0.001529255092124679,0.0015046043277212261,,,,-0.02300007111187867,,,,,,,
SEMA3F,0.04999263073122954,-0.05031359591591227,0.04551635144168517,-0.0019809738824585663,-0.029475605353992858,0.0700023590034869,0.05629450825906042,-0.03416132367816656,-0.10194057604402587,-0.02619740949626199,-0.02947563668556301,0.049002675768319966,0.15177945323311132,-0.0010456310999833725
ARF6,0.007027707680788658,-0.0057997170054240885,0.03407053227305953,0.05004309292216028,-0.008535903373405528,0.05145599688575575,0.10566268775352078,0.021595894029052924,0.044254429139197166,0.01697370314815871,0.0014200993524934758,-0.03018641863379079,0.03029958222960723,-0.0891507907785973
IL6,-0.01990395099184632,-0.05316322960885722,0.006315596818440934,-0.008747794926626808,-0.023161025137900654,0.00725373439749956,-0.023746077152005923,-0.03376407831285942,-0.045366190118005564,0.13161265367761513,-0.005469809990881249,-0.005020459217674808,0.015334098965090701,-0.08517403523467919
CALM1,0.03410834330442145,-0.08202047297797355,-0.011106576975381283,0.0005391723140944987,-0.0033878939683982838,0.01570555020325025,-0.08666955455671797,-0.10084860063552244,-0.07716174921836091,-0.11042219170780582,-0.008957752795863116,0.010164939484384116,-0.029076229000547477,0.10245639748545858
VIP,,-0.027747500074385298,0.007467270023435672,-0.019972332907909143,0.03484242250585058,-0.0009430930716021078,-0.03501113511449645,-0.026740674894891653,,,,,0.068372683144997,-0.10536044323327999
NMB,-0.037318195385731535,-0.055423196054727675,0.005686225800429691,0.005176542310662397,0.04165333298173334,0.0570743099485738,0.027871678867554754,0.016484487711709683,0.007790768912994245,-0.031167385566943248,0.09085445703955401,0.055148297002532425,-0.1803023549123844,-0.11446366173412004
CCL26,0.05861401655440714,0.050965673894381204,-0.005993997189240605,0.010171340248522948,-0.01925907574075722,0.01451173731250377,-0.026371679207015428,-0.003470033925279627,-0.10670926861538224,0.1366529525620175,-0.05209367416689221,0.014486671608412886,0.1275876038784807,0.08835376628029368
FBLN1,0.016643950462613605,0.004039332872401767,-0.04432505275996066,0.03492927865487525,-0.01641260022460842,-0.032947567797754526,-0.034722350494006,0.01821077920308647,-0.07662246073164403,0.0019061144595934922,0.03347178995821769,0.01702236484604926,0.14895092738899876,0.15926683171144973
SAA1,-0.01658470347196161,0.02246940920712418,0.11646910814877434,0.006780383965007323,0.01224181068075799,0.02013461461194761,,-0.00814784086410264,-0.04446508372952065,0.05206222531887767,-0.07647015878366252,-0.0289965266122517,0.03959560735730742,-0.0432364743275722
MICB,0.024206524326986188,0.05730017347171606,-0.015832404051505496,0.012033136852905173,0.004484905493609704,0.01922993341375355,-0.03419138970030067,-0.026127035403547,0.013004592425200289,0.05819846344490692,-0.06040634502428429,-0.024511819978721792,0.0963430094222302,0.04479430403145503
MMP13,,,-0.013466165730809127,,,,0.09188459545250595,-0.006674242702901296,,,,,0.08131484692724195,
F13A1,0.04212567583778425,0.04956968382036464,0.009297865855257915,0.01912427990042864,0.02231278087016737,0.07069311337287032,-0.034084963477131254,-0.08859791260080359,0.07095051586674211,0.036765573626007145,-0.022062058390909633,-0.052077610075998176,0.0020396746326225936,-0.1187289497104405
CXCL11,0.04880164187342264,-0.016755447399658417,0.03847209486791696,0.010564937237663864,-0.0162225312506836,-0.03529885403341392,0.014449395128356086,,0.042692728762775356,,,,0.0477045964064308,0.18163640138130796
COL5A2,0.0064848229755652504,-0.02230918827056279,0.03243003518241161,-0.020060669254641464,-0.01001065002833034,-0.006442249881043348,0.10042028174982752,-0.007466876057567164,-0.17298860430562418,-0.0405538103728229,0.015996101441848546,0.023643244617544516,0.134863739166894,-0.07852351022846119
EFNA5,-0.04777020091539975,-0.02887576077933045,0.08895145027850997,0.03981843001741929,-0.02985623234657109,0.009475184815571594,0.005719314647401497,-0.05921641589386335,0.0005328970603367234,0.05085281507595092,0.09502518931443628,-0.023129097342148637,0.03211985763026136,0.13251527775247865
AREG,,0.012650227763343977,-0.03248947228035145,0.051975831337778715,-0.032661149916692306,0.07519602069632866,,,,-0.01828602270391677,0.03563504750505956,-0.025367602202562244,0.17620078477667425,0.0031139290608602653
EDIL3,0.017652996165702504,-0.06779351958928094,-0.020236351598433414,-0.02025334164796037,-0.015215208676895036,0.0048331318106588665,-0.008473530463692742,-0.0704445285278951,-0.16023289303043403,-0.07755436446288587,0.02572617332866656,0.015126513067279095,0.18708318893140402,0.01624831834804633
CD86,-0.07166749161144814,0.0676991579009984,0.009617288560272939,0.032376946650342485,0.09848112580682404,-0.04049883413447711,0.029004620262408066,0.005070198318880142,0.08238129807151308,0.02055294541931195,-0.002710127925182518,0.029513180970751514,0.14135540280552225,0.02233161374753472
AHSG,,,,,-0.01891776197937206,,,-0.027893230354673594,0.04532385344143607,,-0.005235446501069467,,,
WNT9B,,-0.02520884612659424,,-0.017460132759971186,,0.032554012454325335,,,,,,,,
HRAS,-0.049243194892987084,0.015305000178993515,0.03805223512810426,0.016939818939274872,-0.009356545415898384,-0.004670329057598269,0.008570055184099215,0.020960473001737884,-0.02809602373683238,-0.051001998017895844,0.03256118953742645,0.015659069576804716,0.037816412351256656,0.015355847611007629
C1QTNF5,-0.024545000140659086,,,,,,,,-1.1604204336885109e-05,-0.05325732030358638,-0.032051813023523515,0.09337385233678717,0.13209020486841566,0.021450094054426917
RLN1,-0.015115616379263192,,-0.011724780312891115,,,,,,0.0613895454141973,0.03787340158013973,-0.03488313093875333,,0.03658120199283307,
COL4A1,-0.00160834340006843,-0.07860770895473869,0.01667162893468894,0.00782522149373352,-0.07366106950302602,0.0265688728159678,0.026168325729217085,-0.024827706866698447,-0.13845695459193486,0.0361887109298914,-0.03557739352039492,-0.014385100627128264,0.06627896304218402,0.015182639078949933
CCL3,0.05754604969808618,0.05033911769398357,-0.017703145253959357,0.03458713257515493,0.02769791229291989,0.030190206886373354,-0.028771344834703148,0.004085947977006629,0.010660113130461479,0.04564045940434904,0.0261730759693412,0.03767612979092241,0.202300389434815,0.10361173528290749
BGN,-0.03490291669905377,0.010778519300444196,0.00262071382464173,0.01366195060733673,-0.012583407959518325,-0.04393352941213269,0.036316752667901187,-0.022510223376578525,-0.14149260211899878,0.06337797726398438,-0.06131088821942135,0.01513525907259399,0.12585107316064548,0.016413833793632048
RETN,,,-0.015803931579876616,0.031276723255630315,0.014590708004697651,,,-0.06968707098602604,0.03071911502340477,-0.03546873241736568,0.01335355866097168,0.0854718388644004,0.03737928879148036,-0.030751953433881058
S100A9,0.021720388915013034,0.05087974764438226,0.009827843292653106,-0.022395621180666053,-0.00016114950407593645,0.008511390482159174,0.04737446115513407,0.0013326825947144497,0.11565597603496047,0.08024552530589577,0.003198449657383364,-0.0259924671990394,-0.09094447574908675,-0.12349880222491401
HCRT,-0.023502787729851097,0.012093823989687405,,-0.018255444041832054,0.05348431839874437,-0.00161737142330504,-0.03029315591496918,-0.05078735086877252,0.0415522940416554,-0.0036311789010241326,-0.03790340102581346,0.03685661347429067,0.07104189546306883,-0.0038262983173314264
FADD,0.013345547511311291,-0.025742815490354697,0.015799515953851394,0.07543892292981497,0.02123435693627347,-0.0187749116469119,0.03976461193527053,-0.010885608123169884,-0.04401184195164995,0.01229061894641125,0.004052582722303013,0.00023484396238928785,0.04830617925850128,-0.03939470812172533
ACTR2,-0.00209263063703124,-0.03975983812379138,0.03257837073389125,-0.026003252469814636,-0.025450605939638535,-0.028824044862826397,0.029925789019368123,-0.14565418886378775,-0.053433563076943184,0.009930894508094394,-0.09556711135440292,-0.0007600250461453315,0.06049603041921856,-0.02849294672723511
BMP2,-0.03153588304642698,-0.01373079372658639,0.04557142692954041,0.04264260425855567,0.08713597264047894,0.039422140743483075,0.027469884678691988,-0.010151977643367666,-0.008219543332420986,-0.06441644762455633,-0.031214628100273638,-0.01295164818641808,0.12315795395475918,-0.09625171631489114
PDYN,,-0.04777596293829373,0.01527047673580589,-0.013467113870776282,0.10739971349331069,0.009677412776929835,-0.015921969590495775,,,0.0036464964624344487,0.010127451052678493,-0.029804974832417345,,0.1281246997477435
CD55,-0.0356627982375712,-0.033608802254718524,-0.033664395964091834,0.032490228864079866,-0.017084542476002954,-0.030381774702922113,-0.04032160079967489,0.04655669312288028,-0.049182217120775355,0.0776532655930221,0.03719719994492645,-0.016031439245060567,0.158514538998409,0.10700814078349846
OSTN,,,,-0.002227351156002722,-0.013511383011448583,-0.03833235446045598,,,,,,,,-0.03627308978623582
PDX1,,,,,,0.039904834910352203,,,,-0.0322841887718894,0.07794979603415814,0.07776387182625315,,
CD6,-0.0246866451550895,,-0.02314176586543281,0.032749204275209984,-0.016995710654378056,-0.03501837433183587,0.07496766940370264,0.13356001741990278,-0.052830900047056234,-0.02513859153162706,,-0.01631564233381152,0.13411823733223716,0.06719681727664895
IL16,-0.03337546071805489,0.009993465237560343,-0.01122487858777868,-0.0644579197564957,0.017275935709139368,0.003236486824778723,0.00607531451307541,0.011273570611991779,-0.07936324472623815,-0.020410613551488585,0.01296989032873829,0.009779700156188977,0.24954414271612582,0.08107347359254997
LAMA5,0.04282776415452028,0.015843724989718498,0.004518839527914695,0.037126385861553236,-0.029651957040725065,-0.006811344434774595,-0.0084840799220481,-0.005089911289696119,-0.12093073609457129,0.05844563655820361,-0.03968465865819596,0.004239812311714363,-0.007786334232403604,0.013551958651241184
RGMB,-0.03776317251141213,0.027217053201787248,0.036129236309394075,0.030661086154691496,-0.028014268869613623,-0.01602324960294181,0.024114982458957795,-0.09434450611152759,0.16177870984486167,-0.06580393376164326,-0.02323990807445385,0.00996105491385088,0.009443529748386996,-0.09688722175116604
INSL5,-0.014670721730496284,,,-0.02039964280860156,-0.012031231167790606,-0.022211509991071313,,-0.029366925864252567,,,,,0.10036033706472895,
IL12A,0.104429452960412,-0.04444735085332467,-0.03703970595923925,0.025889034960487094,-0.019371671137686827,0.07709641126540402,0.17948193829425652,-0.039714916280353146,0.1262929130889487,-0.005398935366205775,-0.009573519250194038,-0.013365716827337082,0.07845863856055765,0.0045515751023240065
S100A8,0.0357524354650613,-0.012898698502821432,0.01589707517172177,-0.021407387853878034,0.011365483396965706,-0.00604576910194703,0.0607527831025048,-0.027068581983897534,0.1352814133764702,0.05696089399275183,0.0001293922101332727,-0.07211741698222922,-0.0023463961102465187,-0.051553054835194546
TAC3,,0.026849984042781706,0.04447900574768032,-0.0046112571339577725,-0.03232093568087576,-0.02545484417018813,-0.045448280920637484,,,-0.021635424508836872,0.04444401516370482,0.061050708883167146,0.06051394986985997,-0.0901842052849607
TAC4,,,0.03324911446177911,-0.033708150895881535,,,,,,,,,,
MFAP5,-0.023237508676458924,,-0.012384876810458434,,,,,-0.027513850953340926,,0.01704103506197311,0.03199689099278772,-0.018539382633710463,-0.006688075569926154,-0.031637240976250904
CXCL16,0.0037903817556007957,0.029129529987939193,-0.04665740901596467,-0.04681727211005203,-0.005906999169418343,-0.02282350331404566,0.030679471064195774,0.028686460875520806,-0.03821796286249805,0.00016225555601878297,-0.030038002427362872,0.029036836151320133,0.06471794078405368,0.018044505985631825
AGRN,0.009222593869794045,-0.04712996791246225,0.006464954359978614,-0.014530245901034565,-0.017615551202073792,-0.00911928070516878,0.01237732567541187,-0.0037760592829224546,-0.12176852041672101,-0.004809667765507672,-0.008432832886287172,0.021867228329387187,0.13714616098254334,-0.01395373350986868
COL4A6,-0.020242196489886587,0.011957947491108407,-0.015803931860744892,-0.023832731126778323,-0.03313631477238034,0.005938774898455087,-0.017204296246071418,-0.034936287077433896,-0.036238315326865375,-0.04778156331588075,0.06740224054795463,0.01910400270422491,0.11084767059010868,0.03407397396541297
FST,,-0.027950119345337074,0.004306004340708071,-0.031105342519440565,-0.04792038694952566,-0.02597592022960433,,-0.026343374593500963,-0.07593413258235658,-0.03280033114963018,0.04778912962396735,0.03598898517531018,0.053153424578847,-0.13183246821907452
MEGF10,0.047633410722423296,-0.06518907543796436,0.017726399340267384,0.044908735904380936,0.024500808449308367,-0.010813835150835404,0.010456368821002327,-0.034559328439596464,-0.08347691387969612,0.0353381120744626,-0.02116433667660538,0.022667598691277296,0.018398188582126766,0.1041611280678408
C1QB,0.03314318377199124,0.022125697193450197,-0.007165642102064827,-0.015857310356297585,0.0008097735571706422,0.0040227802285752795,0.06990353409395239,-0.028388196673866894,-0.03433373778878258,-0.010696255042755244,-0.04108693000560109,-0.04785940659612078,0.1605685474616384,0.08033618314654654
HLA-B,-0.04782559229531021,-0.041164135824190484,0.031072558509815686,0.023641445355543824,-0.03701642474208338,0.003182263243617714,0.04446150283007475,0.03171711609797782,0.0030859667268998033,0.13036968787130562,0.004050527233993543,0.0009443478374030844,0.2019332210292449,0.0321872282561633
PDGFA,-0.02376759497259136,0.017051126603265774,0.012363364455015173,-0.007685936949494575,-0.0576628202849516,-0.03675994293583835,0.04709192042484651,-0.0020415823862694935,-0.07188848998823215,0.053691567258432424,-0.06442940148401534,-0.03698495423660448,0.0748843631332132,0.01818538571433151
LAMA3,,-0.019700311183286745,0.07976124148120915,0.1006368094315845,0.029878901543462545,0.04082648851423579,-0.023740193408149663,,,,-0.027462546740706143,-0.013512666836786836,-0.04917821766151806,0.0826421722290028
DKK1,-0.015115620145678015,,-0.022020405350440465,,-0.038258698780275074,-0.002744434539327967,,-0.05837064750022325,0.145705027461255,0.029446154354330165,0.030196307026845302,0.007691286807493586,0.11234809582523535,-0.1577372164439973
INHBA,-0.018856722576294123,-0.02468397882646811,0.012822938612344743,-0.008916789225598184,-0.03043365778647218,-0.02335686799927718,0.05872253469265931,-0.04215064317660199,-0.036866595851260474,0.046958222104322864,-0.010619517170341665,0.02428254923169811,0.09154039637080377,-0.03822314584153967
LEP,,,,,,,,,,,,,-0.030420588938221353,
IL7,-0.022483146999859673,0.1820483766620805,0.0191427243533413,-0.028901921604914647,-0.02339505756629397,0.05032376492219431,-0.020403339673276757,-0.028268082408720693,,0.060882430184387624,-0.044465270574529404,0.02599182182813953,0.0003931612343367259,0.0393708923930097
FABP5,-0.0343118588409974,-0.0005249497196065089,-0.0031801522800237424,0.0005548101673658245,-0.04603485681542224,-0.056878716306383546,0.04065557025984723,-0.00951826060821162,-0.056799843404876586,-0.04217429437689022,0.04037787340403027,0.02959263332751715,-0.052533767705090946,-0.18150761616947514
CCL4,0.05568594257022981,0.03482242671421751,0.049909630235922216,0.02736357156584042,0.04457071995729972,0.020005232074599307,0.029789449651285504,-0.05727008403102334,-0.03181357753653827,0.06294023559940178,0.10028941024068226,0.021672763044644675,0.12010610314563056,0.16141004483884394
FBN1,0.0010083628367326646,0.08616911041096012,-0.01578484323384134,-0.05463814269753997,0.019857575225079603,-0.04532967918076529,0.06563524698050362,0.002789882722941033,0.01060921712537522,0.04963485842631405,0.0049396143875688175,0.014230335120306224,0.16027586593238047,-0.11947775713423747
TCTN1,0.016886170034177313,0.02510063115880877,-0.030898373038025544,-0.03944728349123509,0.052674126831617284,-0.05218795304685783,0.05352788730370321,-0.047963206602646934,0.0034241107172109497,-0.004529808628215501,0.07119606940390655,0.056842639776204004,-0.015150434760074844,0.03979543769375075
