,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IL16,0.06818685687886837,-0.0465431731563037,0.008516227554823641,0.02337568086067595,-0.012415368835336194,0.04361081773106998,0.09458060996642832,-0.017068764257500934,0.06147329562232163,0.04996682414013774,-0.10063388947824754,-0.050844576763366435,-0.03359000874352896,-0.057939617545863055,0.08051850204042296,0.11679071325206222,0.04735799432715756,0.01728124386195238,,0.06602856492546302,-0.034684610376563896,0.17385680994153527
LAMA5,-0.04041502568167064,-0.029452246203885573,0.06451419155127353,-0.011839994092248883,0.019545023121639735,0.01405612233417364,0.05019988171569532,-0.08260551817774572,-0.0651812035305251,0.012075374027459477,0.017110944848314876,-0.10937502898675887,-0.01798302125778505,0.021614617651440262,-0.021487137104733232,-0.11637644093654424,0.07120252343294607,-0.06679855306390871,-0.1121279248407852,0.00687627629431945,-0.0011942737324013772,0.09439279245535047
RGMB,0.09011616207616176,0.03972401459780589,-0.03096542408429648,0.07923556283562694,0.027404940076502345,0.0009476720265140799,0.02967114355799727,-0.014462125607224121,0.04490726164176404,-0.031130154984319276,0.22513877962985682,0.053436352695553954,-0.025185201218411196,0.06574592854195767,0.08398441649722271,0.05363389198316416,0.0326929386132536,0.12221931921691927,0.050520329927760385,0.01957124177999378,0.05327629011421733,0.04424324037323262
INSL5,,,,,0.012353867117273262,0.02114431009011925,,-0.05194812027701726,0.049505784304165835,-0.004455770737406552,,,,0.005511755939086784,,,,,,0.07184003780063906,,
IL12A,0.018183557658062982,-0.025095480108616397,0.02511052593939315,,0.03227589935886796,0.001491564214298099,-0.02790999239213316,-0.1020809240607059,0.015135373454778514,0.05614258518896884,-0.013983248011836542,0.07355022981074834,-0.019382823505236797,0.056701910919702773,0.007573332285913344,0.10158438905244582,0.04211506476050122,0.01564177454125958,-0.07756989103476512,0.12510923421417267,-0.018945173885525187,-0.011728426076067137
S100A8,-0.07967635255533656,0.03523404457215026,0.10559210104449533,0.0337274671740585,-0.046877949780814665,-0.03916095127776985,-0.013529042328199008,-0.11697595699495908,-0.16010178653300838,0.01115339466992204,-0.29213182239618607,-0.08064764113944174,-0.00716159448903771,0.05032993735872956,0.00025527910298606056,-0.00394412630200785,0.03393544350473275,-0.031412134997250395,0.04502125737515706,-0.001989019322539828,-0.08970336939300205,-0.01330429978089887
TAC3,0.36326967418107126,0.057403660352912264,0.004840445007795399,0.0657456819902597,0.022679928012010665,0.0723307051933169,0.006488457243126888,0.22154270869692902,0.1399225280104657,0.046218724129896395,0.18268175549880472,0.06799678007210012,,,0.05191697319744665,0.05341623282444985,,0.06673358496163748,0.02104314389804963,0.11873480860868488,0.022526326271870414,0.040538755106135554
TAC4,,-0.00040477734898149257,,-0.0248789107390085,-0.010400936089592442,,0.01135009613672896,-0.016972416950477676,,,,,,0.028266417856341777,,,,,,,,
MFAP5,,-0.039633702524186666,-0.029031005161668025,,,,,,,-0.048250057954736116,-0.03779625654423755,,,0.07784244225370623,0.03427480287086736,0.07484421497010499,-0.037179512676521906,-0.05011509112356443,-0.0312531665187817,-0.0005963042761840201,-0.009864468146606473,
CXCL16,0.1098986276791723,0.04127834476280796,0.04378766994658918,0.1199257077829884,0.05960172020087197,0.06970054768131567,-0.04471649962531766,-0.21640136030309584,-0.059003594181038316,0.020553116400927808,-0.23453087994112476,0.019781064394274538,-0.08981713099890183,0.12071292748400819,0.03125320715081976,0.03764502923959318,-0.03986231472165505,-0.02273470475068857,-0.1072146859022034,0.07161842218681284,-0.0242697107594234,0.028781379042488932
AGRN,-0.03679425798722615,-0.028637224196594906,-0.013145946113161791,0.06367948155500368,-0.08387096490618946,0.04590947222870837,0.0337106123678144,-0.13636742008789907,-0.06504826831561653,-0.009085841119485788,-0.07170004070688768,-0.06390271641039472,0.02596704821989642,0.08557481857625952,0.08246387719446392,0.12290352905167953,0.09092680635170548,0.05250922040102595,-0.06007815744963865,0.026133536951637518,0.016441818668370547,0.10550403113464993
COL4A6,-0.0569043004646832,0.02351638034144151,-0.0079628107036574,-0.020154613736389382,0.020280558730863516,0.05430615294471924,,-0.04182760567915637,-0.012851305019036589,0.004908006003141906,,0.01793685917328937,0.12788459694266174,0.17814812345868003,0.16573814878856663,0.10935992289158104,0.06891811066158919,0.07320329750736129,-0.07756994925032745,0.07477174334264648,0.05266141484404338,
FST,-0.016398226416614876,0.032546900125050376,-0.03330391017493311,0.03178786330540123,0.044921649627694765,0.04120683467450149,0.03423080943553695,0.00838938424115798,-0.02095063752358426,-0.026409246056495028,0.040069337559445244,,0.02333935206315312,0.007569491042515541,0.08860774535680893,0.05653838805463156,0.04581088352481023,0.015070987113870423,-0.06312243154788812,0.019299429759854894,0.002469498896978621,
MEGF10,0.22411027555308208,0.058961179041803716,0.027556386608058123,-0.022883736068935005,0.03420163710107708,0.08987149122217011,-0.03123606079285806,-0.030070881368801164,0.015105053244679346,0.032098712938696795,-0.12792094953456243,-0.008665224657575105,-0.0409200751698843,0.06102655622274276,0.10548283534153731,0.1417140373000896,-0.025327504667265136,-0.02902360008854592,-0.034042174795055564,0.1293172232040824,0.11591507250833406,-0.03646980427353134
C1QB,0.1589111653793753,-0.00278120131442213,0.03986387256873407,0.06563182005515988,-0.06134544432701273,-0.01153004395383877,-0.090116787804014,-0.18284932519994024,-0.05000595160850093,-0.029482759595863044,-0.37060073467275734,-0.11278497227240286,-0.007503330865585522,0.10124335740767704,0.02494437979207173,0.12135542097014167,0.03117778402875152,-0.06368771830472021,-0.0669228589707318,0.026849962913192426,0.0592920471156137,-0.04724594643937477
HLA-B,-0.22604835036890122,-0.00373801032265802,0.045178660406980486,0.07185352886779586,0.014780877985357809,-0.06876229750447259,-0.050632119350556976,-0.1941476572757197,0.012664267748740028,0.016034725859180334,-0.3264532195725862,-0.14270689216670232,0.0320162480353648,0.08344913784806597,0.020815398469922544,-0.18238588854096613,0.12648492561864388,-0.18973089203885593,-0.00983335307140135,-0.0672325318846404,0.05493978680809534,-0.08779376900210399
PDGFA,0.05809589555232974,0.007280246795558148,-0.009008534702541123,0.12898653163564025,-0.01761566450912829,0.05667830242927543,0.0636721043852978,-0.023671872346415886,0.024070693893399137,-0.0024213825719953605,-0.04172708275905403,-0.09161959524235902,-0.04737805445414164,-0.13005553858770383,-0.07681253835368813,-0.11315555682753677,0.023639850602499925,-0.04297670049312551,-0.025025188103465927,-0.027071221535774397,0.04739886469585281,0.020397076089504522
LAMA3,0.23421242378310622,0.032427652311790144,0.017538472644869046,0.029694005834788383,-0.041711731331277646,0.03716747587282567,-0.01450355318993059,0.17800853344605205,0.012542011880476196,-0.016038428158452845,0.07709118950916814,0.008165648964704402,,0.02820936868432658,,-0.007969903165666868,-0.013733942830258415,-0.027823006231272016,,0.024096228982223702,0.01340215191500958,
DKK1,,-0.00161336732952504,,,,-0.02075597382622269,0.008036717945013979,0.0992509209625249,-0.07086249130619686,-0.02350770238933146,-0.12157374428604074,,-0.015389998713473073,0.03111258408083132,0.1260733865752661,-0.08659476872528354,0.009363918415144744,-0.006593779269308705,,0.08254403501343142,-0.1112665513444973,-0.051710114633144656
INHBA,0.04856550622513569,0.010384195472156684,0.00035532572669606707,0.015578376709694952,0.06214115289958762,0.005365480594898275,0.07502478185339446,0.26195670508294866,0.07306107460117901,0.00483386465757334,-0.044027131960470436,0.03384546536049111,0.034017621750626524,0.026726336199933448,0.035684045067117406,-0.039836149035493255,-0.037419196675773016,-0.07874447211065867,-0.04485107453568028,-0.01230628826886561,0.024997570576222303,0.078341953662463
LEP,,,,,,,,,,,,,,,,,,,,-0.03781484721313957,,
IL7,-0.032986366793574556,-0.06155956939194137,-0.014850600608191938,,0.01063832913466543,-0.03464984284846368,,-0.011094648847511986,0.017846174368706204,0.007343086819180197,-0.04871679591156048,-0.035469167948165715,,0.015294796374485508,0.12528385965350683,0.033920437466050266,-0.028545500655257523,0.08446448546043575,,0.019791159331720386,0.00786692516091237,
FABP5,-0.08975052875001997,0.026767956412625565,0.0007084861517651078,0.04029894803566312,0.022737126432341336,0.04732773959204607,-0.07590112796320649,-0.03897281565440494,-0.017230153259006533,-0.0222635139633974,-0.06426492267419633,-0.14310161084088557,0.0209560089554528,0.026177121981444187,0.005953666997322879,0.15485710486663443,0.013388355468546852,0.05243771375002301,-0.18008847762824115,0.059230165944020204,-0.13185339428307682,0.009702444016760098
CCL4,0.12960649303805047,-0.026807678203618093,0.01570381785109467,0.05146524599356371,0.0406377729140905,-0.046466860202895054,-0.042834390562134825,-0.025630840202970528,-0.06604415904680619,-0.017082552289993943,-0.24045173660396135,-0.0685823329941033,0.03245145416166597,0.022929851984504188,0.024740563831946637,-0.07943553128524485,-0.03199768023044914,-0.038995237237316564,-0.019840871668942266,0.06927239739071053,0.0741865743355559,-0.07969747016496541
FBN1,0.08865106763368184,-0.012969385436513813,0.00020487735040313016,-0.04091964527248848,0.02512833405185861,0.09286297288092947,0.05157406176053253,-0.09239596038620175,-0.020704680632008084,0.0018448914191631425,-0.04453522508681771,-0.04328874964747496,0.02826121081641226,0.05468950245457477,0.052066411841244095,0.007496534504014651,0.08842175165594007,-0.02924074189900984,0.0838350724261117,0.002622916086985351,0.020997148593954164,0.03328116268433941
TCTN1,-0.07332654927506974,0.014322958313503262,0.05694271571721198,0.052273092115164926,0.08008178550631678,0.03157615972297628,0.08248130817234607,-0.12803059216383858,0.005038963247499576,-0.015559310176861046,-0.09506031356023925,-0.04100793099226714,0.004492905153248105,0.09229467271374252,0.09077473330174743,0.01852814462178581,0.029148126186748478,-0.04580969539841397,-0.04329755985440181,0.11372975839659547,-0.05827442842048247,-0.012345400754182723
NCR3LG1,,,,,,,,,,,,,,,0.057002285880759895,-0.0009668937191760084,0.041321747775755605,0.0396843193517618,,,0.022932384250764968,
BMP7,0.06785114691945723,-0.004043820187647458,-0.07279276417876644,0.10298020977496149,-0.06085658259475684,0.04571922057150767,0.02820077877380558,-0.05801672376046232,-0.06152165724672346,0.022115110377538823,-0.02655009406058098,-0.11068430245149996,-0.04460386723255263,-0.04149362490462667,0.04706632218077919,-0.02488519821324184,0.07523064978500346,-0.09412664500537785,0.07117812138070462,0.10582761673554143,0.07220633810670221,-0.05370011391877862
NLGN2,0.054543370755890816,0.09988913654419783,0.033482005337790006,0.031149465908582395,0.016697160190449613,0.04334019329900363,0.04922061955162804,0.003405437316782096,0.020558114916002703,0.04765321942116595,0.13335262898543143,0.03238330082214624,0.0879596055792759,0.0362175096416573,0.11748043142337479,0.155352693268703,0.05496517067848647,0.08896713231249562,0.008470879252298691,0.0042354653044917945,0.06300605617414248,0.1421049952717525
CCL25,,-0.0051950123279375475,,,-0.012877515557081264,,,-0.0012687750388321775,,,,-0.07732096452302512,-0.03888946712585646,,0.11417619394790718,0.037016070871013024,,0.07876463538449151,,0.07657040370312966,-0.0031974467775485195,
NPNT,0.082999419964114,0.040070198242757475,0.021206642500003845,0.025254923016700348,0.003970395746701038,0.05291247650217742,-0.011074938211985583,-0.1706088911447474,-0.03303914881092761,-0.034449528266546965,0.0055170362586941185,-0.11730125978087985,0.039573646305411894,0.030414138028294464,0.0472883985248692,0.04297796531413608,0.04392366612178503,-0.001175931690535369,0.01605787500102674,0.027724414594235348,0.06546529396346962,-0.04485715317890727
KITLG,0.0888517948757273,-0.07249838881260068,-0.02378238922991635,0.03276750301404027,-0.04441383540440421,0.010827632225623935,0.09805922586216949,0.05408930931885011,0.009025028047525136,0.0011123103938603359,0.11911348535916183,0.0668636524130312,0.050598169440581126,-0.0016008617449081862,0.0480631414945239,0.039812703111054844,0.019205132932820595,-0.0020674759134848637,-0.0666172439258628,-0.0010661211611755264,-0.051804797169790646,0.050163895447309856
MADCAM1,0.0472307075409124,0.0069925983584773815,0.12100442142554409,0.0026637370507195147,-0.044752133324507275,-0.02014671644892473,0.03826746144238664,0.1309578683208643,0.028059003680636418,0.03192305710875861,0.08917610588894143,0.04895955418980628,-0.057055419491354356,-0.04954700179082328,0.024499888064649304,0.08864060065374048,0.08667789660448891,-0.02660354611200491,,0.033533580174122696,-0.04946903754854559,
F12,0.14767981075096348,0.025831035334649127,0.05821782603006745,0.07898531811632309,-0.049030889995998424,0.047656286231592605,0.09410436706044366,0.1961139863433857,0.06157432309793076,0.01492888989226266,0.13633121255407063,0.09394130678687451,-0.07844966861300309,0.0013213695108259466,0.06779053717738154,0.1408082440113749,0.051013920699423565,0.17624058729185013,0.0846968722092891,0.07512146017652731,0.015852964289257542,0.14808307849930033
S100B,0.10171610376728281,0.08377106943919387,-0.06594432350921796,0.13169827294479833,-0.05471985088440424,0.08575813096851564,-0.08142181093419856,-0.23638818659285482,-0.021010690821537115,-0.03534756652599486,-0.30165590054172176,0.08380255904326801,-0.023752872352037584,0.13949974674840276,0.09607194451932552,0.2500521697300739,-0.12308517789439015,-0.10665795802366884,-0.02670659962405807,0.16550984891642578,0.1135788812801871,-0.18757654511098534
IL27,,0.005268537282996581,,,-0.002425904361387571,0.04272896962066201,,,0.010241997153664839,,,,-0.03642070226143127,,,-0.02026462535080157,,-0.003963278846918634,,0.0726669924547679,-0.035050683323366014,
CD99,-0.23686283020029486,0.027898079607694096,0.015224470873624874,-0.09683244162846495,-0.05602344684558641,-0.048009217796076475,-0.04768572674593591,-0.17950825301969772,-0.06005578614201636,0.014533628294545391,-0.31027215169221173,-0.18242020676905837,0.013045182125617803,0.018931469363258846,0.05983365597664578,0.03152936256418035,0.003433809404450278,-0.12250289463320024,-0.09281422299576544,0.1092213764480394,-0.08566098165190233,-0.19801215504166952
PDGFB,0.1312926742897371,-0.036894049989827274,-0.041068824129496834,0.1008331876649794,-0.0002203449297067843,0.08088252474480448,0.036453561979622774,0.10499755655082822,-0.0263477119697991,0.02332138669434235,-0.02769442627844427,0.0470687074384631,-0.04631111269024316,0.08120415870489921,0.1045206966936388,-0.027270236392650932,0.054313922130668206,0.005030557582222535,-0.08761072089760928,0.04683372287870516,0.09681226455709233,-0.0061907909807564195
CLEC2D,-0.11556710112981902,0.02687260406744473,0.04558543035926725,-0.0007748989059826737,0.04294542122844327,0.051412024092935035,-1.2202510806701576e-05,-0.08391916049443135,-0.011151316620112216,-0.030603453130515178,-0.05288223392105984,-0.07435831114746325,0.004144196147406045,0.024211852750106205,0.15606343494635488,0.11867459806621342,0.014215150438060344,-0.08736358736170495,0.10902114376605365,0.04005045441548808,0.012068626790052746,-0.01799086451272982
F8,-0.01567730711694768,0.04142901995703364,-0.030063458398919433,0.029837429894265,0.013343071411271673,-0.0021899758764775826,0.04501837159886004,-0.03856490782298851,-0.020797461523076977,-0.000857928120747128,0.0774628090989093,0.016726918473395306,-0.02497863235886278,0.04735089554431806,0.07561962240978921,0.05567804320828257,0.09690589324336323,0.02606379272706958,0.1281173179130217,0.0701819776743231,-0.036722540115707684,0.09311241298894771
