,UKF243,UKF248,UKF255,UKF266,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
ARPC5,0.025739810979624713,-0.015321621317591155,-0.0019224558035143588,0.024412170944050803,0.03009337266032348,0.06501197689706248,0.0600309399883007,-0.06521262902406659,-0.11673554901172704,0.038611343484623736,-0.025518166418324554,-0.022255033469746645,0.02354703481453926,0.026207827683659906,-0.04521278951170375
GSTO1,0.0004988002974382594,-0.0005142479415174081,0.04551747549778892,-0.0221228458196579,0.019967688417917014,0.008238711838514455,0.04965623058804844,0.020130442611961716,-0.029979053361758802,0.03513228853511239,0.048354502024979235,-0.010295735364889588,0.05202765569824652,0.01870642417628386,-0.04820705606336138
PROK2,,,,,0.02116783378827037,,,,,,-0.033595992133411356,0.027198075828052636,,0.003407513908863945,
SYK,0.07050038250465206,-0.036078327434073694,-0.012726007758834023,0.07800181160592475,-0.004026991284404765,-0.04759183231408176,0.051175727070878196,0.03689193658854739,-0.12516272318401117,0.016817561061649666,-0.015811536455072186,0.028151555770982422,0.040467362862689475,0.009608967852778615,-0.03010955853790052
CD40LG,,,,,,,,,,,,,,0.01472452637437646,
ST6GAL1,0.03671198529216517,-0.030948786821617082,-0.000955825429772744,0.016284636770505286,0.058266145365668744,-0.017353680156016935,-0.10923476116802233,-0.08310110421391674,-0.013958096186850597,-0.04506296716326095,0.03622740108958025,0.09018668401898129,0.07028872545460527,0.01399269363322468,0.0032271923955386854
WNT3,0.08496651446629068,0.0009164116850801495,0.020759452402052864,0.05119918087705322,0.054086375440540214,-0.03633557493207426,0.01789896715781534,-0.0026256952531395405,0.0013668389406596552,0.031919377346746464,-0.0204472391592474,0.06993636320971247,0.056993155065635216,0.057113395775593094,-0.010825472464086269
HSP90B1,-0.044334112351762565,-0.03165256598028005,0.0844487776662503,-0.02603123014505378,0.007496357034921206,0.023446220923277233,0.03249469279768638,0.03461780838275825,-0.12033241144179899,0.10924591263076748,-0.08989190620587412,-0.1901205587662603,-0.01619689244328424,0.026624261137189027,0.008591675147474227
ZP3,0.032212932562485266,-0.03296269060004893,-0.04151440037986528,0.015503061681562149,-0.03150503099792912,-0.02928393670473348,-0.01325554215717653,-0.025404322297370358,-0.010025265179810672,0.08136408750913472,0.03980639833640465,0.014819292298727102,0.0786408377514354,0.020454673513483682,0.02510310527154794
ANGPT4,,-0.01752636360693152,,,,,,,,,,,,,
NRG2,0.007198851811608176,0.027795585546766973,-0.046819577399210804,0.015170204064562775,-0.010172112944894422,,-0.005304525271673278,0.007043838675229204,0.09875359532678121,0.02391919883829643,0.03415773961493742,0.09384505717016504,0.006807086239186771,0.038890857609894185,0.058999261339552404
MELTF,0.010207843594547303,0.0038440939360507046,-0.03106978182027007,0.009111359658416312,0.039844925594917584,-0.0006894406055752325,0.0825400564177174,0.009286465616622068,-0.015357594282789691,-0.02397273041160161,0.058279844846848936,0.03725524675486106,-0.0293517857316537,0.010261873932167079,0.018134818452688734
NLGN1,-0.06729474224991285,0.05598343737576597,-0.01858472459351286,-0.004499513337030744,0.01849936884585803,0.03401743747669937,0.007531760490484812,-0.0036042025489871985,0.06935577131576202,-0.023225962148471672,0.05493616371397757,0.02534637318561504,0.06738385082159444,0.04787404680905996,-0.015382475666162921
SLIT3,0.01811692086993088,-0.03730710629404343,-0.007739122554367174,0.005488419488575641,-0.04663162122238846,-0.03324588085830171,-0.06134617074208442,0.010108998636127419,0.07442082436067401,0.06768185707803998,-0.0003679726518754851,0.0732245102686011,-0.024248912335170274,0.0032871987587528,0.03262960890570145
CCL8,-0.041079816286567,0.00642131436638438,-0.042697969024486415,-0.026142754760856847,-0.007236850623111501,-0.02293516434938381,-0.039025862718951275,-0.033179829721626745,0.03902208390323401,-0.028567702783848587,-0.0017321643781551147,0.011245492445906715,-0.03499745906597264,0.07054912208993361,0.05202283729731908
S100A4,-0.001102572466394596,0.012413629670212362,-0.07461270121038115,-0.016313847086372346,0.08354659383654704,-0.054050627949890254,0.01133099432122113,0.046940922967156996,0.0020800402253694124,0.057488140426341414,0.01177147680438918,-0.06877032254932984,0.03269123074606915,0.010012029704745268,0.009884688533326472
TNFSF13B,-0.09979927196827194,0.015005423471794484,0.010829082409413809,0.025108523757384125,0.03532047300055459,-0.03865092466928664,0.03237808862951086,-0.031793504478040684,-0.01671674556619367,-0.06894105923366164,-0.011890319480281243,0.04968074462832003,-0.009529192492313442,0.017563607290382796,-0.045864600748133026
HSPG2,0.041638886327292714,-0.053280098402435506,-0.045165463071955216,-0.04396462655365538,0.10669049854844734,-0.044886902702052325,0.06975250586825914,-0.09830378090843239,0.013270168324156001,0.1129026075697412,-0.014429263671668639,-0.006023642609531771,0.002589541439974964,0.02601642801613216,-0.03591422558103809
FAM3C,-0.020199862617065488,0.028896108538930234,-0.03625158017477297,-0.05825041847127398,0.004336629280170284,0.03909350659763246,-0.03886088058577752,-0.06513976441880112,-0.05293702908375594,0.08836701566147452,0.04943565259483102,0.03413135349593497,0.057197688641940254,0.05132253666921685,0.08820078205850311
FLT3LG,0.06720733107814539,0.02423777588528023,-0.013511495339517525,0.057137655169667234,-0.06476015502316018,0.019187889129554082,0.052854693262855676,0.044405022549179676,0.03132552701180622,0.09704544371851533,0.04609055576411517,-0.002562900488276993,-0.009180144821222353,0.008817334750922409,0.08477418483078163
A2M,0.007780771300345339,-0.05494880461770236,0.02182532220465671,-0.049409376053303165,0.059623962606784854,0.007897034069305312,0.00347486020241585,-0.12021665204278896,-0.0661514040440167,-0.018489407299069074,0.02698201172690452,-0.03305436555939899,-0.023202364932931725,0.06486509033893406,0.07210996880528171
VCL,-0.00041759850421418785,0.013096177872867348,0.03761548689272742,0.008590941496981681,0.039611132807273006,-0.017402081612816592,0.03503827575259694,-0.03392649772908971,-0.014416360007078346,0.007193821678547719,-0.0652632046331115,-0.07549803479889984,0.017944530836380847,-0.00526102347495142,-0.0431057702619608
FGF2,0.06147502924782761,-0.0019499424466206576,0.03928631142419854,-0.009351944294062225,0.011955314481809217,-0.0018949570470576428,0.007337934031007131,-0.005300460304559171,0.07992156071188865,0.021186792880718727,-0.004041422786766918,0.04978436566714549,-0.020752500071291664,0.039321586667433274,0.03292531214784819
AGRP,,,,-0.015835669071367527,,0.04524388534228779,0.046589876055351157,-0.061500871170108704,0.16739880993872383,0.010780269486342031,0.02919667236639767,0.014064877628755605,0.01645748164511559,,0.036893187457410964
CNTN3,-0.028084192057042774,-0.050912991653112055,,0.014690206040633723,-0.015850692766416503,,,,0.11899197635999356,,0.1043866923491351,0.1251977332019881,0.06067488868675526,,0.006257037509651615
RNASE2,-0.0006805373678173901,0.004516426848872048,-0.0972837692371444,-0.009874316870303984,0.04578505917334922,0.029962527694870438,0.018014039839684408,0.08916063545926387,0.04750846840456902,-0.017452754810436316,0.04457753818170054,0.004818834692033665,-0.003752628258435947,0.03805485353841556,0.020598590698323656
ADM2,0.03923399022793759,-0.01052686712141697,,,,-0.026698341022727955,,,0.02446015800835641,,,,0.025816496583229598,0.17291605814232044,-0.01930784168652749
GAL,-0.0513470681242596,0.00968715154923076,-0.008487755546418162,0.003122350949583788,-0.04552203095341922,0.030599292624376016,0.05274658688793499,0.017483471883820146,0.12249000882701158,-0.016169782295275117,0.05955878585535674,-0.033212404680366785,-0.02508752824462015,0.1555745041233567,-0.04770628844201869
IL36B,,,,,,,,,,,,,,,-0.0068099184110446305
CXCL6,-0.018963093935085898,0.05336687474147032,,,0.018982033006877147,,,,,,-0.0003596075306104573,-0.040396241174762336,-0.04724501079459105,0.004201223881392991,0.044895308537257594
PDGFC,-0.012865109227655568,-0.029800034994338028,-0.001349576027532765,0.011351561869054711,0.04574462763196359,0.0026020753295318277,-0.008464203060689138,0.029577672212474194,0.10495454112853839,0.026045781403523174,0.06957617801638158,0.06475695295406661,-0.026344363184106212,0.037620919426504536,0.034556066140759345
COL8A2,-0.028539778658802417,-0.030492018851770417,0.07558819608342378,0.031819829538575976,-0.0057987366275193885,0.022028231592768975,0.013120955537112164,0.04762564660650951,-0.014907224951425596,0.023579454593044336,0.02772826505940879,0.0279151163244907,-0.04999227394745678,0.007823881759331946,0.08478792528475282
SPON2,0.031772181191064786,-0.05398502973323003,0.008798758347577486,0.0037941874581147467,-0.009248263607314898,0.01584167171477883,0.0016021877969066205,-0.09194763399134522,-0.016826459875349545,0.024336200942726156,-0.02784100888639734,0.008439227817844085,0.03469793048708755,0.04081473210585191,0.02377916754170486
LCN2,0.036614367715320895,,,,,,,,,,0.003844753996037256,-0.04384753567191425,,,
SEMA3D,,-0.017764580937344777,-0.03173546587079629,0.00778994082594169,0.03848603591868515,-0.02314706232195636,-0.02745511617650498,,0.08855288317574243,0.0014387170213059452,,,,,0.052854342786105415
BMP6,,-0.0214325142755705,,0.014403146623208383,0.08766391112353804,,,,,,0.017242782783665162,-0.008853326943176419,0.006772372196001267,0.015831526304420696,-0.0197943269032373
TIMP2,-0.054622758607150955,-0.02949903667390565,-0.13558639829805505,-0.011848879920238281,0.0009636379111922294,-0.014721031760483028,-0.11337451502586125,0.027380461856963436,0.004069491625980918,0.08358137693847777,-0.017162951372742707,-0.14438986601999895,-0.09129464651114495,0.026601497300075362,-0.07759226886699153
EFNA1,0.038622913560542635,-0.028937493525323602,-0.019000172306596542,0.0036155612738707687,-0.02954313812660965,-0.008493336806324624,0.12150788665359001,0.04733909999372984,-0.08599895170610602,0.136235046710583,0.0671357198400415,0.09108238584674413,0.013662521828887124,0.07726293831676784,-0.010176592153837814
S100A12,,-0.025621524095602772,,,,-0.02272145500638267,,,,,-0.04263053874099552,,,-0.02322819654972185,-0.016960141838069414
TFPI,0.00436308259386288,-0.04515571486660127,0.05418155075094383,-0.03541422184384537,0.04746892408365954,0.045089701399538426,0.02872465521763522,-0.09080025299100022,-0.0008497332329326207,0.02425501352638106,0.03560368039532369,-0.015589492586842172,-0.015112564718595376,-0.002542970716798251,0.011642868542115709
GPC3,0.09324400225596119,-0.0022439411834919596,-0.00179587510613424,-0.03847322487958762,0.06218763333930237,-0.02184735615783927,0.010194921653089932,,-0.01398704943211775,0.07694238008009151,0.0876073425580096,0.1491963734408151,0.044626239290182376,-0.006662247366448602,0.027585146361344348
NMU,-0.015484480951737795,-0.03602632455980045,0.08162725435265288,-0.012091502778440053,-0.021694736838507922,0.08019225817901328,-0.04534710767785909,-0.01889646800167244,-0.03948180999644697,0.07374797881583167,-0.009567166911643459,0.030855357605318535,0.0020390802186656953,-0.008618144379266458,-0.02833719789832266
SCGB3A2,,-0.017729626639192617,,,,,0.16840306976122432,,,,-0.03766397029821149,0.015310405091698252,0.0838675858987258,0.04081179794453893,0.005777400301226276
LAMB3,-0.06271190904526802,0.018054320905401124,-0.079352144825651,0.053917822068814784,-0.028759697735538037,0.03191334461137406,0.06714794138026059,0.019352291602579837,-0.06754658597112398,-0.056735740908915644,0.011761517902204819,-0.043482838027913584,-0.01814610111546781,0.09665858931076152,0.06503911875551449
LGALS9,0.016378497951731005,0.033910071656158745,-0.1217063572325276,0.06767070972627924,0.039752780117801326,0.0004946702716354047,0.012319757248725973,-0.0035231443943215643,-0.04279422923115552,-0.02308492202865989,0.019884459212958165,-0.028539778133283365,-0.04585687971857715,-0.0484446624604419,0.05466728993695146
VIM,-0.011103416935049742,0.015662865658604336,0.09235120700233054,-0.030693981398891176,0.07669470095126497,-0.013127776149153744,0.11670142238618907,0.13828455953705243,0.02739463957157504,0.1936113244629148,-0.0026098046420168857,-0.13154059425118916,-0.03608318406218746,0.06680294356588035,0.029506942607288797
PLAU,-0.10133041212050714,0.0028422608813891003,-0.07415559466349954,0.016324023650481558,0.07803474561052672,0.011860314692009877,0.08195240320544225,-0.02342900209317357,0.02585875205030071,0.09866154798145985,-0.008060056599232038,-0.054456785730419455,0.005511627705095462,0.031279320658788946,-0.01295036678779107
TGFB3,-0.06529313474566091,-0.05522720579695456,0.039979917841782925,0.050423829050618194,-0.01737824763327201,0.019200313333611475,0.017075209189085803,-0.05958370406325431,0.0610538030411483,0.1667935898311036,-0.0057034427693219624,0.00044911264040237446,0.02417693114578902,0.03195818326999943,0.03043875831275008
APLN,0.007124095906607123,-0.06640984136527331,0.08218489236356914,0.059359725777889734,0.013981179215418929,-0.002715865654854939,0.07954191907175052,-0.11878632013035301,0.04168289451026172,0.16948510975152253,-0.005178953481391289,-0.04682349044904541,-0.056514439057387345,0.0059423333564117675,-0.014940396517551873
SHANK2,-0.030607940808885646,0.018466389952763906,-0.019863798391547997,0.046064041462511404,-0.036534575147155676,,,0.03947094279804774,,,0.0822080441806509,0.07358558491279261,0.08824964568792537,0.017716984720960897,0.026325252904565527
LTF,-0.05675812877371632,-0.013063168093810477,-0.00567683815523046,-0.025859574828599956,0.02504266093096643,,-0.043396228964889046,-0.06085714595899781,0.07399180804227924,-0.03700975411556427,-0.013988310815705899,-0.015472784584906672,-0.01787326237419493,-0.037463182979902226,0.06195678995777132
PYY,,,,,,0.02556754053559466,,,,,-0.038242478932608646,0.06304775472499186,,-0.010806619900044738,-0.018038785729088003
PENK,0.011935064787367482,-0.02628693918512973,,-0.016358973458767054,-0.041347199715600885,,0.051463039615738504,,,,,,-0.03552232305086663,0.023880198030609995,0.029197947789585673
CTF1,0.024298822789098732,-0.036709922921168134,0.006579714287481821,0.011096883930819845,0.04391767619001283,-0.03842433134493805,-0.027781196409316672,-0.10443220294958093,0.08403325664308978,0.1412381749075707,0.06690752193727863,0.038284016509687685,0.01758721169121951,0.02902662550773277,0.11990936142683539
COL3A1,0.0565547287370206,-0.03287078981316855,-0.11251891595917389,0.04258197322821819,-0.0009531596866957743,0.0019190233850599403,0.04044539256222709,-0.11636505902813957,0.04157560514319226,0.1151750107833859,-0.053841205096568354,-0.09605033162766173,0.004760144902586932,-0.019799808561887417,-0.01637383023973109
S100A10,-0.05474429480692348,0.036592831291284274,0.09535344747933229,0.010807730823178366,0.09963825719982843,-0.024337517435234393,0.06924033566704703,0.10683240566105005,-0.014449641298402576,0.14849903203493858,-0.011265186134238327,-0.08920829028325247,0.017811525759209433,-0.041067567330921095,0.04495046168227383
FGF13,-0.09144759048954222,-0.08335355221383493,-0.03611374692570112,0.009297163485390409,-0.06517470916821165,-0.022505872842863515,-0.027455147366676164,,,,0.031773463844351126,0.16067007640217812,0.08617128465051326,0.03678312151500349,0.0028743837488037762
SEMA4A,0.010962286676423573,0.02052077363690131,-0.011674577469212289,0.03288360180434795,-0.03584491908097151,0.015089368239908118,0.0372910011983637,0.037050181018270366,0.008791890264881527,0.000897479503590458,0.05501664513861267,0.050752134204187595,0.014449224751759296,0.057692490267265174,-0.0015935039945810337
EFNA4,-0.01272876659995234,0.0031256040398910247,0.012748341842842655,0.020670971813169434,-0.012508764783482467,-0.045837305036168674,0.029833011441169798,0.05758103139285559,0.03989351475990479,0.11971857625160104,0.049518192021916506,-0.011768768000755669,0.031696390767987,0.0011432653988863713,0.08587417014825406
HSPA8,0.02325869850623644,-0.01847581816041984,0.08400782865780913,0.0022991353330833403,-0.06368758544726284,-0.021774633643617664,-0.01435359891447218,-0.020663173245132997,0.03852115967489822,-0.05445076811628059,0.11023199874678412,0.09774756301265461,0.055017205079440475,-0.03633523515188198,-0.009144703899213152
NPB,0.023496052475341443,0.02614376516242955,0.128186887808555,0.006671566362389785,0.03659719524602607,,-0.002571649411597482,0.027065108197067596,0.05900689803725128,0.016530525794014532,0.057773775139781165,0.04157889094158626,0.08702501361037329,0.061949130985904904,0.006132487196549136
ULBP1,0.008447425455245067,-0.03416227682368514,,-0.022380496785131248,,-0.0074123027932764774,,0.1779287109312826,-0.018475805425852698,,0.03282330478250382,-0.0024309580586383884,0.03983112682226068,0.042870109184712644,0.04401340948458331
SEMA3E,0.05321268750956951,-0.06309657619934982,-0.12267463326000537,-0.004490162915969594,-0.03491891858099678,-0.026512354437148257,0.036396745089817654,-0.012174114717786575,-0.0631764811423062,0.041096273219596066,0.07287045806312666,0.09751577427369638,0.07034485563466462,-0.00831665175056627,0.005958088812565058
FGF3,,,,,,,,,,,0.04988698291361149,0.05743494295139928,0.019523182773162315,,
ADAM9,-0.028059702365608237,-0.040172947965869024,0.021972283017080464,-0.04490859212327973,0.07881162621074361,0.036514571971222,0.0633807139858377,-0.001320029023735194,0.016419083072135583,0.03178821036243507,0.03625803743530123,-0.06516208808322375,0.033003626989485745,0.009901226349437043,-0.0037415048371879835
ASIP,0.0021756285058561965,,-0.0241725619994717,,0.13563647607746188,-0.03431848628406878,-0.06056383260891552,0.09224934841672335,0.03761143290238436,0.03490007691493007,0.008284892396776829,0.04462788730459497,0.020766972772449578,0.008641711881571668,0.0537635714871152
IBSP,-0.0553390887024013,-0.05719020687325131,-0.01920212199118882,0.006535233126443086,,-0.05201419431374348,0.09146564781031943,-0.08565316304270999,-0.017341209312482488,0.05195107590602446,-0.08141574974838454,-0.0739053307633638,-0.04674173831421048,0.0787450114404301,0.0392592708617542
MMP12,,-0.016540895966167847,,,,-0.02023387210281117,,,,,,,0.08126696916229664,,
FAT4,-0.01574186868862617,0.06950831538597466,-0.06733124191978408,-0.014702432650779015,0.02330796330704789,0.040919782745345884,0.028816959941982814,0.0809865657255675,-0.02657076766219832,0.0931770894843373,0.07101359475750763,0.09589602316770864,0.10742933089072716,0.03313214882607991,-0.009980812978027947
MDK,0.014709165165609812,-0.04695560983935996,0.006363026246271357,-0.009087402886421346,0.03191733983071457,0.03330187132914358,0.02045808631106413,-0.10093430837977765,-0.05393660785879022,0.07942248318127132,0.07263989308447479,0.13445859529333665,0.024319984006190825,0.01079473399527184,-0.03419868338788362
BMP5,,,,,,,-0.006178599921718347,,,,0.013631521709553354,0.15320670799884553,-0.002764877846449229,-0.0003653697669589675,-0.016690024619821466
CAMP,,,,,,,,,,,-0.019722698452593678,0.049193632231659526,-0.030557228152391966,0.0324396256844965,0.016161763187245406
HSPA1A,0.019686701384962688,-0.029236746036364662,-0.012522688581018107,0.0046618161261848135,0.0016087566814392143,0.08274631299072845,0.009786674037069988,0.05373488154291151,-0.016521392579011817,0.009923108741344368,0.007039260506364322,-0.08135960139668606,-0.011942993308254109,-0.014265512886132148,-0.05365293603868009
SOST,0.09044786927243201,0.04258278310785551,,,,,,,0.023174637811001413,,,,,,
SEMA3F,-0.023920299557551906,-0.04334589781328529,-0.014603816044811863,-0.02357055490694679,0.022304735904380188,-0.017572186818004428,0.00014717013355843237,-0.025076459835243203,-0.007414660246788965,0.1277416098103544,0.017483591293900355,0.10638842838485003,0.0579771163646676,0.03489392005516079,-0.0007829599856057711
ARF6,0.02947615705506764,-0.02770673646056645,0.004451154057882351,0.030586069474854104,-0.007971629348452624,-0.031375648155154465,-0.006125696939307806,-0.012765922091156935,0.12228199451649827,0.009717843454631439,-0.06264582571806197,0.00365225096715708,0.005056805749609144,0.02123565120545638,0.0017682160113049526
IL6,-0.023121672784751694,-0.00021895354361937096,0.09039273765387006,0.08343406394136679,,-0.018884457149471554,-0.034666248539901356,0.0023718524862045335,0.060109801371685444,,0.011514584989834108,0.15540132266155626,-0.03746161228603252,0.034230244216653605,0.04049187744642605
CALM1,-0.09083502736224179,-0.043381659271911524,0.022209702284124493,-0.007010082927941502,-0.01927520186703531,0.02165200126063446,0.10134942123130905,-0.06196383443153413,-0.09010515100523908,-0.03755490724908627,-0.02774917767247302,0.06314458499677525,0.08592069897087821,0.08271760466113225,-0.015914950315253813
VIP,-0.015465325034910367,-0.04522874678797779,,0.017536686297820358,-0.0009854955764023652,,0.08235397266033023,,,,,,,0.029108168806742437,-0.050857001965186166
NMB,-0.016260149344466904,0.060659033326283335,-0.0073002101644099125,0.058845856761889345,0.04511828895434644,-0.015533518836874018,0.11268802674114367,-0.02626775802200018,0.05229540579631658,0.022257701966251434,0.05246231812903276,0.08658068454185716,0.011297150366764106,0.0330962648288472,0.024153448714722338
CCL26,-0.06001668239646854,0.011498139822157982,-0.032804088965917404,-0.016057009289979687,,-0.01567801009133453,-0.021575709608430034,0.023953809452887834,-0.07664666476484001,0.12006987577773677,0.038438195301465104,-0.02151310831175395,-0.023766847852678772,0.0824911221146113,-0.038280166023144
FBLN1,0.04810061392969834,-0.041831364216067535,-0.08381488641735749,-0.013007228607462479,0.004421925165093714,-0.026377984699063422,0.05313934514172314,-0.10392511905694841,0.017482916131451733,0.06713135074951426,0.007506346735066719,0.025263378157001522,-0.0010089485864780412,-0.03779027822528295,0.05476513877569613
SAA1,-0.060487441904652745,-0.00032222118785605274,-0.04128647176789645,,0.020520146583018935,-0.020275210582926508,0.023848785337964824,-0.0045244825068593815,-0.08425867925702914,0.01765313062831319,-0.03503081390172956,-0.14566996194372153,-0.06832295850123656,0.046453479051963224,-0.04799505646078973
MICB,0.03531895396565978,-0.027132420197753037,-0.03594523183549817,0.0002387414310289409,0.016102541689816757,0.008509523210008528,0.04788897642782062,0.007987791155000246,-0.031454234179549866,0.010903450587578767,-0.015516641388987297,0.021359282170634788,-0.009732643472101015,0.09103425109967439,-0.0014580804270457593
MMP13,,-0.019571309453045676,,-0.015153274395529149,,-0.013767367399362514,0.10097496388230204,,0.12135854388263276,0.07182181949800506,,,,0.1241908469013398,
F13A1,-0.05820385794869619,0.02339323253288178,-0.08423008106900368,-0.003500281406485272,0.030438478925872686,-0.02416778373299004,0.012465273611187435,0.08569789468815932,,-0.02311124793828634,-0.03090105135508698,-0.09980662907128304,-0.043917527938513515,0.0018913807859264073,0.0044171278541160364
CXCL11,-0.042189461449661375,-0.04417212687070802,,-0.007824998744171587,0.008106536180581337,,,-0.07907947197147906,0.07798465552338166,,,,,-0.009266686439475617,0.015683994702986346
COL5A2,0.014973252480989033,-0.05983663443089979,-0.02343183899254401,-0.006997221595544299,-0.01012514887323783,-0.011255039130785209,0.07495017941881121,-0.11060697365506378,-0.0821496640698791,0.13820848549088857,0.001708056758903076,-0.04451790558146217,0.0743994097820317,0.0005107184636466011,0.007560283836785308
EFNA5,-0.011058044734884056,0.016815485940725808,0.009219984503876252,-0.016063221412220056,0.06078392858907733,0.02210875209915109,0.0008608765004173135,0.015157539724982011,0.03456552281001971,0.07243675561600973,0.07253354888011575,-0.028122233873854742,0.08981398467606855,0.04444124367445002,0.04060610694934595
AREG,0.03731592440326678,-0.031371023478918694,0.05635123087664962,,,-0.0028725881573737986,,,,,0.11644746472989843,0.1300313344654149,-0.027022950269624146,0.1131417713969334,-0.039528309757080424
EDIL3,-0.08397925827224648,-0.04038392969795497,-0.06400522615396424,-0.014100980865196325,-0.0445241302731377,0.013261172964203328,-0.056621726761368806,-0.02831811466395034,0.0024420176717552186,-0.061193462996418535,0.018407534360056276,0.07950387192831025,-0.03529510118111597,0.025813782692943554,-0.06913154991354958
CD86,0.08497502745519368,-0.09727412188386063,-0.054205199815844825,0.005987881077653317,-0.03651059915124734,-0.014730374008165728,0.022041542892421957,0.1379070570254439,0.04813281355587909,0.04865249685790118,0.042740894407381436,0.020034804655702006,0.02143952298856454,0.02544817890443089,0.030154915709330765
AHSG,,,,,,,0.05224882246314842,0.04005364756111188,,,,0.09244923109253547,,,
WNT9B,-0.00823700209707118,,,,0.014998887071311062,,,,,,,,,,
HRAS,-0.01119109380681182,0.02856434742599106,0.004196926829240226,-0.0038015730274964282,0.01020579009962164,-0.018788365545161067,0.015936198363912524,0.12205625195626216,0.1396416972727302,-0.05467530701025452,-0.07670290625319753,-0.04958159014766861,0.05654124758235788,0.02367437860649234,-0.014159318426172714
C1QTNF5,,,,,,,,-0.04160877378842999,0.04664300441496506,0.08984865713026477,-0.027134849283955233,-0.004792081444103608,-0.009920670978891563,0.05332668240817233,0.013903111333616689
RLN1,,-0.017040433658674557,,,0.026556730708751232,,,-0.046806753160541274,,,0.01827130040884083,0.035216880901731716,,0.06433216608352926,
COL4A1,0.05741029545210422,-0.0338926940041367,-0.06031596505022143,-0.01533384942732398,-0.004788934510567402,0.009193303004924464,0.05861887774393475,-0.16230887355551038,-0.02511545045786331,0.0829461487744845,0.004658477754266973,-0.026960612082635702,0.01317899313428332,0.022611372992771977,-0.009979510528695085
CCL3,-0.026411653257164717,-0.025100498659079682,-0.04188110867861307,-0.020135953310412038,-0.0032059955933887267,-0.06859733189652484,-0.01659464177752892,-0.0074799218867343635,-0.03688569894911486,-0.09987560355994231,0.02889183128796869,-0.04934148176346831,0.049106273705902814,0.024662863757094273,-0.09051381123893902
BGN,0.06864892052237132,-0.04130218959149004,-0.017031972572644393,0.0020925213221613522,-0.010662729423056325,-0.01489031316094143,-0.021831192839664226,-0.11163488643853944,-0.05746380029937732,0.08079295623516192,-0.07556673131409457,-0.05789110369722088,-0.012387115373869948,0.029524062754723697,0.0010736158700709638
RETN,,-0.02296894615048983,-0.03822928576437221,,-0.05655787454105295,-0.017692526333455777,0.002398066556684685,-0.04643442910153341,-0.04488909678811301,,0.013698091869454686,0.06764559561790282,0.02472330508828643,-0.03446444202424278,0.03899533326970299
S100A9,-0.022563051197244426,-0.022609889640010514,-0.05766053252057463,-0.01644431901813324,0.003813516358361323,-0.0783523191384606,-0.040659532373274715,0.11163110469089606,0.062363756774782446,-0.05009736124314179,-0.07836477217927124,-0.07161351924307197,-0.01303813463321555,-0.057800012283755614,0.03288973275122611
HCRT,0.021747368754931395,,-0.012895892501401031,0.006467526635412515,0.011315539317348045,,0.007019849331645024,0.009865481413018067,-0.06080815896949893,0.030251899871870852,0.014535285406008475,0.055196962194722046,0.012046576480223434,-0.00820854332800806,0.05974867293824902
FADD,0.04907671860638312,0.01735976065046261,0.04863322341699226,0.04715893883877321,0.0407389513341116,0.025431333448816217,0.010674294979896531,0.03668064864563274,0.03763778386229305,0.0693812967657585,0.05641589414477169,0.021766127957278777,0.005733472797930298,0.05962310173346059,0.05533928598213759
ACTR2,0.006963558894348311,-0.035707636081838405,-0.002948952643885628,-0.0009170878724369929,0.010517579042909484,-0.04176284767400649,-0.03028558669643619,-0.0690448356620044,-0.004836047516427166,0.07677068598249862,-0.05241105324577592,-0.053871498575771865,-0.014748647299201827,-0.03772837384679716,-0.04369345327612813
BMP2,0.1036814156473744,0.0008268278961133676,0.09927132071334445,-0.0004961244854059971,0.009024635164935653,-0.02955136771222015,-0.007618061938226808,0.0441060254708957,0.043635377799182556,0.05235129671912132,0.03850727465679056,0.0271572964179458,-0.04122489125333528,0.07196769094966483,0.04476252122776306
PDYN,-0.05069178272875214,-0.02869960040112268,0.11891551192016296,0.038886040655915305,-0.04732885285115681,,,,,,0.015344417509443733,0.07539470069965175,0.037375438861082876,,0.08583981589640201
CD55,0.030511494146183604,-0.06157509337137864,-0.023473609741576962,0.02654102486068404,0.021188039318700773,-0.011319059966461032,0.027774583183031703,-0.007720838833088864,-0.049541942265747985,0.04460681136786842,0.05314892879020946,-0.011374501115477146,0.01048694340882253,0.05633825664625312,0.020919348966473725
OSTN,,,-0.03068062521594529,,0.02651849495219119,,,,,,,,,,0.02324850784889718
PDX1,,,,0.04477468764194624,,,,,,,0.030916657182244116,0.035613856423191835,0.08434198911042783,,
CD6,,-0.03363352791701466,,-0.01773367940365058,-0.02372684578899727,0.025227154271435452,-0.04191028992934281,-0.03988098705679744,-0.09339287122685568,0.04614595080743411,-0.041455356349423995,,0.0019411026310262912,0.04539510859562938,0.053196368123781666
IL16,0.09760370165714827,-0.0469633427452896,-0.07220108792690147,0.07819201089671768,-0.006423308263684858,-0.021029091697771757,0.009559801315285695,0.07741107547861817,-0.059140902366864624,-0.04713405131304417,-0.008835949839829695,0.06644552466128666,0.08051922076958792,0.012723866831754261,0.051406905335202466
