,MGH258,UKF248,UKF251,UKF269,UKF275,UKF304,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
NID2,0.03293698982998979,0.019860975591633283,-0.0152147485843386,0.047002935092913666,0.016198416415857453,-0.018840722008853863,-0.02097084711895768,0.03592395454124993,0.1524996835256135,0.006372401901784313,0.06932737253612167,0.0922996096392039
EFNB1,0.009192839318799306,0.00911080462252712,0.07251022287192849,-0.003118813219512526,-0.0396555754588217,-0.000929861546376215,0.11618596760990463,0.1128562154861954,-0.011600612020054553,0.01619580777521617,0.005224077006584231,0.005945437005715602
COL4A2,0.041170712339328897,0.0669613172312442,-0.04681936281846239,0.12659084434817167,-0.04926203087598785,0.014686179696093923,-0.029192752188941483,0.018158437854477953,0.06750615180234155,0.014907602238649835,0.00865890795231894,0.08382436422625346
SPP1,-0.030467998806114005,0.06861885599441253,-0.05450265248826094,0.08733841144370057,0.02512111997971735,0.13569587658502,0.015070124425166252,0.07131697283033156,-0.14326422340092876,0.0638763136342428,-0.05901715634662411,-0.01236239867134353
PODXL2,0.04854614242877296,0.00016032074340825107,-0.023877143629183938,0.08399219584392001,-0.04037821196735257,-0.06943904493884694,0.07040369655845047,-0.03175970163507298,0.07976176041334701,0.049229699212983216,0.022170244150977462,0.013401352381358325
FGF9,0.0423457040714182,0.09645581260527315,-0.030739535379898975,-0.03171178573980817,-0.00867072890529272,-0.026377750449256644,,0.039500534470292906,0.12644490729482355,0.05875136281756798,-0.018588291549386127,-0.029008111709302162
ITIH2,0.025279696835997425,0.009170690677265062,,-0.022477712086681357,,0.09451046454715942,-0.03694262794007443,0.074916514282085,0.15633389856963595,0.03675374604246078,0.09350524528931406,-0.01484857844979076
ADAM10,-0.05516669822127262,0.0025178088882546984,0.025338416764773768,0.0762245700839588,-0.022056357878954498,0.012343701697860879,-0.04069954385829304,0.07362023364470442,0.0011101502615515962,-0.08660515006463958,-0.006771595729723431,0.06615717628881465
CFH,0.005032629407739468,0.078307714662292,-0.006264165299715919,0.14062956709259908,-0.0374309790837741,0.0782775224735152,0.03860550671875622,0.05151068997718812,0.1638412844198247,0.04713092281163214,0.07881393515860066,0.08091142745779123
COL4A5,-0.0048232158859931795,0.04492588116143121,0.01838699175977436,0.04837353198637963,-0.05618656453983389,0.08440569384120906,0.09892705027585944,0.05373772112097969,0.11784832743259713,0.012048902162221967,0.03180609797967928,0.05561907614914238
LTBP3,0.04261432182368988,0.013958793179804987,-0.04298172254976104,0.01772001382621947,-0.028022145170784343,-0.04642970740195932,0.06412891028682145,-0.06231221462657621,-0.11194186435588217,-0.052211119553348964,0.09452761331853152,0.017545095910970955
GNB3,0.07086738971014478,0.027023985231172765,-0.02270323271564154,0.05834954574832207,0.02258343724880968,0.0369742974867792,-0.07760339013119953,-0.005334844232152638,0.03053908289665179,-0.031070205088156132,0.032147145346928294,0.012324883408065658
COL6A2,0.07357238226714896,0.029809759962074342,-0.047482249072584005,0.07649956914796023,-0.03330431642764998,0.013375652492021597,-0.0203441184266887,0.001957325797404309,-0.06285164782934331,-0.01692228960835858,0.03521162185645,0.0054722192835897545
GDF9,-0.006309260687651219,0.008743522875285308,0.03188466032029433,-0.003337227358042771,-0.03628248018867918,,-0.051877865452217314,0.013639217828047095,0.04851768984246804,-0.050910188729006774,0.025013636165711065,-0.044105285472527546
NCAM1,-0.11388577783523181,-0.0745784852865155,0.0030664694549487753,-0.10637464139557473,0.04557820971059621,-0.039366948770715664,-0.003068278556101673,-0.00691657666307742,0.031851012131658814,0.06335137190129496,-0.09224373205997473,0.0007199438312533998
APOC2,0.04097064316059782,0.019127023035880642,0.07775984946526586,-0.020472818450243676,0.026299703213363283,0.10285342828549843,-0.10859015266524141,0.02971873435407072,0.150285242109546,0.08496817698615072,0.0841556594984552,0.010874865999964867
BST2,-0.008111465830217452,0.07377531277069135,-0.004128681936234321,0.06141366131625004,0.004310883950752894,0.1137307340165385,-0.005183167443732981,0.11137191160876729,0.16679198939390882,0.02841228835329684,0.09964642235630018,-0.011146641424563095
COL5A1,0.051597466814288236,0.0771863880059633,-0.04569604615111357,0.07060072824414959,-0.013593220304579262,-0.025713267369049466,0.038818134798702664,0.025705380550709294,-0.07916857077713216,-0.006454900231521277,0.05739112970533345,0.04050595834378591
CALM3,-0.03644088055791837,-0.03607545834978007,0.008659848010545625,-0.0645129655571605,0.032537372303602825,-0.07713136131099053,-0.02769393135557463,0.03104821459542121,0.1355008298126995,0.038054021593208184,0.026881042689199316,-0.024679919287996024
THBS2,-0.03404515335928802,0.011177002472152897,0.012329878231834393,0.04740560327851217,-0.0268376201114418,0.048628240342655546,0.011761215565333275,0.012337866637288194,0.01896011475948166,-0.02252190660759255,0.023967316607896378,0.06326309189957002
SERPINE2,-0.0049863497392390885,-0.06334519673626125,-0.006165098811809185,-0.07076547391387161,-0.037132751007347385,-0.07228143454480238,-0.0914257003304917,0.015476077928549414,0.027516167081216614,0.03198156604343083,0.08493949299493125,-0.005385313344184269
EFNB2,0.009122442216032966,0.06125389929363418,-0.041818128617626224,0.06003382291272116,-0.055732624878371974,-0.022427120824015837,-0.10570356093933432,-0.008442778947883832,0.03251195616127886,0.02083600890991638,0.006752041942089385,0.07859667020325833
PROK1,,0.023271357289687513,0.014887520281520164,,-0.01853650836547288,,,0.01984797355051165,0.1020351029873709,0.05791604136870628,,-0.031818347673212795
MMP9,-0.007039403883422924,0.02436248815416997,0.10304047817947849,0.04737407971486095,0.00939524376962352,0.011973915732990247,0.015182118288839965,-0.05787485885967578,-0.034156077711461605,-0.00567873790667129,-0.024557307655364784,0.028781223082927302
DMP1,,-0.022871364207588427,,,,,,,,,,0.0454737072121918
NPPA,0.0811794322627071,-0.025700713521720354,0.007110582667633904,0.020892483171470695,0.010982199166971452,-0.023727049003486503,-0.0748071711180538,0.0182930867067895,0.13771172171223123,-0.04421604440717088,0.02055827720573845,0.01817662408186845
APOB,,,0.013869283446921135,-0.017700313303534613,-0.023276378392936146,,,,,,0.003644697152586193,0.03330531648032836
C4B,,,-0.022161087699834697,,-0.015073762401291563,,,,,-0.0105462099786214,0.028189445816731756,
NTNG2,0.004629760041347761,0.020733908590745746,0.015041959329624228,-0.05322417311139422,-0.034593952095233124,-0.054148500589900415,0.0716670153230329,-0.017864569101525757,0.028784318206188483,-0.026046308833230322,0.08850407511645593,0.04734149143985516
LAMA1,0.04280303080021451,0.004641188117723678,-0.02644538047354263,0.07574086022312004,-0.017135191397942794,0.02666011675963181,-0.09409930667800792,0.06950583566880954,0.01972527494502241,0.0417882885968716,0.10547186534792699,0.041452415672892956
UCN,-0.017081504501192574,-0.015504486943995885,0.0026249795237565108,-0.029652767119981306,-0.025955049307935074,0.01814320715920483,-0.07915360727752413,0.023177573272955478,0.02214078069213314,0.09478962317257637,0.020324456497389023,0.012203145293948744
ARTN,,-0.03033370839434731,,-0.026813333179970898,-0.019159974644344477,-0.030823321385696826,-0.05126936291676721,-0.02884969923258581,0.07876358624341274,0.03749341912737733,0.03249544605039102,-0.04588646766566005
PDGFD,-0.04856312079319566,0.023424590342019224,0.03736989286974427,0.04884734712253687,0.0463337847676006,-0.02891679674069382,0.0366008621320473,0.001751142855270062,0.08156841212685675,0.07840336092320048,0.0613453464239012,0.059257896302272586
EDN1,0.07282344879528937,0.039062785882199844,0.024361498242103798,0.08838133627503035,-0.016188782296363474,0.012933988813763187,-0.038411918851854056,0.02841353128242182,-0.0007652323212096082,0.007327722344967278,0.07696998318479328,0.021845570944421133
ARPC5,-0.03613103567982532,0.0885526493945999,0.012548464898233365,0.04444637860252699,0.02157124674095479,0.10966781139608496,0.014225100545172089,0.03361803092730446,0.0045716357996072425,0.04439421613625141,0.05150640984624766,-0.00025235542274391296
GSTO1,-0.07277270856578437,-0.013086312246585033,0.01451877033055939,-0.07830597201347987,-0.0017230931375895554,0.1359916716740508,0.06398134909179591,0.064002795888379,0.013839794521707475,0.01459347443656855,0.0021391727903362075,-0.04541615316733442
PROK2,,,,,,,,-0.02948966790463707,-0.04016691123089214,,-0.03631781302572845,
SYK,-0.06566465942030203,0.04267000117164977,0.013203424135554708,0.019896557497300134,-0.0024078519756554496,0.04769511690320547,-0.09779340617928074,0.02739107479488085,-0.0024959141771217393,0.04160454412727499,0.09489219728774202,0.04454446310730948
CD40LG,,,,,,,,,,,0.005601154914861397,
ST6GAL1,-0.10382366962246825,0.066356465973255,-0.033120415117052444,-0.018321553638771255,0.04845415699313012,0.04869324126735496,0.09515964380984235,0.02760921666312566,0.20462932320474056,0.0235228970179458,0.10248185896587325,0.042641002831874865
WNT3,-0.01651014920054652,-0.07198934436901626,0.052866699915482665,-0.022283294606875826,-0.03185588650700727,-0.01654220691039231,-0.0486863068565975,0.017221245982829477,0.11823792724793666,-0.018611478194095,0.07514617369906415,-0.0045257047069380075
HSP90B1,-0.011926786697583248,-0.006142439550815847,-0.007206715758864394,0.08099025222589917,0.007076881765141168,0.03656864751074915,0.03934144268851221,-0.04450722308450425,-0.1967288307007698,-0.04206434301883777,-0.07249814576650379,-0.0013139174626036765
ZP3,0.0657230321698524,0.009457497243425945,-0.0029850101281463123,0.01057944861555011,-0.037428265563469156,-0.02748322198752932,-0.09938842719922059,0.07943905020183546,0.0636936805130453,0.010267950769132086,0.034453376610595235,0.025218345701216883
ANGPT4,,-0.01789182646544995,-0.02703820453599199,,,,,,,,,
NRG2,-0.05841051083219266,-0.0002545910735281974,0.010191673513399472,0.0040264189645396065,-0.04273011702096726,-0.03483571014916521,-0.035551424140157876,0.049339189888375753,0.02652578421619001,-0.008694640475078466,0.04102733947493327,-0.0160409790445108
MELTF,0.041867543432039786,0.021650057963119904,-0.01026004551890452,-0.0022782706941945137,-0.02827463148928502,-0.01934812126839038,0.01164974249596104,0.060824906041628546,0.026324466220506233,0.010213350173775315,0.05817165939979227,0.029617738466305384
NLGN1,0.017060338184840956,-0.00050248479878533,0.017233193641615144,0.004307871253166984,-0.02338505406412243,-0.06844236835692066,-0.01362719209206172,0.04162296845938959,0.07590751060229114,0.05650478914041757,0.034845970193451745,0.10959253515472227
SLIT3,0.00637633358431841,-0.01140666386489907,0.022632784653087875,0.03587294719692351,-0.005452042143664031,-0.03880485871742609,0.044832686286729526,0.04018220762675864,0.1309495938098743,0.07401671177761729,0.046830388752943895,0.002175268426539816
CCL8,,0.018075605967703096,0.018392204599086907,0.010930323829110715,0.021634822498162377,0.08858657893073016,-0.01801269237337362,-0.06266888866357606,0.042337433992417205,-0.01795620076973058,0.027626268493769868,0.035317320614280404
S100A4,-0.007855337528471807,0.08649827454963982,0.013959509579011656,0.036727193208423055,0.014307561693380433,0.08230663700884575,0.020201496142051148,0.10260063355603924,0.08219131971910047,-0.0068254308029010256,-0.01815416113032052,-0.038420656450604156
TNFSF13B,0.0036172830414389224,0.049067952245545214,-0.007657683333757459,0.05713301189974382,0.05243652986361883,0.013789353746489725,0.003951120696624789,0.02193563478533915,0.09043136011723514,0.11148448723317442,0.11904430617138745,0.05273096159089552
HSPG2,0.016713009233956258,0.05874669922145416,-0.024162676589630387,0.06148813068733081,-0.01760264521061687,0.010654910770089001,-0.0009537579731510104,-0.0014233989827003265,0.08368067641643408,0.058298518863230946,0.053617661842630594,0.05742986994840232
FAM3C,0.0199382008068701,-0.009934760402054904,0.018111110686254955,0.07435045693623236,-0.05768756757683051,-0.0456359428476343,-0.021490810927566165,0.10602795697912785,0.03376642837372764,-0.03395509205272215,0.16529749820477865,0.039444338890730006
FLT3LG,0.00984572463605505,0.04598123277454789,-0.010538153061655944,-0.034646955659400624,0.012285592564410964,-0.025315036609580743,0.07562524384201505,-0.007527675141744629,0.07422368455790507,0.007953277023549218,0.07449853035804346,0.03031682630518638
A2M,-0.028119584137782552,0.08824720048442111,0.04966335312753741,0.0628282493929158,0.0016452585781746765,0.04285019822465855,0.029545504970817035,0.14706354296552654,0.09874393251820346,0.044263076557935585,0.12355979161403235,0.10694069386320694
VCL,0.02200315860281251,0.018835816481668197,0.04535523693000671,0.05299644764793068,0.007293439019166644,0.04246180795364631,0.02026884985136774,0.05909168370962304,-0.007108228256590554,-0.006198454512882505,0.014300905429417088,0.05424754341831849
FGF2,0.012414370917399492,0.02233149277441546,-0.0358116619692653,0.020252402424666797,0.02384738412563583,0.021833308341117665,-0.027984192035331357,0.029743271573312836,0.0032726114957450226,0.04010040150890132,0.09880674935203254,-0.009611976032362829
AGRP,0.04367308675998263,,,,-0.013601906607981969,0.16135666406028248,-0.03710852161830911,-0.03496628094488891,0.04261828955145886,-0.02776443587661294,,-0.023748959666259346
CNTN3,,0.010526839519804172,-0.019847037798585734,-0.03936007544781849,0.015416036087741607,-0.023087570990549627,0.00450622580340831,0.020056623352901697,0.19377827779403356,0.0049045325475327965,,0.0005547879544589195
RNASE2,-0.018311145641395025,0.06729131655664411,0.013091085914737063,0.10871452912831106,0.03776180150248784,0.13912869495570018,0.051433327977678876,0.1274009178509602,0.09666982039595065,0.011843222985722721,0.07615371003324378,0.0035547577540207833
ADM2,,0.04256291835173571,0.007055062522030973,,,,0.02097071467810504,,,-0.035442130658904836,-0.008592338749461439,-0.005172262717396575
GAL,,0.08514641033819029,-0.02791997341343042,-0.027333131716851526,0.0017707026277815096,-0.05887572824229068,-0.04566108590824534,-0.04535360087319222,-0.008418591539742015,-0.035728800704866975,0.0045168478015938235,0.06079935023484273
IL36B,,,,,,,,,,,,-0.034124812335498335
CXCL6,,-0.01907829355106169,,,,0.01104361272493021,,-0.08526651196163683,-0.03709253050950997,-0.061927651319288936,0.06094750404050499,-0.0068852080014350624
PDGFC,0.045162019363504315,0.07064911572541786,-0.005960361918012696,0.07027194063810814,-0.01644252670560291,0.022302131904108465,0.10811366330585954,0.007047387005954903,-0.00730863579957511,-0.0006496510600849346,-0.018753898522923126,-0.02493062487519218
COL8A2,0.01855704324312708,0.029959639974604095,0.05061967461633139,-0.04297297814441796,0.014957517583759792,0.008204440943072896,0.044972540647136454,0.09999384964015806,0.12140103246152609,0.04422575540282054,0.07358472502336884,0.08438976645346626
SPON2,0.06455196342062904,0.0337075833415962,-0.006746802830486064,-0.017826970057402133,-0.0072000219090686025,0.05263430646579393,-0.038092346399586426,0.05243342946918808,0.08193179457834354,0.04165140724533506,0.09612681737197977,0.05002529113924766
LCN2,,,,,,,,-0.00800208636624185,-0.02528153913180109,,,
SEMA3D,0.03991357878539326,0.1114659293782295,-0.00015798447683378774,-0.03431896076821402,0.017475643990869393,-0.027993702326808388,0.10257499199982519,,,,,-0.000878987250493417
BMP6,,-0.021879428884216946,-0.019016418783174373,-0.019648639929507293,-0.012428690744016936,,,-0.03314894267338216,0.01729491956214714,0.01831354104091322,0.04549099077328596,0.012446589162284359
TIMP2,-0.0021766221244508928,-0.0061859231188768965,-0.03870803626122606,0.13703991608784985,0.019094908023699928,0.016606554455982542,0.031513074926128155,0.007467563930455162,-0.07305597712639164,0.09085058047772826,0.12231106736251338,0.03646706422504397
EFNA1,-0.026483192293400005,0.026309944538235864,0.022506319041319715,0.05241722559522026,-0.031481163826582975,0.08777033310118267,-0.03417533054488143,0.02421019119371533,0.07732629196916853,-0.0800710928088457,0.05474947392392462,0.02725826988177923
S100A12,,-0.013118577578931935,,,,,,0.0007856122625841021,,,0.031100564240359275,-0.022328876787842223
TFPI,0.0025676180783040015,0.0035909433760362573,0.059720521424009736,0.08562899804139458,-0.04305981708051921,0.027819092204012456,0.11486613933237683,-0.0040028756571705675,0.054439210863053686,0.07613618175823328,0.06722365819840123,0.014821751162548163
GPC3,-0.03784213470944903,-0.043486907621548145,-0.02994295309878539,0.1122049287395877,-0.01630352934874348,-0.02471515975222491,-0.034860097984000624,-0.012504515087394408,0.18342314508701035,0.003714760654916381,-0.003148637199925201,-0.011900544339582354
NMU,-0.03065264484155584,0.039750136015337494,,-0.01887789111229813,,-0.031349183138976985,-0.04809430831720356,0.10205501643120578,0.06489854794536024,-0.01716226844491688,-0.007391252872679887,-0.015466337310763648
SCGB3A2,,0.017133834583784206,,,,,,0.0357694905126718,0.01980403845933739,0.01093419720998521,-0.010867048494636902,-0.026060246805043506
LAMB3,0.024587696624274465,-0.00360530738070737,0.043469667407135995,-0.0586688055645512,-0.04085973480081862,0.04880139599824178,0.09457988553741753,0.030774007220790538,0.10958515090783989,0.016987884339533237,0.08485490815217181,0.0040861247285134735
LGALS9,-0.04139859785073949,0.06904296115430457,0.03369800850706433,-0.001205933578908785,-0.03996172194684692,0.02026131731189377,0.06939266266372277,0.05690557546658955,0.06885534952686903,0.10692793075654422,0.13548486065399795,0.01021369707689819
VIM,-0.043202894305452454,0.025744897816750118,-0.07856440214731572,0.1056139158951991,-0.0674282960086412,0.10159559752010534,0.019864263803902073,0.012015561512351258,-0.20396836122181392,-0.07393233526134407,0.08435511808645264,0.0440194323608249
PLAU,0.09848968799696603,0.08136691119293063,0.030297095778669673,0.07361967528478619,-0.023970331392243326,0.04974005344286143,0.10927023869335334,0.05852529954287209,0.04677422758851949,-0.021462109275967655,-0.005660064467981003,0.031952688385206644
TGFB3,0.004062810702235474,0.049379605654818096,-0.003746700513233604,0.033360528269422325,0.020219132394268126,0.01517986946149119,0.00018967810155135143,0.03792851388623356,0.10890024917896322,-0.005276436263919448,0.01921077077152796,0.09386484023885984
APLN,-0.0053563694716094335,-0.05894738147074938,0.012361548841792115,0.0724403665383546,-0.002348578970891167,0.12011735285553443,-0.05410695266512757,0.00668907518786405,-0.11420542629967713,-0.0035991202175758843,-0.08069936418535387,0.05766101432329754
SHANK2,0.00023280506946298126,0.019554170811546978,-0.006472908641022177,-0.0023758808392588164,-0.006491763753225603,-0.06360990321518442,,0.07808806198995917,0.13580708603196387,0.08694791785910043,0.02454011594551877,0.016928965410627043
LTF,,0.039512810338575975,,0.10000217511581341,-0.011847666335310219,0.11397685006030356,-0.01334672469825696,0.126054707444183,0.002278424097430183,0.06865655889996955,-0.04749241167108605,0.1231225035297699
PYY,,,,,-0.015452267575979693,,,-0.03125366330059982,0.06574818845704425,,0.057995184605696255,0.03990657077142732
PENK,-0.011056737697001608,-0.03441285010169932,-0.007843399427394503,-0.06576469805329292,0.02067056500596808,-0.03550464595762413,,,,0.004920592976598043,0.026097081593063537,0.009821239464947522
CTF1,-0.02985668846525731,0.0253205614276819,0.0010937445049012387,0.12858121754791352,0.011272676683034182,0.0038626723179013447,0.09755678292244112,0.05151767162681534,0.0958526866741719,-0.02750392763458268,0.08783242722666056,0.03250044086425693
COL3A1,0.005445374651375686,0.052951427391480316,0.02323930162625165,0.11221269651271827,0.00805249224900804,0.03862523203518996,0.033526114322181264,0.012151250040720976,0.03447730822597424,0.051604331810213296,0.07579653863674385,0.013711815005991987
S100A10,0.001409382810954451,0.023271874056298866,-0.035787839210020024,0.13941121150230154,-0.01137063816010508,0.09408894892262204,0.0031159306521832794,0.040108633428399106,-0.1603164771292383,-0.06519589547706524,-0.1692180765858811,-0.06270318679200672
FGF13,0.03121791192467392,0.01994472985816809,0.005065554807852421,-0.053962641825508036,0.029141844265972595,-0.06646817765602077,,-0.005522361285748257,0.07844924777426837,0.06593415691793282,0.03478187889205879,0.020235085804820602
SEMA4A,0.010858051183703317,-0.029253154687318927,-0.02247563810988745,-0.008199834241690539,-0.011952549270238517,0.004776670732806079,-0.03521958587806646,0.04051678763068194,0.16222382371095245,-0.025501381864143236,0.07620625754003534,-0.006496370162342474
EFNA4,-0.020348908023084068,0.05959413483078811,-0.013214620978025757,0.06805718582816117,-0.02290468876053678,-0.04167137993697664,0.025822131611956296,0.09110225533590674,0.07343578377410404,-0.02710849329320905,0.08247045938230783,0.08396292008042444
HSPA8,0.040097003480306884,-0.03365100504017899,0.01860239157014053,-0.11352465966871272,0.03155158142859922,0.00409693243246521,-0.05312326151111616,0.0711416973438617,0.07170869737919108,0.04673940568906668,-0.0958201091830898,-0.015029462582457898
NPB,0.02061267431356085,-0.01662524149701845,-0.022404211055618177,,-0.018430745412602433,0.028698518091513973,-0.032579888933706266,-0.0030293116323108697,0.03523660823399969,0.05016890460721036,0.07617291435958068,0.09614161750962136
ULBP1,,0.014536310510423336,-0.020202977234236936,0.010944663961697184,-0.01895420961158076,,-0.03710852161830911,-0.03575404566289787,0.04434111028860529,0.005258189827221415,0.015186461222966803,-0.00671154845430991
SEMA3E,-0.02845607786074167,0.08071589485739551,-0.009101071736740322,-0.01969422872450904,-0.04284018072546277,0.008576638801906938,-0.041778029553948735,0.08243211722789609,0.17602933354202147,0.013800779340354289,-0.05740818815361269,0.08771421382748307
FGF3,,,,,,,,0.007048104525453307,0.13565645913203472,-0.0016162714152742513,,
ADAM9,0.0732234198292201,0.046333524686085724,0.0063290380350230525,0.1268102444943041,-0.03851370408209994,0.0734717883017318,0.05356060038352338,0.07347163789835126,-0.054300954146423774,0.031039196484571912,0.08344033445189837,0.046564342416477576
ASIP,0.018212231113972677,,,,-0.017001658062653816,0.05598726651101946,0.03621418489184878,0.009730623143171956,0.12721203016550028,0.030291088430279313,0.07680614823509237,0.0865140278928771
IBSP,,0.04958670208556436,,0.09925320653513757,,0.15215333000224893,-0.058218916017707824,0.08825051336198424,-0.007679613811840823,0.03908424514230105,-0.012138709215207363,0.021554629952558406
MMP12,,-0.016885809677752654,,,,,,,,-0.026283043437283403,,
FAT4,0.07451117546857426,-0.04039980495363601,-0.053033418956961106,-0.029841154270663767,0.018447561376478943,0.005874157556233295,-0.01947030554193491,0.07659684923785974,0.12284237428797844,-0.013012769643230103,0.05844869090289643,0.028004872203099267
MDK,-0.03844315060789937,0.036894711134557105,0.019717835255805383,0.07523896801075579,-0.048167438898632724,0.01658457913089779,-0.0913109732994911,0.08240909376507895,0.17568076119511844,0.028193774294865102,0.1784939128893051,0.07650315060413464
BMP5,,,,,,,,0.023680241898929897,0.1308759281212165,-0.021703283491917212,0.08106320390268469,0.05861037526153675
CAMP,,,-0.019016418783174373,,,,,0.04899045261177849,0.12579197590318184,0.04020970720588809,-0.0010437812869164807,-0.032603036636495074
HSPA1A,0.016493258054443183,-0.03275517696882089,0.008686383033118314,0.12021428174932448,-0.10950772514168085,0.027306755781004156,-0.03269877404367078,-0.07720307575811299,-0.12732244220315372,-0.015744560257182755,-0.02199078466054007,-0.04780103562289651
SOST,,0.02934207692460602,,,,,-0.04371567332400227,,,,,
SEMA3F,-0.028120652469272627,0.08080059703199245,0.050500187320849065,0.048010905265558,-0.024304311470542017,-0.014337293911659893,0.060971574134190486,0.07911117309099465,0.16358269494124897,0.007041163032323462,0.05811955311750802,0.094181796252559
ARF6,-0.02279401519829715,-0.005893943184506243,-0.030140445242790123,-0.001631972818582931,-0.08411796384151336,0.027056824354483096,-0.0906999760906632,-0.0045477649865841305,-0.04619364986337136,0.021106990890172133,0.011566818627136318,0.0700755057623789
IL6,0.01618311892092528,0.05206955328504228,-0.011633065171707625,0.07766236530430923,-0.015561859330892783,0.015261182394766152,-0.050360124200934026,0.013468903083045002,0.11138613069494001,-0.02573018109359193,0.009291195340629865,0.02219553327903279
CALM1,-0.014374821821233686,-0.02220110169274136,-0.036149066805563526,-0.06608791090971848,-0.013717254304126549,-0.07391947142124693,0.007135115212944369,0.03236373299986737,0.02434870462680843,0.0483809867363545,-0.05554544165656502,-0.011545407833702382
VIP,,-0.006026983087655722,-0.043316088527330106,-0.06107311711844419,0.07470552786616566,-0.022174226273755017,,,,,0.021035501440306078,-0.04237107476538352
NMB,-0.0037081760695885403,-0.02089200455491692,0.023661098846870208,0.08076829078376048,0.052633256362991834,0.008217115032488268,0.015024968807420394,-0.07281085989994696,0.07470387712277284,0.04736388703652384,-0.12936476642332084,0.037358800980181406
CCL26,0.006652208176434903,0.06399494231730492,0.04436368033485025,0.12003162996374594,0.08432795968536484,,0.06385814624331877,-0.0103388830056443,0.04504563347782324,-0.004195799625176465,0.06901110852046086,0.05304728097001286
FBLN1,-0.005989773467988517,0.056736211808692046,-0.007135916445657298,0.044845263404555274,0.03878916921499222,-0.013338170566880138,0.06007687629913361,0.05594886815974389,0.06169502101387665,0.060993858253288916,0.03168322288860443,0.00022793410477267928
SAA1,-0.030259909927865723,-0.02341469934760655,,0.17809833805271053,0.0033870235931157525,-0.021401663724983897,-0.05571949447845349,0.09743802167526253,-0.09912871900363066,-0.008064402622306104,0.10594581219011528,0.03264902055046656
MICB,-0.0017133344053861554,0.09069172393939745,0.030391553884581632,0.0818482127388897,-0.028285391572754587,0.06511048461791055,-0.0023286108832379295,-0.019419019082286267,0.09640066929967246,0.10671707005549234,0.15141448485796982,0.008119375066776617
MMP13,,0.04958855434759497,,,,,-0.03247426150446572,,,,-0.04849677945770771,
F13A1,-0.006928485100050818,0.07407990044296929,-0.0278397125136537,0.21924080598580425,-0.013435388913056841,0.04578168556810612,,0.04904079848880091,-0.08654920336588397,0.006687972464283635,0.08002109822752605,0.024453784692478872
CXCL11,-0.05012771556658404,0.017703457198591507,-0.02168001316064409,0.0997420566876182,0.060508916422585816,-0.02338913426628307,0.035469057007299604,,,,0.0157773144757679,-0.010336687773339178
COL5A2,0.04796669156745368,0.06444053798317198,-0.016638706034122343,0.07178234678734628,-0.05389931043931911,-0.06466861027201751,-0.030666006501806838,0.05681204843988757,0.06725124763544282,-0.009141243670029464,0.06404231970174222,0.09166891163608254
EFNA5,0.06253600238155074,0.0744107565867362,-0.03729882960508914,-0.041810615410329245,0.06022997115562077,-0.04355465114130994,0.10643400157936184,0.04532554071162905,-0.013011679001741158,-0.043827086601392264,0.04460444539566808,0.04432739322458276
AREG,,0.012778370336104756,-0.0014741110114634731,0.04584403781906322,-0.00047947513095024705,0.028739332182961746,,0.0700380720307193,0.15284634896246108,-0.0437647875277177,0.10784712960790326,0.026307646311486774
EDIL3,-0.01065652822322391,0.061484069489537524,-0.0369957940500591,-0.0811868216379658,-0.040136384286491966,0.02608621928535948,0.00932797562492687,-0.03151496598793768,0.10518938107663639,0.09086868878583354,0.13708841932505342,-0.026152030981844633
CD86,0.006651525501570085,0.05265551075906152,-0.02495821953011081,0.08836129377853418,0.040290792134760396,0.11374010642207544,-0.005199732527881406,0.01589790112961834,0.07340603233170988,0.025974182400820948,0.10224423890396314,0.02196968204827129
AHSG,,,,,,,,,0.1437587315427464,,,
WNT9B,,,,,-0.013601906607981969,,,,,,,
HRAS,-0.017553599658541183,0.02904268528848298,0.0036046576117215044,-0.03863175297917885,-0.014920734778171147,0.0185407666531626,0.07414541157420194,-0.06982709624096493,-0.08846678085823341,0.03610412320525144,0.032849597969907364,0.09131754565861545
C1QTNF5,-0.044784008028329644,,,,,,-0.023320769714542368,-0.0033630052224194497,0.07426264815183432,-0.03085221442651157,0.019202555749941223,0.1111015425661914
RLN1,-0.010355923909595159,0.021699939894641626,,0.004890277362502928,,,,-0.00043287951649501586,0.027146413619910322,,-0.02727077774988876,
COL4A1,0.1020466521976643,0.0525897304405924,-0.028561858297703118,0.10905649705331447,-0.05219609153420918,0.09109511217476103,0.03255273138811225,0.035370060657299605,0.11284702250455768,0.00879084312808246,0.0005252185119179905,0.05131877503968025
CCL3,-0.010731220451294586,0.018538706228968617,0.04379548591497968,-0.0106443094612248,-0.02155674405780948,0.1212867882437575,0.09794647395963726,0.0062728038629783775,0.04404894205707922,-0.006246557184882668,0.11170530678948512,-0.0900816079465955
BGN,0.032938344468633585,0.05982785614816753,-0.010424294333314798,0.06015981502173469,-0.0045079211041794045,0.0894610464229829,0.036753008056662685,0.020769194707439747,0.03398480165113105,-0.017635791782694244,0.0682925028260475,0.025074706665750117
RETN,,0.005669348452016695,-0.001751983353638182,,,-0.012838659826163813,0.15561873230337145,0.037272317907553434,-0.04432375114808331,-0.022012415380236648,0.008540266451148394,0.029070526878487025
