,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH916bulk,ZH916inf
HCRT,0.12006301064034548,,-0.019864721264703525,0.006297340732066586,-0.051241413892287264,0.004292852228759397,-0.014985865549872947,0.05470859294362577,-0.025247167341043496,-0.029909583833589427,0.006820493936822189,-0.039506360619233516
FADD,-0.015918253428660916,-0.05718856534428133,-0.037810796138618166,-0.060434565048379796,-0.1909983850727776,-0.016120212357505572,-0.0432194353043006,-0.05686519678054756,-0.03410410301634947,-0.031020926081946724,0.03915590057160204,-0.02484155787963069
ACTR2,-0.00044253060037141714,0.031351280064554087,-0.03386373050233308,-0.03556978114788505,0.0444501206348555,0.004181088376092563,0.01937454985469888,0.07565692575271862,0.025422623035218642,0.016194477340623892,0.08660791359532355,0.01328017969437574
BMP2,-0.007153063606855838,0.011543024579655899,-0.01810538164567201,-0.023281755580489425,-0.019560931248433566,-0.010864021272637107,-0.00541047877106931,0.0671254010950716,-0.05703702720089086,0.03468422738282303,0.06719197503892643,-0.027208768774235156
PDYN,0.29210979087813,0.04617679161969116,0.18284461472218227,0.08939365207745359,0.2999889760241556,0.11600231646340647,0.083379585812425,0.1788962378410211,0.08897603720697261,-0.028555205141280033,0.07275800622931386,0.26587418248762684
CD55,0.01886992855196584,-0.024427920736913245,0.05012112347973939,0.0176229400191634,0.009116442232467376,0.04032702911867487,-0.03898872898691284,-0.07683100949420274,0.049531734946219104,0.004777916055632669,0.03386313292389339,-0.07526858245862109
OSTN,,,-0.0059869870158502595,,0.038210769783367286,0.03908317840722276,0.014034910655583986,,,,0.06504583816375885,
PDX1,,,,0.020086314911808206,,-0.032975877341095486,,,,0.014576145539522254,,
CD6,,-0.043084576268215005,0.011267547552879757,0.07392423439478805,-0.015472420388728375,-0.029353372519706405,-0.010997296394882783,0.005413595794435508,0.04690223455346703,0.006564885337895358,-0.021620523389039293,
IL16,0.0290185499173967,-0.021703907810151957,0.011672109395451446,0.005094674494311008,-0.07979361571799681,-0.021396218271120884,0.023933197635502848,-0.09572311263562037,-0.021129333865433402,0.018026795026879414,0.027224479786445443,0.03480163347607426
LAMA5,-0.03638263387963143,0.00040153482665973724,-0.11352998416780706,-0.012552054593782792,-0.14917506770695735,-0.052549620625464234,-0.010049772456836992,0.028393129334823984,-0.15747239200333885,0.04318737061607781,-0.027749123969299568,0.027526699450367974
RGMB,0.06901239819632825,0.0005680300363716615,-0.009965484433387059,-0.0214502416853957,-0.10891408921382291,-0.013600550722752597,0.01589948131528143,0.14835813481355492,0.0984462246949471,0.05309994432217958,0.0606159143740572,0.13286862705565
INSL5,,,0.1114953504686292,,-0.05328036144860369,-0.03936687245596759,-0.017122423048388853,,,,,
IL12A,0.023199769194668294,0.05433358926951714,-0.032065352180105866,-0.01261655079203883,-0.11428688141881055,-0.010575345842032517,-0.02456701661602628,0.11621486332524945,-0.03347442776135815,-0.03287985252001379,-0.07197223957494338,-0.04514030339139801
S100A8,-0.09922991738248148,-0.03388851087052729,-0.14596933405769075,-0.058865293490621216,-0.1805315096108013,-0.08643446766349935,0.06330509597704932,-0.2691928246942344,-0.0981452806643619,-0.021431193612675977,-0.08851461508689792,-0.03974194782909335
TAC3,0.3809810526913435,0.016128109064713132,0.13864816605262154,0.044039379076151804,0.20546136770822895,0.10856216410098594,0.05990075426351959,0.1972763864650384,0.11258531110212468,-0.041529567320813025,0.0690278421107415,0.12081697679133944
TAC4,,0.014574050577804176,,-0.04035254422225159,-0.048982432683152895,,,,,,,
MFAP5,,0.03872053875814985,,,,,-0.001618192194471559,-0.004304105389408268,,0.0053835702777189935,0.044758887994642074,
CXCL16,0.05334808120167435,-0.04475670939443018,-0.08221843628595962,-0.017012732929838407,-0.22501046379253084,-0.017684932451816435,-0.08295573154487071,-0.2037606564257067,0.0034892147708376025,0.00661208643200765,-0.07957045480471012,-0.011372240800887867
AGRN,-0.008967458109493896,-0.0952374299723246,-0.024931071145959192,-0.03170812592972783,-0.23612535146549407,-0.07055165393861386,-0.0207492419405085,-0.07699293191668474,-0.09585765703487105,-0.01331287344914582,-0.03614458706029723,0.0954800445937428
COL4A6,0.004542084708902177,-0.029423238984930506,-0.05597069956371611,,-0.07755502250767726,-0.03954604100343478,-0.0023014132323910265,,-0.02011813153310489,-0.0325512940444046,0.049572916567442546,
FST,-0.016178264873489178,-0.017967631293036954,0.0429751698981496,0.05049807553665262,0.057134702522472304,0.023375998622231116,0.003941526122419077,0.029144594007173643,,-0.028524042323429845,-0.017466528872009713,
MEGF10,0.2011133010032986,0.08975398957890521,-0.005462045875178029,-0.03392169362471436,0.0498852642261247,0.01989646634824107,-3.083105723325943e-05,-0.12918191392896058,0.0683180545721318,-0.02705748670519559,0.07634991413542075,-0.13058572775519878
C1QB,0.08131120532708881,-0.09074573554195789,-0.045226335187817955,-0.03603958823717163,-0.27729081921056337,-0.09115026693816755,-0.019439306971584736,-0.32557448272619166,-0.15752319401958026,-0.10071807834962865,-0.09486474091859348,-0.08449377867927818
HLA-B,-0.107384760277303,-0.07325854139868603,-0.1722790905669716,-0.02109240062973894,-0.29319051771744165,0.020807941328202365,-0.022188912309863165,-0.3185173139970724,-0.18904334349247356,-0.0030982749377828473,-0.04236492342250809,-0.08346129216750525
PDGFA,-0.007453546165970219,-0.08729499705024883,0.02656955501920151,0.02304090519618568,-0.06238463686407656,-0.11694434493560012,0.04358508078616466,-0.030932234492868464,-0.06825476468316326,0.018819984222803596,0.040030858945978735,0.016570549608653944
LAMA3,0.07987075228016866,0.06086065955784923,0.007694358458341518,-0.014019729058027171,0.2209345511437407,-0.03700647735894132,0.10649606292867764,0.14837803533978994,-0.04728101846078509,,0.05359421854019848,
DKK1,,-0.032147628520999894,-0.016753490689556685,-0.011376311634902934,-0.0029843882227045134,-0.0318275803226818,0.008966271482797054,-0.07670722553237166,,-0.005309688381231924,-0.07744823450359957,0.15191603195079945
INHBA,0.05017432918291765,-0.03453039893012065,0.15872495161007374,0.008087764886850288,0.22775214782297631,-0.011038587672027008,-0.0009054699239783264,-0.05760378878037721,0.023154890193660155,0.05173967378597118,0.04159476386835714,0.15304236598896517
IL7,0.023590037909734837,-0.022354446339188136,0.02814963445342384,,-0.04353790608905564,0.01046245802129564,-0.004699087820813889,-0.053644816996509095,-0.02385898646422874,-0.028555207443533112,-0.0486038067469907,
FABP5,-0.12495381992789448,-0.026760806626563837,-0.062166709627946876,-0.08143963962135536,-0.16024378021379282,-0.030332209834093387,0.03595530115995373,-0.09751797279304078,-0.22794438126712968,-0.04021671241401711,-0.038954732779847574,-0.011549039567342096
CCL4,0.09057174430395408,-0.012017410301323037,-0.12711576686936435,-0.08397796923580299,-0.09002789128305858,-0.04525733875645686,-0.05807238767111855,-0.23385973228824009,-0.08425906567512988,-0.004140255594923365,-0.01267146029127187,-0.09132595003930355
FBN1,0.09032268912494855,-0.028219427660908642,0.036291486581596234,-0.016253339898339433,-0.09431864639230937,-0.040728440137504505,-0.026914835941509497,-0.03595880556413921,-0.06318589398684872,0.005138270204634315,0.014976977733312385,0.016272759670151123
TCTN1,-0.061488706890228804,-0.010649995854350756,-0.039417584961532186,-0.009771716961749052,-0.1933089322987407,0.00048002512604067044,-0.031198146689374102,-0.01883586197154619,-0.04206384563272237,-0.009771805373321075,0.009053302779341616,0.07273141912948007
NCR3LG1,,,,,,,,,,-0.0241444777666169,0.11606596128782096,
BMP7,-0.012588992816548633,0.03034774377008006,-0.046369742307041495,0.07878022210387696,-0.20309303827751019,-0.01884071081832935,0.01987739969247165,-0.04122816053741638,-0.19393668577293796,0.03560907982564497,0.0375724419204145,-0.07804920117311184
NLGN2,0.09959655753044565,0.07398023608321311,-0.019622008290809553,-0.023058542446982792,0.060447214616009076,0.019721815083637684,0.06455038820987803,0.16102981107441577,0.01901492318367763,0.019284719069531654,-0.0364840504904042,0.10164078775075215
CCL25,,-0.005820954225947798,,,-0.028428100780566474,,,,-0.06301930634392773,0.03094107287885206,-0.047178345237219046,
NPNT,0.09705973680008662,0.044629823882128,0.11342181457995591,0.02733178683484925,-0.24230824484678953,-0.05225909988861941,0.027210018463794283,0.01911537297535922,-0.1593850207817899,-0.021093527985569197,0.04938168758102457,0.009456336143082708
KITLG,0.033280611452608924,-0.04852108336572729,0.03746280051092981,0.0687710593723097,0.02933802673004582,0.03368666354851097,-0.02187147140347544,0.12291719252185199,0.1549234300960019,0.007868668171949077,0.014660581390847442,0.09814712810398875
MADCAM1,-0.0003604025883441126,0.03956041365135667,-0.02337615522170342,-0.02122630635093461,0.04985642518387442,-0.043157403680964455,-0.002205796106357815,0.08117307927863314,0.03733412159775428,-0.01828997602919248,-0.017500379739926113,
F12,0.047179536006681164,0.022403680294127204,0.08550146242990585,0.022179638088678632,0.19546153246117953,0.02726197180803669,-0.007690543305872001,0.16056749097364656,0.10058291296770007,-0.02722077588980711,-0.02961955849335053,0.09585558691178057
S100B,0.05861688932805801,0.06900221727733832,0.03182762729136409,-0.09038726694905108,-0.3127673456601796,-0.002015847981290947,-0.087941793281586,-0.2922212836086505,0.1593445701282665,-0.06597734458910082,-0.008835921782578792,-0.11325032621103992
IL27,,-0.03260467830106935,0.045099670395492716,,,0.0149871498997074,,,,,-0.03920789643925224,
CD99,-0.14615323355658674,-0.048309744983761504,-0.16242079947871313,-0.06765666324354028,-0.27511868852525323,-0.06919977524181734,-0.08798741786633688,-0.3198975512496877,-0.21622657381351074,-0.069607982032292,-0.11863735265458927,-0.17710805611301583
PDGFB,0.1399664422100836,-0.09315778241788296,-0.03119705130378997,0.07076854205433178,0.03986656930386782,0.007142652321744292,0.07147989342676132,0.0805375208892193,0.0862834724149893,0.007533190459288102,0.05124228166545795,0.1157464073723153
CLEC2D,0.04379355671965331,-0.04875151345834598,-0.025886213927997517,-0.03621676212353892,-0.11366267093616114,0.017900639524157637,-0.0030292914873547815,-0.08244686459836281,-0.07642360747906793,0.051845875734645476,0.020592662719308343,-0.04950978296673063
F8,-0.031204743402227057,0.03369695188943729,-0.018233842379437357,-0.013373200576644342,-0.05967281899910405,-0.017709109960545706,0.004413009346921607,0.05444622980486963,-0.01139330241345312,0.022641962659468214,0.03447780683380053,0.04133031898165421
C3,0.04603456637955873,-0.0786121193660466,-0.03777875176482988,-0.09884250228738939,-0.26238290269964853,0.017676726491914325,0.013111205789599699,-0.32559957431012254,-0.15016148158799594,-0.12256319201941927,0.06490135073882627,-0.11259199456505811
DLK2,0.21886020865196837,-0.005035096439826991,0.13047147055319055,0.03902315491713716,-0.033091227757497337,0.01110475561878674,0.06574879998772794,0.11901422888163585,0.07627634457985445,0.012198801791698684,0.05394448264517007,0.07639766734320735
TSLP,0.02693660658415898,0.005946526168255091,-0.026127095452044752,0.06231424245845837,-0.18546826819778006,-0.024947751343048163,0.07415925718618124,-0.0536448414213146,-0.027767871884043224,0.011016630830188789,0.006574694324301385,0.008799327919979037
OSM,-0.04387765732033497,0.018203250434482093,-0.04990252292005892,-0.049347950492762714,-0.09348750194629439,-0.09140450284430879,,-0.19236583407590477,-0.019093559103870273,-0.03237873863215331,-0.07340066271302409,-0.0425801625331942
PRND,,-0.02394011062613547,,,-0.010088273759568767,,,,,,,
SLPI,-0.11812189961659421,-0.03986211686012319,-0.0391375385804604,0.025946558205551834,-0.1911924317669899,-0.11003455153392304,0.013450216712361344,-0.105306267061526,-0.03962060776843125,-0.04685892610792491,-0.03241368728283624,
AFDN,0.0024570742271264228,-0.019996025840199782,-0.011008657459360065,-0.01574643066953531,-0.07957790392815661,0.010463696310722475,-0.036172901625014256,0.08557865284260303,-0.09703026115349862,-0.008366873345021005,0.023778494439563654,0.0305640698570159
KISS1,,,,,,,,,-0.02361038070764781,0.060154954716238364,,
ULBP2,0.07914450655199676,-0.04338383196725194,0.04252057469211568,0.02673869294338699,-0.042336020566780375,-0.009505752942192355,-0.0027151149736636187,0.10685013060128083,-0.03858919985751406,-0.021567613169830368,-0.0415411210656499,
ICAM4,,0.07442462245446561,-0.019032135123519187,,,0.0046190601309997,,,,,-0.018833788688960598,
TDGF1,,,,0.009307726594858692,,-0.02377107074226347,-0.0113062531645679,0.016357296999204914,,,,
ANGPTL1,-0.09486868595289323,0.024397317208358846,-0.01991493980118944,0.00272600508956591,-0.20682595178711363,-0.0007560280989922191,-0.03341729586694399,0.04108978038034269,0.03922347510283635,-0.024761226809399333,-0.04405568231356741,-0.01977028076893101
LTBP1,-0.01581852847711242,-0.0042218284708923585,0.10510309734215888,0.04217812523441418,-0.004547324243152491,0.015352370163786377,-0.0012551132879093639,-0.017265885911898825,-0.11049915502953757,0.017654012554646763,0.05807645069756939,0.038740958940308406
NTN4,0.05545120842281332,-0.02534307580082344,0.10830233391444276,0.053442744681226124,0.056537927265208794,0.006424646104694577,0.019814248674215953,0.1963993292426728,0.07272598374793347,-0.03268200962249505,0.03443106389176508,0.06878281024750504
APP,0.04983113990996785,0.013085333964789102,0.12750952563472404,0.11853537207950086,0.24802951660632241,0.08439660239987333,-0.004921491748929228,0.28150837840662984,0.0899232228195022,0.02516821864203505,0.06501929611694181,-0.03668240490673798
RIMS2,0.275451367486596,-0.025535871780825677,0.22667677789924748,0.08462355787021196,0.25014227195918887,0.13807521434099895,0.11390078567067548,0.25400964656933533,0.16570571807378082,-0.00029706929235800636,0.054016052144235445,0.014322179983836687
WNT7A,-0.05225840121738073,0.030140370741235132,0.09395747629153509,0.12004831400216939,-0.06727196680342959,-0.026581169711524265,-0.04865861984088396,0.10823995223651643,-0.006533067962608663,0.010866669977463533,-0.053320471385189416,-0.0312973617017266
GAST,,,,,,,,,,,0.024340654024674856,
GPI,0.04983988232198374,0.059946804178332425,-0.10651530799258041,0.09847721636331283,0.25168919099257064,0.09856301909324564,0.09166729858294424,0.35624599575890037,0.08610419484153065,0.06700927296116468,-0.024441800080761692,0.19681182214592002
IL1B,-0.062278193252831855,-0.04220541781443941,-0.11348724052140788,-0.05774468377076656,-0.07649949648205764,-0.07878519114842425,-0.025083824055808588,-0.1803825515236535,-0.01823989750155149,-0.005610844212817932,-0.05342258364561543,0.030832132689085467
SFTPA2,,,,,,,,,0.05406205821912736,0.16059826547532371,-0.03710655655691903,
HAS2,-0.15052951140525667,-0.06705193018078316,-0.017536345027464022,-0.05806323156563873,-0.1622470710026455,-0.07042090732935496,-0.03411549006436989,-0.08788485917662764,-0.03713470182963548,0.049641863582269595,0.02703234292891625,
IL11,,-0.03260468668425027,-0.01962487192793491,0.04665201318761446,0.0628635613345207,-0.01968302029716234,,-0.05364482939118235,-0.021250613794528233,0.00876564924907806,-0.04299581327588319,
SEMA4B,-0.00028188611896453545,-0.006369411007224308,-0.10569432710004714,-0.04525244960494847,-0.23914804801153905,0.02759013314484671,-0.03806457084183705,-0.007562311659052226,-0.031075284930502944,0.025591185669180835,-0.07278024855692744,-0.002900483842029606
FGF12,0.10583584394696946,0.02204222323533616,-0.04255213090697513,0.016765933764475837,0.3172365690091941,0.12907006698015808,-0.005798197251127703,0.3432819434035983,0.12963397926398984,-0.059957497481259434,0.05772932386365918,0.16416772426705195
CP,-0.05920104164507409,-0.04625286556968752,-0.09003835999931106,-0.050564474199431886,-0.1641998955729581,0.029005540016617634,-0.04451567604236162,-0.2722758193254171,-0.06457188277362233,0.0017563986065197924,0.07662385326506192,-0.05329131054272564
NLGN3,0.09485028800444094,0.04524644378513091,0.00837003625123696,-0.008682912639842343,-0.2218183450929714,-0.010905352799324421,0.023501347350101398,0.051903298591890704,-0.14731255577690353,-0.05274651054317814,0.0036069755606932064,-0.033762045075039555
GZMB,,0.005449122144490153,0.06657000925656034,0.05979765210502303,,-0.020233481925443716,0.04241276238268629,-0.001290949898153921,,-0.021254000265440543,0.07731354661684817,
PROC,-0.03250720304505956,0.036780035089137325,0.1313007233443317,0.01951428966167716,-0.09100014868736865,-0.016088181448950807,-0.01152177722241433,0.07369550266876965,-0.025805716938227755,-0.00014051668289243838,-0.026970275494360336,
TNFSF11,,-0.02214211860768207,,,,,,,,-0.014015864466965048,-0.03869249880058565,
AGT,0.030293650939445076,0.06775826337586208,-0.08135363492481142,-0.024262247592875583,-0.3118700020004925,0.1439454412336832,0.03701710129460248,-0.032318225460472604,-0.1470739361521343,0.06815746737337938,-0.04860445700689133,-0.10010383486326044
PTHLH,-0.05997507531477239,0.022597061078200385,0.08420446727968138,0.0801703566301074,0.09342283548499718,-0.03354245642402849,0.030609870329033367,0.10331297353161657,0.10223555681603094,0.030928011581146674,0.005415321356613635,0.14395477729430567
COL1A1,0.015405641850164542,-0.07739620381788984,0.026234501587028093,0.021799715525871014,-0.19710217955399073,-0.041744068437066614,0.025085359276071865,-0.14508564349278089,-0.06870080235317366,0.023277486460735353,-0.013434387517193001,0.18109538981422107
LAMB2,-0.08012084290309231,-0.050434251341902735,-0.04561258911894479,-0.004572396692513935,-0.1941239702153872,-0.08140901259740646,0.037410593790444466,-0.09463449990152552,-0.19336665486862198,0.01917893163212141,-0.084960107362778,0.02521042806677417
DSC2,-0.019919507211859134,-0.02306445496865943,0.04372512555573939,0.018850095641796787,-0.058912024604221104,0.0032449542779316278,-0.0018143410591358973,-0.07701925176371878,0.06775686410236671,-0.03013638032645545,-0.051799539620663616,-0.060345210051325725
WNT5B,0.037297851746881536,-0.006054708156068226,0.11697730261505795,0.009121816428896758,-0.00035622592846459004,-0.04045386079127824,0.0039947155751175875,0.05786194083643801,0.02705709495849407,-0.004559210582780547,-0.04523493861680857,-0.030327998330858398
LEFTY1,,-0.015342311569494744,0.0001275083826244986,-0.00984119262914429,-0.0029498295655242066,0.006125616147474399,0.022411834150776484,0.2243305027723916,-0.040351119627097656,-0.04253076232101679,-0.02271350912881902,
FGL1,,0.017801354967312243,0.04624092881951038,0.02118632746152448,-0.050007013579648776,,,-0.04424022712789861,0.03987824813471843,-0.020548614692455853,-0.005894576331892133,-0.034064127446371065
CXCL5,-0.026273693352068733,-0.03552803764698281,0.07668794946413189,0.020959875941060142,0.024434632639788668,-0.01947994301985217,-0.02342846678434287,-0.008125454399962784,,0.09067582746119408,-0.03185336316321856,-0.030328032527226514
S100A1,0.17059631448411677,0.0847061541027495,0.02645128196077972,0.06191968208426562,0.2161254054939545,0.101089648867032,-0.011244437644291833,-0.09332298066945179,0.12769349614213246,-0.07311346042425321,0.019301908857642873,-0.03531650894608149
C4BPA,,,,,,-0.017180254739856144,,,,,,
NPTX1,0.2146531957807854,0.0055286877796273766,0.21243247050972275,0.11018672498386346,0.2477759793722367,0.14646906700825937,0.03105886218249815,0.2485765171314476,0.1516702929242542,0.00993288859983806,0.12871536458259258,0.15650564143362736
TGS1,0.0232815288945075,-0.03519967067334592,0.023027674540441363,-0.03749027815740058,-0.07360890921945547,0.013703398784893123,0.036718973235614925,-0.0008221968145068096,-0.08048144457006894,-0.006828528227351533,-0.03622718013301219,0.0077901943309835915
SST,0.2615183628419759,0.07086249490395266,0.16053820049780837,0.1204680766550554,0.3163363208800983,0.10725304366582313,0.008110651227191396,0.027873391368207243,0.1995690356566922,0.07297941062560034,0.04460010379199768,0.13049753817665002
IL34,0.1897426681343189,0.019921414796757082,0.10436439719153492,0.05665148480990027,0.19537110334478655,0.0896199364592398,0.07306348490243238,0.1930109229570042,0.15044246495458918,-0.04208866669849841,0.0019927502846007615,0.08787913440341674
DHH,,,,,,,,-0.04309568431048283,,0.10159734055873805,,
XCL2,,-0.011113980844322946,-0.029361693138357948,,,-0.0369680606934353,,,,,-0.044055652527158526,
RSPO1,,,,,,,,,-0.02011813153310489,,,
TF,0.1293055932060898,-0.02026786041992495,0.10900359973158355,-0.08358916109702968,0.017580276685663764,0.02600701027895232,-0.08447819875240248,-0.3201165402576376,-0.107647160937063,-0.03931922821672138,0.10893175627425829,-0.12100072356733987
IL33,0.0014735581504493548,0.018373043301230792,-0.03147906696826887,0.01817395957362784,-0.1672486528986328,0.03094396639315728,-0.059449839231003755,-0.06110737417044132,-0.09072206226224462,-0.02602424797387146,-0.015657378303712416,0.035108957637396986
RBP4,0.07367478425884229,0.10692144436891562,0.23172578323174303,0.09435998877431472,0.234759953939533,0.13570346827780302,0.03386850677487593,0.19166548514893214,0.29890889559755235,-0.04408279881035632,0.11785319945333365,0.1513299599856594
CCL19,,,,-0.006403619817952913,,0.0035781054053645833,-0.02277980754529872,-0.02707803197779673,,,-0.021227361303940664,
CCL20,-0.05853249936500009,-0.04994460969704342,-0.05616106611881715,,-0.036034310898521264,-0.07608601001002113,,-0.09737702916703393,0.014177643006939179,0.03703428162591023,0.013554878467499988,
NAMPT,-0.19618344789971834,-0.11853874855806112,-0.12244751257266723,0.03157612039407986,-0.12340171184789413,-0.09609178252243039,0.01332829128312377,-0.18084038839054073,-0.041353035710178974,0.027831704688362335,-0.024723731466228603,-0.01482148877287435
