,UKF248,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881inf,ZH916bulk,ZH916inf
LTBP1,-0.007443904805553483,0.045103835341931416,-0.0152393911747979,-0.0196311188432168,0.0374769823017076,-0.004693073199696297,-0.08547755625896743,-0.16790564013996462,-0.003378765688568431,0.07640151369677295,-0.012315828947752133
CD160,,0.03997873631076246,,,,,,,,,
NTN4,-0.01906832863627894,-0.02453953499414783,0.07821206164314219,0.03455690909243927,0.03697622843590263,0.011691796365961337,0.19453745522455299,0.17360917006047924,-0.0466535301246883,0.10780535384252139,0.02935966555559354
APP,0.05470140002361055,-0.016776141177950187,0.38358172973592025,0.16595927586940468,0.10783865051775575,0.05496202571655508,0.2537759537459975,0.25386371307277067,0.1117718196395158,0.24018045256072407,-0.038661419887905175
RIMS2,0.049664402990590086,0.007807170474502169,0.13335431296553932,0.1273134720248916,0.061571167299601715,0.10077392143882916,0.2782270581464678,0.33211222361802367,0.12428576090895187,0.21867064163054292,0.0996893799167223
WNT7A,0.01862579084090784,0.029555928112298676,0.14045066958375865,0.06668433666142166,-0.0577435127404758,0.0841629893713425,0.15194981842987318,-0.019324184278250913,0.16219129452596098,-0.049303835178976775,-0.03129727910160344
GAST,,,,,,,,,,-0.060816175959817094,
GPI,0.060042781343316996,0.010955665218021635,0.32654747074536694,0.15875048909859124,0.0951726699337637,0.13066349702248128,0.27460862212692566,0.19796652210542337,0.10197245510357325,-0.12863268113630347,0.14650587138018947
IL1B,-0.042160880918937924,-0.015906992722754382,-0.08522136119995413,-0.03650131036193379,-0.11881403965118129,-0.022658345486689768,-0.1502322172685511,-0.11642622931751195,0.06699306839548932,-0.18684765520094385,-0.03539915661372117
SFTPA2,,,,,,,,0.040457966351395674,,0.00411900878947093,
HAS2,-0.02637110701846416,-0.03206770639539866,-0.22492312190631764,-0.09304323586856472,-0.06685286386670906,-0.046470540885921834,-0.07867531748391325,-0.07583781536618436,0.0527541440581656,-0.1118127769743385,
IL11,-0.01994437523840864,,0.046293841132238674,-0.031412077120800644,-0.040976471535232456,,-0.011656596117620585,-0.038302889496264106,0.0314077279530681,-0.018542478528958337,
SEMA4B,0.03102229316168242,0.04817603769671193,-0.09122409058916904,-0.14152159175600978,0.003841914281747284,-0.0038098386667260375,-1.4101293688763598e-05,-0.13173751526921748,0.07076800525362664,-0.07549119021216909,-0.07437080165684401
FGF12,0.03997857006354478,-0.013506047207632774,-0.08530865474761715,0.23360439624614288,0.11880315655438013,0.11005049357618402,0.2486986391755513,0.27790868261995766,0.1926752534288491,0.19974641037147234,0.08282766916578356
CP,-0.06364642793212602,-0.012238970662286538,-0.1812197366885495,-0.07458294712366204,0.028303876933660887,-0.008504911053141998,-0.2074283721387021,-0.08825949125889969,-0.069099218535074,0.054889293595395655,-0.07886288127557085
NLGN3,0.03210794843887752,-0.005241523172250179,-0.1434744346644389,-0.14525871797477866,-0.01402603912928583,0.020112645888350458,0.03990319184115142,-0.1848179303688544,0.013019359393045589,0.05614721342844595,0.0021139095783746687
GZMB,0.029746973004270122,-0.010966479161269473,0.005448071243159498,,0.02352499405341516,0.007940542548245019,-0.002449484887787509,,,0.04907147017867196,
PROC,0.033603399773529705,-0.0223845128918116,-0.014248876453526446,-0.06280991841840917,-0.026616752167804264,0.060104921102298106,0.008298475551327834,-0.05813728995196639,0.03506354988325623,0.01366688972187884,
TNFSF11,-0.021349713484496442,,,,,,,,,0.014966226539862472,
AGT,0.07045985642573155,-0.06877924446481608,-0.09251175176524412,-0.17373792542903516,0.137206217635959,-0.0067034504944864124,-0.015798351180130035,-0.28219999088291675,-0.06310800906128375,0.034868245459957696,-0.1644031797342933
PTHLH,-0.03790517181177688,0.008692935713766833,0.08703397939995045,0.004932716193544977,-0.015374405064689659,0.022914533982486336,0.09350308769767363,0.03747348175961291,0.047689304523097754,-0.06648391809445652,0.09431889601669458
COL1A1,-0.09216725498249408,-0.021022545245060434,-0.14944756814459664,-0.09722896299538064,-0.0426335453338772,-0.0031790950751326226,-0.11237529281488132,-0.11822397052340236,0.040779737954065254,-0.08057688433910636,-0.03316320751074143
LAMB2,-0.07505081252327432,-0.01102141100271252,-0.12060765581083101,-0.11285885019848627,-0.08245661010264145,0.022153850138301255,-0.05308821251689472,-0.2916239222281268,0.002746043240779493,-0.07859875855790464,0.018527128360698527
DSC2,-0.023727639394651237,0.015316991434633373,-0.05560222165973529,-0.05283726376628935,-0.025222649864266602,-0.01734975251044306,-0.07358579788256396,0.002523271545681486,0.014752034828426394,-0.10223300562020192,0.09727289264854651
WNT5B,0.014211464232155396,0.035208751174123684,-0.04080396774540894,-0.0341625686108324,-0.035056750163207105,1.4751112851294371e-05,0.03548553126105311,0.1371135945452529,,-0.0881205311045602,-0.030327918289082947
LEFTY1,-0.027004187793727253,-0.013004432428599494,-0.04244465256852892,-0.03430226603757028,-0.026020170232501888,0.019412131849707925,0.1426033175718641,-0.048000260631905545,0.0008838627228941053,0.011897113366868148,
FGL1,-0.005333998141551764,,-0.008599109372613425,-0.02606667389830668,,,-0.06766586825187787,-0.030542557569729456,,0.031303171578110106,-0.03406403754418859
CXCL5,-0.03425658754110027,-0.022553595740650155,0.01091671635032298,-0.02038731857088153,0.04285321251347444,0.0462118212773695,0.07271387232550476,,,-0.08697015832046091,-0.030327952485360812
S100A1,0.0667428099931642,0.031623762706657656,0.09771795310234159,0.06637009630818047,0.10777033023276474,0.028888477306674633,-0.07302612550748112,0.16008086833524643,-0.08962047505610843,0.17167891434503685,-0.12377841124279836
C4BPA,,,,,0.017688813638951504,,,,,,
NPTX1,0.12001901506483156,0.07306779311778332,0.2548317829225982,0.12230699098150895,0.17721156399943677,0.12351435712501675,0.26085952783231925,0.2337482215464926,0.20072215817728092,0.382765153845388,0.15248580327561445
TGS1,0.034671492579540525,0.03659083482753857,-0.011576295829178202,-0.06540780633607082,0.011980909994701385,-0.002128574714813347,0.0889192246019721,-0.12449781581836479,-0.04251394250936143,-0.032281820065191445,0.06400114381701116
SST,0.026764112898672247,-0.006667205971177806,0.16856988564063566,0.12351818498382303,0.14335503024727803,0.014248241988602233,-0.004762897821704381,0.30750345571751614,0.14858241562029553,0.10980567752740555,0.036937647749357136
IL34,0.0266332898506566,-0.010751147898794146,0.14072190129150514,0.1076859220928596,0.0627140146767295,0.0061662044984474714,0.18020771924691723,0.3108762397424224,0.16004771634205794,0.14694063000829474,0.1449524649310081
DHH,,,,,,,-0.05274417232860824,,,,
XCL2,0.09114396175828113,,,,-0.028140849479677592,,,,,0.024714625291314435,
RSPO1,,,,,,,,0.027028820827076475,,,
TF,0.07837827451727175,0.05187440815503718,-0.11070092828048389,0.06341984394417122,0.03677504309905727,-0.06978434931507607,-0.2400929111376072,-0.06168977073751204,-0.1701160072201911,0.32564902022270886,-0.17284254914848107
IL33,0.04298614596282575,-0.04682007901283999,-0.01218269964441737,-0.11284427953246041,0.03514469765855847,-0.03246626055719649,0.03866251121443749,-0.18907401107117078,0.021051374931360084,-0.1449641001582472,0.02182104569797855
RBP4,0.04167894983374099,0.039651169202858425,0.2964284354375399,0.11234552219591804,0.10642984080960796,0.14915395832119308,0.12645364935543552,0.4166587700550658,0.08158525403114707,0.21928822400761652,0.14689850121368905
CCL19,,-0.010314301122450211,-0.01292945084660296,,0.048951061770177384,-0.011969801591588726,-0.027932588561724914,,,0.08807689916133998,
CCL20,-0.02236124717002513,0.01259536121043938,,-0.018783257869336444,-0.05126380796511487,,-0.0710017639332444,0.006224100884257773,,-0.15743781655894207,
NAMPT,-0.08579789271747112,-0.04285243146976243,-0.05193336329360116,-0.1192317833503364,-0.09180717631636369,-0.013379487220078857,-0.1900673963579511,-0.09545288652386692,-0.08503450072595752,-0.2254502093906941,-0.07580704048578188
