,UKF243,UKF248,UKF251,UKF259,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH916T1,ZH916bulk
HSPA8,-0.006222767564757246,-0.0395772305028462,0.01804991153793251,0.1378445354128592,0.07118415932950907,0.1027006289504584,-0.002769046173567749,0.039416303976312204,-0.1014479913380584,-0.019725752363374947,-0.08938822907319917,-0.11109299006135812,-0.011506502517001525
NPB,0.023785093668274956,0.09498545336821518,-0.03128300094715715,-0.040742141653079024,-0.027624666453305358,0.058728890765316094,0.0008395032685112362,0.029737528598889285,,-0.04706588991554701,-0.020526198193145915,-0.011028198277825347,-0.02043329332397232
ULBP1,-0.051414406597782875,-0.04630650757677021,-0.019674762098411326,-0.02753081340467406,0.02081960661722693,0.05659957038321485,,,-0.046886629042330895,0.03560353167650464,,-0.07702377585345695,-0.16812258537753935
SEMA3E,0.09127906258791565,0.03465002817758334,-0.029562480149906638,-0.01026518630448698,-0.10491049572047098,-0.017014045976255554,0.014021843155556463,-0.07395476715254092,-0.039449484790027814,-0.04502813653657616,0.034331339495073505,-0.16043846315777247,0.02521074744131646
ADAM9,-0.009102544427485749,-0.018917939679198064,-0.02943427263210409,0.03590646744868677,-0.054498384401101545,-0.08697528258773578,0.031952895491365374,0.1596364797045446,-0.09566567696669963,0.022856655100561663,-0.034447939702305586,-0.07652094790706807,-0.16669760845584522
ASIP,-0.008643697648976054,,,-0.0038768210258879944,,-0.0031573103836900576,-0.010784511571956883,-0.010346315502010752,-0.018892501576019127,0.06107319433368654,-0.011744993909975382,0.06714662171057473,-0.06103506058769787
IBSP,-0.053722642809906594,-0.05146291243164509,,0.22035573087905988,-0.05245690156360766,,,0.22355649314450995,-0.054564453970976624,-0.01852373965622244,-0.07560832504331778,0.023441393742763838,-0.11804462976269264
MMP12,,-0.025815250128603893,,,,,,,-0.017383345735923973,,,,
FAT4,0.08130674108392219,0.0503662828351205,0.06591535916710939,0.061017981193888716,-0.04017712063112752,-0.02609037928155923,-0.04080151113019794,0.05144777296383528,-0.030726636120029502,0.059940051990464226,-0.05986451630391582,0.023277115792913337,-0.07450597940636824
MDK,0.03341707408407042,-0.0040964172524278935,0.09245859250985673,0.07790679357368603,-0.1281225746175119,0.11640883634665034,-0.0035490775784070643,0.17515038578904557,-0.048439156388966606,-0.010936748806972828,-0.0224207844431482,0.3030688603434812,-0.2078318273667165
BMP5,,,,-0.05743742099104639,,,,,,,0.043326020543213786,0.08567045940277668,0.03698198047517274
CAMP,,,-0.026552626438341092,0.013233329610516036,,,,,,,,0.0546034959878832,-0.07742525943347166
HSPA1A,-0.07673620978935501,-0.03446303491935278,0.00650822592094518,0.017157265877723798,0.06329592863220197,0.23799945754878687,0.07972310408289122,0.09093127882074413,0.10765627394146676,0.0012369141236173316,-0.10374208329165711,-0.18935808996792763,-0.0664934730846888
SOST,0.05904603760549063,-0.012545909864492224,,,,,,,,0.03088966705511679,,,
SEMA3F,-0.017219793501740934,-0.042987141633444345,-0.00705490589171557,0.07456000184492714,-0.05956866485569017,0.006975210892543983,-0.01631082248142108,0.002734038514581971,-0.0017321510392019196,-0.010129478140818292,-0.060295125524927,0.11040572598668014,0.010150499341302762
ARF6,-0.06473889908248275,-0.01721552900378128,0.00817853793491783,-0.030766110729987514,-0.10268036275824204,0.009795246480742271,0.01985598689420764,0.08312459518544217,-0.045982189901812,0.01047382991461758,-0.03817526805743393,0.04513750704029706,-0.24082829317703333
IL6,-0.04436034109699692,0.03480799642326699,0.0604077115638199,0.07235816643826537,-0.026456307270214738,0.13650987860621844,,0.09669269234110607,0.012724297893908908,-0.02966366104943212,-0.04276520485505016,-0.03568344970835084,-0.2746833346667061
CALM1,0.030641627423399792,-0.006631616276935963,-0.01683859245859906,-0.0827181080974071,0.07920031284295279,-0.048138028874473784,-0.0334985977455844,-0.1460853878529265,-0.02361792059320102,-0.06311159742042699,-0.14069947688394116,-0.225850436256423,0.373948135370366
VIP,-0.04262115806720111,-0.043254048652365866,0.012941016333988385,-0.05755490798320925,0.02347651162779262,-0.001154108169485622,-0.03644788755226761,-0.006849746293063115,,-0.026435441756887647,-0.03386944045224528,0.04433934877058346,0.001767861450753043
NMB,-0.0001802735389036199,0.021877088255477645,0.05709891778389163,0.002206814219461521,-0.04989494089437697,0.014684696932211748,0.031810859676455555,0.053723518875853894,0.05334636626109769,-0.028717758693257475,-0.05361708802761485,-0.40882740641140375,-0.2580276601966244
CCL26,-0.04446079741474642,0.012348405033540637,-0.027712421606923717,0.050509255462898424,0.06798392734344534,-0.018684671414833712,,,0.04217908847661989,0.04296599554053728,-0.01939138230770977,-0.031267709033094185,-0.06316322805543534
FBLN1,0.0775335550100271,-0.025944099211496884,0.005055043711293459,0.13184560509666837,0.035548989787830866,-0.002187011784975542,0.06685518053578128,0.09099644115771606,0.01829056881924894,-0.06831023881923243,0.0327073840309257,0.2991208916814542,0.08645940076881331
SAA1,-0.05085073714462986,-0.021573326277364628,,0.06169147211428267,,0.20773148618079992,-0.01247543150577429,0.23117317781135208,-0.023086593325780395,,-0.05540541449965784,-0.06483470861942546,0.13529943824767088
MICB,-0.036302045943396005,0.023876006184201284,0.01415413853965655,-0.0006848939763867874,-0.0298404567041976,0.09858140349048075,0.023747262680610462,0.044137860057193334,0.009332929894386967,-0.052659379841079455,-0.03906533224332457,0.10431459047613956,-0.004471209104168741
MMP13,,0.04947341643094415,,,-0.0168476671586364,,,,0.03476336839003632,-0.01988104849520511,-0.04559869842317965,0.03082234265231083,
F13A1,-0.020877116946280527,-0.021322992323566076,0.06633867106019632,0.11024986399357355,-0.0283421994691193,-3.394248782803826e-05,0.09049601715475022,0.17537765814517953,-0.09307277567503189,-0.03440514763316932,-0.04753584533371399,0.15094788624067076,-0.2800505374055309
CXCL11,-0.024701672165132433,-0.009050701199495276,0.07618448558252418,0.10348505769453918,-0.01217471354585429,0.13398867780600182,0.05722509777491032,-0.023190090192874317,,-0.024409353442398567,,0.033079535007348615,0.11202319860595801
COL5A2,0.042032880222175314,-0.02706456196412066,0.05098584231370607,-0.006420800339401134,-0.1110052895138997,-0.002095602596577107,0.007355364849241837,0.14154414431495332,0.093994296400187,0.11101908615612852,-0.055876044592229,0.281265516527023,-0.030132518458786423
EFNA5,-0.001564342345182721,-0.0492587048932333,-0.03324576469091405,-0.00399103703077126,-0.0027165094089443204,-0.010489233414465464,-0.02491742894641391,-0.024289736753425103,-0.03821164798579194,0.04827770611082105,-0.041040311507680956,0.0022776563899868456,0.15253741616325092
AREG,-0.02830159852198284,-0.043190392065728396,0.021140984880770725,0.06884363886885574,,0.051533657378801376,,0.2327096716240178,-0.03923036906374616,,,0.18094929484105804,-0.10219128713019171
EDIL3,-0.04149469110499446,0.022722654388994755,0.0026981955741722523,0.034863041951584496,0.08651115372704955,0.01572148792283784,-0.005487678661880548,0.029445901459827013,0.06170592858144653,0.027351803290476234,0.02069457490376693,0.3498764863088691,0.2281350794035237
CD86,-0.03335260792472062,0.026567079974730748,0.0022013097957817944,0.00178012430793884,-0.047934450979480556,0.01948296329971081,-0.03496490815687481,0.051279068297783954,-0.01269573415838706,-0.00233195997176602,0.022722005412655122,0.1686345586812153,-0.055987386947367185
AHSG,,,,,,,,,,,0.051739460547983035,,
WNT9B,0.02313674489999912,,,0.0308221518063956,,0.03488548857149544,-0.016119902994365408,,,,,,
HRAS,0.013348442799993995,0.01716248623165074,0.03355223994076933,-0.048235727260503285,-0.034775984411541595,-0.02787719531616425,0.007565450294487534,0.0697686708992831,0.04157861993781061,-0.006486082925117131,0.017247084740078158,-0.07769679076620119,0.01388502004082953
C1QTNF5,,,,,,,,,,,,0.04708156427536153,-0.0014478792019375973
RLN1,,-0.0011246254065654586,,,,,-0.017505900509958656,,,,,0.00981548650650238,
COL4A1,-0.005962394724360307,-0.047870733211277126,0.03293753544999343,0.07560750190325492,-0.06824062867598969,-0.04638311519237196,0.06087124656945278,0.18392784078080354,-0.018229890959544415,-0.06282310865303209,-0.021507619248091796,0.18606319457254328,0.19882742392640948
CCL3,-0.06686334485641302,-0.0359441951526525,0.04918145126340162,0.029028307696436443,0.05975862248435335,0.18285924770186096,-0.04249212965979491,0.19017993147964155,-0.08367083902805275,0.0015823977157197102,0.07387692968576502,0.17810618663910097,0.07492193257457683
BGN,0.038050458602790146,-0.0274859451852988,-0.04175968836951443,0.11625288741564331,-0.034441490753784214,0.025544389904441307,0.023615692949101024,0.06816269337527121,0.11262900357078744,-0.016195529789211377,0.014176843791490932,0.2633422668134952,0.2253280043459859
RETN,,-0.03584745900573494,0.0007025156054351335,0.026490844507502036,,,-0.01636252670755201,0.17597959938741398,-0.026325879511887845,,-0.035338846951360976,0.06113057528074948,-0.15084987172226136
S100A9,-0.10792942950362079,-0.016342531970053642,0.010710590983715105,0.15017410025025857,0.02078593893207946,0.03346068644024488,-0.023423033991676934,0.1920962819549172,-0.004959150158034237,-0.015339836835514382,0.10249256399325882,-0.05532306643591912,-0.2379296970047965
HCRT,0.029965683406514093,,-0.000903120680673188,-0.054879370565962836,-0.03444363096018262,-0.0409367253081093,-0.019701846677769825,-0.0701189231400223,,-0.028358537964511543,-0.06095826134986655,-0.027273379158001435,-0.11202711490843824
FADD,0.06331923441739616,0.014203304506904277,0.047112768318553135,0.0038087178546043913,-0.023187153819570223,0.09332695790404685,0.004347868609304176,0.0771713768409949,-0.0038047024377826882,0.0647922792168922,-0.014867509323123852,0.035855113322280786,-0.051395912366618376
ACTR2,0.029258290463962753,0.017429778130170895,0.02415447887453644,0.01075008339581549,-0.12455543902480852,0.015671707890495688,0.016435277461115127,0.02695298206641182,-0.009999325662437263,-0.006131380750081943,-0.06811440470502338,0.2299946693702308,-0.0037880150115466612
BMP2,0.038123109851604844,-0.04441947988746448,-0.02321699315979707,0.04698753559411135,-0.07198946698592651,0.011674185297690551,0.010045661394056157,0.06307585478461465,-0.03388068092757141,0.03553505536020601,0.009397305242076402,0.004270461348061973,-0.2042202243979671
PDYN,-0.0733855973600126,-0.00336847558205912,-0.009239796324011975,-0.11144836707059516,0.08737733407582651,-0.06635541456085577,0.03832592966494155,-0.013339936900966716,,-0.04438592859239891,,,0.21643518766312866
CD55,-0.053665781344406235,-0.0518529256861301,0.016210208397880472,-0.003178641260153418,0.018416259059361336,-0.02590065895003784,-0.013403588824843599,0.08522514726237351,-0.09141310771071628,0.09421614966712807,-0.006524767899102639,0.19583078470250964,0.13777476652095988
OSTN,,,,0.027106827253155153,,-0.014685620023241747,-0.018377778969031613,,,,,,-0.021994724202991853
PDX1,,,,,-0.024521137722311064,-6.241286936660397e-05,,,,,,,
CD6,,-0.04497005785778098,0.002399821284269805,0.03940714928125275,-0.01971660515689075,0.09714737955748323,0.07851797587772603,-0.034088336112830506,-0.015937846155501582,-0.026269522806781444,0.010142124111796767,0.10413141234930556,0.06277010348932277
IL16,0.023431594110711437,0.004571178165899449,-0.018953786646282778,0.013897429626187032,-0.017706387844088362,0.0011225723873359453,0.05460599728492566,0.09390372775781353,-0.025102660687024558,0.028416586445278,0.03765473676171957,0.17212643103817465,0.09936593857076748
LAMA5,0.05283200241646737,0.040540458208299185,0.038166474720514924,-0.02323473502678271,-0.0185600600748786,-0.0040194408630954,0.03911405975946637,0.1211975920906458,-0.0623418458148862,0.07152417436834899,-0.007904789860130294,-0.0678108211030623,-0.12084308136217278
RGMB,0.06049051932467521,0.00395293993573953,0.006367786491537694,-0.017311808983948223,-0.04895511342308035,0.06753207896606228,-0.0017953726419426379,-0.05954259604985259,-0.06701286151246036,0.03256141412588117,-0.05258553321047146,-0.0933906360027233,-0.13059257145304942
INSL5,,,,0.025200635482899005,,0.0005050694264225659,-0.019049851460196682,,,,-0.016413320062572977,0.018819219791809248,
IL12A,0.0323202592440559,0.006407335581295017,0.015355849575397337,-0.0034448091550518954,-0.027295353103297917,-0.017663853573969795,0.12490814848952103,0.03445907306637057,,-0.03575981851575495,-0.0341829954630467,0.00542190387282948,-0.13352408019210105
S100A8,-0.10462340500686088,-0.007725260220943378,0.015498337464617429,0.13681542590692441,0.006778266346139026,0.037492203525239944,-0.01921464961269929,0.1887839771878232,0.030348785642026255,-0.03513409553168847,0.016554902490951935,-0.0796651011211148,-0.1350674911420845
TAC3,-0.05815939243048969,-0.04721761981578993,0.03372872714877803,0.003078537771168374,0.006830998072940749,-0.035037014602323543,-0.034699443441633684,-0.002076260416573754,,-0.026355688363419304,,-0.00585451934472017,-0.054315669681703725
TAC4,,-0.0035575196828552137,,0.005829471191363837,-0.021633714519353735,,,,,,,,
MFAP5,,-0.02809214666047372,-0.006782241934083425,,,,-0.01819486853898611,0.1381987480809293,0.03226551300405635,,-0.034848736620860375,0.037470157865866494,-0.15800014042116967
CXCL16,-0.006463817377829784,-0.057053698971103156,-0.04835370363824037,0.010393720521563675,-0.025043043745232644,-0.012170397999846212,-0.04818296351890059,0.028414018746217774,-0.0780367219978851,-0.029151473569327076,-0.055475583550271185,0.12004957154116808,-0.06167333765212212
AGRN,0.0587275881077766,-0.011067345175401758,0.02808946285638183,0.054971257587303216,-0.08242376704651161,-0.022476549232296934,-0.02088853050402403,0.09990504968323347,0.03104716277825779,-0.06511191815567559,-0.013689989770231633,0.13290134868141504,-0.016061630801907704
COL4A6,0.011344917292404864,-0.03584745964281781,-0.017319589601705137,-0.022543745131942662,,-0.01597308928884915,0.006741350358023728,,,-0.02149165140711965,-0.009965017258778375,0.009589234058462829,-0.08911939134765844
FST,-0.04293238855468812,0.07793589630706906,-0.05334740072815703,0.012781596454086653,0.03426977666786249,-0.0004850796412072389,0.02121366026718082,0.08592215243786515,-0.04307043769523257,,-0.05185610311875008,0.04216643670651249,-0.20546123497733798
MEGF10,-0.023543380588615197,-0.023717060684696784,-0.0019703471513945097,-0.052229159974006865,-0.08491162825016577,0.004843343975721707,-0.03395999475458857,-0.003826910368658815,-0.03316753992389652,0.050453559444636406,0.08105379083689511,-0.1087704708606116,0.250927937901739
C1QB,-0.03803366868466176,-0.013545281255632391,0.03113214578510563,0.1922669118210833,-0.010056535069524277,0.16524646552657105,0.054961741230694854,0.1889954228543188,-0.08008310408431243,-0.05127932345301418,0.03292361363152496,0.2964666502397656,0.22750661539190734
HLA-B,-0.07539685460125828,-0.0691928853921396,-0.021816550059261162,0.2167568245419401,-0.01081959027181462,0.21476689449733072,0.11506652018892037,0.22393596193500426,-0.04136379310171043,0.015794804187576263,0.004666085267881386,0.3028935202127014,0.10435926078389679
PDGFA,0.06669570049534185,-0.024260230586847165,0.04127896472708478,-0.003745486645590806,-0.03364669592302465,-0.05721588191372004,-0.025265051272706618,0.01707713522806791,0.014308596122797966,0.028921420488763987,-0.01181313624560077,0.027319827873624733,0.1251801189212368
LAMA3,-0.06928116861032119,-0.016671271759920565,0.054206655812417265,0.042559112553214436,0.039036790964227026,-0.005306647644404911,-0.02335348628622714,-0.02248063142772622,-0.030430208689192665,0.04265311387368838,,-0.07506523512618514,0.07494511525940536
DKK1,,-0.01991702887311115,,,-0.01785245492291264,0.11163046687833882,0.02406304303490672,0.0865802373668722,,,-0.011738461021127295,0.2804016781750822,-0.3293472803945548
INHBA,0.11354117197163918,-0.052507611042625774,-0.02615510173880375,0.001877063919074965,0.03110424329956718,0.037498422816944814,0.023596388318323797,0.13093318234247742,0.02196449393497019,-0.008679517080216356,-0.04419651197965241,0.10099284883519606,-0.04301678077764625
LEP,,,,,,,,,,,,-0.01088084789076161,
IL7,-0.03130547989472858,-0.02464063561559332,0.03549739968824911,-0.04169706107607508,,0.10282918363161574,0.013590801723548332,-0.013766262813967546,-0.02473815410337049,-0.025487904737704688,-0.035804037766609516,-0.04675220291811662,-0.1060679049353901
FABP5,0.06319981357781135,0.0367173288707925,0.05566447699224635,0.09608532773511021,-0.06420780860032685,0.06643766312212399,0.03947466296288458,0.15141855995716483,-0.06010704312191695,0.07427538777676043,-0.10934676141686792,-0.11453914973613082,-0.29905612432587986
CCL4,-0.02567576122197188,0.03678853528723445,0.021804035589288166,0.046518520351131305,0.08537134740071328,0.1710612732045131,0.02501004251564273,0.17910970694350065,-0.061134199721298674,-0.0018889330190036968,-0.05580383610308553,0.2014015131633962,-0.029822072536570075
FBN1,-0.01340976149124001,-0.02989432549370458,-0.03248515768997607,-0.03958489368742064,-0.016051846682001908,0.02326333975415114,-0.009207525295407632,-0.03266536683883789,0.0192736932994522,-0.014013962030293222,-0.026192850944766817,0.2452754773151095,-0.1285739866422482
TCTN1,0.13035197847888036,-0.02836506633637948,0.07152939881409423,-0.06058631022622175,-0.10054921811674201,-0.003912641941524535,0.008070538721355379,0.1368034435198456,-0.019539803396976946,0.10477970232246824,-0.10915585360059848,-0.037977482313862165,-0.014117889856881494
NCR3LG1,,,,,,,,,,,,,0.08596818258860235
BMP7,0.13089696963224084,0.022338780965148044,-0.009207367678306084,-0.03887642149119919,-0.0586504787350747,0.029185839659081496,-0.0356590114047604,0.015013215746989224,-0.04143838222880832,0.0302171319738462,0.01559545357205501,-0.22714701798365738,-0.0483835609811463
NLGN2,0.10888308227766988,0.03250325920096133,0.0005789410272762849,0.012604440421412628,-0.02987187807071131,-0.0614001734150812,-0.013805446781439771,-0.030131422637965675,-0.013985813533934601,0.06097683927377467,0.048760149287412964,-0.03309086031839256,-0.03105285372555283
CCL25,,-0.017235668883132615,,-0.050251866883950676,,,,,,-0.04704333607195916,-0.0367370724936622,0.08023866933555265,-0.029407230367390347
NPNT,0.07147667474975743,-0.022750295295364806,-0.07497918436076574,-0.04385361713000858,-0.05185529788226838,-0.11916352251910406,-0.00814358520502221,0.03723973702447995,0.0028719067188925037,-0.006586744589760867,-0.04064926799282997,-0.13917848337906003,0.06036867680568285
KITLG,0.05057423937401387,-0.03804872710751368,-0.002336989646649262,-0.009477247362412693,0.03525812025036216,0.00577428668089006,-0.04011972448505044,-0.059480376290927894,-0.047642616279729814,0.0028233292680621114,0.026202836304296897,-0.041759186614198085,-0.11580568261888234
MADCAM1,-0.029525591446965746,-0.018343056467511314,0.027644170273878062,-0.06969578250232936,-0.027295356154391846,-0.04561010625726067,0.004181457901966991,-0.042310247077180854,,0.09917639077883567,-0.04153736958075776,-0.0008645672226099281,-0.042674598678173324
F12,-0.03023713962496596,-0.034632960837053375,-0.039281096292258885,-0.0329050177540608,-0.062109364139568114,-0.007401224897644987,0.006051355378359355,-0.06779293375878391,-0.06766641252612321,-0.028889674087360005,-0.016302198744495178,-0.008075125487260111,-0.1263962187140293
S100B,0.0551651706774238,0.03139472977754123,-0.00043522087845766175,-0.040022183960907703,-0.023367323226233194,0.020927752229957262,-0.04489424713269741,-0.028164698007755444,-0.07028426081572957,-0.07045935670040734,-0.10311392177194224,-0.04367014765256082,0.32471683843288385
IL27,,0.029162955927043772,,0.044031954213253496,,-0.014601284501243024,,,,,-0.03386942273248194,-0.003952123265164006,0.006487202067471444
CD99,0.004441483077074764,-0.008356949003839343,0.022162109245565272,0.10177257095274514,-0.07091193169592006,0.019779568749756473,0.012815415604485732,0.16438369036098532,-0.031325221545560236,0.01777540025238192,-0.03391098346183931,0.03855765888018153,-0.2113565539739305
PDGFB,-0.07955643776232678,-0.04997989355854239,0.07436202825842245,0.00798289360760063,-0.0468244626444767,0.08822883253051267,0.001973563758592469,0.03586226041923325,-0.057837979686343896,0.009621462844380034,-0.02703737295021484,0.11218921473037251,0.1714479429791912
CLEC2D,0.06312474649101342,0.02675694632296807,-0.030113537021467306,-0.001991826250869986,-0.06791023764136132,0.08226469951163537,-0.018738077196927584,0.04880309178425341,-0.06441828737561303,0.08643818912861094,-0.012878479771201668,0.15105649708063873,-0.04398046806896554
F8,-0.00756898832737729,-0.020468229613877773,-0.07461494442967512,0.06940591248815331,0.0010007658975926758,-0.000717663749032849,-0.03643466034862277,0.020898925201007758,-0.05309360261565665,-0.012818730857626392,-0.014292484347781112,-0.03518498895480891,0.03491090662322911
C3,0.02507731562670856,-0.00015820083572760723,0.08428252444346872,-0.00909917093337539,-0.01104770275422033,0.179013161267625,-0.03629755463057524,0.20592368090957686,-0.03651944755023762,-0.04164194433999613,-0.002822381153357588,0.29003498993151333,0.1524976761472386
DLK2,-0.043032473832189506,-0.023981894299333634,-0.029548885749901284,-0.07196727708428435,-0.05604025980005434,-0.01900679977559139,0.04800497093124691,-0.06980281545542262,0.021375301611957612,-0.03417577192046949,-0.03130058870523483,-0.0807613612770116,0.0949155232401373
TSLP,-0.03302670345855139,-0.03906707772167842,-0.0018640249932963563,0.01891749587513266,-0.02223861983189403,-0.05285445499902436,-0.025768817003798402,0.060142023074006803,-0.03183939307847044,0.027420229736499553,0.08211468326282274,-0.1308020475620462,-0.2478999210973767
OSM,-0.06565911284108386,0.01601606553218317,0.030582497754134717,0.14718952742903468,0.0481451157429119,0.07435470216569567,,0.25218539366156467,-0.0886099094969054,-0.04503131057529394,-0.026455130166120795,0.0686917669330043,-0.2772388619586943
PRND,,-0.029167154233241267,,,,,,,-0.05053037548777524,,,0.09439301044948922,
SLPI,0.053676953835106955,0.040302080368104135,-0.005582991239706456,0.06463764039796821,0.008741820331655261,0.18152255006297108,-0.0189669844105161,0.18243104946106212,-0.0030365474423623136,0.03286392177234812,-0.07648753298913027,0.04436424417989141,-0.14404110765268946
AFDN,0.05574580162907156,-0.049764882975620095,0.040504601259287995,-0.049532941850692104,-0.011450904551007966,0.006743348176302099,-0.013018685077008181,0.023617856613774267,-0.03673332134216392,0.09803417239380866,0.017486911483005258,-0.03173367363335206,0.009382341338549446
KISS1,,,-0.06751990669917157,0.017119175836241358,,,,,,-0.025222325986047324,,,
ULBP2,-0.031245871386579055,-0.004799827446674957,-0.034119949902013585,0.0010444989845023436,-0.048567667060618644,0.021121978559267042,-0.02041374681685285,-0.0495998671629408,-0.02524863971366254,0.016825195850686786,-0.013323029406774134,-0.029947627987647704,-0.22970668271392986
ICAM4,,0.06677498838766188,-0.039147812586865095,-0.004550235182473065,,-0.022910674275010954,,,,,,-0.02196738782810186,0.06753157420010343
TDGF1,,,,,0.019594479093613653,0.014197834585056532,0.02320239966304709,0.0043851707413098615,,,,,
ANGPTL1,0.04642382788231963,0.04052689731360752,-0.06404705099650518,0.051967165828706884,-0.029632696088659167,-0.007632550234888838,0.01524245919895473,0.09039899441977141,0.020177441761049155,-0.032734175480869473,0.03165017689004609,0.10841260718285693,0.07845952908683923
LTBP1,0.045686116688492234,-0.019532911687760713,-0.04546957524550716,-0.007776246271415236,0.0021212609758314207,-0.08472899825516203,-0.04423272518694197,0.11180551521964853,0.05770076140961562,0.010813483770667183,-0.02322620215908694,0.09500097620341548,0.007193748128018169
CD160,,,0.025180501035625483,,,,,,,,,,
NTN4,-0.029565212717705933,0.04763379360963844,0.003123642246029559,-0.0021417279200555946,-0.028188485036046186,0.0007495660796389808,0.01712281739811515,0.025757920047528304,-0.05595119881917932,-0.01010952567691508,-0.062306623191998096,0.19636757900757854,0.06578892855042913
APP,0.036790264825680076,0.009432691082118999,0.003683399896652586,0.04089768418192649,0.018347303872850974,-0.05418045525085552,0.008103580733395122,-0.11767190988235676,-0.0029215123657648496,-0.052821422344144414,0.037319310444558614,0.1394136952915458,0.262766539968319
RIMS2,-0.06761635602682259,0.0060754671708563345,-0.024380455010697206,-0.0029452824918451397,0.039030960799226,0.01462268131753586,0.026074098041113623,-0.11803511875742229,-0.022020109966593284,-0.052932645721622186,0.0946961042504994,0.08668660296176701,0.2201466201511333
WNT7A,0.029531771240872483,-0.022488923217709147,-0.02021575336684315,-0.026074802639236738,0.012595978248655267,-0.060009065353243324,0.002650747799962252,0.018784663438207727,,0.047872800285722085,-0.04267075648494656,-0.12452070752360625,-0.08384978959790694
GAST,,,,,,,,,,,,0.03376705190141774,-0.019678359538176298
GPI,-0.0064986894259574475,-0.03644049658746009,0.026794792558179438,-0.03053194555138934,0.02164682543857346,-0.10627345988898056,-0.06207588463570379,-0.12413650771172752,0.027733547027786645,0.01618672284809187,-0.022658616309384542,-0.2657631262193216,-0.34677379054542107
IL1B,-0.0482160576183185,0.027509601541809904,-0.002149585712686828,0.09457493674479613,0.15324622331572252,0.14849597154646363,0.02542458326884898,0.2239693095433204,-0.07463127394640542,-0.015354362262724483,-0.04680699111551656,0.14787815430304369,-0.19190782980147966
SFTPA2,,,,,,,,,,-0.020213003429249823,,,-0.030381102551099895
HAS2,-0.03519006951790342,0.008438841289998894,-0.013548165022734242,0.021866758921966066,-0.10532267638979734,0.02000640939491884,0.030882783530346427,-0.004707874635947119,0.06248623747106436,0.04753104926085715,-0.09955492601951665,-0.07113042335377924,-0.20247646608892605
IL11,,-0.0397235392975938,,-0.006551445019356732,-0.020157287017524356,-0.020750193640635742,,-0.026079791563213092,-0.025506128678194448,-0.022701451330497557,0.01981250083882021,-0.023976511984464387,-0.07665044005670685
SEMA4B,0.04408160160084488,-0.02306531757348821,0.04968875268070982,-0.03560655259044748,-0.0678572682996174,0.015099424483640747,-0.021215030645133092,0.09350419793195995,-0.06499234128363833,0.04194874187642077,0.010692924621024206,-0.06990201319982388,-0.18912885892835665
FGF12,0.031355512932573014,0.010586476614318703,-0.03712379309195477,0.025074856211541763,-0.08680919191706364,0.008120940200979714,-0.04952417660156954,-0.10876237693154951,-0.035108535995873366,-0.0068511400023952285,0.007020163266629342,0.10008703795154963,0.15061369884719691
CP,-0.0061570789892490645,-0.016504063906290906,0.06711088453111681,-0.0005231740778443189,0.0053920647482202004,0.12599645263415135,-0.041696195812347736,0.16348231489282306,-0.04125810882700331,-0.03964983030802842,0.003165297646702739,-0.0052151438416485505,0.017812652783637178
NLGN3,0.0594500233827426,-0.018699083270510314,-0.03658061084421687,-0.05186686344637589,0.022982856544810956,-0.020615995672624378,0.02393968911031978,-0.0469540933462361,-0.04640719087115437,0.016341921760853553,-0.036036684107395335,-0.0782864350184396,0.0474420846891457
GZMB,,-0.054535184830400964,-0.014174220104974114,-0.03352908519469299,0.01757193031655501,-0.04879677038236563,-0.012953582231948766,0.04973846294883715,-0.03832466145711882,,,0.11382280597454732,0.09537397150175658
PROC,-0.04167577954600475,-0.01345387954070078,0.015726539057828823,-0.04535129672414598,-0.0015038951155433705,0.03186498489188619,-0.01021082163261105,0.08475892359249684,,-0.0025756783348103323,-0.07010457406509037,0.016589934201901153,0.0703777679097923
TNFSF11,,-0.02697659165266924,,,,,,,0.012366245680455372,,0.0030260232348463083,0.10438885967770845,-0.11471820902279041
AGT,0.08341709731798033,0.048100314384054425,-0.021399135974353216,0.03959474658146937,0.02778669405410082,0.09999420288879399,-0.04105107260924655,-0.09473530818199893,-0.027127248875830307,0.1216276733171344,-0.0356774022806629,-0.2175045367948038,0.06858933510077345
PTHLH,-0.011284231973425636,-0.06032751343399794,-0.018534913754734268,0.0013136662673720403,-0.05099892236851648,0.02221348622542806,-0.0004310623455672967,0.033430615626786245,-0.044382476630307165,-0.023800248889331153,-0.01871505148088916,0.06432812473706129,-0.19058839693697444
COL1A1,-0.02455219923749714,-0.037706321869449555,0.045696362404778104,0.1762429403663064,0.017469501632815958,-0.027597220608834447,-0.006174088855793578,0.2750303505391886,0.05826765828089847,-0.03457871111653882,0.0348377222100105,0.3301039306054386,-0.08413033411862471
LAMB2,0.12335483720426191,-0.02288535961515958,0.02762474896755246,0.03911279644737867,0.018750102955799715,-0.04884725433590456,0.05418602984998358,0.13998987464192217,0.011173855973236496,0.040252380768050655,-0.08730442790076441,0.06852117283697996,-0.020064160296612364
DSC2,-0.029325263013881803,-0.028486656706633362,0.03546253213215096,0.011219519981250255,-0.04772276926825655,-0.00299081021032016,0.024304060586121595,0.07790131177973092,-0.03292775084523885,0.004329806722161918,-0.03350586181757786,0.11741447828560705,-0.04889657639189537
