,UKF255,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
WNT7A,-0.02845680967778397,-0.09870904452480782,-0.06253458291764605,0.0572619991945899,0.022357577022345438,0.01743568668710329,-0.03024828731509455,-0.04542046227746147,0.0896740015620072,-0.043580731793049006,0.07883991540822244
GAST,,,,,,-0.022455877867393646,-0.024273173776569075,,,-0.04544208721784723,0.009140265595716757
GPI,-0.020595933541842953,0.04271987113881768,-0.07286315523263309,0.07930228307002299,0.0424714101325968,-0.05931729129015457,0.059424536894420295,-0.02141891436062396,-0.0878370607821403,-0.10133249144497776,0.007634957472250037
IL1B,0.0633517196962491,0.02820231634291163,0.267724176560684,0.08133273230572913,0.10968159615153424,-0.030794377302070425,-0.0006870684287366362,-0.05232158371903216,-0.07967010818996251,0.12007749931362746,0.00485780808951265
SFTPA2,,,,,0.1142282803527928,-0.01940488607893862,,-0.0016770244473420536,,,0.006496374419315868
HAS2,-0.034548217796483274,0.11367523785007971,-0.01772804690825244,0.0523551769867844,-0.0930499402842328,0.016391941484363858,0.00756863954973428,0.03484207393445082,0.1429336046007413,0.031978682112972216,0.13002015125332544
IL11,0.035473379644934286,-0.05745932911585003,-0.05197644248783217,,0.042761028645368016,-0.05092634193579945,-0.01215725257070144,0.03321835232130059,-0.06987633546537189,-0.0397352198463233,-0.03288464975539279
SEMA4B,-0.029185490249389597,0.06693782163688537,0.07571081280388,0.0578497662221582,-0.05980584787183369,-0.0462068553745911,0.041515666845412996,0.04239007676543255,0.05304456645558325,0.10816648706318217,0.07223039856369168
FGF12,0.03583444755650704,0.07753451474874204,-0.05093788539299337,0.07289885426353683,-0.09064937052117446,0.04710933501134348,0.031557086638974156,0.019729054594544344,-0.05248728615131847,0.11055620056055789,-0.11108943123351395
CP,-0.05657545746566285,-0.015583169635989364,-0.09685060692576158,0.07732015279730488,0.03838408768123172,-0.010057592526455631,-0.01326505165949829,-0.04525746059939385,-0.004577031885373238,0.10577167245566937,-0.012559815410707406
NLGN3,-0.02339807760881325,0.022044197294465728,0.05090980658930459,0.04214241803732545,-0.019690919965562263,0.0035854886473072178,-0.09668343250086753,0.08581621060689186,0.08530594705502494,0.11914130768793142,0.0785395076607649
GZMB,-0.02615616932010899,,,,0.02452065765550675,-0.0278375568886204,,-0.005127499290949555,,0.005430562959908269,-0.05032160633082037
PROC,,0.06800435928057154,0.06413339832021218,0.09319204621754928,-0.04443021231866267,-0.02372105244288632,0.019358881507706892,0.13170663874256788,0.15829267202409705,0.04978979064156053,0.04529616217359694
TNFSF11,,,,,0.054219023052536806,-0.023721043328834776,,,,-0.06009633681727719,-0.012591702307573829
AGT,-0.02104726199073732,0.04195592106550885,0.01925748974657332,0.10772524887903007,0.09309895083043924,0.007899475091558167,-0.016365494291511493,-0.049785953034093805,0.07944701818684384,0.019560579295072725,0.09126539224115263
PTHLH,0.00464775040099507,0.03950195600631517,0.052104654962405364,0.05939299865047993,0.030785164090963636,0.04686727870045241,0.000906420113055052,-0.022319878838060837,0.0020305236569323486,0.05271030659609543,0.06106147479060072
COL1A1,0.04458361765423361,-0.009746262038633508,0.0007309613209165486,0.05297672894640489,0.001512745064325675,-0.01421780445642348,0.05134004291176683,0.02460002069856268,0.09291862555639449,-0.1106824006285493,0.030664928012468787
LAMB2,0.009959508149771855,-0.016127260043258318,-0.0738005948052561,0.08430999717727693,0.01399515859624151,-0.029426810719080394,0.0630149653961314,0.03946139053094304,0.11764712630807873,-0.006239002516577984,0.08498802512982412
DSC2,0.038533780541221585,-0.08447657171178606,0.03943163150218688,0.043634272212219306,-0.003417472213872782,0.02464583823431956,0.05160899361598264,0.05441157708245466,-0.007191641458578843,0.18882526177312775,0.06291096679993784
WNT5B,-0.03247882110489382,-0.04620820384074957,0.0789078562944472,-0.0788823747343198,0.04658227523929108,0.014646442950090122,0.06866261768032013,0.023602466977804545,,0.011446239162061549,0.023453923562854397
LEFTY1,-0.02514433883522078,0.04680459458387428,-0.022131907691140165,0.04101742515771216,-0.01056781915880803,0.021824949842839458,-0.014500586372410456,0.014230909123069572,0.021456214257209633,0.02220553251525661,-0.01387882406369176
FGL1,,,,,0.006443612043981682,0.021609228790240145,-0.005952762820906529,0.07887729855582258,,,0.02485227894876903
CXCL5,,-0.08707361226054988,,,0.06030647786148944,-0.021591236730560945,-0.04664137183941898,-0.0033978159614074135,,0.041425462153702144,0.03179386879330958
S100A1,0.01198853285647253,0.0862316901726549,-0.048104973761211006,0.02390514829874176,-0.04323253432754225,0.03700955634310187,0.007069469304467722,-0.009086445940056382,0.03176420050567517,0.01964542458592462,-0.011830014021857427
C4BPA,,,,,,,,,,0.12413981042669656,
NPTX1,-0.02209686285017869,0.021624390811107338,-0.023345625232317035,0.015628516958749897,-0.0006317725522163921,0.028787818489025268,0.01896803866462707,-0.033581700870946425,-0.16189599010398906,,-0.10349979762620713
TGS1,-0.014985138703253742,0.18818653102305147,-0.038490050797612904,0.07828175347776152,-0.0671519913218309,-0.0032164243532779887,0.003193296272339172,0.06442362837004259,-0.03276673693331694,0.1050389419944976,0.07139854304030542
SST,-0.026354459905444876,,,,0.007337096011360703,-0.003342914786044299,-0.018223285178610927,0.012205286701491895,-0.08252729678481409,,0.006708754258285756
IL34,0.013942388414535307,-0.022305267134501035,0.08539816922549648,-0.02166837780649552,-0.009475907161842916,0.013634961031357242,-0.016261083080746343,0.0009355721866930681,-0.0037833622984695496,0.04042248574823554,0.03535783313576008
DHH,0.08418149910979217,,,,-0.019735566584857332,0.03264318730431263,0.04520245169291551,0.03458895263309693,,0.08998566484227144,
XCL2,,,,,,,,,,0.051855537672425595,0.08445949698132445
TF,0.01014777695447996,0.05826667671404772,-0.13206209864753005,-0.09490726416412541,-0.08750697818312592,-0.005211556625786278,-0.046010591874570794,-0.039353294881463906,0.04688022698333908,-0.008002866722235083,-0.0821387928635963
IL33,0.0702643909987677,0.026642264360820473,0.019005786319239232,0.0859442732144718,0.060185798527227476,0.018083140265731705,0.10672404648232711,-0.03388837403498381,0.07894815645689848,0.09952023134568529,0.0647895393387685
RBP4,-0.021864690478954365,-0.008967103391431638,,-0.010301532005048722,0.05866977051618279,0.06407611639843952,0.011722314425050727,-0.010787873495737859,-0.08484043796500201,-0.03125588274996324,-0.034005032198422096
CCL19,,,,-0.03973126773019702,,,,,,-0.020606049793443017,0.10282956335010586
CCL20,0.10357111174457968,0.04128437099891347,0.03746272223644175,,0.09871350391318967,-0.0498779978900667,0.13132545803457818,-0.028170288335637277,,0.16040290282048905,-0.011069931105374423
NAMPT,-0.01178682183220195,0.0518231560495812,0.017402422965977528,0.05787726370419548,-0.002592902719269757,0.013217608194445452,0.01522091169611204,0.04441981749481872,-0.036340018005697805,-0.0046969257780277345,0.04441643559912084
